,QUARTER,TIME_REMAINING,TORONTO_ACTION,LA LAKERS_ACTION,TORONTO_SCORE,LA LAKERS_SCORE
52,1,3:38.0,,K. Bryant makes 2-pt jump shot from 10 ft,16,20
53,1,3:29.0,G. Vásquez misses 3-pt jump shot from 24 ft,,16,20
54,1,3:28.0,Offensive rebound by Team,,16,20
55,1,3:28.0,L. Williams enters the game for G. Vásquez,,16,20
56,1,3:20.0,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by A. Johnson),,18,20
57,1,3:01.0,,J. Lin misses 2-pt layup from 3 ft (block by A. Johnson),18,20
58,1,3:01.0,,Offensive rebound by E. Davis,18,20
59,1,3:01.0,,Shooting foul by K. Lowry (drawn by E. Davis),18,20
60,1,3:01.0,,E. Davis misses free throw 1 of 2,18,20
61,1,3:01.0,,Offensive rebound by Team,18,20
62,1,3:01.0,,R. Sacre enters the game for J. Hill,18,20
63,1,3:01.0,,R. Price enters the game for J. Lin,18,20
64,1,3:01.0,P. Patterson enters the game for A. Johnson,,18,20
65,1,3:01.0,,E. Davis makes free throw 2 of 2,18,21
66,1,2:48.0,K. Lowry makes 2-pt layup from 1 ft,,20,21
67,1,2:25.0,,K. Bryant makes 2-pt jump shot from 11 ft,20,23
68,1,2:11.0,L. Williams misses 2-pt jump shot from 3 ft (block by R. Sacre),,20,23
69,1,2:11.0,Offensive rebound by Team,,20,23
70,1,2:11.0,Toronto full timeout,,20,23
71,1,2:11.0,J. Johnson enters the game for T. Ross,,20,23
72,1,2:04.0,K. Lowry makes 2-pt layup from 2 ft (assist by P. Patterson),,22,23
73,1,1:46.0,,K. Bryant makes 2-pt jump shot from 13 ft,22,25
74,1,1:24.0,J. Johnson makes 2-pt layup from 1 ft (assist by P. Patterson),,24,25
75,1,0:59.0,,K. Bryant makes 2-pt jump shot from 18 ft,24,27
76,1,0:48.0,,W. Ellington enters the game for K. Bryant,24,27
77,1,0:35.0,J. Valančiūnas misses 2-pt hook shot from 5 ft,,24,27
78,1,0:31.0,,Defensive rebound by E. Davis,24,27
79,1,0:26.0,,W. Ellington misses 3-pt jump shot from 24 ft,24,27
80,1,0:24.0,Defensive rebound by J. Valančiūnas,,24,27
81,1,0:03.0,L. Williams misses 3-pt jump shot from 25 ft,,24,27
82,1,0:01.0,Offensive rebound by P. Patterson,,24,27
83,2,11:41.0,,N. Young makes 3-pt jump shot from 24 ft (assist by W. Ellington),24,30
84,2,11:24.0,L. Williams misses 2-pt jump shot from 9 ft,,24,30
85,2,11:18.0,,Defensive rebound by N. Young,24,30
86,2,11:15.0,,Turnover by N. Young (bad pass; steal by L. Williams),24,30
87,2,11:11.0,G. Vásquez misses 2-pt jump shot from 5 ft,,24,30
88,2,11:11.0,Offensive rebound by Team,,24,30
89,2,10:59.0,P. Patterson misses 3-pt jump shot from 24 ft,,24,30
90,2,10:55.0,,Defensive rebound by N. Young,24,30
91,2,10:40.0,,W. Ellington makes 2-pt jump shot from 16 ft,24,32
92,2,10:19.0,J. Johnson misses 3-pt jump shot from 24 ft,,24,32
93,2,10:17.0,Offensive rebound by P. Patterson,,24,32
94,2,10:16.0,Shooting foul by E. Davis (drawn by P. Patterson),,24,32
95,2,10:16.0,P. Patterson makes free throw 1 of 2,,25,32
96,2,10:16.0,P. Patterson makes free throw 2 of 2,,26,32
97,2,9:58.0,,N. Young makes 2-pt jump shot from 16 ft,26,34
98,2,9:40.0,C. Hayes misses 2-pt layup from 2 ft (block by R. Sacre),,26,34
99,2,9:37.0,Offensive rebound by C. Hayes,,26,34
100,2,9:35.0,C. Hayes makes 2-pt layup at rim,,28,34
101,2,9:23.0,,W. Ellington makes 3-pt jump shot from 25 ft,28,37
102,2,9:04.0,J. Johnson makes 2-pt jump shot from 5 ft (assist by G. Vásquez),,30,37
103,2,8:49.0,,N. Young misses 2-pt jump shot from 15 ft,30,37
104,2,8:48.0,Defensive rebound by C. Hayes,,30,37
105,2,8:42.0,Shooting block foul by W. Ellington (drawn by L. Williams),,30,37
106,2,8:42.0,Official timeout,,30,37
107,2,8:42.0,L. Williams misses free throw 1 of 2,,30,37
108,2,8:42.0,Offensive rebound by Team,,30,37
109,2,8:42.0,L. Williams makes free throw 2 of 2,,31,37
110,2,8:27.0,,Turnover by N. Young (step out of bounds),31,37
111,2,8:09.0,P. Patterson makes 2-pt jump shot from 7 ft,,33,37
112,2,8:01.0,,Turnover by R. Sacre (bad pass),33,37
113,2,8:01.0,,C. Boozer enters the game for E. Davis,33,37
114,2,7:40.0,P. Patterson misses 3-pt jump shot from 23 ft,,33,37
115,2,7:39.0,,Defensive rebound by N. Young,33,37
116,2,7:36.0,,Personal foul by J. Johnson (drawn by N. Young),33,37
117,2,7:36.0,,N. Young misses free throw 1 of 3,33,37
118,2,7:36.0,,Offensive rebound by Team,33,37
119,2,7:36.0,,N. Young makes free throw 2 of 3,33,38
120,2,7:36.0,K. Lowry enters the game for G. Vásquez,,33,38
121,2,7:36.0,,N. Young makes free throw 3 of 3,33,39
122,2,7:19.0,Turnover by J. Johnson (bad pass),,33,39
123,2,7:19.0,,W. Johnson enters the game for N. Young,33,39
124,2,7:19.0,,Personal foul by C. Hayes (drawn by C. Boozer),33,39
125,2,7:11.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by R. Price),33,42
126,2,6:56.0,K. Lowry misses 2-pt jump shot from 3 ft,,33,42
127,2,6:54.0,,Defensive rebound by R. Sacre,33,42
128,2,6:40.0,Offensive charge foul by R. Price (drawn by K. Lowry),,33,42
129,2,6:40.0,,Turnover by R. Price (offensive foul),33,42
130,2,6:40.0,A. Johnson enters the game for L. Williams,,33,42
131,2,6:40.0,T. Ross enters the game for C. Hayes,,33,42
132,2,6:40.0,,J. Lin enters the game for R. Price,33,42
133,2,6:40.0,,K. Bryant enters the game for W. Ellington,33,42
134,2,6:24.0,K. Lowry misses 2-pt jump shot from 17 ft,,33,42
135,2,6:22.0,,Defensive rebound by R. Sacre,33,42
136,2,6:12.0,,Turnover by C. Boozer (lost ball),33,42
137,2,6:12.0,,J. Hill enters the game for R. Sacre,33,42
138,2,6:02.0,J. Johnson misses 2-pt jump shot from 4 ft,,33,42
139,2,6:01.0,Offensive rebound by J. Johnson,,33,42
140,2,5:58.0,J. Johnson makes 2-pt tip-in from 1 ft,,35,42
141,2,5:45.0,,C. Boozer misses 2-pt jump shot from 17 ft,35,42
142,2,5:44.0,Defensive rebound by A. Johnson,,35,42
143,2,5:31.0,T. Ross makes 2-pt jump shot from 2 ft,,37,42
144,2,5:13.0,,C. Boozer makes 2-pt jump shot from 14 ft (assist by K. Bryant),37,44
145,2,4:59.0,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),,40,44
146,2,4:34.0,,W. Johnson misses 3-pt jump shot from 22 ft,40,44
147,2,4:33.0,Defensive rebound by P. Patterson,,40,44
148,2,4:23.0,K. Lowry misses 3-pt jump shot from 24 ft,,40,44
149,2,4:21.0,,Defensive rebound by W. Johnson,40,44
150,2,4:13.0,,C. Boozer makes 2-pt layup from 1 ft (assist by K. Bryant),40,46
151,2,4:04.0,P. Patterson misses 3-pt jump shot from 24 ft,,40,46
152,2,4:01.0,,Defensive rebound by K. Bryant,40,46
153,2,3:54.0,,J. Hill makes 2-pt jump shot from 20 ft (assist by W. Johnson),40,48
154,2,3:46.0,Toronto full timeout,,40,48
155,2,3:46.0,G. Vásquez enters the game for P. Patterson,,40,48
156,2,3:46.0,J. Valančiūnas enters the game for J. Johnson,,40,48
157,2,3:35.0,T. Ross makes 2-pt jump shot from 12 ft (assist by A. Johnson),,42,48
158,2,3:23.0,,J. Hill makes 2-pt dunk at rim (assist by K. Bryant),42,50
159,2,3:06.0,K. Lowry makes 2-pt jump shot from 22 ft (assist by A. Johnson),,44,50
160,2,2:49.0,,C. Boozer misses 2-pt jump shot from 18 ft,44,50
161,2,2:46.0,,Offensive rebound by J. Hill,44,50
162,2,2:39.0,,Shooting foul by T. Ross (drawn by K. Bryant),44,50
163,2,2:39.0,,LA Lakers full timeout,44,50
164,2,2:39.0,,K. Bryant makes free throw 1 of 2,44,51
165,2,2:39.0,,K. Bryant makes free throw 2 of 2,44,52
166,2,2:30.0,J. Valančiūnas misses 2-pt jump shot from 8 ft,,44,52
167,2,2:28.0,,Defensive rebound by J. Hill,44,52
168,2,2:20.0,,J. Hill makes 2-pt jump shot from 18 ft (assist by J. Lin),44,54
169,2,2:01.0,K. Lowry makes 2-pt jump shot from 10 ft,,46,54
170,2,2:01.0,Shooting foul by W. Johnson (drawn by K. Lowry),,46,54
171,2,2:01.0,K. Lowry misses free throw 1 of 1,,46,54
172,2,2:01.0,Offensive rebound by J. Valančiūnas,,46,54
173,2,1:57.0,J. Valančiūnas makes 2-pt layup from 1 ft,,48,54
174,2,1:47.0,,Personal foul by T. Ross (drawn by J. Lin),48,54
175,2,1:47.0,L. Williams enters the game for G. Vásquez,,48,54
176,2,1:38.0,,C. Boozer misses 2-pt dunk at rim,48,54
177,2,1:35.0,,Offensive rebound by J. Hill,48,54
178,2,1:33.0,,J. Hill misses 2-pt layup from 2 ft,48,54
179,2,1:31.0,Defensive rebound by J. Valančiūnas,,48,54
180,2,1:26.0,Shooting foul by J. Lin (drawn by K. Lowry),,48,54
181,2,1:26.0,K. Lowry misses free throw 1 of 2,,48,54
182,2,1:26.0,Offensive rebound by Team,,48,54
183,2,1:26.0,J. Johnson enters the game for T. Ross,,48,54
184,2,1:26.0,K. Lowry makes free throw 2 of 2,,49,54
185,2,1:08.0,,W. Johnson makes 2-pt jump shot from 5 ft (assist by K. Bryant),49,56
186,2,0:59.0,K. Lowry misses 2-pt jump shot from 19 ft,,49,56
187,2,0:56.0,,Defensive rebound by K. Bryant,49,56
188,2,0:41.0,,J. Hill misses 2-pt hook shot from 3 ft,49,56
189,2,0:39.0,Defensive rebound by A. Johnson,,49,56
190,2,0:30.0,L. Williams misses 3-pt jump shot from 24 ft,,49,56
191,2,0:29.0,,Defensive rebound by J. Hill,49,56
192,2,0:03.0,,J. Lin misses 3-pt jump shot from 25 ft,49,56
193,2,0:02.0,,Offensive rebound by J. Hill,49,56
194,2,0:01.0,,J. Hill misses 2-pt jump shot from 6 ft,49,56
195,2,0:00.0,,Offensive rebound by C. Boozer,49,56
196,2,0:00.0,,C. Boozer makes 2-pt tip-in from 1 ft,49,58
197,3,11:47.0,,C. Boozer misses 2-pt jump shot from 18 ft,49,58
198,3,11:45.0,Defensive rebound by J. Valančiūnas,,49,58
199,3,11:33.0,K. Lowry misses 3-pt jump shot from 24 ft,,49,58
200,3,11:31.0,,Defensive rebound by C. Boozer,49,58
201,3,11:17.0,,J. Hill misses 2-pt jump shot from 18 ft,49,58
202,3,11:16.0,Defensive rebound by J. Valančiūnas,,49,58
203,3,11:05.0,G. Vásquez makes 2-pt jump shot from 8 ft (assist by K. Lowry),,51,58
204,3,10:49.0,,W. Johnson misses 2-pt jump shot from 15 ft,51,58
205,3,10:45.0,Defensive rebound by J. Valančiūnas,,51,58
206,3,10:42.0,Shooting foul by J. Lin (drawn by G. Vásquez),,51,58
207,3,10:42.0,G. Vásquez makes free throw 1 of 2,,52,58
208,3,10:42.0,G. Vásquez misses free throw 2 of 2,,52,58
209,3,10:40.0,,Defensive rebound by C. Boozer,52,58
210,3,10:27.0,,W. Johnson misses 2-pt jump shot from 18 ft,52,58
211,3,10:24.0,Defensive rebound by T. Ross,,52,58
212,3,10:12.0,G. Vásquez misses 2-pt jump shot from 8 ft,,52,58
213,3,10:08.0,,Defensive rebound by K. Bryant,52,58
214,3,9:57.0,,J. Lin misses 2-pt layup from 2 ft (block by J. Valančiūnas),52,58
215,3,9:55.0,Defensive rebound by T. Ross,,52,58
216,3,9:54.0,G. Vásquez makes 2-pt layup from 1 ft (assist by T. Ross),,54,58
217,3,9:54.0,Shooting foul by W. Johnson (drawn by G. Vásquez),,54,58
218,3,9:54.0,G. Vásquez makes free throw 1 of 1,,55,58
219,3,9:54.0,,LA Lakers full timeout,55,58
220,3,9:36.0,,K. Bryant misses 2-pt layup from 2 ft (block by A. Johnson),55,58
221,3,9:35.0,Defensive rebound by J. Valančiūnas,,55,58
222,3,9:27.0,T. Ross makes 2-pt jump shot from 10 ft,,57,58
223,3,9:06.0,,J. Lin misses 3-pt jump shot from 24 ft,57,58
224,3,9:05.0,Defensive rebound by T. Ross,,57,58
225,3,8:57.0,Personal foul by C. Boozer (drawn by A. Johnson),,57,58
226,3,8:46.0,K. Lowry misses 2-pt jump shot from 12 ft,,57,58
227,3,8:45.0,,Defensive rebound by C. Boozer,57,58
228,3,8:31.0,,W. Johnson makes 2-pt jump shot from 12 ft (assist by K. Bryant),57,60
229,3,8:14.0,K. Lowry misses 3-pt jump shot from 25 ft,,57,60
230,3,8:13.0,,Defensive rebound by K. Bryant,57,60
231,3,8:05.0,,Shooting foul by A. Johnson (drawn by J. Hill),57,60
232,3,8:05.0,,J. Hill makes free throw 1 of 2,57,61
233,3,8:05.0,,J. Hill makes free throw 2 of 2,57,62
234,3,7:53.0,G. Vásquez makes 2-pt jump shot from 3 ft (assist by K. Lowry),,59,62
235,3,7:53.0,Shooting foul by J. Hill (drawn by G. Vásquez),,59,62
236,3,7:53.0,G. Vásquez misses free throw 1 of 1,,59,62
237,3,7:51.0,,Defensive rebound by C. Boozer,59,62
238,3,7:36.0,,J. Hill makes 2-pt layup from 2 ft,59,64
239,3,7:36.0,,Shooting foul by A. Johnson (drawn by J. Hill),59,64
240,3,7:36.0,P. Patterson enters the game for A. Johnson,,59,64
241,3,7:36.0,,J. Hill makes free throw 1 of 1,59,65
242,3,7:31.0,T. Ross misses 3-pt jump shot from 24 ft,,59,65
243,3,7:29.0,,Defensive rebound by K. Bryant,59,65
244,3,7:17.0,,K. Bryant misses 2-pt jump shot from 11 ft,59,65
245,3,7:13.0,Defensive rebound by P. Patterson,,59,65
246,3,7:03.0,Turnover by J. Valančiūnas (lost ball; steal by J. Lin),,59,65
247,3,6:55.0,,W. Johnson misses 3-pt jump shot from 23 ft,59,65
248,3,6:53.0,Defensive rebound by T. Ross,,59,65
249,3,6:50.0,Turnover by T. Ross (bad pass; steal by W. Johnson),,59,65
250,3,6:43.0,,C. Boozer makes 2-pt layup at rim (assist by J. Lin),59,67
251,3,6:37.0,Toronto full timeout,,59,67
252,3,6:37.0,L. Williams enters the game for G. Vásquez,,59,67
253,3,6:28.0,Personal foul by W. Johnson (drawn by P. Patterson),,59,67
254,3,6:28.0,P. Patterson makes free throw 1 of 2,,60,67
255,3,6:28.0,P. Patterson makes free throw 2 of 2,,61,67
256,3,6:09.0,,J. Lin makes 2-pt jump shot from 22 ft (assist by K. Bryant),61,69
257,3,5:58.0,Turnover by K. Lowry (bad pass; steal by J. Lin),,61,69
258,3,5:46.0,,K. Bryant misses 2-pt jump shot from 3 ft,61,69
259,3,5:45.0,,Offensive rebound by J. Hill,61,69
260,3,5:40.0,,C. Boozer makes 2-pt hook shot from 5 ft,61,71
261,3,5:21.0,L. Williams makes 3-pt jump shot from 24 ft (assist by K. Lowry),,64,71
262,3,5:05.0,,K. Bryant makes 2-pt jump shot from 19 ft,64,73
263,3,4:53.0,Personal foul by J. Lin (drawn by L. Williams),,64,73
264,3,4:53.0,L. Williams makes free throw 1 of 2,,65,73
265,3,4:53.0,,E. Davis enters the game for C. Boozer,65,73
266,3,4:53.0,,N. Young enters the game for W. Johnson,65,73
267,3,4:53.0,J. Johnson enters the game for T. Ross,,65,73
268,3,4:53.0,L. Williams makes free throw 2 of 2,,66,73
269,3,4:41.0,,K. Bryant misses 2-pt jump shot from 22 ft,66,73
270,3,4:39.0,Defensive rebound by P. Patterson,,66,73
271,3,4:34.0,K. Lowry makes 3-pt jump shot from 24 ft,,69,73
272,3,4:11.0,,N. Young misses 2-pt jump shot from 10 ft,69,73
273,3,4:10.0,Defensive rebound by P. Patterson,,69,73
274,3,4:06.0,Shooting foul by K. Bryant (drawn by K. Lowry),,69,73
275,3,4:06.0,K. Lowry makes free throw 1 of 2,,70,73
276,3,4:06.0,T. Hansbrough enters the game for J. Valančiūnas,,70,73
277,3,4:06.0,K. Lowry makes free throw 2 of 2,,71,73
278,3,3:46.0,,Turnover by K. Bryant (bad pass; steal by T. Hansbrough),71,73
279,3,3:29.0,K. Lowry misses 3-pt jump shot from 26 ft,,71,73
280,3,3:27.0,,Defensive rebound by E. Davis,71,73
281,3,3:10.0,,J. Lin misses 3-pt jump shot from 26 ft,71,73
282,3,3:08.0,Defensive rebound by P. Patterson,,71,73
283,3,3:02.0,Shooting foul by N. Young (drawn by J. Johnson),,71,73
284,3,3:02.0,J. Johnson makes free throw 1 of 2,,72,73
285,3,3:02.0,,R. Price enters the game for J. Lin,72,73
286,3,3:02.0,G. Vásquez enters the game for K. Lowry,,72,73
287,3,3:02.0,J. Johnson makes free throw 2 of 2,,73,73
288,3,2:50.0,,Personal foul by J. Johnson (drawn by K. Bryant),73,73
289,3,2:50.0,,R. Sacre enters the game for J. Hill,73,73
290,3,2:42.0,,K. Bryant misses 3-pt jump shot from 24 ft,73,73
291,3,2:41.0,Defensive rebound by T. Hansbrough,,73,73
292,3,2:29.0,L. Williams makes 3-pt jump shot from 24 ft (assist by G. Vásquez),,76,73
293,3,2:12.0,,N. Young misses 3-pt jump shot from 23 ft,76,73
294,3,2:11.0,Defensive rebound by J. Johnson,,76,73
295,3,2:04.0,L. Williams misses 3-pt jump shot from 25 ft,,76,73
296,3,2:01.0,,Defensive rebound by E. Davis,76,73
297,3,1:52.0,,Personal foul by G. Vásquez (drawn by K. Bryant),76,73
298,3,1:42.0,,K. Bryant misses 2-pt jump shot from 19 ft,76,73
299,3,1:40.0,Defensive rebound by L. Williams,,76,73
300,3,1:21.0,L. Williams misses 2-pt jump shot from 17 ft,,76,73
301,3,1:20.0,,Defensive rebound by E. Davis,76,73
302,3,1:12.0,,K. Bryant makes 2-pt jump shot from 4 ft,76,75
303,3,1:12.0,,Shooting foul by J. Johnson (drawn by K. Bryant),76,75
304,3,1:12.0,,K. Bryant makes free throw 1 of 1,76,76
305,3,0:50.0,L. Williams misses 3-pt jump shot from 24 ft,,76,76
306,3,0:48.0,Offensive rebound by P. Patterson,,76,76
307,3,0:48.0,P. Patterson makes 2-pt hook shot from 1 ft,,78,76
308,3,0:31.0,,Personal foul by J. Johnson (drawn by K. Bryant),78,76
309,3,0:31.0,,K. Bryant makes free throw 1 of 2,78,77
310,3,0:31.0,T. Ross enters the game for J. Johnson,,78,77
311,3,0:31.0,,K. Bryant makes free throw 2 of 2,78,78
312,3,0:16.0,L. Williams makes 2-pt dunk at rim (assist by G. Vásquez),,80,78
313,3,0:00.0,,R. Price makes 3-pt jump shot from 25 ft (assist by K. Bryant),80,81
314,4,11:47.0,Turnover by T. Hansbrough (lost ball; steal by R. Price),,80,81
315,4,11:38.0,,N. Young misses 3-pt jump shot from 24 ft,80,81
316,4,11:37.0,Defensive rebound by T. Hansbrough,,80,81
317,4,11:26.0,G. Vásquez makes 3-pt jump shot from 24 ft (assist by T. Hansbrough),,83,81
318,4,11:06.0,,W. Ellington misses 2-pt jump shot from 14 ft,83,81
319,4,11:02.0,,Offensive rebound by R. Sacre,83,81
320,4,10:59.0,,R. Sacre misses 2-pt layup from 2 ft,83,81
321,4,10:57.0,,Offensive rebound by R. Sacre,83,81
322,4,10:57.0,,R. Sacre misses 2-pt layup from 1 ft (block by P. Patterson),83,81
323,4,10:55.0,Defensive rebound by L. Williams,,83,81
324,4,10:51.0,G. Vásquez misses 3-pt jump shot from 24 ft,,83,81
325,4,10:48.0,Offensive rebound by T. Hansbrough,,83,81
326,4,10:42.0,L. Williams makes 2-pt jump shot from 19 ft,,85,81
327,4,10:24.0,,N. Young makes 3-pt jump shot from 25 ft (assist by R. Price),85,84
328,4,10:18.0,Offensive foul by L. Williams (drawn by R. Price),,85,84
329,4,10:18.0,Turnover by L. Williams (offensive foul),,85,84
330,4,10:04.0,,Turnover by N. Young (lost ball; steal by G. Vásquez),85,84
331,4,9:52.0,L. Williams makes 3-pt jump shot from 24 ft,,88,84
332,4,9:33.0,,Shooting foul by T. Hansbrough (drawn by R. Sacre),88,84
333,4,9:33.0,,R. Sacre misses free throw 1 of 2,88,84
334,4,9:33.0,,Offensive rebound by Team,88,84
335,4,9:33.0,,R. Sacre makes free throw 2 of 2,88,85
336,4,9:25.0,Shooting foul by R. Price (drawn by L. Williams),,88,85
337,4,9:25.0,L. Williams makes free throw 1 of 3,,89,85
338,4,9:25.0,L. Williams makes free throw 2 of 3,,90,85
339,4,9:25.0,L. Williams makes free throw 3 of 3,,91,85
340,4,9:15.0,,W. Ellington makes 2-pt jump shot from 18 ft (assist by R. Price),91,87
341,4,8:56.0,P. Patterson makes 2-pt layup from 2 ft (assist by G. Vásquez),,93,87
342,4,8:39.0,,N. Young makes 3-pt jump shot from 25 ft,93,90
343,4,8:20.0,L. Williams misses 2-pt jump shot from 4 ft,,93,90
344,4,8:17.0,,Defensive rebound by E. Davis,93,90
345,4,8:00.0,,W. Ellington misses 3-pt jump shot from 24 ft,93,90
346,4,7:55.0,Defensive rebound by P. Patterson,,93,90
347,4,7:52.0,Toronto full timeout,,93,90
348,4,7:52.0,K. Lowry enters the game for L. Williams,,93,90
349,4,7:52.0,,C. Boozer enters the game for E. Davis,93,90
350,4,7:46.0,G. Vásquez misses 2-pt jump shot from 15 ft,,93,90
351,4,7:45.0,,Defensive rebound by Team,93,90
352,4,7:45.0,Loose ball foul by T. Hansbrough (drawn by R. Sacre),,93,90
353,4,7:45.0,A. Johnson enters the game for P. Patterson,,93,90
354,4,7:33.0,,R. Sacre makes 2-pt hook shot from 2 ft (assist by C. Boozer),93,92
355,4,7:19.0,Personal foul by R. Price (drawn by A. Johnson),,93,92
356,4,7:14.0,G. Vásquez makes 2-pt jump shot from 9 ft,,95,92
357,4,7:03.0,,N. Young misses 3-pt jump shot from 24 ft,95,92
358,4,7:02.0,Defensive rebound by T. Hansbrough,,95,92
359,4,6:52.0,T. Hansbrough misses 2-pt jump shot from 15 ft,,95,92
360,4,6:50.0,,Defensive rebound by W. Ellington,95,92
361,4,6:45.0,,R. Price misses 2-pt layup from 1 ft,95,92
362,4,6:44.0,,Offensive rebound by R. Sacre,95,92
363,4,6:44.0,,R. Sacre makes 2-pt hook shot from 3 ft,95,94
364,4,6:44.0,,Shooting foul by T. Hansbrough (drawn by R. Sacre),95,94
365,4,6:44.0,,K. Bryant enters the game for W. Ellington,95,94
366,4,6:44.0,J. Valančiūnas enters the game for T. Hansbrough,,95,94
367,4,6:44.0,,R. Sacre makes free throw 1 of 1,95,95
368,4,6:30.0,G. Vásquez misses 2-pt jump shot from 15 ft,,95,95
369,4,6:25.0,,Defensive rebound by R. Sacre,95,95
370,4,6:09.0,,C. Boozer makes 2-pt layup from 1 ft (assist by R. Price),95,97
371,4,5:52.0,K. Lowry makes 2-pt layup from 2 ft (assist by A. Johnson),,97,97
372,4,5:30.0,,K. Bryant misses 2-pt layup from 2 ft (block by J. Valančiūnas),97,97
373,4,5:28.0,,Offensive rebound by K. Bryant,97,97
374,4,5:28.0,,Shooting foul by A. Johnson (drawn by K. Bryant),97,97
375,4,5:28.0,Official timeout,,97,97
376,4,5:28.0,L. Williams enters the game for A. Johnson,,97,97
377,4,5:28.0,P. Patterson enters the game for G. Vásquez,,97,97
378,4,5:28.0,,J. Lin enters the game for R. Price,97,97
379,4,5:28.0,,K. Bryant misses free throw 1 of 2,97,97
380,4,5:28.0,,Offensive rebound by Team,97,97
381,4,5:28.0,,K. Bryant makes free throw 2 of 2,97,98
382,4,5:17.0,K. Lowry misses 2-pt layup from 2 ft,,97,98
383,4,5:16.0,,Defensive rebound by K. Bryant,97,98
