,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
37,1,6:58.0,R. Lopez makes free throw 1 of 1,,20,12
38,1,6:40.0,,B. Griffin misses 2-pt jump shot from 17 ft,20,12
39,1,6:39.0,Defensive rebound by D. Lillard,,20,12
40,1,6:33.0,Personal foul by D. Jordan (drawn by D. Lillard),,20,12
41,1,6:25.0,R. Lopez makes 2-pt layup from 1 ft (assist by N. Batum),,22,12
42,1,6:20.0,,LA Clippers full timeout,22,12
43,1,6:20.0,,M. Barnes enters the game for J. Crawford,22,12
44,1,6:03.0,,B. Griffin makes 2-pt hook shot from 5 ft (assist by C. Paul),22,14
45,1,5:39.0,D. Lillard makes 3-pt jump shot from 28 ft,,25,14
46,1,5:35.0,,Shooting foul by C. McCollum (drawn by B. Griffin),25,14
47,1,5:35.0,,B. Griffin makes free throw 1 of 2,25,15
48,1,5:35.0,C. Kaman enters the game for R. Lopez,,25,15
49,1,5:35.0,S. Blake enters the game for C. McCollum,,25,15
50,1,5:35.0,,B. Griffin makes free throw 2 of 2,25,16
51,1,5:22.0,Turnover by D. Lillard (lost ball; steal by D. Jordan),,25,16
52,1,5:11.0,,C. Paul makes 2-pt jump shot from 16 ft,25,18
53,1,4:52.0,L. Aldridge misses 2-pt jump shot from 12 ft,,25,18
54,1,4:50.0,Offensive rebound by C. Kaman,,25,18
55,1,4:46.0,N. Batum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,28,18
56,1,4:37.0,,C. Paul makes 2-pt jump shot from 16 ft,28,20
57,1,4:25.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by N. Batum),,31,20
58,1,4:18.0,,Personal foul by D. Lillard (drawn by J. Redick),31,20
59,1,4:07.0,,B. Griffin makes 2-pt jump shot from 16 ft (assist by C. Paul),31,22
60,1,3:42.0,S. Blake misses 2-pt jump shot from 8 ft,,31,22
61,1,3:41.0,,Defensive rebound by D. Jordan,31,22
62,1,3:27.0,,C. Paul makes 2-pt jump shot from 14 ft,31,24
63,1,3:27.0,Technical foul by S. Blake,,31,24
64,1,3:27.0,,J. Redick makes technical free throw,31,25
65,1,3:27.0,,S. Hawes enters the game for D. Jordan,31,25
66,1,3:13.0,Def 3 sec tech foul by S. Hawes,,31,25
67,1,3:13.0,D. Lillard makes technical free throw,,32,25
68,1,3:00.0,N. Batum misses 3-pt jump shot from 24 ft,,32,25
69,1,2:59.0,Offensive rebound by L. Aldridge,,32,25
70,1,2:55.0,Personal foul by S. Hawes (drawn by L. Aldridge),,32,25
71,1,2:55.0,Portland full timeout,,32,25
72,1,2:55.0,W. Barton enters the game for N. Batum,,32,25
73,1,2:55.0,,J. Farmar enters the game for J. Redick,32,25
74,1,2:55.0,L. Aldridge makes free throw 1 of 2,,33,25
75,1,2:55.0,L. Aldridge makes free throw 2 of 2,,34,25
76,1,2:48.0,,Personal foul by S. Blake (drawn by C. Paul),34,25
77,1,2:48.0,,C. Paul makes free throw 1 of 2,34,26
78,1,2:48.0,,C. Paul makes free throw 2 of 2,34,27
79,1,2:31.0,L. Aldridge misses 2-pt hook shot from 11 ft,,34,27
80,1,2:29.0,Offensive rebound by C. Kaman,,34,27
81,1,2:28.0,C. Kaman makes 2-pt layup from 2 ft,,36,27
82,1,1:59.0,,B. Griffin makes 2-pt jump shot from 17 ft,36,29
83,1,1:48.0,L. Aldridge misses 2-pt layup from 2 ft,,36,29
84,1,1:48.0,Offensive rebound by Team,,36,29
85,1,1:48.0,C. McCollum enters the game for D. Lillard,,36,29
86,1,1:44.0,C. Kaman makes 2-pt jump shot from 16 ft (assist by C. McCollum),,38,29
87,1,1:28.0,,Offensive foul by S. Hawes (drawn by C. McCollum),38,29
88,1,1:28.0,,Turnover by S. Hawes (offensive foul),38,29
89,1,1:22.0,,D. Jordan enters the game for B. Griffin,38,29
90,1,1:22.0,,J. Crawford enters the game for C. Paul,38,29
91,1,1:10.0,Turnover by S. Blake (bad pass; steal by D. Jordan),,38,29
92,1,1:10.0,,Shooting foul by C. Kaman (drawn by S. Hawes),38,29
93,1,1:10.0,,S. Hawes misses free throw 1 of 2,38,29
94,1,1:10.0,,Offensive rebound by Team,38,29
95,1,1:10.0,T. Robinson enters the game for L. Aldridge,,38,29
96,1,1:10.0,,S. Hawes makes free throw 2 of 2,38,30
97,1,0:54.0,C. McCollum misses 3-pt jump shot from 23 ft,,38,30
98,1,0:53.0,,Defensive rebound by S. Hawes,38,30
99,1,0:48.0,,Personal foul by W. Barton (drawn by J. Crawford),38,30
100,1,0:48.0,,J. Crawford misses free throw 1 of 2,38,30
101,1,0:48.0,,Offensive rebound by Team,38,30
102,1,0:48.0,,J. Crawford makes free throw 2 of 2,38,31
103,1,0:31.0,C. McCollum misses 2-pt jump shot from 5 ft (block by M. Barnes),,38,31
104,1,0:31.0,Offensive rebound by Team,,38,31
105,1,0:22.0,W. Barton misses 2-pt jump shot from 6 ft,,38,31
106,1,0:21.0,,Defensive rebound by J. Crawford,38,31
107,1,0:03.0,,J. Crawford makes 2-pt hook shot from 6 ft,38,33
108,1,0:00.0,S. Blake misses 3-pt jump shot from 32 ft,,38,33
109,1,0:00.0,Offensive rebound by Team,,38,33
110,2,11:42.0,S. Blake misses 3-pt layup from 24 ft,,38,33
111,2,11:40.0,Offensive rebound by Team,,38,33
112,2,11:29.0,C. Kaman misses 2-pt jump shot from 19 ft,,38,33
113,2,11:27.0,,Defensive rebound by M. Barnes,38,33
114,2,11:19.0,,J. Crawford misses 2-pt jump shot from 19 ft,38,33
115,2,11:17.0,Defensive rebound by W. Barton,,38,33
116,2,11:11.0,W. Barton misses 2-pt layup from 2 ft,,38,33
117,2,11:10.0,,Defensive rebound by M. Barnes,38,33
118,2,11:10.0,,Turnover by J. Farmar (lost ball),38,33
119,2,10:54.0,S. Blake misses 3-pt jump shot from 24 ft,,38,33
120,2,10:52.0,Offensive rebound by C. Kaman,,38,33
121,2,10:46.0,C. Kaman makes 2-pt jump shot from 16 ft,,40,33
122,2,10:36.0,,J. Crawford makes 2-pt jump shot from 16 ft,40,35
123,2,10:10.0,W. Barton misses 2-pt jump shot from 17 ft,,40,35
124,2,10:08.0,,Defensive rebound by S. Hawes,40,35
125,2,10:02.0,,Personal foul by C. McCollum (drawn by J. Farmar),40,35
126,2,10:02.0,,G. Davis enters the game for S. Hawes,40,35
127,2,10:02.0,W. Matthews enters the game for C. McCollum,,40,35
128,2,9:52.0,,Turnover by J. Farmar (bad pass),40,35
129,2,9:38.0,Turnover by S. Blake (bad pass; steal by D. Jordan),,40,35
130,2,9:32.0,,M. Barnes makes 2-pt layup from 1 ft (assist by D. Jordan),40,37
131,2,9:18.0,Shooting foul by G. Davis (drawn by T. Robinson),,40,37
132,2,9:18.0,T. Robinson misses free throw 1 of 2,,40,37
133,2,9:18.0,Offensive rebound by Team,,40,37
134,2,9:18.0,D. Lillard enters the game for S. Blake,,40,37
135,2,9:18.0,T. Robinson misses free throw 2 of 2,,40,37
136,2,9:16.0,,Defensive rebound by D. Jordan,40,37
137,2,9:02.0,,J. Crawford misses 2-pt jump shot from 14 ft,40,37
138,2,9:01.0,Defensive rebound by C. Kaman,,40,37
139,2,8:50.0,C. Kaman makes 2-pt jump shot from 15 ft (assist by W. Matthews),,42,37
140,2,8:40.0,,J. Farmar misses 2-pt jump shot from 20 ft,42,37
141,2,8:37.0,Defensive rebound by D. Lillard,,42,37
142,2,8:30.0,D. Lillard makes 2-pt jump shot from 9 ft,,44,37
143,2,8:13.0,,Turnover by D. Jordan (traveling),44,37
144,2,8:13.0,Official timeout,,44,37
145,2,8:13.0,,B. Griffin enters the game for J. Farmar,44,37
146,2,8:13.0,,C. Paul enters the game for G. Davis,44,37
147,2,8:01.0,Turnover by C. Kaman (traveling),,44,37
148,2,7:39.0,,Shooting foul by T. Robinson (drawn by B. Griffin),44,37
149,2,7:39.0,,B. Griffin makes free throw 1 of 2,44,38
150,2,7:39.0,,J. Redick enters the game for M. Barnes,44,38
151,2,7:39.0,R. Lopez enters the game for C. Kaman,,44,38
152,2,7:39.0,L. Aldridge enters the game for T. Robinson,,44,38
153,2,7:39.0,,B. Griffin misses free throw 2 of 2,44,38
154,2,7:37.0,Defensive rebound by L. Aldridge,,44,38
155,2,7:23.0,D. Lillard misses 3-pt jump shot from 25 ft,,44,38
156,2,7:22.0,,Defensive rebound by J. Redick,44,38
157,2,7:13.0,,B. Griffin misses 2-pt layup from 1 ft,44,38
158,2,7:11.0,Defensive rebound by R. Lopez,,44,38
159,2,7:05.0,W. Matthews makes 2-pt layup from 2 ft (assist by D. Lillard),,46,38
160,2,6:40.0,,C. Paul misses 2-pt jump shot from 10 ft,46,38
161,2,6:38.0,Defensive rebound by W. Barton,,46,38
162,2,6:24.0,R. Lopez makes 2-pt jump shot from 16 ft (assist by W. Barton),,48,38
163,2,6:06.0,,J. Crawford makes 2-pt jump shot from 9 ft (assist by B. Griffin),48,40
164,2,5:44.0,Turnover by L. Aldridge (lost ball; steal by J. Redick),,48,40
165,2,5:34.0,,J. Crawford misses 2-pt jump shot from 15 ft,48,40
166,2,5:32.0,Defensive rebound by L. Aldridge,,48,40
167,2,5:25.0,Shooting foul by J. Crawford (drawn by R. Lopez),,48,40
168,2,5:25.0,,LA Clippers full timeout,48,40
169,2,5:25.0,N. Batum enters the game for W. Barton,,48,40
170,2,5:25.0,R. Lopez makes free throw 1 of 2,,49,40
171,2,5:25.0,R. Lopez makes free throw 2 of 2,,50,40
172,2,5:03.0,,B. Griffin misses 2-pt hook shot from 8 ft,50,40
173,2,5:02.0,Defensive rebound by R. Lopez,,50,40
174,2,4:53.0,R. Lopez makes 2-pt layup from 1 ft (assist by D. Lillard),,52,40
175,2,4:33.0,,B. Griffin misses 2-pt jump shot from 14 ft,52,40
176,2,4:30.0,,Offensive rebound by D. Jordan,52,40
177,2,4:18.0,,Personal foul by D. Lillard (drawn by C. Paul),52,40
178,2,4:18.0,,M. Barnes enters the game for J. Crawford,52,40
179,2,4:07.0,,C. Paul misses 2-pt jump shot from 15 ft,52,40
180,2,4:06.0,Defensive rebound by L. Aldridge,,52,40
181,2,3:56.0,Shooting foul by B. Griffin (drawn by N. Batum),,52,40
182,2,3:56.0,N. Batum makes free throw 1 of 2,,53,40
183,2,3:56.0,N. Batum makes free throw 2 of 2,,54,40
184,2,3:46.0,,B. Griffin misses 2-pt layup from 2 ft,54,40
185,2,3:45.0,,Offensive rebound by D. Jordan,54,40
186,2,3:43.0,,D. Jordan makes 2-pt dunk at rim,54,42
187,2,3:30.0,L. Aldridge misses 2-pt jump shot from 10 ft,,54,42
188,2,3:27.0,Offensive rebound by N. Batum,,54,42
189,2,3:27.0,Personal foul by J. Redick (drawn by D. Lillard),,54,42
190,2,3:16.0,L. Aldridge makes 2-pt hook shot from 4 ft,,56,42
191,2,2:51.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Griffin),56,45
192,2,2:35.0,W. Matthews misses 2-pt jump shot from 5 ft,,56,45
193,2,2:34.0,,Defensive rebound by D. Jordan,56,45
194,2,2:24.0,,B. Griffin misses 2-pt jump shot from 4 ft (block by R. Lopez),56,45
195,2,2:21.0,,Offensive rebound by D. Jordan,56,45
196,2,2:21.0,,B. Griffin misses 2-pt layup from 1 ft,56,45
197,2,2:21.0,,Offensive rebound by B. Griffin,56,45
198,2,2:20.0,,D. Jordan makes 2-pt tip-in at rim,56,47
199,2,2:20.0,Portland full timeout,,56,47
200,2,2:11.0,Shooting foul by M. Barnes (drawn by W. Matthews),,56,47
201,2,2:11.0,W. Matthews makes free throw 1 of 2,,57,47
202,2,2:11.0,W. Matthews makes free throw 2 of 2,,58,47
203,2,1:47.0,,Turnover by B. Griffin (lost ball; steal by N. Batum),58,47
204,2,1:41.0,W. Matthews makes 2-pt layup from 2 ft (assist by N. Batum),,60,47
205,2,1:29.0,,C. Paul misses 3-pt jump shot from 25 ft,60,47
206,2,1:28.0,,Offensive rebound by D. Jordan,60,47
207,2,1:23.0,,J. Redick makes 2-pt jump shot from 16 ft (assist by D. Jordan),60,49
208,2,1:05.0,L. Aldridge misses 2-pt jump shot from 15 ft,,60,49
209,2,1:04.0,,Defensive rebound by J. Redick,60,49
210,2,1:00.0,,Personal foul by L. Aldridge (drawn by B. Griffin),60,49
211,2,0:49.0,,B. Griffin misses 2-pt hook shot from 5 ft,60,49
212,2,0:47.0,Defensive rebound by N. Batum,,60,49
213,2,0:43.0,Turnover by D. Lillard (step out of bounds),,60,49
214,2,0:43.0,,LA Clippers full timeout,60,49
215,2,0:43.0,,S. Hawes enters the game for D. Jordan,60,49
216,2,0:43.0,S. Blake enters the game for D. Lillard,,60,49
217,2,0:34.0,,C. Paul makes 2-pt jump shot from 18 ft,60,51
218,2,0:30.0,Portland full timeout,,60,51
219,2,0:30.0,,D. Jordan enters the game for B. Griffin,60,51
220,2,0:30.0,,G. Davis enters the game for S. Hawes,60,51
221,2,0:30.0,D. Lillard enters the game for S. Blake,,60,51
222,2,0:18.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by W. Matthews),,62,51
223,2,0:01.0,,J. Redick makes 2-pt jump shot from 14 ft (assist by C. Paul),62,53
224,3,11:45.0,L. Aldridge misses 2-pt jump shot from 18 ft,,62,53
225,3,11:43.0,,Defensive rebound by B. Griffin,62,53
226,3,11:26.0,,J. Redick makes 2-pt jump shot from 15 ft,62,55
227,3,11:13.0,Turnover by D. Lillard (bad pass; steal by C. Paul),,62,55
228,3,11:08.0,,B. Griffin misses 2-pt layup from 2 ft,62,55
229,3,11:08.0,,Offensive rebound by B. Griffin,62,55
230,3,11:08.0,,Shooting foul by D. Lillard (drawn by B. Griffin),62,55
231,3,11:08.0,,B. Griffin makes free throw 1 of 2,62,56
232,3,11:08.0,,B. Griffin makes free throw 2 of 2,62,57
233,3,10:49.0,R. Lopez misses 2-pt jump shot from 8 ft,,62,57
234,3,10:48.0,,Defensive rebound by B. Griffin,62,57
235,3,10:44.0,,Shooting foul by R. Lopez (drawn by B. Griffin),62,57
236,3,10:44.0,,B. Griffin makes free throw 1 of 2,62,58
237,3,10:44.0,,B. Griffin makes free throw 2 of 2,62,59
238,3,10:37.0,Offensive foul by W. Matthews (drawn by C. Paul),,62,59
239,3,10:37.0,Turnover by W. Matthews (offensive foul),,62,59
240,3,10:15.0,,B. Griffin misses 2-pt jump shot from 21 ft,62,59
241,3,10:14.0,Defensive rebound by R. Lopez,,62,59
242,3,10:03.0,Shooting foul by D. Jordan (drawn by L. Aldridge),,62,59
243,3,10:03.0,L. Aldridge makes free throw 1 of 2,,63,59
244,3,10:03.0,L. Aldridge makes free throw 2 of 2,,64,59
245,3,9:42.0,,J. Crawford makes 2-pt jump shot from 17 ft,64,61
246,3,9:26.0,R. Lopez makes 2-pt dunk at rim (assist by L. Aldridge),,66,61
247,3,9:07.0,,C. Paul makes 2-pt jump shot from 14 ft,66,63
248,3,8:48.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. Lillard),,68,63
249,3,8:31.0,,J. Redick misses 2-pt jump shot from 18 ft,68,63
250,3,8:29.0,Defensive rebound by L. Aldridge,,68,63
251,3,8:12.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by N. Batum),,70,63
252,3,7:58.0,,J. Crawford misses 2-pt jump shot from 18 ft,70,63
253,3,7:56.0,Defensive rebound by N. Batum,,70,63
254,3,7:51.0,Personal foul by C. Paul (drawn by D. Lillard),,70,63
255,3,7:47.0,Offensive foul by R. Lopez (drawn by D. Jordan),,70,63
256,3,7:47.0,Turnover by R. Lopez (offensive foul),,70,63
257,3,7:30.0,,B. Griffin misses 2-pt jump shot from 3 ft,70,63
258,3,7:27.0,Defensive rebound by N. Batum,,70,63
259,3,7:16.0,R. Lopez misses 2-pt layup from 1 ft (block by C. Paul),,70,63
260,3,7:13.0,,Defensive rebound by D. Jordan,70,63
261,3,7:09.0,,Turnover by J. Crawford (lost ball; steal by W. Matthews),70,63
262,3,7:07.0,Shooting foul by B. Griffin (drawn by D. Lillard),,70,63
263,3,7:07.0,D. Lillard misses free throw 1 of 2,,70,63
264,3,7:07.0,Offensive rebound by Team,,70,63
265,3,7:07.0,,S. Hawes enters the game for B. Griffin,70,63
266,3,7:07.0,D. Lillard makes free throw 2 of 2,,71,63
267,3,7:00.0,,C. Paul misses 3-pt jump shot from 25 ft,71,63
268,3,6:58.0,Defensive rebound by L. Aldridge,,71,63
269,3,6:46.0,W. Matthews misses 3-pt jump shot from 25 ft,,71,63
270,3,6:45.0,,Defensive rebound by C. Paul,71,63
271,3,6:32.0,,J. Redick makes 3-pt jump shot from 27 ft,71,66
272,3,6:32.0,,Shooting foul by R. Lopez (drawn by J. Redick),71,66
273,3,6:32.0,,J. Redick misses free throw 1 of 1,71,66
274,3,6:29.0,Defensive rebound by L. Aldridge,,71,66
275,3,6:18.0,D. Lillard misses 2-pt layup from 2 ft,,71,66
276,3,6:16.0,,Defensive rebound by S. Hawes,71,66
277,3,6:11.0,,J. Crawford makes 3-pt jump shot from 24 ft (assist by C. Paul),71,69
278,3,6:09.0,Portland full timeout,,71,69
279,3,5:48.0,D. Lillard misses 3-pt jump shot from 25 ft,,71,69
280,3,5:47.0,Offensive rebound by Team,,71,69
281,3,5:47.0,,Loose ball foul by J. Crawford (drawn by R. Lopez),71,69
282,3,5:39.0,L. Aldridge misses 2-pt jump shot from 10 ft,,71,69
283,3,5:37.0,,Defensive rebound by Team,71,69
284,3,5:25.0,,C. Paul makes 2-pt jump shot from 14 ft,71,71
285,3,5:03.0,L. Aldridge misses 2-pt jump shot from 9 ft,,71,71
286,3,5:02.0,Offensive rebound by R. Lopez,,71,71
287,3,5:02.0,R. Lopez misses 2-pt layup from 2 ft (block by S. Hawes),,71,71
288,3,5:02.0,Offensive rebound by Team,,71,71
289,3,5:02.0,C. Kaman enters the game for W. Matthews,,71,71
290,3,5:02.0,S. Blake enters the game for R. Lopez,,71,71
291,3,4:59.0,L. Aldridge misses 2-pt jump shot from 18 ft,,71,71
292,3,4:58.0,,Defensive rebound by C. Paul,71,71
293,3,4:51.0,,LA Clippers full timeout,71,71
294,3,4:40.0,,J. Crawford makes 3-pt jump shot from 24 ft (assist by C. Paul),71,74
295,3,4:18.0,L. Aldridge misses 2-pt jump shot from 15 ft,,71,74
296,3,4:16.0,,Defensive rebound by D. Jordan,71,74
297,3,4:08.0,,C. Paul misses 2-pt jump shot from 14 ft,71,74
298,3,4:07.0,Defensive rebound by D. Lillard,,71,74
299,3,3:55.0,Turnover by D. Lillard (bad pass; steal by D. Jordan),,71,74
300,3,3:46.0,,J. Crawford makes 3-pt jump shot from 24 ft,71,77
301,3,3:28.0,Turnover by N. Batum (bad pass; steal by D. Jordan),,71,77
302,3,3:23.0,,S. Hawes misses 2-pt jump shot from 3 ft (block by N. Batum),71,77
303,3,3:20.0,Defensive rebound by C. Kaman,,71,77
304,3,3:20.0,,Technical foul by S. Hawes,71,77
305,3,3:20.0,D. Lillard makes technical free throw,,72,77
306,3,3:20.0,C. McCollum enters the game for D. Lillard,,72,77
307,3,3:11.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,75,77
308,3,2:59.0,,J. Crawford misses 3-pt jump shot from 25 ft,75,77
309,3,2:58.0,Defensive rebound by C. Kaman,,75,77
310,3,2:41.0,Turnover by C. McCollum (lost ball),,75,77
311,3,2:41.0,,M. Barnes enters the game for J. Redick,75,77
312,3,2:31.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),75,79
313,3,2:21.0,Shooting foul by J. Crawford (drawn by C. McCollum),,75,79
314,3,2:21.0,C. McCollum makes free throw 1 of 2,,76,79
315,3,2:21.0,C. McCollum makes free throw 2 of 2,,77,79
316,3,2:05.0,,Personal foul by S. Blake (drawn by S. Hawes),77,79
317,3,2:05.0,,J. Farmar enters the game for C. Paul,77,79
318,3,1:53.0,,J. Crawford misses 2-pt jump shot from 19 ft,77,79
319,3,1:52.0,Defensive rebound by N. Batum,,77,79
320,3,1:39.0,C. McCollum misses 3-pt jump shot from 27 ft,,77,79
321,3,1:38.0,,Defensive rebound by J. Farmar,77,79
322,3,1:28.0,,S. Hawes misses 2-pt jump shot from 10 ft (block by N. Batum),77,79
323,3,1:28.0,Defensive rebound by Team,,77,79
324,3,1:28.0,,G. Davis enters the game for D. Jordan,77,79
325,3,1:10.0,L. Aldridge makes 2-pt jump shot from 12 ft (assist by N. Batum),,79,79
326,3,0:55.0,,Personal foul by N. Batum (drawn by G. Davis),79,79
327,3,0:55.0,,D. Jordan enters the game for S. Hawes,79,79
328,3,0:55.0,W. Matthews enters the game for N. Batum,,79,79
329,3,0:55.0,,G. Davis misses free throw 1 of 2,79,79
330,3,0:55.0,,Offensive rebound by Team,79,79
331,3,0:55.0,,G. Davis misses free throw 2 of 2,79,79
332,3,0:53.0,Defensive rebound by C. Kaman,,79,79
333,3,0:39.0,L. Aldridge misses 2-pt jump shot from 15 ft (block by D. Jordan),,79,79
334,3,0:38.0,,Defensive rebound by Team,79,79
335,3,0:25.0,,J. Crawford misses 2-pt jump shot from 12 ft,79,79
336,3,0:24.0,Defensive rebound by L. Aldridge,,79,79
337,3,0:02.0,C. McCollum misses 2-pt jump shot from 12 ft,,79,79
338,3,0:01.0,,Defensive rebound by D. Jordan,79,79
339,4,11:48.0,,J. Farmar misses 3-pt jump shot from 24 ft,79,79
340,4,11:46.0,Defensive rebound by Team,,79,79
341,4,11:46.0,Personal foul by G. Davis (drawn by R. Lopez),,79,79
342,4,11:38.0,Offensive foul by C. Kaman (drawn by B. Griffin),,79,79
343,4,11:38.0,Turnover by C. Kaman (offensive foul),,79,79
344,4,11:27.0,,B. Griffin makes 2-pt jump shot from 14 ft,79,81
345,4,11:03.0,Turnover by C. Kaman (lost ball; steal by M. Barnes),,79,81
346,4,11:00.0,,Turnover by J. Redick (bad pass),79,81
347,4,10:39.0,Turnover by R. Lopez (lost ball),,79,81
348,4,10:39.0,D. Lillard enters the game for C. McCollum,,79,81
349,4,10:24.0,,B. Griffin makes 2-pt layup from 3 ft,79,83
350,4,10:08.0,,Offensive charge foul by D. Lillard (drawn by G. Davis),79,83
351,4,10:08.0,Turnover by D. Lillard (offensive foul),,79,83
352,4,9:52.0,,B. Griffin misses 2-pt jump shot from 15 ft,79,83
353,4,9:51.0,Defensive rebound by D. Lillard,,79,83
354,4,9:42.0,W. Matthews makes 2-pt jump shot from 12 ft,,81,83
355,4,9:23.0,,J. Redick misses 3-pt jump shot from 25 ft,81,83
356,4,9:22.0,Defensive rebound by S. Blake,,81,83
357,4,9:11.0,D. Lillard misses 3-pt jump shot from 26 ft,,81,83
358,4,9:09.0,,Defensive rebound by B. Griffin,81,83
359,4,8:54.0,,B. Griffin misses 2-pt jump shot from 17 ft,81,83
360,4,8:53.0,Defensive rebound by D. Lillard,,81,83
361,4,8:44.0,W. Matthews misses 2-pt jump shot from 14 ft,,81,83
362,4,8:43.0,,Defensive rebound by J. Redick,81,83
363,4,8:30.0,,J. Redick makes 2-pt jump shot from 13 ft (assist by B. Griffin),81,85
364,4,8:30.0,,Shooting foul by S. Blake (drawn by J. Redick),81,85
365,4,8:30.0,Official timeout,,81,85
366,4,8:30.0,N. Batum enters the game for W. Matthews,,81,85
367,4,8:30.0,L. Aldridge enters the game for C. Kaman,,81,85
368,4,8:30.0,,J. Redick makes free throw 1 of 1,81,86
369,4,8:06.0,L. Aldridge misses 3-pt jump shot from 26 ft,,81,86
370,4,8:04.0,,Defensive rebound by J. Redick,81,86
371,4,8:02.0,Violation by N. Batum (def goaltending),,81,86
372,4,8:02.0,,M. Barnes makes 2-pt layup from 1 ft (assist by J. Redick),81,88
373,4,7:41.0,Shooting foul by M. Barnes (drawn by R. Lopez),,81,88
374,4,7:41.0,R. Lopez misses free throw 1 of 2,,81,88
375,4,7:41.0,Offensive rebound by Team,,81,88
376,4,7:41.0,,C. Paul enters the game for J. Farmar,81,88
377,4,7:41.0,R. Lopez misses free throw 2 of 2,,81,88
378,4,7:39.0,,Defensive rebound by M. Barnes,81,88
379,4,7:26.0,,J. Redick makes 2-pt jump shot from 6 ft (assist by C. Paul),81,90
380,4,7:11.0,N. Batum misses 3-pt jump shot from 26 ft,,81,90
381,4,7:09.0,Offensive rebound by L. Aldridge,,81,90
382,4,7:08.0,Shooting foul by M. Barnes (drawn by L. Aldridge),,81,90
383,4,7:08.0,L. Aldridge makes free throw 1 of 2,,82,90
384,4,7:08.0,W. Matthews enters the game for S. Blake,,82,90
385,4,7:08.0,,D. Jordan enters the game for G. Davis,82,90
386,4,7:08.0,L. Aldridge makes free throw 2 of 2,,83,90
387,4,6:55.0,,J. Redick makes 2-pt layup from 3 ft (assist by C. Paul),83,92
