,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
31,1,6:47.0,Turnover by N. Noel (bad pass),,6,13
32,1,6:32.0,,Shooting foul by J. Sampson (drawn by B. Bass),6,13
33,1,6:32.0,,B. Bass makes free throw 1 of 2,6,14
34,1,6:32.0,,J. Crowder enters the game for M. Smart,6,14
35,1,6:32.0,T. Frazier enters the game for N. Noel,,6,14
36,1,6:32.0,H. Thompson enters the game for J. Sampson,,6,14
37,1,6:32.0,H. Sims enters the game for K. McDaniels,,6,14
38,1,6:32.0,,B. Bass makes free throw 2 of 2,6,15
39,1,6:16.0,H. Thompson makes 2-pt layup from 1 ft (assist by H. Sims),,8,15
40,1,5:54.0,,J. Sullinger makes 2-pt jump shot from 16 ft,8,17
41,1,5:46.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,8,17
42,1,5:45.0,,Defensive rebound by J. Crowder,8,17
43,1,5:33.0,,J. Sullinger makes 2-pt jump shot from 18 ft,8,19
44,1,5:10.0,Turnover by H. Thompson (bad pass; steal by J. Crowder),,8,19
45,1,4:56.0,,A. Bradley misses 2-pt jump shot from 20 ft,8,19
46,1,4:56.0,Defensive rebound by H. Sims,,8,19
47,1,4:45.0,Shooting foul by J. Crowder (drawn by H. Sims),,8,19
48,1,4:45.0,H. Sims misses free throw 1 of 2,,8,19
49,1,4:45.0,Offensive rebound by Team,,8,19
50,1,4:45.0,J. Grant enters the game for L. Mbah a Moute,,8,19
51,1,4:45.0,,T. Zeller enters the game for J. Sullinger,8,19
52,1,4:45.0,H. Sims misses free throw 2 of 2,,8,19
53,1,4:44.0,,Defensive rebound by J. Crowder,8,19
54,1,4:29.0,,Turnover by E. Turner (bad pass; steal by J. Grant),8,19
55,1,4:18.0,H. Thompson misses 2-pt jump shot from 15 ft (block by T. Zeller),,8,19
56,1,4:16.0,,Defensive rebound by J. Crowder,8,19
57,1,4:09.0,,Shooting foul by H. Thompson (drawn by J. Crowder),8,19
58,1,4:09.0,,J. Crowder makes free throw 1 of 2,8,20
59,1,4:09.0,,J. Crowder makes free throw 2 of 2,8,21
60,1,3:59.0,T. Frazier misses 2-pt jump shot from 21 ft,,8,21
61,1,3:58.0,,Defensive rebound by E. Turner,8,21
62,1,3:51.0,,Turnover by B. Bass (bad pass),8,21
63,1,3:33.0,H. Sims misses 2-pt jump shot from 16 ft,,8,21
64,1,3:32.0,,Defensive rebound by E. Turner,8,21
65,1,3:23.0,,E. Turner misses 2-pt jump shot from 14 ft,8,21
66,1,3:22.0,Defensive rebound by H. Thompson,,8,21
67,1,3:07.0,H. Sims misses 2-pt jump shot from 5 ft,,8,21
68,1,3:06.0,Offensive rebound by J. Grant,,8,21
69,1,3:05.0,H. Sims misses 2-pt layup from 1 ft,,8,21
70,1,3:03.0,,Defensive rebound by E. Turner,8,21
71,1,2:57.0,,J. Crowder makes 2-pt jump shot from 18 ft (assist by T. Zeller),8,23
72,1,2:40.0,Shooting foul by B. Bass (drawn by J. Grant),,8,23
73,1,2:40.0,,Boston full timeout,8,23
74,1,2:40.0,,M. Thornton enters the game for A. Bradley,8,23
75,1,2:40.0,J. Sampson enters the game for R. Covington,,8,23
76,1,2:40.0,J. Grant makes free throw 1 of 2,,9,23
77,1,2:40.0,J. Grant misses free throw 2 of 2,,9,23
78,1,2:38.0,,Defensive rebound by J. Crowder,9,23
79,1,2:27.0,,Shooting foul by J. Sampson (drawn by E. Turner),9,23
80,1,2:27.0,,E. Turner makes free throw 1 of 2,9,24
81,1,2:27.0,K. McDaniels enters the game for J. Sampson,,9,24
82,1,2:27.0,,E. Turner makes free throw 2 of 2,9,25
83,1,2:18.0,T. Frazier misses 2-pt jump shot from 10 ft,,9,25
84,1,2:14.0,,Defensive rebound by B. Bass,9,25
85,1,2:11.0,,Turnover by J. Crowder (traveling),9,25
86,1,1:49.0,T. Frazier misses 2-pt jump shot from 15 ft,,9,25
87,1,1:48.0,,Defensive rebound by T. Zeller,9,25
88,1,1:33.0,,B. Bass misses 2-pt jump shot from 16 ft,9,25
89,1,1:32.0,,Offensive rebound by T. Zeller,9,25
90,1,1:30.0,,T. Zeller misses 2-pt jump shot from 6 ft (block by J. Grant),9,25
91,1,1:28.0,Defensive rebound by T. Frazier,,9,25
92,1,1:22.0,H. Thompson makes 2-pt layup from 2 ft,,11,25
93,1,1:00.0,,T. Zeller makes 2-pt hook shot from 3 ft,11,27
94,1,0:48.0,J. Grant misses 2-pt jump shot from 3 ft,,11,27
95,1,0:48.0,Offensive rebound by H. Sims,,11,27
96,1,0:47.0,H. Sims makes 2-pt layup from 2 ft,,13,27
97,1,0:33.0,,E. Turner makes 2-pt jump shot from 18 ft,13,29
98,1,0:19.0,H. Thompson misses 2-pt jump shot from 5 ft,,13,29
99,1,0:18.0,Offensive rebound by H. Sims,,13,29
100,1,0:17.0,H. Sims makes 2-pt layup from 2 ft,,15,29
101,1,0:00.0,,M. Thornton misses 3-pt jump shot from 25 ft,15,29
102,1,0:00.0,,Offensive rebound by Team,15,29
103,2,11:45.0,N. Noel misses 2-pt dunk at rim (block by T. Zeller),,15,29
104,2,11:44.0,Offensive rebound by T. Frazier,,15,29
105,2,11:39.0,Turnover by T. Frazier (traveling),,15,29
106,2,11:26.0,,Turnover by T. Zeller (bad pass; steal by K. McDaniels),15,29
107,2,11:20.0,K. McDaniels makes 2-pt dunk at rim (assist by T. Frazier),,17,29
108,2,11:06.0,,J. Young misses 2-pt jump shot from 21 ft,17,29
109,2,11:05.0,,Offensive rebound by T. Zeller,17,29
110,2,11:05.0,,T. Zeller makes 2-pt layup from 1 ft,17,31
111,2,10:56.0,Personal foul by M. Thornton (drawn by J. Grant),,17,31
112,2,10:43.0,H. Thompson misses 3-pt jump shot from 25 ft,,17,31
113,2,10:42.0,,Defensive rebound by J. Young,17,31
114,2,10:35.0,,Turnover by M. Smart (lost ball; steal by T. Frazier),17,31
115,2,10:30.0,J. Grant misses 2-pt layup at rim,,17,31
116,2,10:28.0,,Defensive rebound by M. Smart,17,31
117,2,10:21.0,,T. Zeller makes 2-pt dunk at rim (assist by J. Crowder),17,33
118,2,10:05.0,T. Frazier misses 2-pt layup from 2 ft (block by T. Zeller),,17,33
119,2,10:04.0,,Defensive rebound by J. Young,17,33
120,2,9:56.0,Violation by N. Noel (def goaltending),,17,33
121,2,9:56.0,,M. Thornton makes 2-pt layup from 2 ft (assist by M. Smart),17,35
122,2,9:44.0,Turnover by J. Grant (lost ball; steal by M. Smart),,17,35
123,2,9:41.0,,Shooting foul by T. Frazier (drawn by M. Smart),17,35
124,2,9:41.0,,M. Smart misses free throw 1 of 2,17,35
125,2,9:41.0,,Offensive rebound by Team,17,35
126,2,9:41.0,L. Mbah a Moute enters the game for J. Grant,,17,35
127,2,9:41.0,,M. Smart makes free throw 2 of 2,17,36
128,2,9:41.0,Philadelphia full timeout,,17,36
129,2,9:32.0,Personal foul by J. Young (drawn by K. McDaniels),,17,36
130,2,9:31.0,Turnover by K. McDaniels (bad pass; steal by T. Zeller),,17,36
131,2,9:26.0,,Shooting foul by N. Noel (drawn by T. Zeller),17,36
132,2,9:26.0,,T. Zeller misses free throw 1 of 2,17,36
133,2,9:26.0,,Offensive rebound by Team,17,36
134,2,9:26.0,,T. Zeller makes free throw 2 of 2,17,37
135,2,9:10.0,K. McDaniels makes 2-pt layup from 1 ft (assist by T. Frazier),,19,37
136,2,8:55.0,,M. Thornton makes 3-pt jump shot from 26 ft (assist by M. Smart),19,40
137,2,8:43.0,K. McDaniels misses 2-pt dunk at rim,,19,40
138,2,8:41.0,Offensive rebound by H. Thompson,,19,40
139,2,8:34.0,,Offensive charge foul by N. Noel (drawn by T. Zeller),19,40
140,2,8:34.0,Turnover by N. Noel (offensive foul),,19,40
141,2,8:24.0,,M. Thornton misses 3-pt jump shot from 25 ft,19,40
142,2,8:22.0,Defensive rebound by N. Noel,,19,40
143,2,8:17.0,Offensive foul by T. Frazier (drawn by M. Smart),,19,40
144,2,8:17.0,Turnover by T. Frazier (offensive foul),,19,40
145,2,7:56.0,,M. Thornton makes 3-pt jump shot from 23 ft (assist by J. Young),19,43
146,2,7:44.0,Personal foul by J. Crowder (drawn by L. Mbah a Moute),,19,43
147,2,7:41.0,Turnover by L. Mbah a Moute (bad pass),,19,43
148,2,7:34.0,,J. Crowder makes 2-pt jump shot from 5 ft (assist by M. Smart),19,45
149,2,7:32.0,Philadelphia full timeout,,19,45
150,2,7:10.0,K. McDaniels misses 2-pt jump shot from 18 ft,,19,45
151,2,7:08.0,,Defensive rebound by M. Smart,19,45
152,2,7:07.0,,Turnover by M. Smart (lost ball; steal by N. Noel),19,45
153,2,7:06.0,N. Noel makes 2-pt dunk at rim,,21,45
154,2,6:49.0,,T. Zeller makes 2-pt dunk at rim (assist by M. Thornton),21,47
155,2,6:28.0,L. Mbah a Moute makes 3-pt jump shot from 26 ft (assist by T. Frazier),,24,47
156,2,6:11.0,,J. Young misses 3-pt jump shot from 24 ft,24,47
157,2,6:10.0,,Offensive rebound by M. Thornton,24,47
158,2,6:04.0,,M. Smart misses 3-pt jump shot from 25 ft,24,47
159,2,6:03.0,,Offensive rebound by T. Zeller,24,47
160,2,6:01.0,,Turnover by T. Zeller (lost ball; steal by H. Thompson),24,47
161,2,5:51.0,L. Mbah a Moute makes 2-pt layup at rim,,26,47
162,2,5:51.0,Shooting foul by J. Crowder (drawn by L. Mbah a Moute),,26,47
163,2,5:51.0,Official timeout,,26,47
164,2,5:51.0,J. Sampson enters the game for K. McDaniels,,26,47
165,2,5:51.0,R. Covington enters the game for T. Frazier,,26,47
166,2,5:51.0,,J. Sullinger enters the game for J. Crowder,26,47
167,2,5:51.0,,B. Bass enters the game for T. Zeller,26,47
168,2,5:51.0,,E. Turner enters the game for J. Young,26,47
169,2,5:51.0,L. Mbah a Moute makes free throw 1 of 1,,27,47
170,2,5:36.0,,Personal foul by R. Covington (drawn by M. Smart),27,47
171,2,5:23.0,,M. Thornton misses 2-pt layup from 2 ft,27,47
172,2,5:22.0,Defensive rebound by R. Covington,,27,47
173,2,5:16.0,Personal foul by M. Thornton (drawn by N. Noel),,27,47
174,2,5:16.0,N. Noel makes free throw 1 of 2,,28,47
175,2,5:16.0,,A. Bradley enters the game for M. Thornton,28,47
176,2,5:16.0,N. Noel misses free throw 2 of 2,,28,47
177,2,5:15.0,,Defensive rebound by J. Sullinger,28,47
178,2,4:56.0,,A. Bradley misses 2-pt jump shot from 18 ft,28,47
179,2,4:55.0,Defensive rebound by N. Noel,,28,47
180,2,4:39.0,Turnover by J. Sampson (lost ball; steal by M. Smart),,28,47
181,2,4:29.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Sullinger),28,50
182,2,4:14.0,L. Mbah a Moute makes 2-pt jump shot from 21 ft,,30,50
183,2,4:01.0,,B. Bass misses 2-pt jump shot from 15 ft,30,50
184,2,4:00.0,Defensive rebound by Team,,30,50
185,2,3:38.0,J. Sampson makes 2-pt dunk at rim (assist by L. Mbah a Moute),,32,50
186,2,3:37.0,,Boston full timeout,32,50
187,2,3:18.0,,J. Sullinger misses 2-pt hook shot from 10 ft,32,50
188,2,3:17.0,,Offensive rebound by B. Bass,32,50
189,2,3:14.0,,B. Bass misses 2-pt layup from 2 ft (block by N. Noel),32,50
190,2,3:13.0,Defensive rebound by J. Sampson,,32,50
191,2,2:54.0,L. Mbah a Moute misses 2-pt jump shot from 7 ft,,32,50
192,2,2:53.0,,Defensive rebound by B. Bass,32,50
193,2,2:45.0,,J. Sullinger makes 3-pt jump shot from 26 ft (assist by E. Turner),32,53
194,2,2:17.0,J. Sampson misses 2-pt jump shot from 14 ft,,32,53
195,2,2:16.0,,Defensive rebound by M. Smart,32,53
196,2,2:04.0,,J. Sullinger makes 2-pt jump shot from 16 ft (assist by E. Turner),32,55
197,2,1:49.0,Shooting foul by J. Sullinger (drawn by N. Noel),,32,55
198,2,1:49.0,N. Noel makes free throw 1 of 2,,33,55
199,2,1:49.0,T. Frazier enters the game for J. Sampson,,33,55
200,2,1:49.0,J. Grant enters the game for L. Mbah a Moute,,33,55
201,2,1:49.0,N. Noel makes free throw 2 of 2,,34,55
202,2,1:30.0,,J. Sullinger makes 2-pt layup from 2 ft (assist by E. Turner),34,57
203,2,1:03.0,Personal foul by A. Bradley (drawn by N. Noel),,34,57
204,2,1:03.0,N. Noel makes free throw 1 of 2,,35,57
205,2,1:03.0,N. Noel makes free throw 2 of 2,,36,57
206,2,1:00.0,L. Mbah a Moute enters the game for T. Frazier,,36,57
207,2,0:48.0,,M. Smart misses 3-pt jump shot from 26 ft,36,57
208,2,0:47.0,Defensive rebound by H. Thompson,,36,57
209,2,0:37.0,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by R. Covington),,39,57
210,2,0:28.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by E. Turner),39,60
211,2,0:08.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by L. Mbah a Moute),,42,60
212,2,0:01.0,,J. Sullinger misses 3-pt jump shot from 26 ft,42,60
213,2,0:00.0,,Offensive rebound by Team,42,60
214,3,11:46.0,L. Mbah a Moute misses 2-pt jump shot from 20 ft,,42,60
215,3,11:45.0,,Defensive rebound by E. Turner,42,60
216,3,11:23.0,,J. Sullinger misses 2-pt jump shot from 8 ft,42,60
217,3,11:22.0,Defensive rebound by N. Noel,,42,60
218,3,11:11.0,Turnover by N. Noel (bad pass),,42,60
219,3,10:57.0,,J. Sullinger misses 2-pt jump shot from 17 ft,42,60
220,3,10:56.0,Defensive rebound by N. Noel,,42,60
221,3,10:50.0,T. Frazier misses 2-pt layup from 2 ft,,42,60
222,3,10:49.0,,Defensive rebound by B. Bass,42,60
223,3,10:28.0,,A. Bradley misses 2-pt jump shot from 20 ft,42,60
224,3,10:26.0,Defensive rebound by L. Mbah a Moute,,42,60
225,3,10:08.0,R. Covington misses 3-pt jump shot from 26 ft,,42,60
226,3,10:07.0,,Defensive rebound by A. Bradley,42,60
227,3,9:49.0,,B. Bass makes 2-pt jump shot from 17 ft (assist by J. Sullinger),42,62
228,3,9:37.0,R. Covington makes 2-pt layup from 1 ft (assist by L. Mbah a Moute),,44,62
229,3,9:24.0,,E. Turner misses 2-pt jump shot from 7 ft,44,62
230,3,9:23.0,Defensive rebound by H. Thompson,,44,62
231,3,9:08.0,H. Thompson misses 2-pt jump shot from 4 ft,,44,62
232,3,9:07.0,,Defensive rebound by E. Turner,44,62
233,3,9:04.0,,Shooting foul by R. Covington (drawn by A. Bradley),44,62
234,3,9:04.0,,A. Bradley makes free throw 1 of 2,44,63
235,3,9:04.0,,A. Bradley misses free throw 2 of 2,44,63
236,3,9:04.0,Defensive rebound by R. Covington,,44,63
237,3,8:47.0,Shooting block foul by M. Smart (drawn by T. Frazier),,44,63
238,3,8:47.0,T. Frazier makes free throw 1 of 2,,45,63
239,3,8:47.0,T. Frazier misses free throw 2 of 2,,45,63
240,3,8:47.0,,Defensive rebound by B. Bass,45,63
241,3,8:33.0,,A. Bradley misses 2-pt jump shot from 20 ft,45,63
242,3,8:32.0,Defensive rebound by H. Thompson,,45,63
243,3,8:27.0,R. Covington misses 2-pt jump shot from 5 ft,,45,63
244,3,8:25.0,Offensive rebound by N. Noel,,45,63
245,3,8:25.0,Shooting foul by E. Turner (drawn by N. Noel),,45,63
246,3,8:25.0,N. Noel misses free throw 1 of 2,,45,63
247,3,8:25.0,Offensive rebound by Team,,45,63
248,3,8:25.0,N. Noel makes free throw 2 of 2,,46,63
249,3,8:17.0,,Personal foul by T. Frazier (drawn by M. Smart),46,63
250,3,8:07.0,,J. Sullinger misses 3-pt jump shot from 23 ft,46,63
251,3,8:06.0,Defensive rebound by H. Thompson,,46,63
252,3,7:58.0,H. Thompson makes 3-pt jump shot from 29 ft,,49,63
253,3,7:58.0,,Boston full timeout,49,63
254,3,7:37.0,,E. Turner misses 3-pt jump shot from 24 ft,49,63
255,3,7:36.0,Defensive rebound by N. Noel,,49,63
256,3,7:28.0,Turnover by R. Covington (lost ball),,49,63
257,3,7:12.0,,J. Sullinger misses 2-pt hook shot from 6 ft,49,63
258,3,7:11.0,,Offensive rebound by M. Smart,49,63
259,3,6:59.0,,Shooting foul by R. Covington (drawn by B. Bass),49,63
260,3,6:59.0,,B. Bass makes free throw 1 of 2,49,64
261,3,6:59.0,,B. Bass makes free throw 2 of 2,49,65
262,3,6:43.0,T. Frazier misses 2-pt jump shot from 17 ft,,49,65
263,3,6:42.0,,Defensive rebound by J. Sullinger,49,65
264,3,6:29.0,,B. Bass makes 3-pt jump shot from 24 ft (assist by J. Sullinger),49,68
265,3,6:28.0,Philadelphia full timeout,,49,68
266,3,6:15.0,R. Covington misses 2-pt jump shot from 18 ft,,49,68
267,3,6:14.0,,Defensive rebound by E. Turner,49,68
268,3,5:56.0,,B. Bass makes 2-pt dunk at rim (assist by E. Turner),49,70
269,3,5:36.0,R. Covington makes 2-pt layup at rim,,51,70
270,3,5:36.0,Shooting foul by E. Turner (drawn by R. Covington),,51,70
271,3,5:36.0,J. Grant enters the game for N. Noel,,51,70
272,3,5:36.0,H. Sims enters the game for H. Thompson,,51,70
273,3,5:36.0,R. Covington makes free throw 1 of 1,,52,70
274,3,5:21.0,,Turnover by J. Sullinger (bad pass; steal by T. Frazier),52,70
275,3,5:18.0,T. Frazier makes 2-pt layup from 1 ft,,54,70
276,3,5:18.0,Shooting foul by M. Smart (drawn by T. Frazier),,54,70
277,3,5:18.0,,J. Crowder enters the game for M. Smart,54,70
278,3,5:18.0,T. Frazier misses free throw 1 of 1,,54,70
279,3,5:18.0,,Defensive rebound by E. Turner,54,70
280,3,5:01.0,,A. Bradley misses 2-pt jump shot from 21 ft,54,70
281,3,5:00.0,Defensive rebound by H. Sims,,54,70
282,3,4:41.0,Turnover by J. Grant (bad pass; steal by J. Sullinger),,54,70
283,3,4:29.0,,J. Sullinger misses 3-pt jump shot from 25 ft,54,70
284,3,4:28.0,Defensive rebound by R. Covington,,54,70
285,3,4:12.0,L. Mbah a Moute makes 2-pt jump shot from 19 ft,,56,70
286,3,3:45.0,,A. Bradley misses 3-pt jump shot from 25 ft,56,70
287,3,3:44.0,Defensive rebound by R. Covington,,56,70
288,3,3:32.0,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by T. Frazier),,59,70
289,3,3:16.0,,J. Sullinger makes 2-pt layup from 2 ft,59,72
290,3,2:59.0,J. Grant misses 2-pt layup from 1 ft (block by J. Sullinger),,59,72
291,3,2:59.0,Offensive rebound by Team,,59,72
292,3,2:59.0,J. Sampson enters the game for T. Frazier,,59,72
293,3,2:59.0,,T. Zeller enters the game for J. Sullinger,59,72
294,3,2:59.0,,M. Thornton enters the game for B. Bass,59,72
295,3,2:59.0,K. McDaniels enters the game for L. Mbah a Moute,,59,72
296,3,2:54.0,K. McDaniels misses 3-pt jump shot from 26 ft,,59,72
297,3,2:53.0,,Defensive rebound by J. Crowder,59,72
298,3,2:38.0,,M. Thornton misses 3-pt jump shot from 25 ft,59,72
299,3,2:37.0,Defensive rebound by J. Grant,,59,72
300,3,2:28.0,H. Sims makes 2-pt jump shot from 12 ft (assist by J. Grant),,61,72
301,3,2:06.0,H. Thompson enters the game for R. Covington,,61,72
302,3,2:02.0,,J. Crowder misses 2-pt jump shot from 20 ft,61,72
303,3,2:01.0,Defensive rebound by H. Sims,,61,72
304,3,1:52.0,Shooting foul by A. Bradley (drawn by K. McDaniels),,61,72
305,3,1:52.0,K. McDaniels misses free throw 1 of 2,,61,72
306,3,1:52.0,Offensive rebound by Team,,61,72
307,3,1:52.0,K. McDaniels makes free throw 2 of 2,,62,72
308,3,1:41.0,,Shooting foul by H. Sims (drawn by J. Crowder),62,72
309,3,1:41.0,,J. Crowder misses free throw 1 of 2,62,72
310,3,1:41.0,,Offensive rebound by Team,62,72
311,3,1:41.0,,M. Smart enters the game for E. Turner,62,72
312,3,1:41.0,,J. Young enters the game for A. Bradley,62,72
313,3,1:41.0,,J. Crowder misses free throw 2 of 2,62,72
314,3,1:38.0,,Offensive rebound by M. Smart,62,72
315,3,1:29.0,,M. Thornton misses 2-pt layup from 2 ft (block by J. Sampson),62,72
316,3,1:28.0,,Offensive rebound by T. Zeller,62,72
317,3,1:28.0,,Shooting foul by J. Sampson (drawn by T. Zeller),62,72
318,3,1:28.0,,T. Zeller misses free throw 1 of 2,62,72
319,3,1:28.0,,Offensive rebound by Team,62,72
320,3,1:28.0,,T. Zeller makes free throw 2 of 2,62,73
321,3,1:09.0,Shooting foul by J. Young (drawn by K. McDaniels),,62,73
322,3,1:09.0,K. McDaniels makes free throw 1 of 2,,63,73
323,3,1:09.0,K. McDaniels makes free throw 2 of 2,,64,73
324,3,0:59.0,,Personal foul by H. Thompson (drawn by M. Thornton),64,73
325,3,0:59.0,,M. Thornton makes free throw 1 of 2,64,74
326,3,0:59.0,T. Frazier enters the game for J. Sampson,,64,74
327,3,0:59.0,,M. Thornton makes free throw 2 of 2,64,75
328,3,0:46.0,J. Grant misses 3-pt jump shot from 25 ft,,64,75
329,3,0:44.0,,Defensive rebound by M. Smart,64,75
330,3,0:39.0,,Offensive foul by T. Zeller (drawn by T. Frazier),64,75
331,3,0:39.0,,Turnover by T. Zeller (offensive foul),64,75
332,3,0:27.0,H. Sims makes 2-pt layup from 1 ft (assist by T. Frazier),,66,75
333,3,0:10.0,,M. Smart misses 2-pt jump shot from 21 ft,66,75
334,3,0:09.0,Defensive rebound by H. Sims,,66,75
335,3,0:01.0,K. McDaniels makes 3-pt jump shot from 23 ft (assist by T. Frazier),,69,75
336,4,11:47.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),69,78
337,4,11:34.0,Turnover by H. Sims (bad pass),,69,78
338,4,11:22.0,,M. Thornton misses 3-pt jump shot from 26 ft,69,78
339,4,11:21.0,Defensive rebound by J. Grant,,69,78
340,4,11:04.0,H. Sims misses 2-pt jump shot from 17 ft,,69,78
341,4,11:02.0,,Defensive rebound by M. Thornton,69,78
342,4,10:47.0,,T. Zeller makes 2-pt jump shot from 6 ft (assist by M. Thornton),69,80
343,4,10:46.0,Philadelphia full timeout,,69,80
344,4,10:46.0,L. Mbah a Moute enters the game for J. Grant,,69,80
345,4,10:35.0,H. Thompson misses 2-pt jump shot from 3 ft,,69,80
346,4,10:34.0,,Defensive rebound by T. Zeller,69,80
347,4,10:16.0,,M. Smart misses 2-pt jump shot from 7 ft,69,80
348,4,10:15.0,Defensive rebound by T. Frazier,,69,80
349,4,10:08.0,K. McDaniels makes 2-pt layup from 1 ft (assist by T. Frazier),,71,80
350,4,10:08.0,Shooting foul by T. Zeller (drawn by K. McDaniels),,71,80
351,4,10:08.0,K. McDaniels makes free throw 1 of 1,,72,80
352,4,9:56.0,,T. Zeller misses 2-pt jump shot from 4 ft,72,80
353,4,9:55.0,Defensive rebound by L. Mbah a Moute,,72,80
354,4,9:43.0,L. Mbah a Moute misses 2-pt jump shot from 3 ft,,72,80
355,4,9:42.0,Offensive rebound by H. Sims,,72,80
356,4,9:39.0,H. Sims makes 2-pt hook shot from 1 ft,,74,80
357,4,9:29.0,,J. Crowder misses 3-pt jump shot from 26 ft,74,80
358,4,9:28.0,Defensive rebound by K. McDaniels,,74,80
359,4,9:13.0,T. Frazier misses 3-pt jump shot from 26 ft,,74,80
360,4,9:12.0,,Defensive rebound by T. Zeller,74,80
361,4,9:01.0,,J. Young misses 3-pt jump shot from 24 ft,74,80
362,4,9:00.0,Defensive rebound by Team,,74,80
363,4,9:00.0,,Loose ball foul by M. Thornton (drawn by H. Thompson),74,80
364,4,8:38.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,74,80
365,4,8:37.0,,Defensive rebound by M. Thornton,74,80
366,4,8:27.0,,T. Zeller misses 2-pt jump shot from 19 ft,74,80
367,4,8:26.0,,Offensive rebound by M. Thornton,74,80
368,4,8:24.0,,M. Thornton misses 2-pt layup from 1 ft,74,80
369,4,8:21.0,Defensive rebound by H. Thompson,,74,80
370,4,8:14.0,H. Thompson makes 3-pt jump shot from 27 ft (assist by K. McDaniels),,77,80
371,4,8:14.0,,Boston full timeout,77,80
372,4,8:14.0,,J. Sullinger enters the game for J. Young,77,80
373,4,8:14.0,N. Noel enters the game for K. McDaniels,,77,80
374,4,8:14.0,R. Covington enters the game for H. Sims,,77,80
375,4,7:59.0,,M. Thornton makes 3-pt jump shot from 26 ft (assist by J. Sullinger),77,83
376,4,7:37.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by L. Mbah a Moute),,80,83
377,4,7:16.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by J. Sullinger),80,86
378,4,7:00.0,L. Mbah a Moute misses 2-pt jump shot from 20 ft,,80,86
379,4,6:59.0,,Defensive rebound by T. Zeller,80,86
380,4,6:48.0,Loose ball foul by N. Noel (drawn by T. Zeller),,80,86
381,4,6:30.0,,M. Smart makes 2-pt layup at rim,80,88
382,4,6:19.0,N. Noel misses 2-pt layup from 1 ft,,80,88
383,4,6:17.0,,Defensive rebound by T. Zeller,80,88
384,4,6:09.0,,M. Smart misses 2-pt jump shot from 3 ft,80,88
385,4,6:08.0,Defensive rebound by Team,,80,88
386,4,6:08.0,,Loose ball foul by T. Zeller (drawn by R. Covington),80,88
