,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
66,1,3:52.0,,Defensive rebound by J. Sullinger,19,17
67,1,3:43.0,,J. Sullinger misses 3-pt jump shot from 25 ft,19,17
68,1,3:41.0,Defensive rebound by L. James,,19,17
69,1,3:28.0,K. Love misses 3-pt jump shot from 23 ft,,19,17
70,1,3:27.0,Offensive rebound by T. Thompson,,19,17
71,1,3:27.0,Shooting foul by J. Sullinger (drawn by K. Love),,19,17
72,1,3:27.0,K. Love misses free throw 1 of 2,,19,17
73,1,3:27.0,Offensive rebound by Team,,19,17
74,1,3:27.0,,L. Datome enters the game for A. Bradley,19,17
75,1,3:27.0,I. Shumpert enters the game for L. James,,19,17
76,1,3:27.0,K. Love misses free throw 2 of 2,,19,17
77,1,3:27.0,,Defensive rebound by J. Crowder,19,17
78,1,3:11.0,,Shooting foul by T. Thompson (drawn by J. Sullinger),19,17
79,1,3:11.0,,J. Sullinger makes free throw 1 of 2,19,18
80,1,3:11.0,,J. Sullinger makes free throw 2 of 2,19,19
81,1,2:58.0,K. Love makes 3-pt jump shot from 26 ft (assist by K. Irving),,22,19
82,1,2:44.0,,L. Datome misses 3-pt jump shot from 25 ft,22,19
83,1,2:43.0,Defensive rebound by K. Love,,22,19
84,1,2:31.0,I. Shumpert makes 2-pt jump shot from 10 ft,,24,19
85,1,2:16.0,,I. Thomas misses 2-pt layup at rim,24,19
86,1,2:15.0,,Offensive rebound by J. Sullinger,24,19
87,1,2:15.0,,J. Sullinger makes 2-pt tip-in from 2 ft,24,21
88,1,2:03.0,T. Thompson makes 2-pt hook shot from 6 ft (assist by K. Love),,26,21
89,1,1:50.0,,J. Crowder misses 3-pt jump shot from 24 ft,26,21
90,1,1:49.0,Defensive rebound by K. Love,,26,21
91,1,1:42.0,Shooting foul by J. Sullinger (drawn by T. Thompson),,26,21
92,1,1:42.0,Cleveland full timeout,,26,21
93,1,1:42.0,,J. Jerebko enters the game for B. Bass,26,21
94,1,1:42.0,T. Thompson misses free throw 1 of 2,,26,21
95,1,1:42.0,Offensive rebound by Team,,26,21
96,1,1:42.0,T. Thompson misses free throw 2 of 2,,26,21
97,1,1:42.0,,Defensive rebound by J. Jerebko,26,21
98,1,1:20.0,,L. Datome misses 2-pt jump shot from 6 ft,26,21
99,1,1:19.0,Defensive rebound by Team,,26,21
100,1,1:15.0,Personal foul by J. Jerebko (drawn by T. Thompson),,26,21
101,1,1:15.0,T. Thompson misses free throw 1 of 2,,26,21
102,1,1:15.0,Offensive rebound by Team,,26,21
103,1,1:15.0,T. Thompson makes free throw 2 of 2,,27,21
104,1,1:01.0,,I. Thomas makes 2-pt jump shot from 18 ft,27,23
105,1,0:44.0,J. Smith makes 2-pt jump shot from 19 ft,,29,23
106,1,0:30.0,,L. Datome makes 2-pt jump shot from 8 ft (assist by J. Crowder),29,25
107,1,0:22.0,Personal foul by L. Datome (drawn by T. Thompson),,29,25
108,1,0:22.0,T. Thompson makes free throw 1 of 2,,30,25
109,1,0:22.0,,K. Olynyk enters the game for J. Sullinger,30,25
110,1,0:22.0,M. Dellavedova enters the game for K. Irving,,30,25
111,1,0:22.0,J. Jones enters the game for K. Love,,30,25
112,1,0:22.0,T. Thompson makes free throw 2 of 2,,31,25
113,1,0:07.0,,Personal foul by M. Dellavedova (drawn by I. Thomas),31,25
114,1,0:06.0,,Turnover by J. Crowder (bad pass; steal by J. Smith),31,25
115,1,0:02.0,Turnover by M. Dellavedova (bad pass),,31,25
116,1,0:02.0,,Boston full timeout,31,25
117,1,0:02.0,,Turnover by J. Jerebko (bad pass; steal by J. Smith),31,25
118,2,11:49.0,,J. Crowder makes 2-pt layup from 2 ft (assist by K. Olynyk),31,27
119,2,11:32.0,M. Dellavedova misses 3-pt jump shot from 27 ft,,31,27
120,2,11:31.0,,Defensive rebound by J. Jerebko,31,27
121,2,11:21.0,,I. Thomas misses 3-pt jump shot from 24 ft,31,27
122,2,11:20.0,Defensive rebound by L. James,,31,27
123,2,11:14.0,L. James makes 2-pt layup from 1 ft,,33,27
124,2,10:55.0,,Turnover by K. Olynyk (bad pass; steal by I. Shumpert),33,27
125,2,10:51.0,L. James misses 2-pt layup at rim,,33,27
126,2,10:50.0,Offensive rebound by T. Thompson,,33,27
127,2,10:50.0,Personal foul by K. Olynyk (drawn by T. Thompson),,33,27
128,2,10:45.0,T. Thompson misses 2-pt jump shot from 5 ft,,33,27
129,2,10:44.0,,Defensive rebound by J. Jerebko,33,27
130,2,10:25.0,,M. Smart misses 3-pt jump shot from 26 ft,33,27
131,2,10:23.0,Defensive rebound by M. Dellavedova,,33,27
132,2,10:11.0,Offensive foul by T. Thompson (drawn by I. Thomas),,33,27
133,2,10:11.0,Turnover by T. Thompson (offensive foul),,33,27
134,2,10:01.0,,I. Thomas misses 2-pt jump shot from 6 ft,33,27
135,2,10:00.0,,Offensive rebound by J. Jerebko,33,27
136,2,10:00.0,,J. Jerebko misses 2-pt tip-in from 1 ft,33,27
137,2,9:59.0,Defensive rebound by J. Jones,,33,27
138,2,9:50.0,L. James misses 2-pt layup from 1 ft,,33,27
139,2,9:49.0,,Defensive rebound by J. Crowder,33,27
140,2,9:41.0,Offensive charge foul by M. Smart (drawn by J. Jones),,33,27
141,2,9:41.0,,Turnover by M. Smart (offensive foul),33,27
142,2,9:41.0,,T. Zeller enters the game for K. Olynyk,33,27
143,2,9:41.0,T. Mozgov enters the game for T. Thompson,,33,27
144,2,9:30.0,L. James makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,36,27
145,2,9:17.0,,Shooting foul by J. Jones (drawn by J. Crowder),36,27
146,2,9:17.0,,J. Crowder makes free throw 1 of 2,36,28
147,2,9:17.0,,E. Turner enters the game for I. Thomas,36,28
148,2,9:17.0,,J. Crowder makes free throw 2 of 2,36,29
149,2,9:04.0,Personal block foul by J. Crowder (drawn by L. James),,36,29
150,2,8:55.0,J. Jones misses 2-pt jump shot from 23 ft,,36,29
151,2,8:54.0,,Defensive rebound by T. Zeller,36,29
152,2,8:36.0,,Shooting foul by T. Mozgov (drawn by M. Smart),36,29
153,2,8:36.0,Official timeout,,36,29
154,2,8:36.0,K. Love enters the game for J. Jones,,36,29
155,2,8:36.0,K. Irving enters the game for M. Dellavedova,,36,29
156,2,8:36.0,,M. Smart misses free throw 1 of 3,36,29
157,2,8:36.0,,Offensive rebound by Team,36,29
158,2,8:36.0,,M. Smart makes free throw 2 of 3,36,30
159,2,8:36.0,,M. Smart makes free throw 3 of 3,36,31
160,2,8:12.0,I. Shumpert makes 2-pt jump shot from 19 ft,,38,31
161,2,7:48.0,,M. Smart misses 2-pt jump shot from 18 ft,38,31
162,2,7:47.0,Defensive rebound by T. Mozgov,,38,31
163,2,7:46.0,J. Smith enters the game for I. Shumpert,,38,31
164,2,7:45.0,Turnover by T. Mozgov (lost ball; steal by J. Crowder),,38,31
165,2,7:35.0,,T. Zeller misses 2-pt jump shot from 15 ft,38,31
166,2,7:33.0,,Offensive rebound by J. Jerebko,38,31
167,2,7:28.0,,T. Zeller misses 2-pt jump shot from 4 ft,38,31
168,2,7:27.0,Defensive rebound by K. Love,,38,31
169,2,7:27.0,Turnover by K. Love (lost ball; steal by J. Crowder),,38,31
170,2,7:26.0,,Personal foul by K. Love (drawn by J. Jerebko),38,31
171,2,7:26.0,,A. Bradley enters the game for M. Smart,38,31
172,2,7:22.0,,T. Zeller makes 2-pt layup from 2 ft (assist by E. Turner),38,33
173,2,7:22.0,,Shooting foul by J. Smith (drawn by T. Zeller),38,33
174,2,7:22.0,,T. Zeller makes free throw 1 of 1,38,34
175,2,7:08.0,T. Mozgov misses 2-pt hook shot from 7 ft,,38,34
176,2,7:07.0,,Defensive rebound by E. Turner,38,34
177,2,6:55.0,,A. Bradley makes 2-pt jump shot from 20 ft,38,36
178,2,6:33.0,K. Love misses 2-pt layup from 3 ft (block by J. Crowder),,38,36
179,2,6:32.0,Offensive rebound by K. Love,,38,36
180,2,6:30.0,K. Love misses 2-pt layup from 2 ft,,38,36
181,2,6:29.0,,Defensive rebound by T. Zeller,38,36
182,2,6:20.0,,T. Zeller makes 2-pt jump shot from 19 ft (assist by J. Crowder),38,38
183,2,6:20.0,Cleveland full timeout,,38,38
184,2,6:00.0,Turnover by T. Mozgov (bad pass; steal by E. Turner),,38,38
185,2,5:57.0,Violation by T. Mozgov (def goaltending),,38,38
186,2,5:57.0,,E. Turner makes 2-pt layup from 1 ft,38,40
187,2,5:37.0,J. Smith makes 2-pt jump shot from 19 ft,,40,40
188,2,5:23.0,,T. Zeller misses 2-pt layup from 1 ft (block by T. Mozgov),40,40
189,2,5:22.0,Defensive rebound by K. Love,,40,40
190,2,5:20.0,Shooting foul by J. Jerebko (drawn by K. Irving),,40,40
191,2,5:20.0,Technical foul by J. Smith,,40,40
192,2,5:20.0,,A. Bradley makes technical free throw,40,41
193,2,5:20.0,,B. Bass enters the game for J. Jerebko,40,41
194,2,5:20.0,K. Irving makes free throw 1 of 2,,41,41
195,2,5:20.0,K. Irving misses free throw 2 of 2,,41,41
196,2,5:20.0,,Defensive rebound by T. Zeller,41,41
197,2,5:05.0,,E. Turner makes 2-pt jump shot from 10 ft,41,43
198,2,4:48.0,L. James misses 3-pt jump shot from 24 ft,,41,43
199,2,4:46.0,Offensive rebound by K. Love,,41,43
200,2,4:44.0,K. Love makes 3-pt jump shot from 25 ft,,44,43
201,2,4:27.0,,T. Zeller misses 2-pt jump shot from 6 ft,44,43
202,2,4:26.0,Defensive rebound by T. Mozgov,,44,43
203,2,4:26.0,,I. Thomas enters the game for J. Crowder,44,43
204,2,4:26.0,,J. Sullinger enters the game for T. Zeller,44,43
205,2,4:12.0,T. Mozgov misses 2-pt dunk at rim,,44,43
206,2,4:11.0,,Defensive rebound by J. Sullinger,44,43
207,2,4:05.0,,A. Bradley misses 3-pt jump shot from 26 ft,44,43
208,2,4:03.0,Defensive rebound by L. James,,44,43
209,2,3:55.0,K. Irving misses 2-pt jump shot from 5 ft (block by B. Bass),,44,43
210,2,3:54.0,,Defensive rebound by I. Thomas,44,43
211,2,3:49.0,,A. Bradley makes 2-pt jump shot from 14 ft (assist by I. Thomas),44,45
212,2,3:33.0,K. Love misses 3-pt jump shot from 25 ft,,44,45
213,2,3:33.0,,Defensive rebound by J. Sullinger,44,45
214,2,3:16.0,,A. Bradley misses 2-pt jump shot from 13 ft,44,45
215,2,3:15.0,Defensive rebound by K. Love,,44,45
216,2,3:06.0,Turnover by K. Irving (lost ball; steal by E. Turner),,44,45
217,2,3:01.0,,E. Turner misses 2-pt layup from 1 ft (block by K. Irving),44,45
218,2,3:00.0,,Offensive rebound by A. Bradley,44,45
219,2,2:53.0,,Personal foul by K. Irving (drawn by I. Thomas),44,45
220,2,2:53.0,,Boston full timeout,44,45
221,2,2:53.0,T. Thompson enters the game for T. Mozgov,,44,45
222,2,2:53.0,,I. Thomas misses free throw 1 of 2,44,45
223,2,2:53.0,,Offensive rebound by Team,44,45
224,2,2:53.0,,I. Thomas makes free throw 2 of 2,44,46
225,2,2:37.0,J. Smith misses 3-pt jump shot from 23 ft,,44,46
226,2,2:36.0,,Defensive rebound by E. Turner,44,46
227,2,2:24.0,,E. Turner makes 2-pt layup from 1 ft,44,48
228,2,2:02.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,46,48
229,2,1:44.0,,E. Turner misses 2-pt jump shot from 16 ft,46,48
230,2,1:43.0,Defensive rebound by L. James,,46,48
231,2,1:22.0,Shooting foul by J. Sullinger (drawn by T. Thompson),,46,48
232,2,1:22.0,T. Thompson makes free throw 1 of 2,,47,48
233,2,1:22.0,I. Shumpert enters the game for K. Irving,,47,48
234,2,1:22.0,,J. Jerebko enters the game for B. Bass,47,48
235,2,1:22.0,,T. Zeller enters the game for J. Sullinger,47,48
236,2,1:22.0,T. Thompson misses free throw 2 of 2,,47,48
237,2,1:22.0,,Defensive rebound by E. Turner,47,48
238,2,1:12.0,,A. Bradley misses 3-pt jump shot from 25 ft,47,48
239,2,1:11.0,Defensive rebound by L. James,,47,48
240,2,1:02.0,J. Smith makes 3-pt jump shot from 23 ft (assist by I. Shumpert),,50,48
241,2,0:49.0,,E. Turner misses 2-pt layup at rim,50,48
242,2,0:47.0,Defensive rebound by L. James,,50,48
243,2,0:38.0,L. James makes 2-pt jump shot from 22 ft,,52,48
244,2,0:32.0,,Turnover by I. Thomas (lost ball; steal by L. James),52,48
245,2,0:29.0,L. James makes flagrant free throw 1 of 2,,53,48
246,2,0:29.0,L. James makes flagrant free throw 2 of 2,,54,48
247,2,0:29.0,,J. Crowder enters the game for T. Zeller,54,48
248,2,0:29.0,J. Jones enters the game for T. Thompson,,54,48
249,2,0:07.0,L. James makes 2-pt jump shot from 19 ft,,56,48
250,2,0:02.0,,I. Thomas misses 3-pt jump shot from 26 ft,56,48
251,2,0:00.0,Defensive rebound by J. Jones,,56,48
252,3,11:45.0,,J. Jerebko misses 2-pt hook shot from 7 ft,56,48
253,3,11:44.0,,Offensive rebound by J. Jerebko,56,48
254,3,11:44.0,,J. Jerebko makes 2-pt tip-in from 7 ft,56,50
255,3,11:18.0,J. Smith misses 3-pt jump shot from 25 ft,,56,50
256,3,11:18.0,,Defensive rebound by J. Crowder,56,50
257,3,11:13.0,,A. Bradley makes 2-pt jump shot from 5 ft (assist by J. Crowder),56,52
258,3,10:50.0,K. Love misses 3-pt jump shot from 26 ft,,56,52
259,3,10:49.0,,Defensive rebound by E. Turner,56,52
260,3,10:45.0,,T. Zeller makes 2-pt dunk at rim (assist by E. Turner),56,54
261,3,10:17.0,L. James misses 3-pt jump shot from 26 ft,,56,54
262,3,10:14.0,Offensive rebound by T. Mozgov,,56,54
263,3,10:00.0,Turnover by T. Mozgov (traveling),,56,54
264,3,9:48.0,,E. Turner makes 2-pt jump shot from 10 ft,56,56
265,3,9:37.0,L. James makes 2-pt jump shot from 19 ft,,58,56
266,3,9:37.0,Shooting foul by J. Crowder (drawn by L. James),,58,56
267,3,9:37.0,L. James makes free throw 1 of 1,,59,56
268,3,9:23.0,,E. Turner makes 2-pt jump shot from 10 ft,59,58
269,3,8:59.0,Turnover by T. Mozgov (lost ball; steal by A. Bradley),,59,58
270,3,8:53.0,Offensive charge foul by J. Crowder (drawn by K. Love),,59,58
271,3,8:53.0,,Turnover by J. Crowder (offensive foul),59,58
272,3,8:41.0,K. Love makes 3-pt jump shot from 24 ft (assist by K. Irving),,62,58
273,3,8:25.0,,Shooting block foul by J. Smith (drawn by E. Turner),62,58
274,3,8:25.0,,E. Turner makes free throw 1 of 2,62,59
275,3,8:25.0,,E. Turner makes free throw 2 of 2,62,60
276,3,8:10.0,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Love),,65,60
277,3,8:00.0,,Turnover by E. Turner (bad pass; steal by L. James),65,60
278,3,7:55.0,L. James makes 2-pt dunk at rim,,67,60
279,3,7:39.0,,A. Bradley makes 2-pt layup from 1 ft,67,62
280,3,7:24.0,K. Irving misses 2-pt layup from 2 ft,,67,62
281,3,7:23.0,,Defensive rebound by Team,67,62
282,3,7:23.0,T. Thompson enters the game for T. Mozgov,,67,62
283,3,7:09.0,,Shooting foul by T. Thompson (drawn by T. Zeller),67,62
284,3,7:09.0,,T. Zeller makes free throw 1 of 2,67,63
285,3,7:09.0,,T. Zeller makes free throw 2 of 2,67,64
286,3,6:59.0,Turnover by L. James (lost ball; steal by J. Jerebko),,67,64
287,3,6:56.0,,Shooting foul by K. Love (drawn by A. Bradley),67,64
288,3,6:56.0,,A. Bradley makes free throw 1 of 2,67,65
289,3,6:56.0,,A. Bradley makes free throw 2 of 2,67,66
290,3,6:44.0,K. Irving misses 2-pt layup from 2 ft,,67,66
291,3,6:43.0,Offensive rebound by T. Thompson,,67,66
292,3,6:32.0,L. James misses 2-pt jump shot from 21 ft,,67,66
293,3,6:31.0,Offensive rebound by J. Smith,,67,66
294,3,6:28.0,K. Irving makes 3-pt jump shot from 23 ft (assist by J. Smith),,70,66
295,3,6:04.0,,E. Turner misses 2-pt jump shot from 7 ft,70,66
296,3,6:02.0,Defensive rebound by L. James,,70,66
297,3,5:52.0,,Boston full timeout,70,66
298,3,5:41.0,T. Thompson misses 2-pt jump shot from 4 ft (block by J. Jerebko),,70,66
299,3,5:40.0,,Defensive rebound by J. Crowder,70,66
300,3,5:38.0,,Turnover by J. Crowder (bad pass; steal by K. Irving),70,66
301,3,5:33.0,L. James makes 2-pt layup from 1 ft,,72,66
302,3,5:16.0,,Turnover by E. Turner (lost ball; steal by L. James),72,66
303,3,5:03.0,K. Love misses 2-pt jump shot from 17 ft,,72,66
304,3,5:02.0,,Defensive rebound by E. Turner,72,66
305,3,4:52.0,,T. Zeller misses 2-pt layup from 1 ft,72,66
306,3,4:51.0,Defensive rebound by J. Smith,,72,66
307,3,4:31.0,K. Love makes 2-pt jump shot from 22 ft (assist by J. Smith),,74,66
308,3,4:16.0,,Turnover by E. Turner (bad pass; steal by L. James),74,66
309,3,4:16.0,Personal foul by E. Turner (drawn by L. James),,74,66
310,3,4:16.0,,I. Thomas enters the game for E. Turner,74,66
311,3,4:16.0,,B. Bass enters the game for T. Zeller,74,66
312,3,4:16.0,,M. Smart enters the game for A. Bradley,74,66
313,3,4:16.0,,J. Sullinger enters the game for J. Jerebko,74,66
314,3,3:59.0,K. Irving makes 3-pt jump shot from 25 ft,,77,66
315,3,3:40.0,,Personal foul by J. Smith (drawn by I. Thomas),77,66
316,3,3:29.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by M. Smart),77,69
317,3,3:06.0,L. James misses 3-pt jump shot from 25 ft,,77,69
318,3,3:06.0,,Defensive rebound by J. Sullinger,77,69
319,3,2:56.0,,I. Thomas misses 3-pt jump shot from 24 ft (block by L. James),77,69
320,3,2:55.0,,Offensive rebound by J. Sullinger,77,69
321,3,2:46.0,,J. Sullinger makes 2-pt jump shot from 4 ft (assist by B. Bass),77,71
322,3,2:38.0,Cleveland full timeout,,77,71
323,3,2:35.0,I. Shumpert enters the game for L. James,,77,71
324,3,2:16.0,J. Smith makes 2-pt jump shot from 21 ft,,79,71
325,3,1:57.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by B. Bass),79,74
326,3,1:38.0,Turnover by K. Irving (traveling),,79,74
327,3,1:27.0,,M. Smart misses 3-pt jump shot from 27 ft,79,74
328,3,1:26.0,Defensive rebound by K. Love,,79,74
329,3,1:08.0,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Irving),,82,74
330,3,0:52.0,,J. Sullinger makes 2-pt jump shot from 5 ft (assist by I. Thomas),82,76
331,3,0:32.0,T. Thompson makes 2-pt jump shot from 6 ft,,84,76
332,3,0:13.0,,I. Thomas misses 2-pt jump shot from 12 ft,84,76
333,3,0:12.0,Defensive rebound by T. Thompson,,84,76
334,3,0:00.0,I. Shumpert misses 3-pt jump shot from 24 ft,,84,76
335,3,0:00.0,Offensive rebound by Team,,84,76
336,4,11:35.0,L. James makes 2-pt jump shot from 23 ft,,86,76
337,4,11:22.0,,I. Thomas makes 2-pt layup from 2 ft,86,78
338,4,10:56.0,L. James makes 2-pt jump shot from 21 ft,,88,78
339,4,10:37.0,,J. Sullinger misses 2-pt jump shot from 10 ft,88,78
340,4,10:36.0,,Offensive rebound by M. Smart,88,78
341,4,10:35.0,,M. Smart misses 2-pt layup from 2 ft,88,78
342,4,10:34.0,Defensive rebound by L. James,,88,78
343,4,10:34.0,Personal foul by M. Smart (drawn by L. James),,88,78
344,4,10:20.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,88,78
345,4,10:20.0,,Defensive rebound by B. Bass,88,78
346,4,10:15.0,,B. Bass misses 2-pt jump shot from 5 ft (block by I. Shumpert),88,78
347,4,10:14.0,Defensive rebound by Team,,88,78
348,4,9:52.0,L. James misses 2-pt jump shot from 21 ft,,88,78
349,4,9:51.0,,Defensive rebound by M. Smart,88,78
350,4,9:41.0,,Turnover by J. Sullinger (bad pass),88,78
351,4,9:18.0,J. Smith misses 3-pt jump shot from 25 ft,,88,78
352,4,9:16.0,Offensive rebound by L. James,,88,78
353,4,8:57.0,Shooting block foul by L. Datome (drawn by L. James),,88,78
354,4,8:57.0,Official timeout,,88,78
355,4,8:57.0,,E. Turner enters the game for B. Bass,88,78
356,4,8:57.0,,T. Zeller enters the game for M. Smart,88,78
357,4,8:57.0,,J. Jerebko enters the game for J. Sullinger,88,78
358,4,8:57.0,,A. Bradley enters the game for I. Thomas,88,78
359,4,8:57.0,K. Irving enters the game for J. Smith,,88,78
360,4,8:57.0,L. James misses free throw 1 of 2,,88,78
361,4,8:57.0,Offensive rebound by Team,,88,78
362,4,8:57.0,L. James makes free throw 2 of 2,,89,78
363,4,8:38.0,,E. Turner makes 2-pt jump shot from 16 ft,89,80
364,4,8:16.0,M. Dellavedova misses 2-pt jump shot from 5 ft,,89,80
365,4,8:15.0,,Defensive rebound by T. Zeller,89,80
366,4,7:58.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by L. Datome),89,82
367,4,7:29.0,L. James makes 2-pt jump shot from 21 ft,,91,82
368,4,7:07.0,,E. Turner makes 2-pt jump shot from 7 ft,91,84
369,4,6:43.0,L. James misses 2-pt jump shot from 21 ft,,91,84
370,4,6:42.0,,Defensive rebound by T. Zeller,91,84
371,4,6:25.0,,J. Jerebko misses 2-pt layup from 2 ft,91,84
372,4,6:22.0,Defensive rebound by M. Dellavedova,,91,84
373,4,6:13.0,K. Irving misses 2-pt jump shot from 16 ft,,91,84
374,4,6:12.0,,Defensive rebound by Team,91,84
375,4,6:12.0,Loose ball foul by T. Thompson (drawn by L. Datome),,91,84
376,4,6:12.0,,J. Crowder enters the game for L. Datome,91,84
377,4,6:01.0,,A. Bradley misses 2-pt jump shot from 19 ft,91,84
378,4,6:00.0,Defensive rebound by M. Dellavedova,,91,84
379,4,5:48.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,93,84
380,4,5:32.0,,Personal foul by L. James (drawn by E. Turner),93,84
381,4,5:32.0,,Boston full timeout,93,84
382,4,5:32.0,K. Love enters the game for M. Dellavedova,,93,84
383,4,5:29.0,,T. Zeller misses 2-pt dunk at rim (block by T. Thompson),93,84
384,4,5:28.0,Defensive rebound by T. Thompson,,93,84
385,4,5:05.0,I. Shumpert misses 2-pt layup from 1 ft (block by J. Crowder),,93,84
386,4,5:03.0,,Defensive rebound by A. Bradley,93,84
387,4,5:02.0,,Turnover by A. Bradley (bad pass; steal by K. Irving),93,84
388,4,5:00.0,K. Irving misses 2-pt jump shot from 9 ft,,93,84
389,4,5:00.0,,Defensive rebound by A. Bradley,93,84
390,4,4:52.0,,J. Crowder makes 2-pt layup from 1 ft (assist by E. Turner),93,86
391,4,4:52.0,,Shooting foul by I. Shumpert (drawn by J. Crowder),93,86
392,4,4:52.0,,J. Crowder makes free throw 1 of 1,93,87
393,4,4:35.0,K. Irving makes 2-pt layup at rim,,95,87
