,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
0,1,11:43.0,Z. Pachulia makes 2-pt jump shot from 15 ft (assist by G. Antetokounmpo),,2,0
1,1,11:26.0,,H. Sims misses 2-pt jump shot from 21 ft,2,0
2,1,11:25.0,Defensive rebound by G. Antetokounmpo,,2,0
3,1,11:16.0,B. Knight makes 2-pt layup at rim,,4,0
4,1,11:00.0,,Turnover by H. Sims (lost ball),4,0
5,1,10:49.0,J. O'Bryant misses 2-pt jump shot from 19 ft,,4,0
6,1,10:48.0,Offensive rebound by Z. Pachulia,,4,0
7,1,10:27.0,Turnover by J. O'Bryant (lost ball),,4,0
8,1,10:01.0,,H. Sims misses 2-pt jump shot from 7 ft,4,0
9,1,9:59.0,,Offensive rebound by N. Noel,4,0
10,1,9:59.0,,N. Noel makes 2-pt tip-in at rim,4,2
11,1,9:40.0,Turnover by J. O'Bryant (bad pass; steal by K. McDaniels),,4,2
12,1,9:29.0,,Turnover by K. McDaniels (lost ball; steal by K. Middleton),4,2
13,1,9:25.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,6,2
14,1,9:03.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,6,2
15,1,9:01.0,,Offensive rebound by K. McDaniels,6,2
16,1,8:58.0,,K. McDaniels makes 2-pt hook shot from 3 ft,6,4
17,1,8:43.0,K. Middleton makes 2-pt jump shot from 9 ft,,8,4
18,1,8:23.0,,R. Covington misses 3-pt jump shot from 26 ft,8,4
19,1,8:22.0,Defensive rebound by J. O'Bryant,,8,4
20,1,8:10.0,B. Knight misses 3-pt jump shot from 25 ft,,8,4
21,1,8:07.0,,Defensive rebound by H. Sims,8,4
22,1,7:55.0,Offensive charge foul by N. Noel (drawn by J. O'Bryant),,8,4
23,1,7:55.0,,Turnover by N. Noel (offensive foul),8,4
24,1,7:44.0,B. Knight misses 2-pt jump shot from 14 ft,,8,4
25,1,7:43.0,,Defensive rebound by R. Covington,8,4
26,1,7:24.0,,Shooting foul by K. Middleton (drawn by M. Carter-Williams),8,4
27,1,7:24.0,,M. Carter-Williams makes free throw 1 of 2,8,5
28,1,7:24.0,,M. Carter-Williams misses free throw 2 of 2,8,5
29,1,7:23.0,,Offensive rebound by M. Carter-Williams,8,5
30,1,7:21.0,,M. Carter-Williams misses 2-pt jump shot from 3 ft,8,5
31,1,7:20.0,Defensive rebound by B. Knight,,8,5
32,1,7:05.0,J. O'Bryant misses 2-pt jump shot from 4 ft (block by N. Noel),,8,5
33,1,7:03.0,,Defensive rebound by K. McDaniels,8,5
34,1,6:51.0,,H. Sims misses 2-pt jump shot from 7 ft,8,5
35,1,6:51.0,,Offensive rebound by N. Noel,8,5
36,1,6:51.0,,N. Noel makes 2-pt dunk at rim,8,7
37,1,6:51.0,,Shooting foul by J. O'Bryant (drawn by N. Noel),8,7
38,1,6:51.0,J. Dudley enters the game for J. O'Bryant,,8,7
39,1,6:51.0,,N. Noel misses free throw 1 of 1,8,7
40,1,6:50.0,Defensive rebound by G. Antetokounmpo,,8,7
41,1,6:32.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by B. Knight),,10,7
42,1,6:16.0,,N. Noel makes 2-pt dunk at rim (assist by M. Carter-Williams),10,9
43,1,6:01.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Dudley),,13,9
44,1,5:56.0,,Philadelphia full timeout,13,9
45,1,5:56.0,,F. Aldemir enters the game for K. McDaniels,13,9
46,1,5:56.0,,T. Wroten enters the game for H. Sims,13,9
47,1,5:44.0,,Turnover by R. Covington (bad pass; steal by K. Middleton),13,9
48,1,5:36.0,B. Knight misses 3-pt jump shot from 25 ft,,13,9
49,1,5:34.0,,Defensive rebound by N. Noel,13,9
50,1,5:15.0,,T. Wroten misses 3-pt jump shot from 23 ft,13,9
51,1,5:14.0,,Offensive rebound by N. Noel,13,9
52,1,5:00.0,,M. Carter-Williams misses 2-pt jump shot from 11 ft,13,9
53,1,4:57.0,Defensive rebound by K. Middleton,,13,9
54,1,4:50.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft (block by N. Noel),,13,9
55,1,4:47.0,Offensive rebound by G. Antetokounmpo,,13,9
56,1,4:45.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,13,9
57,1,4:43.0,,Defensive rebound by F. Aldemir,13,9
58,1,4:35.0,,R. Covington misses 3-pt jump shot from 26 ft,13,9
59,1,4:33.0,Defensive rebound by Z. Pachulia,,13,9
60,1,4:22.0,Personal foul by F. Aldemir (drawn by K. Middleton),,13,9
61,1,4:22.0,,J. Grant enters the game for N. Noel,13,9
62,1,4:22.0,,M. Thomas enters the game for M. Carter-Williams,13,9
63,1,4:22.0,J. Bayless enters the game for B. Knight,,13,9
64,1,4:08.0,K. Middleton misses 2-pt jump shot from 14 ft,,13,9
65,1,4:08.0,Offensive rebound by Z. Pachulia,,13,9
66,1,4:08.0,Turnover by Team (shot clock),,13,9
67,1,3:51.0,,R. Covington misses 2-pt layup from 2 ft,13,9
68,1,3:49.0,Defensive rebound by J. Bayless,,13,9
69,1,3:34.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by Z. Pachulia),,15,9
70,1,3:16.0,,M. Thomas misses 2-pt layup from 2 ft,15,9
71,1,3:15.0,Defensive rebound by K. Middleton,,15,9
72,1,3:11.0,G. Antetokounmpo misses 2-pt jump shot from 3 ft,,15,9
73,1,3:08.0,,Defensive rebound by R. Covington,15,9
74,1,3:00.0,,T. Wroten misses 2-pt layup at rim,15,9
75,1,2:58.0,Defensive rebound by Z. Pachulia,,15,9
76,1,2:55.0,,Offensive charge foul by G. Antetokounmpo (drawn by R. Covington),15,9
77,1,2:55.0,Turnover by G. Antetokounmpo (offensive foul),,15,9
78,1,2:55.0,Milwaukee full timeout,,15,9
79,1,2:55.0,O. Mayo enters the game for G. Antetokounmpo,,15,9
80,1,2:55.0,J. Henson enters the game for Z. Pachulia,,15,9
81,1,2:55.0,,K. McDaniels enters the game for R. Covington,15,9
82,1,2:45.0,,Offensive foul by F. Aldemir (drawn by J. Bayless),15,9
