,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
105,2,11:28.0,C. Early makes 3-pt jump shot from 23 ft (assist by S. Larkin),,27,27
106,2,11:11.0,,Turnover by A. Gordon (offensive foul),27,27
107,2,11:11.0,Offensive charge foul by A. Gordon (drawn by A. Bargnani),,27,27
108,2,10:55.0,Turnover by A. Stoudemire (offensive foul),,27,27
109,2,10:55.0,,Offensive charge foul by A. Stoudemire (drawn by A. Gordon),27,27
110,2,10:38.0,,B. Gordon misses 2-pt jump shot from 17 ft (block by P. Prigioni),27,27
111,2,10:35.0,Defensive rebound by C. Early,,27,27
112,2,10:29.0,Shooting foul by L. Ridnour (drawn by A. Bargnani),,27,27
113,2,10:29.0,A. Bargnani makes free throw 1 of 2,,28,27
114,2,10:29.0,A. Bargnani makes free throw 2 of 2,,29,27
115,2,10:16.0,,Personal foul by C. Early (drawn by B. Gordon),29,27
116,2,10:16.0,,D. Dedmon enters the game for A. Gordon,29,27
117,2,10:13.0,,Offensive foul by K. O'Quinn (drawn by S. Larkin),29,27
118,2,10:13.0,,Turnover by K. O'Quinn (offensive foul),29,27
119,2,9:50.0,P. Prigioni misses 3-pt jump shot from 25 ft,,29,27
120,2,9:48.0,,Defensive rebound by L. Ridnour,29,27
121,2,9:42.0,,Personal foul by A. Stoudemire (drawn by L. Ridnour),29,27
122,2,9:31.0,,Shooting foul by C. Early (drawn by W. Green),29,27
123,2,9:31.0,,W. Green makes free throw 1 of 2,29,28
124,2,9:31.0,,W. Green makes free throw 2 of 2,29,29
125,2,9:14.0,C. Early misses 2-pt jump shot from 14 ft (block by W. Green),,29,29
126,2,9:14.0,Offensive rebound by Team,,29,29
127,2,9:07.0,A. Bargnani makes 2-pt jump shot from 15 ft (assist by P. Prigioni),,31,29
128,2,8:59.0,,W. Green misses 2-pt layup from 1 ft,31,29
129,2,8:58.0,,Offensive rebound by D. Dedmon,31,29
130,2,8:58.0,,D. Dedmon makes 2-pt dunk at rim,31,31
131,2,8:49.0,Offensive foul by A. Stoudemire (drawn by B. Gordon),,31,31
132,2,8:49.0,Turnover by A. Stoudemire (offensive foul),,31,31
133,2,8:49.0,Official timeout,,31,31
134,2,8:49.0,T. Hardaway enters the game for P. Prigioni,,31,31
135,2,8:49.0,J. Calderón enters the game for A. Stoudemire,,31,31
136,2,8:49.0,J. Smith enters the game for C. Early,,31,31
137,2,8:40.0,,L. Ridnour makes 2-pt jump shot from 18 ft,31,33
138,2,8:25.0,Shooting foul by K. O'Quinn (drawn by A. Bargnani),,31,33
139,2,8:25.0,A. Bargnani misses free throw 1 of 2,,31,33
140,2,8:25.0,Offensive rebound by Team,,31,33
141,2,8:25.0,,N. Vučević enters the game for K. O'Quinn,31,33
142,2,8:25.0,A. Bargnani makes free throw 2 of 2,,32,33
143,2,8:16.0,,Turnover by N. Vučević (bad pass),32,33
144,2,7:53.0,A. Bargnani misses 2-pt jump shot from 16 ft,,32,33
145,2,7:51.0,,Defensive rebound by N. Vučević,32,33
146,2,7:45.0,,B. Gordon misses 2-pt jump shot from 20 ft,32,33
147,2,7:43.0,Defensive rebound by A. Bargnani,,32,33
148,2,7:28.0,J. Smith makes 2-pt jump shot from 14 ft,,34,33
149,2,7:06.0,,Turnover by L. Ridnour (step out of bounds),34,33
150,2,7:06.0,,E. Payton enters the game for L. Ridnour,34,33
151,2,7:06.0,,V. Oladipo enters the game for W. Green,34,33
152,2,6:50.0,A. Bargnani misses 2-pt jump shot from 14 ft (block by D. Dedmon),,34,33
153,2,6:47.0,,Defensive rebound by N. Vučević,34,33
154,2,6:41.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),34,35
155,2,6:34.0,Shooting foul by N. Vučević (drawn by T. Hardaway),,34,35
156,2,6:34.0,T. Hardaway misses free throw 1 of 2,,34,35
157,2,6:34.0,Offensive rebound by Team,,34,35
158,2,6:34.0,T. Hardaway makes free throw 2 of 2,,35,35
159,2,6:19.0,,Turnover by V. Oladipo (lost ball; steal by S. Larkin),35,35
160,2,6:03.0,Turnover by A. Bargnani (traveling),,35,35
161,2,5:44.0,,Turnover by E. Payton (bad pass; steal by J. Calderón),35,35
162,2,5:39.0,J. Calderón misses 2-pt layup from 2 ft,,35,35
163,2,5:37.0,,Defensive rebound by V. Oladipo,35,35
164,2,5:30.0,,V. Oladipo misses 2-pt jump shot from 4 ft (block by A. Bargnani),35,35
165,2,5:28.0,Defensive rebound by A. Bargnani,,35,35
166,2,5:21.0,J. Smith makes 2-pt jump shot from 10 ft (assist by J. Calderón),,37,35
167,2,5:19.0,,Orlando full timeout,37,35
168,2,5:19.0,,E. Fournier enters the game for B. Gordon,37,35
169,2,5:19.0,L. Amundson enters the game for A. Bargnani,,37,35
170,2,5:19.0,L. Galloway enters the game for S. Larkin,,37,35
171,2,5:04.0,,Def 3 sec tech foul by T. Hardaway,37,35
172,2,5:04.0,,V. Oladipo makes technical free throw,37,36
173,2,4:57.0,,N. Vučević misses 2-pt hook shot from 8 ft,37,36
174,2,4:56.0,Defensive rebound by L. Galloway,,37,36
175,2,4:51.0,T. Hardaway misses 3-pt jump shot from 25 ft,,37,36
176,2,4:49.0,Offensive rebound by J. Smith,,37,36
177,2,4:36.0,J. Smith misses 2-pt layup from 2 ft (block by D. Dedmon),,37,36
178,2,4:33.0,Offensive rebound by J. Smith,,37,36
179,2,4:33.0,J. Smith misses 2-pt layup at rim (block by D. Dedmon),,37,36
180,2,4:30.0,,Defensive rebound by E. Fournier,37,36
181,2,4:22.0,,E. Payton makes 2-pt layup from 2 ft,37,38
182,2,4:00.0,T. Hardaway misses 3-pt jump shot from 26 ft,,37,38
183,2,4:00.0,Offensive rebound by Team,,37,38
184,2,4:00.0,,Loose ball foul by D. Dedmon (drawn by L. Amundson),37,38
185,2,3:50.0,J. Smith makes 2-pt jump shot from 21 ft (assist by J. Calderón),,39,38
186,2,3:33.0,,E. Payton makes 2-pt layup from 1 ft,39,40
187,2,3:12.0,J. Smith makes 2-pt jump shot from 7 ft (assist by T. Hardaway),,41,40
188,2,2:58.0,,Personal foul by J. Calderón (drawn by E. Payton),41,40
189,2,2:58.0,New York full timeout,,41,40
190,2,2:43.0,,Turnover by E. Payton (step out of bounds),41,40
191,2,2:29.0,L. Galloway misses 2-pt layup from 3 ft (block by D. Dedmon),,41,40
192,2,2:27.0,,Defensive rebound by D. Dedmon,41,40
193,2,2:13.0,,Turnover by D. Dedmon (bad pass; steal by L. Amundson),41,40
194,2,2:06.0,L. Galloway misses 2-pt jump shot from 22 ft,,41,40
195,2,2:05.0,,Defensive rebound by N. Vučević,41,40
196,2,1:55.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),41,42
197,2,1:30.0,J. Smith makes 2-pt jump shot from 17 ft (assist by T. Hardaway),,43,42
198,2,1:13.0,,E. Payton misses 2-pt layup from 3 ft,43,42
199,2,1:11.0,,Offensive rebound by N. Vučević,43,42
200,2,1:11.0,,N. Vučević makes 2-pt layup from 2 ft,43,44
201,2,0:54.0,J. Calderón makes 2-pt jump shot from 18 ft (assist by L. Amundson),,45,44
202,2,0:44.0,,V. Oladipo misses 3-pt jump shot from 25 ft,45,44
203,2,0:42.0,Defensive rebound by J. Smith,,45,44
204,2,0:34.0,J. Smith misses 2-pt jump shot from 18 ft,,45,44
205,2,0:33.0,,Defensive rebound by N. Vučević,45,44
206,2,0:12.0,,Turnover by E. Payton (bad pass),45,44
207,2,0:01.0,Shooting foul by V. Oladipo (drawn by T. Hardaway),,45,44
208,2,0:01.0,T. Hardaway makes free throw 1 of 3,,46,44
209,2,0:01.0,T. Hardaway misses free throw 2 of 3,,46,44
210,2,0:01.0,Offensive rebound by Team,,46,44
211,2,0:01.0,C. Aldrich enters the game for L. Amundson,,46,44
212,2,0:01.0,S. Larkin enters the game for L. Galloway,,46,44
213,2,0:01.0,T. Hardaway makes free throw 3 of 3,,47,44
214,3,11:42.0,,N. Vučević misses 2-pt hook shot from 8 ft,47,44
215,3,11:41.0,Defensive rebound by T. Hardaway,,47,44
216,3,11:21.0,Turnover by J. Calderón (bad pass; steal by E. Payton),,47,44
217,3,11:16.0,,Shooting foul by T. Hardaway (drawn by V. Oladipo),47,44
218,3,11:16.0,,V. Oladipo makes free throw 1 of 2,47,45
219,3,11:16.0,,V. Oladipo makes free throw 2 of 2,47,46
220,3,10:51.0,L. Galloway makes 2-pt dunk at rim,,49,46
221,3,10:51.0,,Orlando full timeout,49,46
222,3,10:51.0,,K. O'Quinn enters the game for C. Frye,49,46
223,3,10:33.0,,E. Fournier misses 2-pt jump shot from 7 ft,49,46
224,3,10:32.0,Defensive rebound by L. Amundson,,49,46
225,3,10:22.0,L. Galloway misses 2-pt jump shot from 22 ft,,49,46
226,3,10:20.0,,Defensive rebound by E. Fournier,49,46
227,3,10:05.0,,N. Vučević makes 2-pt jump shot from 10 ft (assist by V. Oladipo),49,48
228,3,9:44.0,J. Calderón misses 2-pt jump shot from 20 ft,,49,48
229,3,9:43.0,,Defensive rebound by N. Vučević,49,48
230,3,9:28.0,,V. Oladipo misses 2-pt jump shot from 19 ft,49,48
231,3,9:27.0,Defensive rebound by L. Amundson,,49,48
232,3,9:05.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by L. Galloway),,52,48
233,3,8:43.0,,Shooting foul by L. Galloway (drawn by N. Vučević),52,48
234,3,8:43.0,,N. Vučević misses free throw 1 of 2,52,48
235,3,8:43.0,,Offensive rebound by Team,52,48
236,3,8:43.0,,N. Vučević misses free throw 2 of 2,52,48
237,3,8:42.0,Defensive rebound by L. Amundson,,52,48
238,3,8:29.0,J. Smith misses 2-pt jump shot from 14 ft,,52,48
239,3,8:28.0,,Defensive rebound by K. O'Quinn,52,48
240,3,8:13.0,,V. Oladipo misses 2-pt dunk at rim (block by L. Amundson),52,48
241,3,8:11.0,,Offensive rebound by E. Payton,52,48
242,3,8:10.0,,E. Payton misses 2-pt layup from 2 ft,52,48
243,3,8:07.0,,Offensive rebound by N. Vučević,52,48
244,3,8:07.0,,N. Vučević makes 2-pt dunk at rim,52,50
245,3,8:00.0,T. Hardaway misses 3-pt jump shot from 26 ft,,52,50
246,3,7:58.0,,Defensive rebound by N. Vučević,52,50
247,3,7:56.0,,Shooting foul by L. Galloway (drawn by K. O'Quinn),52,50
248,3,7:56.0,,K. O'Quinn makes free throw 1 of 2,52,51
249,3,7:56.0,S. Larkin enters the game for L. Galloway,,52,51
250,3,7:56.0,,K. O'Quinn misses free throw 2 of 2,52,51
251,3,7:55.0,Defensive rebound by L. Amundson,,52,51
252,3,7:31.0,J. Calderón misses 3-pt jump shot from 23 ft,,52,51
253,3,7:30.0,,Defensive rebound by K. O'Quinn,52,51
254,3,7:15.0,Violation by L. Amundson (kicked ball),,52,51
255,3,7:08.0,,K. O'Quinn misses 3-pt jump shot from 26 ft,52,51
256,3,7:07.0,Defensive rebound by S. Larkin,,52,51
257,3,6:59.0,Turnover by S. Larkin (bad pass; steal by K. O'Quinn),,52,51
258,3,6:43.0,,Turnover by K. O'Quinn (bad pass),52,51
259,3,6:22.0,L. Amundson misses 2-pt layup from 2 ft,,52,51
260,3,6:20.0,,Defensive rebound by K. O'Quinn,52,51
261,3,6:14.0,,E. Payton misses 2-pt jump shot from 5 ft,52,51
262,3,6:12.0,,Offensive rebound by V. Oladipo,52,51
263,3,6:12.0,,V. Oladipo makes 2-pt tip-in from 1 ft,52,53
264,3,6:11.0,New York full timeout,,52,53
265,3,6:11.0,C. Aldrich enters the game for L. Amundson,,52,53
266,3,6:01.0,J. Smith misses 2-pt jump shot from 19 ft,,52,53
267,3,6:00.0,,Defensive rebound by K. O'Quinn,52,53
268,3,5:49.0,,V. Oladipo makes 2-pt dunk at rim (assist by K. O'Quinn),52,55
269,3,5:35.0,J. Calderón misses 2-pt jump shot from 20 ft,,52,55
270,3,5:33.0,Offensive rebound by C. Aldrich,,52,55
271,3,5:31.0,C. Aldrich makes 2-pt hook shot from 4 ft,,54,55
272,3,5:09.0,,Turnover by N. Vučević (lost ball; steal by C. Aldrich),54,55
273,3,5:01.0,S. Larkin misses 2-pt jump shot from 19 ft,,54,55
274,3,4:59.0,,Defensive rebound by N. Vučević,54,55
275,3,4:51.0,,V. Oladipo misses 2-pt jump shot from 15 ft,54,55
276,3,4:49.0,Defensive rebound by J. Smith,,54,55
277,3,4:39.0,Shooting foul by N. Vučević (drawn by J. Smith),,54,55
278,3,4:39.0,,Violation by Team (delay of game),54,55
279,3,4:39.0,J. Smith misses free throw 1 of 2,,54,55
280,3,4:39.0,Offensive rebound by Team,,54,55
281,3,4:39.0,,W. Green enters the game for E. Fournier,54,55
282,3,4:39.0,J. Smith makes free throw 2 of 2,,55,55
283,3,4:24.0,,Turnover by V. Oladipo (lost ball; steal by C. Aldrich),55,55
284,3,4:11.0,Turnover by S. Larkin (bad pass),,55,55
285,3,4:11.0,A. Bargnani enters the game for J. Smith,,55,55
286,3,3:56.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by V. Oladipo),55,57
287,3,3:31.0,C. Aldrich misses 2-pt jump shot from 8 ft,,55,57
288,3,3:29.0,,Defensive rebound by K. O'Quinn,55,57
289,3,3:19.0,,K. O'Quinn misses 2-pt jump shot from 18 ft,55,57
290,3,3:18.0,Defensive rebound by S. Larkin,,55,57
291,3,3:07.0,J. Calderón makes 3-pt jump shot from 25 ft,,58,57
292,3,2:44.0,,W. Green makes 3-pt jump shot from 25 ft (assist by E. Payton),58,60
293,3,2:26.0,A. Bargnani misses 2-pt jump shot from 9 ft,,58,60
294,3,2:24.0,,Defensive rebound by K. O'Quinn,58,60
295,3,2:11.0,,N. Vučević misses 2-pt hook shot from 9 ft,58,60
296,3,2:10.0,Defensive rebound by T. Hardaway,,58,60
297,3,2:09.0,Personal foul by W. Green (drawn by T. Hardaway),,58,60
298,3,2:09.0,,L. Ridnour enters the game for E. Payton,58,60
299,3,2:09.0,,D. Dedmon enters the game for K. O'Quinn,58,60
300,3,2:09.0,C. Early enters the game for T. Hardaway,,58,60
301,3,2:09.0,P. Prigioni enters the game for J. Calderón,,58,60
302,3,1:56.0,C. Early misses 2-pt jump shot from 15 ft,,58,60
303,3,1:54.0,,Defensive rebound by N. Vučević,58,60
304,3,1:46.0,,N. Vučević misses 2-pt jump shot from 20 ft,58,60
305,3,1:45.0,Defensive rebound by C. Early,,58,60
306,3,1:36.0,Turnover by P. Prigioni (bad pass; steal by W. Green),,58,60
307,3,1:31.0,,W. Green makes 2-pt dunk at rim,58,62
308,3,1:10.0,Personal foul by N. Vučević (drawn by C. Early),,58,62
309,3,1:01.0,Shooting foul by D. Dedmon (drawn by S. Larkin),,58,62
310,3,1:01.0,S. Larkin makes free throw 1 of 3,,59,62
311,3,1:01.0,S. Larkin misses free throw 2 of 3,,59,62
312,3,1:01.0,Offensive rebound by Team,,59,62
313,3,1:01.0,S. Larkin makes free throw 3 of 3,,60,62
314,3,0:47.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by V. Oladipo),60,64
315,3,0:32.0,C. Aldrich misses 2-pt hook shot from 8 ft,,60,64
316,3,0:31.0,,Defensive rebound by N. Vučević,60,64
317,3,0:08.0,,N. Vučević misses 2-pt jump shot from 21 ft,60,64
318,3,0:07.0,Defensive rebound by A. Bargnani,,60,64
319,3,0:00.0,S. Larkin misses 2-pt layup from 2 ft,,60,64
320,3,0:00.0,Offensive rebound by Team,,60,64
321,4,11:35.0,A. Bargnani makes 2-pt jump shot from 17 ft (assist by J. Calderón),,62,64
322,4,11:10.0,,A. Gordon misses 2-pt layup from 1 ft,62,64
323,4,11:09.0,,Offensive rebound by A. Gordon,62,64
324,4,11:09.0,,Turnover by Team (shot clock),62,64
325,4,10:46.0,A. Stoudemire misses 2-pt dunk at rim,,62,64
326,4,10:44.0,,Defensive rebound by E. Fournier,62,64
327,4,10:39.0,,L. Ridnour misses 2-pt jump shot from 17 ft,62,64
328,4,10:36.0,Defensive rebound by P. Prigioni,,62,64
329,4,10:33.0,Personal foul by E. Fournier (drawn by P. Prigioni),,62,64
330,4,10:28.0,Personal foul by W. Green (drawn by C. Early),,62,64
331,4,10:23.0,Shooting foul by W. Green (drawn by A. Bargnani),,62,64
332,4,10:23.0,A. Bargnani makes free throw 1 of 2,,63,64
333,4,10:23.0,A. Bargnani makes free throw 2 of 2,,64,64
334,4,9:57.0,,W. Green makes 2-pt jump shot from 21 ft,64,66
335,4,9:43.0,Shooting foul by D. Dedmon (drawn by A. Stoudemire),,64,66
336,4,9:43.0,A. Stoudemire makes free throw 1 of 2,,65,66
337,4,9:43.0,J. Smith enters the game for A. Bargnani,,65,66
338,4,9:43.0,,N. Vučević enters the game for A. Gordon,65,66
339,4,9:43.0,A. Stoudemire makes free throw 2 of 2,,66,66
340,4,9:26.0,,W. Green makes 3-pt jump shot from 23 ft (assist by L. Ridnour),66,69
341,4,9:08.0,Personal foul by D. Dedmon (drawn by A. Stoudemire),,66,69
342,4,9:08.0,A. Stoudemire makes free throw 1 of 2,,67,69
343,4,9:08.0,A. Stoudemire misses free throw 2 of 2,,67,69
344,4,9:07.0,,Defensive rebound by D. Dedmon,67,69
345,4,8:50.0,,E. Fournier makes 2-pt layup from 2 ft,67,71
346,4,8:35.0,Personal foul by D. Dedmon (drawn by A. Stoudemire),,67,71
347,4,8:35.0,Official timeout,,67,71
348,4,8:35.0,,K. O'Quinn enters the game for D. Dedmon,67,71
349,4,8:35.0,A. Stoudemire makes free throw 1 of 2,,68,71
350,4,8:35.0,A. Stoudemire makes free throw 2 of 2,,69,71
351,4,8:23.0,,N. Vučević misses 2-pt jump shot from 16 ft,69,71
352,4,8:22.0,Defensive rebound by P. Prigioni,,69,71
353,4,8:13.0,Turnover by A. Stoudemire (traveling),,69,71
354,4,8:00.0,,L. Ridnour makes 2-pt jump shot from 17 ft,69,73
355,4,7:31.0,P. Prigioni misses 3-pt jump shot from 23 ft,,69,73
356,4,7:30.0,Offensive rebound by A. Stoudemire,,69,73
357,4,7:26.0,P. Prigioni makes 3-pt jump shot from 25 ft (assist by A. Stoudemire),,72,73
358,4,7:13.0,,E. Fournier misses 2-pt jump shot from 14 ft,72,73
359,4,7:13.0,,Offensive rebound by Team,72,73
360,4,7:13.0,,E. Payton enters the game for L. Ridnour,72,73
361,4,7:13.0,,V. Oladipo enters the game for E. Fournier,72,73
362,4,7:13.0,L. Galloway enters the game for J. Calderón,,72,73
363,4,6:50.0,,E. Payton makes 2-pt layup from 2 ft,72,75
364,4,6:40.0,J. Smith makes 2-pt jump shot from 19 ft (assist by P. Prigioni),,74,75
365,4,6:24.0,,W. Green misses 2-pt jump shot from 18 ft,74,75
366,4,6:23.0,Defensive rebound by A. Stoudemire,,74,75
367,4,6:11.0,J. Smith misses 2-pt jump shot from 14 ft,,74,75
368,4,6:09.0,Offensive rebound by A. Stoudemire,,74,75
369,4,6:08.0,A. Stoudemire misses 2-pt layup from 2 ft (block by K. O'Quinn),,74,75
370,4,6:05.0,,Defensive rebound by K. O'Quinn,74,75
371,4,6:02.0,,Personal foul by C. Early (drawn by V. Oladipo),74,75
372,4,6:02.0,T. Hardaway enters the game for C. Early,,74,75
373,4,5:51.0,,Turnover by K. O'Quinn (bad pass; steal by P. Prigioni),74,75
374,4,5:46.0,Shooting foul by K. O'Quinn (drawn by J. Smith),,74,75
375,4,5:46.0,,Orlando full timeout,74,75
376,4,5:46.0,,D. Dedmon enters the game for K. O'Quinn,74,75
377,4,5:46.0,J. Smith misses free throw 1 of 2,,74,75
378,4,5:46.0,Offensive rebound by Team,,74,75
379,4,5:46.0,J. Smith makes free throw 2 of 2,,75,75
380,4,5:25.0,,E. Payton misses 3-pt jump shot from 23 ft,75,75
381,4,5:23.0,Defensive rebound by P. Prigioni,,75,75
382,4,5:13.0,T. Hardaway misses 3-pt jump shot from 26 ft,,75,75
383,4,5:12.0,,Defensive rebound by E. Payton,75,75
384,4,4:53.0,,Personal foul by P. Prigioni (drawn by N. Vučević),75,75
385,4,4:53.0,A. Bargnani enters the game for A. Stoudemire,,75,75
