,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
67,1,3:59.0,,Turnover by J. Hamilton (lost ball; steal by P. Patterson),16,24
68,1,3:49.0,Shooting foul by D. Wade (drawn by T. Ross),,16,24
69,1,3:49.0,T. Ross makes free throw 1 of 2,,17,24
70,1,3:49.0,T. Ross makes free throw 2 of 2,,18,24
71,1,3:45.0,,Miami full timeout,18,24
72,1,3:45.0,L. Williams enters the game for T. Ross,,18,24
73,1,3:45.0,C. Hayes enters the game for P. Patterson,,18,24
74,1,3:45.0,,C. Bosh enters the game for S. Williams,18,24
75,1,3:45.0,,J. Ennis enters the game for D. Wade,18,24
76,1,3:35.0,Offensive charge foul by J. Ennis (drawn by T. Hansbrough),,18,24
77,1,3:35.0,,Turnover by J. Ennis (offensive foul),18,24
78,1,3:20.0,Shooting foul by J. Ennis (drawn by D. DeRozan),,18,24
79,1,3:20.0,D. DeRozan makes free throw 1 of 2,,19,24
80,1,3:20.0,D. DeRozan misses free throw 2 of 2,,19,24
81,1,3:19.0,,Defensive rebound by J. Ennis,19,24
82,1,3:13.0,,Personal foul by T. Hansbrough (drawn by N. Cole),19,24
83,1,3:01.0,,Turnover by C. Bosh (bad pass),19,24
84,1,2:53.0,Personal foul by M. Chalmers (drawn by L. Williams),,19,24
85,1,2:53.0,L. Williams makes free throw 1 of 2,,20,24
86,1,2:53.0,L. Williams misses free throw 2 of 2,,20,24
87,1,2:51.0,,Defensive rebound by J. Hamilton,20,24
88,1,2:40.0,,Shooting foul by C. Hayes (drawn by C. Bosh),20,24
89,1,2:40.0,,C. Bosh makes free throw 1 of 2,20,25
90,1,2:40.0,,C. Bosh makes free throw 2 of 2,20,26
91,1,2:23.0,D. DeRozan makes 2-pt dunk at rim,,22,26
92,1,2:01.0,,C. Bosh misses 2-pt jump shot from 18 ft,22,26
93,1,2:00.0,Defensive rebound by T. Hansbrough,,22,26
94,1,1:42.0,D. DeRozan misses 2-pt jump shot from 18 ft,,22,26
95,1,1:41.0,,Defensive rebound by M. Chalmers,22,26
96,1,1:34.0,,J. Ennis makes 3-pt jump shot from 25 ft (assist by M. Chalmers),22,29
97,1,1:12.0,D. DeRozan makes 2-pt jump shot from 18 ft,,24,29
98,1,0:55.0,,M. Chalmers makes 2-pt layup from 1 ft (assist by C. Bosh),24,31
99,1,0:37.0,D. DeRozan misses 2-pt jump shot from 18 ft,,24,31
100,1,0:35.0,Offensive rebound by Team,,24,31
101,1,0:35.0,G. Vásquez enters the game for D. DeRozan,,24,31
102,1,0:30.0,Turnover by K. Lowry (bad pass; steal by M. Chalmers),,24,31
103,1,0:22.0,,Turnover by J. Hamilton (offensive foul),24,31
104,1,0:22.0,,Offensive foul by J. Hamilton (drawn by T. Hansbrough),24,31
105,1,0:04.0,Shooting foul by J. Hamilton (drawn by K. Lowry),,24,31
106,1,0:04.0,K. Lowry makes free throw 1 of 2,,25,31
107,1,0:04.0,K. Lowry makes free throw 2 of 2,,26,31
108,1,0:01.0,,M. Chalmers misses 3-pt jump shot from 34 ft,26,31
109,1,0:00.0,,Offensive rebound by Team,26,31
110,2,11:42.0,L. Williams misses 2-pt jump shot from 19 ft,,26,31
111,2,11:41.0,,Defensive rebound by C. Bosh,26,31
112,2,11:17.0,,Turnover by Team (shot clock),26,31
113,2,11:08.0,G. Vásquez makes 2-pt jump shot from 19 ft,,28,31
114,2,10:52.0,,Turnover by S. Napier (lost ball),28,31
115,2,10:51.0,,Loose ball foul by J. Ennis (drawn by T. Hansbrough),28,31
116,2,10:44.0,Personal foul by M. Chalmers (drawn by G. Vásquez),,28,31
117,2,10:44.0,,L. Deng enters the game for J. Ennis,28,31
118,2,10:44.0,,Violation by Team (delay of game),28,31
119,2,10:33.0,L. Williams misses 3-pt jump shot from 25 ft,,28,31
120,2,10:32.0,,Defensive rebound by S. Napier,28,31
121,2,10:23.0,,J. McRoberts makes 2-pt dunk at rim (assist by C. Bosh),28,33
122,2,10:04.0,J. Johnson makes 2-pt jump shot from 12 ft,,30,33
123,2,9:53.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by M. Chalmers),30,36
124,2,9:33.0,G. Vásquez misses 3-pt jump shot from 25 ft,,30,36
125,2,9:32.0,,Defensive rebound by C. Bosh,30,36
126,2,9:29.0,,Shooting foul by G. Vásquez (drawn by M. Chalmers),30,36
127,2,9:29.0,,M. Chalmers makes free throw 1 of 2,30,37
128,2,9:29.0,,M. Chalmers makes free throw 2 of 2,30,38
129,2,9:15.0,Turnover by C. Hayes (bad pass; steal by L. Deng),,30,38
130,2,9:09.0,,M. Chalmers misses 2-pt layup from 1 ft,30,38
131,2,9:08.0,Defensive rebound by J. Johnson,,30,38
132,2,9:00.0,J. Johnson misses 2-pt layup from 1 ft,,30,38
133,2,8:59.0,Offensive rebound by T. Hansbrough,,30,38
134,2,8:58.0,T. Hansbrough makes 2-pt tip-in from 1 ft,,32,38
135,2,8:39.0,,C. Bosh misses 2-pt jump shot from 16 ft,32,38
136,2,8:38.0,,Offensive rebound by S. Napier,32,38
137,2,8:37.0,,Turnover by C. Bosh (step out of bounds),32,38
138,2,8:37.0,Official timeout,,32,38
139,2,8:37.0,P. Patterson enters the game for T. Hansbrough,,32,38
140,2,8:37.0,J. Valančiūnas enters the game for C. Hayes,,32,38
141,2,8:25.0,Shooting foul by S. Napier (drawn by L. Williams),,32,38
142,2,8:25.0,L. Williams misses free throw 1 of 2,,32,38
143,2,8:25.0,Offensive rebound by Team,,32,38
144,2,8:25.0,L. Williams makes free throw 2 of 2,,33,38
145,2,8:08.0,,C. Bosh misses 2-pt jump shot from 18 ft,33,38
146,2,8:07.0,,Offensive rebound by Team,33,38
147,2,8:07.0,Loose ball foul by P. Patterson (drawn by J. McRoberts),,33,38
148,2,7:57.0,Offensive charge foul by J. McRoberts (drawn by G. Vásquez),,33,38
149,2,7:57.0,,Turnover by J. McRoberts (offensive foul),33,38
150,2,7:57.0,,D. Wade enters the game for M. Chalmers,33,38
151,2,7:57.0,,S. Williams enters the game for J. McRoberts,33,38
152,2,7:38.0,J. Johnson misses 3-pt jump shot from 24 ft,,33,38
153,2,7:37.0,,Defensive rebound by D. Wade,33,38
154,2,7:30.0,,S. Williams misses 3-pt jump shot from 25 ft,33,38
155,2,7:29.0,,Offensive rebound by Team,33,38
156,2,7:25.0,,Personal foul by G. Vásquez (drawn by D. Wade),33,38
157,2,7:25.0,Technical foul by G. Vásquez,,33,38
158,2,7:25.0,,C. Bosh makes technical free throw,33,39
159,2,7:25.0,,J. Hamilton enters the game for C. Bosh,33,39
160,2,7:21.0,,Personal block foul by P. Patterson (drawn by L. Deng),33,39
161,2,7:21.0,D. DeRozan enters the game for P. Patterson,,33,39
162,2,7:08.0,,D. Wade misses 2-pt jump shot from 18 ft,33,39
163,2,7:07.0,Defensive rebound by J. Valančiūnas,,33,39
164,2,7:01.0,J. Johnson makes 2-pt dunk at rim (assist by J. Valančiūnas),,35,39
165,2,6:56.0,,Miami full timeout,35,39
166,2,6:47.0,,L. Deng misses 2-pt jump shot from 19 ft,35,39
167,2,6:46.0,,Offensive rebound by D. Wade,35,39
168,2,6:45.0,,D. Wade makes 2-pt tip-in at rim,35,41
169,2,6:27.0,G. Vásquez makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),,38,41
170,2,6:13.0,,L. Deng makes 2-pt layup from 1 ft (assist by D. Wade),38,43
171,2,5:51.0,G. Vásquez misses 2-pt layup from 2 ft,,38,43
172,2,5:48.0,,Defensive rebound by Team,38,43
173,2,5:48.0,K. Lowry enters the game for L. Williams,,38,43
174,2,5:42.0,,L. Deng makes 2-pt dunk at rim (assist by S. Napier),38,45
175,2,5:20.0,K. Lowry makes 2-pt jump shot from 3 ft,,40,45
176,2,4:56.0,,Shooting foul by K. Lowry (drawn by S. Napier),40,45
177,2,4:56.0,,S. Napier makes free throw 1 of 2,40,46
178,2,4:56.0,,S. Napier makes free throw 2 of 2,40,47
179,2,4:35.0,G. Vásquez makes 3-pt jump shot from 24 ft,,43,47
180,2,4:08.0,,D. Wade misses 2-pt jump shot from 8 ft,43,47
181,2,4:07.0,,Offensive rebound by J. Hamilton,43,47
182,2,3:50.0,,L. Deng makes 2-pt jump shot from 10 ft,43,49
183,2,3:43.0,Shooting foul by D. Wade (drawn by K. Lowry),,43,49
184,2,3:43.0,K. Lowry misses free throw 1 of 2,,43,49
185,2,3:43.0,Offensive rebound by Team,,43,49
186,2,3:43.0,,C. Bosh enters the game for J. Hamilton,43,49
187,2,3:43.0,,N. Cole enters the game for S. Napier,43,49
188,2,3:43.0,K. Lowry misses free throw 2 of 2,,43,49
189,2,3:42.0,,Defensive rebound by S. Williams,43,49
190,2,3:27.0,,L. Deng misses 2-pt jump shot from 20 ft,43,49
191,2,3:26.0,Defensive rebound by G. Vásquez,,43,49
192,2,3:18.0,Shooting foul by S. Williams (drawn by D. DeRozan),,43,49
193,2,3:18.0,D. DeRozan makes free throw 1 of 2,,44,49
194,2,3:18.0,D. DeRozan misses free throw 2 of 2,,44,49
195,2,3:17.0,,Defensive rebound by S. Williams,44,49
196,2,3:09.0,,Shooting foul by J. Johnson (drawn by D. Wade),44,49
197,2,3:09.0,,D. Wade makes free throw 1 of 2,44,50
198,2,3:09.0,T. Ross enters the game for J. Johnson,,44,50
199,2,3:09.0,,D. Wade makes free throw 2 of 2,44,51
200,2,2:52.0,J. Valančiūnas misses 2-pt dunk at rim,,44,51
201,2,2:51.0,Offensive rebound by J. Valančiūnas,,44,51
202,2,2:51.0,J. Valančiūnas makes 2-pt layup at rim,,46,51
203,2,2:51.0,Shooting foul by S. Williams (drawn by J. Valančiūnas),,46,51
204,2,2:51.0,Toronto full timeout,,46,51
205,2,2:51.0,,M. Chalmers enters the game for S. Williams,46,51
206,2,2:51.0,J. Valančiūnas makes free throw 1 of 1,,47,51
207,2,2:38.0,,L. Deng makes 2-pt dunk at rim (assist by D. Wade),47,53
208,2,2:19.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,47,53
209,2,2:18.0,,Defensive rebound by C. Bosh,47,53
210,2,2:11.0,,C. Bosh makes 2-pt layup from 2 ft (assist by M. Chalmers),47,55
211,2,2:11.0,,Shooting foul by J. Valančiūnas (drawn by C. Bosh),47,55
212,2,2:11.0,,C. Bosh makes free throw 1 of 1,47,56
213,2,1:56.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by G. Vásquez),,49,56
214,2,1:56.0,Shooting foul by L. Deng (drawn by J. Valančiūnas),,49,56
215,2,1:56.0,J. Valančiūnas makes free throw 1 of 1,,50,56
216,2,1:39.0,,M. Chalmers makes 3-pt jump shot from 24 ft (assist by D. Wade),50,59
217,2,1:29.0,G. Vásquez misses 3-pt jump shot from 24 ft,,50,59
218,2,1:28.0,,Defensive rebound by M. Chalmers,50,59
219,2,1:18.0,,C. Bosh misses 2-pt layup from 1 ft (block by J. Valančiūnas),50,59
220,2,1:17.0,Defensive rebound by J. Valančiūnas,,50,59
221,2,1:14.0,Shooting block foul by N. Cole (drawn by D. DeRozan),,50,59
222,2,1:14.0,D. DeRozan misses free throw 1 of 2,,50,59
223,2,1:14.0,Offensive rebound by Team,,50,59
224,2,1:14.0,,S. Napier enters the game for M. Chalmers,50,59
225,2,1:14.0,,S. Brown enters the game for D. Wade,50,59
226,2,1:14.0,D. DeRozan misses free throw 2 of 2,,50,59
227,2,1:13.0,,Defensive rebound by C. Bosh,50,59
228,2,0:55.0,,L. Deng makes 2-pt layup from 1 ft (assist by C. Bosh),50,61
229,2,0:40.0,K. Lowry makes 2-pt jump shot from 18 ft,,52,61
230,2,0:31.0,,C. Bosh makes 2-pt jump shot from 21 ft,52,63
231,2,0:19.0,Turnover by D. DeRozan (lost ball; steal by S. Napier),,52,63
232,2,0:14.0,,Shooting foul by K. Lowry (drawn by S. Brown),52,63
233,2,0:14.0,,S. Brown misses free throw 1 of 2,52,63
234,2,0:14.0,,Offensive rebound by Team,52,63
235,2,0:14.0,,S. Brown makes free throw 2 of 2,52,64
236,2,0:00.0,G. Vásquez makes 2-pt layup from 1 ft (assist by K. Lowry),,54,64
237,3,11:39.0,T. Ross makes 2-pt jump shot from 16 ft (assist by P. Patterson),,56,64
238,3,11:22.0,,N. Cole misses 2-pt jump shot from 18 ft,56,64
239,3,11:21.0,Defensive rebound by D. DeRozan,,56,64
240,3,11:10.0,P. Patterson misses 3-pt jump shot from 23 ft,,56,64
241,3,11:09.0,,Defensive rebound by S. Williams,56,64
242,3,10:53.0,,Turnover by N. Cole (lost ball),56,64
243,3,10:38.0,T. Ross misses 3-pt jump shot from 24 ft,,56,64
244,3,10:37.0,,Defensive rebound by S. Williams,56,64
245,3,10:25.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by N. Cole),56,67
246,3,10:04.0,J. Valančiūnas makes 2-pt hook shot from 7 ft (assist by D. DeRozan),,58,67
247,3,9:44.0,,D. Wade makes 2-pt jump shot from 20 ft (assist by C. Bosh),58,69
248,3,9:23.0,T. Ross misses 2-pt jump shot from 9 ft,,58,69
249,3,9:22.0,,Defensive rebound by C. Bosh,58,69
250,3,9:02.0,,N. Cole makes 3-pt jump shot from 27 ft (assist by L. Deng),58,72
251,3,8:43.0,K. Lowry misses 2-pt jump shot from 20 ft,,58,72
252,3,8:42.0,,Defensive rebound by D. Wade,58,72
253,3,8:34.0,,S. Williams misses 2-pt layup from 1 ft (block by J. Valančiūnas),58,72
254,3,8:33.0,Defensive rebound by T. Ross,,58,72
255,3,8:21.0,,Violation by C. Bosh (def goaltending),58,72
256,3,8:21.0,D. DeRozan makes 2-pt layup from 2 ft,,60,72
257,3,8:06.0,,Shooting foul by J. Valančiūnas (drawn by S. Williams),60,72
258,3,8:06.0,,S. Williams misses free throw 1 of 2,60,72
259,3,8:06.0,,Offensive rebound by Team,60,72
260,3,8:06.0,,S. Williams makes free throw 2 of 2,60,73
261,3,7:50.0,D. DeRozan misses 2-pt jump shot from 19 ft,,60,73
262,3,7:49.0,Offensive rebound by K. Lowry,,60,73
263,3,7:42.0,T. Ross misses 3-pt jump shot from 25 ft,,60,73
264,3,7:41.0,Offensive rebound by Team,,60,73
265,3,7:30.0,Personal foul by L. Deng (drawn by D. DeRozan),,60,73
266,3,7:30.0,,J. Hamilton enters the game for C. Bosh,60,73
267,3,7:18.0,J. Valančiūnas misses 2-pt jump shot from 8 ft (block by D. Wade),,60,73
268,3,7:17.0,Offensive rebound by Team,,60,73
269,3,7:16.0,D. DeRozan makes 2-pt jump shot from 17 ft (assist by K. Lowry),,62,73
270,3,7:01.0,,L. Deng makes 2-pt jump shot from 17 ft (assist by N. Cole),62,75
271,3,6:49.0,D. DeRozan misses 2-pt layup from 1 ft (block by S. Williams),,62,75
272,3,6:48.0,,Defensive rebound by D. Wade,62,75
273,3,6:45.0,,Shooting block foul by K. Lowry (drawn by S. Williams),62,75
274,3,6:45.0,,S. Williams makes free throw 1 of 2,62,76
275,3,6:45.0,,S. Williams makes free throw 2 of 2,62,77
276,3,6:40.0,Toronto full timeout,,62,77
277,3,6:40.0,G. Vásquez enters the game for T. Ross,,62,77
278,3,6:40.0,T. Hansbrough enters the game for P. Patterson,,62,77
279,3,6:25.0,D. DeRozan makes 2-pt jump shot from 10 ft,,64,77
280,3,6:12.0,,Personal foul by G. Vásquez (drawn by D. Wade),64,77
281,3,6:02.0,,Turnover by D. Wade (bad pass; steal by D. DeRozan),64,77
282,3,5:59.0,D. DeRozan makes 2-pt layup from 1 ft,,66,77
283,3,5:59.0,Shooting foul by N. Cole (drawn by D. DeRozan),,66,77
284,3,5:59.0,D. DeRozan makes free throw 1 of 1,,67,77
285,3,5:42.0,,S. Williams makes 3-pt jump shot from 23 ft (assist by D. Wade),67,80
286,3,5:28.0,Personal foul by J. Hamilton (drawn by J. Valančiūnas),,67,80
287,3,5:12.0,J. Valančiūnas misses 2-pt layup from 2 ft,,67,80
288,3,5:11.0,,Defensive rebound by D. Wade,67,80
289,3,4:53.0,,D. Wade makes 3-pt jump shot from 24 ft,67,83
290,3,4:34.0,G. Vásquez misses 2-pt layup from 3 ft,,67,83
291,3,4:32.0,Offensive rebound by J. Valančiūnas,,67,83
292,3,4:29.0,J. Valančiūnas makes 2-pt hook shot from 4 ft,,69,83
293,3,4:25.0,,Miami full timeout,69,83
294,3,4:25.0,,C. Bosh enters the game for S. Williams,69,83
295,3,4:25.0,,M. Chalmers enters the game for D. Wade,69,83
296,3,4:06.0,,Turnover by N. Cole (bad pass),69,83
297,3,3:54.0,Shooting foul by J. Hamilton (drawn by K. Lowry),,69,83
298,3,3:54.0,K. Lowry makes free throw 1 of 2,,70,83
299,3,3:54.0,K. Lowry makes free throw 2 of 2,,71,83
300,3,3:41.0,,L. Deng makes 2-pt jump shot from 7 ft,71,85
301,3,3:28.0,G. Vásquez misses 3-pt jump shot from 24 ft,,71,85
302,3,3:27.0,,Defensive rebound by C. Bosh,71,85
303,3,3:17.0,,M. Chalmers makes 2-pt jump shot from 9 ft,71,87
304,3,2:55.0,,Offensive charge foul by G. Vásquez (drawn by J. Hamilton),71,87
305,3,2:55.0,Turnover by G. Vásquez (offensive foul),,71,87
306,3,2:55.0,L. Williams enters the game for G. Vásquez,,71,87
307,3,2:43.0,,Turnover by C. Bosh (bad pass; steal by D. DeRozan),71,87
308,3,2:30.0,K. Lowry makes 2-pt layup from 1 ft,,73,87
309,3,2:05.0,,N. Cole misses 3-pt jump shot from 24 ft,73,87
310,3,2:04.0,Defensive rebound by J. Valančiūnas,,73,87
311,3,1:51.0,K. Lowry makes 2-pt jump shot from 8 ft,,75,87
312,3,1:37.0,,L. Deng misses 2-pt jump shot from 9 ft,75,87
313,3,1:36.0,Defensive rebound by J. Valančiūnas,,75,87
314,3,1:35.0,,Offensive charge foul by L. Williams (drawn by M. Chalmers),75,87
315,3,1:35.0,Turnover by L. Williams (offensive foul),,75,87
316,3,1:35.0,,S. Napier enters the game for N. Cole,75,87
317,3,1:35.0,C. Hayes enters the game for J. Valančiūnas,,75,87
318,3,1:12.0,,M. Chalmers misses 2-pt jump shot from 18 ft,75,87
319,3,1:11.0,Defensive rebound by T. Hansbrough,,75,87
320,3,0:55.0,C. Hayes misses 2-pt jump shot from 6 ft,,75,87
321,3,0:54.0,Offensive rebound by T. Hansbrough,,75,87
322,3,0:35.0,K. Lowry misses 2-pt jump shot from 22 ft,,75,87
323,3,0:34.0,,Defensive rebound by Team,75,87
324,3,0:34.0,Loose ball foul by T. Hansbrough (drawn by C. Bosh),,75,87
325,3,0:20.0,,Turnover by M. Chalmers (lost ball; steal by T. Hansbrough),75,87
326,3,0:04.0,Shooting foul by M. Chalmers (drawn by L. Williams),,75,87
327,3,0:04.0,L. Williams makes free throw 1 of 2,,76,87
328,3,0:04.0,L. Williams makes free throw 2 of 2,,77,87
329,3,0:00.0,,M. Chalmers misses 3-pt jump shot from 24 ft,77,87
330,3,0:00.0,Defensive rebound by Team,,77,87
331,4,11:42.0,,C. Bosh makes 2-pt jump shot from 20 ft (assist by S. Napier),77,89
332,4,11:27.0,C. Hayes misses 2-pt layup from 1 ft (block by J. McRoberts),,77,89
333,4,11:26.0,Offensive rebound by C. Hayes,,77,89
334,4,11:19.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by C. Hayes),,80,89
335,4,11:02.0,,M. Chalmers misses 3-pt jump shot from 24 ft,80,89
336,4,11:01.0,Defensive rebound by C. Hayes,,80,89
337,4,10:50.0,Personal foul by J. McRoberts (drawn by K. Lowry),,80,89
338,4,10:41.0,C. Hayes misses 2-pt jump shot from 9 ft,,80,89
339,4,10:40.0,Offensive rebound by C. Hayes,,80,89
340,4,10:39.0,Turnover by C. Hayes (lost ball; steal by C. Bosh),,80,89
341,4,10:34.0,,S. Napier makes 2-pt layup from 3 ft,80,91
342,4,10:34.0,,Shooting foul by L. Williams (drawn by S. Napier),80,91
343,4,10:34.0,,S. Napier makes free throw 1 of 1,80,92
344,4,10:14.0,K. Lowry misses 2-pt jump shot from 12 ft,,80,92
345,4,10:13.0,,Defensive rebound by J. McRoberts,80,92
346,4,10:03.0,,Shooting foul by C. Hayes (drawn by C. Bosh),80,92
347,4,10:03.0,,C. Bosh makes free throw 1 of 2,80,93
348,4,10:03.0,D. DeRozan enters the game for K. Lowry,,80,93
349,4,10:03.0,,C. Bosh misses free throw 2 of 2,80,93
350,4,9:59.0,Defensive rebound by T. Hansbrough,,80,93
351,4,9:50.0,L. Williams makes 2-pt jump shot from 7 ft,,82,93
352,4,9:29.0,,J. McRoberts misses 2-pt layup from 2 ft (block by J. Johnson),82,93
353,4,9:28.0,Defensive rebound by J. Johnson,,82,93
354,4,9:21.0,J. Johnson makes 2-pt layup from 2 ft,,84,93
355,4,9:13.0,,Miami full timeout,84,93
356,4,9:13.0,G. Vásquez enters the game for C. Hayes,,84,93
357,4,8:57.0,,Turnover by M. Chalmers (bad pass; steal by D. DeRozan),84,93
358,4,8:47.0,Personal foul by M. Chalmers (drawn by L. Williams),,84,93
359,4,8:47.0,L. Williams misses free throw 1 of 2,,84,93
360,4,8:47.0,Offensive rebound by Team,,84,93
361,4,8:47.0,,D. Wade enters the game for J. Ennis,84,93
362,4,8:47.0,L. Williams misses free throw 2 of 2,,84,93
363,4,8:46.0,,Defensive rebound by C. Bosh,84,93
364,4,8:27.0,,Turnover by S. Napier (bad pass; steal by D. DeRozan),84,93
365,4,8:15.0,D. DeRozan misses 2-pt jump shot from 9 ft,,84,93
366,4,8:14.0,Offensive rebound by Team,,84,93
367,4,8:14.0,,S. Williams enters the game for J. McRoberts,84,93
368,4,8:01.0,Turnover by D. DeRozan (traveling),,84,93
369,4,7:41.0,,C. Bosh misses 2-pt jump shot from 12 ft (block by J. Johnson),84,93
370,4,7:40.0,,Offensive rebound by Team,84,93
371,4,7:38.0,,Shooting foul by D. DeRozan (drawn by M. Chalmers),84,93
372,4,7:38.0,,M. Chalmers misses free throw 1 of 2,84,93
373,4,7:38.0,,Offensive rebound by Team,84,93
374,4,7:38.0,,M. Chalmers makes free throw 2 of 2,84,94
375,4,7:32.0,Shooting foul by S. Napier (drawn by L. Williams),,84,94
376,4,7:32.0,L. Williams makes free throw 1 of 2,,85,94
377,4,7:32.0,L. Williams makes free throw 2 of 2,,86,94
378,4,7:19.0,,S. Napier misses 3-pt jump shot from 23 ft,86,94
379,4,7:18.0,Defensive rebound by T. Hansbrough,,86,94
380,4,7:05.0,J. Johnson makes 2-pt layup from 3 ft,,88,94
381,4,6:50.0,,D. Wade misses 2-pt jump shot from 18 ft,88,94
382,4,6:49.0,Defensive rebound by J. Johnson,,88,94
383,4,6:48.0,Turnover by J. Johnson (lost ball; steal by S. Napier),,88,94
384,4,6:44.0,,S. Williams misses 3-pt jump shot from 25 ft,88,94
