,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
99,1,0:00.0,Offensive rebound by Team,,20,20
100,2,11:43.0,S. Blake misses 3-pt jump shot from 26 ft,,20,20
101,2,11:42.0,,Defensive rebound by J. Green,20,20
102,2,11:27.0,,K. Koufos misses 2-pt hook shot from 8 ft,20,20
103,2,11:25.0,Defensive rebound by C. Kaman,,20,20
104,2,11:16.0,L. Aldridge misses 2-pt jump shot from 15 ft,,20,20
105,2,11:15.0,,Defensive rebound by K. Koufos,20,20
106,2,11:06.0,,Shooting foul by C. McCollum (drawn by B. Udrih),20,20
107,2,11:06.0,,B. Udrih makes free throw 1 of 2,20,21
108,2,11:06.0,,B. Udrih makes free throw 2 of 2,20,22
109,2,10:46.0,L. Aldridge makes 2-pt layup from 1 ft,,22,22
110,2,10:26.0,,V. Carter misses 2-pt jump shot from 18 ft,22,22
111,2,10:24.0,Defensive rebound by L. Aldridge,,22,22
112,2,10:17.0,S. Blake makes 2-pt jump shot from 16 ft,,24,22
113,2,9:58.0,,B. Udrih makes 2-pt jump shot from 19 ft,24,24
114,2,9:51.0,C. McCollum misses flagrant free throw 1 of 2,,24,24
115,2,9:51.0,Offensive rebound by Team,,24,24
116,2,9:51.0,,N. Calathes enters the game for B. Udrih,24,24
117,2,9:51.0,,Z. Randolph enters the game for J. Green,24,24
118,2,9:51.0,C. McCollum makes flagrant free throw 2 of 2,,25,24
119,2,9:42.0,A. Afflalo misses 2-pt layup from 1 ft (block by V. Carter),,25,24
120,2,9:40.0,,Defensive rebound by N. Calathes,25,24
121,2,9:19.0,,Turnover by Team (shot clock),25,24
122,2,9:00.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by S. Blake),,28,24
123,2,8:47.0,,Memphis full timeout,28,24
124,2,8:36.0,,Z. Randolph makes 2-pt jump shot from 4 ft (assist by N. Calathes),28,26
125,2,8:20.0,Turnover by C. Kaman (bad pass; steal by Z. Randolph),,28,26
126,2,8:06.0,,Z. Randolph misses 2-pt jump shot from 17 ft,28,26
127,2,8:06.0,,Offensive rebound by K. Koufos,28,26
128,2,7:53.0,,N. Calathes misses 2-pt layup from 1 ft,28,26
129,2,7:51.0,,Offensive rebound by K. Koufos,28,26
130,2,7:51.0,,K. Koufos misses 2-pt tip-in from 1 ft,28,26
131,2,7:50.0,,Offensive rebound by K. Koufos,28,26
132,2,7:45.0,,N. Calathes misses 3-pt jump shot from 23 ft,28,26
133,2,7:44.0,Defensive rebound by C. Kaman,,28,26
134,2,7:34.0,S. Blake misses 2-pt jump shot from 21 ft,,28,26
135,2,7:32.0,,Defensive rebound by K. Koufos,28,26
136,2,7:18.0,,V. Carter makes 2-pt layup from 2 ft,28,28
137,2,7:18.0,,Shooting foul by C. Kaman (drawn by V. Carter),28,28
138,2,7:18.0,N. Batum enters the game for S. Blake,,28,28
139,2,7:18.0,D. Lillard enters the game for C. McCollum,,28,28
140,2,7:18.0,,V. Carter makes free throw 1 of 1,28,29
141,2,6:59.0,L. Aldridge makes 2-pt jump shot from 11 ft,,30,29
142,2,6:46.0,,V. Carter misses 3-pt jump shot from 26 ft,30,29
143,2,6:45.0,,Offensive rebound by K. Koufos,30,29
144,2,6:40.0,,N. Calathes misses 2-pt jump shot from 7 ft,30,29
145,2,6:37.0,Defensive rebound by L. Aldridge,,30,29
146,2,6:33.0,Personal take foul by N. Calathes (drawn by D. Lillard),,30,29
147,2,6:33.0,M. Leonard enters the game for C. Kaman,,30,29
148,2,6:28.0,Turnover by D. Lillard (lost ball; steal by K. Koufos),,30,29
149,2,6:20.0,,V. Carter misses 3-pt jump shot from 26 ft,30,29
150,2,6:18.0,,Offensive rebound by V. Carter,30,29
151,2,6:15.0,,T. Allen makes 2-pt layup from 1 ft (assist by V. Carter),30,31
152,2,6:13.0,Portland full timeout,,30,31
153,2,6:13.0,,C. Lee enters the game for T. Allen,30,31
154,2,5:55.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by N. Batum),,33,31
155,2,5:29.0,,V. Carter misses 2-pt jump shot from 20 ft,33,31
156,2,5:28.0,Defensive rebound by N. Batum,,33,31
157,2,5:16.0,L. Aldridge misses 2-pt jump shot from 12 ft,,33,31
158,2,5:14.0,,Defensive rebound by N. Calathes,33,31
159,2,5:03.0,,N. Calathes misses 2-pt jump shot from 13 ft,33,31
160,2,5:02.0,,Offensive rebound by Z. Randolph,33,31
161,2,4:59.0,,Shooting foul by L. Aldridge (drawn by Z. Randolph),33,31
162,2,4:59.0,,Z. Randolph makes free throw 1 of 2,33,32
163,2,4:59.0,,M. Gasol enters the game for K. Koufos,33,32
164,2,4:59.0,C. McCollum enters the game for A. Afflalo,,33,32
165,2,4:59.0,,Z. Randolph misses free throw 2 of 2,33,32
166,2,4:58.0,,Offensive rebound by M. Gasol,33,32
167,2,4:48.0,,Z. Randolph misses 2-pt jump shot from 4 ft,33,32
168,2,4:47.0,,Offensive rebound by V. Carter,33,32
169,2,4:47.0,,V. Carter makes 2-pt dunk at rim,33,34
170,2,4:34.0,Turnover by C. McCollum (lost ball),,33,34
171,2,4:19.0,,M. Gasol misses 2-pt jump shot from 21 ft,33,34
172,2,4:18.0,Defensive rebound by L. Aldridge,,33,34
173,2,4:10.0,N. Batum makes 2-pt layup from 1 ft,,35,34
174,2,3:59.0,,N. Calathes misses 2-pt layup from 1 ft (block by N. Batum),35,34
175,2,3:56.0,,Offensive rebound by N. Calathes,35,34
176,2,3:52.0,,C. Lee misses 2-pt jump shot from 21 ft,35,34
177,2,3:51.0,Defensive rebound by N. Batum,,35,34
178,2,3:43.0,L. Aldridge misses 2-pt layup at rim,,35,34
179,2,3:39.0,,Defensive rebound by M. Gasol,35,34
180,2,3:32.0,,C. Lee makes 2-pt jump shot from 13 ft,35,36
181,2,3:06.0,N. Batum misses 3-pt jump shot from 23 ft,,35,36
182,2,3:05.0,,Defensive rebound by Z. Randolph,35,36
183,2,2:49.0,,M. Gasol makes 2-pt jump shot from 8 ft,35,38
184,2,2:48.0,Portland full timeout,,35,38
185,2,2:48.0,Portland full timeout,,35,38
186,2,2:48.0,,J. Green enters the game for N. Calathes,35,38
187,2,2:34.0,M. Leonard misses 3-pt jump shot from 25 ft,,35,38
188,2,2:33.0,,Defensive rebound by J. Green,35,38
189,2,2:12.0,,Z. Randolph misses 2-pt jump shot from 6 ft,35,38
190,2,2:09.0,Defensive rebound by M. Leonard,,35,38
191,2,1:59.0,L. Aldridge misses 2-pt jump shot from 16 ft,,35,38
192,2,1:58.0,Offensive rebound by D. Lillard,,35,38
193,2,1:55.0,D. Lillard makes 2-pt layup from 2 ft,,37,38
194,2,1:34.0,,C. Lee makes 2-pt jump shot from 6 ft (assist by Z. Randolph),37,40
195,2,1:24.0,N. Batum misses 2-pt layup from 1 ft,,37,40
196,2,1:23.0,,Defensive rebound by V. Carter,37,40
197,2,1:03.0,,V. Carter makes 2-pt dunk at rim,37,42
198,2,0:43.0,D. Lillard makes 2-pt layup from 1 ft,,39,42
199,2,0:31.0,,C. Lee makes 2-pt jump shot from 17 ft (assist by M. Gasol),39,44
200,2,0:11.0,N. Batum misses 3-pt jump shot from 22 ft,,39,44
201,2,0:10.0,,Defensive rebound by Z. Randolph,39,44
202,2,0:05.0,,Personal take foul by D. Lillard (drawn by C. Lee),39,44
203,2,0:05.0,R. Lopez enters the game for M. Leonard,,39,44
204,2,0:05.0,,Memphis full timeout,39,44
205,2,0:04.0,,Personal foul by R. Lopez (drawn by M. Gasol),39,44
206,2,0:04.0,,M. Gasol makes free throw 1 of 2,39,45
207,2,0:04.0,M. Leonard enters the game for R. Lopez,,39,45
208,2,0:04.0,,T. Allen enters the game for Z. Randolph,39,45
209,2,0:04.0,,M. Gasol makes free throw 2 of 2,39,46
210,2,0:01.0,C. McCollum misses 3-pt jump shot from 23 ft,,39,46
211,2,0:00.0,Offensive rebound by Team,,39,46
212,3,11:46.0,D. Lillard misses 3-pt jump shot from 27 ft,,39,46
213,3,11:45.0,,Defensive rebound by C. Lee,39,46
214,3,11:22.0,,M. Gasol makes 2-pt jump shot from 21 ft,39,48
215,3,11:16.0,Turnover by D. Lillard (lost ball; steal by C. Lee),,39,48
216,3,11:14.0,,Shooting foul by L. Aldridge (drawn by C. Lee),39,48
217,3,11:14.0,,C. Lee makes free throw 1 of 2,39,49
218,3,11:14.0,,C. Lee makes free throw 2 of 2,39,50
219,3,11:05.0,D. Lillard misses 2-pt layup from 2 ft,,39,50
220,3,11:04.0,,Defensive rebound by M. Gasol,39,50
221,3,10:58.0,Offensive charge foul by C. Lee (drawn by A. Afflalo),,39,50
222,3,10:58.0,,Turnover by C. Lee (offensive foul),39,50
223,3,10:38.0,L. Aldridge misses 2-pt layup from 2 ft,,39,50
224,3,10:37.0,,Defensive rebound by T. Allen,39,50
225,3,10:31.0,,Personal foul by R. Lopez (drawn by Z. Randolph),39,50
226,3,10:23.0,,Personal foul by R. Lopez (drawn by M. Gasol),39,50
227,3,10:13.0,,M. Gasol makes 2-pt layup from 1 ft,39,52
228,3,10:11.0,Portland full timeout,,39,52
229,3,10:11.0,M. Leonard enters the game for R. Lopez,,39,52
230,3,10:11.0,C. McCollum enters the game for A. Afflalo,,39,52
231,3,9:50.0,L. Aldridge makes 2-pt jump shot from 14 ft,,41,52
232,3,9:29.0,,M. Gasol makes 2-pt dunk at rim,41,54
233,3,9:13.0,L. Aldridge makes flagrant free throw 1 of 2,,42,54
234,3,9:13.0,L. Aldridge makes flagrant free throw 2 of 2,,43,54
235,3,9:07.0,M. Leonard makes 3-pt jump shot from 26 ft (assist by D. Lillard),,46,54
236,3,8:40.0,,M. Gasol misses 2-pt jump shot from 8 ft,46,54
237,3,8:39.0,Defensive rebound by D. Lillard,,46,54
238,3,8:29.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by D. Lillard),,49,54
239,3,8:28.0,,Memphis full timeout,49,54
240,3,8:04.0,,N. Calathes makes 2-pt jump shot from 13 ft (assist by T. Allen),49,56
241,3,7:51.0,Turnover by D. Lillard (bad pass; steal by T. Allen),,49,56
242,3,7:41.0,,C. Lee makes 2-pt jump shot from 15 ft (assist by T. Allen),49,58
243,3,7:20.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Lillard),,51,58
244,3,7:01.0,,C. Lee misses 2-pt layup from 1 ft (block by L. Aldridge),51,58
245,3,7:01.0,,Offensive rebound by Team,51,58
246,3,6:54.0,,M. Gasol misses 2-pt jump shot from 21 ft,51,58
247,3,6:53.0,,Offensive rebound by Team,51,58
248,3,6:53.0,Loose ball foul by L. Aldridge (drawn by Z. Randolph),,51,58
249,3,6:41.0,,T. Allen misses 2-pt jump shot from 8 ft,51,58
250,3,6:40.0,Defensive rebound by N. Batum,,51,58
251,3,6:29.0,M. Leonard misses 2-pt jump shot from 5 ft (block by T. Allen),,51,58
252,3,6:29.0,,Defensive rebound by Team,51,58
253,3,6:12.0,,Turnover by T. Allen (bad pass),51,58
254,3,6:05.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by N. Batum),,54,58
255,3,5:40.0,,Turnover by M. Gasol (lost ball; steal by D. Lillard),54,58
256,3,5:39.0,Personal take foul by N. Calathes (drawn by D. Lillard),,54,58
257,3,5:39.0,,B. Udrih enters the game for N. Calathes,54,58
258,3,5:30.0,D. Lillard misses 2-pt layup from 2 ft,,54,58
259,3,5:27.0,,Defensive rebound by M. Gasol,54,58
260,3,5:12.0,,C. Lee misses 2-pt layup from 2 ft,54,58
261,3,5:11.0,,Offensive rebound by M. Gasol,54,58
262,3,4:56.0,,T. Allen misses 3-pt jump shot from 23 ft,54,58
263,3,4:55.0,Defensive rebound by C. McCollum,,54,58
264,3,4:48.0,C. McCollum makes 3-pt jump shot from 25 ft,,57,58
265,3,4:29.0,,Z. Randolph misses 2-pt jump shot from 21 ft,57,58
266,3,4:27.0,Defensive rebound by D. Lillard,,57,58
267,3,4:14.0,Shooting foul by Z. Randolph (drawn by L. Aldridge),,57,58
268,3,4:14.0,L. Aldridge makes free throw 1 of 2,,58,58
269,3,4:14.0,L. Aldridge misses free throw 2 of 2,,58,58
270,3,4:13.0,,Defensive rebound by T. Allen,58,58
271,3,3:54.0,,B. Udrih misses 3-pt jump shot from 25 ft,58,58
272,3,3:53.0,Defensive rebound by N. Batum,,58,58
273,3,3:51.0,Turnover by N. Batum (lost ball; steal by T. Allen),,58,58
274,3,3:51.0,,Offensive foul by M. Gasol (drawn by M. Leonard),58,58
275,3,3:51.0,,Turnover by M. Gasol (offensive foul),58,58
276,3,3:39.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by N. Batum),,61,58
277,3,3:36.0,,Memphis full timeout,61,58
278,3,3:19.0,,Z. Randolph misses 2-pt jump shot from 4 ft,61,58
279,3,3:18.0,,Offensive rebound by T. Allen,61,58
280,3,3:18.0,,T. Allen makes 2-pt tip-in from 1 ft,61,60
281,3,3:09.0,L. Aldridge misses 2-pt layup from 1 ft,,61,60
282,3,3:08.0,Offensive rebound by N. Batum,,61,60
283,3,3:08.0,N. Batum misses 2-pt tip-in from 1 ft,,61,60
284,3,3:05.0,,Defensive rebound by M. Gasol,61,60
285,3,2:56.0,,M. Gasol makes 2-pt jump shot from 18 ft (assist by T. Allen),61,62
286,3,2:35.0,Personal foul by B. Udrih (drawn by C. McCollum),,61,62
287,3,2:33.0,Turnover by D. Lillard (lost ball; steal by T. Allen),,61,62
288,3,2:29.0,,B. Udrih misses 2-pt layup from 1 ft,61,62
289,3,2:26.0,,Offensive rebound by T. Allen,61,62
290,3,2:14.0,,Offensive foul by Z. Randolph (drawn by L. Aldridge),61,62
291,3,2:14.0,,Turnover by Z. Randolph (offensive foul),61,62
292,3,2:14.0,,Technical foul by Z. Randolph,61,62
293,3,2:14.0,D. Lillard makes technical free throw,,62,62
294,3,2:14.0,,J. Green enters the game for Z. Randolph,62,62
295,3,2:03.0,D. Lillard misses 3-pt jump shot from 28 ft,,62,62
296,3,2:02.0,,Defensive rebound by M. Gasol,62,62
297,3,1:50.0,,Turnover by C. Lee (traveling),62,62
298,3,1:38.0,,Violation by T. Allen (kicked ball),62,62
299,3,1:28.0,L. Aldridge misses 2-pt layup at rim,,62,62
300,3,1:27.0,,Defensive rebound by B. Udrih,62,62
301,3,1:13.0,,Shooting foul by L. Aldridge (drawn by J. Green),62,62
302,3,1:13.0,,J. Green makes free throw 1 of 2,62,63
303,3,1:13.0,R. Lopez enters the game for L. Aldridge,,62,63
304,3,1:13.0,,J. Green makes free throw 2 of 2,62,64
305,3,0:55.0,C. McCollum misses 3-pt jump shot from 26 ft,,62,64
306,3,0:54.0,,Defensive rebound by J. Green,62,64
307,3,0:45.0,,C. Lee makes 2-pt layup from 1 ft,62,66
308,3,0:37.0,C. McCollum makes 2-pt layup from 1 ft,,64,66
309,3,0:25.0,,M. Gasol makes 2-pt jump shot from 13 ft (assist by B. Udrih),64,68
310,3,0:03.0,C. McCollum makes 2-pt jump shot from 20 ft,,66,68
311,3,0:01.0,,J. Green misses 3-pt jump shot from 41 ft,66,68
312,3,0:00.0,,Offensive rebound by Team,66,68
313,4,11:40.0,,M. Gasol makes 2-pt hook shot from 5 ft,66,70
314,4,11:20.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by N. Batum),,68,70
315,4,10:53.0,,M. Gasol misses 2-pt jump shot from 19 ft,68,70
316,4,10:51.0,,Offensive rebound by B. Udrih,68,70
317,4,10:44.0,,B. Udrih misses 2-pt jump shot from 20 ft,68,70
318,4,10:42.0,Defensive rebound by D. Lillard,,68,70
319,4,10:26.0,C. McCollum misses 2-pt layup from 2 ft,,68,70
320,4,10:24.0,,Defensive rebound by M. Gasol,68,70
321,4,10:21.0,,Shooting foul by M. Leonard (drawn by J. Green),68,70
322,4,10:21.0,,J. Green makes free throw 1 of 2,68,71
323,4,10:21.0,,J. Green makes free throw 2 of 2,68,72
324,4,10:05.0,D. Lillard makes 2-pt layup from 1 ft,,70,72
325,4,9:41.0,,J. Green misses 2-pt layup at rim,70,72
326,4,9:40.0,Defensive rebound by M. Leonard,,70,72
327,4,9:28.0,C. McCollum misses 2-pt layup from 2 ft,,70,72
328,4,9:27.0,,Defensive rebound by J. Green,70,72
329,4,9:10.0,,B. Udrih misses 3-pt jump shot from 23 ft,70,72
330,4,9:09.0,Defensive rebound by N. Batum,,70,72
331,4,9:00.0,Shooting foul by M. Gasol (drawn by R. Lopez),,70,72
332,4,9:00.0,R. Lopez makes free throw 1 of 2,,71,72
333,4,9:00.0,,N. Calathes enters the game for B. Udrih,71,72
334,4,9:00.0,,Z. Randolph enters the game for M. Gasol,71,72
335,4,9:00.0,L. Aldridge enters the game for M. Leonard,,71,72
336,4,9:00.0,R. Lopez makes free throw 2 of 2,,72,72
337,4,8:45.0,,V. Carter misses 2-pt layup from 3 ft (block by R. Lopez),72,72
338,4,8:42.0,Defensive rebound by N. Batum,,72,72
339,4,8:41.0,Turnover by N. Batum (lost ball; steal by V. Carter),,72,72
340,4,8:39.0,,V. Carter makes 2-pt jump shot from 6 ft (assist by T. Allen),72,74
341,4,8:14.0,N. Batum misses 3-pt jump shot from 28 ft,,72,74
342,4,8:13.0,,Defensive rebound by T. Allen,72,74
343,4,7:59.0,,Z. Randolph misses 2-pt layup from 2 ft (block by R. Lopez),72,74
344,4,7:58.0,,Offensive rebound by Team,72,74
345,4,7:58.0,,Memphis full timeout,72,74
346,4,7:58.0,,K. Koufos enters the game for T. Allen,72,74
347,4,7:52.0,,J. Green misses 2-pt layup from 1 ft,72,74
348,4,7:50.0,,Offensive rebound by Z. Randolph,72,74
349,4,7:49.0,,Z. Randolph makes 2-pt jump shot from 6 ft,72,76
350,4,7:28.0,L. Aldridge makes 2-pt layup from 2 ft,,74,76
351,4,7:28.0,Shooting foul by N. Calathes (drawn by L. Aldridge),,74,76
352,4,7:28.0,L. Aldridge makes free throw 1 of 1,,75,76
353,4,7:11.0,,Z. Randolph misses 2-pt jump shot from 4 ft,75,76
354,4,7:09.0,Defensive rebound by L. Aldridge,,75,76
355,4,6:56.0,L. Aldridge misses 2-pt jump shot from 8 ft,,75,76
356,4,6:54.0,,Defensive rebound by Z. Randolph,75,76
357,4,6:40.0,,N. Calathes misses 2-pt layup from 3 ft,75,76
358,4,6:39.0,Defensive rebound by R. Lopez,,75,76
359,4,6:23.0,D. Lillard misses 3-pt jump shot from 25 ft,,75,76
360,4,6:23.0,,Defensive rebound by K. Koufos,75,76
361,4,6:03.0,,V. Carter misses 3-pt jump shot from 23 ft,75,76
362,4,6:02.0,Defensive rebound by L. Aldridge,,75,76
363,4,5:53.0,N. Batum misses 2-pt jump shot from 20 ft,,75,76
364,4,5:52.0,,Defensive rebound by V. Carter,75,76
365,4,5:37.0,,N. Calathes makes 2-pt layup from 2 ft (assist by Z. Randolph),75,78
366,4,5:36.0,Portland full timeout,,75,78
367,4,5:36.0,M. Leonard enters the game for R. Lopez,,75,78
368,4,5:36.0,,M. Gasol enters the game for K. Koufos,75,78
369,4,5:13.0,Turnover by C. McCollum (bad pass),,75,78
370,4,5:00.0,,J. Green makes 2-pt jump shot from 16 ft (assist by M. Gasol),75,80
371,4,4:48.0,C. McCollum misses 3-pt jump shot from 26 ft,,75,80
372,4,4:47.0,,Defensive rebound by V. Carter,75,80
373,4,4:30.0,,M. Gasol misses 2-pt jump shot from 18 ft,75,80
374,4,4:27.0,Defensive rebound by D. Lillard,,75,80
375,4,4:21.0,Personal foul by N. Calathes (drawn by D. Lillard),,75,80
376,4,4:21.0,,C. Lee enters the game for V. Carter,75,80
377,4,4:14.0,L. Aldridge misses 2-pt layup from 1 ft (block by J. Green),,75,80
378,4,4:12.0,,Defensive rebound by M. Gasol,75,80
379,4,3:54.0,,J. Green makes 2-pt layup from 1 ft,75,82
380,4,3:54.0,,Shooting foul by M. Leonard (drawn by J. Green),75,82
381,4,3:54.0,,J. Green makes free throw 1 of 1,75,83
382,4,3:44.0,D. Lillard misses 3-pt jump shot from 26 ft,,75,83
383,4,3:41.0,,Defensive rebound by N. Calathes,75,83
384,4,3:27.0,,Z. Randolph makes 2-pt jump shot from 13 ft,75,85
385,4,3:26.0,Portland full timeout,,75,85
386,4,3:16.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by N. Batum),,78,85
387,4,2:51.0,,C. Lee makes 2-pt jump shot from 15 ft (assist by J. Green),78,87
388,4,2:39.0,L. Aldridge misses 2-pt layup at rim,,78,87
389,4,2:36.0,,Defensive rebound by M. Gasol,78,87
