,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
48,1,5:24.0,,E. Turner makes 2-pt layup at rim,13,16
49,1,5:18.0,New York full timeout,,13,16
50,1,5:18.0,,I. Thomas enters the game for M. Smart,13,16
51,1,5:18.0,,J. Crowder enters the game for T. Zeller,13,16
52,1,5:11.0,T. Hardaway makes 2-pt layup from 2 ft (assist by J. Smith),,15,16
53,1,4:53.0,,Turnover by A. Bradley (bad pass),15,16
54,1,4:39.0,Turnover by L. Galloway (bad pass),,15,16
55,1,4:17.0,,E. Turner makes 2-pt jump shot from 13 ft,15,18
56,1,3:55.0,L. Amundson makes 2-pt hook shot from 6 ft,,17,18
57,1,3:38.0,,A. Bradley misses 2-pt jump shot from 20 ft,17,18
58,1,3:37.0,Defensive rebound by T. Hardaway,,17,18
59,1,3:28.0,T. Hardaway makes 2-pt jump shot from 21 ft,,19,18
60,1,3:11.0,,Turnover by B. Bass (3 sec),19,18
61,1,3:11.0,Q. Acy enters the game for L. Amundson,,19,18
62,1,3:11.0,A. Bargnani enters the game for J. Smith,,19,18
63,1,2:56.0,L. Galloway misses 3-pt jump shot from 23 ft,,19,18
64,1,2:55.0,,Defensive rebound by J. Crowder,19,18
65,1,2:50.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by E. Turner),19,21
66,1,2:42.0,Personal foul by A. Bradley (drawn by L. Galloway),,19,21
67,1,2:42.0,,Boston full timeout,19,21
68,1,2:42.0,A. Shved enters the game for J. Calderón,,19,21
69,1,2:25.0,T. Hardaway makes 2-pt jump shot from 21 ft,,21,21
70,1,2:08.0,,J. Crowder misses 2-pt jump shot from 21 ft,21,21
71,1,2:07.0,Defensive rebound by A. Shved,,21,21
72,1,1:59.0,A. Shved makes 2-pt layup from 1 ft,,23,21
73,1,1:48.0,,I. Thomas makes 2-pt jump shot from 1 ft,23,23
74,1,1:40.0,,J. Young enters the game for A. Bradley,23,23
75,1,1:36.0,Personal foul by E. Turner (drawn by T. Hardaway),,23,23
76,1,1:24.0,A. Bargnani misses 2-pt jump shot from 18 ft,,23,23
77,1,1:23.0,,Defensive rebound by J. Crowder,23,23
78,1,1:16.0,,J. Crowder misses 2-pt layup from 2 ft (block by A. Bargnani),23,23
79,1,1:15.0,Defensive rebound by Q. Acy,,23,23
80,1,1:06.0,A. Shved misses 3-pt jump shot from 25 ft,,23,23
81,1,1:04.0,,Defensive rebound by I. Thomas,23,23
82,1,1:02.0,,Personal foul by T. Hardaway (drawn by I. Thomas),23,23
83,1,1:02.0,C. Early enters the game for T. Hardaway,,23,23
84,1,0:47.0,,J. Young misses 3-pt jump shot from 24 ft,23,23
85,1,0:46.0,Defensive rebound by Q. Acy,,23,23
86,1,0:29.0,A. Bargnani makes 2-pt jump shot from 8 ft,,25,23
87,1,0:29.0,Shooting foul by B. Bass (drawn by A. Bargnani),,25,23
88,1,0:29.0,,T. Zeller enters the game for B. Bass,25,23
89,1,0:29.0,A. Bargnani misses free throw 1 of 1,,25,23
90,1,0:28.0,,Defensive rebound by E. Turner,25,23
91,1,0:08.0,,I. Thomas misses 3-pt jump shot from 24 ft (block by L. Galloway),25,23
92,1,0:07.0,Defensive rebound by C. Early,,25,23
93,1,0:03.0,L. Galloway misses 3-pt jump shot from 25 ft,,25,23
94,1,0:00.0,,Defensive rebound by J. Crowder,25,23
95,2,11:53.0,,Shooting foul by A. Bargnani (drawn by I. Thomas),25,23
96,2,11:53.0,,I. Thomas makes free throw 1 of 2,25,24
97,2,11:53.0,,I. Thomas makes free throw 2 of 2,25,25
98,2,11:31.0,Q. Acy misses 2-pt layup from 2 ft,,25,25
99,2,11:30.0,,Defensive rebound by J. Jerebko,25,25
100,2,11:30.0,,Personal foul by C. Early (drawn by J. Jerebko),25,25
101,2,11:16.0,,J. Jerebko misses 3-pt jump shot from 24 ft,25,25
102,2,11:15.0,Defensive rebound by A. Shved,,25,25
103,2,11:09.0,Shooting foul by T. Zeller (drawn by Q. Acy),,25,25
104,2,11:09.0,Q. Acy misses free throw 1 of 2,,25,25
105,2,11:09.0,Offensive rebound by Team,,25,25
106,2,11:09.0,Q. Acy makes free throw 2 of 2,,26,25
107,2,10:56.0,,Shooting foul by A. Shved (drawn by J. Young),26,25
108,2,10:56.0,,J. Young misses free throw 1 of 2,26,25
109,2,10:56.0,,Offensive rebound by Team,26,25
110,2,10:56.0,,J. Young makes free throw 2 of 2,26,26
111,2,10:42.0,Q. Acy misses 3-pt jump shot from 25 ft,,26,26
112,2,10:41.0,,Defensive rebound by J. Young,26,26
113,2,10:31.0,,I. Thomas misses 3-pt jump shot from 24 ft,26,26
114,2,10:30.0,Defensive rebound by C. Early,,26,26
115,2,10:14.0,A. Bargnani misses 2-pt jump shot from 3 ft,,26,26
116,2,10:13.0,,Defensive rebound by G. Wallace,26,26
117,2,10:08.0,,Turnover by J. Jerebko (lost ball; steal by C. Early),26,26
118,2,9:54.0,Shooting foul by T. Zeller (drawn by A. Bargnani),,26,26
119,2,9:54.0,A. Bargnani makes free throw 1 of 2,,27,26
120,2,9:54.0,A. Bargnani makes free throw 2 of 2,,28,26
121,2,9:38.0,,G. Wallace misses 2-pt jump shot from 2 ft (block by A. Bargnani),28,26
122,2,9:36.0,Defensive rebound by A. Bargnani,,28,26
123,2,9:19.0,A. Shved misses 2-pt jump shot from 14 ft,,28,26
124,2,9:18.0,Offensive rebound by Q. Acy,,28,26
125,2,9:17.0,Personal foul by J. Young (drawn by Q. Acy),,28,26
126,2,9:17.0,,M. Smart enters the game for I. Thomas,28,26
127,2,9:08.0,A. Shved makes 2-pt layup from 2 ft,,30,26
128,2,8:55.0,,Turnover by M. Smart (bad pass; steal by C. Early),30,26
129,2,8:51.0,C. Early makes 2-pt layup from 2 ft,,32,26
130,2,8:42.0,,Boston full timeout,32,26
131,2,8:35.0,,Turnover by M. Smart (traveling),32,26
132,2,8:25.0,Personal foul by J. Jerebko (drawn by A. Bargnani),,32,26
133,2,8:25.0,,A. Bradley enters the game for J. Young,32,26
134,2,8:18.0,A. Bargnani misses 3-pt jump shot from 24 ft,,32,26
135,2,8:17.0,,Defensive rebound by G. Wallace,32,26
136,2,8:07.0,,M. Smart makes 2-pt jump shot from 18 ft,32,28
137,2,7:51.0,C. Early misses 2-pt jump shot from 17 ft,,32,28
138,2,7:50.0,Offensive rebound by Team,,32,28
139,2,7:50.0,,Loose ball foul by M. Smart (drawn by A. Shved),32,28
140,2,7:50.0,A. Shved makes free throw 1 of 2,,33,28
141,2,7:50.0,A. Shved makes free throw 2 of 2,,34,28
142,2,7:37.0,,T. Zeller makes 2-pt layup from 1 ft (assist by M. Smart),34,30
143,2,7:23.0,Q. Acy misses 3-pt jump shot from 22 ft,,34,30
144,2,7:22.0,Offensive rebound by A. Bargnani,,34,30
145,2,7:18.0,Q. Acy misses 2-pt layup from 2 ft,,34,30
146,2,7:16.0,,Defensive rebound by M. Smart,34,30
147,2,7:10.0,,Turnover by T. Zeller (lost ball),34,30
148,2,6:52.0,Shooting block foul by T. Zeller (drawn by A. Bargnani),,34,30
149,2,6:52.0,A. Bargnani makes free throw 1 of 2,,35,30
150,2,6:52.0,,J. Crowder enters the game for T. Zeller,35,30
151,2,6:52.0,J. Smith enters the game for Q. Acy,,35,30
152,2,6:52.0,A. Bargnani makes free throw 2 of 2,,36,30
153,2,6:36.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by J. Crowder),36,33
154,2,6:20.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by J. Smith),,39,33
155,2,6:05.0,,J. Jerebko makes 2-pt jump shot from 17 ft (assist by J. Crowder),39,35
156,2,5:48.0,Shooting foul by J. Crowder (drawn by J. Smith),,39,35
157,2,5:48.0,Official timeout,,39,35
158,2,5:48.0,L. Galloway enters the game for A. Shved,,39,35
159,2,5:48.0,T. Hardaway enters the game for C. Early,,39,35
160,2,5:48.0,J. Smith makes free throw 1 of 2,,40,35
161,2,5:48.0,J. Smith misses free throw 2 of 2,,40,35
162,2,5:47.0,,Defensive rebound by G. Wallace,40,35
163,2,5:30.0,,J. Jerebko misses 2-pt jump shot at rim,40,35
164,2,5:29.0,,Offensive rebound by J. Jerebko,40,35
165,2,5:29.0,,J. Jerebko makes 2-pt tip-in at rim,40,37
166,2,5:12.0,T. Hardaway misses 3-pt jump shot from 23 ft,,40,37
167,2,5:11.0,,Defensive rebound by A. Bradley,40,37
168,2,4:57.0,,Shooting foul by L. Galloway (drawn by M. Smart),40,37
169,2,4:57.0,,M. Smart makes free throw 1 of 2,40,38
170,2,4:57.0,,E. Turner enters the game for G. Wallace,40,38
171,2,4:57.0,,M. Smart misses free throw 2 of 2,40,38
172,2,4:56.0,Defensive rebound by A. Bargnani,,40,38
173,2,4:46.0,Personal foul by J. Crowder (drawn by A. Bargnani),,40,38
174,2,4:46.0,A. Bargnani makes free throw 1 of 2,,41,38
175,2,4:46.0,A. Bargnani makes free throw 2 of 2,,42,38
176,2,4:33.0,,M. Smart misses 3-pt jump shot from 25 ft,42,38
177,2,4:31.0,Defensive rebound by A. Bargnani,,42,38
178,2,4:16.0,T. Hardaway misses 3-pt jump shot from 25 ft,,42,38
179,2,4:15.0,Offensive rebound by J. Smith,,42,38
180,2,4:02.0,A. Bargnani misses 2-pt hook shot from 5 ft,,42,38
181,2,4:01.0,,Defensive rebound by J. Jerebko,42,38
182,2,3:56.0,,J. Crowder makes 2-pt layup from 2 ft (assist by E. Turner),42,40
183,2,3:38.0,Personal foul by J. Jerebko (drawn by A. Bargnani),,42,40
184,2,3:38.0,A. Bargnani misses free throw 1 of 2,,42,40
185,2,3:38.0,Offensive rebound by Team,,42,40
186,2,3:38.0,,B. Bass enters the game for J. Jerebko,42,40
187,2,3:38.0,A. Bargnani makes free throw 2 of 2,,43,40
188,2,3:16.0,,J. Crowder makes 2-pt jump shot from 7 ft (assist by B. Bass),43,42
189,2,2:59.0,J. Smith misses 2-pt jump shot from 12 ft,,43,42
190,2,2:58.0,,Defensive rebound by B. Bass,43,42
191,2,2:47.0,,J. Crowder misses 3-pt jump shot from 24 ft,43,42
192,2,2:45.0,,Offensive rebound by M. Smart,43,42
193,2,2:41.0,,J. Crowder makes 2-pt layup from 1 ft (assist by M. Smart),43,44
194,2,2:41.0,New York full timeout,,43,44
195,2,2:41.0,,I. Thomas enters the game for M. Smart,43,44
196,2,2:41.0,L. Amundson enters the game for A. Bargnani,,43,44
197,2,2:26.0,L. Amundson makes 2-pt jump shot from 3 ft (assist by J. Calderón),,45,44
198,2,2:12.0,,I. Thomas misses 2-pt layup from 1 ft,45,44
199,2,2:10.0,Defensive rebound by J. Smith,,45,44
200,2,2:02.0,J. Smith misses 2-pt jump shot from 18 ft,,45,44
201,2,2:01.0,,Defensive rebound by I. Thomas,45,44
202,2,1:52.0,,A. Bradley misses 3-pt jump shot from 25 ft,45,44
203,2,1:51.0,Defensive rebound by L. Galloway,,45,44
204,2,1:47.0,Offensive foul by J. Smith (drawn by J. Crowder),,45,44
205,2,1:47.0,Turnover by J. Smith (offensive foul),,45,44
206,2,1:37.0,,I. Thomas misses 2-pt jump shot from 8 ft,45,44
207,2,1:35.0,Defensive rebound by J. Smith,,45,44
208,2,1:27.0,L. Galloway makes 2-pt layup from 1 ft,,47,44
209,2,1:27.0,Shooting foul by I. Thomas (drawn by L. Galloway),,47,44
210,2,1:27.0,L. Galloway misses free throw 1 of 1,,47,44
211,2,1:26.0,,Defensive rebound by E. Turner,47,44
212,2,1:12.0,,E. Turner makes 2-pt jump shot from 13 ft,47,46
213,2,0:59.0,Turnover by J. Smith (traveling),,47,46
214,2,0:50.0,,Turnover by E. Turner (bad pass),47,46
215,2,0:40.0,Shooting foul by I. Thomas (drawn by J. Calderón),,47,46
216,2,0:40.0,J. Calderón makes free throw 1 of 2,,48,46
217,2,0:40.0,J. Calderón makes free throw 2 of 2,,49,46
218,2,0:37.0,,Shooting foul by J. Calderón (drawn by I. Thomas),49,46
219,2,0:37.0,,I. Thomas makes free throw 1 of 2,49,47
220,2,0:37.0,,I. Thomas makes free throw 2 of 2,49,48
221,2,0:13.0,L. Galloway misses 2-pt jump shot from 4 ft,,49,48
222,2,0:12.0,,Defensive rebound by E. Turner,49,48
223,2,0:02.0,,E. Turner misses 2-pt jump shot from 13 ft,49,48
224,2,0:01.0,Defensive rebound by T. Hardaway,,49,48
225,3,11:45.0,,M. Smart misses 2-pt layup from 2 ft,49,48
226,3,11:44.0,,Offensive rebound by T. Zeller,49,48
227,3,11:43.0,,T. Zeller makes 2-pt layup from 1 ft,49,50
228,3,11:29.0,Personal foul by T. Zeller (drawn by L. Amundson),,49,50
229,3,11:29.0,L. Amundson makes free throw 1 of 2,,50,50
230,3,11:29.0,L. Amundson makes free throw 2 of 2,,51,50
231,3,11:18.0,,Turnover by A. Bradley (lost ball; steal by T. Hardaway),51,50
232,3,11:14.0,T. Hardaway misses 2-pt layup from 1 ft (block by M. Smart),,51,50
233,3,11:13.0,Offensive rebound by L. Galloway,,51,50
234,3,11:12.0,L. Galloway misses 2-pt jump shot from 9 ft,,51,50
235,3,11:11.0,,Defensive rebound by Team,51,50
236,3,10:57.0,,A. Bradley makes 2-pt jump shot from 21 ft (assist by E. Turner),51,52
237,3,10:42.0,J. Smith misses 2-pt jump shot from 20 ft,,51,52
238,3,10:41.0,,Defensive rebound by E. Turner,51,52
239,3,10:32.0,,E. Turner misses 2-pt jump shot from 13 ft,51,52
240,3,10:30.0,Defensive rebound by L. Amundson,,51,52
241,3,10:21.0,L. Amundson makes 2-pt jump shot from 12 ft (assist by J. Calderón),,53,52
242,3,9:58.0,,A. Bradley misses 3-pt jump shot from 24 ft,53,52
243,3,9:57.0,Defensive rebound by J. Calderón,,53,52
244,3,9:49.0,J. Smith makes 2-pt jump shot from 18 ft (assist by J. Calderón),,55,52
245,3,9:33.0,,B. Bass misses 2-pt jump shot from 17 ft,55,52
246,3,9:32.0,Defensive rebound by J. Smith,,55,52
247,3,9:23.0,T. Hardaway misses 2-pt jump shot from 4 ft,,55,52
248,3,9:21.0,,Defensive rebound by T. Zeller,55,52
249,3,9:17.0,,A. Bradley makes 2-pt jump shot from 3 ft (assist by E. Turner),55,54
250,3,9:17.0,,Shooting foul by J. Smith (drawn by A. Bradley),55,54
251,3,9:17.0,,A. Bradley makes free throw 1 of 1,55,55
252,3,9:01.0,L. Galloway makes 2-pt jump shot from 14 ft,,57,55
253,3,8:49.0,,T. Zeller makes 2-pt hook shot from 7 ft (assist by E. Turner),57,57
254,3,8:33.0,J. Smith makes 2-pt jump shot from 11 ft (assist by L. Amundson),,59,57
255,3,8:11.0,,B. Bass makes 2-pt jump shot from 9 ft,59,59
256,3,7:52.0,J. Smith makes 2-pt jump shot from 8 ft,,61,59
257,3,7:37.0,,M. Smart misses 3-pt jump shot from 24 ft,61,59
258,3,7:36.0,Defensive rebound by L. Amundson,,61,59
259,3,7:31.0,Personal block foul by A. Bradley (drawn by L. Galloway),,61,59
260,3,7:31.0,C. Early enters the game for T. Hardaway,,61,59
261,3,7:24.0,Offensive foul by L. Amundson (drawn by M. Smart),,61,59
262,3,7:24.0,Turnover by L. Amundson (offensive foul),,61,59
263,3,7:10.0,,A. Bradley misses 2-pt jump shot from 17 ft,61,59
264,3,7:09.0,Defensive rebound by Team,,61,59
265,3,6:59.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Calderón),,64,59
266,3,6:52.0,,Personal foul by J. Smith (drawn by T. Zeller),64,59
267,3,6:52.0,,I. Thomas enters the game for M. Smart,64,59
268,3,6:52.0,,J. Crowder enters the game for T. Zeller,64,59
269,3,6:52.0,A. Bargnani enters the game for J. Smith,,64,59
270,3,6:45.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),64,62
271,3,6:28.0,C. Early makes 2-pt jump shot from 4 ft,,66,62
272,3,6:23.0,,Turnover by I. Thomas (bad pass; steal by L. Galloway),66,62
273,3,6:12.0,L. Amundson makes 2-pt jump shot from 3 ft (assist by J. Calderón),,68,62
274,3,5:56.0,,I. Thomas misses 3-pt jump shot from 24 ft,68,62
275,3,5:55.0,,Offensive rebound by B. Bass,68,62
276,3,5:54.0,,B. Bass makes 2-pt dunk at rim,68,64
277,3,5:52.0,New York full timeout,,68,64
278,3,5:36.0,L. Galloway misses 2-pt jump shot from 18 ft,,68,64
279,3,5:34.0,,Defensive rebound by I. Thomas,68,64
280,3,5:30.0,,A. Bradley makes 2-pt layup from 1 ft (assist by I. Thomas),68,66
281,3,5:04.0,L. Galloway misses 3-pt jump shot from 24 ft,,68,66
282,3,5:03.0,,Defensive rebound by E. Turner,68,66
283,3,5:03.0,,Personal foul by L. Amundson (drawn by E. Turner),68,66
284,3,5:03.0,Q. Acy enters the game for L. Amundson,,68,66
285,3,4:56.0,,Shooting block foul by Q. Acy (drawn by J. Crowder),68,66
286,3,4:56.0,,J. Crowder misses free throw 1 of 2,68,66
287,3,4:56.0,,Offensive rebound by Team,68,66
288,3,4:56.0,,J. Crowder makes free throw 2 of 2,68,67
289,3,4:38.0,Turnover by J. Calderón (bad pass),,68,67
290,3,4:27.0,,E. Turner makes 2-pt layup from 2 ft (assist by I. Thomas),68,69
291,3,4:02.0,C. Early makes 2-pt layup from 1 ft (assist by J. Calderón),,70,69
292,3,3:46.0,,J. Crowder misses 3-pt jump shot from 24 ft,70,69
293,3,3:45.0,Defensive rebound by C. Early,,70,69
294,3,3:35.0,A. Bargnani misses 3-pt jump shot from 25 ft,,70,69
295,3,3:34.0,,Defensive rebound by J. Crowder,70,69
296,3,3:16.0,,J. Crowder makes 2-pt layup at rim (assist by E. Turner),70,71
297,3,2:59.0,A. Bargnani makes 2-pt jump shot from 15 ft (assist by Q. Acy),,72,71
298,3,2:43.0,,Shooting foul by Q. Acy (drawn by I. Thomas),72,71
299,3,2:43.0,,Boston full timeout,72,71
300,3,2:43.0,A. Shved enters the game for J. Calderón,,72,71
301,3,2:43.0,T. Hardaway enters the game for Q. Acy,,72,71
302,3,2:43.0,,I. Thomas makes free throw 1 of 2,72,72
303,3,2:43.0,,I. Thomas makes free throw 2 of 2,72,73
304,3,2:22.0,T. Hardaway misses 2-pt hook shot from 3 ft,,72,73
305,3,2:21.0,,Defensive rebound by E. Turner,72,73
306,3,2:10.0,,I. Thomas misses 2-pt jump shot from 3 ft (block by C. Early),72,73
307,3,2:09.0,,Offensive rebound by E. Turner,72,73
308,3,2:06.0,,A. Bradley misses 3-pt jump shot from 23 ft,72,73
309,3,2:04.0,,Offensive rebound by B. Bass,72,73
310,3,2:04.0,,B. Bass misses 2-pt tip-in from 2 ft,72,73
311,3,2:02.0,Defensive rebound by A. Bargnani,,72,73
312,3,1:50.0,C. Early misses 3-pt jump shot from 23 ft,,72,73
313,3,1:49.0,,Defensive rebound by I. Thomas,72,73
314,3,1:49.0,,Personal foul by C. Early (drawn by I. Thomas),72,73
315,3,1:49.0,,I. Thomas makes free throw 1 of 2,72,74
316,3,1:49.0,,M. Smart enters the game for A. Bradley,72,74
317,3,1:49.0,,I. Thomas makes free throw 2 of 2,72,75
318,3,1:28.0,A. Shved misses 2-pt jump shot from 14 ft,,72,75
319,3,1:27.0,,Defensive rebound by J. Crowder,72,75
320,3,1:16.0,,B. Bass misses 2-pt jump shot from 12 ft,72,75
321,3,1:15.0,Defensive rebound by T. Hardaway,,72,75
322,3,0:52.0,T. Hardaway misses 2-pt jump shot from 19 ft,,72,75
323,3,0:50.0,,Defensive rebound by E. Turner,72,75
324,3,0:42.0,,B. Bass makes 2-pt layup from 1 ft (assist by J. Crowder),72,77
325,3,0:32.0,Personal foul by B. Bass (drawn by A. Bargnani),,72,77
326,3,0:32.0,,J. Jerebko enters the game for B. Bass,72,77
327,3,0:25.0,A. Bargnani misses 2-pt jump shot from 13 ft,,72,77
328,3,0:24.0,Offensive rebound by A. Shved,,72,77
329,3,0:21.0,A. Shved misses 2-pt layup from 2 ft,,72,77
330,3,0:19.0,Offensive rebound by A. Bargnani,,72,77
331,3,0:18.0,A. Bargnani misses 2-pt layup from 2 ft,,72,77
332,3,0:17.0,,Defensive rebound by E. Turner,72,77
333,3,0:00.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by E. Turner),72,80
334,4,11:41.0,A. Shved misses 3-pt jump shot from 24 ft,,72,80
335,4,11:39.0,,Defensive rebound by I. Thomas,72,80
336,4,11:33.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by I. Thomas),72,83
337,4,11:12.0,A. Bargnani misses 2-pt jump shot from 7 ft,,72,83
338,4,11:11.0,,Defensive rebound by E. Turner,72,83
339,4,10:49.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by J. Jerebko),72,86
340,4,10:48.0,New York full timeout,,72,86
341,4,10:48.0,C. Early enters the game for A. Bargnani,,72,86
342,4,10:48.0,J. Smith enters the game for A. Shved,,72,86
343,4,10:37.0,Turnover by J. Calderón (bad pass; steal by M. Smart),,72,86
344,4,10:27.0,,J. Jerebko misses 3-pt jump shot from 24 ft,72,86
345,4,10:25.0,Defensive rebound by C. Early,,72,86
346,4,10:10.0,C. Early misses 2-pt jump shot from 20 ft,,72,86
347,4,10:09.0,,Defensive rebound by I. Thomas,72,86
348,4,10:07.0,,Personal foul by J. Calderón (drawn by I. Thomas),72,86
349,4,10:04.0,,Personal foul by J. Smith (drawn by E. Turner),72,86
350,4,9:50.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by M. Smart),72,89
351,4,9:27.0,J. Calderón misses 3-pt jump shot from 25 ft,,72,89
352,4,9:26.0,Offensive rebound by Team,,72,89
353,4,9:26.0,Personal foul by M. Smart (drawn by J. Smith),,72,89
354,4,9:26.0,L. Galloway enters the game for C. Early,,72,89
355,4,9:21.0,Turnover by J. Smith (lost ball; steal by J. Jerebko),,72,89
356,4,9:19.0,,Shooting foul by Q. Acy (drawn by J. Jerebko),72,89
357,4,9:19.0,,J. Jerebko makes free throw 1 of 2,72,90
358,4,9:19.0,L. Amundson enters the game for Q. Acy,,72,90
359,4,9:19.0,,J. Jerebko makes free throw 2 of 2,72,91
360,4,9:03.0,L. Amundson makes 2-pt hook shot from 7 ft (assist by J. Calderón),,74,91
361,4,8:52.0,,Shooting foul by J. Calderón (drawn by I. Thomas),74,91
362,4,8:52.0,,I. Thomas makes free throw 1 of 3,74,92
363,4,8:52.0,,I. Thomas makes free throw 2 of 3,74,93
364,4,8:52.0,,I. Thomas makes free throw 3 of 3,74,94
365,4,8:34.0,Turnover by T. Hardaway (step out of bounds),,74,94
366,4,8:34.0,,Violation by Team (delay of game),74,94
367,4,8:22.0,,Turnover by I. Thomas (bad pass),74,94
368,4,8:16.0,Turnover by J. Smith (bad pass; steal by J. Crowder),,74,94
369,4,8:09.0,,Turnover by I. Thomas (bad pass; steal by J. Calderón),74,94
370,4,8:01.0,T. Hardaway misses 3-pt jump shot from 24 ft,,74,94
371,4,8:00.0,,Defensive rebound by J. Jerebko,74,94
372,4,7:45.0,,M. Smart makes 2-pt layup from 1 ft (assist by E. Turner),74,96
373,4,7:30.0,Shooting foul by E. Turner (drawn by J. Smith),,74,96
374,4,7:30.0,J. Smith makes free throw 1 of 2,,75,96
375,4,7:30.0,C. Early enters the game for T. Hardaway,,75,96
376,4,7:30.0,J. Smith makes free throw 2 of 2,,76,96
377,4,7:16.0,,J. Crowder misses 2-pt layup from 2 ft,76,96
378,4,7:15.0,,Offensive rebound by J. Crowder,76,96
379,4,7:12.0,,E. Turner misses 2-pt layup from 2 ft,76,96
380,4,7:10.0,Defensive rebound by L. Galloway,,76,96
381,4,6:58.0,J. Calderón misses 3-pt jump shot from 23 ft,,76,96
382,4,6:57.0,,Defensive rebound by J. Jerebko,76,96
383,4,6:43.0,,I. Thomas misses 3-pt jump shot from 23 ft,76,96
384,4,6:42.0,Defensive rebound by J. Calderón,,76,96
385,4,6:33.0,Personal foul by E. Turner (drawn by L. Amundson),,76,96
386,4,6:33.0,A. Shved enters the game for J. Calderón,,76,96
387,4,6:33.0,,A. Bradley enters the game for E. Turner,76,96
