,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
28,1,8:39.0,,Defensive rebound by Team,2,4
29,1,8:27.0,,Turnover by D. West (bad pass; steal by A. Bradley),2,4
30,1,8:22.0,T. Zeller makes 2-pt layup from 1 ft (assist by E. Turner),,4,4
31,1,8:22.0,Shooting foul by D. West (drawn by T. Zeller),,4,4
32,1,8:22.0,T. Zeller makes free throw 1 of 1,,5,4
33,1,8:10.0,,Turnover by R. Stuckey (bad pass),5,4
34,1,7:58.0,J. Sullinger misses 2-pt jump shot from 7 ft (block by D. West),,5,4
35,1,7:57.0,,Defensive rebound by R. Hibbert,5,4
36,1,7:42.0,,R. Hibbert misses 2-pt layup at rim,5,4
37,1,7:40.0,Defensive rebound by E. Turner,,5,4
38,1,7:36.0,Turnover by E. Turner (lost ball; steal by D. West),,5,4
39,1,7:24.0,,R. Hibbert misses 2-pt jump shot from 9 ft,5,4
40,1,7:23.0,Defensive rebound by J. Crowder,,5,4
41,1,7:11.0,J. Sullinger makes 2-pt layup from 2 ft (assist by T. Zeller),,7,4
42,1,7:11.0,,Indiana full timeout,7,4
43,1,7:11.0,,C. Miles enters the game for S. Hill,7,4
44,1,6:55.0,,R. Hibbert makes 2-pt hook shot from 7 ft,7,6
45,1,6:37.0,Turnover by A. Bradley (bad pass),,7,6
46,1,6:24.0,,Personal foul by J. Crowder (drawn by R. Hibbert),7,6
47,1,6:24.0,M. Smart enters the game for J. Crowder,,7,6
48,1,6:16.0,,C. Watson makes 3-pt jump shot from 23 ft (assist by D. West),7,9
49,1,6:02.0,E. Turner misses 2-pt jump shot from 16 ft,,7,9
50,1,6:01.0,,Defensive rebound by C. Miles,7,9
51,1,5:48.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by R. Hibbert),7,11
52,1,5:36.0,A. Bradley misses 2-pt jump shot from 20 ft,,7,11
53,1,5:35.0,,Defensive rebound by R. Stuckey,7,11
54,1,5:24.0,,R. Hibbert misses 2-pt jump shot from 5 ft,7,11
55,1,5:23.0,Defensive rebound by T. Zeller,,7,11
56,1,5:18.0,A. Bradley makes 2-pt jump shot from 4 ft,,9,11
57,1,5:01.0,,D. West makes 2-pt jump shot from 9 ft (assist by R. Stuckey),9,13
58,1,4:38.0,E. Turner misses 3-pt jump shot from 26 ft,,9,13
59,1,4:37.0,,Defensive rebound by C. Miles,9,13
60,1,4:27.0,,R. Stuckey misses 3-pt jump shot from 23 ft,9,13
61,1,4:26.0,,Offensive rebound by D. West,9,13
62,1,4:24.0,,D. West misses 2-pt hook shot from 4 ft,9,13
63,1,4:24.0,,Offensive rebound by C. Watson,9,13
64,1,4:24.0,Loose ball foul by J. Sullinger (drawn by R. Hibbert),,9,13
65,1,4:24.0,K. Olynyk enters the game for J. Sullinger,,9,13
66,1,4:24.0,,C. Copeland enters the game for D. West,9,13
67,1,4:24.0,,L. Scola enters the game for R. Stuckey,9,13
68,1,4:21.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by C. Copeland),9,16
69,1,4:07.0,Personal foul by L. Scola (drawn by K. Olynyk),,9,16
70,1,4:03.0,A. Bradley misses 2-pt jump shot from 15 ft,,9,16
71,1,4:02.0,,Defensive rebound by L. Scola,9,16
72,1,3:51.0,,L. Scola misses 2-pt layup from 3 ft,9,16
73,1,3:49.0,Defensive rebound by E. Turner,,9,16
74,1,3:43.0,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),,11,16
75,1,3:24.0,,R. Hibbert makes 2-pt jump shot from 18 ft (assist by C. Copeland),11,18
76,1,3:08.0,Turnover by K. Olynyk (lost ball; steal by C. Copeland),,11,18
77,1,3:03.0,,Shooting foul by A. Bradley (drawn by C. Watson),11,18
78,1,3:03.0,,C. Watson makes free throw 1 of 2,11,19
79,1,3:03.0,M. Thornton enters the game for A. Bradley,,11,19
80,1,3:03.0,,C. Watson makes free throw 2 of 2,11,20
81,1,2:53.0,Turnover by T. Zeller (offensive foul),,11,20
82,1,2:53.0,Offensive foul by T. Zeller (drawn by C. Watson),,11,20
83,1,2:53.0,Boston full timeout,,11,20
84,1,2:53.0,J. Crowder enters the game for T. Zeller,,11,20
85,1,2:53.0,B. Bass enters the game for E. Turner,,11,20
86,1,2:30.0,,Personal foul by K. Olynyk (drawn by R. Hibbert),11,20
87,1,2:30.0,,R. Hibbert misses free throw 1 of 2,11,20
88,1,2:30.0,,Offensive rebound by Team,11,20
89,1,2:30.0,,R. Hibbert makes free throw 2 of 2,11,21
90,1,2:15.0,B. Bass misses 2-pt jump shot from 16 ft,,11,21
91,1,2:13.0,,Defensive rebound by C. Copeland,11,21
92,1,1:52.0,,R. Hibbert makes 2-pt jump shot from 16 ft (assist by C. Copeland),11,23
93,1,1:38.0,B. Bass makes 2-pt jump shot from 17 ft (assist by M. Smart),,13,23
94,1,1:25.0,,L. Scola makes 2-pt layup from 2 ft (assist by R. Hibbert),13,25
95,1,1:11.0,B. Bass misses 2-pt jump shot from 20 ft,,13,25
96,1,1:09.0,Offensive rebound by B. Bass,,13,25
97,1,1:06.0,J. Crowder makes 2-pt jump shot from 5 ft (assist by B. Bass),,15,25
98,1,0:46.0,,C. Copeland misses 2-pt layup from 3 ft (block by J. Crowder),15,25
99,1,0:44.0,Defensive rebound by J. Crowder,,15,25
100,1,0:37.0,M. Smart misses 3-pt jump shot from 24 ft,,15,25
101,1,0:35.0,Offensive rebound by M. Thornton,,15,25
102,1,0:32.0,M. Thornton makes 2-pt jump shot from 4 ft,,17,25
103,1,0:19.0,,C. Miles misses 2-pt jump shot from 9 ft,17,25
104,1,0:18.0,,Offensive rebound by Team,17,25
105,1,0:18.0,,L. Allen enters the game for R. Hibbert,17,25
106,1,0:18.0,,D. Sloan enters the game for C. Watson,17,25
107,1,0:17.0,,Turnover by C. Copeland (bad pass; steal by B. Bass),17,25
108,1,0:00.0,M. Thornton misses 2-pt jump shot from 18 ft,,17,25
109,1,0:00.0,,Defensive rebound by C. Copeland,17,25
110,2,11:46.0,M. Smart misses 2-pt jump shot from 16 ft,,17,25
111,2,11:45.0,,Defensive rebound by L. Allen,17,25
112,2,11:22.0,,L. Scola misses 2-pt jump shot from 19 ft,17,25
113,2,11:21.0,Defensive rebound by B. Bass,,17,25
114,2,11:13.0,M. Thornton misses 3-pt jump shot from 25 ft,,17,25
115,2,11:12.0,,Defensive rebound by C. Copeland,17,25
116,2,10:55.0,,C. Miles misses 3-pt jump shot from 23 ft,17,25
117,2,10:53.0,,Offensive rebound by L. Scola,17,25
118,2,10:50.0,,C. Copeland misses 3-pt jump shot from 24 ft,17,25
119,2,10:48.0,Defensive rebound by K. Olynyk,,17,25
120,2,10:36.0,M. Thornton misses 3-pt jump shot from 24 ft,,17,25
121,2,10:35.0,,Defensive rebound by C. Copeland,17,25
122,2,10:22.0,,C. Copeland makes 3-pt jump shot from 23 ft (assist by L. Scola),17,28
123,2,10:01.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by M. Smart),,20,28
124,2,9:51.0,,Turnover by D. Sloan (discontinued dribble),20,28
125,2,9:41.0,K. Olynyk misses 2-pt layup from 3 ft,,20,28
126,2,9:40.0,,Defensive rebound by L. Allen,20,28
127,2,9:27.0,,Shooting foul by J. Crowder (drawn by C. Copeland),20,28
128,2,9:27.0,,C. Copeland makes free throw 1 of 2,20,29
129,2,9:27.0,,C. Copeland makes free throw 2 of 2,20,30
130,2,9:06.0,J. Crowder misses 3-pt jump shot from 23 ft,,20,30
131,2,9:05.0,Offensive rebound by M. Thornton,,20,30
132,2,9:04.0,M. Thornton misses 2-pt layup from 2 ft,,20,30
133,2,9:03.0,,Defensive rebound by L. Scola,20,30
134,2,8:57.0,,C. Miles misses 3-pt jump shot from 26 ft,20,30
135,2,8:56.0,Defensive rebound by J. Crowder,,20,30
136,2,8:53.0,Boston full timeout,,20,30
137,2,8:53.0,E. Turner enters the game for J. Crowder,,20,30
138,2,8:53.0,J. Young enters the game for M. Smart,,20,30
139,2,8:53.0,A. Bradley enters the game for M. Thornton,,20,30
140,2,8:45.0,B. Bass misses 2-pt jump shot from 17 ft,,20,30
141,2,8:44.0,,Defensive rebound by C. Copeland,20,30
142,2,8:23.0,,C. Copeland misses 3-pt jump shot from 26 ft,20,30
143,2,8:22.0,Defensive rebound by J. Young,,20,30
144,2,8:13.0,E. Turner makes 2-pt jump shot from 13 ft,,22,30
145,2,7:56.0,,L. Scola misses 2-pt jump shot from 18 ft,22,30
146,2,7:54.0,Defensive rebound by E. Turner,,22,30
147,2,7:51.0,K. Olynyk makes 2-pt layup from 2 ft (assist by E. Turner),,24,30
148,2,7:37.0,,L. Scola misses 2-pt jump shot from 18 ft,24,30
149,2,7:36.0,,Offensive rebound by Team,24,30
150,2,7:36.0,,S. Hill enters the game for C. Copeland,24,30
151,2,7:28.0,,C. Miles misses 3-pt jump shot from 25 ft,24,30
152,2,7:26.0,,Offensive rebound by L. Scola,24,30
153,2,7:26.0,,L. Scola misses 2-pt tip-in from 2 ft,24,30
154,2,7:25.0,,Offensive rebound by D. Sloan,24,30
155,2,7:25.0,,L. Allen makes 2-pt tip-in from 1 ft,24,32
156,2,7:03.0,B. Bass makes 2-pt jump shot from 14 ft (assist by K. Olynyk),,26,32
157,2,6:39.0,,D. Sloan misses 2-pt jump shot from 3 ft,26,32
158,2,6:38.0,Defensive rebound by K. Olynyk,,26,32
159,2,6:31.0,J. Young misses 3-pt jump shot from 24 ft,,26,32
160,2,6:30.0,,Defensive rebound by Team,26,32
161,2,6:13.0,,L. Scola makes 2-pt jump shot from 15 ft (assist by D. Sloan),26,34
162,2,6:00.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by E. Turner),,29,34
163,2,5:42.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by D. Sloan),29,37
164,2,5:29.0,K. Olynyk misses 2-pt jump shot from 4 ft,,29,37
165,2,5:28.0,,Defensive rebound by L. Scola,29,37
166,2,5:19.0,,L. Allen misses 2-pt jump shot from 19 ft,29,37
167,2,5:18.0,Defensive rebound by E. Turner,,29,37
168,2,5:11.0,A. Bradley misses 3-pt jump shot from 25 ft,,29,37
169,2,5:10.0,Offensive rebound by B. Bass,,29,37
170,2,5:08.0,B. Bass makes 2-pt layup from 1 ft,,31,37
171,2,5:08.0,,Indiana full timeout,31,37
172,2,5:08.0,J. Sullinger enters the game for B. Bass,,31,37
173,2,5:08.0,,D. West enters the game for L. Scola,31,37
174,2,4:53.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by D. Sloan),31,40
175,2,4:28.0,E. Turner misses 3-pt jump shot from 26 ft,,31,40
176,2,4:27.0,,Defensive rebound by L. Allen,31,40
177,2,4:20.0,,D. Sloan makes 2-pt layup from 3 ft,31,42
178,2,4:04.0,,R. Hibbert enters the game for L. Allen,31,42
179,2,4:02.0,A. Bradley misses 2-pt layup at rim (block by S. Hill),,31,42
180,2,4:00.0,,Defensive rebound by D. Sloan,31,42
181,2,3:57.0,,D. Sloan misses 2-pt layup from 2 ft,31,42
182,2,3:56.0,Defensive rebound by Team,,31,42
183,2,3:56.0,,Loose ball foul by R. Hibbert (drawn by K. Olynyk),31,42
184,2,3:46.0,E. Turner misses 2-pt jump shot from 17 ft,,31,42
185,2,3:44.0,,Defensive rebound by R. Hibbert,31,42
186,2,3:35.0,,Offensive foul by D. West (drawn by J. Sullinger),31,42
187,2,3:35.0,,Turnover by D. West (offensive foul),31,42
188,2,3:26.0,J. Sullinger makes 2-pt dunk at rim (assist by A. Bradley),,33,42
189,2,3:02.0,,D. West misses 2-pt jump shot from 16 ft,33,42
190,2,3:01.0,Defensive rebound by A. Bradley,,33,42
191,2,2:50.0,E. Turner misses 2-pt jump shot from 4 ft (block by R. Hibbert),,33,42
192,2,2:49.0,Offensive rebound by J. Sullinger,,33,42
193,2,2:48.0,J. Sullinger makes 2-pt layup from 1 ft,,35,42
194,2,2:33.0,,R. Hibbert misses 2-pt jump shot from 18 ft,35,42
195,2,2:32.0,Defensive rebound by E. Turner,,35,42
196,2,2:19.0,Turnover by A. Bradley (bad pass; steal by S. Hill),,35,42
197,2,2:09.0,,R. Hibbert misses 2-pt layup from 1 ft,35,42
198,2,2:07.0,,Offensive rebound by R. Hibbert,35,42
199,2,2:07.0,,R. Hibbert misses 2-pt tip-in from 1 ft,35,42
200,2,2:05.0,Defensive rebound by E. Turner,,35,42
201,2,2:00.0,K. Olynyk misses 3-pt jump shot from 26 ft,,35,42
202,2,1:59.0,,Defensive rebound by S. Hill,35,42
203,2,1:42.0,,D. Sloan misses 2-pt layup from 2 ft,35,42
204,2,1:42.0,,Offensive rebound by R. Hibbert,35,42
205,2,1:42.0,,Personal foul by A. Bradley (drawn by R. Hibbert),35,42
206,2,1:42.0,Official timeout,,35,42
207,2,1:42.0,,C. Watson enters the game for D. Sloan,35,42
208,2,1:42.0,,R. Stuckey enters the game for C. Miles,35,42
209,2,1:42.0,M. Thornton enters the game for A. Bradley,,35,42
210,2,1:42.0,M. Smart enters the game for J. Young,,35,42
211,2,1:22.0,,C. Watson makes 2-pt jump shot from 19 ft,35,44
212,2,1:05.0,J. Sullinger misses 2-pt jump shot from 5 ft,,35,44
213,2,1:04.0,Offensive rebound by K. Olynyk,,35,44
214,2,0:59.0,M. Thornton misses 2-pt layup from 2 ft (block by R. Hibbert),,35,44
215,2,0:58.0,,Defensive rebound by D. West,35,44
216,2,0:42.0,,R. Hibbert makes 2-pt jump shot from 3 ft (assist by R. Stuckey),35,46
217,2,0:28.0,J. Sullinger makes 2-pt jump shot from 13 ft (assist by E. Turner),,37,46
218,2,0:20.0,,Indiana full timeout,37,46
219,2,0:20.0,T. Zeller enters the game for K. Olynyk,,37,46
220,2,0:20.0,B. Bass enters the game for J. Sullinger,,37,46
221,2,0:20.0,P. Pressey enters the game for M. Thornton,,37,46
222,2,0:06.0,,R. Stuckey misses 2-pt jump shot from 18 ft,37,46
223,2,0:04.0,Defensive rebound by T. Zeller,,37,46
224,2,0:04.0,Boston full timeout,,37,46
225,2,0:04.0,,C. Miles enters the game for D. West,37,46
226,2,0:04.0,,L. Allen enters the game for R. Hibbert,37,46
227,2,0:04.0,A. Bradley enters the game for T. Zeller,,37,46
228,2,0:04.0,J. Young enters the game for M. Smart,,37,46
229,2,0:04.0,K. Olynyk enters the game for B. Bass,,37,46
230,2,0:04.0,J. Crowder enters the game for P. Pressey,,37,46
231,2,0:00.0,J. Crowder misses 3-pt jump shot from 26 ft,,37,46
232,2,0:00.0,Offensive rebound by Team,,37,46
233,3,11:46.0,T. Zeller misses 2-pt jump shot from 6 ft (block by R. Hibbert),,37,46
234,3,11:45.0,,Defensive rebound by R. Hibbert,37,46
235,3,11:26.0,,S. Hill misses 2-pt jump shot from 12 ft,37,46
236,3,11:25.0,,Offensive rebound by C. Watson,37,46
237,3,11:15.0,,C. Watson misses 2-pt layup from 1 ft,37,46
238,3,11:14.0,Defensive rebound by J. Sullinger,,37,46
239,3,11:08.0,E. Turner misses 2-pt layup from 1 ft,,37,46
240,3,11:07.0,Offensive rebound by E. Turner,,37,46
241,3,11:02.0,J. Sullinger misses 3-pt jump shot from 27 ft,,37,46
242,3,11:01.0,,Defensive rebound by R. Hibbert,37,46
243,3,10:48.0,,Turnover by R. Hibbert (bad pass; steal by J. Sullinger),37,46
244,3,10:44.0,J. Crowder makes 2-pt dunk at rim (assist by J. Sullinger),,39,46
245,3,10:16.0,,S. Hill misses 2-pt jump shot from 8 ft,39,46
246,3,10:15.0,,Offensive rebound by Team,39,46
247,3,10:15.0,,Turnover by Team (shot clock),39,46
248,3,10:02.0,J. Sullinger misses 2-pt jump shot from 16 ft,,39,46
249,3,10:01.0,,Defensive rebound by S. Hill,39,46
250,3,9:48.0,,Shooting foul by T. Zeller (drawn by R. Hibbert),39,46
251,3,9:48.0,,R. Hibbert makes free throw 1 of 2,39,47
252,3,9:48.0,,R. Hibbert makes free throw 2 of 2,39,48
253,3,9:37.0,E. Turner misses 2-pt jump shot from 17 ft,,39,48
254,3,9:36.0,Offensive rebound by T. Zeller,,39,48
255,3,9:34.0,T. Zeller makes 2-pt jump shot from 3 ft,,41,48
256,3,9:17.0,,D. West misses 3-pt jump shot from 22 ft,41,48
257,3,9:16.0,Defensive rebound by T. Zeller,,41,48
258,3,9:09.0,A. Bradley misses 3-pt jump shot from 24 ft,,41,48
259,3,9:08.0,Offensive rebound by J. Crowder,,41,48
260,3,9:08.0,J. Crowder misses 2-pt tip-in at rim,,41,48
261,3,9:06.0,,Defensive rebound by D. West,41,48
262,3,8:44.0,,S. Hill misses 3-pt jump shot from 24 ft,41,48
263,3,8:43.0,,Offensive rebound by D. West,41,48
264,3,8:31.0,,Turnover by R. Stuckey (lost ball; steal by A. Bradley),41,48
265,3,8:26.0,J. Crowder makes 2-pt layup from 1 ft,,43,48
266,3,8:03.0,,D. West misses 2-pt jump shot from 15 ft,43,48
267,3,8:02.0,Defensive rebound by E. Turner,,43,48
268,3,7:52.0,J. Crowder misses 3-pt jump shot from 25 ft,,43,48
269,3,7:51.0,,Defensive rebound by C. Watson,43,48
270,3,7:37.0,,D. West misses 2-pt jump shot from 7 ft,43,48
271,3,7:36.0,Defensive rebound by T. Zeller,,43,48
272,3,7:27.0,T. Zeller misses 2-pt jump shot from 18 ft,,43,48
273,3,7:26.0,Offensive rebound by J. Sullinger,,43,48
274,3,7:16.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Crowder),,46,48
275,3,7:15.0,,Indiana full timeout,46,48
276,3,7:15.0,,L. Scola enters the game for S. Hill,46,48
277,3,7:15.0,,C. Miles enters the game for D. West,46,48
278,3,7:00.0,,L. Scola makes 2-pt jump shot from 17 ft (assist by R. Stuckey),46,50
279,3,6:44.0,J. Sullinger misses 3-pt jump shot from 24 ft,,46,50
280,3,6:43.0,,Defensive rebound by C. Watson,46,50
281,3,6:35.0,,Turnover by C. Watson (traveling),46,50
282,3,6:24.0,A. Bradley makes 2-pt jump shot from 19 ft (assist by T. Zeller),,48,50
283,3,6:08.0,,R. Stuckey makes 2-pt jump shot from 16 ft,48,52
284,3,5:55.0,A. Bradley misses 2-pt jump shot from 17 ft,,48,52
285,3,5:54.0,,Defensive rebound by C. Watson,48,52
286,3,5:38.0,,R. Hibbert misses 2-pt jump shot from 8 ft (block by T. Zeller),48,52
287,3,5:37.0,,Offensive rebound by C. Miles,48,52
288,3,5:35.0,,C. Miles makes 3-pt jump shot from 25 ft,48,55
289,3,5:19.0,A. Bradley misses 2-pt jump shot from 16 ft,,48,55
290,3,5:18.0,,Defensive rebound by R. Stuckey,48,55
291,3,5:14.0,,Shooting foul by T. Zeller (drawn by L. Scola),48,55
292,3,5:14.0,,L. Scola makes free throw 1 of 2,48,56
293,3,5:14.0,K. Olynyk enters the game for T. Zeller,,48,56
294,3,5:14.0,M. Thornton enters the game for J. Crowder,,48,56
295,3,5:14.0,,L. Scola makes free throw 2 of 2,48,57
296,3,5:05.0,Personal foul by C. Watson (drawn by J. Sullinger),,48,57
297,3,4:48.0,E. Turner misses 3-pt jump shot from 25 ft,,48,57
298,3,4:48.0,Offensive rebound by Team,,48,57
299,3,4:48.0,Turnover by Team (shot clock),,48,57
300,3,4:33.0,,C. Miles misses 2-pt jump shot from 16 ft,48,57
301,3,4:32.0,Defensive rebound by K. Olynyk,,48,57
302,3,4:26.0,Personal block foul by L. Scola (drawn by E. Turner),,48,57
303,3,4:15.0,K. Olynyk makes 2-pt jump shot from 3 ft,,50,57
304,3,3:56.0,,Personal foul by M. Thornton (drawn by L. Scola),50,57
305,3,3:56.0,B. Bass enters the game for J. Sullinger,,50,57
306,3,3:43.0,,R. Hibbert misses 2-pt jump shot from 10 ft,50,57
307,3,3:42.0,Defensive rebound by E. Turner,,50,57
308,3,3:23.0,Shooting foul by R. Stuckey (drawn by E. Turner),,50,57
309,3,3:23.0,E. Turner misses free throw 1 of 2,,50,57
310,3,3:23.0,Offensive rebound by Team,,50,57
311,3,3:23.0,M. Smart enters the game for A. Bradley,,50,57
312,3,3:23.0,E. Turner makes free throw 2 of 2,,51,57
313,3,3:15.0,,Personal foul by B. Bass (drawn by R. Hibbert),51,57
314,3,3:13.0,,Turnover by C. Miles (bad pass; steal by K. Olynyk),51,57
315,3,3:05.0,M. Thornton misses 2-pt jump shot from 19 ft,,51,57
316,3,3:04.0,,Defensive rebound by R. Hibbert,51,57
317,3,2:52.0,,R. Stuckey misses 2-pt layup from 3 ft,51,57
318,3,2:51.0,Defensive rebound by B. Bass,,51,57
319,3,2:41.0,B. Bass misses 2-pt layup from 1 ft (block by R. Hibbert),,51,57
320,3,2:40.0,Offensive rebound by K. Olynyk,,51,57
321,3,2:38.0,K. Olynyk makes 2-pt layup from 1 ft,,53,57
322,3,2:27.0,,Personal foul by M. Thornton (drawn by R. Hibbert),53,57
323,3,2:27.0,Boston full timeout,,53,57
324,3,2:27.0,,C. Copeland enters the game for R. Stuckey,53,57
325,3,2:27.0,,R. Hibbert makes free throw 1 of 2,53,58
326,3,2:27.0,,R. Hibbert makes free throw 2 of 2,53,59
327,3,2:13.0,K. Olynyk misses 3-pt jump shot from 25 ft,,53,59
328,3,2:11.0,,Defensive rebound by R. Hibbert,53,59
329,3,1:57.0,,Personal foul by K. Olynyk (drawn by C. Watson),53,59
330,3,1:57.0,,C. Watson makes free throw 1 of 2,53,60
331,3,1:57.0,,L. Allen enters the game for R. Hibbert,53,60
332,3,1:57.0,,C. Watson makes free throw 2 of 2,53,61
333,3,1:37.0,B. Bass makes 2-pt jump shot from 17 ft,,55,61
334,3,1:17.0,,C. Copeland misses 3-pt jump shot from 25 ft,55,61
335,3,1:17.0,,Offensive rebound by Team,55,61
336,3,1:17.0,Loose ball foul by B. Bass (drawn by L. Allen),,55,61
337,3,1:17.0,,L. Allen makes free throw 1 of 2,55,62
338,3,1:17.0,,D. Sloan enters the game for C. Watson,55,62
339,3,1:17.0,,L. Allen makes free throw 2 of 2,55,63
340,3,1:07.0,Shooting block foul by C. Miles (drawn by K. Olynyk),,55,63
341,3,1:07.0,K. Olynyk makes free throw 1 of 2,,56,63
342,3,1:07.0,K. Olynyk makes free throw 2 of 2,,57,63
343,3,0:55.0,,L. Scola misses 2-pt jump shot from 18 ft,57,63
344,3,0:54.0,Defensive rebound by E. Turner,,57,63
345,3,0:51.0,Personal block foul by C. Copeland (drawn by E. Turner),,57,63
346,3,0:51.0,E. Turner misses free throw 1 of 2,,57,63
347,3,0:51.0,Offensive rebound by Team,,57,63
348,3,0:51.0,E. Turner makes free throw 2 of 2,,58,63
349,3,0:27.0,,L. Scola makes 2-pt jump shot from 6 ft,58,65
350,3,0:08.0,E. Turner makes 2-pt jump shot from 16 ft,,60,65
351,3,0:01.0,,D. Sloan misses 3-pt jump shot from 27 ft,60,65
352,3,0:00.0,,Offensive rebound by C. Copeland,60,65
353,4,11:36.0,,D. Sloan makes 2-pt jump shot from 16 ft,60,67
354,4,11:14.0,Turnover by M. Smart (bad pass),,60,67
355,4,10:52.0,,D. Sloan makes 3-pt jump shot from 25 ft (assist by L. Allen),60,70
356,4,10:33.0,B. Bass misses 2-pt jump shot from 16 ft,,60,70
357,4,10:31.0,,Defensive rebound by D. Sloan,60,70
358,4,10:19.0,,Shooting foul by K. Olynyk (drawn by L. Scola),60,70
359,4,10:19.0,,L. Scola makes free throw 1 of 2,60,71
360,4,10:19.0,A. Bradley enters the game for M. Thornton,,60,71
361,4,10:19.0,,L. Scola makes free throw 2 of 2,60,72
362,4,10:06.0,M. Smart makes 3-pt jump shot from 24 ft (assist by A. Bradley),,63,72
363,4,9:42.0,Offensive charge foul by C. Copeland (drawn by M. Smart),,63,72
364,4,9:42.0,,Turnover by C. Copeland (offensive foul),63,72
365,4,9:24.0,Shooting foul by L. Allen (drawn by B. Bass),,63,72
366,4,9:24.0,B. Bass misses free throw 1 of 2,,63,72
367,4,9:24.0,Offensive rebound by Team,,63,72
368,4,9:24.0,B. Bass makes free throw 2 of 2,,64,72
369,4,9:12.0,,L. Scola makes 2-pt jump shot from 18 ft (assist by D. Sloan),64,74
370,4,8:56.0,Turnover by B. Bass (traveling),,64,74
371,4,8:56.0,Official timeout,,64,74
372,4,8:34.0,,D. Sloan makes 3-pt jump shot from 26 ft,64,77
373,4,8:17.0,B. Bass misses 2-pt jump shot from 3 ft (block by L. Scola),,64,77
374,4,8:15.0,,Defensive rebound by L. Allen,64,77
375,4,8:15.0,,Turnover by L. Allen (bad pass; steal by J. Crowder),64,77
376,4,8:13.0,B. Bass makes 2-pt dunk at rim (assist by J. Crowder),,66,77
377,4,8:13.0,Shooting foul by L. Allen (drawn by B. Bass),,66,77
378,4,8:13.0,,S. Hill enters the game for C. Copeland,66,77
379,4,8:13.0,B. Bass makes free throw 1 of 1,,67,77
380,4,7:58.0,,L. Scola misses 2-pt jump shot from 4 ft,67,77
381,4,7:57.0,Defensive rebound by J. Crowder,,67,77
382,4,7:44.0,M. Smart makes 3-pt jump shot from 26 ft (assist by B. Bass),,70,77
383,4,7:23.0,,C. Miles misses 3-pt jump shot from 26 ft,70,77
384,4,7:22.0,Defensive rebound by M. Smart,,70,77
385,4,7:08.0,A. Bradley makes 2-pt jump shot from 18 ft,,72,77
386,4,7:06.0,,Indiana full timeout,72,77
387,4,7:06.0,,D. West enters the game for L. Scola,72,77
388,4,6:52.0,,Shooting block foul by A. Bradley (drawn by C. Miles),72,77
389,4,6:52.0,,C. Miles makes free throw 1 of 2,72,78
390,4,6:52.0,,C. Miles makes free throw 2 of 2,72,79
