,QUARTER,TIME_REMAINING,MIAMI_ACTION,PORTLAND_ACTION,MIAMI_SCORE,PORTLAND_SCORE
48,1,5:47.0,,C. McCollum enters the game for W. Matthews,11,9
49,1,5:47.0,,T. Robinson enters the game for C. Kaman,11,9
50,1,5:36.0,,D. Lillard misses 3-pt jump shot from 26 ft,11,9
51,1,5:35.0,,Offensive rebound by Team,11,9
52,1,5:35.0,D. Granger enters the game for C. Bosh,,11,9
53,1,5:20.0,,L. Aldridge misses 2-pt jump shot from 19 ft,11,9
54,1,5:20.0,Defensive rebound by D. Wade,,11,9
55,1,5:11.0,D. Wade makes 2-pt jump shot from 13 ft,,13,9
56,1,4:56.0,,D. Lillard makes 3-pt jump shot from 27 ft,13,12
57,1,4:30.0,Shooting foul by C. McCollum (drawn by M. Chalmers),,13,12
58,1,4:30.0,M. Chalmers makes free throw 1 of 2,,14,12
59,1,4:30.0,M. Chalmers makes free throw 2 of 2,,15,12
60,1,4:13.0,,C. McCollum misses 2-pt jump shot from 14 ft,15,12
61,1,4:12.0,Defensive rebound by D. Wade,,15,12
62,1,4:05.0,Shooting foul by T. Robinson (drawn by D. Wade),,15,12
63,1,4:05.0,D. Wade misses free throw 1 of 2,,15,12
64,1,4:05.0,Offensive rebound by Team,,15,12
65,1,4:05.0,D. Wade makes free throw 2 of 2,,16,12
66,1,3:48.0,,T. Robinson makes 2-pt dunk at rim (assist by N. Batum),16,14
67,1,3:28.0,D. Wade misses 2-pt jump shot from 10 ft,,16,14
68,1,3:27.0,,Defensive rebound by N. Batum,16,14
69,1,3:12.0,,N. Batum misses 3-pt jump shot from 24 ft,16,14
70,1,3:11.0,Defensive rebound by M. Chalmers,,16,14
71,1,2:55.0,L. Deng misses 2-pt layup at rim,,16,14
72,1,2:51.0,Offensive rebound by Team,,16,14
73,1,2:51.0,Miami full timeout,,16,14
74,1,2:51.0,J. Ennis enters the game for C. Andersen,,16,14
75,1,2:51.0,C. Bosh enters the game for D. Wade,,16,14
76,1,2:51.0,,W. Matthews enters the game for N. Batum,16,14
77,1,2:51.0,,S. Blake enters the game for D. Lillard,16,14
78,1,2:43.0,L. Deng makes 2-pt jump shot from 6 ft (assist by M. Chalmers),,18,14
79,1,2:20.0,,L. Aldridge makes 2-pt jump shot from 10 ft,18,16
80,1,2:00.0,M. Chalmers misses 2-pt layup from 1 ft,,18,16
81,1,1:59.0,Offensive rebound by M. Chalmers,,18,16
82,1,1:50.0,C. Bosh makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,21,16
83,1,1:31.0,,Personal foul by C. Bosh (drawn by L. Aldridge),21,16
84,1,1:31.0,N. Cole enters the game for M. Chalmers,,21,16
85,1,1:22.0,,S. Blake misses 2-pt layup from 1 ft,21,16
86,1,1:21.0,Defensive rebound by D. Granger,,21,16
87,1,1:07.0,C. Bosh misses 2-pt jump shot from 15 ft,,21,16
88,1,1:07.0,Offensive rebound by L. Deng,,21,16
89,1,0:57.0,C. Bosh misses 2-pt layup from 1 ft (block by T. Robinson),,21,16
90,1,0:55.0,,Defensive rebound by C. McCollum,21,16
91,1,0:49.0,,L. Aldridge makes 2-pt dunk at rim (assist by W. Matthews),21,18
92,1,0:32.0,L. Deng misses 3-pt jump shot from 24 ft,,21,18
93,1,0:31.0,,Defensive rebound by L. Aldridge,21,18
94,1,0:13.0,,Turnover by W. Matthews (lost ball; steal by N. Cole),21,18
95,1,0:00.0,C. Bosh makes 2-pt jump shot from 3 ft,,23,18
96,2,11:46.0,,W. Matthews misses 3-pt jump shot from 22 ft,23,18
97,2,11:45.0,Defensive rebound by N. Cole,,23,18
98,2,11:40.0,J. Ennis misses 2-pt jump shot from 4 ft,,23,18
99,2,11:36.0,,Defensive rebound by S. Blake,23,18
100,2,11:33.0,,W. Matthews makes 2-pt layup from 1 ft (assist by S. Blake),23,20
101,2,11:16.0,Shooting foul by A. Crabbe (drawn by C. Bosh),,23,20
102,2,11:16.0,C. Bosh makes free throw 1 of 2,,24,20
103,2,11:16.0,C. Bosh makes free throw 2 of 2,,25,20
104,2,10:54.0,,D. Wright misses 2-pt jump shot from 22 ft,25,20
105,2,10:52.0,,Offensive rebound by C. Kaman,25,20
106,2,10:51.0,,Shooting foul by H. Whiteside (drawn by C. Kaman),25,20
107,2,10:51.0,,C. Kaman makes free throw 1 of 2,25,21
108,2,10:51.0,,C. Kaman makes free throw 2 of 2,25,22
109,2,10:41.0,D. Granger misses 3-pt jump shot from 23 ft,,25,22
110,2,10:40.0,,Defensive rebound by D. Wright,25,22
111,2,10:26.0,,D. Wright makes 3-pt jump shot from 22 ft (assist by S. Blake),25,25
112,2,10:24.0,Miami full timeout,,25,25
113,2,10:24.0,,D. Lillard enters the game for W. Matthews,25,25
114,2,10:13.0,Personal foul by D. Wright (drawn by H. Whiteside),,25,25
115,2,10:08.0,D. Granger makes 2-pt layup from 1 ft (assist by C. Bosh),,27,25
116,2,10:08.0,Shooting foul by A. Crabbe (drawn by D. Granger),,27,25
117,2,10:08.0,D. Granger makes free throw 1 of 1,,28,25
118,2,9:51.0,,S. Blake makes 2-pt jump shot from 19 ft,28,27
119,2,9:28.0,C. Bosh makes 2-pt layup from 2 ft,,30,27
120,2,9:28.0,Shooting foul by C. Kaman (drawn by C. Bosh),,30,27
121,2,9:28.0,C. Bosh makes free throw 1 of 1,,31,27
122,2,9:14.0,,D. Lillard makes 2-pt jump shot from 13 ft,31,29
123,2,9:02.0,H. Whiteside makes 2-pt dunk at rim (assist by N. Cole),,33,29
124,2,8:47.0,,S. Blake makes 2-pt jump shot from 22 ft,33,31
125,2,8:30.0,H. Whiteside makes 2-pt hook shot from 8 ft (assist by C. Bosh),,35,31
126,2,8:17.0,,D. Lillard misses 3-pt jump shot from 25 ft,35,31
127,2,8:17.0,Defensive rebound by H. Whiteside,,35,31
128,2,8:04.0,Turnover by C. Bosh (bad pass; steal by S. Blake),,35,31
129,2,7:59.0,,D. Wright misses 3-pt jump shot from 24 ft,35,31
130,2,7:59.0,Defensive rebound by H. Whiteside,,35,31
131,2,7:47.0,H. Whiteside makes 2-pt layup from 2 ft (assist by C. Bosh),,37,31
132,2,7:45.0,,Portland full timeout,37,31
133,2,7:45.0,,M. Leonard enters the game for D. Wright,37,31
134,2,7:30.0,,A. Crabbe misses 3-pt jump shot from 24 ft,37,31
135,2,7:29.0,,Offensive rebound by Team,37,31
136,2,7:29.0,D. Wade enters the game for J. Ennis,,37,31
137,2,7:29.0,,N. Batum enters the game for A. Crabbe,37,31
138,2,7:29.0,L. Deng enters the game for C. Bosh,,37,31
139,2,7:18.0,,D. Lillard misses 2-pt layup from 1 ft,37,31
140,2,7:16.0,,Offensive rebound by C. Kaman,37,31
141,2,7:16.0,,C. Kaman makes 2-pt tip-in at rim,37,33
142,2,6:57.0,,D. Wright enters the game for C. Kaman,37,33
143,2,6:49.0,N. Cole misses 3-pt jump shot from 26 ft,,37,33
144,2,6:48.0,Offensive rebound by D. Granger,,37,33
145,2,6:41.0,D. Wade makes 2-pt jump shot from 13 ft,,39,33
146,2,6:28.0,,D. Lillard misses 2-pt layup from 2 ft (block by H. Whiteside),39,33
147,2,6:28.0,,Offensive rebound by Team,39,33
148,2,6:17.0,,S. Blake misses 3-pt jump shot from 26 ft,39,33
149,2,6:16.0,Defensive rebound by L. Deng,,39,33
150,2,6:08.0,D. Wade makes 2-pt jump shot from 7 ft (assist by L. Deng),,41,33
151,2,5:49.0,,N. Batum misses 3-pt jump shot from 22 ft,41,33
152,2,5:49.0,,Offensive rebound by D. Wright,41,33
153,2,5:44.0,,N. Batum misses 3-pt jump shot from 22 ft,41,33
154,2,5:43.0,Defensive rebound by H. Whiteside,,41,33
155,2,5:33.0,D. Wade misses 2-pt layup from 1 ft,,41,33
156,2,5:31.0,Offensive rebound by D. Wade,,41,33
157,2,5:31.0,D. Wade misses 2-pt tip-in from 1 ft,,41,33
158,2,5:22.0,,Defensive rebound by N. Batum,41,33
159,2,5:20.0,,N. Batum misses 2-pt jump shot from 6 ft,41,33
160,2,5:19.0,Defensive rebound by H. Whiteside,,41,33
161,2,5:08.0,Shooting foul by N. Batum (drawn by D. Wade),,41,33
162,2,5:08.0,D. Wade makes free throw 1 of 2,,42,33
163,2,5:08.0,,L. Aldridge enters the game for D. Wright,42,33
164,2,5:08.0,,W. Matthews enters the game for S. Blake,42,33
165,2,5:08.0,C. Bosh enters the game for D. Granger,,42,33
166,2,5:08.0,M. Chalmers enters the game for N. Cole,,42,33
167,2,5:08.0,C. Andersen enters the game for H. Whiteside,,42,33
168,2,5:08.0,D. Wade makes free throw 2 of 2,,43,33
169,2,4:49.0,,W. Matthews makes 2-pt jump shot from 6 ft (assist by N. Batum),43,35
170,2,4:30.0,Turnover by L. Deng (bad pass),,43,35
171,2,4:13.0,,D. Lillard misses 3-pt jump shot from 24 ft,43,35
172,2,4:12.0,,Offensive rebound by L. Aldridge,43,35
173,2,4:11.0,,L. Aldridge makes 2-pt layup at rim,43,37
174,2,3:52.0,C. Bosh misses 2-pt jump shot from 14 ft,,43,37
175,2,3:51.0,,Defensive rebound by N. Batum,43,37
176,2,3:44.0,,W. Matthews misses 3-pt jump shot from 24 ft,43,37
177,2,3:43.0,,Offensive rebound by L. Aldridge,43,37
178,2,3:41.0,,L. Aldridge makes 2-pt layup from 1 ft,43,39
179,2,3:41.0,,Shooting foul by C. Andersen (drawn by L. Aldridge),43,39
180,2,3:41.0,,L. Aldridge misses free throw 1 of 1,43,39
181,2,3:41.0,Defensive rebound by C. Bosh,,43,39
182,2,3:37.0,Miami full timeout,,43,39
183,2,3:20.0,D. Wade misses 2-pt jump shot from 16 ft,,43,39
184,2,3:19.0,Offensive rebound by C. Bosh,,43,39
185,2,3:15.0,C. Bosh makes 2-pt hook shot from 7 ft,,45,39
186,2,2:56.0,,M. Leonard misses 2-pt layup from 2 ft,45,39
187,2,2:54.0,,Offensive rebound by L. Aldridge,45,39
188,2,2:54.0,,L. Aldridge misses 2-pt tip-in from 1 ft,45,39
189,2,2:53.0,Defensive rebound by L. Deng,,45,39
190,2,2:38.0,C. Bosh misses 3-pt jump shot from 24 ft,,45,39
191,2,2:37.0,,Defensive rebound by M. Leonard,45,39
192,2,2:28.0,,D. Lillard misses 2-pt layup at rim,45,39
193,2,2:26.0,Defensive rebound by C. Bosh,,45,39
194,2,2:08.0,D. Wade misses 2-pt jump shot from 16 ft,,45,39
195,2,2:07.0,,Defensive rebound by M. Leonard,45,39
196,2,1:57.0,,Personal foul by M. Chalmers (drawn by W. Matthews),45,39
197,2,1:57.0,Official timeout,,45,39
198,2,1:49.0,,D. Lillard makes 2-pt jump shot from 17 ft,45,41
199,2,1:27.0,M. Chalmers makes 2-pt jump shot from 18 ft (assist by C. Bosh),,47,41
200,2,1:08.0,,L. Aldridge misses 2-pt jump shot from 13 ft,47,41
201,2,1:08.0,Defensive rebound by Team,,47,41
202,2,1:08.0,,Loose ball foul by M. Leonard (drawn by C. Andersen),47,41
203,2,1:08.0,C. Andersen misses free throw 1 of 2,,47,41
204,2,1:08.0,Offensive rebound by Team,,47,41
205,2,1:08.0,C. Andersen makes free throw 2 of 2,,48,41
206,2,0:54.0,,M. Leonard misses 2-pt hook shot from 3 ft,48,41
207,2,0:53.0,Defensive rebound by C. Andersen,,48,41
208,2,0:42.0,Turnover by L. Deng (bad pass; steal by M. Leonard),,48,41
209,2,0:29.0,,M. Leonard makes 2-pt jump shot from 12 ft (assist by W. Matthews),48,43
210,2,0:08.0,D. Wade misses 2-pt jump shot from 13 ft,,48,43
211,2,0:08.0,,Defensive rebound by N. Batum,48,43
212,2,0:00.0,,M. Leonard misses 3-pt jump shot from 25 ft,48,43
213,2,0:00.0,,Offensive rebound by Team,48,43
214,3,11:37.0,,Turnover by L. Aldridge (bad pass; steal by C. Andersen),48,43
215,3,11:15.0,Turnover by D. Wade (bad pass; steal by N. Batum),,48,43
216,3,11:14.0,,Shooting foul by L. Deng (drawn by N. Batum),48,43
217,3,11:14.0,,N. Batum misses free throw 1 of 2,48,43
218,3,11:14.0,,Offensive rebound by Team,48,43
219,3,11:14.0,,N. Batum makes free throw 2 of 2,48,44
220,3,10:53.0,L. Deng misses 2-pt jump shot from 21 ft,,48,44
221,3,10:53.0,,Defensive rebound by L. Aldridge,48,44
222,3,10:44.0,,W. Matthews misses 2-pt jump shot from 12 ft,48,44
223,3,10:43.0,Defensive rebound by D. Wade,,48,44
224,3,10:27.0,L. Deng misses 2-pt jump shot from 5 ft,,48,44
225,3,10:27.0,,Defensive rebound by L. Aldridge,48,44
226,3,10:16.0,,L. Aldridge makes 2-pt jump shot from 12 ft (assist by W. Matthews),48,46
227,3,9:57.0,L. Deng makes 2-pt layup from 2 ft (assist by D. Wade),,50,46
228,3,9:41.0,,L. Aldridge misses 2-pt layup at rim,50,46
229,3,9:40.0,,Offensive rebound by N. Batum,50,46
230,3,9:32.0,,L. Aldridge misses 2-pt jump shot from 14 ft,50,46
231,3,9:31.0,,Offensive rebound by C. Kaman,50,46
232,3,9:27.0,,Turnover by C. Kaman (lost ball; steal by C. Andersen),50,46
233,3,9:19.0,Turnover by M. Chalmers (lost ball; steal by N. Batum),,50,46
234,3,9:10.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Lillard),50,49
235,3,8:56.0,Personal foul by C. Kaman (drawn by M. Chalmers),,50,49
236,3,8:42.0,L. Deng misses 2-pt layup from 2 ft (block by D. Lillard),,50,49
237,3,8:42.0,,Defensive rebound by Team,50,49
238,3,8:34.0,,D. Lillard makes 3-pt jump shot from 25 ft,50,52
239,3,8:33.0,Miami full timeout,,50,52
240,3,8:20.0,Shooting foul by L. Aldridge (drawn by C. Andersen),,50,52
241,3,8:20.0,C. Andersen makes free throw 1 of 2,,51,52
242,3,8:20.0,C. Andersen misses free throw 2 of 2,,51,52
243,3,8:19.0,,Defensive rebound by C. Kaman,51,52
244,3,8:07.0,,C. Kaman makes 2-pt layup at rim (assist by D. Lillard),51,54
245,3,7:46.0,C. Bosh misses 2-pt jump shot from 15 ft,,51,54
246,3,7:46.0,,Defensive rebound by Team,51,54
247,3,7:28.0,,D. Lillard misses 3-pt jump shot from 24 ft,51,54
248,3,7:27.0,,Offensive rebound by C. Kaman,51,54
249,3,7:24.0,,C. Kaman makes 2-pt layup from 1 ft,51,56
250,3,7:10.0,Personal foul by D. Lillard (drawn by M. Chalmers),,51,56
251,3,7:00.0,Turnover by C. Bosh (bad pass),,51,56
252,3,6:41.0,,L. Aldridge misses 2-pt jump shot from 19 ft,51,56
253,3,6:41.0,Defensive rebound by M. Chalmers,,51,56
254,3,6:25.0,C. Bosh misses 3-pt jump shot from 22 ft,,51,56
255,3,6:25.0,,Defensive rebound by W. Matthews,51,56
256,3,6:17.0,,C. Kaman makes 2-pt layup from 1 ft (assist by N. Batum),51,58
257,3,5:56.0,D. Wade misses 2-pt jump shot from 16 ft (block by D. Lillard),,51,58
258,3,5:55.0,,Defensive rebound by C. Kaman,51,58
259,3,5:53.0,,D. Lillard misses 2-pt layup from 1 ft (block by C. Andersen),51,58
260,3,5:53.0,,Offensive rebound by Team,51,58
261,3,5:53.0,,S. Blake enters the game for W. Matthews,51,58
262,3,5:42.0,,S. Blake misses 2-pt jump shot from 17 ft,51,58
263,3,5:41.0,,Offensive rebound by Team,51,58
264,3,5:41.0,,M. Leonard enters the game for C. Kaman,51,58
265,3,5:37.0,,Personal foul by D. Wade (drawn by D. Lillard),51,58
266,3,5:33.0,,N. Batum misses 2-pt jump shot from 19 ft,51,58
267,3,5:31.0,,Offensive rebound by L. Aldridge,51,58
268,3,5:31.0,,L. Aldridge makes 2-pt layup from 1 ft,51,60
269,3,5:09.0,L. Deng makes 3-pt jump shot from 23 ft (assist by D. Wade),,54,60
270,3,4:51.0,,N. Batum makes 2-pt jump shot from 13 ft,54,62
271,3,4:38.0,Shooting foul by S. Blake (drawn by D. Wade),,54,62
272,3,4:38.0,D. Wade makes free throw 1 of 2,,55,62
273,3,4:38.0,D. Granger enters the game for C. Bosh,,55,62
274,3,4:38.0,D. Wade makes free throw 2 of 2,,56,62
275,3,4:29.0,,D. Lillard makes 2-pt dunk at rim (assist by S. Blake),56,64
276,3,4:05.0,D. Wade misses 2-pt jump shot from 10 ft,,56,64
277,3,4:04.0,,Defensive rebound by M. Leonard,56,64
278,3,3:53.0,,Turnover by L. Aldridge (offensive goaltending),56,64
279,3,3:34.0,D. Wade makes 2-pt jump shot from 6 ft,,58,64
280,3,3:22.0,,L. Aldridge makes 2-pt layup from 1 ft,58,66
281,3,2:54.0,D. Granger misses 3-pt jump shot from 25 ft,,58,66
282,3,2:54.0,,Defensive rebound by N. Batum,58,66
283,3,2:38.0,,Shooting foul by D. Granger (drawn by L. Aldridge),58,66
284,3,2:38.0,,Portland full timeout,58,66
285,3,2:38.0,,A. Crabbe enters the game for D. Lillard,58,66
286,3,2:38.0,,W. Matthews enters the game for N. Batum,58,66
287,3,2:38.0,N. Cole enters the game for M. Chalmers,,58,66
288,3,2:38.0,,L. Aldridge makes free throw 1 of 2,58,67
289,3,2:38.0,,L. Aldridge makes free throw 2 of 2,58,68
290,3,2:23.0,Shooting foul by W. Matthews (drawn by D. Wade),,58,68
291,3,2:23.0,D. Wade makes free throw 1 of 2,,59,68
292,3,2:23.0,C. Bosh enters the game for C. Andersen,,59,68
293,3,2:23.0,D. Wade misses free throw 2 of 2,,59,68
294,3,2:21.0,,Defensive rebound by M. Leonard,59,68
295,3,2:05.0,,Turnover by S. Blake (bad pass; steal by D. Granger),59,68
296,3,1:45.0,N. Cole misses 3-pt jump shot from 24 ft,,59,68
297,3,1:43.0,Offensive rebound by D. Granger,,59,68
298,3,1:40.0,D. Wade misses 2-pt layup from 1 ft,,59,68
299,3,1:39.0,,Defensive rebound by M. Leonard,59,68
300,3,1:21.0,,S. Blake makes 3-pt jump shot from 24 ft,59,71
301,3,1:05.0,N. Cole makes 2-pt layup from 1 ft,,61,71
302,3,1:00.0,,Shooting foul by D. Wade (drawn by W. Matthews),61,71
303,3,1:00.0,,W. Matthews misses free throw 1 of 2,61,71
304,3,1:00.0,,Offensive rebound by Team,61,71
305,3,1:00.0,J. Ennis enters the game for D. Wade,,61,71
306,3,1:00.0,,D. Wright enters the game for M. Leonard,61,71
307,3,1:00.0,,W. Matthews makes free throw 2 of 2,61,72
308,3,0:56.0,Shooting foul by L. Aldridge (drawn by C. Bosh),,61,72
309,3,0:56.0,C. Bosh misses free throw 1 of 2,,61,72
310,3,0:56.0,Offensive rebound by Team,,61,72
311,3,0:56.0,,D. Lillard enters the game for A. Crabbe,61,72
312,3,0:56.0,C. Bosh makes free throw 2 of 2,,62,72
313,3,0:34.0,,L. Aldridge makes 2-pt jump shot from 15 ft (assist by D. Wright),62,74
314,3,0:21.0,N. Cole makes 2-pt hook shot from 5 ft,,64,74
315,3,0:02.0,,D. Lillard misses 2-pt layup from 1 ft (block by N. Cole),64,74
316,3,0:02.0,,Offensive rebound by Team,64,74
317,3,0:00.0,,D. Wright makes 2-pt jump shot from 21 ft (assist by S. Blake),64,76
318,4,11:40.0,D. Granger misses 2-pt jump shot from 15 ft (block by W. Matthews),,64,76
319,4,11:40.0,,Defensive rebound by A. Crabbe,64,76
320,4,11:36.0,,Shooting foul by C. Bosh (drawn by W. Matthews),64,76
321,4,11:36.0,,W. Matthews makes free throw 1 of 2,64,77
322,4,11:36.0,,W. Matthews makes free throw 2 of 2,64,78
323,4,11:20.0,Shooting foul by C. Kaman (drawn by C. Bosh),,64,78
324,4,11:20.0,C. Bosh makes free throw 1 of 2,,65,78
325,4,11:20.0,C. Bosh makes free throw 2 of 2,,66,78
326,4,11:03.0,,C. Kaman misses 2-pt layup from 1 ft (block by H. Whiteside),66,78
327,4,11:01.0,Defensive rebound by D. Granger,,66,78
328,4,10:56.0,C. Bosh makes 3-pt jump shot from 24 ft (assist by N. Cole),,69,78
329,4,10:35.0,,M. Leonard misses 3-pt jump shot from 24 ft,69,78
330,4,10:34.0,Defensive rebound by D. Granger,,69,78
331,4,10:21.0,C. Bosh misses 2-pt layup from 2 ft,,69,78
332,4,10:21.0,,Defensive rebound by Team,69,78
333,4,10:21.0,D. Wade enters the game for J. Ennis,,69,78
334,4,10:03.0,,W. Matthews makes 3-pt jump shot from 22 ft,69,81
335,4,9:50.0,N. Cole misses 2-pt layup from 2 ft (block by C. Kaman),,69,81
336,4,9:48.0,,Defensive rebound by M. Leonard,69,81
337,4,9:38.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by W. Matthews),69,84
338,4,9:38.0,Miami full timeout,,69,84
339,4,9:38.0,M. Chalmers enters the game for N. Cole,,69,84
340,4,9:25.0,D. Wade misses 2-pt jump shot from 9 ft,,69,84
341,4,9:25.0,,Defensive rebound by Team,69,84
342,4,9:15.0,,W. Matthews makes 2-pt layup from 2 ft (assist by S. Blake),69,86
343,4,8:58.0,H. Whiteside makes 2-pt hook shot from 5 ft (assist by C. Bosh),,71,86
344,4,8:38.0,,C. Kaman misses 2-pt jump shot from 13 ft,71,86
345,4,8:37.0,Defensive rebound by D. Wade,,71,86
346,4,8:28.0,M. Chalmers makes 2-pt jump shot from 17 ft,,73,86
347,4,8:16.0,,Personal foul by M. Chalmers (drawn by W. Matthews),73,86
348,4,8:16.0,,D. Lillard enters the game for C. Kaman,73,86
349,4,8:16.0,,N. Batum enters the game for W. Matthews,73,86
350,4,8:16.0,,L. Aldridge enters the game for S. Blake,73,86
351,4,8:09.0,,D. Lillard misses 3-pt jump shot from 23 ft,73,86
352,4,8:08.0,,Offensive rebound by M. Leonard,73,86
353,4,8:05.0,,M. Leonard misses 2-pt layup from 1 ft,73,86
354,4,8:04.0,Defensive rebound by C. Bosh,,73,86
355,4,7:47.0,Turnover by D. Wade (lost ball),,73,86
356,4,7:34.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by N. Batum),73,88
357,4,7:19.0,Personal foul by A. Crabbe (drawn by D. Granger),,73,88
358,4,7:19.0,L. Deng enters the game for D. Granger,,73,88
359,4,7:06.0,L. Deng misses 2-pt jump shot from 8 ft,,73,88
360,4,7:05.0,,Defensive rebound by L. Aldridge,73,88
361,4,6:55.0,,N. Batum misses 2-pt jump shot from 4 ft (block by H. Whiteside),73,88
362,4,6:54.0,,Offensive rebound by L. Aldridge,73,88
363,4,6:52.0,,L. Aldridge misses 2-pt layup from 2 ft,73,88
364,4,6:52.0,,Offensive rebound by M. Leonard,73,88
365,4,6:52.0,,M. Leonard makes 2-pt tip-in at rim,73,90
366,4,6:52.0,Miami full timeout,,73,90
367,4,6:42.0,M. Chalmers misses 2-pt jump shot from 20 ft,,73,90
368,4,6:40.0,,Defensive rebound by M. Leonard,73,90
369,4,6:20.0,,N. Batum makes 2-pt jump shot from 14 ft,73,92
370,4,6:07.0,Personal foul by A. Crabbe (drawn by L. Deng),,73,92
371,4,6:07.0,,W. Matthews enters the game for A. Crabbe,73,92
372,4,5:54.0,Shooting foul by M. Leonard (drawn by D. Wade),,73,92
373,4,5:54.0,D. Wade makes free throw 1 of 2,,74,92
374,4,5:54.0,D. Wade misses free throw 2 of 2,,74,92
375,4,5:52.0,,Defensive rebound by L. Aldridge,74,92
376,4,5:45.0,,Shooting foul by D. Wade (drawn by D. Lillard),74,92
377,4,5:45.0,,D. Lillard makes free throw 1 of 2,74,93
378,4,5:45.0,,D. Lillard makes free throw 2 of 2,74,94
379,4,5:32.0,C. Bosh misses 2-pt jump shot from 19 ft,,74,94
380,4,5:32.0,,Defensive rebound by N. Batum,74,94
381,4,5:23.0,,W. Matthews makes 3-pt jump shot from 25 ft,74,97
382,4,5:03.0,L. Deng misses 3-pt jump shot from 24 ft,,74,97
383,4,5:01.0,,Defensive rebound by W. Matthews,74,97
384,4,4:48.0,,N. Batum misses 3-pt jump shot from 23 ft,74,97
385,4,4:47.0,,Offensive rebound by L. Aldridge,74,97
386,4,4:43.0,,D. Lillard misses 3-pt jump shot from 24 ft,74,97
387,4,4:41.0,Defensive rebound by D. Wade,,74,97
388,4,4:40.0,Clear path foul by D. Lillard,,74,97
389,4,4:40.0,D. Wade makes clear path free throw 1 of 2,,75,97
390,4,4:40.0,D. Wade makes clear path free throw 2 of 2,,76,97
