,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
45,1,6:34.0,Defensive rebound by B. Lopez,,9,15
46,1,6:25.0,Turnover by M. Brown (step out of bounds),,9,15
47,1,6:25.0,,P. Antić enters the game for A. Horford,9,15
48,1,6:25.0,B. Bogdanović enters the game for M. Brown,,9,15
49,1,6:08.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by P. Millsap),9,18
50,1,5:45.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,9,18
51,1,5:43.0,Offensive rebound by B. Lopez,,9,18
52,1,5:43.0,B. Lopez makes 2-pt tip-in at rim,,11,18
53,1,5:23.0,,Shooting foul by B. Lopez (drawn by P. Antić),11,18
54,1,5:23.0,,P. Antić makes free throw 1 of 3,11,19
55,1,5:23.0,,P. Antić makes free throw 2 of 3,11,20
56,1,5:23.0,,K. Bazemore enters the game for K. Korver,11,20
57,1,5:23.0,,P. Antić makes free throw 3 of 3,11,21
58,1,5:06.0,T. Young misses 3-pt jump shot from 24 ft,,11,21
59,1,5:04.0,,Defensive rebound by P. Millsap,11,21
60,1,4:52.0,,P. Millsap misses 2-pt jump shot from 6 ft,11,21
61,1,4:50.0,Defensive rebound by B. Lopez,,11,21
62,1,4:45.0,Personal foul by J. Teague (drawn by T. Young),,11,21
63,1,4:37.0,Shooting foul by K. Bazemore (drawn by J. Johnson),,11,21
64,1,4:37.0,J. Johnson makes free throw 1 of 2,,12,21
65,1,4:37.0,J. Johnson makes free throw 2 of 2,,13,21
66,1,4:21.0,,P. Antić makes 3-pt jump shot from 24 ft (assist by D. Carroll),13,24
67,1,4:01.0,Turnover by T. Young (3 sec),,13,24
68,1,4:01.0,,D. Schröder enters the game for J. Teague,13,24
69,1,3:54.0,Violation by D. Williams (kicked ball),,13,24
70,1,3:54.0,J. Jack enters the game for D. Williams,,13,24
71,1,3:54.0,,Atlanta full timeout,13,24
72,1,3:51.0,,Personal foul by B. Bogdanović (drawn by P. Millsap),13,24
73,1,3:37.0,,P. Antić misses 3-pt jump shot from 27 ft,13,24
74,1,3:35.0,Defensive rebound by T. Young,,13,24
75,1,3:22.0,J. Jack makes 2-pt jump shot from 12 ft,,15,24
76,1,3:07.0,,P. Millsap misses 3-pt jump shot from 25 ft,15,24
77,1,3:06.0,Defensive rebound by T. Young,,15,24
78,1,2:59.0,J. Jack makes 2-pt jump shot from 15 ft,,17,24
79,1,2:46.0,,D. Carroll misses 3-pt jump shot from 25 ft,17,24
80,1,2:46.0,,Offensive rebound by Team,17,24
81,1,2:46.0,Loose ball foul by B. Lopez (drawn by P. Antić),,17,24
82,1,2:46.0,,A. Horford enters the game for P. Millsap,17,24
83,1,2:46.0,E. Clark enters the game for T. Young,,17,24
84,1,2:27.0,,Shooting foul by J. Jack (drawn by D. Schröder),17,24
85,1,2:27.0,,D. Schröder makes free throw 1 of 2,17,25
86,1,2:27.0,,D. Schröder makes free throw 2 of 2,17,26
87,1,2:08.0,E. Clark misses 2-pt jump shot from 21 ft (block by A. Horford),,17,26
88,1,2:08.0,Offensive rebound by Team,,17,26
89,1,2:08.0,,K. Korver enters the game for D. Carroll,17,26
90,1,2:03.0,E. Clark misses 2-pt jump shot from 21 ft,,17,26
91,1,2:01.0,,Defensive rebound by A. Horford,17,26
92,1,1:47.0,,K. Bazemore misses 2-pt layup from 3 ft,17,26
93,1,1:45.0,Defensive rebound by B. Lopez,,17,26
94,1,1:39.0,J. Jack makes 2-pt layup from 1 ft,,19,26
95,1,1:25.0,,A. Horford makes 2-pt jump shot from 13 ft (assist by D. Schröder),19,28
96,1,1:09.0,Personal foul by K. Bazemore (drawn by J. Johnson),,19,28
97,1,0:57.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,19,28
98,1,0:56.0,Offensive rebound by B. Lopez,,19,28
99,1,0:54.0,Shooting foul by P. Antić (drawn by B. Lopez),,19,28
100,1,0:54.0,B. Lopez makes free throw 1 of 2,,20,28
101,1,0:54.0,A. Anderson enters the game for J. Johnson,,20,28
102,1,0:54.0,,S. Mack enters the game for K. Bazemore,20,28
103,1,0:54.0,B. Lopez misses free throw 2 of 2,,20,28
104,1,0:53.0,,Defensive rebound by A. Horford,20,28
105,1,0:41.0,,D. Schröder makes 2-pt layup from 1 ft (assist by S. Mack),20,30
106,1,0:30.0,Turnover by J. Jack (lost ball; steal by D. Schröder),,20,30
107,1,0:27.0,,D. Schröder makes 2-pt dunk at rim (assist by S. Mack),20,32
108,1,0:04.0,J. Jack misses 2-pt jump shot from 12 ft,,20,32
109,1,0:02.0,,Defensive rebound by A. Horford,20,32
110,1,0:00.0,,A. Horford misses 3-pt jump shot from 48 ft,20,32
111,1,0:00.0,,Offensive rebound by Team,20,32
112,2,11:46.0,,D. Schröder misses 2-pt jump shot from 19 ft,20,32
113,2,11:45.0,,Offensive rebound by A. Horford,20,32
114,2,11:40.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by A. Horford),20,35
115,2,11:19.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,20,35
116,2,11:15.0,,Defensive rebound by A. Horford,20,35
117,2,11:13.0,,Turnover by A. Horford (lost ball; steal by E. Clark),20,35
118,2,11:09.0,E. Clark makes 3-pt jump shot from 25 ft (assist by J. Jack),,23,35
119,2,10:46.0,,P. Antić misses 3-pt jump shot from 25 ft,23,35
120,2,10:44.0,Defensive rebound by J. Jack,,23,35
121,2,10:38.0,Turnover by J. Jack (bad pass; steal by S. Mack),,23,35
122,2,10:35.0,Violation by E. Clark (def goaltending),,23,35
123,2,10:35.0,,S. Mack makes 2-pt layup from 2 ft,23,37
124,2,10:23.0,E. Clark misses 2-pt jump shot from 21 ft,,23,37
125,2,10:21.0,,Defensive rebound by K. Korver,23,37
126,2,10:12.0,,S. Mack misses 3-pt jump shot from 24 ft,23,37
127,2,10:08.0,Defensive rebound by B. Bogdanović,,23,37
128,2,9:50.0,Turnover by A. Anderson (lost ball; steal by S. Mack),,23,37
129,2,9:40.0,,A. Horford makes 2-pt jump shot from 3 ft (assist by K. Korver),23,39
130,2,9:37.0,Brooklyn full timeout,,23,39
131,2,9:37.0,D. Williams enters the game for B. Bogdanović,,23,39
132,2,9:37.0,T. Young enters the game for E. Clark,,23,39
133,2,9:37.0,,M. Scott enters the game for P. Antić,23,39
134,2,9:18.0,T. Young makes 2-pt layup from 1 ft (assist by M. Plumlee),,25,39
135,2,9:02.0,,Shooting foul by J. Jack (drawn by K. Korver),25,39
136,2,9:02.0,,K. Korver makes free throw 1 of 3,25,40
137,2,9:02.0,,K. Korver makes free throw 2 of 3,25,41
138,2,9:02.0,J. Johnson enters the game for J. Jack,,25,41
139,2,9:02.0,,D. Carroll enters the game for S. Mack,25,41
140,2,9:02.0,,K. Korver misses free throw 3 of 3,25,41
141,2,9:01.0,Defensive rebound by A. Anderson,,25,41
142,2,8:37.0,J. Johnson makes 2-pt jump shot from 20 ft (assist by D. Williams),,27,41
143,2,8:20.0,,D. Schröder misses 2-pt jump shot from 22 ft,27,41
144,2,8:18.0,Defensive rebound by J. Johnson,,27,41
145,2,8:05.0,Turnover by M. Plumlee (bad pass; steal by K. Korver),,27,41
146,2,7:43.0,,A. Horford misses 3-pt jump shot from 24 ft,27,41
147,2,7:42.0,Defensive rebound by J. Johnson,,27,41
148,2,7:37.0,Turnover by T. Young (offensive foul),,27,41
149,2,7:37.0,,Offensive charge foul by T. Young (drawn by K. Korver),27,41
150,2,7:37.0,,J. Teague enters the game for D. Schröder,27,41
151,2,7:37.0,B. Lopez enters the game for M. Plumlee,,27,41
152,2,7:20.0,,D. Carroll misses 2-pt jump shot from 17 ft,27,41
153,2,7:18.0,,Offensive rebound by M. Scott,27,41
154,2,7:17.0,,M. Scott makes 2-pt layup at rim,27,43
155,2,6:58.0,A. Anderson makes 2-pt jump shot from 16 ft (assist by T. Young),,29,43
156,2,6:50.0,,Offensive foul by M. Scott (drawn by D. Williams),29,43
157,2,6:50.0,,Turnover by M. Scott (offensive foul),29,43
158,2,6:50.0,,D. Schröder enters the game for A. Horford,29,43
159,2,6:50.0,,P. Millsap enters the game for K. Korver,29,43
160,2,6:38.0,Turnover by T. Young (bad pass; steal by M. Scott),,29,43
161,2,6:32.0,,D. Carroll misses 3-pt jump shot from 25 ft,29,43
162,2,6:31.0,,Offensive rebound by Team,29,43
163,2,6:17.0,,M. Scott misses 2-pt jump shot from 20 ft,29,43
164,2,6:17.0,Defensive rebound by Team,,29,43
165,2,6:17.0,,Loose ball foul by D. Carroll (drawn by J. Johnson),29,43
166,2,6:07.0,,P. Antić enters the game for M. Scott,29,43
167,2,6:03.0,Personal foul by P. Antić (drawn by B. Lopez),,29,43
168,2,5:58.0,T. Young misses 2-pt jump shot from 4 ft,,29,43
169,2,5:57.0,Offensive rebound by T. Young,,29,43
170,2,5:53.0,T. Young makes 2-pt layup from 1 ft,,31,43
171,2,5:36.0,,D. Schröder misses 3-pt jump shot from 24 ft,31,43
172,2,5:35.0,Defensive rebound by B. Lopez,,31,43
173,2,5:21.0,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Johnson),,34,43
174,2,5:11.0,,Atlanta full timeout,34,43
175,2,4:58.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by D. Carroll),34,46
176,2,4:30.0,J. Johnson misses 2-pt jump shot from 15 ft,,34,46
177,2,4:28.0,Offensive rebound by B. Lopez,,34,46
178,2,4:27.0,B. Lopez makes 2-pt layup from 1 ft,,36,46
179,2,4:05.0,,J. Teague misses 2-pt jump shot from 17 ft,36,46
180,2,4:04.0,Defensive rebound by T. Young,,36,46
181,2,3:58.0,Personal foul by P. Millsap (drawn by D. Williams),,36,46
182,2,3:58.0,B. Bogdanović enters the game for A. Anderson,,36,46
183,2,3:58.0,,K. Korver enters the game for P. Antić,36,46
184,2,3:58.0,,A. Horford enters the game for D. Schröder,36,46
185,2,3:45.0,J. Johnson makes 2-pt jump shot from 8 ft,,38,46
186,2,3:33.0,,K. Korver makes 2-pt layup from 1 ft (assist by D. Carroll),38,48
187,2,3:09.0,T. Young makes 2-pt layup from 2 ft (assist by B. Bogdanović),,40,48
188,2,3:00.0,,J. Teague makes 2-pt jump shot from 12 ft,40,50
189,2,2:41.0,D. Williams makes 2-pt layup from 1 ft (assist by T. Young),,42,50
190,2,2:29.0,,K. Korver misses 3-pt jump shot from 23 ft,42,50
191,2,2:28.0,Defensive rebound by D. Williams,,42,50
192,2,2:18.0,J. Johnson misses 3-pt jump shot from 24 ft,,42,50
193,2,2:16.0,,Defensive rebound by A. Horford,42,50
194,2,2:10.0,,D. Carroll makes 2-pt layup from 2 ft (assist by K. Korver),42,52
195,2,1:50.0,B. Lopez makes 2-pt layup from 2 ft,,44,52
196,2,1:44.0,,Turnover by A. Horford (offensive foul),44,52
197,2,1:44.0,,Offensive foul by A. Horford (drawn by D. Williams),44,52
198,2,1:44.0,Official timeout,,44,52
199,2,1:44.0,,P. Antić enters the game for P. Millsap,44,52
200,2,1:30.0,Shooting foul by D. Carroll (drawn by J. Johnson),,44,52
201,2,1:30.0,J. Johnson misses free throw 1 of 2,,44,52
202,2,1:30.0,Offensive rebound by Team,,44,52
203,2,1:30.0,M. Plumlee enters the game for B. Lopez,,44,52
204,2,1:30.0,J. Johnson makes free throw 2 of 2,,45,52
205,2,1:08.0,,D. Carroll makes 2-pt layup from 2 ft,45,54
206,2,1:08.0,,Shooting foul by B. Bogdanović (drawn by D. Carroll),45,54
207,2,1:08.0,,K. Bazemore enters the game for K. Korver,45,54
208,2,1:08.0,,D. Carroll makes free throw 1 of 1,45,55
209,2,0:57.0,Shooting foul by P. Antić (drawn by M. Plumlee),,45,55
210,2,0:57.0,M. Plumlee misses free throw 1 of 2,,45,55
211,2,0:57.0,Offensive rebound by Team,,45,55
212,2,0:57.0,A. Anderson enters the game for B. Bogdanović,,45,55
213,2,0:57.0,,M. Scott enters the game for D. Carroll,45,55
214,2,0:57.0,,K. Korver enters the game for P. Antić,45,55
215,2,0:57.0,M. Plumlee misses free throw 2 of 2,,45,55
216,2,0:56.0,,Defensive rebound by K. Bazemore,45,55
217,2,0:36.0,,Turnover by J. Teague (bad pass; steal by J. Johnson),45,55
218,2,0:15.0,A. Anderson misses 2-pt jump shot from 20 ft,,45,55
219,2,0:14.0,,Defensive rebound by K. Bazemore,45,55
220,2,0:08.0,,Atlanta full timeout,45,55
221,2,0:08.0,,D. Carroll enters the game for K. Bazemore,45,55
222,2,0:01.0,,J. Teague misses 2-pt jump shot from 5 ft,45,55
223,2,0:01.0,Defensive rebound by M. Plumlee,,45,55
224,3,11:38.0,,J. Teague makes 2-pt jump shot from 22 ft,45,57
225,3,11:12.0,J. Johnson misses 2-pt jump shot from 20 ft,,45,57
226,3,11:10.0,Offensive rebound by B. Lopez,,45,57
227,3,11:03.0,Shooting foul by J. Teague (drawn by B. Lopez),,45,57
228,3,11:03.0,B. Lopez makes free throw 1 of 2,,46,57
229,3,11:03.0,B. Lopez makes free throw 2 of 2,,47,57
230,3,10:50.0,,A. Horford misses 2-pt jump shot from 19 ft,47,57
231,3,10:49.0,,Offensive rebound by D. Carroll,47,57
232,3,10:34.0,,D. Carroll misses 2-pt jump shot from 22 ft,47,57
233,3,10:33.0,Defensive rebound by B. Lopez,,47,57
234,3,10:10.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,47,57
235,3,10:03.0,Offensive rebound by T. Young,,47,57
236,3,10:03.0,Shooting foul by P. Millsap (drawn by J. Johnson),,47,57
237,3,10:03.0,J. Johnson misses free throw 1 of 2,,47,57
238,3,10:03.0,Offensive rebound by Team,,47,57
239,3,10:03.0,J. Johnson misses free throw 2 of 2,,47,57
240,3,10:01.0,,Defensive rebound by P. Millsap,47,57
241,3,9:37.0,,J. Teague misses 3-pt jump shot from 26 ft,47,57
242,3,9:36.0,Defensive rebound by B. Lopez,,47,57
243,3,9:19.0,T. Young misses 2-pt jump shot from 20 ft,,47,57
244,3,9:19.0,,Defensive rebound by K. Korver,47,57
245,3,9:13.0,,K. Korver misses 3-pt jump shot from 25 ft,47,57
246,3,9:12.0,Defensive rebound by J. Johnson,,47,57
247,3,8:58.0,D. Williams makes 2-pt layup from 1 ft,,49,57
248,3,8:58.0,Shooting foul by J. Teague (drawn by D. Williams),,49,57
249,3,8:58.0,D. Williams makes free throw 1 of 1,,50,57
250,3,8:45.0,,P. Millsap misses 2-pt jump shot from 8 ft,50,57
251,3,8:44.0,Defensive rebound by B. Bogdanović,,50,57
252,3,8:38.0,D. Williams makes 2-pt layup from 2 ft,,52,57
253,3,8:27.0,,Turnover by J. Teague (lost ball; steal by J. Johnson),52,57
254,3,8:22.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by J. Johnson),,54,57
255,3,8:22.0,,Atlanta full timeout,54,57
256,3,8:09.0,,Personal foul by T. Young (drawn by P. Millsap),54,57
257,3,8:01.0,,D. Carroll misses 3-pt jump shot from 24 ft,54,57
258,3,8:00.0,Defensive rebound by B. Bogdanović,,54,57
259,3,7:49.0,D. Williams misses 2-pt jump shot from 22 ft,,54,57
260,3,7:48.0,,Defensive rebound by P. Millsap,54,57
261,3,7:29.0,,P. Millsap makes 2-pt layup from 3 ft,54,59
262,3,7:08.0,Turnover by B. Bogdanović (step out of bounds),,54,59
263,3,6:53.0,,J. Teague misses 2-pt jump shot from 20 ft,54,59
264,3,6:51.0,Defensive rebound by B. Lopez,,54,59
265,3,6:41.0,Turnover by D. Williams (lost ball; steal by J. Teague),,54,59
266,3,6:35.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Teague),54,62
267,3,6:19.0,T. Young misses 2-pt jump shot from 10 ft,,54,62
268,3,6:17.0,,Defensive rebound by D. Carroll,54,62
269,3,6:07.0,,Turnover by J. Teague (bad pass; steal by B. Lopez),54,62
270,3,6:06.0,Personal foul by J. Teague (drawn by B. Lopez),,54,62
271,3,6:06.0,,D. Schröder enters the game for J. Teague,54,62
272,3,5:44.0,T. Young misses 2-pt jump shot from 4 ft,,54,62
273,3,5:43.0,,Defensive rebound by D. Carroll,54,62
274,3,5:37.0,,K. Korver misses 3-pt jump shot from 26 ft,54,62
275,3,5:36.0,Defensive rebound by T. Young,,54,62
276,3,5:30.0,T. Young misses 2-pt layup from 2 ft,,54,62
277,3,5:29.0,,Defensive rebound by K. Korver,54,62
278,3,5:27.0,,Turnover by K. Korver (lost ball; steal by T. Young),54,62
279,3,5:23.0,D. Williams misses 3-pt jump shot from 25 ft,,54,62
280,3,5:22.0,,Defensive rebound by A. Horford,54,62
281,3,5:11.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),54,65
282,3,5:10.0,Brooklyn full timeout,,54,65
283,3,5:10.0,,P. Antić enters the game for A. Horford,54,65
284,3,5:10.0,,K. Bazemore enters the game for K. Korver,54,65
285,3,4:52.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,54,65
286,3,4:51.0,,Defensive rebound by D. Carroll,54,65
287,3,4:37.0,,D. Schröder makes 2-pt layup from 1 ft,54,67
288,3,4:14.0,J. Johnson makes 2-pt jump shot from 4 ft,,56,67
289,3,4:02.0,,D. Schröder makes 3-pt jump shot from 25 ft,56,70
290,3,3:37.0,D. Williams misses 2-pt jump shot from 20 ft,,56,70
291,3,3:35.0,,Defensive rebound by P. Millsap,56,70
292,3,3:28.0,,Personal foul by J. Johnson (drawn by D. Carroll),56,70
293,3,3:28.0,J. Jack enters the game for D. Williams,,56,70
294,3,3:22.0,,P. Millsap misses 2-pt jump shot from 19 ft,56,70
295,3,3:21.0,Defensive rebound by B. Bogdanović,,56,70
296,3,3:04.0,Offensive foul by J. Jack (drawn by K. Bazemore),,56,70
297,3,3:04.0,Turnover by J. Jack (offensive foul),,56,70
298,3,2:50.0,,P. Millsap misses 2-pt hook shot from 5 ft,56,70
299,3,2:49.0,,Offensive rebound by P. Antić,56,70
300,3,2:49.0,,P. Antić makes 2-pt tip-in from 1 ft,56,72
301,3,2:27.0,Personal foul by D. Schröder (drawn by J. Jack),,56,72
302,3,2:27.0,J. Jack makes free throw 1 of 2,,57,72
303,3,2:27.0,,A. Horford enters the game for P. Millsap,57,72
304,3,2:27.0,,K. Korver enters the game for D. Carroll,57,72
305,3,2:27.0,J. Jack makes free throw 2 of 2,,58,72
306,3,2:15.0,,D. Schröder misses 3-pt jump shot from 22 ft,58,72
307,3,2:14.0,Defensive rebound by J. Johnson,,58,72
308,3,2:07.0,J. Johnson misses 2-pt jump shot from 17 ft,,58,72
309,3,2:05.0,,Defensive rebound by K. Korver,58,72
310,3,1:48.0,,A. Horford makes 2-pt dunk at rim (assist by P. Antić),58,74
311,3,1:20.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by T. Young),,60,74
312,3,1:07.0,,A. Horford misses 2-pt jump shot from 21 ft,60,74
313,3,1:06.0,Defensive rebound by J. Johnson,,60,74
314,3,1:00.0,J. Jack makes 2-pt layup from 1 ft (assist by J. Johnson),,62,74
315,3,0:44.0,,A. Horford misses 2-pt jump shot from 18 ft,62,74
316,3,0:43.0,Defensive rebound by J. Jack,,62,74
317,3,0:32.0,J. Jack misses 2-pt jump shot from 20 ft,,62,74
318,3,0:31.0,,Defensive rebound by P. Antić,62,74
319,3,0:08.0,,Turnover by D. Schröder (bad pass; steal by J. Jack),62,74
320,3,0:01.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,62,74
321,3,0:01.0,,Defensive rebound by P. Antić,62,74
322,4,11:39.0,J. Johnson makes 2-pt jump shot from 7 ft,,64,74
323,4,11:18.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by D. Schröder),64,77
324,4,10:58.0,E. Clark misses 2-pt jump shot from 22 ft,,64,77
325,4,10:56.0,,Defensive rebound by A. Horford,64,77
326,4,10:50.0,,Atlanta full timeout,64,77
327,4,10:50.0,,P. Antić enters the game for A. Horford,64,77
328,4,10:41.0,,Shooting foul by A. Anderson (drawn by K. Korver),64,77
329,4,10:41.0,,K. Korver makes free throw 1 of 2,64,78
330,4,10:41.0,,K. Korver makes free throw 2 of 2,64,79
331,4,10:22.0,Shooting foul by P. Antić (drawn by J. Jack),,64,79
332,4,10:22.0,J. Jack makes 2-pt jump shot from 4 ft,,66,79
333,4,10:22.0,J. Jack makes free throw 1 of 1,,67,79
334,4,10:12.0,,K. Korver misses 3-pt jump shot from 25 ft,67,79
335,4,10:11.0,Defensive rebound by M. Plumlee,,67,79
336,4,9:55.0,Turnover by J. Jack (bad pass; steal by K. Bazemore),,67,79
337,4,9:50.0,,D. Schröder makes 2-pt layup from 2 ft (assist by K. Bazemore),67,81
338,4,9:28.0,A. Anderson makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,70,81
339,4,9:11.0,,K. Bazemore misses 3-pt jump shot from 24 ft,70,81
340,4,9:10.0,Defensive rebound by E. Clark,,70,81
341,4,9:01.0,E. Clark misses 3-pt jump shot from 25 ft,,70,81
342,4,9:00.0,,Defensive rebound by K. Korver,70,81
343,4,8:52.0,,M. Scott makes 2-pt layup from 1 ft,70,83
344,4,8:52.0,,Shooting foul by E. Clark (drawn by M. Scott),70,83
345,4,8:52.0,,P. Millsap enters the game for P. Antić,70,83
346,4,8:52.0,Brooklyn full timeout,,70,83
347,4,8:52.0,B. Bogdanović enters the game for J. Johnson,,70,83
348,4,8:52.0,T. Young enters the game for E. Clark,,70,83
349,4,8:52.0,,M. Scott makes free throw 1 of 1,70,84
350,4,8:41.0,Turnover by B. Bogdanović (bad pass; steal by K. Korver),,70,84
351,4,8:36.0,,Offensive foul by D. Schröder (drawn by B. Bogdanović),70,84
352,4,8:36.0,,Turnover by D. Schröder (offensive foul),70,84
353,4,8:36.0,,J. Teague enters the game for K. Bazemore,70,84
354,4,8:22.0,Turnover by J. Jack (bad pass; steal by M. Scott),,70,84
355,4,8:14.0,,Turnover by K. Korver (bad pass),70,84
356,4,8:01.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by A. Anderson),,73,84
357,4,7:37.0,,P. Millsap misses 2-pt layup from 2 ft,73,84
358,4,7:35.0,Defensive rebound by M. Plumlee,,73,84
359,4,7:27.0,T. Young makes 2-pt layup from 1 ft (assist by J. Jack),,75,84
360,4,7:12.0,,Turnover by M. Scott (bad pass; steal by A. Anderson),75,84
361,4,7:06.0,T. Young misses 2-pt jump shot from 2 ft (block by K. Korver),,75,84
362,4,7:04.0,,Defensive rebound by K. Korver,75,84
363,4,6:59.0,,K. Korver misses 3-pt jump shot from 25 ft,75,84
364,4,6:57.0,Defensive rebound by M. Plumlee,,75,84
365,4,6:38.0,J. Jack misses 2-pt jump shot from 4 ft,,75,84
366,4,6:37.0,,Defensive rebound by P. Millsap,75,84
367,4,6:33.0,,Turnover by D. Schröder (bad pass),75,84
368,4,6:33.0,D. Williams enters the game for B. Bogdanović,,75,84
369,4,6:33.0,J. Johnson enters the game for A. Anderson,,75,84
370,4,6:11.0,T. Young makes 2-pt jump shot from 4 ft (assist by J. Johnson),,77,84
371,4,5:52.0,,Personal foul by J. Johnson (drawn by P. Millsap),77,84
372,4,5:52.0,B. Lopez enters the game for M. Plumlee,,77,84
373,4,5:52.0,,A. Horford enters the game for M. Scott,77,84
374,4,5:52.0,,D. Carroll enters the game for D. Schröder,77,84
375,4,5:52.0,B. Bogdanović enters the game for J. Jack,,77,84
376,4,5:42.0,,Personal foul by B. Lopez (drawn by A. Horford),77,84
377,4,5:34.0,,A. Horford misses 2-pt jump shot from 7 ft,77,84
378,4,5:32.0,Defensive rebound by D. Williams,,77,84
379,4,5:28.0,T. Young misses 2-pt layup from 1 ft,,77,84
380,4,5:26.0,,Defensive rebound by D. Carroll,77,84
381,4,5:16.0,,Personal foul by D. Williams (drawn by P. Millsap),77,84
382,4,5:16.0,,P. Millsap makes free throw 1 of 2,77,85
383,4,5:16.0,,K. Bazemore enters the game for K. Korver,77,85
384,4,5:16.0,,P. Millsap makes free throw 2 of 2,77,86
385,4,5:04.0,J. Johnson misses 3-pt jump shot from 24 ft,,77,86
386,4,5:03.0,,Defensive rebound by K. Bazemore,77,86
387,4,4:52.0,,P. Millsap misses 2-pt jump shot from 17 ft,77,86
388,4,4:51.0,Defensive rebound by J. Johnson,,77,86
389,4,4:40.0,J. Johnson makes 2-pt layup from 2 ft (assist by D. Williams),,79,86
390,4,4:27.0,,D. Carroll misses 3-pt jump shot from 24 ft,79,86
391,4,4:26.0,Defensive rebound by B. Lopez,,79,86
