,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,UTAH_ACTION,CLEVELAND_SCORE,UTAH_SCORE
58,1,3:45.0,Shooting foul by D. Favors (drawn by D. Waiters),,17,24
59,1,3:45.0,D. Waiters makes free throw 1 of 2,,18,24
60,1,3:45.0,D. Waiters misses free throw 2 of 2,,18,24
61,1,3:43.0,,Defensive rebound by D. Favors,18,24
62,1,3:23.0,,D. Favors makes 2-pt jump shot from 2 ft (assist by A. Burks),18,26
63,1,3:15.0,Turnover by L. James (bad pass),,18,26
64,1,2:52.0,,D. Favors misses 2-pt jump shot from 8 ft,18,26
65,1,2:51.0,Defensive rebound by K. Love,,18,26
66,1,2:51.0,Personal foul by T. Burke (drawn by K. Irving),,18,26
67,1,2:51.0,Cleveland full timeout,,18,26
68,1,2:51.0,M. Miller enters the game for K. Irving,,18,26
69,1,2:51.0,,D. Exum enters the game for T. Burke,18,26
70,1,2:39.0,Turnover by K. Love (bad pass),,18,26
71,1,2:15.0,,A. Burks makes 3-pt jump shot from 25 ft,18,29
72,1,2:01.0,L. James makes 2-pt jump shot from 9 ft,,20,29
73,1,1:47.0,,T. Booker misses 3-pt jump shot from 25 ft,20,29
74,1,1:46.0,Defensive rebound by M. Miller,,20,29
75,1,1:39.0,D. Waiters misses 2-pt layup from 2 ft,,20,29
76,1,1:38.0,,Defensive rebound by D. Exum,20,29
77,1,1:34.0,,T. Booker makes 2-pt layup from 2 ft (assist by D. Exum),20,31
78,1,1:34.0,,Shooting foul by M. Miller (drawn by T. Booker),20,31
79,1,1:34.0,,J. Ingles enters the game for A. Burks,20,31
80,1,1:34.0,,R. Gobert enters the game for D. Favors,20,31
81,1,1:34.0,,T. Booker misses free throw 1 of 1,20,31
82,1,1:32.0,,Offensive rebound by R. Hood,20,31
83,1,1:19.0,,R. Hood misses 3-pt jump shot from 24 ft,20,31
84,1,1:18.0,Defensive rebound by K. Love,,20,31
85,1,1:05.0,L. James misses 2-pt jump shot from 19 ft,,20,31
86,1,1:03.0,,Defensive rebound by R. Hood,20,31
87,1,0:53.0,,Personal foul by D. Waiters (drawn by D. Exum),20,31
88,1,0:53.0,,D. Exum makes free throw 1 of 2,20,32
89,1,0:53.0,A. Varejão enters the game for K. Love,,20,32
90,1,0:53.0,K. Irving enters the game for L. James,,20,32
91,1,0:53.0,,D. Exum misses free throw 2 of 2,20,32
92,1,0:53.0,Defensive rebound by M. Miller,,20,32
93,1,0:35.0,M. Miller misses 3-pt jump shot from 23 ft,,20,32
94,1,0:34.0,,Defensive rebound by R. Gobert,20,32
95,1,0:10.0,,J. Ingles misses 3-pt jump shot from 24 ft,20,32
96,1,0:08.0,Defensive rebound by A. Varejão,,20,32
97,1,0:00.0,K. Irving makes 3-pt jump shot from 24 ft,,23,32
98,2,11:37.0,,R. Gobert makes 2-pt layup from 1 ft (assist by D. Exum),23,34
99,2,11:26.0,D. Waiters makes 2-pt jump shot from 7 ft,,25,34
100,2,11:26.0,Shooting foul by T. Booker (drawn by D. Waiters),,25,34
101,2,11:26.0,D. Waiters misses free throw 1 of 1,,25,34
102,2,11:24.0,,Defensive rebound by Team,25,34
103,2,11:11.0,,D. Exum makes 2-pt dunk at rim (assist by T. Booker),25,36
104,2,11:00.0,K. Irving makes 2-pt layup from 2 ft,,27,36
105,2,10:39.0,,G. Hayward makes 2-pt layup from 2 ft (assist by D. Exum),27,38
106,2,10:27.0,K. Irving misses 2-pt jump shot from 15 ft,,27,38
107,2,10:27.0,Offensive rebound by Team,,27,38
108,2,10:27.0,Personal foul by D. Exum (drawn by T. Thompson),,27,38
109,2,10:20.0,D. Waiters misses 2-pt jump shot from 3 ft (block by R. Gobert),,27,38
110,2,10:19.0,Offensive rebound by Team,,27,38
111,2,10:05.0,K. Irving misses 3-pt jump shot from 23 ft,,27,38
112,2,10:04.0,,Defensive rebound by T. Booker,27,38
113,2,9:59.0,,G. Hayward makes 2-pt jump shot from 5 ft,27,40
114,2,9:59.0,,Shooting foul by D. Waiters (drawn by G. Hayward),27,40
115,2,9:59.0,Cleveland full timeout,,27,40
116,2,9:59.0,L. James enters the game for D. Waiters,,27,40
117,2,9:59.0,,G. Hayward makes free throw 1 of 1,27,41
118,2,9:42.0,Turnover by A. Varejão (lost ball),,27,41
119,2,9:30.0,,Turnover by R. Gobert (offensive goaltending),27,41
120,2,9:22.0,Shooting foul by G. Hayward (drawn by L. James),,27,41
121,2,9:22.0,L. James makes free throw 1 of 2,,28,41
122,2,9:22.0,L. James makes free throw 2 of 2,,29,41
123,2,9:03.0,,G. Hayward makes 2-pt jump shot from 19 ft,29,43
124,2,8:47.0,A. Varejão makes 2-pt hook shot from 6 ft,,31,43
125,2,8:24.0,,R. Gobert misses 2-pt layup from 2 ft (block by A. Varejão),31,43
126,2,8:22.0,,Offensive rebound by T. Booker,31,43
127,2,8:18.0,,D. Exum misses 3-pt jump shot from 25 ft,31,43
128,2,8:17.0,Defensive rebound by A. Varejão,,31,43
129,2,8:03.0,Turnover by L. James (traveling),,31,43
130,2,7:49.0,,G. Hayward misses 3-pt jump shot from 24 ft,31,43
131,2,7:48.0,Defensive rebound by T. Thompson,,31,43
132,2,7:39.0,A. Varejão misses 2-pt jump shot from 4 ft (block by R. Gobert),,31,43
133,2,7:37.0,Offensive rebound by T. Thompson,,31,43
134,2,7:29.0,Shooting foul by J. Ingles (drawn by L. James),,31,43
135,2,7:29.0,L. James makes free throw 1 of 2,,32,43
136,2,7:29.0,S. Marion enters the game for M. Miller,,32,43
137,2,7:29.0,K. Love enters the game for T. Thompson,,32,43
138,2,7:29.0,,T. Burke enters the game for D. Exum,32,43
139,2,7:29.0,,D. Favors enters the game for T. Booker,32,43
140,2,7:29.0,,E. Freedom enters the game for R. Gobert,32,43
141,2,7:29.0,L. James makes free throw 2 of 2,,33,43
142,2,7:11.0,,D. Favors makes 2-pt jump shot from 14 ft (assist by T. Burke),33,45
143,2,6:52.0,S. Marion misses 2-pt layup from 2 ft,,33,45
144,2,6:49.0,Offensive rebound by A. Varejão,,33,45
145,2,6:49.0,A. Varejão misses 2-pt tip-in from 2 ft,,33,45
146,2,6:47.0,,Defensive rebound by E. Freedom,33,45
147,2,6:40.0,,E. Freedom misses 2-pt jump shot from 17 ft,33,45
148,2,6:38.0,Defensive rebound by S. Marion,,33,45
149,2,6:32.0,K. Irving misses 2-pt jump shot from 4 ft (block by T. Burke),,33,45
150,2,6:32.0,Offensive rebound by Team,,33,45
151,2,6:25.0,Shooting foul by T. Burke (drawn by K. Irving),,33,45
152,2,6:25.0,K. Irving makes free throw 1 of 3,,34,45
153,2,6:25.0,K. Irving makes free throw 2 of 3,,35,45
154,2,6:25.0,,D. Exum enters the game for T. Burke,35,45
155,2,6:25.0,K. Irving makes free throw 3 of 3,,36,45
156,2,6:03.0,,Shooting foul by S. Marion (drawn by G. Hayward),36,45
157,2,6:03.0,,G. Hayward makes free throw 1 of 2,36,46
158,2,6:03.0,,A. Burks enters the game for J. Ingles,36,46
159,2,6:03.0,,G. Hayward makes free throw 2 of 2,36,47
160,2,5:50.0,K. Irving misses 3-pt jump shot from 24 ft,,36,47
161,2,5:49.0,,Defensive rebound by G. Hayward,36,47
162,2,5:42.0,,Turnover by G. Hayward (bad pass; steal by L. James),36,47
163,2,5:37.0,Shooting foul by A. Burks (drawn by L. James),,36,47
164,2,5:37.0,Official timeout,,36,47
165,2,5:37.0,L. James makes free throw 1 of 2,,37,47
166,2,5:37.0,L. James makes free throw 2 of 2,,38,47
167,2,5:18.0,,D. Favors misses 2-pt jump shot from 5 ft,38,47
168,2,5:17.0,Defensive rebound by A. Varejão,,38,47
169,2,5:00.0,Turnover by S. Marion (step out of bounds),,38,47
170,2,5:00.0,T. Thompson enters the game for A. Varejão,,38,47
171,2,4:46.0,,Turnover by A. Burks (bad pass; steal by L. James),38,47
172,2,4:40.0,L. James makes 2-pt jump shot from 3 ft,,40,47
173,2,4:12.0,,E. Freedom misses 2-pt jump shot from 19 ft,40,47
174,2,4:11.0,,Offensive rebound by D. Favors,40,47
175,2,4:05.0,,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),40,49
176,2,3:42.0,K. Irving misses 2-pt jump shot from 8 ft,,40,49
177,2,3:40.0,,Defensive rebound by A. Burks,40,49
178,2,3:24.0,,A. Burks makes 2-pt jump shot from 19 ft (assist by G. Hayward),40,51
179,2,3:17.0,Cleveland full timeout,,40,51
180,2,3:17.0,,R. Hood enters the game for G. Hayward,40,51
181,2,3:05.0,K. Love misses 3-pt jump shot from 24 ft,,40,51
182,2,3:03.0,,Defensive rebound by R. Hood,40,51
183,2,2:58.0,,Personal foul by K. Love (drawn by E. Freedom),40,51
184,2,2:58.0,,Utah full timeout,40,51
185,2,2:43.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Exum),40,54
186,2,2:21.0,K. Love misses 2-pt jump shot from 7 ft,,40,54
187,2,2:20.0,Offensive rebound by T. Thompson,,40,54
188,2,2:18.0,T. Thompson makes 2-pt dunk at rim,,42,54
189,2,2:04.0,,Turnover by D. Favors (lost ball; steal by K. Love),42,54
190,2,2:02.0,L. James makes 2-pt layup from 1 ft,,44,54
191,2,2:02.0,Shooting foul by R. Hood (drawn by L. James),,44,54
192,2,2:02.0,,G. Hayward enters the game for R. Hood,44,54
193,2,2:02.0,L. James makes free throw 1 of 1,,45,54
194,2,1:43.0,,Turnover by G. Hayward (bad pass; steal by K. Irving),45,54
195,2,1:40.0,Shooting foul by A. Burks (drawn by K. Irving),,45,54
196,2,1:40.0,K. Irving makes free throw 1 of 2,,46,54
197,2,1:40.0,K. Irving makes free throw 2 of 2,,47,54
198,2,1:31.0,,Turnover by E. Freedom (lost ball; steal by L. James),47,54
199,2,1:26.0,L. James misses 2-pt layup at rim (block by G. Hayward),,47,54
200,2,1:23.0,,Defensive rebound by E. Freedom,47,54
201,2,1:18.0,,G. Hayward makes 2-pt dunk at rim (assist by A. Burks),47,56
202,2,1:04.0,Shooting foul by G. Hayward (drawn by K. Love),,47,56
203,2,1:04.0,K. Love makes free throw 1 of 2,,48,56
204,2,1:04.0,,R. Hood enters the game for A. Burks,48,56
205,2,1:04.0,M. Miller enters the game for S. Marion,,48,56
206,2,1:04.0,K. Love misses free throw 2 of 2,,48,56
207,2,1:02.0,,Defensive rebound by D. Favors,48,56
208,2,0:44.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by D. Favors),48,59
209,2,0:32.0,L. James misses 2-pt jump shot from 3 ft,,48,59
210,2,0:31.0,,Defensive rebound by G. Hayward,48,59
211,2,0:25.0,,D. Exum misses 3-pt jump shot from 24 ft,48,59
212,2,0:24.0,,Offensive rebound by D. Favors,48,59
213,2,0:24.0,Loose ball foul by K. Love (drawn by D. Favors),,48,59
214,2,0:02.0,,R. Hood misses 3-pt jump shot from 24 ft,48,59
215,2,0:01.0,,Offensive rebound by D. Favors,48,59
216,3,11:35.0,,D. Favors makes 2-pt jump shot from 10 ft,48,61
217,3,11:11.0,A. Varejão misses 2-pt layup from 1 ft,,48,61
218,3,11:10.0,Offensive rebound by A. Varejão,,48,61
219,3,10:59.0,A. Varejão misses 2-pt jump shot from 17 ft,,48,61
220,3,10:58.0,,Defensive rebound by D. Favors,48,61
221,3,10:40.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by A. Burks),48,63
222,3,10:24.0,Turnover by L. James (bad pass; steal by A. Burks),,48,63
223,3,10:20.0,,A. Burks misses 2-pt layup from 2 ft (block by S. Marion),48,63
224,3,10:19.0,Defensive rebound by S. Marion,,48,63
225,3,10:03.0,K. Irving makes 2-pt layup from 1 ft,,50,63
226,3,9:49.0,,G. Hayward misses 2-pt jump shot from 17 ft,50,63
227,3,9:48.0,Defensive rebound by K. Irving,,50,63
228,3,9:45.0,Turnover by S. Marion (bad pass; steal by T. Burke),,50,63
229,3,9:40.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by G. Hayward),50,66
230,3,9:13.0,L. James makes 3-pt jump shot from 24 ft,,53,66
231,3,8:52.0,,Turnover by T. Burke (lost ball; steal by A. Varejão),53,66
232,3,8:49.0,A. Varejão makes 2-pt layup from 1 ft (assist by L. James),,55,66
233,3,8:49.0,,Utah full timeout,55,66
234,3,8:34.0,,Shooting foul by L. James (drawn by D. Favors),55,66
235,3,8:34.0,,D. Favors makes free throw 1 of 2,55,67
236,3,8:34.0,,D. Favors makes free throw 2 of 2,55,68
237,3,8:15.0,S. Marion misses 2-pt jump shot from 8 ft,,55,68
238,3,8:14.0,Offensive rebound by A. Varejão,,55,68
239,3,8:12.0,A. Varejão makes 2-pt layup from 2 ft,,57,68
240,3,7:57.0,Violation by A. Varejão (kicked ball),,57,68
241,3,7:45.0,,E. Freedom makes 2-pt layup from 1 ft,57,70
242,3,7:30.0,K. Love misses 3-pt jump shot from 24 ft,,57,70
243,3,7:29.0,,Defensive rebound by Team,57,70
244,3,7:29.0,Loose ball foul by A. Varejão (drawn by D. Favors),,57,70
245,3,7:13.0,,E. Freedom misses 3-pt jump shot from 25 ft,57,70
246,3,7:12.0,Defensive rebound by Team,,57,70
247,3,7:04.0,K. Irving makes 3-pt jump shot from 24 ft,,60,70
248,3,6:39.0,,A. Burks misses 3-pt jump shot from 24 ft,60,70
249,3,6:38.0,Defensive rebound by A. Varejão,,60,70
250,3,6:25.0,K. Irving misses 3-pt jump shot from 24 ft,,60,70
251,3,6:23.0,,Defensive rebound by A. Burks,60,70
252,3,6:17.0,,E. Freedom misses 2-pt dunk at rim (block by S. Marion),60,70
253,3,6:17.0,,Offensive rebound by Team,60,70
254,3,6:08.0,,A. Burks misses 2-pt jump shot from 21 ft,60,70
255,3,6:07.0,Defensive rebound by A. Varejão,,60,70
256,3,5:54.0,Offensive foul by A. Varejão (drawn by A. Burks),,60,70
257,3,5:54.0,Turnover by A. Varejão (offensive foul),,60,70
258,3,5:54.0,T. Thompson enters the game for A. Varejão,,60,70
259,3,5:39.0,,T. Burke misses 3-pt jump shot from 25 ft,60,70
260,3,5:37.0,Defensive rebound by L. James,,60,70
261,3,5:23.0,K. Love misses 2-pt hook shot from 4 ft,,60,70
262,3,5:20.0,Offensive rebound by T. Thompson,,60,70
263,3,5:17.0,Shooting foul by E. Freedom (drawn by K. Love),,60,70
264,3,5:17.0,K. Love makes free throw 1 of 2,,61,70
265,3,5:17.0,,R. Hood enters the game for G. Hayward,61,70
266,3,5:17.0,,T. Booker enters the game for E. Freedom,61,70
267,3,5:17.0,K. Love makes free throw 2 of 2,,62,70
268,3,4:55.0,,D. Favors misses 2-pt jump shot from 7 ft,62,70
269,3,4:53.0,Defensive rebound by K. Love,,62,70
270,3,4:49.0,Personal foul by D. Favors (drawn by T. Thompson),,62,70
271,3,4:32.0,L. James misses 3-pt jump shot from 24 ft,,62,70
272,3,4:30.0,,Defensive rebound by A. Burks,62,70
273,3,4:18.0,,D. Favors makes 2-pt dunk at rim (assist by T. Burke),62,72
274,3,4:01.0,K. Irving makes 2-pt layup from 2 ft,,64,72
275,3,3:43.0,,R. Hood misses 3-pt jump shot from 24 ft,64,72
276,3,3:41.0,Defensive rebound by K. Love,,64,72
277,3,3:30.0,K. Irving misses 2-pt layup from 3 ft (block by T. Burke),,64,72
278,3,3:30.0,Offensive rebound by Team,,64,72
279,3,3:30.0,,R. Gobert enters the game for D. Favors,64,72
280,3,3:28.0,Shooting foul by T. Booker (drawn by T. Thompson),,64,72
281,3,3:28.0,T. Thompson makes free throw 1 of 2,,65,72
282,3,3:28.0,D. Waiters enters the game for S. Marion,,65,72
283,3,3:28.0,T. Thompson makes free throw 2 of 2,,66,72
284,3,3:21.0,,D. Exum enters the game for T. Burke,66,72
285,3,2:57.0,L. James makes 3-pt jump shot from 24 ft (assist by D. Waiters),,69,72
286,3,2:42.0,,Personal foul by D. Waiters (drawn by A. Burks),69,72
287,3,2:42.0,Cleveland full timeout,,69,72
288,3,2:26.0,,D. Exum misses 2-pt jump shot from 21 ft,69,72
289,3,2:24.0,Defensive rebound by L. James,,69,72
290,3,2:13.0,K. Love misses 2-pt layup from 2 ft,,69,72
291,3,2:11.0,Offensive rebound by T. Thompson,,69,72
292,3,2:11.0,T. Thompson makes 2-pt tip-in from 2 ft,,71,72
293,3,2:07.0,,J. Ingles enters the game for A. Burks,71,72
294,3,1:46.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),71,74
295,3,1:24.0,Shooting foul by J. Ingles (drawn by L. James),,71,74
296,3,1:24.0,L. James makes free throw 1 of 2,,72,74
297,3,1:24.0,M. Miller enters the game for K. Irving,,72,74
298,3,1:24.0,S. Marion enters the game for K. Love,,72,74
299,3,1:24.0,L. James makes free throw 2 of 2,,73,74
300,3,1:09.0,,T. Booker makes 2-pt dunk at rim (assist by R. Hood),73,76
301,3,0:50.0,Personal foul by D. Exum (drawn by D. Waiters),,73,76
302,3,0:50.0,D. Waiters makes free throw 1 of 2,,74,76
303,3,0:50.0,,G. Hayward enters the game for J. Ingles,74,76
304,3,0:50.0,D. Waiters makes free throw 2 of 2,,75,76
305,3,0:32.0,,G. Hayward misses 2-pt layup from 3 ft,75,76
306,3,0:31.0,,Offensive rebound by G. Hayward,75,76
307,3,0:31.0,,G. Hayward misses 2-pt tip-in from 2 ft,75,76
308,3,0:28.0,Defensive rebound by L. James,,75,76
309,3,0:11.0,L. James misses 2-pt layup from 2 ft (block by R. Gobert),,75,76
310,3,0:09.0,,Defensive rebound by T. Booker,75,76
311,3,0:00.0,,T. Booker misses 2-pt jump shot from 3 ft,75,76
312,3,0:00.0,,Offensive rebound by Team,75,76
313,4,11:47.0,K. Irving misses 2-pt layup from 2 ft,,75,76
314,4,11:46.0,,Defensive rebound by T. Booker,75,76
315,4,11:41.0,,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),75,78
316,4,11:28.0,,Offensive charge foul by T. Thompson (drawn by R. Gobert),75,78
317,4,11:28.0,Turnover by T. Thompson (offensive foul),,75,78
318,4,11:06.0,,T. Booker misses 2-pt jump shot from 4 ft,75,78
319,4,11:05.0,,Offensive rebound by R. Gobert,75,78
320,4,11:05.0,,R. Gobert makes 2-pt dunk at rim,75,80
321,4,10:58.0,Cleveland full timeout,,75,80
322,4,10:51.0,D. Waiters misses 2-pt jump shot from 16 ft,,75,80
323,4,10:51.0,,Defensive rebound by Team,75,80
324,4,10:32.0,,T. Booker misses 2-pt jump shot from 6 ft,75,80
325,4,10:30.0,,Offensive rebound by R. Gobert,75,80
326,4,10:30.0,,R. Gobert misses 2-pt tip-in from 2 ft,75,80
327,4,10:29.0,Defensive rebound by A. Varejão,,75,80
328,4,10:16.0,K. Irving makes 2-pt jump shot from 17 ft,,77,80
329,4,10:05.0,,Turnover by G. Hayward (bad pass; steal by A. Varejão),77,80
330,4,9:55.0,A. Varejão misses 2-pt jump shot from 18 ft,,77,80
331,4,9:55.0,Offensive rebound by Team,,77,80
332,4,9:55.0,Personal foul by T. Booker (drawn by T. Thompson),,77,80
333,4,9:45.0,K. Irving makes 2-pt jump shot from 12 ft,,79,80
334,4,9:26.0,,T. Booker makes 2-pt dunk at rim (assist by G. Hayward),79,82
335,4,9:07.0,K. Irving misses 2-pt jump shot from 23 ft,,79,82
336,4,9:05.0,,Defensive rebound by R. Gobert,79,82
337,4,8:56.0,,Shooting foul by M. Miller (drawn by R. Gobert),79,82
338,4,8:56.0,,R. Gobert misses free throw 1 of 2,79,82
339,4,8:56.0,,Offensive rebound by Team,79,82
340,4,8:56.0,K. Love enters the game for T. Thompson,,79,82
341,4,8:56.0,L. James enters the game for D. Waiters,,79,82
342,4,8:56.0,,E. Freedom enters the game for T. Booker,79,82
343,4,8:56.0,,T. Burke enters the game for D. Exum,79,82
344,4,8:56.0,,R. Gobert makes free throw 2 of 2,79,83
345,4,8:32.0,L. James misses 2-pt jump shot from 6 ft,,79,83
346,4,8:31.0,Offensive rebound by Team,,79,83
347,4,8:31.0,,D. Favors enters the game for R. Gobert,79,83
348,4,8:15.0,K. Irving makes 2-pt jump shot from 5 ft,,81,83
349,4,7:56.0,,E. Freedom makes 2-pt jump shot from 15 ft (assist by G. Hayward),81,85
350,4,7:44.0,Personal foul by T. Burke (drawn by K. Irving),,81,85
351,4,7:44.0,,A. Burks enters the game for J. Ingles,81,85
352,4,7:41.0,Personal foul by T. Burke (drawn by M. Miller),,81,85
353,4,7:41.0,,D. Exum enters the game for T. Burke,81,85
354,4,7:38.0,Offensive foul by A. Varejão (drawn by D. Exum),,81,85
355,4,7:38.0,Turnover by A. Varejão (offensive foul),,81,85
356,4,7:25.0,,Turnover by G. Hayward (bad pass),81,85
357,4,7:10.0,Shooting foul by A. Burks (drawn by K. Irving),,81,85
358,4,7:10.0,K. Irving misses free throw 1 of 3,,81,85
359,4,7:10.0,Offensive rebound by Team,,81,85
360,4,7:10.0,K. Irving makes free throw 2 of 3,,82,85
361,4,7:10.0,K. Irving makes free throw 3 of 3,,83,85
362,4,7:04.0,,Personal foul by K. Irving (drawn by A. Burks),83,85
363,4,6:52.0,,D. Exum misses 3-pt jump shot from 24 ft,83,85
364,4,6:50.0,,Offensive rebound by D. Favors,83,85
365,4,6:42.0,,Offensive foul by D. Favors (drawn by L. James),83,85
366,4,6:42.0,,Turnover by D. Favors (offensive foul),83,85
367,4,6:29.0,Shooting foul by E. Freedom (drawn by K. Love),,83,85
368,4,6:29.0,K. Love makes free throw 1 of 2,,84,85
369,4,6:29.0,K. Love makes free throw 2 of 2,,85,85
370,4,6:22.0,,Personal foul by K. Love (drawn by D. Favors),85,85
371,4,6:10.0,,Turnover by E. Freedom (traveling),85,85
372,4,5:53.0,K. Love misses 2-pt layup from 1 ft (block by D. Favors),,85,85
373,4,5:51.0,,Defensive rebound by D. Exum,85,85
374,4,5:38.0,,A. Burks misses 2-pt jump shot from 18 ft,85,85
375,4,5:37.0,Defensive rebound by K. Love,,85,85
376,4,5:25.0,K. Irving makes 2-pt layup from 3 ft,,87,85
377,4,5:00.0,,Shooting foul by M. Miller (drawn by E. Freedom),87,85
378,4,5:00.0,Official timeout,,87,85
379,4,5:00.0,,E. Freedom misses free throw 1 of 2,87,85
380,4,5:00.0,,Offensive rebound by Team,87,85
381,4,5:00.0,,E. Freedom makes free throw 2 of 2,87,86
382,4,4:43.0,L. James makes 2-pt jump shot from 16 ft,,89,86
383,4,4:17.0,,D. Favors misses 2-pt jump shot from 6 ft,89,86
384,4,4:14.0,,Offensive rebound by E. Freedom,89,86
385,4,4:14.0,,E. Freedom makes 2-pt tip-in from 2 ft,89,88
386,4,4:06.0,K. Irving misses 2-pt jump shot from 19 ft,,89,88
387,4,4:05.0,,Defensive rebound by E. Freedom,89,88
388,4,3:55.0,,Shooting foul by L. James (drawn by G. Hayward),89,88
389,4,3:55.0,,G. Hayward makes free throw 1 of 2,89,89
390,4,3:55.0,,T. Booker enters the game for E. Freedom,89,89
391,4,3:55.0,,G. Hayward makes free throw 2 of 2,89,90
392,4,3:37.0,K. Love misses 3-pt jump shot from 23 ft,,89,90
393,4,3:35.0,,Defensive rebound by D. Favors,89,90
394,4,3:11.0,,T. Booker makes 3-pt jump shot from 23 ft (assist by A. Burks),89,93
395,4,2:57.0,,Technical foul by T. Booker,89,93
396,4,2:57.0,Technical foul by K. Love,,89,93
397,4,2:57.0,,Utah full timeout,89,93
398,4,2:57.0,K. Love makes flagrant free throw 1 of 2,,90,93
399,4,2:57.0,K. Love misses flagrant free throw 2 of 2,,90,93
400,4,2:57.0,Offensive rebound by Team,,90,93
401,4,2:57.0,,T. Burke enters the game for D. Exum,90,93
