,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
52,1,5:03.0,,Defensive rebound by K. Walker,18,11
53,1,4:54.0,,P. Hairston makes 3-pt jump shot from 24 ft (assist by L. Stephenson),18,14
54,1,4:54.0,,Shooting foul by D. Carroll (drawn by P. Hairston),18,14
55,1,4:54.0,,P. Hairston makes free throw 1 of 1,18,15
56,1,4:36.0,Shooting foul by A. Jefferson (drawn by D. Carroll),,18,15
57,1,4:36.0,D. Carroll makes free throw 1 of 2,,19,15
58,1,4:36.0,,J. Maxiell enters the game for A. Jefferson,19,15
59,1,4:36.0,D. Carroll misses free throw 2 of 2,,19,15
60,1,4:34.0,,Defensive rebound by L. Stephenson,19,15
61,1,4:13.0,,L. Stephenson misses 2-pt jump shot from 7 ft,19,15
62,1,4:09.0,Defensive rebound by T. Sefolosha,,19,15
63,1,4:05.0,Atlanta full timeout,,19,15
64,1,4:05.0,S. Mack enters the game for D. Carroll,,19,15
65,1,4:05.0,,G. Neal enters the game for L. Stephenson,19,15
66,1,3:51.0,P. Millsap makes 2-pt jump shot from 18 ft,,21,15
67,1,3:31.0,D. Schröder enters the game for J. Teague,,21,15
68,1,3:25.0,,K. Walker misses 2-pt jump shot from 16 ft,21,15
69,1,3:24.0,Defensive rebound by P. Millsap,,21,15
70,1,3:09.0,D. Schröder misses 2-pt jump shot from 4 ft (block by K. Walker),,21,15
71,1,3:09.0,Offensive rebound by Team,,21,15
72,1,3:00.0,P. Millsap misses 3-pt jump shot from 26 ft,,21,15
73,1,2:58.0,,Defensive rebound by G. Neal,21,15
74,1,2:45.0,,Turnover by J. Maxiell (traveling),21,15
75,1,2:45.0,M. Scott enters the game for P. Millsap,,21,15
76,1,2:25.0,M. Scott misses 3-pt jump shot from 26 ft,,21,15
77,1,2:24.0,,Defensive rebound by P. Hairston,21,15
78,1,2:19.0,,Personal foul by M. Scott (drawn by K. Walker),21,15
79,1,2:19.0,,B. Roberts enters the game for K. Walker,21,15
80,1,2:09.0,,Shooting foul by P. Antić (drawn by G. Neal),21,15
81,1,2:09.0,,G. Neal makes free throw 1 of 2,21,16
82,1,2:09.0,,G. Neal makes free throw 2 of 2,21,17
83,1,1:54.0,T. Sefolosha misses 2-pt jump shot from 18 ft,,21,17
84,1,1:52.0,,Defensive rebound by C. Zeller,21,17
85,1,1:40.0,,P. Hairston misses 3-pt jump shot from 25 ft,21,17
86,1,1:39.0,,Offensive rebound by Team,21,17
87,1,1:39.0,A. Horford enters the game for P. Antić,,21,17
88,1,1:39.0,K. Korver enters the game for S. Mack,,21,17
89,1,1:35.0,,Personal foul by T. Sefolosha (drawn by B. Roberts),21,17
90,1,1:35.0,,G. Neal misses free throw 1 of 2,21,17
91,1,1:35.0,,Offensive rebound by Team,21,17
92,1,1:35.0,,G. Neal makes free throw 2 of 2,21,18
93,1,1:24.0,Personal foul by B. Roberts (drawn by D. Schröder),,21,18
94,1,1:24.0,D. Schröder makes free throw 1 of 2,,22,18
95,1,1:24.0,D. Schröder makes free throw 2 of 2,,23,18
96,1,1:12.0,,G. Neal makes 2-pt jump shot from 17 ft (assist by B. Roberts),23,20
97,1,1:04.0,Shooting foul by J. Maxiell (drawn by T. Sefolosha),,23,20
98,1,1:04.0,T. Sefolosha misses free throw 1 of 2,,23,20
99,1,1:04.0,Offensive rebound by Team,,23,20
100,1,1:04.0,T. Sefolosha makes free throw 2 of 2,,24,20
101,1,0:50.0,,Turnover by P. Hairston (bad pass; steal by D. Schröder),24,20
102,1,0:46.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Schröder),,27,20
103,1,0:31.0,,G. Neal makes 2-pt jump shot from 8 ft,27,22
104,1,0:09.0,,Violation by J. Maxiell (def goaltending),27,22
105,1,0:09.0,D. Schröder makes 2-pt layup from 1 ft,,29,22
106,1,0:00.0,,B. Roberts misses 2-pt jump shot from 20 ft,29,22
107,1,0:00.0,,Offensive rebound by Team,29,22
108,2,11:40.0,K. Korver misses 3-pt jump shot from 23 ft,,29,22
109,2,11:39.0,,Defensive rebound by L. Stephenson,29,22
110,2,11:32.0,,Turnover by L. Stephenson (lost ball; steal by A. Horford),29,22
111,2,11:24.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,29,22
112,2,11:23.0,,Defensive rebound by L. Stephenson,29,22
113,2,11:08.0,,J. Maxiell makes 2-pt jump shot from 5 ft (assist by C. Zeller),29,24
114,2,10:54.0,T. Sefolosha misses 2-pt jump shot from 3 ft,,29,24
115,2,10:53.0,,Defensive rebound by C. Zeller,29,24
116,2,10:44.0,,Personal foul by T. Sefolosha (drawn by G. Neal),29,24
117,2,10:44.0,D. Carroll enters the game for T. Sefolosha,,29,24
118,2,10:31.0,,C. Zeller makes 2-pt jump shot from 18 ft (assist by G. Neal),29,26
119,2,10:09.0,M. Scott misses 3-pt jump shot from 25 ft,,29,26
120,2,10:07.0,,Defensive rebound by J. Maxiell,29,26
121,2,10:00.0,,Turnover by C. Zeller (offensive foul),29,26
122,2,10:00.0,,Offensive foul by C. Zeller (drawn by K. Korver),29,26
123,2,9:45.0,Offensive foul by M. Scott (drawn by B. Roberts),,29,26
124,2,9:45.0,Turnover by M. Scott (offensive foul),,29,26
125,2,9:30.0,,G. Neal makes 3-pt jump shot from 23 ft (assist by B. Roberts),29,29
126,2,9:09.0,Personal foul by C. Zeller (drawn by M. Scott),,29,29
127,2,9:09.0,,M. Williams enters the game for C. Zeller,29,29
128,2,8:56.0,M. Scott misses 2-pt jump shot from 9 ft,,29,29
129,2,8:55.0,,Defensive rebound by L. Stephenson,29,29
130,2,8:36.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by B. Roberts),29,31
131,2,8:36.0,Atlanta full timeout,,29,31
132,2,8:36.0,P. Millsap enters the game for A. Horford,,29,31
133,2,8:36.0,J. Teague enters the game for D. Schröder,,29,31
134,2,8:36.0,P. Antić enters the game for M. Scott,,29,31
135,2,8:22.0,Personal foul by J. Maxiell (drawn by P. Antić),,29,31
136,2,8:18.0,K. Korver misses 2-pt jump shot from 19 ft,,29,31
137,2,8:17.0,,Defensive rebound by G. Neal,29,31
138,2,8:03.0,,L. Stephenson misses 2-pt layup from 2 ft,29,31
139,2,7:59.0,Defensive rebound by J. Teague,,29,31
140,2,7:54.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by J. Teague),,32,31
141,2,7:28.0,,B. Roberts misses 3-pt jump shot from 25 ft,32,31
142,2,7:27.0,,Offensive rebound by Team,32,31
143,2,7:27.0,,A. Jefferson enters the game for J. Maxiell,32,31
144,2,7:27.0,,M. Kidd-Gilchrist enters the game for G. Neal,32,31
145,2,7:14.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,32,31
146,2,7:14.0,,Offensive rebound by M. Kidd-Gilchrist,32,31
147,2,7:14.0,,Shooting foul by P. Antić (drawn by M. Kidd-Gilchrist),32,31
148,2,7:14.0,,M. Kidd-Gilchrist misses free throw 1 of 2,32,31
149,2,7:14.0,,Offensive rebound by Team,32,31
150,2,7:14.0,,M. Kidd-Gilchrist makes free throw 2 of 2,32,32
151,2,7:02.0,K. Korver misses 2-pt jump shot from 6 ft,,32,32
152,2,7:01.0,,Defensive rebound by A. Jefferson,32,32
153,2,6:57.0,,Turnover by M. Kidd-Gilchrist (bad pass; steal by D. Carroll),32,32
154,2,6:46.0,P. Antić misses 3-pt jump shot from 25 ft,,32,32
155,2,6:45.0,,Defensive rebound by M. Williams,32,32
156,2,6:32.0,,Turnover by M. Williams (bad pass),32,32
157,2,6:20.0,P. Millsap misses 2-pt jump shot from 8 ft,,32,32
158,2,6:18.0,Offensive rebound by P. Millsap,,32,32
159,2,6:18.0,P. Millsap misses 2-pt layup at rim,,32,32
160,2,6:18.0,Offensive rebound by Team,,32,32
161,2,6:18.0,Turnover by P. Millsap (traveling),,32,32
162,2,6:18.0,,K. Walker enters the game for B. Roberts,32,32
163,2,5:54.0,,A. Jefferson makes 2-pt layup at rim (assist by K. Walker),32,34
164,2,5:41.0,J. Teague makes 2-pt layup from 2 ft,,34,34
165,2,5:25.0,,M. Williams misses 3-pt jump shot from 25 ft,34,34
166,2,5:24.0,,Offensive rebound by Team,34,34
167,2,5:24.0,Official timeout,,34,34
168,2,5:24.0,A. Horford enters the game for K. Korver,,34,34
169,2,5:24.0,T. Sefolosha enters the game for P. Antić,,34,34
170,2,5:22.0,,Personal block foul by J. Teague (drawn by K. Walker),34,34
171,2,5:12.0,,K. Walker misses 2-pt jump shot from 15 ft,34,34
172,2,5:11.0,,Offensive rebound by A. Jefferson,34,34
173,2,5:11.0,,A. Jefferson makes 2-pt tip-in from 1 ft,34,36
174,2,4:59.0,A. Horford makes 2-pt jump shot from 15 ft (assist by J. Teague),,36,36
175,2,4:41.0,,A. Jefferson makes 2-pt layup from 1 ft,36,38
176,2,4:27.0,A. Horford makes 2-pt layup from 2 ft,,38,38
177,2,4:27.0,Shooting foul by M. Kidd-Gilchrist (drawn by A. Horford),,38,38
178,2,4:27.0,A. Horford misses free throw 1 of 1,,38,38
179,2,4:26.0,,Defensive rebound by A. Jefferson,38,38
180,2,4:08.0,,A. Jefferson misses 2-pt hook shot from 9 ft,38,38
181,2,4:07.0,Defensive rebound by A. Horford,,38,38
182,2,3:57.0,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),,40,38
183,2,3:40.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 13 ft (assist by L. Stephenson),40,40
184,2,3:32.0,Turnover by J. Teague (bad pass; steal by K. Walker),,40,40
185,2,3:25.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),40,42
186,2,3:03.0,D. Carroll misses 3-pt jump shot from 23 ft,,40,42
187,2,3:02.0,,Defensive rebound by M. Kidd-Gilchrist,40,42
188,2,2:47.0,,L. Stephenson makes 2-pt layup from 1 ft,40,44
189,2,2:47.0,,Shooting foul by T. Sefolosha (drawn by L. Stephenson),40,44
190,2,2:47.0,,Charlotte full timeout,40,44
191,2,2:47.0,K. Korver enters the game for T. Sefolosha,,40,44
192,2,2:47.0,,L. Stephenson makes free throw 1 of 1,40,45
193,2,2:35.0,Personal foul by K. Walker (drawn by J. Teague),,40,45
194,2,2:35.0,,G. Neal enters the game for M. Kidd-Gilchrist,40,45
195,2,2:24.0,J. Teague makes 2-pt layup from 1 ft,,42,45
196,2,2:08.0,,L. Stephenson misses 2-pt jump shot from 9 ft,42,45
197,2,2:07.0,Defensive rebound by A. Horford,,42,45
198,2,1:55.0,J. Teague makes 2-pt jump shot from 9 ft,,44,45
199,2,1:32.0,,A. Jefferson misses 2-pt jump shot from 8 ft,44,45
200,2,1:32.0,Defensive rebound by Team,,44,45
201,2,1:15.0,A. Horford misses 2-pt jump shot from 19 ft,,44,45
202,2,1:14.0,,Defensive rebound by L. Stephenson,44,45
203,2,1:01.0,,A. Jefferson makes 2-pt layup from 1 ft,44,47
204,2,0:49.0,J. Teague misses 2-pt layup at rim,,44,47
205,2,0:49.0,Offensive rebound by D. Carroll,,44,47
206,2,0:49.0,A. Horford makes 2-pt jump shot from 18 ft (assist by D. Carroll),,46,47
207,2,0:32.0,,A. Jefferson misses 2-pt layup from 1 ft (block by A. Horford),46,47
208,2,0:30.0,Defensive rebound by K. Korver,,46,47
209,2,0:27.0,A. Horford makes 2-pt layup from 1 ft (assist by K. Korver),,48,47
210,2,0:04.0,,G. Neal misses 2-pt jump shot from 19 ft,48,47
211,2,0:03.0,Defensive rebound by Team,,48,47
212,2,0:03.0,,Loose ball foul by L. Stephenson (drawn by K. Korver),48,47
213,2,0:03.0,K. Korver makes free throw 1 of 2,,49,47
214,2,0:03.0,S. Mack enters the game for D. Carroll,,49,47
215,2,0:03.0,K. Korver makes free throw 2 of 2,,50,47
216,2,0:00.0,,K. Walker misses 3-pt jump shot from 39 ft,50,47
217,2,0:00.0,,Offensive rebound by Team,50,47
218,3,11:44.0,Turnover by J. Teague (bad pass; steal by K. Walker),,50,47
219,3,11:44.0,,Personal foul by P. Millsap (drawn by K. Walker),50,47
220,3,11:19.0,,K. Walker misses 2-pt jump shot from 20 ft,50,47
221,3,11:19.0,,Offensive rebound by Team,50,47
222,3,11:19.0,,Turnover by Team (shot clock),50,47
223,3,11:03.0,K. Korver makes 2-pt jump shot from 18 ft (assist by P. Millsap),,52,47
224,3,10:51.0,,A. Jefferson misses 2-pt layup from 1 ft,52,47
225,3,10:50.0,,Offensive rebound by A. Jefferson,52,47
226,3,10:40.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by A. Jefferson),52,50
227,3,10:27.0,A. Horford misses 2-pt hook shot from 6 ft,,52,50
228,3,10:25.0,,Defensive rebound by A. Jefferson,52,50
229,3,10:13.0,,L. Stephenson misses 3-pt jump shot from 26 ft,52,50
230,3,10:09.0,Defensive rebound by K. Korver,,52,50
231,3,9:56.0,Shooting foul by M. Williams (drawn by J. Teague),,52,50
232,3,9:56.0,J. Teague makes free throw 1 of 2,,53,50
233,3,9:56.0,J. Teague makes free throw 2 of 2,,54,50
234,3,9:41.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by K. Walker),54,52
235,3,9:34.0,J. Teague misses 2-pt jump shot from 3 ft (block by A. Jefferson),,54,52
236,3,9:34.0,Offensive rebound by Team,,54,52
237,3,9:33.0,Turnover by P. Millsap (offensive foul),,54,52
238,3,9:33.0,Offensive foul by P. Millsap (drawn by K. Walker),,54,52
239,3,9:22.0,,Personal foul by D. Carroll (drawn by L. Stephenson),54,52
240,3,9:15.0,,K. Walker makes 2-pt jump shot from 11 ft,54,54
241,3,9:01.0,J. Teague misses 2-pt layup from 2 ft,,54,54
242,3,8:57.0,Offensive rebound by J. Teague,,54,54
243,3,8:57.0,J. Teague makes 2-pt layup from 1 ft,,56,54
244,3,8:41.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),56,56
245,3,8:30.0,Turnover by J. Teague (bad pass; steal by K. Walker),,56,56
246,3,8:27.0,Offensive charge foul by M. Kidd-Gilchrist (drawn by K. Korver),,56,56
247,3,8:27.0,,Turnover by M. Kidd-Gilchrist (offensive foul),56,56
248,3,8:11.0,J. Teague misses 2-pt jump shot from 6 ft (block by A. Jefferson),,56,56
249,3,8:10.0,,Defensive rebound by A. Jefferson,56,56
250,3,7:54.0,,A. Jefferson makes 2-pt jump shot from 14 ft (assist by K. Walker),56,58
251,3,7:28.0,J. Teague misses 3-pt jump shot from 26 ft,,56,58
252,3,7:27.0,,Defensive rebound by K. Walker,56,58
253,3,7:11.0,,A. Jefferson misses 2-pt jump shot from 12 ft,56,58
254,3,7:10.0,,Offensive rebound by M. Kidd-Gilchrist,56,58
255,3,7:07.0,,M. Williams makes 2-pt jump shot from 21 ft (assist by M. Kidd-Gilchrist),56,60
256,3,7:07.0,Atlanta full timeout,,56,60
257,3,7:07.0,T. Sefolosha enters the game for D. Carroll,,56,60
258,3,7:07.0,P. Antić enters the game for A. Horford,,56,60
259,3,6:58.0,Offensive foul by K. Korver (drawn by M. Williams),,56,60
260,3,6:58.0,Turnover by K. Korver (offensive foul),,56,60
261,3,6:40.0,,Shooting foul by P. Antić (drawn by A. Jefferson),56,60
262,3,6:40.0,,A. Jefferson misses free throw 1 of 2,56,60
263,3,6:40.0,,Offensive rebound by Team,56,60
264,3,6:40.0,,A. Jefferson makes free throw 2 of 2,56,61
265,3,6:29.0,P. Millsap makes 2-pt layup from 1 ft,,58,61
266,3,6:16.0,,K. Walker misses 3-pt jump shot from 25 ft,58,61
267,3,6:15.0,Defensive rebound by T. Sefolosha,,58,61
268,3,6:05.0,P. Antić misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),,58,61
269,3,6:03.0,,Defensive rebound by L. Stephenson,58,61
270,3,5:59.0,,Turnover by L. Stephenson (lost ball),58,61
271,3,5:59.0,,P. Hairston enters the game for M. Kidd-Gilchrist,58,61
272,3,5:54.0,Personal foul by P. Hairston (drawn by K. Korver),,58,61
273,3,5:44.0,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Teague),,61,61
274,3,5:21.0,,A. Jefferson makes 2-pt hook shot from 12 ft (assist by P. Hairston),61,63
275,3,5:05.0,Turnover by T. Sefolosha (traveling),,61,63
276,3,5:05.0,,C. Zeller enters the game for M. Williams,61,63
277,3,4:45.0,,P. Hairston misses 3-pt jump shot from 25 ft,61,63
278,3,4:44.0,Defensive rebound by T. Sefolosha,,61,63
279,3,4:36.0,Personal foul by C. Zeller (drawn by P. Millsap),,61,63
280,3,4:31.0,P. Antić makes 3-pt jump shot from 25 ft (assist by P. Millsap),,64,63
281,3,4:16.0,,Turnover by C. Zeller (lost ball),64,63
282,3,4:05.0,,Offensive charge foul by P. Millsap (drawn by C. Zeller),64,63
283,3,4:05.0,Turnover by P. Millsap (offensive foul),,64,63
284,3,4:05.0,,G. Neal enters the game for L. Stephenson,64,63
285,3,4:05.0,,J. Maxiell enters the game for A. Jefferson,64,63
286,3,3:58.0,Offensive charge foul by K. Walker (drawn by P. Millsap),,64,63
287,3,3:58.0,,Turnover by K. Walker (offensive foul),64,63
288,3,3:42.0,P. Millsap misses 2-pt jump shot from 6 ft,,64,63
289,3,3:40.0,,Defensive rebound by G. Neal,64,63
290,3,3:33.0,,G. Neal misses 2-pt jump shot from 16 ft,64,63
291,3,3:32.0,Defensive rebound by P. Antić,,64,63
292,3,3:28.0,Shooting foul by J. Maxiell (drawn by J. Teague),,64,63
293,3,3:28.0,J. Teague makes free throw 1 of 2,,65,63
294,3,3:28.0,D. Carroll enters the game for K. Korver,,65,63
295,3,3:28.0,J. Teague misses free throw 2 of 2,,65,63
296,3,3:26.0,,Defensive rebound by P. Hairston,65,63
297,3,3:09.0,,K. Walker misses 3-pt jump shot from 26 ft,65,63
298,3,3:08.0,Defensive rebound by T. Sefolosha,,65,63
299,3,3:01.0,J. Teague misses 2-pt layup from 2 ft (block by C. Zeller),,65,63
300,3,3:01.0,Offensive rebound by Team,,65,63
301,3,2:52.0,J. Teague makes 2-pt layup from 2 ft,,67,63
302,3,2:36.0,,K. Walker makes 2-pt jump shot from 15 ft (assist by P. Hairston),67,65
303,3,2:26.0,T. Sefolosha makes 2-pt dunk at rim (assist by J. Teague),,69,65
304,3,2:07.0,Offensive charge foul by P. Hairston (drawn by P. Antić),,69,65
305,3,2:07.0,,Turnover by P. Hairston (offensive foul),69,65
306,3,2:07.0,,Charlotte full timeout,69,65
307,3,2:07.0,D. Schröder enters the game for J. Teague,,69,65
308,3,2:07.0,,B. Roberts enters the game for K. Walker,69,65
309,3,1:59.0,Offensive foul by P. Millsap (drawn by C. Zeller),,69,65
310,3,1:59.0,Turnover by P. Millsap (offensive foul),,69,65
311,3,1:59.0,M. Scott enters the game for P. Millsap,,69,65
312,3,1:36.0,,J. Maxiell makes 2-pt jump shot from 7 ft (assist by G. Neal),69,67
313,3,1:14.0,Personal foul by B. Roberts (drawn by D. Schröder),,69,67
314,3,1:14.0,D. Schröder makes free throw 1 of 2,,70,67
315,3,1:14.0,D. Schröder makes free throw 2 of 2,,71,67
316,3,1:02.0,,Turnover by G. Neal (bad pass; steal by P. Antić),71,67
317,3,0:58.0,T. Sefolosha misses 2-pt layup from 1 ft,,71,67
318,3,0:57.0,Offensive rebound by D. Carroll,,71,67
319,3,0:57.0,D. Carroll makes 2-pt layup at rim,,73,67
320,3,0:38.0,,P. Hairston misses 3-pt jump shot from 26 ft,73,67
321,3,0:37.0,Defensive rebound by D. Schröder,,73,67
322,3,0:26.0,M. Scott makes 3-pt jump shot from 22 ft (assist by T. Sefolosha),,76,67
323,3,0:07.0,,G. Neal misses 3-pt jump shot from 26 ft,76,67
324,3,0:05.0,,Offensive rebound by G. Neal,76,67
325,3,0:05.0,,G. Neal makes 2-pt jump shot from 16 ft,76,69
326,3,0:05.0,,Shooting foul by T. Sefolosha (drawn by G. Neal),76,69
327,3,0:05.0,,G. Neal makes free throw 1 of 1,76,70
328,3,0:01.0,D. Schröder makes 2-pt layup from 2 ft,,78,70
329,4,11:44.0,,C. Zeller misses 2-pt jump shot from 18 ft,78,70
330,4,11:42.0,,Offensive rebound by P. Hairston,78,70
331,4,11:29.0,,G. Neal makes 3-pt jump shot from 25 ft,78,73
332,4,11:19.0,Personal foul by G. Neal (drawn by A. Horford),,78,73
333,4,11:19.0,,M. Kidd-Gilchrist enters the game for P. Hairston,78,73
334,4,11:13.0,D. Schröder makes 2-pt layup from 1 ft,,80,73
335,4,11:00.0,,B. Roberts misses 2-pt layup at rim,80,73
336,4,10:58.0,Defensive rebound by M. Scott,,80,73
337,4,10:47.0,M. Scott misses 3-pt jump shot from 26 ft,,80,73
338,4,10:46.0,,Defensive rebound by J. Maxiell,80,73
339,4,10:33.0,,B. Roberts misses 2-pt jump shot from 15 ft,80,73
340,4,10:31.0,Defensive rebound by A. Horford,,80,73
341,4,10:23.0,D. Carroll misses 3-pt jump shot from 24 ft,,80,73
342,4,10:21.0,Offensive rebound by A. Horford,,80,73
343,4,10:07.0,A. Horford misses 2-pt layup from 1 ft,,80,73
344,4,10:06.0,,Defensive rebound by C. Zeller,80,73
345,4,9:43.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 15 ft (assist by B. Roberts),80,75
346,4,9:21.0,Turnover by M. Scott (traveling),,80,75
347,4,9:21.0,K. Korver enters the game for T. Sefolosha,,80,75
348,4,9:21.0,,A. Jefferson enters the game for J. Maxiell,80,75
349,4,9:21.0,,L. Stephenson enters the game for G. Neal,80,75
350,4,9:05.0,,A. Jefferson makes 2-pt dunk at rim (assist by L. Stephenson),80,77
351,4,8:49.0,A. Horford misses 2-pt jump shot from 19 ft,,80,77
352,4,8:48.0,,Defensive rebound by A. Jefferson,80,77
353,4,8:33.0,,Personal foul by D. Schröder (drawn by A. Jefferson),80,77
354,4,8:33.0,Official timeout,,80,77
355,4,8:26.0,,Turnover by B. Roberts (bad pass; steal by D. Schröder),80,77
356,4,8:20.0,Turnover by D. Carroll (bad pass; steal by C. Zeller),,80,77
357,4,8:09.0,,A. Jefferson misses 2-pt hook shot from 9 ft,80,77
358,4,8:07.0,,Offensive rebound by L. Stephenson,80,77
359,4,7:56.0,,C. Zeller makes 2-pt jump shot from 19 ft (assist by B. Roberts),80,79
360,4,7:35.0,M. Scott misses 3-pt jump shot from 26 ft,,80,79
361,4,7:33.0,,Defensive rebound by A. Jefferson,80,79
362,4,7:22.0,,K. Walker enters the game for B. Roberts,80,79
363,4,7:22.0,,Offensive foul by M. Kidd-Gilchrist (drawn by K. Korver),80,79
364,4,7:22.0,,Turnover by M. Kidd-Gilchrist (offensive foul),80,79
365,4,7:10.0,K. Korver misses 2-pt jump shot from 18 ft,,80,79
366,4,7:10.0,,Defensive rebound by K. Walker,80,79
367,4,7:10.0,,Personal foul by D. Carroll (drawn by K. Walker),80,79
368,4,7:10.0,P. Millsap enters the game for D. Schröder,,80,79
369,4,7:10.0,J. Teague enters the game for M. Scott,,80,79
370,4,6:52.0,,A. Jefferson misses 2-pt jump shot from 14 ft,80,79
371,4,6:48.0,Defensive rebound by P. Millsap,,80,79
372,4,6:41.0,Shooting foul by C. Zeller (drawn by A. Horford),,80,79
373,4,6:41.0,A. Horford makes free throw 1 of 2,,81,79
374,4,6:41.0,A. Horford makes free throw 2 of 2,,82,79
375,4,6:29.0,,L. Stephenson misses 2-pt jump shot from 18 ft,82,79
376,4,6:28.0,Defensive rebound by A. Horford,,82,79
377,4,6:19.0,J. Teague makes 2-pt jump shot from 19 ft,,84,79
378,4,5:55.0,,C. Zeller makes 2-pt jump shot from 18 ft (assist by K. Walker),84,81
