,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
383,4,0:50.0,,B. Knight misses 3-pt jump shot from 25 ft,87,80
384,4,0:50.0,,Offensive rebound by K. Middleton,87,80
385,4,0:50.0,,K. Middleton makes 2-pt layup at rim,87,82
386,4,0:50.0,Indiana full timeout,,87,82
387,4,0:50.0,,J. Dudley enters the game for Z. Pachulia,87,82
388,4,0:50.0,R. Stuckey enters the game for D. Sloan,,87,82
389,4,0:47.0,Personal foul by O. Mayo (drawn by R. Stuckey),,87,82
390,4,0:47.0,R. Stuckey makes free throw 1 of 2,,88,82
391,4,0:47.0,,Z. Pachulia enters the game for J. Dudley,88,82
392,4,0:47.0,R. Stuckey makes free throw 2 of 2,,89,82
393,4,0:47.0,,Milwaukee full timeout,89,82
394,4,0:47.0,,J. Dudley enters the game for G. Antetokounmpo,89,82
395,4,0:39.0,,B. Knight misses 3-pt jump shot from 25 ft,89,82
396,4,0:37.0,,Offensive rebound by Z. Pachulia,89,82
397,4,0:35.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by O. Mayo),89,85
398,4,0:35.0,Indiana full timeout,,89,85
399,4,0:35.0,L. Scola enters the game for R. Hibbert,,89,85
400,4,0:28.0,Personal foul by K. Middleton (drawn by R. Stuckey),,89,85
401,4,0:28.0,R. Stuckey makes free throw 1 of 2,,90,85
402,4,0:28.0,R. Hibbert enters the game for L. Scola,,90,85
403,4,0:28.0,R. Stuckey makes free throw 2 of 2,,91,85
404,4,0:28.0,,Milwaukee full timeout,91,85
405,4,0:19.0,,J. Dudley misses 3-pt jump shot from 24 ft,91,85
406,4,0:19.0,Defensive rebound by Team,,91,85
407,4,0:19.0,D. Sloan enters the game for R. Hibbert,,91,85
408,4,0:16.0,Turnover by R. Stuckey (bad pass; steal by B. Knight),,91,85
409,4,0:13.0,,O. Mayo makes 2-pt layup at rim (assist by B. Knight),91,87
410,4,0:13.0,Indiana full timeout,,91,87
411,4,0:13.0,,G. Antetokounmpo enters the game for Z. Pachulia,91,87
412,4,0:13.0,L. Scola enters the game for D. Sloan,,91,87
413,4,0:12.0,Personal take foul by K. Middleton (drawn by S. Hill),,91,87
414,4,0:12.0,S. Hill misses free throw 1 of 2,,91,87
415,4,0:12.0,Offensive rebound by Team,,91,87
416,4,0:12.0,S. Hill makes free throw 2 of 2,,92,87
417,4,0:12.0,,Milwaukee full timeout,92,87
418,4,0:12.0,R. Hibbert enters the game for L. Scola,,92,87
419,4,0:12.0,,Z. Pachulia enters the game for G. Antetokounmpo,92,87
420,4,0:06.0,,B. Knight makes 2-pt layup at rim,92,89
421,4,0:05.0,Personal foul by K. Middleton (drawn by S. Hill),,92,89
422,4,0:05.0,,J. Bayless enters the game for K. Middleton,92,89
423,4,0:05.0,S. Hill makes free throw 1 of 2,,93,89
424,4,0:05.0,D. Sloan enters the game for R. Hibbert,,93,89
425,4,0:05.0,S. Hill makes free throw 2 of 2,,94,89
426,4,0:02.0,,Z. Pachulia makes 2-pt layup at rim (assist by B. Knight),94,91
