,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
91,1,1:19.0,,Offensive rebound by K. Humphries,12,28
92,1,1:17.0,,K. Humphries misses 2-pt layup at rim,12,28
93,1,1:16.0,Defensive rebound by B. Bass,,12,28
94,1,1:02.0,B. Bass misses 2-pt jump shot from 4 ft,,12,28
95,1,1:01.0,,Defensive rebound by M. Gortat,12,28
96,1,0:54.0,,Turnover by J. Wall (lost ball; steal by E. Turner),12,28
97,1,0:45.0,J. Green misses 3-pt jump shot from 24 ft (block by B. Beal),,12,28
98,1,0:43.0,,Defensive rebound by J. Wall,12,28
99,1,0:34.0,,J. Wall makes 2-pt layup at rim,12,30
100,1,0:19.0,J. Nelson misses 3-pt jump shot from 26 ft,,12,30
101,1,0:18.0,,Defensive rebound by R. Butler,12,30
102,1,0:02.0,,K. Humphries misses 2-pt jump shot from 22 ft,12,30
103,1,0:01.0,Defensive rebound by B. Bass,,12,30
104,2,11:49.0,,O. Porter makes 2-pt jump shot from 20 ft (assist by K. Humphries),12,32
105,2,11:29.0,E. Turner misses 2-pt layup from 1 ft,,12,32
106,2,11:28.0,Offensive rebound by K. Olynyk,,12,32
107,2,11:26.0,K. Olynyk makes 2-pt dunk at rim,,14,32
108,2,11:11.0,,K. Humphries makes 2-pt dunk at rim (assist by R. Butler),14,34
109,2,10:56.0,Shooting foul by K. Séraphin (drawn by K. Olynyk),,14,34
110,2,10:56.0,K. Olynyk makes free throw 1 of 2,,15,34
111,2,10:56.0,P. Pressey enters the game for J. Nelson,,15,34
112,2,10:56.0,K. Olynyk makes free throw 2 of 2,,16,34
113,2,10:43.0,,R. Butler makes 2-pt jump shot from 20 ft (assist by K. Humphries),16,36
114,2,10:25.0,E. Turner makes 2-pt jump shot from 14 ft,,18,36
115,2,10:13.0,,R. Butler misses 2-pt jump shot from 14 ft,18,36
116,2,10:13.0,,Offensive rebound by Team,18,36
117,2,10:13.0,Loose ball foul by K. Olynyk (drawn by K. Humphries),,18,36
118,2,9:57.0,,K. Séraphin makes 2-pt hook shot from 8 ft (assist by O. Porter),18,38
119,2,9:43.0,B. Bass misses 2-pt jump shot from 3 ft,,18,38
120,2,9:42.0,Offensive rebound by J. Crowder,,18,38
121,2,9:40.0,J. Crowder makes 2-pt tip-in at rim,,20,38
122,2,9:34.0,,Turnover by A. Miller (lost ball; steal by P. Pressey),20,38
123,2,9:29.0,P. Pressey misses 2-pt layup at rim (block by A. Miller),,20,38
124,2,9:29.0,,Defensive rebound by Team,20,38
125,2,9:19.0,,Turnover by A. Miller (lost ball; steal by P. Pressey),20,38
126,2,9:14.0,P. Pressey misses 2-pt layup from 1 ft,,20,38
127,2,9:13.0,,Defensive rebound by K. Humphries,20,38
128,2,9:05.0,,Turnover by K. Séraphin (lost ball),20,38
129,2,8:52.0,K. Olynyk misses 3-pt jump shot from 25 ft,,20,38
130,2,8:51.0,,Defensive rebound by A. Miller,20,38
131,2,8:40.0,,K. Humphries makes 2-pt jump shot from 13 ft (assist by A. Miller),20,40
132,2,8:19.0,Turnover by E. Turner (bad pass),,20,40
133,2,8:19.0,Official timeout,,20,40
134,2,8:19.0,B. Wright enters the game for B. Bass,,20,40
135,2,8:03.0,,K. Séraphin makes 2-pt hook shot from 2 ft (assist by R. Butler),20,42
136,2,7:42.0,B. Wright makes 2-pt jump shot from 8 ft (assist by E. Turner),,22,42
137,2,7:24.0,,K. Séraphin makes 2-pt jump shot from 16 ft (assist by A. Miller),22,44
138,2,7:12.0,Personal foul by A. Miller (drawn by P. Pressey),,22,44
139,2,7:04.0,E. Turner makes 2-pt jump shot from 13 ft,,24,44
140,2,6:48.0,,Personal foul by P. Pressey (drawn by K. Humphries),24,44
141,2,6:48.0,J. Sullinger enters the game for K. Olynyk,,24,44
142,2,6:38.0,,Turnover by K. Séraphin (lost ball; steal by J. Sullinger),24,44
143,2,6:25.0,Shooting foul by O. Porter (drawn by E. Turner),,24,44
144,2,6:25.0,E. Turner misses free throw 1 of 2,,24,44
145,2,6:25.0,Offensive rebound by Team,,24,44
146,2,6:25.0,E. Turner makes free throw 2 of 2,,25,44
147,2,6:11.0,,K. Séraphin misses 2-pt layup from 2 ft (block by J. Crowder),25,44
148,2,6:10.0,Defensive rebound by B. Wright,,25,44
149,2,5:58.0,J. Crowder misses 2-pt layup from 1 ft,,25,44
150,2,5:57.0,,Defensive rebound by K. Humphries,25,44
151,2,5:38.0,,K. Séraphin misses 2-pt jump shot from 17 ft,25,44
152,2,5:37.0,Defensive rebound by P. Pressey,,25,44
153,2,5:29.0,J. Sullinger makes 2-pt layup from 1 ft (assist by P. Pressey),,27,44
154,2,5:18.0,,Personal foul by P. Pressey (drawn by A. Miller),27,44
155,2,5:18.0,,Washington full timeout,27,44
156,2,5:18.0,,J. Wall enters the game for A. Miller,27,44
157,2,5:18.0,,N. Hilário enters the game for K. Humphries,27,44
158,2,5:18.0,,B. Beal enters the game for O. Porter,27,44
159,2,5:05.0,,N. Hilário makes 2-pt layup from 1 ft,27,46
160,2,5:05.0,,Shooting foul by B. Wright (drawn by N. Hilário),27,46
161,2,5:05.0,,N. Hilário makes free throw 1 of 1,27,47
162,2,4:49.0,E. Turner makes 2-pt jump shot from 14 ft (assist by J. Sullinger),,29,47
163,2,4:30.0,,R. Butler makes 3-pt jump shot from 23 ft (assist by N. Hilário),29,50
164,2,4:19.0,E. Turner misses 3-pt jump shot from 26 ft,,29,50
165,2,4:18.0,,Defensive rebound by J. Wall,29,50
166,2,4:10.0,,Shooting foul by E. Turner (drawn by N. Hilário),29,50
167,2,4:10.0,,N. Hilário misses free throw 1 of 2,29,50
168,2,4:10.0,,Offensive rebound by Team,29,50
169,2,4:10.0,,M. Gortat enters the game for K. Séraphin,29,50
170,2,4:10.0,A. Bradley enters the game for P. Pressey,,29,50
171,2,4:10.0,J. Green enters the game for J. Crowder,,29,50
172,2,4:10.0,,N. Hilário makes free throw 2 of 2,29,51
173,2,3:59.0,E. Turner misses 2-pt jump shot from 14 ft,,29,51
174,2,3:57.0,,Defensive rebound by M. Gortat,29,51
175,2,3:44.0,,M. Gortat misses 2-pt jump shot from 11 ft,29,51
176,2,3:43.0,Defensive rebound by J. Sullinger,,29,51
177,2,3:35.0,Turnover by E. Turner (bad pass; steal by J. Wall),,29,51
178,2,3:31.0,,Turnover by J. Wall (bad pass),29,51
179,2,3:31.0,M. Smart enters the game for E. Turner,,29,51
180,2,3:31.0,Boston full timeout,,29,51
181,2,3:31.0,K. Olynyk enters the game for B. Wright,,29,51
182,2,3:10.0,J. Green misses 2-pt jump shot from 4 ft,,29,51
183,2,3:09.0,,Defensive rebound by B. Beal,29,51
184,2,3:03.0,,Turnover by B. Beal (bad pass),29,51
185,2,2:52.0,J. Green makes 2-pt jump shot from 12 ft,,31,51
186,2,2:36.0,,B. Beal makes 2-pt jump shot from 18 ft,31,53
187,2,2:26.0,J. Sullinger makes 3-pt jump shot from 27 ft (assist by M. Smart),,34,53
188,2,2:06.0,,B. Beal misses 2-pt jump shot from 19 ft,34,53
189,2,2:05.0,Defensive rebound by J. Sullinger,,34,53
190,2,2:00.0,Offensive foul by M. Smart (drawn by J. Wall),,34,53
191,2,2:00.0,Turnover by M. Smart (offensive foul),,34,53
192,2,2:00.0,,P. Pierce enters the game for R. Butler,34,53
193,2,1:40.0,,J. Wall misses 2-pt jump shot from 12 ft,34,53
194,2,1:38.0,,Offensive rebound by Team,34,53
195,2,1:26.0,,M. Gortat misses 2-pt layup from 1 ft,34,53
196,2,1:25.0,Defensive rebound by J. Sullinger,,34,53
197,2,1:20.0,Personal foul by J. Wall (drawn by K. Olynyk),,34,53
198,2,1:15.0,A. Bradley misses 2-pt jump shot from 16 ft,,34,53
199,2,1:14.0,,Defensive rebound by P. Pierce,34,53
200,2,1:04.0,,N. Hilário misses 2-pt jump shot from 17 ft,34,53
201,2,1:03.0,Defensive rebound by M. Smart,,34,53
202,2,0:59.0,Shooting block foul by P. Pierce (drawn by J. Green),,34,53
203,2,0:59.0,J. Green makes free throw 1 of 2,,35,53
204,2,0:59.0,J. Green makes free throw 2 of 2,,36,53
205,2,0:43.0,,P. Pierce misses 3-pt jump shot from 27 ft,36,53
206,2,0:41.0,Defensive rebound by M. Smart,,36,53
207,2,0:38.0,Offensive foul by J. Green (drawn by J. Wall),,36,53
208,2,0:38.0,Turnover by J. Green (offensive foul),,36,53
209,2,0:30.0,,P. Pierce makes 3-pt jump shot from 23 ft (assist by J. Wall),36,56
210,2,0:17.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by M. Smart),,39,56
211,2,0:01.0,,J. Wall misses 2-pt jump shot from 7 ft,39,56
212,2,0:00.0,,Offensive rebound by Team,39,56
213,3,11:39.0,,B. Beal makes 2-pt layup from 1 ft,39,58
214,3,11:15.0,A. Bradley misses 2-pt layup at rim,,39,58
215,3,11:13.0,,Defensive rebound by N. Hilário,39,58
216,3,10:53.0,,M. Gortat makes 2-pt hook shot from 6 ft (assist by J. Wall),39,60
217,3,10:37.0,J. Green misses 3-pt jump shot from 26 ft,,39,60
218,3,10:36.0,Offensive rebound by K. Olynyk,,39,60
219,3,10:36.0,Personal foul by M. Gortat (drawn by K. Olynyk),,39,60
220,3,10:36.0,J. Nelson enters the game for M. Smart,,39,60
221,3,10:26.0,J. Green makes 2-pt layup from 1 ft,,41,60
222,3,10:26.0,Shooting foul by P. Pierce (drawn by J. Green),,41,60
223,3,10:26.0,J. Green makes free throw 1 of 1,,42,60
224,3,10:04.0,,B. Beal misses 3-pt jump shot from 23 ft,42,60
225,3,10:03.0,Defensive rebound by J. Green,,42,60
226,3,9:59.0,K. Olynyk makes 2-pt dunk at rim (assist by A. Bradley),,44,60
227,3,9:34.0,,N. Hilário misses 2-pt jump shot from 9 ft,44,60
228,3,9:32.0,Defensive rebound by J. Green,,44,60
229,3,9:22.0,K. Olynyk misses 2-pt jump shot from 11 ft,,44,60
230,3,9:21.0,,Defensive rebound by N. Hilário,44,60
231,3,9:10.0,,N. Hilário misses 2-pt jump shot from 11 ft,44,60
232,3,9:08.0,,Offensive rebound by M. Gortat,44,60
233,3,9:05.0,,B. Beal misses 2-pt jump shot from 9 ft,44,60
234,3,9:03.0,Defensive rebound by K. Olynyk,,44,60
235,3,8:52.0,A. Bradley misses 2-pt jump shot from 21 ft,,44,60
236,3,8:51.0,,Defensive rebound by M. Gortat,44,60
237,3,8:48.0,,Personal take foul by J. Nelson (drawn by J. Wall),44,60
238,3,8:34.0,,P. Pierce makes 2-pt jump shot from 14 ft (assist by N. Hilário),44,62
239,3,8:19.0,J. Nelson misses 2-pt jump shot from 20 ft,,44,62
240,3,8:17.0,,Defensive rebound by P. Pierce,44,62
241,3,8:13.0,,Shooting block foul by J. Nelson (drawn by P. Pierce),44,62
242,3,8:13.0,,P. Pierce misses free throw 1 of 2,44,62
243,3,8:13.0,,Offensive rebound by Team,44,62
244,3,8:13.0,,P. Pierce makes free throw 2 of 2,44,63
245,3,8:03.0,Turnover by K. Olynyk (lost ball; steal by J. Wall),,44,63
246,3,7:58.0,,J. Wall makes 2-pt layup at rim,44,65
247,3,7:40.0,J. Sullinger makes 2-pt jump shot from 5 ft (assist by A. Bradley),,46,65
248,3,7:25.0,,J. Wall misses 2-pt jump shot from 19 ft,46,65
249,3,7:24.0,Defensive rebound by K. Olynyk,,46,65
250,3,7:15.0,J. Sullinger makes 2-pt layup at rim (assist by K. Olynyk),,48,65
251,3,6:52.0,,P. Pierce misses 2-pt jump shot from 16 ft,48,65
252,3,6:50.0,Defensive rebound by J. Sullinger,,48,65
253,3,6:44.0,J. Sullinger misses 3-pt jump shot from 27 ft,,48,65
254,3,6:41.0,,Defensive rebound by B. Beal,48,65
255,3,6:33.0,,M. Gortat misses 2-pt jump shot from 8 ft,48,65
256,3,6:32.0,Defensive rebound by K. Olynyk,,48,65
257,3,6:15.0,J. Green misses 3-pt jump shot from 26 ft,,48,65
258,3,6:14.0,,Defensive rebound by J. Wall,48,65
259,3,6:00.0,,J. Wall makes 2-pt jump shot from 8 ft,48,67
260,3,5:46.0,Turnover by J. Nelson (bad pass),,48,67
261,3,5:46.0,,Washington full timeout,48,67
262,3,5:32.0,,Turnover by J. Wall (bad pass; steal by J. Nelson),48,67
263,3,5:23.0,J. Nelson makes 3-pt jump shot from 28 ft,,51,67
264,3,5:06.0,,J. Wall makes 2-pt jump shot from 18 ft,51,69
265,3,4:47.0,A. Bradley misses 3-pt jump shot from 25 ft,,51,69
266,3,4:46.0,,Defensive rebound by N. Hilário,51,69
267,3,4:38.0,,P. Pierce misses 3-pt jump shot from 24 ft,51,69
268,3,4:37.0,Defensive rebound by K. Olynyk,,51,69
269,3,4:35.0,Personal take foul by P. Pierce (drawn by K. Olynyk),,51,69
270,3,4:35.0,,R. Butler enters the game for P. Pierce,51,69
271,3,4:25.0,J. Nelson misses 2-pt jump shot from 20 ft,,51,69
272,3,4:24.0,Offensive rebound by A. Bradley,,51,69
273,3,4:18.0,J. Nelson misses 3-pt jump shot from 26 ft,,51,69
274,3,4:17.0,,Defensive rebound by N. Hilário,51,69
275,3,4:11.0,,Offensive foul by M. Gortat (drawn by K. Olynyk),51,69
276,3,4:11.0,,Turnover by M. Gortat (offensive foul),51,69
277,3,4:11.0,,K. Humphries enters the game for N. Hilário,51,69
278,3,4:00.0,K. Olynyk misses 3-pt jump shot from 26 ft,,51,69
279,3,3:58.0,,Defensive rebound by J. Wall,51,69
280,3,3:45.0,,B. Beal misses 2-pt jump shot from 3 ft,51,69
281,3,3:44.0,Defensive rebound by Team,,51,69
282,3,3:39.0,Shooting foul by J. Wall (drawn by A. Bradley),,51,69
283,3,3:39.0,A. Bradley makes free throw 1 of 2,,52,69
284,3,3:39.0,T. Zeller enters the game for J. Sullinger,,52,69
285,3,3:39.0,A. Bradley makes free throw 2 of 2,,53,69
286,3,3:28.0,,B. Beal misses 2-pt jump shot from 16 ft,53,69
287,3,3:27.0,Defensive rebound by K. Olynyk,,53,69
288,3,3:17.0,J. Green misses 2-pt layup at rim,,53,69
289,3,3:17.0,Offensive rebound by T. Zeller,,53,69
290,3,3:17.0,Shooting foul by K. Humphries (drawn by T. Zeller),,53,69
291,3,3:17.0,T. Zeller misses free throw 1 of 2,,53,69
292,3,3:17.0,Offensive rebound by Team,,53,69
293,3,3:17.0,T. Zeller makes free throw 2 of 2,,54,69
294,3,3:01.0,,K. Humphries makes 2-pt jump shot from 18 ft (assist by J. Wall),54,71
295,3,2:49.0,T. Zeller makes 2-pt layup from 1 ft (assist by K. Olynyk),,56,71
296,3,2:30.0,,J. Wall makes 2-pt jump shot from 15 ft,56,73
297,3,2:19.0,T. Zeller misses 2-pt layup from 1 ft,,56,73
298,3,2:18.0,Offensive rebound by K. Olynyk,,56,73
299,3,2:16.0,K. Olynyk makes 2-pt layup from 1 ft,,58,73
300,3,2:01.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),58,76
301,3,1:50.0,T. Zeller misses 2-pt layup at rim,,58,76
302,3,1:49.0,,Defensive rebound by K. Humphries,58,76
303,3,1:35.0,,J. Wall misses 2-pt layup from 1 ft,58,76
304,3,1:34.0,Defensive rebound by T. Zeller,,58,76
305,3,1:34.0,,Technical foul by J. Wall,58,76
306,3,1:34.0,Boston full timeout,,58,76
307,3,1:34.0,,A. Miller enters the game for J. Wall,58,76
308,3,1:34.0,,K. Séraphin enters the game for M. Gortat,58,76
309,3,1:34.0,J. Green makes technical free throw,,59,76
310,3,1:20.0,Turnover by K. Olynyk (traveling),,59,76
311,3,1:04.0,,K. Séraphin makes 2-pt layup from 1 ft (assist by A. Miller),59,78
312,3,0:46.0,Shooting foul by A. Miller (drawn by J. Green),,59,78
313,3,0:46.0,J. Green misses free throw 1 of 2,,59,78
314,3,0:46.0,Offensive rebound by Team,,59,78
315,3,0:46.0,E. Turner enters the game for A. Bradley,,59,78
316,3,0:46.0,B. Bass enters the game for K. Olynyk,,59,78
317,3,0:46.0,,O. Porter enters the game for B. Beal,59,78
318,3,0:46.0,J. Green makes free throw 2 of 2,,60,78
319,3,0:28.0,,K. Séraphin makes 2-pt hook shot from 8 ft,60,80
320,3,0:09.0,Turnover by J. Nelson (bad pass; steal by K. Humphries),,60,80
321,3,0:04.0,,Turnover by R. Butler (bad pass; steal by J. Green),60,80
322,3,0:00.0,J. Green makes 3-pt jump shot from 25 ft (assist by J. Nelson),,63,80
323,4,11:44.0,J. Green misses 2-pt jump shot from 12 ft,,63,80
324,4,11:42.0,Offensive rebound by J. Green,,63,80
325,4,11:39.0,J. Green makes 2-pt dunk at rim,,65,80
326,4,11:17.0,,Turnover by K. Séraphin (offensive foul),65,80
327,4,11:17.0,,Offensive foul by K. Séraphin (drawn by T. Zeller),65,80
328,4,10:54.0,T. Zeller misses 2-pt jump shot from 4 ft,,65,80
329,4,10:52.0,,Defensive rebound by O. Porter,65,80
330,4,10:38.0,,R. Butler misses 2-pt jump shot from 14 ft,65,80
331,4,10:37.0,,Offensive rebound by O. Porter,65,80
332,4,10:31.0,,K. Séraphin misses 2-pt jump shot from 12 ft,65,80
333,4,10:30.0,,Offensive rebound by O. Porter,65,80
334,4,10:29.0,,O. Porter misses 2-pt jump shot from 10 ft (block by T. Zeller),65,80
335,4,10:29.0,,Offensive rebound by Team,65,80
336,4,10:29.0,J. Sullinger enters the game for T. Zeller,,65,80
337,4,10:26.0,,R. Butler misses 2-pt layup from 1 ft,65,80
338,4,10:25.0,Defensive rebound by B. Bass,,65,80
339,4,10:07.0,J. Green misses 3-pt jump shot from 25 ft,,65,80
340,4,10:06.0,,Defensive rebound by A. Miller,65,80
341,4,9:59.0,,R. Butler makes 2-pt layup from 2 ft,65,82
342,4,9:59.0,,Shooting foul by J. Green (drawn by R. Butler),65,82
343,4,9:59.0,,R. Butler makes free throw 1 of 1,65,83
344,4,9:52.0,B. Bass makes 2-pt jump shot from 18 ft (assist by E. Turner),,67,83
345,4,9:30.0,,K. Humphries misses 2-pt jump shot from 19 ft,67,83
346,4,9:29.0,Defensive rebound by B. Bass,,67,83
347,4,9:19.0,P. Pressey misses 2-pt jump shot from 7 ft,,67,83
348,4,9:18.0,,Defensive rebound by K. Humphries,67,83
349,4,9:05.0,,O. Porter makes 2-pt jump shot from 21 ft (assist by A. Miller),67,85
350,4,8:44.0,J. Sullinger misses 3-pt jump shot from 27 ft,,67,85
351,4,8:41.0,,Defensive rebound by K. Séraphin,67,85
352,4,8:28.0,,A. Miller makes 2-pt jump shot from 18 ft (assist by K. Humphries),67,87
353,4,8:19.0,Boston full timeout,,67,87
354,4,8:19.0,J. Crowder enters the game for J. Green,,67,87
355,4,8:14.0,E. Turner makes 2-pt layup from 1 ft (assist by J. Sullinger),,69,87
356,4,8:14.0,Shooting foul by R. Butler (drawn by E. Turner),,69,87
357,4,8:14.0,E. Turner misses free throw 1 of 1,,69,87
358,4,8:12.0,,Defensive rebound by R. Butler,69,87
359,4,7:54.0,,O. Porter makes 2-pt jump shot from 12 ft (assist by A. Miller),69,89
360,4,7:36.0,B. Bass makes 2-pt jump shot from 15 ft,,71,89
361,4,7:13.0,,Turnover by A. Miller (bad pass; steal by J. Crowder),71,89
362,4,7:10.0,Shooting foul by K. Humphries (drawn by J. Crowder),,71,89
363,4,7:10.0,J. Crowder makes free throw 1 of 2,,72,89
364,4,7:10.0,J. Crowder makes free throw 2 of 2,,73,89
365,4,6:48.0,,K. Séraphin misses 2-pt jump shot from 11 ft,73,89
366,4,6:46.0,Defensive rebound by J. Sullinger,,73,89
367,4,6:34.0,B. Bass misses 2-pt jump shot from 5 ft,,73,89
368,4,6:34.0,,Defensive rebound by Team,73,89
369,4,6:12.0,,O. Porter misses 3-pt jump shot from 26 ft,73,89
370,4,6:11.0,,Offensive rebound by A. Miller,73,89
371,4,6:01.0,,A. Miller misses 2-pt jump shot from 5 ft,73,89
372,4,6:00.0,Defensive rebound by P. Pressey,,73,89
373,4,5:47.0,P. Pressey misses 2-pt layup from 1 ft,,73,89
374,4,5:46.0,,Defensive rebound by A. Miller,73,89
375,4,5:42.0,,K. Humphries makes 2-pt layup at rim (assist by A. Miller),73,91
376,4,5:33.0,J. Sullinger misses 3-pt jump shot from 24 ft,,73,91
377,4,5:32.0,,Defensive rebound by K. Humphries,73,91
378,4,5:19.0,,R. Butler misses 3-pt jump shot from 24 ft,73,91
379,4,5:18.0,Defensive rebound by E. Turner,,73,91
380,4,5:14.0,Turnover by P. Pressey (bad pass),,73,91
381,4,5:14.0,Official timeout,,73,91
382,4,5:14.0,B. Wright enters the game for B. Bass,,73,91
383,4,5:14.0,M. Smart enters the game for P. Pressey,,73,91
384,4,4:52.0,,O. Porter makes 2-pt jump shot from 21 ft (assist by A. Miller),73,93
385,4,4:33.0,J. Crowder misses 3-pt jump shot from 25 ft,,73,93
386,4,4:32.0,,Defensive rebound by K. Humphries,73,93
387,4,4:21.0,,R. Butler misses 3-pt jump shot from 26 ft,73,93
388,4,4:20.0,,Offensive rebound by K. Humphries,73,93
