,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
35,1,7:01.0,Defensive rebound by D. West,,6,18
36,1,7:01.0,Turnover by S. Hill (offensive foul),,6,18
37,1,7:01.0,,Offensive charge foul by S. Hill (drawn by L. James),6,18
38,1,6:44.0,,K. Love makes 2-pt hook shot from 6 ft,6,20
39,1,6:31.0,Turnover by D. Sloan (bad pass; steal by L. James),,6,20
40,1,6:26.0,,L. James makes 2-pt dunk at rim,6,22
41,1,6:26.0,Indiana full timeout,,6,22
42,1,6:26.0,C. Miles enters the game for R. Stuckey,,6,22
43,1,6:26.0,L. Allen enters the game for S. Hill,,6,22
44,1,6:26.0,C. Copeland enters the game for I. Mahinmi,,6,22
45,1,6:03.0,C. Copeland misses 3-pt jump shot from 26 ft,,6,22
46,1,5:59.0,,Defensive rebound by K. Irving,6,22
47,1,5:55.0,,S. Marion makes 2-pt dunk at rim (assist by K. Irving),6,24
48,1,5:42.0,C. Watson enters the game for D. Sloan,,6,24
49,1,5:37.0,D. West makes 2-pt jump shot from 17 ft (assist by C. Copeland),,8,24
50,1,5:18.0,,K. Irving misses 2-pt jump shot from 3 ft,8,24
51,1,5:15.0,,Offensive rebound by K. Love,8,24
52,1,5:15.0,,K. Love misses 2-pt tip-in at rim,8,24
53,1,5:14.0,,Offensive rebound by K. Love,8,24
54,1,5:14.0,,Shooting foul by L. Allen (drawn by K. Love),8,24
55,1,5:14.0,,K. Love makes free throw 1 of 2,8,25
56,1,5:14.0,,D. Waiters enters the game for S. Marion,8,25
57,1,5:14.0,,K. Love makes free throw 2 of 2,8,26
58,1,4:58.0,D. West misses 2-pt jump shot from 15 ft,,8,26
59,1,4:56.0,,Defensive rebound by D. Waiters,8,26
60,1,4:51.0,,Shooting foul by C. Copeland (drawn by D. Waiters),8,26
61,1,4:51.0,,D. Waiters makes free throw 1 of 2,8,27
62,1,4:51.0,,D. Waiters misses free throw 2 of 2,8,27
63,1,4:49.0,Defensive rebound by D. West,,8,27
64,1,4:34.0,C. Watson misses 2-pt jump shot from 4 ft (block by K. Irving),,8,27
65,1,4:32.0,,Defensive rebound by K. Irving,8,27
66,1,4:30.0,,Turnover by L. James (bad pass),8,27
67,1,4:13.0,C. Miles misses 2-pt jump shot from 20 ft,,8,27
68,1,4:12.0,,Defensive rebound by K. Love,8,27
69,1,3:54.0,,K. Love misses 3-pt jump shot from 23 ft,8,27
70,1,3:53.0,Defensive rebound by C. Watson,,8,27
71,1,3:48.0,C. Watson misses 2-pt jump shot from 3 ft,,8,27
72,1,3:47.0,,Defensive rebound by K. Love,8,27
73,1,3:39.0,,K. Irving misses 2-pt layup from 1 ft,8,27
74,1,3:36.0,Defensive rebound by L. Allen,,8,27
75,1,3:24.0,D. West makes 2-pt jump shot from 7 ft,,10,27
76,1,3:23.0,,Cleveland full timeout,10,27
77,1,3:23.0,,W. Cherry enters the game for K. Irving,10,27
78,1,3:12.0,,L. James misses 2-pt jump shot from 13 ft,10,27
79,1,3:11.0,Defensive rebound by L. Allen,,10,27
80,1,3:08.0,Personal foul by K. Love (drawn by D. West),,10,27
81,1,3:08.0,,L. Amundson enters the game for T. Thompson,10,27
82,1,2:52.0,C. Miles misses 2-pt jump shot from 8 ft,,10,27
83,1,2:49.0,Offensive rebound by C. Miles,,10,27
84,1,2:47.0,L. Allen makes 2-pt layup at rim (assist by C. Miles),,12,27
85,1,2:33.0,,D. Waiters misses 3-pt jump shot from 25 ft,12,27
86,1,2:32.0,Defensive rebound by L. Allen,,12,27
87,1,2:18.0,C. Miles makes 3-pt jump shot from 25 ft (assist by C. Copeland),,15,27
88,1,2:00.0,,L. Amundson misses 2-pt layup from 2 ft,15,27
89,1,1:59.0,Defensive rebound by C. Copeland,,15,27
90,1,1:49.0,D. West misses 2-pt jump shot from 16 ft,,15,27
91,1,1:48.0,Offensive rebound by L. Allen,,15,27
92,1,1:45.0,L. Allen makes 2-pt layup at rim,,17,27
93,1,1:23.0,,L. Amundson misses 2-pt jump shot from 6 ft,17,27
94,1,1:22.0,Defensive rebound by C. Watson,,17,27
95,1,1:18.0,Personal foul by L. James (drawn by C. Copeland),,17,27
96,1,1:18.0,L. Scola enters the game for D. West,,17,27
97,1,1:18.0,,T. Thompson enters the game for K. Love,17,27
98,1,1:09.0,L. Allen makes 2-pt jump shot from 16 ft (assist by C. Miles),,19,27
99,1,0:50.0,,Turnover by L. James (bad pass),19,27
100,1,0:42.0,Personal foul by W. Cherry (drawn by C. Watson),,19,27
101,1,0:42.0,C. Watson makes free throw 1 of 2,,20,27
102,1,0:42.0,C. Watson makes free throw 2 of 2,,21,27
103,1,0:35.0,,L. James misses 3-pt jump shot from 26 ft,21,27
104,1,0:34.0,Defensive rebound by L. Scola,,21,27
105,1,0:12.0,C. Watson misses 3-pt jump shot from 27 ft,,21,27
106,1,0:11.0,,Defensive rebound by Team,21,27
107,1,0:11.0,,K. Irving enters the game for L. Amundson,21,27
108,1,0:11.0,I. Mahinmi enters the game for L. Scola,,21,27
109,1,0:01.0,,L. James makes 2-pt jump shot from 10 ft,21,29
110,2,11:37.0,Shooting foul by S. Marion (drawn by C. Copeland),,21,29
111,2,11:37.0,C. Copeland makes free throw 1 of 2,,22,29
112,2,11:37.0,C. Copeland makes free throw 2 of 2,,23,29
113,2,11:24.0,,K. Irving makes 2-pt jump shot from 13 ft (assist by J. Harris),23,31
114,2,11:24.0,,Shooting foul by C. Miles (drawn by K. Irving),23,31
115,2,11:24.0,,K. Irving makes free throw 1 of 1,23,32
116,2,11:03.0,C. Watson misses 3-pt jump shot from 23 ft,,23,32
117,2,11:02.0,,Defensive rebound by S. Marion,23,32
118,2,10:54.0,,W. Cherry misses 3-pt jump shot from 25 ft,23,32
119,2,10:53.0,Defensive rebound by L. Scola,,23,32
120,2,10:33.0,C. Miles misses 3-pt jump shot from 26 ft,,23,32
121,2,10:32.0,Offensive rebound by Team,,23,32
122,2,10:32.0,,Loose ball foul by K. Irving (drawn by L. Scola),23,32
123,2,10:32.0,,D. Waiters enters the game for W. Cherry,23,32
124,2,10:18.0,C. Copeland makes 2-pt jump shot from 7 ft (assist by C. Watson),,25,32
125,2,10:04.0,,K. Irving misses 2-pt jump shot from 8 ft,25,32
126,2,10:03.0,,Offensive rebound by T. Thompson,25,32
127,2,10:02.0,,Shooting foul by L. Allen (drawn by T. Thompson),25,32
128,2,10:02.0,,T. Thompson misses free throw 1 of 2,25,32
129,2,10:02.0,,Offensive rebound by Team,25,32
130,2,10:02.0,,K. Love enters the game for J. Harris,25,32
131,2,10:02.0,,T. Thompson makes free throw 2 of 2,25,33
132,2,9:40.0,C. Copeland misses 3-pt jump shot from 26 ft,,25,33
133,2,9:40.0,,Defensive rebound by Team,25,33
134,2,9:27.0,,K. Love misses 2-pt layup at rim,25,33
135,2,9:25.0,Defensive rebound by L. Allen,,25,33
136,2,9:12.0,L. Allen misses 2-pt jump shot from 9 ft,,25,33
137,2,9:11.0,,Defensive rebound by T. Thompson,25,33
138,2,8:53.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by D. Waiters),25,36
139,2,8:30.0,L. Scola misses 2-pt jump shot from 5 ft,,25,36
140,2,8:29.0,,Defensive rebound by T. Thompson,25,36
141,2,8:21.0,,Shooting foul by L. Allen (drawn by T. Thompson),25,36
142,2,8:21.0,Official timeout,,25,36
143,2,8:21.0,I. Mahinmi enters the game for L. Allen,,25,36
144,2,8:21.0,D. Sloan enters the game for C. Watson,,25,36
145,2,8:21.0,,T. Thompson makes free throw 1 of 2,25,37
146,2,8:21.0,,T. Thompson misses free throw 2 of 2,25,37
147,2,8:19.0,Defensive rebound by L. Scola,,25,37
148,2,8:04.0,L. Scola makes 2-pt jump shot from 18 ft (assist by C. Miles),,27,37
149,2,7:44.0,Offensive charge foul by K. Love (drawn by L. Scola),,27,37
150,2,7:44.0,,Turnover by K. Love (offensive foul),27,37
151,2,7:44.0,,L. James enters the game for S. Marion,27,37
152,2,7:22.0,L. Scola makes 2-pt jump shot from 18 ft (assist by D. Sloan),,29,37
153,2,7:11.0,,T. Thompson makes 2-pt layup at rim (assist by K. Irving),29,39
154,2,6:46.0,C. Miles makes 3-pt jump shot from 26 ft (assist by L. Scola),,32,39
155,2,6:39.0,,Turnover by D. Waiters (traveling),32,39
156,2,6:19.0,Shooting foul by T. Thompson (drawn by L. Scola),,32,39
157,2,6:19.0,L. Scola makes free throw 1 of 2,,33,39
158,2,6:19.0,,W. Cherry enters the game for K. Irving,33,39
159,2,6:19.0,S. Hill enters the game for C. Copeland,,33,39
160,2,6:19.0,L. Scola makes free throw 2 of 2,,34,39
161,2,5:57.0,,L. James misses 2-pt jump shot from 15 ft,34,39
162,2,5:56.0,,Offensive rebound by K. Love,34,39
163,2,5:56.0,,Personal foul by L. Scola (drawn by K. Love),34,39
164,2,5:56.0,,Cleveland full timeout,34,39
165,2,5:56.0,,K. Irving enters the game for D. Waiters,34,39
166,2,5:56.0,,S. Marion enters the game for W. Cherry,34,39
167,2,5:47.0,,K. Love makes 2-pt hook shot from 9 ft,34,41
168,2,5:23.0,I. Mahinmi makes 2-pt dunk at rim (assist by L. Scola),,36,41
169,2,5:03.0,R. Stuckey enters the game for C. Miles,,36,41
170,2,4:58.0,,L. James misses 2-pt jump shot from 10 ft,36,41
171,2,4:57.0,Defensive rebound by L. Scola,,36,41
172,2,4:40.0,S. Hill makes 3-pt jump shot from 25 ft (assist by L. Scola),,39,41
173,2,4:22.0,,K. Irving makes 2-pt jump shot from 12 ft,39,43
174,2,4:07.0,L. Scola misses 2-pt jump shot from 7 ft,,39,43
175,2,4:06.0,,Defensive rebound by L. James,39,43
176,2,3:58.0,,K. Irving makes 3-pt jump shot from 27 ft (assist by L. James),39,46
177,2,3:56.0,Indiana full timeout,,39,46
178,2,3:56.0,D. West enters the game for L. Scola,,39,46
179,2,3:36.0,D. West makes 2-pt jump shot from 17 ft (assist by R. Stuckey),,41,46
180,2,3:09.0,,K. Love makes 2-pt layup at rim,41,48
181,2,2:59.0,D. Sloan misses 2-pt jump shot from 3 ft (block by K. Irving),,41,48
182,2,2:59.0,Offensive rebound by Team,,41,48
183,2,2:48.0,D. West makes 2-pt jump shot from 14 ft (assist by S. Hill),,43,48
184,2,2:33.0,,Personal foul by R. Stuckey (drawn by K. Love),43,48
185,2,2:33.0,,K. Love makes free throw 1 of 2,43,49
186,2,2:33.0,,K. Love makes free throw 2 of 2,43,50
187,2,2:18.0,S. Hill misses 3-pt jump shot from 25 ft,,43,50
188,2,2:17.0,,Defensive rebound by K. Irving,43,50
189,2,2:11.0,,K. Irving misses 3-pt jump shot from 28 ft,43,50
190,2,2:10.0,Defensive rebound by I. Mahinmi,,43,50
191,2,1:55.0,D. West misses 2-pt jump shot from 9 ft,,43,50
192,2,1:54.0,Offensive rebound by S. Hill,,43,50
193,2,1:54.0,S. Hill misses 2-pt tip-in at rim,,43,50
194,2,1:51.0,Offensive rebound by S. Hill,,43,50
195,2,1:51.0,S. Hill makes 2-pt tip-in from 1 ft,,45,50
196,2,1:36.0,,S. Marion misses 2-pt layup from 3 ft,45,50
197,2,1:36.0,,Offensive rebound by T. Thompson,45,50
198,2,1:36.0,,T. Thompson misses 2-pt tip-in at rim,45,50
199,2,1:35.0,Defensive rebound by Team,,45,50
200,2,1:35.0,,Loose ball foul by T. Thompson (drawn by I. Mahinmi),45,50
201,2,1:14.0,I. Mahinmi makes 2-pt hook shot from 6 ft (assist by D. Sloan),,47,50
202,2,0:55.0,,L. James misses 2-pt jump shot from 16 ft,47,50
203,2,0:53.0,Defensive rebound by R. Stuckey,,47,50
204,2,0:48.0,D. Sloan makes 2-pt layup at rim,,49,50
205,2,0:34.0,,L. James misses 2-pt jump shot from 5 ft,49,50
206,2,0:32.0,Defensive rebound by S. Hill,,49,50
207,2,0:27.0,D. Sloan misses 2-pt layup from 2 ft (block by K. Irving),,49,50
208,2,0:25.0,,Defensive rebound by K. Love,49,50
209,2,0:24.0,,Shooting foul by S. Hill (drawn by L. James),49,50
210,2,0:24.0,,L. James makes 2-pt layup from 1 ft (assist by K. Love),49,52
211,2,0:24.0,,L. Amundson enters the game for K. Love,49,52
212,2,0:24.0,C. Copeland enters the game for S. Hill,,49,52
213,2,0:24.0,C. Miles enters the game for R. Stuckey,,49,52
214,2,0:24.0,,J. Harris enters the game for T. Thompson,49,52
215,2,0:24.0,,L. James misses free throw 1 of 1,49,52
216,2,0:23.0,Defensive rebound by D. West,,49,52
217,2,0:02.0,D. Sloan misses 2-pt jump shot from 9 ft,,49,52
218,2,0:01.0,,Defensive rebound by S. Marion,49,52
219,3,11:41.0,Turnover by R. Stuckey (traveling),,49,52
220,3,11:25.0,,K. Love makes 2-pt jump shot from 17 ft,49,54
221,3,11:20.0,Turnover by S. Hill (bad pass; steal by K. Love),,49,54
222,3,11:11.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),49,56
223,3,10:53.0,,Violation by K. Love (kicked ball),49,56
224,3,10:43.0,D. Sloan misses 3-pt jump shot from 23 ft,,49,56
225,3,10:41.0,,Defensive rebound by K. Irving,49,56
226,3,10:36.0,,S. Marion makes 2-pt dunk at rim (assist by L. James),49,58
227,3,10:16.0,D. West misses 2-pt jump shot from 5 ft,,49,58
228,3,10:13.0,Offensive rebound by D. West,,49,58
229,3,10:13.0,D. West makes 2-pt layup at rim,,51,58
230,3,10:00.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),51,61
231,3,9:47.0,R. Stuckey makes 2-pt jump shot from 16 ft (assist by D. Sloan),,53,61
232,3,9:47.0,Shooting foul by S. Marion (drawn by R. Stuckey),,53,61
233,3,9:47.0,R. Stuckey makes free throw 1 of 1,,54,61
234,3,9:41.0,,Shooting foul by D. West (drawn by T. Thompson),54,61
235,3,9:41.0,,T. Thompson makes free throw 1 of 2,54,62
236,3,9:41.0,,T. Thompson makes free throw 2 of 2,54,63
237,3,9:17.0,D. West misses 2-pt jump shot from 16 ft,,54,63
238,3,9:17.0,,Defensive rebound by Team,54,63
239,3,9:08.0,,Shooting foul by D. West (drawn by K. Love),54,63
240,3,9:08.0,,K. Love misses free throw 1 of 3,54,63
241,3,9:08.0,,Offensive rebound by Team,54,63
242,3,9:08.0,,K. Love makes free throw 2 of 3,54,64
243,3,9:08.0,,K. Love makes free throw 3 of 3,54,65
244,3,8:46.0,D. West misses 2-pt jump shot from 8 ft,,54,65
245,3,8:44.0,,Defensive rebound by S. Marion,54,65
246,3,8:31.0,,T. Thompson makes 2-pt jump shot from 8 ft (assist by S. Marion),54,67
247,3,8:29.0,Indiana full timeout,,54,67
248,3,8:16.0,S. Hill makes 3-pt jump shot from 26 ft (assist by R. Stuckey),,57,67
249,3,7:52.0,,T. Thompson misses 2-pt hook shot from 7 ft,57,67
250,3,7:49.0,,Offensive rebound by T. Thompson,57,67
251,3,7:49.0,,T. Thompson misses 2-pt tip-in from 1 ft,57,67
252,3,7:47.0,Defensive rebound by I. Mahinmi,,57,67
253,3,7:40.0,I. Mahinmi misses 2-pt hook shot from 7 ft,,57,67
254,3,7:38.0,,Defensive rebound by T. Thompson,57,67
255,3,7:29.0,,Shooting foul by S. Hill (drawn by T. Thompson),57,67
256,3,7:29.0,,T. Thompson makes free throw 1 of 2,57,68
257,3,7:29.0,,T. Thompson misses free throw 2 of 2,57,68
258,3,7:28.0,Defensive rebound by D. West,,57,68
259,3,7:05.0,S. Hill misses 3-pt jump shot from 25 ft,,57,68
260,3,7:03.0,,Defensive rebound by K. Love,57,68
261,3,6:58.0,,L. James misses 2-pt layup from 1 ft (block by S. Hill),57,68
262,3,6:56.0,Defensive rebound by I. Mahinmi,,57,68
263,3,6:48.0,R. Stuckey makes 2-pt jump shot from 6 ft (assist by D. Sloan),,59,68
264,3,6:39.0,,K. Irving misses 2-pt jump shot from 4 ft,59,68
265,3,6:39.0,,Offensive rebound by Team,59,68
266,3,6:31.0,,Personal foul by R. Stuckey (drawn by T. Thompson),59,68
267,3,6:30.0,,T. Thompson misses 2-pt jump shot from 14 ft,59,68
268,3,6:28.0,Defensive rebound by Team,,59,68
269,3,6:15.0,Shooting foul by K. Love (drawn by I. Mahinmi),,59,68
270,3,6:15.0,I. Mahinmi misses free throw 1 of 2,,59,68
271,3,6:15.0,Offensive rebound by Team,,59,68
272,3,6:15.0,I. Mahinmi misses free throw 2 of 2,,59,68
273,3,6:13.0,,Defensive rebound by K. Love,59,68
274,3,5:59.0,,L. James makes 2-pt jump shot from 15 ft,59,70
275,3,5:45.0,S. Hill makes 2-pt dunk at rim,,61,70
276,3,5:33.0,,L. James makes 2-pt layup from 1 ft,61,72
277,3,5:23.0,D. Sloan misses 2-pt layup from 1 ft,,61,72
278,3,5:20.0,,Defensive rebound by K. Irving,61,72
279,3,5:16.0,,Personal foul by D. West (drawn by K. Irving),61,72
280,3,5:16.0,,K. Irving makes free throw 1 of 2,61,73
281,3,5:16.0,L. Scola enters the game for D. West,,61,73
282,3,5:16.0,,K. Irving misses free throw 2 of 2,61,73
283,3,5:14.0,Defensive rebound by I. Mahinmi,,61,73
284,3,4:59.0,D. Sloan misses 3-pt jump shot from 25 ft,,61,73
285,3,4:58.0,,Defensive rebound by K. Irving,61,73
286,3,4:53.0,,S. Marion makes 2-pt layup from 2 ft (assist by K. Irving),61,75
287,3,4:40.0,Shooting foul by T. Thompson (drawn by S. Hill),,61,75
288,3,4:40.0,S. Hill misses free throw 1 of 2,,61,75
289,3,4:40.0,Offensive rebound by Team,,61,75
290,3,4:40.0,L. Allen enters the game for I. Mahinmi,,61,75
291,3,4:40.0,C. Miles enters the game for R. Stuckey,,61,75
292,3,4:40.0,S. Hill makes free throw 2 of 2,,62,75
293,3,4:25.0,,K. Love makes 2-pt hook shot from 10 ft (assist by S. Marion),62,77
294,3,4:09.0,C. Miles misses 3-pt jump shot from 27 ft,,62,77
295,3,4:08.0,Offensive rebound by Team,,62,77
296,3,4:06.0,C. Copeland enters the game for S. Hill,,62,77
297,3,4:06.0,,L. Amundson enters the game for T. Thompson,62,77
298,3,3:52.0,L. Allen makes 2-pt jump shot from 17 ft (assist by D. Sloan),,64,77
299,3,3:33.0,C. Watson enters the game for D. Sloan,,64,77
300,3,3:28.0,,L. James makes 2-pt layup from 1 ft,64,79
301,3,3:11.0,L. Allen misses 2-pt hook shot from 6 ft,,64,79
302,3,3:09.0,,Defensive rebound by K. Irving,64,79
303,3,3:01.0,,S. Marion makes 3-pt jump shot from 22 ft (assist by L. James),64,82
304,3,2:38.0,L. Scola makes 2-pt jump shot from 7 ft,,66,82
305,3,2:32.0,,Turnover by K. Irving (lost ball; steal by C. Miles),66,82
306,3,2:31.0,Turnover by C. Miles (step out of bounds),,66,82
307,3,2:31.0,,Cleveland full timeout,66,82
308,3,2:31.0,,W. Cherry enters the game for K. Irving,66,82
309,3,2:11.0,,L. James makes 2-pt jump shot from 3 ft,66,84
310,3,2:11.0,,Shooting foul by C. Miles (drawn by L. James),66,84
311,3,2:11.0,,L. James makes free throw 1 of 1,66,85
312,3,1:56.0,C. Copeland makes 3-pt jump shot from 25 ft (assist by C. Watson),,69,85
313,3,1:17.0,C. Miles misses 2-pt jump shot from 21 ft,,69,85
314,3,1:16.0,Offensive rebound by L. Scola,,69,85
315,3,1:14.0,L. Scola misses 2-pt jump shot from 3 ft (block by S. Marion),,69,85
316,3,1:11.0,Offensive rebound by L. Allen,,69,85
317,3,1:10.0,L. Allen misses 2-pt jump shot from 6 ft,,69,85
318,3,1:07.0,Offensive rebound by L. Allen,,69,85
319,3,1:06.0,L. Scola makes 2-pt layup at rim (assist by C. Watson),,71,85
320,3,0:52.0,,L. James makes 2-pt jump shot from 17 ft,71,87
321,3,0:32.0,L. Scola misses 3-pt jump shot from 24 ft,,71,87
322,3,0:31.0,,Defensive rebound by K. Love,71,87
323,3,0:08.0,,L. James misses 2-pt jump shot from 13 ft,71,87
324,3,0:06.0,Defensive rebound by L. Allen,,71,87
325,3,0:02.0,Turnover by C. Copeland (bad pass; steal by W. Cherry),,71,87
326,4,11:43.0,,K. Irving misses 3-pt jump shot from 26 ft,71,87
327,4,11:41.0,Defensive rebound by C. Copeland,,71,87
328,4,11:35.0,L. Allen makes 2-pt layup at rim (assist by S. Hill),,73,87
329,4,11:16.0,,D. Waiters misses 2-pt jump shot from 18 ft,73,87
330,4,11:15.0,Defensive rebound by C. Miles,,73,87
331,4,11:10.0,C. Miles misses 2-pt layup at rim,,73,87
332,4,11:10.0,,Defensive rebound by T. Thompson,73,87
333,4,11:10.0,,Personal foul by L. Allen (drawn by T. Thompson),73,87
334,4,10:54.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Thompson),73,90
335,4,10:33.0,C. Copeland makes 2-pt layup from 2 ft (assist by L. Allen),,75,90
336,4,10:14.0,,K. Irving makes 2-pt jump shot from 14 ft,75,92
337,4,10:14.0,,Shooting foul by L. Allen (drawn by K. Irving),75,92
338,4,10:14.0,,K. Irving makes free throw 1 of 1,75,93
339,4,10:03.0,Shooting foul by L. Amundson (drawn by R. Stuckey),,75,93
340,4,10:03.0,R. Stuckey makes free throw 1 of 2,,76,93
341,4,10:03.0,R. Stuckey makes free throw 2 of 2,,77,93
342,4,9:40.0,,K. Irving misses 3-pt jump shot from 25 ft,77,93
343,4,9:39.0,Defensive rebound by C. Miles,,77,93
344,4,9:39.0,Personal foul by J. Harris (drawn by C. Miles),,77,93
345,4,9:27.0,S. Hill misses 2-pt jump shot from 18 ft,,77,93
346,4,9:26.0,,Defensive rebound by K. Irving,77,93
347,4,9:10.0,,K. Irving makes 2-pt layup from 1 ft,77,95
348,4,9:00.0,Shooting foul by L. Amundson (drawn by R. Stuckey),,77,95
349,4,9:00.0,R. Stuckey makes free throw 1 of 2,,78,95
350,4,9:00.0,D. West enters the game for L. Allen,,78,95
351,4,9:00.0,R. Stuckey makes free throw 2 of 2,,79,95
352,4,8:44.0,,Shooting foul by S. Hill (drawn by D. Waiters),79,95
353,4,8:44.0,Official timeout,,79,95
354,4,8:44.0,,S. Marion enters the game for L. Amundson,79,95
355,4,8:44.0,,D. Waiters makes free throw 1 of 2,79,96
356,4,8:44.0,,D. Waiters makes free throw 2 of 2,79,97
357,4,8:27.0,C. Miles misses 3-pt jump shot from 25 ft,,79,97
358,4,8:26.0,,Defensive rebound by T. Thompson,79,97
359,4,8:09.0,,D. Waiters misses 2-pt jump shot from 19 ft,79,97
360,4,8:09.0,Defensive rebound by C. Miles,,79,97
361,4,7:58.0,R. Stuckey misses 2-pt jump shot from 13 ft,,79,97
362,4,7:57.0,,Defensive rebound by T. Thompson,79,97
363,4,7:48.0,,S. Marion misses 3-pt jump shot from 26 ft,79,97
364,4,7:47.0,Defensive rebound by D. West,,79,97
365,4,7:30.0,S. Hill misses 2-pt jump shot from 11 ft,,79,97
366,4,7:28.0,,Defensive rebound by J. Harris,79,97
367,4,7:07.0,,K. Irving misses 2-pt layup from 2 ft,79,97
368,4,7:05.0,,Offensive rebound by T. Thompson,79,97
369,4,7:05.0,,Shooting foul by D. West (drawn by T. Thompson),79,97
370,4,7:05.0,,T. Thompson misses free throw 1 of 2,79,97
371,4,7:05.0,,Offensive rebound by Team,79,97
372,4,7:05.0,,K. Love enters the game for J. Harris,79,97
373,4,7:05.0,I. Mahinmi enters the game for C. Miles,,79,97
374,4,7:05.0,,T. Thompson misses free throw 2 of 2,79,97
375,4,7:05.0,Defensive rebound by I. Mahinmi,,79,97
376,4,6:48.0,I. Mahinmi misses 2-pt hook shot from 5 ft,,79,97
377,4,6:47.0,,Defensive rebound by K. Love,79,97
378,4,6:34.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Love),79,99
379,4,6:33.0,Indiana full timeout,,79,99
380,4,6:33.0,C. Watson enters the game for D. West,,79,99
381,4,6:33.0,D. Rudež enters the game for R. Stuckey,,79,99
382,4,6:33.0,S. Whittington enters the game for C. Copeland,,79,99
383,4,6:20.0,D. Rudež misses 2-pt jump shot from 21 ft,,79,99
384,4,6:18.0,,Defensive rebound by K. Irving,79,99
385,4,6:08.0,,Turnover by K. Love (traveling),79,99
386,4,6:08.0,,W. Cherry enters the game for S. Marion,79,99
387,4,6:08.0,,J. Harris enters the game for K. Irving,79,99
388,4,6:00.0,C. Watson makes 2-pt layup at rim (assist by S. Hill),,81,99
389,4,6:00.0,Shooting foul by W. Cherry (drawn by C. Watson),,81,99
390,4,6:00.0,,L. Amundson enters the game for K. Love,81,99
391,4,6:00.0,C. Watson makes free throw 1 of 1,,82,99
392,4,5:40.0,,Shooting foul by I. Mahinmi (drawn by W. Cherry),82,99
393,4,5:40.0,,W. Cherry misses free throw 1 of 2,82,99
394,4,5:40.0,,Offensive rebound by Team,82,99
395,4,5:40.0,,W. Cherry misses free throw 2 of 2,82,99
396,4,5:39.0,Defensive rebound by S. Whittington,,82,99
397,4,5:21.0,S. Whittington misses 2-pt jump shot from 5 ft (block by T. Thompson),,82,99
398,4,5:20.0,,Defensive rebound by J. Harris,82,99
