,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
98,1,1:10.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by D. Exum),25,19
99,1,0:51.0,Shooting foul by T. Booker (drawn by A. Bennett),,25,19
100,1,0:51.0,A. Bennett makes free throw 1 of 2,,26,19
101,1,0:51.0,M. Williams enters the game for Z. LaVine,,26,19
102,1,0:51.0,A. Bennett makes free throw 2 of 2,,27,19
103,1,0:29.0,,P. Christopher makes 2-pt jump shot from 21 ft,27,21
104,1,0:04.0,G. Dieng misses 2-pt jump shot from 5 ft,,27,21
105,1,0:02.0,,Defensive rebound by T. Booker,27,21
106,1,0:01.0,,D. Exum misses 2-pt jump shot from 22 ft,27,21
107,1,0:00.0,,Offensive rebound by Team,27,21
108,2,11:45.0,A. Wiggins misses 2-pt jump shot from 8 ft,,27,21
109,2,11:44.0,,Defensive rebound by P. Christopher,27,21
110,2,11:32.0,,P. Christopher misses 2-pt jump shot from 20 ft,27,21
111,2,11:31.0,,Offensive rebound by R. Gobert,27,21
112,2,11:13.0,,P. Christopher misses 3-pt jump shot from 23 ft,27,21
113,2,11:12.0,Defensive rebound by Team,,27,21
114,2,11:12.0,Personal foul by R. Gobert (drawn by J. Adrien),,27,21
115,2,10:57.0,J. Adrien makes 2-pt layup from 2 ft (assist by M. Williams),,29,21
116,2,10:57.0,Shooting foul by T. Booker (drawn by J. Adrien),,29,21
117,2,10:57.0,J. Adrien makes free throw 1 of 1,,30,21
118,2,10:52.0,,Personal foul by M. Williams (drawn by P. Christopher),30,21
119,2,10:52.0,,E. Freedom enters the game for T. Booker,30,21
120,2,10:44.0,,R. Hood makes 2-pt layup from 2 ft,30,23
121,2,10:29.0,Personal foul by P. Christopher (drawn by A. Wiggins),,30,23
122,2,10:29.0,,J. Ingles enters the game for P. Christopher,30,23
123,2,10:15.0,C. Budinger misses 3-pt jump shot from 23 ft,,30,23
124,2,10:14.0,,Defensive rebound by E. Freedom,30,23
125,2,9:57.0,Violation by A. Bennett (kicked ball),,30,23
126,2,9:52.0,,Personal foul by A. Wiggins (drawn by J. Ingles),30,23
127,2,9:43.0,,E. Freedom misses 2-pt jump shot from 19 ft,30,23
128,2,9:42.0,Defensive rebound by A. Wiggins,,30,23
129,2,9:33.0,A. Bennett misses 2-pt jump shot from 19 ft,,30,23
130,2,9:32.0,,Defensive rebound by J. Ingles,30,23
131,2,9:13.0,,D. Exum misses 3-pt jump shot from 23 ft,30,23
132,2,9:11.0,Defensive rebound by J. Adrien,,30,23
133,2,8:55.0,M. Williams misses 2-pt jump shot from 19 ft,,30,23
134,2,8:54.0,,Defensive rebound by E. Freedom,30,23
135,2,8:45.0,,Turnover by J. Ingles (lost ball; steal by C. Budinger),30,23
136,2,8:25.0,A. Wiggins misses 2-pt jump shot from 3 ft (block by R. Gobert),,30,23
137,2,8:23.0,,Defensive rebound by R. Hood,30,23
138,2,8:21.0,Offensive charge foul by R. Hood (drawn by M. Williams),,30,23
139,2,8:21.0,,Turnover by R. Hood (offensive foul),30,23
140,2,8:21.0,Official timeout,,30,23
141,2,8:21.0,,T. Burke enters the game for R. Hood,30,23
142,2,8:21.0,,D. Favors enters the game for R. Gobert,30,23
143,2,8:12.0,A. Wiggins misses 2-pt jump shot from 6 ft,,30,23
144,2,8:11.0,,Defensive rebound by D. Favors,30,23
145,2,7:58.0,,E. Freedom misses 2-pt hook shot from 2 ft,30,23
146,2,7:56.0,Defensive rebound by J. Adrien,,30,23
147,2,7:48.0,C. Budinger misses 2-pt jump shot from 15 ft,,30,23
148,2,7:46.0,,Defensive rebound by E. Freedom,30,23
149,2,7:39.0,,T. Burke misses 3-pt jump shot from 22 ft,30,23
150,2,7:39.0,,Offensive rebound by Team,30,23
151,2,7:39.0,Loose ball foul by J. Adrien (drawn by D. Favors),,30,23
152,2,7:39.0,T. Daniels enters the game for C. Budinger,,30,23
153,2,7:24.0,,D. Favors misses 2-pt jump shot from 11 ft,30,23
154,2,7:22.0,,Offensive rebound by E. Freedom,30,23
155,2,7:22.0,,E. Freedom misses 2-pt layup from 2 ft,30,23
156,2,7:20.0,Defensive rebound by J. Adrien,,30,23
157,2,7:14.0,J. Adrien misses 2-pt jump shot from 16 ft,,30,23
158,2,7:12.0,,Defensive rebound by Team,30,23
159,2,7:01.0,,T. Burke misses 2-pt layup from 2 ft,30,23
160,2,6:59.0,,Offensive rebound by D. Favors,30,23
161,2,6:59.0,,D. Favors makes 2-pt dunk at rim,30,25
162,2,6:39.0,M. Williams misses 2-pt jump shot from 19 ft,,30,25
163,2,6:39.0,,Defensive rebound by Team,30,25
164,2,6:39.0,Loose ball foul by J. Adrien (drawn by E. Freedom),,30,25
165,2,6:39.0,T. Young enters the game for J. Adrien,,30,25
166,2,6:39.0,G. Dieng enters the game for A. Bennett,,30,25
167,2,6:24.0,,Shooting foul by G. Dieng (drawn by E. Freedom),30,25
168,2,6:24.0,,E. Freedom makes free throw 1 of 2,30,26
169,2,6:24.0,,E. Freedom makes free throw 2 of 2,30,27
170,2,6:07.0,T. Daniels misses 3-pt jump shot from 24 ft,,30,27
171,2,6:06.0,,Defensive rebound by T. Burke,30,27
172,2,5:59.0,,T. Burke makes 2-pt layup from 2 ft,30,29
173,2,5:58.0,Minnesota full timeout,,30,29
174,2,5:58.0,Z. LaVine enters the game for M. Williams,,30,29
175,2,5:58.0,S. Muhammad enters the game for T. Daniels,,30,29
176,2,5:58.0,,G. Hayward enters the game for D. Exum,30,29
177,2,5:46.0,T. Young misses 3-pt jump shot from 24 ft,,30,29
178,2,5:45.0,,Defensive rebound by D. Favors,30,29
179,2,5:32.0,,Turnover by E. Freedom (lost ball; steal by T. Young),30,29
180,2,5:26.0,T. Young makes 2-pt layup from 1 ft,,32,29
181,2,5:13.0,,E. Freedom makes 2-pt layup from 3 ft,32,31
182,2,5:13.0,Violation by G. Dieng (def goaltending),,32,31
183,2,4:55.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by Z. LaVine),,35,31
184,2,4:42.0,,T. Burke misses 2-pt layup from 2 ft,35,31
185,2,4:39.0,Defensive rebound by T. Young,,35,31
186,2,4:32.0,A. Wiggins misses 3-pt jump shot from 22 ft,,35,31
187,2,4:31.0,,Defensive rebound by Team,35,31
188,2,4:10.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by D. Favors),35,34
189,2,3:49.0,,T. Booker enters the game for E. Freedom,35,34
190,2,3:45.0,A. Wiggins misses 2-pt jump shot from 18 ft,,35,34
191,2,3:43.0,,Defensive rebound by D. Favors,35,34
192,2,3:35.0,,D. Favors makes 2-pt dunk at rim (assist by T. Burke),35,36
193,2,3:22.0,Personal foul by J. Ingles (drawn by S. Muhammad),,35,36
194,2,3:16.0,S. Muhammad makes 2-pt layup from 2 ft (assist by G. Dieng),,37,36
195,2,3:00.0,,J. Ingles makes 2-pt layup at rim,37,38
196,2,3:00.0,,Shooting foul by G. Dieng (drawn by J. Ingles),37,38
197,2,3:00.0,,J. Ingles misses free throw 1 of 1,37,38
198,2,3:00.0,Defensive rebound by T. Young,,37,38
199,2,2:54.0,Minnesota full timeout,,37,38
200,2,2:54.0,,Utah full timeout,37,38
201,2,2:54.0,J. Adrien enters the game for G. Dieng,,37,38
202,2,2:43.0,T. Young makes 2-pt jump shot from 4 ft (assist by Z. LaVine),,39,38
203,2,2:43.0,,Violation by D. Favors (def goaltending),39,38
204,2,2:22.0,,T. Burke makes 2-pt jump shot from 16 ft,39,40
205,2,2:00.0,Z. LaVine makes 2-pt jump shot from 17 ft,,41,40
206,2,1:52.0,,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),41,42
207,2,1:23.0,Turnover by Team (shot clock),,41,42
208,2,1:17.0,,Personal foul by Z. LaVine (drawn by T. Burke),41,42
209,2,1:17.0,,T. Burke misses free throw 1 of 2,41,42
210,2,1:17.0,,Offensive rebound by Team,41,42
211,2,1:17.0,,E. Freedom enters the game for T. Booker,41,42
212,2,1:17.0,,T. Burke makes free throw 2 of 2,41,43
213,2,1:00.0,S. Muhammad misses 3-pt jump shot from 24 ft,,41,43
214,2,1:00.0,Offensive rebound by Team,,41,43
215,2,1:00.0,Personal foul by D. Favors (drawn by J. Adrien),,41,43
216,2,1:00.0,J. Adrien makes free throw 1 of 2,,42,43
217,2,1:00.0,,R. Gobert enters the game for D. Favors,42,43
218,2,1:00.0,J. Adrien misses free throw 2 of 2,,42,43
219,2,1:00.0,Offensive rebound by T. Young,,42,43
220,2,0:51.0,A. Wiggins misses 2-pt layup from 1 ft,,42,43
221,2,0:51.0,Offensive rebound by Team,,42,43
222,2,0:45.0,A. Wiggins makes 2-pt jump shot from 21 ft,,44,43
223,2,0:34.0,,Shooting foul by S. Muhammad (drawn by T. Burke),44,43
224,2,0:34.0,,T. Burke makes free throw 1 of 2,44,44
225,2,0:34.0,,T. Burke makes free throw 2 of 2,44,45
226,2,0:16.0,T. Young misses 2-pt jump shot from 17 ft,,44,45
227,2,0:14.0,,Defensive rebound by E. Freedom,44,45
228,2,0:03.0,,T. Burke misses 3-pt jump shot from 26 ft,44,45
229,2,0:01.0,Defensive rebound by J. Adrien,,44,45
230,3,11:43.0,Turnover by G. Dieng (traveling),,44,45
231,3,11:27.0,,E. Freedom makes 2-pt layup from 2 ft,44,47
232,3,11:11.0,Turnover by T. Young (lost ball),,44,47
233,3,10:58.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by G. Hayward),44,49
234,3,10:37.0,S. Muhammad misses 2-pt jump shot from 10 ft,,44,49
235,3,10:35.0,Offensive rebound by G. Dieng,,44,49
236,3,10:23.0,S. Muhammad misses 2-pt jump shot from 3 ft (block by R. Hood),,44,49
237,3,10:21.0,Offensive rebound by A. Wiggins,,44,49
238,3,10:21.0,A. Wiggins makes 2-pt layup at rim,,46,49
239,3,10:06.0,,Turnover by G. Hayward (lost ball; steal by T. Young),46,49
240,3,10:02.0,Z. LaVine makes 2-pt dunk at rim (assist by T. Young),,48,49
241,3,9:40.0,,G. Hayward misses 2-pt jump shot from 3 ft,48,49
242,3,9:39.0,,Offensive rebound by E. Freedom,48,49
243,3,9:39.0,,Shooting foul by A. Wiggins (drawn by E. Freedom),48,49
244,3,9:39.0,,E. Freedom makes free throw 1 of 2,48,50
245,3,9:39.0,,E. Freedom makes free throw 2 of 2,48,51
246,3,9:30.0,Personal foul by G. Hayward (drawn by A. Wiggins),,48,51
247,3,9:21.0,Turnover by G. Dieng (bad pass),,48,51
248,3,9:07.0,,T. Burke makes 2-pt jump shot from 14 ft,48,53
249,3,8:46.0,G. Dieng makes 2-pt dunk at rim (assist by Z. LaVine),,50,53
250,3,8:36.0,,T. Burke makes 2-pt layup from 2 ft,50,55
251,3,8:21.0,T. Young makes 2-pt jump shot from 17 ft (assist by S. Muhammad),,52,55
252,3,8:06.0,,D. Favors misses 2-pt jump shot from 16 ft,52,55
253,3,8:04.0,Defensive rebound by S. Muhammad,,52,55
254,3,8:02.0,Turnover by Z. LaVine (traveling),,52,55
255,3,7:50.0,,G. Hayward makes 2-pt jump shot from 19 ft (assist by D. Favors),52,57
256,3,7:27.0,A. Wiggins makes 2-pt jump shot from 18 ft,,54,57
257,3,7:13.0,,Turnover by G. Hayward (bad pass; steal by G. Dieng),54,57
258,3,7:09.0,Personal foul by T. Burke (drawn by A. Wiggins),,54,57
259,3,7:09.0,,T. Booker enters the game for E. Freedom,54,57
260,3,6:58.0,Turnover by Z. LaVine (lost ball; steal by D. Favors),,54,57
261,3,6:47.0,,T. Booker makes 2-pt jump shot from 6 ft,54,59
262,3,6:47.0,Minnesota full timeout,,54,59
263,3,6:47.0,M. Williams enters the game for Z. LaVine,,54,59
264,3,6:34.0,Personal foul by R. Hood (drawn by T. Young),,54,59
265,3,6:34.0,,P. Christopher enters the game for R. Hood,54,59
266,3,6:20.0,A. Wiggins makes 3-pt jump shot from 23 ft (assist by M. Williams),,57,59
267,3,6:03.0,,Personal foul by A. Wiggins (drawn by G. Hayward),57,59
268,3,5:56.0,,G. Hayward misses 2-pt jump shot from 16 ft,57,59
269,3,5:54.0,Defensive rebound by G. Dieng,,57,59
270,3,5:47.0,M. Williams makes 3-pt jump shot from 24 ft (assist by T. Young),,60,59
271,3,5:26.0,,Personal foul by T. Young (drawn by T. Booker),60,59
272,3,5:26.0,,E. Freedom enters the game for D. Favors,60,59
273,3,5:17.0,,T. Burke makes 2-pt jump shot from 18 ft,60,61
274,3,4:58.0,A. Wiggins makes 2-pt dunk at rim (assist by T. Young),,62,61
275,3,4:37.0,,T. Burke misses 2-pt jump shot from 7 ft,62,61
276,3,4:36.0,Defensive rebound by S. Muhammad,,62,61
277,3,4:24.0,G. Dieng makes 2-pt layup from 2 ft (assist by T. Young),,64,61
278,3,4:24.0,,Utah full timeout,64,61
279,3,4:24.0,,J. Ingles enters the game for E. Freedom,64,61
280,3,4:22.0,,R. Gobert enters the game for P. Christopher,64,61
281,3,3:59.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by J. Ingles),64,64
282,3,3:41.0,M. Williams misses 2-pt jump shot from 21 ft,,64,64
283,3,3:39.0,Offensive rebound by G. Dieng,,64,64
284,3,3:35.0,A. Wiggins makes 2-pt jump shot from 8 ft (assist by G. Dieng),,66,64
285,3,3:10.0,,Turnover by Team (shot clock),66,64
286,3,3:10.0,C. Budinger enters the game for S. Muhammad,,66,64
287,3,2:59.0,T. Young misses 2-pt jump shot from 18 ft,,66,64
288,3,2:58.0,,Defensive rebound by T. Burke,66,64
289,3,2:49.0,,Personal foul by C. Budinger (drawn by J. Ingles),66,64
290,3,2:49.0,,D. Exum enters the game for T. Burke,66,64
291,3,2:49.0,A. Bennett enters the game for T. Young,,66,64
292,3,2:39.0,,J. Ingles makes 2-pt jump shot from 21 ft,66,66
293,3,2:20.0,M. Williams makes 2-pt jump shot from 18 ft,,68,66
294,3,2:12.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Ingles),68,69
295,3,1:48.0,M. Williams misses 2-pt jump shot from 18 ft,,68,69
296,3,1:47.0,,Defensive rebound by R. Gobert,68,69
297,3,1:35.0,,D. Exum misses 3-pt jump shot from 24 ft,68,69
298,3,1:34.0,Defensive rebound by A. Bennett,,68,69
299,3,1:14.0,M. Williams makes 2-pt jump shot from 22 ft (assist by G. Dieng),,70,69
300,3,1:02.0,,G. Hayward makes 2-pt jump shot from 10 ft,70,71
301,3,1:02.0,,Shooting foul by C. Budinger (drawn by G. Hayward),70,71
302,3,1:02.0,,G. Hayward makes free throw 1 of 1,70,72
303,3,0:49.0,M. Williams makes 2-pt jump shot from 19 ft (assist by G. Dieng),,72,72
304,3,0:31.0,,Turnover by G. Hayward (traveling),72,72
305,3,0:17.0,A. Wiggins misses 2-pt jump shot from 22 ft,,72,72
306,3,0:15.0,,Defensive rebound by T. Booker,72,72
307,3,0:02.0,,G. Hayward misses 2-pt jump shot from 6 ft (block by A. Wiggins),72,72
308,3,0:02.0,,Offensive rebound by Team,72,72
309,3,0:01.0,,Turnover by J. Ingles (bad pass; steal by C. Budinger),72,72
310,4,11:52.0,,Turnover by R. Gobert (lost ball; steal by M. Williams),72,72
311,4,11:46.0,A. Wiggins makes 2-pt dunk at rim (assist by M. Williams),,74,72
312,4,11:37.0,,Personal foul by M. Williams (drawn by D. Exum),74,72
313,4,11:37.0,J. Adrien enters the game for G. Dieng,,74,72
314,4,11:26.0,Offensive charge foul by R. Hood (drawn by J. Adrien),,74,72
315,4,11:26.0,,Turnover by R. Hood (offensive foul),74,72
316,4,11:26.0,S. Muhammad enters the game for A. Wiggins,,74,72
317,4,11:26.0,,T. Burke enters the game for R. Hood,74,72
318,4,11:09.0,A. Bennett makes 2-pt jump shot from 17 ft (assist by C. Budinger),,76,72
319,4,10:51.0,,D. Exum misses 3-pt jump shot from 24 ft,76,72
320,4,10:50.0,Defensive rebound by C. Budinger,,76,72
321,4,10:32.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by M. Williams),,79,72
322,4,10:19.0,,Personal foul by M. Williams (drawn by T. Burke),79,72
323,4,10:19.0,,P. Christopher enters the game for D. Exum,79,72
324,4,10:13.0,,T. Burke misses 2-pt jump shot from 20 ft,79,72
325,4,10:12.0,Defensive rebound by C. Budinger,,79,72
326,4,10:02.0,M. Williams misses 2-pt jump shot from 18 ft,,79,72
327,4,10:01.0,,Defensive rebound by T. Burke,79,72
328,4,9:50.0,,P. Christopher misses 2-pt layup from 2 ft (block by S. Muhammad),79,72
329,4,9:46.0,Defensive rebound by J. Adrien,,79,72
330,4,9:31.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by C. Budinger),,82,72
331,4,9:31.0,,Utah full timeout,82,72
332,4,9:31.0,,D. Favors enters the game for R. Gobert,82,72
333,4,9:22.0,,D. Favors makes 2-pt jump shot from 12 ft (assist by T. Burke),82,74
334,4,9:06.0,J. Adrien misses 2-pt jump shot from 16 ft,,82,74
335,4,9:05.0,,Defensive rebound by Team,82,74
336,4,8:53.0,,D. Favors makes 2-pt jump shot from 18 ft (assist by T. Burke),82,76
337,4,8:32.0,S. Muhammad makes 2-pt jump shot from 7 ft,,84,76
338,4,8:19.0,,T. Booker makes 2-pt jump shot from 17 ft (assist by T. Burke),84,78
339,4,8:09.0,Personal foul by P. Christopher (drawn by M. Williams),,84,78
340,4,7:59.0,M. Williams misses 3-pt jump shot from 25 ft,,84,78
341,4,7:57.0,,Defensive rebound by T. Booker,84,78
342,4,7:43.0,,T. Burke makes 2-pt jump shot from 17 ft,84,80
343,4,7:11.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by M. Williams),,87,80
344,4,6:47.0,,T. Booker makes 3-pt jump shot from 23 ft (assist by J. Ingles),87,83
345,4,6:27.0,Shooting foul by P. Christopher (drawn by J. Adrien),,87,83
346,4,6:27.0,J. Adrien makes free throw 1 of 2,,88,83
347,4,6:27.0,Z. LaVine enters the game for C. Budinger,,88,83
348,4,6:27.0,A. Wiggins enters the game for A. Bennett,,88,83
349,4,6:27.0,T. Young enters the game for M. Williams,,88,83
350,4,6:27.0,,G. Hayward enters the game for J. Ingles,88,83
351,4,6:27.0,J. Adrien misses free throw 2 of 2,,88,83
352,4,6:24.0,,Defensive rebound by D. Favors,88,83
353,4,6:07.0,,Turnover by T. Booker (bad pass),88,83
354,4,6:07.0,G. Dieng enters the game for J. Adrien,,88,83
355,4,5:56.0,A. Wiggins makes 2-pt jump shot from 6 ft (assist by Z. LaVine),,90,83
356,4,5:43.0,,T. Burke misses 2-pt jump shot from 19 ft,90,83
357,4,5:42.0,,Offensive rebound by P. Christopher,90,83
358,4,5:27.0,,P. Christopher misses 3-pt jump shot from 25 ft,90,83
359,4,5:25.0,,Offensive rebound by T. Booker,90,83
360,4,5:23.0,,Shooting foul by T. Young (drawn by D. Favors),90,83
361,4,5:23.0,Official timeout,,90,83
362,4,5:23.0,,R. Hood enters the game for P. Christopher,90,83
363,4,5:23.0,,D. Favors misses free throw 1 of 2,90,83
364,4,5:23.0,,Offensive rebound by Team,90,83
365,4,5:23.0,,D. Favors makes free throw 2 of 2,90,84
366,4,4:59.0,Z. LaVine misses 3-pt jump shot from 25 ft,,90,84
367,4,4:58.0,,Defensive rebound by T. Booker,90,84
368,4,4:39.0,,T. Burke misses 3-pt jump shot from 25 ft,90,84
369,4,4:37.0,Defensive rebound by Z. LaVine,,90,84
370,4,4:23.0,S. Muhammad makes 2-pt jump shot from 3 ft (assist by G. Dieng),,92,84
371,4,4:07.0,,T. Booker misses 2-pt jump shot from 4 ft,92,84
372,4,4:05.0,,Offensive rebound by R. Hood,92,84
373,4,4:01.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Hood),92,87
374,4,3:30.0,Turnover by G. Dieng (bad pass; steal by G. Hayward),,92,87
375,4,3:26.0,,G. Hayward makes 2-pt dunk at rim,92,89
376,4,3:26.0,Minnesota full timeout,,92,89
377,4,3:26.0,,E. Freedom enters the game for T. Booker,92,89
378,4,3:26.0,M. Williams enters the game for Z. LaVine,,92,89
379,4,3:04.0,G. Dieng misses 3-pt jump shot from 29 ft,,92,89
380,4,3:02.0,,Defensive rebound by D. Favors,92,89
381,4,2:49.0,,T. Burke makes 2-pt jump shot from 15 ft,92,91
382,4,2:32.0,Turnover by S. Muhammad (bad pass; steal by E. Freedom),,92,91
383,4,2:27.0,,E. Freedom makes 2-pt layup from 1 ft,92,93
384,4,2:18.0,Minnesota full timeout,,92,93
385,4,2:12.0,Shooting foul by E. Freedom (drawn by T. Young),,92,93
386,4,2:12.0,T. Young misses free throw 1 of 2,,92,93
387,4,2:12.0,Offensive rebound by Team,,92,93
