,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,INDIANA_ACTION,SACRAMENTO_SCORE,INDIANA_SCORE
138,2,7:07.0,,C. Watson makes 2-pt layup from 1 ft,49,32
139,2,6:46.0,D. Cousins misses 2-pt jump shot from 21 ft,,49,32
140,2,6:45.0,,Defensive rebound by L. Scola,49,32
141,2,6:40.0,,Turnover by R. Stuckey (lost ball; steal by N. Stauskas),49,32
142,2,6:36.0,Shooting foul by C. Watson (drawn by N. Stauskas),,49,32
143,2,6:36.0,N. Stauskas makes free throw 1 of 2,,50,32
144,2,6:36.0,,C. Miles enters the game for S. Hill,50,32
145,2,6:36.0,N. Stauskas makes free throw 2 of 2,,51,32
146,2,6:20.0,,C. Watson misses 3-pt jump shot from 26 ft,51,32
147,2,6:18.0,Defensive rebound by D. Cousins,,51,32
148,2,6:07.0,R. Sessions makes 2-pt layup at rim (assist by D. Cousins),,53,32
149,2,6:02.0,,Personal foul by C. Landry (drawn by L. Scola),53,32
150,2,5:56.0,,R. Stuckey misses 2-pt jump shot from 4 ft,53,32
151,2,5:55.0,Defensive rebound by D. Cousins,,53,32
152,2,5:50.0,Shooting foul by R. Hibbert (drawn by D. Cousins),,53,32
153,2,5:50.0,Official timeout,,53,32
154,2,5:50.0,,D. Rudež enters the game for R. Stuckey,53,32
155,2,5:50.0,D. Cousins makes free throw 1 of 2,,54,32
156,2,5:50.0,D. Cousins makes free throw 2 of 2,,55,32
157,2,5:34.0,,R. Hibbert makes 2-pt hook shot from 6 ft,55,34
158,2,5:11.0,D. Cousins misses 2-pt jump shot from 17 ft,,55,34
159,2,5:11.0,,Defensive rebound by Team,55,34
160,2,5:11.0,Loose ball foul by C. Landry (drawn by L. Scola),,55,34
161,2,5:11.0,,G. Hill enters the game for C. Watson,55,34
162,2,4:58.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by D. Rudež),55,37
163,2,4:41.0,Shooting foul by R. Hibbert (drawn by D. Cousins),,55,37
164,2,4:41.0,D. Cousins makes free throw 1 of 2,,56,37
165,2,4:41.0,,S. Hill enters the game for D. Rudež,56,37
166,2,4:41.0,D. Collison enters the game for N. Stauskas,,56,37
167,2,4:41.0,R. Gay enters the game for C. Landry,,56,37
168,2,4:41.0,D. Cousins makes free throw 2 of 2,,57,37
169,2,4:31.0,,G. Hill makes 3-pt jump shot from 26 ft,57,40
170,2,4:20.0,,Offensive charge foul by R. Sessions (drawn by C. Miles),57,40
171,2,4:20.0,Turnover by R. Sessions (offensive foul),,57,40
172,2,4:12.0,,G. Hill makes 2-pt layup from 1 ft,57,42
173,2,3:47.0,D. Cousins misses 2-pt jump shot from 16 ft,,57,42
174,2,3:46.0,,Defensive rebound by G. Hill,57,42
175,2,3:39.0,,G. Hill misses 2-pt jump shot from 6 ft (block by R. Gay),57,42
176,2,3:38.0,Defensive rebound by D. Cousins,,57,42
177,2,3:33.0,Turnover by D. Cousins (bad pass; steal by S. Hill),,57,42
178,2,3:29.0,,G. Hill makes 2-pt dunk at rim (assist by C. Miles),57,44
179,2,3:29.0,Sacramento full timeout,,57,44
180,2,3:29.0,J. Thompson enters the game for R. Sessions,,57,44
181,2,3:29.0,B. McLemore enters the game for O. Casspi,,57,44
182,2,3:05.0,D. Cousins misses 2-pt layup from 1 ft,,57,44
183,2,3:04.0,,Defensive rebound by L. Scola,57,44
184,2,2:48.0,,Turnover by G. Hill (bad pass; steal by D. Cousins),57,44
185,2,2:43.0,D. Collison makes 3-pt jump shot from 22 ft (assist by R. Gay),,60,44
186,2,2:22.0,,Personal foul by R. Gay (drawn by L. Scola),60,44
187,2,2:22.0,,L. Scola makes free throw 1 of 2,60,45
188,2,2:22.0,,L. Scola makes free throw 2 of 2,60,46
189,2,2:08.0,R. Gay makes 2-pt jump shot from 12 ft (assist by B. McLemore),,62,46
190,2,1:47.0,,R. Hibbert makes 2-pt hook shot from 6 ft (assist by G. Hill),62,48
191,2,1:29.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by R. Gay),,64,48
192,2,1:17.0,,G. Hill misses 3-pt jump shot from 26 ft,64,48
193,2,1:16.0,Defensive rebound by D. Cousins,,64,48
194,2,1:03.0,D. Cousins misses 2-pt jump shot from 21 ft,,64,48
195,2,1:03.0,,Defensive rebound by Team,64,48
196,2,0:49.0,,C. Miles misses 2-pt jump shot from 17 ft,64,48
197,2,0:48.0,Defensive rebound by D. Cousins,,64,48
198,2,0:43.0,D. Collison misses 2-pt layup from 1 ft,,64,48
199,2,0:42.0,,Defensive rebound by S. Hill,64,48
200,2,0:34.0,,C. Miles misses 3-pt jump shot from 23 ft,64,48
201,2,0:32.0,,Offensive rebound by L. Scola,64,48
202,2,0:32.0,,L. Scola makes 2-pt tip-in at rim,64,50
203,2,0:17.0,R. Gay misses 2-pt jump shot from 9 ft,,64,50
204,2,0:16.0,Offensive rebound by D. Cousins,,64,50
205,2,0:16.0,D. Cousins misses 2-pt tip-in at rim,,64,50
206,2,0:15.0,,Defensive rebound by G. Hill,64,50
207,2,0:00.0,,G. Hill misses 3-pt jump shot from 27 ft,64,50
208,2,0:00.0,,Offensive rebound by Team,64,50
209,3,11:46.0,,Turnover by C. Watson (bad pass),64,50
210,3,11:29.0,Turnover by R. Gay (bad pass; steal by C. Miles),,64,50
211,3,11:19.0,,C. Miles misses 3-pt jump shot from 22 ft,64,50
212,3,11:18.0,Defensive rebound by J. Thompson,,64,50
213,3,11:15.0,Personal foul by D. West (drawn by D. Cousins),,64,50
214,3,11:09.0,D. Collison misses 3-pt jump shot from 27 ft,,64,50
215,3,11:08.0,,Defensive rebound by R. Hibbert,64,50
216,3,10:55.0,,D. West makes 2-pt jump shot from 16 ft (assist by C. Watson),64,52
217,3,10:30.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by D. Cousins),,67,52
218,3,10:16.0,,Personal foul by J. Thompson (drawn by D. West),67,52
219,3,10:14.0,,C. Miles makes 2-pt layup at rim (assist by S. Hill),67,54
220,3,9:50.0,D. Cousins misses 2-pt jump shot from 16 ft,,67,54
221,3,9:49.0,,Defensive rebound by D. West,67,54
222,3,9:35.0,,C. Watson misses 2-pt jump shot from 19 ft,67,54
223,3,9:33.0,,Offensive rebound by R. Hibbert,67,54
224,3,9:33.0,,R. Hibbert misses 2-pt dunk at rim,67,54
225,3,9:32.0,,Offensive rebound by D. West,67,54
226,3,9:30.0,,D. West misses 2-pt jump shot from 5 ft,67,54
227,3,9:29.0,Defensive rebound by D. Cousins,,67,54
228,3,9:19.0,R. Gay makes 2-pt jump shot from 18 ft,,69,54
229,3,9:06.0,,D. West misses 2-pt jump shot from 21 ft,69,54
230,3,9:03.0,Defensive rebound by D. Cousins,,69,54
231,3,8:48.0,R. Gay misses 2-pt jump shot from 8 ft,,69,54
232,3,8:47.0,,Defensive rebound by D. West,69,54
233,3,8:36.0,,C. Miles misses 3-pt jump shot from 27 ft,69,54
234,3,8:35.0,Defensive rebound by J. Thompson,,69,54
235,3,8:24.0,Personal foul by C. Miles (drawn by B. McLemore),,69,54
236,3,8:19.0,B. McLemore makes 2-pt jump shot from 18 ft (assist by D. Collison),,71,54
237,3,8:02.0,,S. Hill misses 3-pt jump shot from 23 ft,71,54
238,3,8:01.0,Defensive rebound by D. Cousins,,71,54
239,3,7:41.0,B. McLemore misses 2-pt jump shot from 16 ft,,71,54
240,3,7:40.0,,Defensive rebound by C. Watson,71,54
241,3,7:31.0,,R. Hibbert makes 2-pt jump shot from 16 ft (assist by D. West),71,56
242,3,7:10.0,,Offensive charge foul by D. Cousins (drawn by R. Hibbert),71,56
243,3,7:10.0,Turnover by D. Cousins (offensive foul),,71,56
244,3,7:10.0,,R. Stuckey enters the game for C. Miles,71,56
245,3,6:59.0,,Turnover by C. Watson (lost ball; steal by D. Collison),71,56
246,3,6:53.0,D. Collison misses 3-pt jump shot from 23 ft,,71,56
247,3,6:51.0,,Defensive rebound by C. Watson,71,56
248,3,6:43.0,,Shooting foul by J. Thompson (drawn by C. Watson),71,56
249,3,6:43.0,,C. Watson makes free throw 1 of 2,71,57
250,3,6:43.0,C. Landry enters the game for J. Thompson,,71,57
251,3,6:43.0,,C. Watson makes free throw 2 of 2,71,58
252,3,6:32.0,Turnover by D. Collison (bad pass; steal by R. Hibbert),,71,58
253,3,6:27.0,,Personal foul by D. Collison (drawn by C. Watson),71,58
254,3,6:12.0,,R. Hibbert misses 2-pt jump shot from 10 ft,71,58
255,3,6:11.0,Defensive rebound by C. Landry,,71,58
256,3,5:46.0,C. Landry makes 2-pt jump shot from 17 ft (assist by D. Collison),,73,58
257,3,5:45.0,,Indiana full timeout,73,58
258,3,5:23.0,,R. Hibbert misses 2-pt jump shot from 7 ft,73,58
259,3,5:22.0,Defensive rebound by R. Gay,,73,58
260,3,5:01.0,D. Cousins misses 2-pt layup at rim,,73,58
261,3,5:00.0,Offensive rebound by D. Cousins,,73,58
262,3,5:00.0,D. Cousins misses 2-pt tip-in at rim,,73,58
263,3,4:59.0,Offensive rebound by D. Cousins,,73,58
264,3,4:59.0,,Loose ball foul by R. Hibbert (drawn by D. Cousins),73,58
265,3,4:59.0,,G. Hill enters the game for C. Watson,73,58
266,3,4:59.0,,I. Mahinmi enters the game for R. Hibbert,73,58
267,3,4:48.0,C. Landry misses 2-pt jump shot from 20 ft,,73,58
268,3,4:48.0,,Defensive rebound by Team,73,58
269,3,4:48.0,Loose ball foul by D. Cousins (drawn by D. West),,73,58
270,3,4:30.0,,S. Hill misses 3-pt jump shot from 23 ft,73,58
271,3,4:28.0,Defensive rebound by D. Collison,,73,58
272,3,4:11.0,D. Cousins makes 2-pt layup from 1 ft (assist by D. Collison),,75,58
273,3,3:56.0,,G. Hill misses 2-pt jump shot from 9 ft,75,58
274,3,3:54.0,Defensive rebound by D. Collison,,75,58
275,3,3:38.0,Shooting foul by S. Hill (drawn by R. Gay),,75,58
276,3,3:38.0,R. Gay makes free throw 1 of 2,,76,58
277,3,3:38.0,R. Gay makes free throw 2 of 2,,77,58
278,3,3:21.0,,G. Hill misses 3-pt jump shot from 24 ft,77,58
279,3,3:20.0,Defensive rebound by B. McLemore,,77,58
280,3,3:08.0,B. McLemore misses 3-pt jump shot from 25 ft,,77,58
281,3,3:08.0,,Defensive rebound by Team,77,58
282,3,3:08.0,Loose ball foul by C. Landry (drawn by D. West),,77,58
283,3,3:08.0,,D. West misses free throw 1 of 2,77,58
284,3,3:08.0,,Offensive rebound by Team,77,58
285,3,3:08.0,,D. West makes free throw 2 of 2,77,59
286,3,2:52.0,Shooting foul by D. West (drawn by R. Gay),,77,59
287,3,2:52.0,Sacramento full timeout,,77,59
288,3,2:52.0,,D. Rudež enters the game for S. Hill,77,59
289,3,2:52.0,R. Gay makes free throw 1 of 2,,78,59
290,3,2:52.0,R. Gay makes free throw 2 of 2,,79,59
291,3,2:37.0,,D. West misses 2-pt jump shot from 9 ft,79,59
292,3,2:37.0,Defensive rebound by D. Cousins,,79,59
293,3,2:26.0,Offensive foul by D. Cousins (drawn by I. Mahinmi),,79,59
294,3,2:26.0,Turnover by D. Cousins (offensive foul),,79,59
295,3,2:26.0,O. Casspi enters the game for R. Gay,,79,59
296,3,2:26.0,R. Hollins enters the game for D. Cousins,,79,59
297,3,2:13.0,,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),79,61
298,3,1:46.0,B. McLemore misses 3-pt jump shot from 26 ft,,79,61
299,3,1:46.0,Offensive rebound by Team,,79,61
300,3,1:46.0,Turnover by Team (shot clock),,79,61
301,3,1:46.0,R. Gay enters the game for B. McLemore,,79,61
302,3,1:36.0,,Personal foul by C. Landry (drawn by D. West),79,61
303,3,1:36.0,,D. West makes free throw 1 of 2,79,62
304,3,1:36.0,R. Sessions enters the game for D. Collison,,79,62
305,3,1:36.0,,D. West makes free throw 2 of 2,79,63
306,3,1:27.0,Turnover by R. Sessions (bad pass; steal by I. Mahinmi),,79,63
307,3,1:24.0,,I. Mahinmi makes 2-pt dunk at rim,79,65
308,3,1:01.0,R. Sessions misses 2-pt jump shot from 10 ft,,79,65
309,3,1:00.0,Offensive rebound by R. Hollins,,79,65
310,3,0:59.0,Turnover by R. Hollins (lost ball; steal by G. Hill),,79,65
311,3,0:41.0,,G. Hill makes 2-pt jump shot from 12 ft,79,67
312,3,0:24.0,R. Gay misses 2-pt layup from 2 ft,,79,67
313,3,0:23.0,,Defensive rebound by R. Stuckey,79,67
314,3,0:02.0,,G. Hill misses 2-pt layup from 1 ft,79,67
315,3,0:00.0,Defensive rebound by R. Sessions,,79,67
316,4,11:49.0,Personal foul by D. Rudež (drawn by R. Gay),,79,67
317,4,11:49.0,,Technical foul by Team,79,67
318,4,11:49.0,R. Gay makes technical free throw,,80,67
319,4,11:37.0,Offensive foul by R. Hollins (drawn by C. Watson),,80,67
320,4,11:37.0,Turnover by R. Hollins (offensive foul),,80,67
321,4,11:20.0,,C. Miles makes 2-pt jump shot from 21 ft (assist by L. Scola),80,69
322,4,10:54.0,Turnover by Team (shot clock),,80,69
323,4,10:54.0,D. Cousins enters the game for R. Hollins,,80,69
324,4,10:44.0,,Personal foul by R. Gay (drawn by D. Rudež),80,69
325,4,10:44.0,D. Collison enters the game for R. Sessions,,80,69
326,4,10:44.0,B. McLemore enters the game for O. Casspi,,80,69
327,4,10:37.0,,L. Scola misses 2-pt jump shot from 19 ft,80,69
328,4,10:35.0,,Offensive rebound by C. Watson,80,69
329,4,10:24.0,,C. Miles makes 2-pt layup at rim,80,71
330,4,10:02.0,R. Gay makes 2-pt jump shot from 8 ft,,82,71
331,4,10:00.0,Violation by Team (delay of game),,82,71
332,4,9:51.0,,Shooting foul by D. Collison (drawn by L. Scola),82,71
333,4,9:51.0,,L. Scola makes free throw 1 of 2,82,72
334,4,9:51.0,J. Thompson enters the game for C. Landry,,82,72
335,4,9:51.0,,L. Scola makes free throw 2 of 2,82,73
336,4,9:33.0,D. Cousins misses 2-pt jump shot from 7 ft,,82,73
337,4,9:32.0,,Defensive rebound by L. Scola,82,73
338,4,9:24.0,,Offensive foul by L. Scola (drawn by D. Cousins),82,73
339,4,9:24.0,,Turnover by L. Scola (offensive foul),82,73
340,4,9:09.0,D. Collison misses 3-pt jump shot from 26 ft,,82,73
341,4,9:08.0,,Defensive rebound by I. Mahinmi,82,73
342,4,8:53.0,,Shooting block foul by J. Thompson (drawn by L. Scola),82,73
343,4,8:53.0,Official timeout,,82,73
344,4,8:53.0,,L. Scola makes free throw 1 of 2,82,74
345,4,8:53.0,,L. Scola makes free throw 2 of 2,82,75
346,4,8:37.0,D. Cousins misses 2-pt layup from 2 ft (block by I. Mahinmi),,82,75
347,4,8:37.0,Offensive rebound by Team,,82,75
348,4,8:34.0,Shooting foul by I. Mahinmi (drawn by B. McLemore),,82,75
349,4,8:34.0,B. McLemore misses free throw 1 of 2,,82,75
350,4,8:34.0,Offensive rebound by Team,,82,75
351,4,8:34.0,B. McLemore makes free throw 2 of 2,,83,75
352,4,8:15.0,,C. Miles misses 3-pt jump shot from 26 ft,83,75
353,4,8:14.0,Defensive rebound by D. Cousins,,83,75
354,4,8:01.0,B. McLemore misses 3-pt jump shot from 24 ft,,83,75
355,4,7:59.0,Offensive rebound by D. Cousins,,83,75
356,4,7:57.0,D. Cousins makes 2-pt layup at rim,,85,75
357,4,7:42.0,,Personal foul by R. Gay (drawn by L. Scola),85,75
358,4,7:42.0,C. Landry enters the game for J. Thompson,,85,75
359,4,7:32.0,,Turnover by C. Watson (lost ball),85,75
360,4,7:07.0,D. Collison makes 2-pt jump shot from 20 ft,,87,75
361,4,7:06.0,,Indiana full timeout,87,75
362,4,7:06.0,,G. Hill enters the game for C. Watson,87,75
363,4,6:52.0,,Turnover by G. Hill (bad pass; steal by C. Landry),87,75
364,4,6:41.0,D. Collison makes 2-pt layup from 2 ft,,89,75
365,4,6:21.0,,D. Rudež makes 3-pt jump shot from 25 ft (assist by G. Hill),89,78
366,4,6:04.0,R. Gay misses 2-pt layup from 1 ft,,89,78
367,4,6:03.0,Offensive rebound by D. Cousins,,89,78
368,4,6:03.0,D. Cousins makes 2-pt dunk at rim,,91,78
369,4,5:52.0,,I. Mahinmi makes 2-pt layup at rim (assist by C. Miles),91,80
370,4,5:28.0,Turnover by D. Cousins (lost ball; steal by I. Mahinmi),,91,80
371,4,5:23.0,,C. Miles makes 2-pt layup at rim,91,82
372,4,5:22.0,Sacramento full timeout,,91,82
373,4,5:22.0,,D. West enters the game for L. Scola,91,82
374,4,5:03.0,R. Gay misses 3-pt jump shot from 24 ft,,91,82
375,4,5:02.0,,Defensive rebound by C. Miles,91,82
376,4,4:48.0,,D. West misses 2-pt jump shot from 19 ft,91,82
377,4,4:47.0,Defensive rebound by D. Cousins,,91,82
378,4,4:30.0,D. Cousins misses 2-pt layup from 1 ft (block by D. West),,91,82
379,4,4:29.0,,Defensive rebound by G. Hill,91,82
380,4,4:23.0,,C. Miles misses 3-pt jump shot from 24 ft,91,82
381,4,4:21.0,Defensive rebound by C. Landry,,91,82
382,4,4:17.0,Personal foul by G. Hill (drawn by D. Cousins),,91,82
383,4,4:07.0,D. Cousins makes 2-pt jump shot from 12 ft (assist by D. Collison),,93,82
384,4,3:48.0,,C. Miles misses 3-pt jump shot from 26 ft,93,82
385,4,3:47.0,,Offensive rebound by I. Mahinmi,93,82
386,4,3:47.0,,I. Mahinmi misses 2-pt tip-in at rim,93,82
387,4,3:46.0,Defensive rebound by D. Collison,,93,82
388,4,3:33.0,Personal foul by I. Mahinmi (drawn by D. Cousins),,93,82
389,4,3:33.0,,R. Hibbert enters the game for I. Mahinmi,93,82
390,4,3:22.0,D. Cousins misses 2-pt layup from 2 ft (block by D. West),,93,82
