,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
386,4,4:14.0,,Turnover by D. Collison (lost ball),81,85
387,4,3:54.0,,Offensive charge foul by M. Ginóbili (drawn by D. Cousins),81,85
388,4,3:54.0,Turnover by M. Ginóbili (offensive foul),,81,85
389,4,3:39.0,,B. McLemore misses 3-pt jump shot from 23 ft,81,85
390,4,3:37.0,Defensive rebound by K. Leonard,,81,85
391,4,3:30.0,K. Leonard misses 3-pt jump shot from 25 ft,,81,85
392,4,3:29.0,,Defensive rebound by O. Casspi,81,85
393,4,3:20.0,,Turnover by D. Collison (lost ball; steal by M. Ginóbili),81,85
394,4,3:10.0,T. Parker makes 3-pt jump shot from 25 ft (assist by K. Leonard),,84,85
395,4,3:10.0,,Sacramento full timeout,84,85
396,4,2:53.0,,D. Cousins makes 2-pt layup from 1 ft (assist by R. Gay),84,87
397,4,2:39.0,M. Ginóbili makes 2-pt layup at rim (assist by T. Parker),,86,87
398,4,2:16.0,,R. Gay misses 2-pt jump shot from 11 ft,86,87
399,4,2:14.0,Defensive rebound by B. Diaw,,86,87
400,4,2:02.0,T. Parker makes 2-pt layup from 1 ft (assist by T. Duncan),,88,87
401,4,2:01.0,,Sacramento full timeout,88,87
402,4,1:48.0,,Shooting foul by B. Diaw (drawn by R. Gay),88,87
403,4,1:48.0,,R. Gay makes free throw 1 of 2,88,88
404,4,1:48.0,,R. Gay makes free throw 2 of 2,88,89
405,4,1:25.0,T. Parker misses 2-pt jump shot from 20 ft,,88,89
406,4,1:23.0,,Defensive rebound by R. Gay,88,89
407,4,1:05.0,,R. Gay misses 2-pt layup from 2 ft (block by K. Leonard),88,89
408,4,1:05.0,,Offensive rebound by Team,88,89
409,4,0:45.0,,O. Casspi misses 3-pt jump shot from 24 ft,88,89
410,4,0:45.0,,Offensive rebound by Team,88,89
411,4,0:28.0,,D. Collison makes 2-pt layup from 1 ft,88,91
412,4,0:28.0,San Antonio full timeout,,88,91
413,4,0:28.0,D. Green enters the game for B. Diaw,,88,91
414,4,0:24.0,T. Duncan misses 2-pt jump shot from 6 ft,,88,91
415,4,0:21.0,,Defensive rebound by D. Cousins,88,91
416,4,0:21.0,,Personal foul by T. Duncan (drawn by D. Cousins),88,91
417,4,0:21.0,,D. Cousins makes free throw 1 of 2,88,92
418,4,0:21.0,,D. Cousins makes free throw 2 of 2,88,93
419,4,0:21.0,San Antonio full timeout,,88,93
420,4,0:08.0,M. Ginóbili makes 2-pt layup from 2 ft,,90,93
421,4,0:08.0,Shooting foul by D. Cousins (drawn by M. Ginóbili),,90,93
422,4,0:08.0,M. Ginóbili makes free throw 1 of 1,,91,93
423,4,0:08.0,,Sacramento full timeout,91,93
424,4,0:08.0,B. Diaw enters the game for T. Duncan,,91,93
425,4,0:07.0,,Personal take foul by K. Leonard (drawn by D. Collison),91,93
426,4,0:07.0,,D. Collison makes free throw 1 of 2,91,94
427,4,0:07.0,T. Duncan enters the game for D. Green,,91,94
428,4,0:07.0,,D. Collison misses free throw 2 of 2,91,94
429,4,0:06.0,Defensive rebound by B. Diaw,,91,94
430,4,0:06.0,San Antonio full timeout,,91,94
431,4,0:03.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,91,94
432,4,0:01.0,Offensive rebound by B. Diaw,,91,94
