,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHICAGO_ACTION,OKLAHOMA CITY_SCORE,CHICAGO_SCORE
378,4,3:11.0,,N. Mirotić makes free throw 2 of 2,100,97
379,4,2:49.0,R. Westbrook misses 3-pt jump shot from 27 ft,,100,97
380,4,2:48.0,,Defensive rebound by N. Mirotić,100,97
381,4,2:41.0,,Turnover by K. Hinrich (bad pass; steal by R. Westbrook),100,97
382,4,2:41.0,Personal foul by E. Moore (drawn by R. Westbrook),,100,97
383,4,2:41.0,,Chicago full timeout,100,97
384,4,2:41.0,,A. Brooks enters the game for K. Hinrich,100,97
385,4,2:22.0,S. Ibaka misses 2-pt jump shot from 18 ft,,100,97
386,4,2:21.0,,Defensive rebound by P. Gasol,100,97
387,4,2:16.0,,Shooting foul by S. Ibaka (drawn by N. Mirotić),100,97
388,4,2:16.0,,N. Mirotić makes free throw 1 of 2,100,98
389,4,2:16.0,,N. Mirotić makes free throw 2 of 2,100,99
390,4,1:57.0,D. Waiters misses 2-pt jump shot from 22 ft,,100,99
391,4,1:57.0,Offensive rebound by R. Westbrook,,100,99
392,4,1:57.0,R. Westbrook misses 2-pt tip-in from 1 ft,,100,99
393,4,1:57.0,,Defensive rebound by Team,100,99
394,4,1:57.0,A. Roberson enters the game for D. Augustin,,100,99
395,4,1:41.0,,P. Gasol misses 2-pt jump shot from 19 ft,100,99
396,4,1:40.0,Defensive rebound by R. Westbrook,,100,99
397,4,1:34.0,R. Westbrook misses 2-pt jump shot from 22 ft,,100,99
398,4,1:33.0,,Defensive rebound by P. Gasol,100,99
399,4,1:10.0,,A. Brooks misses 2-pt layup from 2 ft,100,99
400,4,1:09.0,Defensive rebound by R. Westbrook,,100,99
401,4,1:07.0,Personal foul by E. Moore (drawn by R. Westbrook),,100,99
402,4,1:07.0,R. Westbrook makes free throw 1 of 2,,101,99
403,4,1:07.0,R. Westbrook misses free throw 2 of 2,,101,99
404,4,1:06.0,Offensive rebound by E. Freedom,,101,99
405,4,1:06.0,E. Freedom makes 2-pt layup from 2 ft,,103,99
406,4,1:06.0,,Chicago full timeout,103,99
407,4,1:00.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),103,102
408,4,0:38.0,R. Westbrook makes 2-pt jump shot from 21 ft,,105,102
409,4,0:37.0,,Chicago full timeout,105,102
410,4,0:29.0,,Personal foul by S. Ibaka (drawn by N. Mirotić),105,102
411,4,0:29.0,,N. Mirotić makes free throw 1 of 2,105,103
412,4,0:29.0,,J. Noah enters the game for P. Gasol,105,103
413,4,0:29.0,,T. Snell enters the game for A. Brooks,105,103
414,4,0:29.0,,N. Mirotić makes free throw 2 of 2,105,104
415,4,0:29.0,Oklahoma City full timeout,,105,104
416,4,0:29.0,D. Augustin enters the game for A. Roberson,,105,104
417,4,0:05.0,R. Westbrook misses 2-pt jump shot from 22 ft,,105,104
418,4,0:05.0,Offensive rebound by E. Freedom,,105,104
419,4,0:05.0,Turnover by Team (shot clock),,105,104
420,4,0:05.0,,Chicago full timeout,105,104
421,4,0:05.0,P. Jones enters the game for E. Freedom,,105,104
422,4,0:05.0,A. Roberson enters the game for D. Augustin,,105,104
423,4,0:05.0,,P. Gasol enters the game for J. Noah,105,104
424,4,0:02.0,,E. Moore makes 3-pt jump shot from 22 ft (assist by P. Gasol),105,107
425,4,0:02.0,Oklahoma City full timeout,,105,107
426,4,0:02.0,A. Morrow enters the game for A. Roberson,,105,107
427,4,0:02.0,D. Augustin enters the game for P. Jones,,105,107
428,4,0:02.0,,J. Noah enters the game for P. Gasol,105,107
429,4,0:01.0,Turnover by R. Westbrook (step out of bounds),,105,107
430,4,0:00.0,,Personal foul by R. Westbrook (drawn by N. Mirotić),105,107
431,4,0:00.0,,N. Mirotić makes free throw 1 of 2,105,108
432,4,0:00.0,,N. Mirotić misses free throw 2 of 2,105,108
433,4,0:00.0,Defensive rebound by S. Ibaka,,105,108
