,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
14,1,9:44.0,Defensive rebound by E. Bledsoe,,6,5
15,1,9:36.0,M. Morris misses 3-pt jump shot from 24 ft,,6,5
16,1,9:35.0,,Defensive rebound by S. Muhammad,6,5
17,1,9:19.0,,Turnover by M. Williams (bad pass; steal by E. Bledsoe),6,5
18,1,9:16.0,Turnover by E. Bledsoe (bad pass),,6,5
19,1,9:06.0,,T. Young misses 2-pt jump shot from 17 ft,6,5
20,1,9:05.0,Defensive rebound by E. Bledsoe,,6,5
21,1,8:56.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,6,5
22,1,8:55.0,,Defensive rebound by G. Dieng,6,5
23,1,8:46.0,,M. Williams makes 2-pt layup from 2 ft,6,7
24,1,8:29.0,Turnover by A. Len (lost ball; steal by G. Dieng),,6,7
25,1,8:20.0,,A. Wiggins misses 2-pt jump shot from 3 ft,6,7
26,1,8:20.0,,Offensive rebound by Team,6,7
27,1,8:20.0,,Personal foul by M. Morris (drawn by A. Wiggins),6,7
28,1,8:15.0,,M. Williams misses 2-pt jump shot from 9 ft,6,7
29,1,8:14.0,Defensive rebound by A. Len,,6,7
30,1,8:06.0,G. Dragić makes 2-pt layup from 2 ft,,8,7
31,1,7:49.0,,Shooting foul by A. Len (drawn by G. Dieng),8,7
32,1,7:49.0,,G. Dieng misses free throw 1 of 2,8,7
33,1,7:49.0,,Offensive rebound by Team,8,7
34,1,7:49.0,,G. Dieng misses free throw 2 of 2,8,7
35,1,7:49.0,Defensive rebound by P. Tucker,,8,7
36,1,7:35.0,Personal foul by M. Williams (drawn by G. Dragić),,8,7
37,1,7:30.0,G. Dragić makes 2-pt jump shot from 9 ft,,10,7
38,1,7:14.0,,Turnover by T. Young (bad pass; steal by E. Bledsoe),10,7
39,1,7:11.0,E. Bledsoe makes 2-pt dunk at rim,,12,7
40,1,7:10.0,,Minnesota full timeout,12,7
41,1,6:54.0,,T. Young misses 2-pt jump shot from 19 ft,12,7
42,1,6:53.0,Defensive rebound by P. Tucker,,12,7
43,1,6:40.0,Turnover by G. Dragić (lost ball; steal by T. Young),,12,7
44,1,6:32.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by S. Muhammad),12,10
45,1,6:12.0,Turnover by E. Bledsoe (bad pass; steal by M. Williams),,12,10
46,1,6:08.0,,Turnover by A. Wiggins (bad pass; steal by M. Morris),12,10
47,1,5:57.0,P. Tucker misses 3-pt jump shot from 24 ft,,12,10
48,1,5:56.0,,Defensive rebound by A. Wiggins,12,10
49,1,5:47.0,,S. Muhammad misses 2-pt jump shot from 11 ft,12,10
50,1,5:45.0,Defensive rebound by P. Tucker,,12,10
51,1,5:39.0,G. Dragić misses 3-pt jump shot from 24 ft,,12,10
52,1,5:38.0,,Defensive rebound by M. Williams,12,10
53,1,5:28.0,,Turnover by T. Young (bad pass),12,10
54,1,5:28.0,M. Plumlee enters the game for A. Len,,12,10
55,1,5:10.0,G. Dragić misses 3-pt jump shot from 24 ft,,12,10
56,1,5:08.0,Offensive rebound by M. Morris,,12,10
57,1,5:05.0,E. Bledsoe misses 2-pt layup at rim,,12,10
58,1,5:04.0,Offensive rebound by M. Plumlee,,12,10
59,1,4:57.0,M. Morris misses 3-pt jump shot from 24 ft,,12,10
60,1,4:56.0,Offensive rebound by M. Plumlee,,12,10
61,1,4:54.0,Shooting foul by A. Wiggins (drawn by M. Morris),,12,10
62,1,4:54.0,M. Morris makes free throw 1 of 2,,13,10
63,1,4:54.0,M. Morris makes free throw 2 of 2,,14,10
64,1,4:45.0,,A. Wiggins makes 2-pt jump shot from 13 ft (assist by M. Williams),14,12
65,1,4:32.0,E. Bledsoe misses 2-pt layup at rim,,14,12
66,1,4:31.0,,Defensive rebound by S. Muhammad,14,12
67,1,4:28.0,,Turnover by S. Muhammad (lost ball; steal by M. Plumlee),14,12
68,1,4:25.0,Shooting foul by G. Dieng (drawn by E. Bledsoe),,14,12
69,1,4:25.0,E. Bledsoe makes free throw 1 of 2,,15,12
70,1,4:25.0,I. Thomas enters the game for G. Dragić,,15,12
71,1,4:25.0,M. Morris enters the game for P. Tucker,,15,12
72,1,4:25.0,E. Bledsoe misses free throw 2 of 2,,15,12
73,1,4:23.0,,Defensive rebound by T. Young,15,12
74,1,4:07.0,,G. Dieng makes 2-pt jump shot from 8 ft (assist by M. Williams),15,14
75,1,3:53.0,M. Plumlee misses 2-pt hook shot from 4 ft,,15,14
76,1,3:52.0,,Defensive rebound by Team,15,14
77,1,3:52.0,,A. Bennett enters the game for T. Young,15,14
78,1,3:46.0,,Personal foul by M. Morris (drawn by S. Muhammad),15,14
79,1,3:40.0,,A. Wiggins makes 2-pt jump shot from 5 ft (assist by G. Dieng),15,16
