,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
51,1,4:02.0,Turnover by S. Karasev (bad pass),,15,18
52,1,4:02.0,,C. Frye enters the game for K. O'Quinn,15,18
53,1,4:02.0,,E. Fournier enters the game for E. Payton,15,18
54,1,3:44.0,,N. Vučević misses 2-pt layup from 1 ft,15,18
55,1,3:43.0,Defensive rebound by J. Jack,,15,18
56,1,3:35.0,J. Jack makes 2-pt jump shot from 16 ft,,17,18
57,1,3:21.0,,E. Fournier misses 3-pt jump shot from 23 ft,17,18
58,1,3:20.0,Defensive rebound by J. Jack,,17,18
59,1,3:14.0,Turnover by J. Johnson (bad pass; steal by T. Harris),,17,18
60,1,3:05.0,,Offensive foul by V. Oladipo (drawn by M. Teletović),17,18
61,1,3:05.0,,Turnover by V. Oladipo (offensive foul),17,18
62,1,2:44.0,J. Jack misses 2-pt jump shot from 19 ft,,17,18
63,1,2:43.0,,Defensive rebound by N. Vučević,17,18
64,1,2:36.0,,Orlando full timeout,17,18
65,1,2:36.0,,D. Dedmon enters the game for N. Vučević,17,18
66,1,2:36.0,,B. Gordon enters the game for V. Oladipo,17,18
67,1,2:36.0,D. Williams enters the game for J. Johnson,,17,18
68,1,2:36.0,A. Anderson enters the game for J. Jack,,17,18
69,1,2:36.0,,D. Marble enters the game for T. Harris,17,18
70,1,2:24.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by E. Fournier),17,21
71,1,2:09.0,B. Lopez makes 2-pt jump shot from 19 ft (assist by D. Williams),,19,21
72,1,1:55.0,,D. Marble misses 2-pt jump shot from 14 ft,19,21
73,1,1:53.0,Defensive rebound by B. Lopez,,19,21
74,1,1:50.0,Personal foul by B. Gordon (drawn by D. Williams),,19,21
75,1,1:40.0,S. Karasev misses 2-pt jump shot from 17 ft,,19,21
76,1,1:39.0,Offensive rebound by B. Lopez,,19,21
77,1,1:34.0,M. Teletović makes 2-pt jump shot from 10 ft (assist by S. Karasev),,21,21
78,1,1:15.0,,E. Fournier makes 2-pt layup from 1 ft (assist by D. Dedmon),21,23
79,1,1:00.0,Personal foul by D. Dedmon (drawn by B. Lopez),,21,23
80,1,1:00.0,B. Lopez misses free throw 1 of 2,,21,23
81,1,1:00.0,Offensive rebound by Team,,21,23
82,1,1:00.0,B. Lopez makes free throw 2 of 2,,22,23
83,1,0:37.0,,B. Gordon misses 3-pt jump shot from 26 ft,22,23
84,1,0:35.0,Defensive rebound by S. Karasev,,22,23
85,1,0:22.0,D. Williams misses 2-pt jump shot from 17 ft,,22,23
86,1,0:21.0,,Defensive rebound by D. Marble,22,23
87,1,0:07.0,,Personal take foul by D. Williams (drawn by B. Gordon),22,23
88,1,0:03.0,,E. Fournier misses 2-pt layup from 2 ft (block by B. Lopez),22,23
89,1,0:02.0,,Offensive rebound by Team,22,23
90,1,0:00.0,,C. Frye makes 2-pt jump shot from 20 ft (assist by E. Fournier),22,25
91,2,11:39.0,,D. Dedmon misses 2-pt layup from 2 ft (block by B. Lopez),22,25
92,2,11:36.0,Defensive rebound by B. Lopez,,22,25
93,2,11:23.0,B. Lopez makes 2-pt dunk at rim (assist by M. Teletović),,24,25
94,2,11:01.0,,T. Harris misses 2-pt jump shot from 9 ft,24,25
95,2,10:59.0,Defensive rebound by M. Teletović,,24,25
96,2,10:48.0,Turnover by D. Williams (bad pass; steal by B. Gordon),,24,25
97,2,10:44.0,,Shooting foul by M. Teletović (drawn by B. Gordon),24,25
98,2,10:44.0,,B. Gordon makes free throw 1 of 2,24,26
99,2,10:44.0,,B. Gordon misses free throw 2 of 2,24,26
100,2,10:44.0,,Offensive rebound by D. Dedmon,24,26
101,2,10:44.0,,D. Dedmon misses 2-pt tip-in from 2 ft,24,26
102,2,10:44.0,Defensive rebound by B. Lopez,,24,26
103,2,10:36.0,M. Teletović misses 3-pt jump shot from 25 ft,,24,26
104,2,10:35.0,,Defensive rebound by T. Harris,24,26
105,2,10:26.0,,D. Dedmon misses 2-pt hook shot from 6 ft,24,26
106,2,10:24.0,Defensive rebound by M. Teletović,,24,26
107,2,10:19.0,M. Teletović misses 2-pt layup from 2 ft (block by D. Dedmon),,24,26
108,2,10:18.0,Offensive rebound by Team,,24,26
109,2,10:09.0,M. Teletović makes 2-pt layup from 2 ft (assist by D. Williams),,26,26
110,2,10:09.0,Shooting foul by C. Frye (drawn by M. Teletović),,26,26
111,2,10:09.0,M. Teletović makes free throw 1 of 1,,27,26
112,2,9:55.0,,B. Gordon misses 2-pt jump shot from 7 ft,27,26
113,2,9:54.0,Defensive rebound by B. Lopez,,27,26
114,2,9:46.0,J. Johnson misses 3-pt jump shot from 22 ft,,27,26
115,2,9:44.0,,Defensive rebound by B. Gordon,27,26
116,2,9:28.0,,C. Frye misses 3-pt jump shot from 25 ft,27,26
117,2,9:27.0,Defensive rebound by A. Anderson,,27,26
118,2,9:19.0,M. Teletović makes 2-pt layup from 1 ft (assist by D. Williams),,29,26
119,2,9:18.0,,Orlando full timeout,29,26
120,2,9:18.0,,V. Oladipo enters the game for C. Frye,29,26
121,2,9:18.0,,N. Vučević enters the game for D. Dedmon,29,26
122,2,9:18.0,M. Plumlee enters the game for B. Lopez,,29,26
123,2,9:18.0,,D. Marble enters the game for B. Gordon,29,26
124,2,8:56.0,,N. Vučević misses 2-pt jump shot from 14 ft,29,26
125,2,8:54.0,Defensive rebound by M. Teletović,,29,26
126,2,8:40.0,A. Anderson makes 2-pt jump shot from 14 ft (assist by J. Johnson),,31,26
127,2,8:28.0,,Turnover by T. Harris (traveling),31,26
128,2,8:20.0,Turnover by A. Anderson (traveling),,31,26
129,2,8:05.0,,E. Fournier makes 2-pt hook shot from 6 ft (assist by V. Oladipo),31,28
130,2,7:47.0,D. Williams makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,34,28
131,2,7:30.0,,E. Fournier misses 2-pt jump shot from 9 ft,34,28
132,2,7:29.0,Defensive rebound by M. Plumlee,,34,28
133,2,7:22.0,Turnover by J. Johnson (lost ball; steal by T. Harris),,34,28
134,2,7:14.0,,V. Oladipo misses 2-pt layup from 2 ft,34,28
135,2,7:12.0,Defensive rebound by D. Williams,,34,28
136,2,7:01.0,M. Plumlee misses 2-pt layup from 2 ft (block by T. Harris),,34,28
137,2,6:59.0,,Defensive rebound by T. Harris,34,28
138,2,6:59.0,,Personal take foul by J. Johnson (drawn by T. Harris),34,28
139,2,6:51.0,,Shooting foul by A. Anderson (drawn by N. Vučević),34,28
140,2,6:51.0,,N. Vučević makes free throw 1 of 2,34,29
141,2,6:51.0,J. Jack enters the game for M. Teletović,,34,29
142,2,6:51.0,,E. Payton enters the game for E. Fournier,34,29
143,2,6:51.0,,N. Vučević misses free throw 2 of 2,34,29
144,2,6:50.0,Defensive rebound by J. Johnson,,34,29
145,2,6:32.0,J. Johnson misses 3-pt jump shot from 23 ft,,34,29
146,2,6:29.0,,Defensive rebound by E. Payton,34,29
147,2,6:24.0,,Turnover by E. Payton (bad pass; steal by J. Jack),34,29
148,2,6:19.0,M. Plumlee makes 2-pt dunk at rim (assist by A. Anderson),,36,29
149,2,5:55.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by E. Payton),36,32
150,2,5:35.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Williams),,38,32
151,2,5:09.0,,N. Vučević misses 2-pt jump shot from 16 ft,38,32
152,2,5:08.0,Defensive rebound by J. Jack,,38,32
153,2,5:03.0,Brooklyn full timeout,,38,32
154,2,4:49.0,D. Williams makes 2-pt jump shot from 11 ft,,40,32
155,2,4:25.0,,D. Marble misses 2-pt layup from 1 ft,40,32
156,2,4:24.0,Defensive rebound by M. Plumlee,,40,32
157,2,4:14.0,A. Anderson misses 3-pt jump shot from 22 ft,,40,32
158,2,4:12.0,,Defensive rebound by N. Vučević,40,32
159,2,3:54.0,,V. Oladipo misses 2-pt layup at rim,40,32
160,2,3:53.0,,Offensive rebound by E. Payton,40,32
161,2,3:53.0,,E. Payton misses 2-pt tip-in from 2 ft,40,32
162,2,3:51.0,Defensive rebound by M. Plumlee,,40,32
163,2,3:30.0,J. Jack misses 2-pt layup from 2 ft,,40,32
164,2,3:29.0,Offensive rebound by M. Plumlee,,40,32
165,2,3:29.0,M. Plumlee makes 2-pt dunk at rim,,42,32
166,2,3:06.0,,T. Harris misses 2-pt jump shot from 19 ft,42,32
167,2,3:05.0,Defensive rebound by M. Plumlee,,42,32
168,2,2:57.0,Personal foul by E. Payton (drawn by M. Plumlee),,42,32
169,2,2:57.0,Official timeout,,42,32
170,2,2:57.0,,E. Fournier enters the game for D. Marble,42,32
171,2,2:57.0,S. Karasev enters the game for A. Anderson,,42,32
172,2,2:48.0,J. Johnson misses 3-pt jump shot from 25 ft,,42,32
173,2,2:46.0,,Defensive rebound by E. Payton,42,32
174,2,2:32.0,,E. Payton misses 2-pt layup from 1 ft,42,32
175,2,2:31.0,Defensive rebound by J. Jack,,42,32
176,2,2:18.0,D. Williams makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,45,32
177,2,1:54.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by E. Fournier),45,35
178,2,1:39.0,M. Plumlee makes 2-pt layup from 2 ft (assist by S. Karasev),,47,35
179,2,1:18.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by N. Vučević),47,38
180,2,0:59.0,J. Johnson makes 2-pt jump shot from 11 ft,,49,38
181,2,0:59.0,Shooting foul by T. Harris (drawn by J. Johnson),,49,38
182,2,0:59.0,B. Lopez enters the game for M. Plumlee,,49,38
183,2,0:59.0,J. Johnson makes free throw 1 of 1,,50,38
184,2,0:46.0,,T. Harris misses 2-pt jump shot from 17 ft,50,38
185,2,0:45.0,Defensive rebound by D. Williams,,50,38
186,2,0:38.0,D. Williams misses 2-pt jump shot from 13 ft,,50,38
187,2,0:36.0,,Defensive rebound by E. Payton,50,38
188,2,0:27.0,,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Payton),50,40
189,2,0:06.0,D. Williams makes 2-pt jump shot from 17 ft,,52,40
190,2,0:00.0,,E. Fournier misses 2-pt jump shot from 16 ft,52,40
191,2,0:00.0,,Offensive rebound by Team,52,40
192,3,11:42.0,,T. Harris misses 3-pt jump shot from 25 ft,52,40
193,3,11:41.0,Defensive rebound by J. Jack,,52,40
194,3,11:18.0,J. Jack misses 2-pt jump shot from 14 ft,,52,40
195,3,11:16.0,,Defensive rebound by K. O'Quinn,52,40
196,3,11:03.0,,T. Harris misses 2-pt jump shot from 10 ft,52,40
197,3,11:02.0,Defensive rebound by M. Plumlee,,52,40
198,3,10:55.0,Personal foul by K. O'Quinn (drawn by K. Garnett),,52,40
199,3,10:51.0,Shooting foul by V. Oladipo (drawn by K. Garnett),,52,40
200,3,10:51.0,K. Garnett makes free throw 1 of 2,,53,40
201,3,10:51.0,K. Garnett makes free throw 2 of 2,,54,40
202,3,10:41.0,,Turnover by N. Vučević (bad pass; steal by K. Garnett),54,40
203,3,10:27.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by S. Karasev),,57,40
204,3,10:13.0,,E. Payton misses 2-pt jump shot from 12 ft,57,40
205,3,10:11.0,Defensive rebound by K. Garnett,,57,40
206,3,10:01.0,Turnover by J. Jack (bad pass; steal by V. Oladipo),,57,40
207,3,9:56.0,,V. Oladipo makes 2-pt layup from 2 ft,57,42
208,3,9:43.0,Offensive foul by M. Plumlee (drawn by N. Vučević),,57,42
209,3,9:43.0,Turnover by M. Plumlee (offensive foul),,57,42
210,3,9:28.0,,N. Vučević misses 2-pt hook shot from 9 ft,57,42
211,3,9:27.0,Defensive rebound by K. Garnett,,57,42
212,3,9:09.0,J. Jack misses 2-pt jump shot from 15 ft,,57,42
213,3,9:07.0,,Defensive rebound by K. O'Quinn,57,42
214,3,9:01.0,,V. Oladipo makes 2-pt layup from 3 ft,57,44
215,3,9:01.0,,Shooting foul by J. Johnson (drawn by V. Oladipo),57,44
216,3,9:01.0,,V. Oladipo makes free throw 1 of 1,57,45
217,3,8:55.0,Personal foul by E. Payton (drawn by J. Jack),,57,45
218,3,8:43.0,J. Johnson misses 3-pt jump shot from 23 ft,,57,45
219,3,8:42.0,,Defensive rebound by K. O'Quinn,57,45
220,3,8:30.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by N. Vučević),57,47
221,3,8:18.0,Turnover by J. Johnson (bad pass; steal by E. Payton),,57,47
222,3,8:15.0,,E. Payton makes 2-pt layup from 1 ft,57,49
223,3,8:15.0,,Shooting block foul by J. Jack (drawn by E. Payton),57,49
224,3,8:15.0,,E. Payton makes free throw 1 of 1,57,50
225,3,8:00.0,J. Jack makes 2-pt jump shot from 9 ft,,59,50
226,3,7:47.0,,Turnover by K. O'Quinn (bad pass),59,50
227,3,7:33.0,J. Johnson makes 2-pt layup from 2 ft,,61,50
228,3,7:07.0,,K. O'Quinn misses 2-pt layup from 1 ft (block by M. Plumlee),61,50
229,3,7:05.0,Defensive rebound by J. Johnson,,61,50
230,3,6:59.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,63,50
231,3,6:43.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by E. Payton),63,52
232,3,6:30.0,,Violation by T. Harris (kicked ball),63,52
233,3,6:30.0,,C. Frye enters the game for K. O'Quinn,63,52
234,3,6:21.0,J. Johnson makes 2-pt jump shot from 12 ft,,65,52
235,3,6:08.0,,Turnover by E. Payton (bad pass; steal by K. Garnett),65,52
236,3,6:03.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,67,52
237,3,6:03.0,,Orlando full timeout,67,52
238,3,5:41.0,,T. Harris misses 2-pt jump shot from 12 ft,67,52
239,3,5:40.0,Defensive rebound by K. Garnett,,67,52
240,3,5:26.0,K. Garnett makes 3-pt jump shot from 24 ft (assist by J. Johnson),,70,52
241,3,5:09.0,,V. Oladipo misses 2-pt layup from 1 ft,70,52
242,3,5:07.0,Defensive rebound by J. Jack,,70,52
243,3,4:59.0,S. Karasev makes 2-pt jump shot from 9 ft (assist by J. Jack),,72,52
244,3,4:36.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by V. Oladipo),72,55
245,3,4:18.0,,E. Fournier enters the game for E. Payton,72,55
246,3,4:11.0,M. Plumlee makes 2-pt layup from 2 ft,,74,55
247,3,3:52.0,,T. Harris makes 2-pt layup from 3 ft,74,57
248,3,3:28.0,S. Karasev misses 3-pt jump shot from 26 ft,,74,57
249,3,3:28.0,Offensive rebound by M. Plumlee,,74,57
250,3,3:28.0,M. Plumlee makes 2-pt layup from 2 ft,,76,57
251,3,3:28.0,Shooting foul by N. Vučević (drawn by M. Plumlee),,76,57
252,3,3:28.0,,K. O'Quinn enters the game for N. Vučević,76,57
253,3,3:28.0,M. Teletović enters the game for K. Garnett,,76,57
254,3,3:28.0,M. Plumlee misses free throw 1 of 1,,76,57
255,3,3:27.0,,Defensive rebound by T. Harris,76,57
256,3,3:08.0,,V. Oladipo makes 2-pt layup from 2 ft,76,59
257,3,2:45.0,Turnover by M. Plumlee (lost ball; steal by T. Harris),,76,59
258,3,2:35.0,,V. Oladipo misses 2-pt layup from 2 ft (block by M. Plumlee),76,59
259,3,2:33.0,,Offensive rebound by K. O'Quinn,76,59
260,3,2:32.0,,K. O'Quinn misses 2-pt jump shot from 6 ft,76,59
261,3,2:32.0,Defensive rebound by Team,,76,59
262,3,2:32.0,Brooklyn full timeout,,76,59
263,3,2:32.0,B. Lopez enters the game for J. Johnson,,76,59
264,3,2:32.0,A. Anderson enters the game for M. Plumlee,,76,59
265,3,2:32.0,D. Williams enters the game for J. Jack,,76,59
266,3,2:25.0,B. Lopez makes 2-pt jump shot from 4 ft (assist by D. Williams),,78,59
267,3,2:25.0,Shooting foul by C. Frye (drawn by B. Lopez),,78,59
268,3,2:25.0,B. Lopez makes free throw 1 of 1,,79,59
269,3,2:11.0,,Shooting foul by S. Karasev (drawn by E. Fournier),79,59
270,3,2:11.0,,E. Fournier misses free throw 1 of 2,79,59
271,3,2:11.0,,Offensive rebound by Team,79,59
272,3,2:11.0,,B. Gordon enters the game for T. Harris,79,59
273,3,2:11.0,,E. Fournier makes free throw 2 of 2,79,60
274,3,2:00.0,M. Teletović misses 3-pt jump shot from 25 ft,,79,60
275,3,1:58.0,,Defensive rebound by V. Oladipo,79,60
276,3,1:47.0,,Turnover by V. Oladipo (bad pass; steal by M. Teletović),79,60
277,3,1:44.0,M. Teletović makes 2-pt dunk at rim,,81,60
278,3,1:28.0,,V. Oladipo misses 2-pt jump shot from 18 ft,81,60
279,3,1:27.0,Defensive rebound by B. Lopez,,81,60
280,3,1:17.0,Shooting foul by B. Gordon (drawn by D. Williams),,81,60
281,3,1:17.0,D. Williams makes free throw 1 of 2,,82,60
282,3,1:17.0,,E. Payton enters the game for V. Oladipo,82,60
283,3,1:17.0,D. Williams makes free throw 2 of 2,,83,60
284,3,1:01.0,,Personal block foul by S. Karasev (drawn by E. Fournier),83,60
285,3,0:53.0,,K. O'Quinn misses 2-pt hook shot from 5 ft,83,60
286,3,0:53.0,,Offensive rebound by Team,83,60
287,3,0:47.0,,B. Gordon misses 3-pt jump shot from 23 ft,83,60
288,3,0:46.0,Defensive rebound by S. Karasev,,83,60
289,3,0:37.0,D. Williams makes 3-pt jump shot from 25 ft,,86,60
290,3,0:27.0,,Shooting foul by A. Anderson (drawn by E. Fournier),86,60
291,3,0:27.0,,E. Fournier makes free throw 1 of 2,86,61
292,3,0:27.0,,E. Fournier misses free throw 2 of 2,86,61
293,3,0:27.0,Defensive rebound by B. Lopez,,86,61
294,3,0:10.0,D. Williams misses 2-pt jump shot from 10 ft,,86,61
295,3,0:08.0,,Defensive rebound by E. Payton,86,61
296,3,0:00.0,,E. Payton misses 2-pt jump shot from 3 ft (block by B. Lopez),86,61
297,3,0:00.0,,Offensive rebound by Team,86,61
298,4,11:49.0,,Violation by C. Frye (kicked ball),86,61
299,4,11:44.0,B. Lopez misses 2-pt layup from 3 ft,,86,61
300,4,11:42.0,,Defensive rebound by C. Frye,86,61
301,4,11:25.0,,E. Payton makes 2-pt jump shot from 6 ft (assist by E. Fournier),86,63
302,4,11:03.0,Personal foul by B. Gordon (drawn by S. Karasev),,86,63
303,4,10:55.0,B. Lopez makes 2-pt jump shot from 9 ft,,88,63
304,4,10:42.0,,C. Frye misses 3-pt jump shot from 25 ft,88,63
305,4,10:40.0,,Offensive rebound by E. Payton,88,63
306,4,10:37.0,,Turnover by E. Fournier (lost ball; steal by S. Karasev),88,63
307,4,10:27.0,Personal foul by E. Fournier (drawn by M. Teletović),,88,63
308,4,10:20.0,Turnover by B. Lopez (traveling),,88,63
309,4,10:13.0,,E. Payton makes 2-pt dunk at rim,88,65
310,4,9:56.0,B. Lopez makes 2-pt dunk at rim (assist by M. Teletović),,90,65
311,4,9:39.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by E. Payton),90,68
312,4,9:19.0,M. Teletović misses 2-pt layup from 2 ft,,90,68
313,4,9:18.0,,Defensive rebound by C. Frye,90,68
314,4,9:05.0,,E. Fournier misses 3-pt jump shot from 25 ft,90,68
315,4,9:04.0,Defensive rebound by A. Anderson,,90,68
316,4,8:51.0,B. Lopez makes 2-pt dunk at rim (assist by S. Karasev),,92,68
317,4,8:34.0,,B. Gordon makes 3-pt jump shot from 23 ft (assist by E. Payton),92,71
318,4,8:33.0,Brooklyn full timeout,,92,71
319,4,8:33.0,J. Johnson enters the game for S. Karasev,,92,71
320,4,8:16.0,A. Anderson makes 3-pt jump shot from 23 ft (assist by D. Williams),,95,71
321,4,8:01.0,,C. Frye misses 3-pt jump shot from 26 ft,95,71
322,4,7:59.0,Defensive rebound by M. Teletović,,95,71
323,4,7:47.0,J. Johnson misses 2-pt jump shot from 19 ft,,95,71
324,4,7:46.0,,Defensive rebound by B. Gordon,95,71
325,4,7:37.0,,B. Gordon makes 2-pt jump shot from 19 ft,95,73
326,4,7:19.0,M. Teletović misses 3-pt jump shot from 25 ft,,95,73
327,4,7:17.0,,Defensive rebound by B. Gordon,95,73
328,4,7:06.0,,B. Gordon makes 2-pt layup from 1 ft,95,75
329,4,7:06.0,Brooklyn full timeout,,95,75
330,4,7:06.0,J. Jack enters the game for B. Lopez,,95,75
331,4,7:06.0,M. Plumlee enters the game for M. Teletović,,95,75
332,4,6:57.0,Shooting foul by B. Gordon (drawn by M. Plumlee),,95,75
333,4,6:57.0,M. Plumlee misses free throw 1 of 2,,95,75
334,4,6:57.0,Offensive rebound by Team,,95,75
335,4,6:57.0,M. Plumlee misses free throw 2 of 2,,95,75
336,4,6:57.0,,Defensive rebound by C. Frye,95,75
337,4,6:45.0,,B. Gordon makes 2-pt layup from 3 ft,95,77
338,4,6:45.0,,Violation by Team (delay of game),95,77
339,4,6:30.0,D. Williams misses 2-pt jump shot from 18 ft (block by E. Payton),,95,77
340,4,6:28.0,,Defensive rebound by B. Gordon,95,77
341,4,6:26.0,,Turnover by B. Gordon (bad pass; steal by M. Plumlee),95,77
342,4,6:14.0,Turnover by M. Plumlee (bad pass; steal by D. Marble),,95,77
343,4,6:10.0,,Shooting foul by A. Anderson (drawn by B. Gordon),95,77
344,4,6:10.0,,B. Gordon makes free throw 1 of 2,95,78
345,4,6:10.0,K. Garnett enters the game for M. Plumlee,,95,78
346,4,6:10.0,,B. Gordon makes free throw 2 of 2,95,79
347,4,6:03.0,Offensive foul by K. Garnett (drawn by E. Payton),,95,79
348,4,6:03.0,Turnover by K. Garnett (offensive foul),,95,79
349,4,5:54.0,,D. Marble misses 3-pt jump shot from 23 ft,95,79
350,4,5:53.0,Defensive rebound by K. Garnett,,95,79
351,4,5:39.0,Turnover by J. Jack (traveling),,95,79
352,4,5:39.0,Official timeout,,95,79
353,4,5:20.0,,C. Frye misses 2-pt jump shot from 10 ft,95,79
354,4,5:18.0,Defensive rebound by J. Johnson,,95,79
355,4,4:59.0,J. Jack misses 3-pt jump shot from 23 ft,,95,79
356,4,4:58.0,,Defensive rebound by D. Marble,95,79
357,4,4:46.0,,E. Payton makes 2-pt dunk at rim,95,81
358,4,4:20.0,A. Anderson misses 2-pt jump shot from 10 ft,,95,81
359,4,4:18.0,,Defensive rebound by D. Marble,95,81
360,4,4:10.0,,E. Fournier misses 2-pt layup from 3 ft,95,81
361,4,4:09.0,Defensive rebound by J. Johnson,,95,81
362,4,3:53.0,D. Williams misses 2-pt jump shot from 17 ft,,95,81
363,4,3:52.0,,Defensive rebound by C. Frye,95,81
364,4,3:41.0,,B. Gordon makes 2-pt jump shot from 18 ft,95,83
365,4,3:16.0,A. Anderson misses 3-pt jump shot from 23 ft,,95,83
366,4,3:15.0,,Defensive rebound by D. Marble,95,83
367,4,3:08.0,,Orlando full timeout,95,83
368,4,3:08.0,S. Karasev enters the game for A. Anderson,,95,83
369,4,3:05.0,,D. Marble makes 2-pt jump shot from 18 ft (assist by E. Payton),95,85
370,4,2:42.0,Turnover by J. Johnson (bad pass; steal by C. Frye),,95,85
371,4,2:36.0,,E. Payton makes 2-pt layup from 2 ft,95,87
372,4,2:36.0,Brooklyn full timeout,,95,87
373,4,2:36.0,M. Plumlee enters the game for K. Garnett,,95,87
374,4,2:21.0,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Williams),,97,87
375,4,2:08.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),97,90
376,4,1:49.0,Turnover by S. Karasev (lost ball),,97,90
377,4,1:40.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by D. Marble),97,93
378,4,1:23.0,Shooting foul by E. Payton (drawn by D. Williams),,97,93
379,4,1:23.0,D. Williams misses free throw 1 of 2,,97,93
380,4,1:23.0,Offensive rebound by Team,,97,93
381,4,1:23.0,A. Anderson enters the game for M. Plumlee,,97,93
382,4,1:23.0,,Orlando full timeout,97,93
