,QUARTER,TIME_REMAINING,DALLAS_ACTION,INDIANA_ACTION,DALLAS_SCORE,INDIANA_SCORE
203,2,1:33.0,,G. Hill misses 2-pt jump shot from 16 ft,59,51
204,2,1:31.0,Defensive rebound by T. Chandler,,59,51
205,2,1:22.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,59,51
206,2,1:21.0,,Defensive rebound by D. West,59,51
207,2,1:10.0,,Def 3 sec tech foul by D. Nowitzki,59,51
208,2,1:10.0,,C. Miles misses technical free throw,59,51
209,2,1:10.0,,Offensive rebound by Team,59,51
210,2,0:56.0,,G. Hill makes 2-pt jump shot from 7 ft,59,53
211,2,0:46.0,T. Chandler misses 2-pt jump shot from 20 ft,,59,53
212,2,0:45.0,,Defensive rebound by C. Miles,59,53
213,2,0:35.0,,Shooting foul by R. Rondo (drawn by L. Scola),59,53
214,2,0:35.0,,L. Scola misses free throw 1 of 2,59,53
215,2,0:35.0,,Offensive rebound by Team,59,53
216,2,0:35.0,,L. Scola makes free throw 2 of 2,59,54
217,2,0:23.0,C. Parsons makes 2-pt dunk at rim (assist by R. Rondo),,61,54
218,2,0:04.0,,Shooting foul by T. Chandler (drawn by L. Scola),61,54
219,2,0:04.0,,L. Scola makes free throw 1 of 2,61,55
220,2,0:04.0,A. Stoudemire enters the game for T. Chandler,,61,55
221,2,0:04.0,,S. Hill enters the game for C. Miles,61,55
222,2,0:04.0,,L. Scola misses free throw 2 of 2,61,55
223,2,0:04.0,Defensive rebound by D. Nowitzki,,61,55
224,2,0:00.0,A. Stoudemire misses 3-pt jump shot from 58 ft,,61,55
225,2,0:00.0,Offensive rebound by Team,,61,55
226,3,11:47.0,,R. Hibbert misses 2-pt jump shot from 10 ft,61,55
227,3,11:46.0,Defensive rebound by C. Parsons,,61,55
228,3,11:36.0,Personal foul by S. Hill (drawn by R. Jefferson),,61,55
229,3,11:30.0,C. Parsons makes 2-pt layup at rim,,63,55
230,3,11:19.0,,Offensive foul by D. West (drawn by R. Rondo),63,55
231,3,11:19.0,,Turnover by D. West (offensive foul),63,55
232,3,11:08.0,T. Chandler misses 2-pt jump shot from 19 ft,,63,55
233,3,11:07.0,,Defensive rebound by C. Miles,63,55
234,3,10:57.0,Offensive charge foul by R. Hibbert (drawn by T. Chandler),,63,55
235,3,10:57.0,,Turnover by R. Hibbert (offensive foul),63,55
236,3,10:45.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,63,55
237,3,10:43.0,,Defensive rebound by G. Hill,63,55
238,3,10:26.0,,R. Hibbert makes 2-pt jump shot from 10 ft,63,57
239,3,10:15.0,C. Parsons makes 2-pt layup from 1 ft,,65,57
240,3,10:12.0,,Technical foul by G. Hill,65,57
241,3,10:12.0,Technical foul by T. Chandler,,65,57
242,3,9:53.0,,S. Hill makes 2-pt jump shot from 1 ft (assist by D. West),65,59
243,3,9:44.0,Turnover by R. Rondo (bad pass; steal by D. West),,65,59
244,3,9:38.0,,Personal foul by C. Parsons (drawn by S. Hill),65,59
245,3,9:33.0,,C. Miles makes 2-pt layup at rim (assist by D. West),65,61
246,3,9:16.0,C. Parsons misses 2-pt jump shot from 3 ft (block by R. Hibbert),,65,61
247,3,9:15.0,Offensive rebound by C. Parsons,,65,61
248,3,9:13.0,C. Parsons misses 2-pt layup from 1 ft,,65,61
249,3,9:11.0,Offensive rebound by R. Rondo,,65,61
250,3,9:07.0,C. Parsons makes 3-pt jump shot from 22 ft (assist by R. Jefferson),,68,61
251,3,8:51.0,,Personal foul by R. Jefferson (drawn by C. Miles),68,61
252,3,8:43.0,,C. Miles makes 2-pt dunk at rim (assist by R. Hibbert),68,63
253,3,8:25.0,,Offensive charge foul by C. Parsons (drawn by S. Hill),68,63
254,3,8:25.0,Turnover by C. Parsons (offensive foul),,68,63
255,3,8:18.0,,S. Hill misses 2-pt layup at rim (block by C. Parsons),68,63
256,3,8:18.0,Defensive rebound by Team,,68,63
257,3,8:10.0,R. Rondo misses 2-pt jump shot from 18 ft,,68,63
258,3,8:09.0,,Defensive rebound by S. Hill,68,63
259,3,7:56.0,,R. Hibbert makes 2-pt jump shot from 5 ft (assist by D. West),68,65
260,3,7:40.0,Shooting foul by D. West (drawn by D. Nowitzki),,68,65
261,3,7:40.0,D. Nowitzki makes free throw 1 of 2,,69,65
262,3,7:40.0,D. Nowitzki makes free throw 2 of 2,,70,65
263,3,7:23.0,,Shooting foul by R. Jefferson (drawn by C. Miles),70,65
264,3,7:23.0,,C. Miles makes free throw 1 of 3,70,66
265,3,7:23.0,,C. Miles makes free throw 2 of 3,70,67
266,3,7:23.0,,C. Miles makes free throw 3 of 3,70,68
267,3,7:05.0,D. Nowitzki makes 2-pt jump shot from 18 ft,,72,68
268,3,6:42.0,,R. Hibbert misses 2-pt jump shot from 19 ft,72,68
269,3,6:41.0,Defensive rebound by C. Parsons,,72,68
270,3,6:31.0,R. Jefferson misses 3-pt jump shot from 26 ft,,72,68
271,3,6:29.0,,Defensive rebound by R. Hibbert,72,68
272,3,6:24.0,Offensive charge foul by S. Hill (drawn by C. Parsons),,72,68
273,3,6:24.0,,Turnover by S. Hill (offensive foul),72,68
274,3,6:24.0,,R. Stuckey enters the game for S. Hill,72,68
275,3,6:10.0,C. Parsons misses 2-pt jump shot from 17 ft,,72,68
276,3,6:09.0,,Defensive rebound by C. Miles,72,68
277,3,5:57.0,,Turnover by C. Miles (lost ball; steal by R. Rondo),72,68
278,3,5:53.0,R. Jefferson makes 2-pt layup at rim (assist by R. Rondo),,74,68
279,3,5:48.0,,Indiana full timeout,74,68
280,3,5:48.0,C. Villanueva enters the game for D. Nowitzki,,74,68
281,3,5:35.0,,R. Hibbert makes 2-pt jump shot from 18 ft (assist by C. Miles),74,70
282,3,5:19.0,D. Harris enters the game for R. Jefferson,,74,70
283,3,5:04.0,C. Parsons misses 2-pt jump shot from 10 ft,,74,70
284,3,5:03.0,Offensive rebound by T. Chandler,,74,70
285,3,5:03.0,T. Chandler misses 2-pt tip-in at rim,,74,70
286,3,5:02.0,,Defensive rebound by G. Hill,74,70
287,3,4:54.0,,Turnover by C. Miles (bad pass),74,70
288,3,4:35.0,C. Villanueva misses 2-pt layup from 2 ft (block by D. West),,74,70
289,3,4:34.0,,Defensive rebound by R. Hibbert,74,70
290,3,4:27.0,,G. Hill misses 3-pt jump shot from 25 ft,74,70
291,3,4:26.0,Defensive rebound by R. Rondo,,74,70
292,3,4:18.0,C. Parsons misses 2-pt layup from 1 ft,,74,70
293,3,4:17.0,,Defensive rebound by R. Hibbert,74,70
294,3,4:08.0,,D. West makes 2-pt jump shot from 18 ft (assist by G. Hill),74,72
295,3,3:52.0,C. Parsons misses 3-pt jump shot from 23 ft,,74,72
296,3,3:50.0,Offensive rebound by R. Rondo,,74,72
297,3,3:49.0,R. Rondo misses 2-pt layup at rim,,74,72
298,3,3:48.0,,Defensive rebound by R. Stuckey,74,72
299,3,3:40.0,,R. Stuckey misses 2-pt jump shot from 10 ft,74,72
300,3,3:39.0,Defensive rebound by C. Parsons,,74,72
301,3,3:25.0,Personal foul by R. Hibbert (drawn by T. Chandler),,74,72
302,3,3:25.0,A. Stoudemire enters the game for T. Chandler,,74,72
303,3,3:25.0,,I. Mahinmi enters the game for R. Hibbert,74,72
304,3,3:16.0,C. Villanueva misses 3-pt jump shot from 26 ft,,74,72
305,3,3:16.0,,Defensive rebound by G. Hill,74,72
306,3,3:00.0,,G. Hill makes 2-pt layup from 3 ft,74,74
307,3,2:55.0,Dallas full timeout,,74,74
308,3,2:55.0,,C. Watson enters the game for C. Miles,74,74
309,3,2:39.0,A. Stoudemire misses 2-pt jump shot from 16 ft,,74,74
310,3,2:38.0,,Defensive rebound by G. Hill,74,74
311,3,2:17.0,,D. West misses 2-pt jump shot from 20 ft,74,74
312,3,2:16.0,Defensive rebound by C. Villanueva,,74,74
313,3,2:05.0,Turnover by R. Rondo (bad pass; steal by D. West),,74,74
314,3,1:49.0,,D. West misses 2-pt jump shot from 20 ft,74,74
315,3,1:47.0,,Offensive rebound by I. Mahinmi,74,74
316,3,1:47.0,,I. Mahinmi makes 2-pt tip-in at rim,74,76
317,3,1:28.0,A. Stoudemire makes 2-pt jump shot from 17 ft (assist by R. Rondo),,76,76
318,3,1:12.0,,Shooting foul by A. Stoudemire (drawn by I. Mahinmi),76,76
319,3,1:12.0,,I. Mahinmi misses free throw 1 of 2,76,76
320,3,1:12.0,,Offensive rebound by Team,76,76
321,3,1:12.0,,L. Scola enters the game for D. West,76,76
322,3,1:12.0,R. Felton enters the game for C. Parsons,,76,76
323,3,1:12.0,A. Aminu enters the game for R. Rondo,,76,76
324,3,1:12.0,D. Nowitzki enters the game for C. Villanueva,,76,76
325,3,1:12.0,,I. Mahinmi misses free throw 2 of 2,76,76
326,3,1:11.0,Defensive rebound by Team,,76,76
327,3,1:11.0,,D. Rudež enters the game for G. Hill,76,76
328,3,1:00.0,Turnover by R. Felton (bad pass; steal by I. Mahinmi),,76,76
329,3,0:46.0,Offensive charge foul by C. Watson (drawn by D. Harris),,76,76
330,3,0:46.0,,Turnover by C. Watson (offensive foul),76,76
331,3,0:33.0,R. Felton misses 3-pt jump shot from 28 ft,,76,76
332,3,0:32.0,,Defensive rebound by Team,76,76
333,3,0:32.0,Loose ball foul by D. Nowitzki (drawn by C. Watson),,76,76
334,3,0:32.0,,C. Watson misses free throw 1 of 2,76,76
335,3,0:32.0,,Offensive rebound by Team,76,76
336,3,0:32.0,,C. Watson makes free throw 2 of 2,76,77
337,3,0:17.0,D. Nowitzki makes 2-pt jump shot from 15 ft,,78,77
338,3,0:15.0,,Personal foul by D. Harris (drawn by I. Mahinmi),78,77
339,3,0:15.0,,I. Mahinmi makes free throw 1 of 2,78,78
340,3,0:15.0,,I. Mahinmi misses free throw 2 of 2,78,78
341,3,0:15.0,Defensive rebound by A. Aminu,,78,78
342,3,0:06.0,Personal take foul by C. Watson (drawn by R. Felton),,78,78
343,3,0:06.0,,S. Hill enters the game for D. Rudež,78,78
344,3,0:05.0,Personal foul by L. Scola (drawn by D. Harris),,78,78
345,3,0:05.0,D. Harris makes free throw 1 of 2,,79,78
346,3,0:05.0,,D. Rudež enters the game for S. Hill,79,78
347,3,0:05.0,,D. West enters the game for I. Mahinmi,79,78
348,3,0:05.0,R. Jefferson enters the game for D. Nowitzki,,79,78
349,3,0:05.0,D. Harris misses free throw 2 of 2,,79,78
350,3,0:05.0,,Defensive rebound by D. West,79,78
351,3,0:00.0,,Turnover by D. West (bad pass; steal by A. Aminu),79,78
352,4,11:44.0,A. Stoudemire misses 2-pt jump shot from 3 ft,,79,78
353,4,11:44.0,,Defensive rebound by D. Rudež,79,78
354,4,11:38.0,,I. Mahinmi misses 2-pt jump shot from 3 ft,79,78
355,4,11:38.0,Defensive rebound by D. Nowitzki,,79,78
356,4,11:28.0,R. Felton misses 2-pt jump shot from 18 ft,,79,78
357,4,11:28.0,,Defensive rebound by Team,79,78
358,4,11:28.0,Loose ball foul by A. Stoudemire (drawn by L. Scola),,79,78
359,4,11:04.0,,Shooting foul by D. Nowitzki (drawn by C. Watson),79,78
360,4,11:04.0,,C. Watson makes free throw 1 of 2,79,79
361,4,11:04.0,,C. Watson makes free throw 2 of 2,79,80
362,4,10:43.0,Turnover by D. Nowitzki (bad pass),,79,80
363,4,10:29.0,,R. Stuckey misses 2-pt jump shot from 18 ft,79,80
364,4,10:28.0,Defensive rebound by D. Nowitzki,,79,80
365,4,10:20.0,Turnover by R. Felton (traveling),,79,80
366,4,10:10.0,,R. Stuckey makes 2-pt layup from 1 ft,79,82
367,4,9:51.0,D. Nowitzki makes 2-pt jump shot from 17 ft,,81,82
368,4,9:51.0,Shooting foul by L. Scola (drawn by D. Nowitzki),,81,82
369,4,9:51.0,R. Rondo enters the game for R. Felton,,81,82
370,4,9:51.0,D. Nowitzki makes free throw 1 of 1,,82,82
371,4,9:37.0,,R. Stuckey misses 2-pt layup at rim,82,82
372,4,9:35.0,Defensive rebound by D. Nowitzki,,82,82
373,4,9:27.0,A. Aminu makes 2-pt layup from 2 ft (assist by R. Rondo),,84,82
374,4,9:19.0,,Personal foul by A. Stoudemire (drawn by C. Watson),84,82
375,4,9:13.0,,R. Stuckey misses 2-pt layup at rim,84,82
376,4,9:12.0,Defensive rebound by D. Nowitzki,,84,82
377,4,8:54.0,A. Aminu misses 3-pt jump shot from 22 ft,,84,82
378,4,8:53.0,,Defensive rebound by C. Watson,84,82
379,4,8:47.0,,I. Mahinmi misses 2-pt layup at rim,84,82
380,4,8:46.0,,Offensive rebound by L. Scola,84,82
381,4,8:46.0,,L. Scola makes 2-pt tip-in from 1 ft,84,84
382,4,8:37.0,D. Harris misses 2-pt layup at rim,,84,84
383,4,8:36.0,,Defensive rebound by I. Mahinmi,84,84
384,4,8:18.0,,C. Watson makes 2-pt layup at rim,84,86
385,4,8:18.0,Dallas full timeout,,84,86
386,4,8:18.0,T. Chandler enters the game for A. Stoudemire,,84,86
387,4,8:18.0,C. Parsons enters the game for A. Aminu,,84,86
388,4,8:18.0,,G. Hill enters the game for D. Rudež,84,86
