,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
69,1,3:08.0,Shooting foul by D. Cunningham (drawn by C. Parsons),,16,20
70,1,3:08.0,C. Parsons makes free throw 1 of 1,,17,20
71,1,2:43.0,,A. Davis misses 2-pt jump shot from 16 ft,17,20
72,1,2:42.0,Defensive rebound by A. Aminu,,17,20
73,1,2:29.0,C. Parsons misses 2-pt jump shot from 3 ft,,17,20
74,1,2:28.0,,Defensive rebound by R. Anderson,17,20
75,1,2:14.0,,Shooting foul by T. Chandler (drawn by Q. Pondexter),17,20
76,1,2:14.0,,Q. Pondexter makes free throw 1 of 2,17,21
77,1,2:14.0,R. Jefferson enters the game for C. Parsons,,17,21
78,1,2:14.0,R. Rondo enters the game for M. Ellis,,17,21
79,1,2:14.0,,N. Wolters enters the game for D. Cunningham,17,21
80,1,2:14.0,,Q. Pondexter misses free throw 2 of 2,17,21
81,1,2:08.0,Defensive rebound by A. Aminu,,17,21
82,1,2:02.0,Personal foul by Q. Pondexter (drawn by A. Aminu),,17,21
83,1,1:58.0,Turnover by D. Harris (bad pass; steal by A. Davis),,17,21
84,1,1:54.0,,Turnover by N. Wolters (lost ball; steal by D. Harris),17,21
85,1,1:48.0,R. Rondo makes 2-pt layup from 1 ft,,19,21
86,1,1:31.0,,T. Evans misses 2-pt jump shot from 20 ft,19,21
87,1,1:31.0,,Offensive rebound by R. Anderson,19,21
88,1,1:31.0,Loose ball foul by D. Harris (drawn by R. Anderson),,19,21
89,1,1:31.0,,R. Anderson makes free throw 1 of 2,19,22
90,1,1:31.0,D. Powell enters the game for T. Chandler,,19,22
91,1,1:31.0,,R. Anderson makes free throw 2 of 2,19,23
92,1,1:15.0,D. Harris misses 3-pt jump shot from 27 ft,,19,23
93,1,1:14.0,,Defensive rebound by Q. Pondexter,19,23
94,1,0:59.0,,R. Anderson makes 2-pt jump shot from 22 ft (assist by T. Evans),19,25
95,1,0:47.0,R. Jefferson misses 2-pt jump shot from 18 ft,,19,25
96,1,0:45.0,Offensive rebound by D. Powell,,19,25
97,1,0:33.0,R. Rondo makes 3-pt jump shot from 25 ft,,22,25
98,1,0:16.0,,T. Evans misses 2-pt layup from 1 ft,22,25
99,1,0:15.0,,Offensive rebound by A. Davis,22,25
100,1,0:14.0,,A. Davis misses 2-pt layup from 2 ft (block by A. Aminu),22,25
101,1,0:14.0,,Offensive rebound by Team,22,25
102,2,11:45.0,Def 3 sec tech foul by A. Ajinça,,22,25
103,2,11:45.0,D. Nowitzki misses technical free throw,,22,25
104,2,11:45.0,Offensive rebound by Team,,22,25
105,2,11:36.0,Shooting foul by A. Ajinça (drawn by D. Powell),,22,25
106,2,11:36.0,D. Powell makes free throw 1 of 2,,23,25
107,2,11:36.0,D. Powell makes free throw 2 of 2,,24,25
108,2,11:16.0,,R. Anderson makes 2-pt jump shot from 15 ft (assist by Q. Pondexter),24,27
109,2,11:06.0,R. Rondo makes 2-pt layup from 1 ft,,26,27
110,2,10:44.0,,R. Anderson makes 2-pt jump shot from 11 ft,26,29
111,2,10:31.0,Shooting foul by E. Gordon (drawn by D. Nowitzki),,26,29
112,2,10:31.0,D. Nowitzki makes free throw 1 of 2,,27,29
113,2,10:31.0,D. Nowitzki makes free throw 2 of 2,,28,29
114,2,10:05.0,,Q. Pondexter makes 3-pt jump shot from 24 ft (assist by N. Wolters),28,32
115,2,9:49.0,D. Nowitzki misses 2-pt layup from 2 ft,,28,32
116,2,9:48.0,Offensive rebound by D. Powell,,28,32
117,2,9:48.0,D. Powell makes 2-pt dunk at rim,,30,32
118,2,9:36.0,,Turnover by Q. Pondexter (lost ball; steal by D. Nowitzki),30,32
119,2,9:32.0,Shooting foul by N. Wolters (drawn by D. Powell),,30,32
120,2,9:32.0,D. Powell makes free throw 1 of 2,,31,32
121,2,9:32.0,D. Powell misses free throw 2 of 2,,31,32
122,2,9:31.0,,Defensive rebound by A. Ajinça,31,32
123,2,9:20.0,,N. Wolters makes 2-pt layup from 2 ft,31,34
124,2,9:01.0,D. Nowitzki makes 2-pt layup from 2 ft,,33,34
125,2,9:01.0,Shooting foul by E. Gordon (drawn by D. Nowitzki),,33,34
126,2,9:01.0,D. Nowitzki misses free throw 1 of 1,,33,34
127,2,9:00.0,,Defensive rebound by A. Ajinça,33,34
128,2,8:50.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,33,34
129,2,8:50.0,,Offensive rebound by Team,33,34
130,2,8:50.0,Loose ball foul by D. Powell (drawn by A. Ajinça),,33,34
131,2,8:50.0,Official timeout,,33,34
132,2,8:50.0,,T. Evans enters the game for E. Gordon,33,34
133,2,8:41.0,,R. Anderson misses 3-pt jump shot from 25 ft,33,34
134,2,8:39.0,Defensive rebound by R. Rondo,,33,34
135,2,8:32.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,33,34
136,2,8:31.0,Offensive rebound by D. Powell,,33,34
137,2,8:26.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by D. Powell),,36,34
138,2,8:02.0,,Q. Pondexter misses 2-pt jump shot from 20 ft,36,34
139,2,8:01.0,Defensive rebound by R. Rondo,,36,34
140,2,7:47.0,D. Powell makes 2-pt jump shot from 18 ft (assist by J. Barea),,38,34
141,2,7:36.0,,Personal foul by R. Jefferson (drawn by R. Anderson),38,34
142,2,7:36.0,,Ö. Aşık enters the game for A. Ajinça,38,34
143,2,7:36.0,T. Chandler enters the game for D. Powell,,38,34
144,2,7:36.0,C. Parsons enters the game for D. Nowitzki,,38,34
145,2,7:36.0,M. Ellis enters the game for R. Rondo,,38,34
146,2,7:18.0,,Q. Pondexter makes 2-pt jump shot from 8 ft (assist by T. Evans),38,36
147,2,7:09.0,J. Barea misses 2-pt jump shot from 8 ft (block by N. Wolters),,38,36
148,2,7:07.0,,Defensive rebound by Q. Pondexter,38,36
149,2,7:00.0,,Offensive foul by Ö. Aşık (drawn by T. Chandler),38,36
150,2,7:00.0,,Turnover by Ö. Aşık (offensive foul),38,36
151,2,6:46.0,M. Ellis makes 2-pt jump shot from 16 ft (assist by T. Chandler),,40,36
152,2,6:26.0,,Ö. Aşık makes 2-pt dunk at rim (assist by Q. Pondexter),40,38
153,2,6:12.0,C. Parsons misses 2-pt jump shot from 16 ft,,40,38
154,2,6:10.0,,Defensive rebound by N. Wolters,40,38
155,2,5:52.0,,Shooting foul by C. Parsons (drawn by R. Anderson),40,38
156,2,5:52.0,,New Orleans full timeout,40,38
157,2,5:52.0,D. Harris enters the game for J. Barea,,40,38
158,2,5:52.0,,A. Davis enters the game for Ö. Aşık,40,38
159,2,5:52.0,,R. Anderson makes free throw 1 of 2,40,39
160,2,5:52.0,,R. Anderson makes free throw 2 of 2,40,40
161,2,5:33.0,Turnover by R. Jefferson (bad pass; steal by A. Davis),,40,40
162,2,5:23.0,,T. Evans makes 2-pt layup from 1 ft (assist by R. Anderson),40,42
163,2,5:14.0,Dallas full timeout,,40,42
164,2,5:14.0,D. Nowitzki enters the game for R. Jefferson,,40,42
165,2,5:14.0,R. Rondo enters the game for D. Harris,,40,42
166,2,5:04.0,C. Parsons misses 2-pt layup from 2 ft,,40,42
167,2,5:02.0,Offensive rebound by T. Chandler,,40,42
168,2,5:01.0,Personal foul by T. Evans (drawn by D. Nowitzki),,40,42
169,2,5:01.0,D. Nowitzki makes free throw 1 of 2,,41,42
170,2,5:01.0,D. Nowitzki makes free throw 2 of 2,,42,42
171,2,4:51.0,,Personal foul by T. Chandler (drawn by A. Davis),42,42
172,2,4:51.0,,E. Gordon enters the game for N. Wolters,42,42
173,2,4:44.0,,R. Anderson makes 2-pt jump shot from 5 ft (assist by T. Evans),42,44
174,2,4:25.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,42,44
175,2,4:23.0,,Defensive rebound by E. Gordon,42,44
176,2,4:05.0,,R. Anderson makes 3-pt jump shot from 22 ft (assist by T. Evans),42,47
177,2,4:04.0,Dallas full timeout,,42,47
178,2,4:04.0,,D. Cunningham enters the game for Q. Pondexter,42,47
179,2,4:01.0,Turnover by C. Parsons (lost ball; steal by D. Cunningham),,42,47
180,2,4:01.0,,Personal foul by C. Parsons (drawn by A. Davis),42,47
181,2,4:01.0,,A. Davis makes free throw 1 of 2,42,48
182,2,4:01.0,A. Aminu enters the game for C. Parsons,,42,48
183,2,4:01.0,,A. Davis makes free throw 2 of 2,42,49
184,2,3:45.0,D. Nowitzki makes 2-pt jump shot from 13 ft,,44,49
185,2,3:29.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by T. Evans),44,52
186,2,3:07.0,M. Ellis makes 3-pt jump shot from 22 ft (assist by R. Rondo),,47,52
187,2,2:50.0,,T. Evans makes 2-pt layup from 2 ft,47,54
188,2,2:41.0,T. Chandler misses 2-pt dunk at rim,,47,54
189,2,2:40.0,Offensive rebound by M. Ellis,,47,54
190,2,2:20.0,Shooting foul by R. Anderson (drawn by D. Nowitzki),,47,54
191,2,2:20.0,D. Nowitzki makes free throw 1 of 2,,48,54
192,2,2:20.0,,Q. Pondexter enters the game for D. Cunningham,48,54
193,2,2:20.0,D. Nowitzki makes free throw 2 of 2,,49,54
194,2,2:06.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by T. Evans),49,57
195,2,1:38.0,M. Ellis makes 3-pt jump shot from 25 ft (assist by A. Aminu),,52,57
196,2,1:13.0,,Q. Pondexter misses 3-pt jump shot from 24 ft,52,57
197,2,1:11.0,Defensive rebound by T. Chandler,,52,57
198,2,0:55.0,Turnover by D. Nowitzki (bad pass; steal by A. Davis),,52,57
199,2,0:55.0,,Personal foul by A. Aminu (drawn by A. Davis),52,57
200,2,0:55.0,,A. Davis makes free throw 1 of 2,52,58
201,2,0:55.0,C. Parsons enters the game for A. Aminu,,52,58
202,2,0:55.0,,N. Wolters enters the game for E. Gordon,52,58
203,2,0:55.0,,A. Davis misses free throw 2 of 2,52,58
204,2,0:54.0,Defensive rebound by D. Nowitzki,,52,58
205,2,0:39.0,M. Ellis makes 2-pt layup from 1 ft (assist by R. Rondo),,54,58
206,2,0:23.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Evans),54,61
207,2,0:04.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by R. Rondo),,56,61
208,2,0:00.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,56,61
209,2,0:00.0,,Offensive rebound by Team,56,61
210,3,11:52.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by R. Rondo),,58,61
211,3,11:33.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by E. Gordon),58,63
212,3,11:23.0,Personal foul by A. Davis (drawn by D. Nowitzki),,58,63
213,3,11:15.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by M. Ellis),,61,63
214,3,10:51.0,,A. Davis makes 2-pt jump shot from 10 ft,61,65
215,3,10:36.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,61,65
216,3,10:35.0,,Defensive rebound by Ö. Aşık,61,65
217,3,10:20.0,,Ö. Aşık makes 2-pt dunk at rim (assist by T. Evans),61,67
218,3,9:58.0,C. Parsons makes 2-pt layup from 2 ft (assist by T. Chandler),,63,67
219,3,9:36.0,,Ö. Aşık misses 2-pt layup from 1 ft,63,67
220,3,9:33.0,,Offensive rebound by Team,63,67
221,3,9:28.0,,T. Evans makes 2-pt layup from 1 ft,63,69
222,3,9:18.0,Shooting foul by D. Cunningham (drawn by C. Parsons),,63,69
223,3,9:18.0,C. Parsons misses free throw 1 of 2,,63,69
224,3,9:18.0,Offensive rebound by Team,,63,69
225,3,9:18.0,C. Parsons makes free throw 2 of 2,,64,69
226,3,9:02.0,,T. Evans misses 2-pt jump shot from 16 ft,64,69
227,3,9:01.0,Defensive rebound by R. Rondo,,64,69
228,3,8:52.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,64,69
229,3,8:50.0,,Defensive rebound by A. Davis,64,69
230,3,8:36.0,,A. Davis misses 2-pt jump shot from 18 ft,64,69
231,3,8:34.0,Defensive rebound by D. Nowitzki,,64,69
232,3,8:25.0,M. Ellis makes 2-pt layup from 2 ft (assist by R. Rondo),,66,69
233,3,8:09.0,,Ö. Aşık makes 2-pt layup from 2 ft (assist by D. Cunningham),66,71
234,3,7:58.0,Turnover by C. Parsons (lost ball; steal by D. Cunningham),,66,71
235,3,7:56.0,,Personal foul by R. Rondo (drawn by T. Evans),66,71
236,3,7:34.0,,T. Evans makes 2-pt jump shot from 15 ft,66,73
237,3,7:33.0,Dallas full timeout,,66,73
238,3,7:33.0,D. Powell enters the game for T. Chandler,,66,73
239,3,7:19.0,M. Ellis makes 2-pt jump shot from 17 ft,,68,73
240,3,6:52.0,,T. Evans makes 3-pt jump shot from 23 ft (assist by E. Gordon),68,76
241,3,6:22.0,R. Rondo makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),,71,76
242,3,6:01.0,,D. Cunningham misses 2-pt jump shot from 21 ft,71,76
243,3,6:00.0,,Offensive rebound by A. Davis,71,76
244,3,5:56.0,,E. Gordon misses 3-pt jump shot from 26 ft,71,76
245,3,5:55.0,,Offensive rebound by A. Davis,71,76
246,3,5:54.0,,A. Davis makes 2-pt dunk at rim,71,78
247,3,5:39.0,R. Rondo misses 2-pt jump shot from 22 ft,,71,78
248,3,5:38.0,,Defensive rebound by Ö. Aşık,71,78
249,3,5:36.0,Technical foul by Team,,71,78
250,3,5:36.0,,A. Davis makes technical free throw,71,79
251,3,5:20.0,,Ö. Aşık misses 2-pt layup at rim,71,79
252,3,5:19.0,,Offensive rebound by Ö. Aşık,71,79
253,3,5:18.0,,Ö. Aşık makes 2-pt layup from 3 ft,71,81
254,3,5:08.0,Personal foul by E. Gordon (drawn by M. Ellis),,71,81
255,3,5:00.0,Personal foul by Ö. Aşık (drawn by M. Ellis),,71,81
256,3,4:55.0,M. Ellis makes 2-pt jump shot from 17 ft,,73,81
257,3,4:34.0,,E. Gordon misses 2-pt jump shot from 16 ft,73,81
258,3,4:32.0,Defensive rebound by R. Rondo,,73,81
259,3,4:29.0,Shooting foul by D. Cunningham (drawn by R. Rondo),,73,81
260,3,4:29.0,R. Rondo makes free throw 1 of 2,,74,81
261,3,4:29.0,,R. Anderson enters the game for Ö. Aşık,74,81
262,3,4:29.0,,Q. Pondexter enters the game for D. Cunningham,74,81
263,3,4:29.0,A. Aminu enters the game for D. Nowitzki,,74,81
264,3,4:29.0,R. Rondo misses free throw 2 of 2,,74,81
265,3,4:27.0,Offensive rebound by D. Powell,,74,81
266,3,4:21.0,M. Ellis makes 3-pt jump shot from 24 ft (assist by R. Rondo),,77,81
267,3,4:20.0,,New Orleans full timeout,77,81
268,3,4:05.0,,A. Davis makes 2-pt dunk at rim (assist by E. Gordon),77,83
269,3,3:48.0,M. Ellis misses 2-pt jump shot from 20 ft,,77,83
270,3,3:47.0,,Defensive rebound by R. Anderson,77,83
271,3,3:41.0,,Turnover by T. Evans (bad pass; steal by R. Rondo),77,83
272,3,3:35.0,C. Parsons misses 3-pt jump shot from 24 ft,,77,83
273,3,3:34.0,Offensive rebound by R. Rondo,,77,83
274,3,3:28.0,A. Aminu misses 2-pt jump shot from 4 ft (block by R. Anderson),,77,83
275,3,3:28.0,Offensive rebound by Team,,77,83
276,3,3:28.0,,N. Wolters enters the game for E. Gordon,77,83
277,3,3:18.0,Personal foul by N. Wolters (drawn by D. Powell),,77,83
278,3,3:18.0,D. Powell misses free throw 1 of 2,,77,83
279,3,3:18.0,Offensive rebound by Team,,77,83
280,3,3:18.0,D. Powell makes free throw 2 of 2,,78,83
281,3,2:58.0,,T. Evans misses 3-pt jump shot from 25 ft,78,83
282,3,2:57.0,Defensive rebound by D. Powell,,78,83
283,3,2:44.0,Personal block foul by A. Davis (drawn by A. Aminu),,78,83
284,3,2:44.0,A. Aminu makes free throw 1 of 2,,79,83
285,3,2:44.0,R. Jefferson enters the game for C. Parsons,,79,83
286,3,2:44.0,A. Aminu makes free throw 2 of 2,,80,83
287,3,2:36.0,,Turnover by N. Wolters (lost ball; steal by R. Rondo),80,83
288,3,2:30.0,Shooting foul by A. Davis (drawn by D. Powell),,80,83
289,3,2:30.0,D. Powell makes free throw 1 of 2,,81,83
290,3,2:30.0,D. Powell makes free throw 2 of 2,,82,83
291,3,2:12.0,,A. Davis misses 2-pt jump shot from 5 ft (block by D. Powell),82,83
292,3,2:11.0,,Offensive rebound by A. Davis,82,83
293,3,2:06.0,,Q. Pondexter makes 2-pt layup from 2 ft (assist by A. Davis),82,85
294,3,1:53.0,R. Rondo makes 2-pt jump shot from 10 ft (assist by M. Ellis),,84,85
295,3,1:36.0,,T. Evans misses 2-pt layup from 1 ft (block by A. Aminu),84,85
296,3,1:34.0,,Offensive rebound by T. Evans,84,85
297,3,1:30.0,,N. Wolters misses 2-pt jump shot from 6 ft,84,85
298,3,1:29.0,Defensive rebound by A. Aminu,,84,85
299,3,1:09.0,R. Jefferson misses 2-pt jump shot from 6 ft,,84,85
300,3,1:08.0,,Defensive rebound by R. Anderson,84,85
301,3,0:59.0,,Shooting foul by M. Ellis (drawn by Q. Pondexter),84,85
302,3,0:59.0,,Q. Pondexter makes free throw 1 of 2,84,86
303,3,0:59.0,D. Harris enters the game for R. Rondo,,84,86
304,3,0:59.0,,Q. Pondexter makes free throw 2 of 2,84,87
305,3,0:39.0,M. Ellis misses 3-pt jump shot from 25 ft,,84,87
306,3,0:36.0,Offensive rebound by D. Powell,,84,87
307,3,0:33.0,M. Ellis misses 3-pt jump shot from 26 ft,,84,87
308,3,0:32.0,,Defensive rebound by T. Evans,84,87
309,3,0:11.0,,T. Evans makes 2-pt layup from 1 ft,84,89
310,3,0:01.0,M. Ellis misses 2-pt jump shot from 13 ft,,84,89
311,3,0:00.0,,Defensive rebound by A. Davis,84,89
312,4,12:00.0,,Technical foul by Q. Pondexter,84,89
313,4,12:00.0,Technical foul by A. Aminu,,84,89
314,4,11:42.0,,R. Anderson misses 2-pt layup from 2 ft,84,89
315,4,11:40.0,,Offensive rebound by Team,84,89
316,4,11:27.0,,N. Wolters makes 2-pt layup from 2 ft (assist by Q. Pondexter),84,91
317,4,11:08.0,J. Barea makes 2-pt layup from 2 ft (assist by D. Powell),,86,91
318,4,10:53.0,,Q. Pondexter makes 3-pt jump shot from 25 ft (assist by T. Evans),86,94
319,4,10:37.0,D. Harris misses 3-pt jump shot from 24 ft,,86,94
320,4,10:35.0,,Defensive rebound by R. Anderson,86,94
321,4,10:31.0,T. Chandler enters the game for D. Powell,,86,94
322,4,10:31.0,,E. Gordon enters the game for T. Evans,86,94
323,4,10:18.0,,Q. Pondexter misses 3-pt jump shot from 24 ft,86,94
324,4,10:17.0,Defensive rebound by J. Barea,,86,94
325,4,10:01.0,D. Nowitzki makes 2-pt jump shot from 8 ft,,88,94
326,4,9:40.0,,N. Wolters misses 3-pt jump shot from 25 ft,88,94
327,4,9:39.0,Defensive rebound by D. Nowitzki,,88,94
328,4,9:33.0,D. Nowitzki misses 3-pt jump shot from 27 ft,,88,94
329,4,9:30.0,,Defensive rebound by N. Wolters,88,94
330,4,9:10.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by E. Gordon),88,96
331,4,8:58.0,Personal foul by N. Wolters (drawn by J. Barea),,88,96
332,4,8:58.0,Official timeout,,88,96
333,4,8:58.0,,Ö. Aşık enters the game for A. Davis,88,96
334,4,8:49.0,D. Harris misses 2-pt layup from 2 ft,,88,96
335,4,8:48.0,,Defensive rebound by Ö. Aşık,88,96
336,4,8:33.0,,R. Anderson misses 2-pt jump shot from 3 ft (block by T. Chandler),88,96
337,4,8:30.0,Defensive rebound by D. Nowitzki,,88,96
338,4,8:21.0,R. Jefferson makes 2-pt dunk at rim (assist by D. Harris),,90,96
339,4,8:00.0,,E. Gordon misses 2-pt jump shot from 18 ft,90,96
340,4,7:59.0,Defensive rebound by J. Barea,,90,96
341,4,7:50.0,Personal foul by Q. Pondexter (drawn by D. Nowitzki),,90,96
342,4,7:50.0,,T. Evans enters the game for N. Wolters,90,96
343,4,7:44.0,J. Barea misses 2-pt jump shot from 5 ft,,90,96
344,4,7:43.0,Offensive rebound by T. Chandler,,90,96
345,4,7:43.0,T. Chandler makes 2-pt dunk at rim,,92,96
346,4,7:34.0,,Personal foul by J. Barea (drawn by T. Evans),92,96
347,4,7:20.0,,E. Gordon misses 2-pt jump shot from 19 ft,92,96
348,4,7:18.0,,Offensive rebound by Q. Pondexter,92,96
349,4,7:04.0,,R. Anderson misses 2-pt jump shot from 16 ft (block by T. Chandler),92,96
350,4,7:03.0,Defensive rebound by D. Nowitzki,,92,96
351,4,6:57.0,D. Nowitzki makes 2-pt jump shot from 10 ft (assist by J. Barea),,94,96
352,4,6:34.0,Offensive charge foul by T. Evans (drawn by R. Jefferson),,94,96
353,4,6:34.0,,Turnover by T. Evans (offensive foul),94,96
354,4,6:34.0,,A. Davis enters the game for R. Anderson,94,96
355,4,6:34.0,,D. Cunningham enters the game for Q. Pondexter,94,96
356,4,6:34.0,C. Parsons enters the game for D. Nowitzki,,94,96
357,4,6:22.0,J. Barea misses 2-pt jump shot from 9 ft,,94,96
358,4,6:21.0,Offensive rebound by Team,,94,96
359,4,6:21.0,,Loose ball foul by Ö. Aşık (drawn by T. Chandler),94,96
360,4,6:21.0,Dallas full timeout,,94,96
361,4,6:21.0,D. Powell enters the game for R. Jefferson,,94,96
362,4,6:07.0,J. Barea misses 2-pt jump shot from 5 ft,,94,96
363,4,6:06.0,,Defensive rebound by A. Davis,94,96
364,4,5:53.0,,Shooting foul by T. Chandler (drawn by A. Davis),94,96
365,4,5:53.0,,A. Davis misses free throw 1 of 2,94,96
366,4,5:53.0,,Offensive rebound by Team,94,96
367,4,5:53.0,M. Ellis enters the game for D. Harris,,94,96
368,4,5:53.0,R. Rondo enters the game for D. Powell,,94,96
369,4,5:53.0,D. Nowitzki enters the game for J. Barea,,94,96
370,4,5:53.0,,A. Davis makes free throw 2 of 2,94,97
371,4,5:33.0,M. Ellis makes 3-pt jump shot from 24 ft,,97,97
372,4,5:12.0,,A. Davis misses 2-pt jump shot from 17 ft,97,97
373,4,5:11.0,Defensive rebound by D. Nowitzki,,97,97
374,4,4:50.0,M. Ellis misses 3-pt jump shot from 25 ft,,97,97
375,4,4:47.0,Offensive rebound by R. Rondo,,97,97
376,4,4:40.0,M. Ellis makes 2-pt layup from 2 ft (assist by R. Rondo),,99,97
377,4,4:33.0,,New Orleans full timeout,99,97
378,4,4:33.0,,Q. Pondexter enters the game for D. Cunningham,99,97
379,4,4:15.0,,Q. Pondexter misses 2-pt layup from 2 ft,99,97
