,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,LA CLIPPERS_ACTION,WASHINGTON_SCORE,LA CLIPPERS_SCORE
389,4,3:08.0,M. Gortat enters the game for B. Beal,,94,111
390,4,2:43.0,P. Pierce misses 3-pt jump shot from 26 ft,,94,111
391,4,2:41.0,,Defensive rebound by C. Paul,94,111
392,4,2:27.0,,J. Redick misses 3-pt jump shot from 25 ft,94,111
393,4,2:25.0,Defensive rebound by J. Wall,,94,111
394,4,2:10.0,Turnover by J. Wall (lost ball; steal by D. Jordan),,94,111
395,4,1:50.0,,M. Barnes misses 3-pt jump shot from 23 ft,94,111
396,4,1:48.0,Defensive rebound by J. Wall,,94,111
397,4,1:44.0,Turnover by P. Pierce (bad pass; steal by D. Jordan),,94,111
398,4,1:40.0,,C. Paul makes 2-pt jump shot from 3 ft,94,113
399,4,1:40.0,Washington full timeout,,94,113
400,4,1:40.0,,A. Rivers enters the game for M. Barnes,94,113
401,4,1:40.0,,N. Robinson enters the game for B. Griffin,94,113
402,4,1:40.0,,D. Jones enters the game for D. Jordan,94,113
403,4,1:40.0,,S. Hawes enters the game for J. Redick,94,113
404,4,1:40.0,,J. Hamilton enters the game for C. Paul,94,113
405,4,1:40.0,O. Porter enters the game for P. Pierce,,94,113
406,4,1:40.0,K. Séraphin enters the game for M. Gortat,,94,113
407,4,1:40.0,M. Webster enters the game for J. Wall,,94,113
408,4,1:27.0,K. Séraphin makes 2-pt hook shot from 10 ft,,96,113
409,4,1:18.0,,S. Hawes misses 2-pt jump shot from 12 ft,96,113
410,4,1:14.0,Defensive rebound by M. Webster,,96,113
411,4,1:08.0,M. Webster misses 2-pt jump shot from 11 ft,,96,113
412,4,1:06.0,,Defensive rebound by S. Hawes,96,113
413,4,0:45.0,,S. Hawes misses 2-pt jump shot from 20 ft,96,113
414,4,0:44.0,Defensive rebound by O. Porter,,96,113
415,4,0:28.0,K. Séraphin misses 2-pt jump shot from 11 ft,,96,113
416,4,0:25.0,,Defensive rebound by S. Hawes,96,113
417,4,0:22.0,,Turnover by S. Hawes (lost ball; steal by R. Sessions),96,113
418,4,0:18.0,Shooting foul by J. Hamilton (drawn by R. Sessions),,96,113
419,4,0:18.0,R. Sessions makes free throw 1 of 2,,97,113
420,4,0:18.0,R. Sessions misses free throw 2 of 2,,97,113
421,4,0:17.0,Offensive rebound by M. Webster,,97,113
422,4,0:15.0,Shooting foul by D. Jones (drawn by M. Webster),,97,113
423,4,0:15.0,M. Webster makes free throw 1 of 2,,98,113
424,4,0:15.0,M. Webster makes free throw 2 of 2,,99,113
