,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
93,1,1:47.0,M. Chalmers makes free throw 1 of 2,,14,21
94,1,1:47.0,J. Ennis enters the game for D. Granger,,14,21
95,1,1:47.0,M. Chalmers makes free throw 2 of 2,,15,21
96,1,1:35.0,,Turnover by L. Stephenson (bad pass; steal by S. Napier),15,21
97,1,1:33.0,Shooting foul by B. Roberts (drawn by J. Ennis),,15,21
98,1,1:33.0,J. Ennis makes free throw 1 of 2,,16,21
99,1,1:33.0,J. Ennis makes free throw 2 of 2,,17,21
100,1,1:29.0,,Personal foul by S. Napier (drawn by B. Roberts),17,21
101,1,1:29.0,,B. Roberts makes free throw 1 of 2,17,22
102,1,1:29.0,,B. Roberts makes free throw 2 of 2,17,23
103,1,1:18.0,S. Williams misses 3-pt jump shot from 23 ft,,17,23
104,1,1:17.0,,Defensive rebound by A. Jefferson,17,23
105,1,1:00.0,,A. Jefferson makes 2-pt hook shot from 9 ft,17,25
106,1,0:38.0,M. Chalmers misses 2-pt layup from 1 ft,,17,25
107,1,0:36.0,,Defensive rebound by M. Williams,17,25
108,1,0:34.0,,Turnover by L. Stephenson (lost ball; steal by S. Napier),17,25
109,1,0:30.0,M. Chalmers misses 2-pt layup from 1 ft,,17,25
110,1,0:27.0,,Defensive rebound by G. Neal,17,25
111,1,0:04.0,,L. Stephenson misses 2-pt jump shot from 4 ft (block by J. Ennis),17,25
112,1,0:02.0,Defensive rebound by S. Napier,,17,25
113,1,0:00.0,S. Napier misses 2-pt jump shot from 3 ft,,17,25
114,1,0:00.0,Offensive rebound by Team,,17,25
115,2,11:40.0,,B. Roberts makes 3-pt jump shot from 26 ft (assist by L. Stephenson),17,28
116,2,11:22.0,C. Bosh misses 2-pt jump shot from 3 ft (block by A. Jefferson),,17,28
117,2,11:22.0,Offensive rebound by Team,,17,28
118,2,11:19.0,Turnover by S. Napier (bad pass),,17,28
119,2,11:03.0,,Offensive foul by M. Williams (drawn by M. Chalmers),17,28
120,2,11:03.0,,Turnover by M. Williams (offensive foul),17,28
121,2,10:52.0,M. Chalmers makes 2-pt layup from 1 ft (assist by S. Napier),,19,28
122,2,10:35.0,,A. Jefferson misses 2-pt layup from 2 ft,19,28
123,2,10:34.0,Defensive rebound by S. Napier,,19,28
124,2,10:19.0,Shooting foul by G. Neal (drawn by M. Chalmers),,19,28
125,2,10:19.0,M. Chalmers misses free throw 1 of 2,,19,28
126,2,10:19.0,Offensive rebound by Team,,19,28
127,2,10:19.0,D. Wade enters the game for S. Napier,,19,28
128,2,10:19.0,M. Chalmers misses free throw 2 of 2,,19,28
129,2,10:18.0,,Defensive rebound by L. Stephenson,19,28
130,2,10:08.0,,Turnover by L. Stephenson (lost ball; steal by D. Wade),19,28
131,2,9:52.0,C. Bosh makes 2-pt jump shot from 17 ft,,21,28
132,2,9:34.0,,M. Williams misses 3-pt jump shot from 23 ft,21,28
133,2,9:33.0,Defensive rebound by D. Wade,,21,28
134,2,9:14.0,J. Ennis misses 2-pt layup from 1 ft,,21,28
135,2,9:12.0,Offensive rebound by J. Ennis,,21,28
136,2,9:12.0,J. Ennis makes 2-pt tip-in at rim,,23,28
137,2,9:07.0,,Charlotte full timeout,23,28
138,2,9:07.0,,C. Zeller enters the game for B. Roberts,23,28
139,2,9:07.0,,K. Walker enters the game for M. Williams,23,28
140,2,8:58.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by C. Zeller),23,30
141,2,8:37.0,D. Wade misses 2-pt jump shot from 12 ft,,23,30
142,2,8:35.0,Offensive rebound by S. Williams,,23,30
143,2,8:35.0,S. Williams misses 2-pt layup at rim,,23,30
144,2,8:33.0,,Defensive rebound by L. Stephenson,23,30
145,2,8:22.0,,Shooting foul by D. Wade (drawn by C. Zeller),23,30
146,2,8:22.0,,C. Zeller makes free throw 1 of 2,23,31
147,2,8:22.0,N. Cole enters the game for M. Chalmers,,23,31
148,2,8:22.0,,C. Zeller makes free throw 2 of 2,23,32
149,2,8:04.0,J. Ennis misses 2-pt jump shot from 3 ft (block by C. Zeller),,23,32
150,2,8:04.0,Offensive rebound by Team,,23,32
151,2,7:59.0,C. Bosh makes 2-pt jump shot from 16 ft,,25,32
152,2,7:35.0,,Personal foul by J. Ennis (drawn by L. Stephenson),25,32
153,2,7:25.0,,A. Jefferson misses 2-pt hook shot from 6 ft,25,32
154,2,7:24.0,Defensive rebound by D. Wade,,25,32
155,2,7:16.0,C. Bosh misses 3-pt jump shot from 25 ft,,25,32
156,2,7:14.0,,Defensive rebound by L. Stephenson,25,32
157,2,6:51.0,,K. Walker misses 3-pt jump shot from 23 ft,25,32
158,2,6:49.0,,Offensive rebound by C. Zeller,25,32
159,2,6:46.0,,G. Neal misses 3-pt jump shot from 23 ft,25,32
160,2,6:45.0,Defensive rebound by C. Bosh,,25,32
161,2,6:28.0,S. Williams makes 3-pt jump shot from 25 ft (assist by D. Wade),,28,32
162,2,6:09.0,,Turnover by K. Walker (bad pass),28,32
163,2,6:09.0,Miami full timeout,,28,32
164,2,6:09.0,,G. Henderson enters the game for L. Stephenson,28,32
165,2,6:09.0,,B. Biyombo enters the game for A. Jefferson,28,32
166,2,6:09.0,C. Andersen enters the game for C. Bosh,,28,32
167,2,5:50.0,D. Wade misses 2-pt jump shot from 15 ft,,28,32
168,2,5:49.0,Offensive rebound by Team,,28,32
169,2,5:49.0,,Loose ball foul by B. Biyombo (drawn by J. Ennis),28,32
170,2,5:41.0,D. Wade misses 2-pt jump shot from 11 ft,,28,32
171,2,5:40.0,,Defensive rebound by G. Neal,28,32
172,2,5:25.0,,G. Neal makes 2-pt jump shot from 15 ft,28,34
173,2,4:56.0,J. Ennis misses 3-pt jump shot from 25 ft,,28,34
174,2,4:55.0,,Defensive rebound by K. Walker,28,34
175,2,4:43.0,,C. Zeller misses 2-pt jump shot from 19 ft,28,34
176,2,4:40.0,,Offensive rebound by B. Biyombo,28,34
177,2,4:40.0,,B. Biyombo misses 2-pt layup at rim,28,34
178,2,4:38.0,,Offensive rebound by C. Zeller,28,34
179,2,4:38.0,,C. Zeller misses 2-pt tip-in at rim,28,34
180,2,4:36.0,Defensive rebound by D. Wade,,28,34
181,2,4:31.0,D. Wade makes 2-pt layup at rim,,30,34
182,2,4:16.0,,K. Walker misses 2-pt jump shot from 11 ft,30,34
183,2,4:15.0,Defensive rebound by N. Cole,,30,34
184,2,4:09.0,N. Cole misses 2-pt layup from 1 ft,,30,34
185,2,4:07.0,,Defensive rebound by B. Biyombo,30,34
186,2,4:00.0,,Shooting foul by S. Williams (drawn by G. Henderson),30,34
187,2,4:00.0,,G. Henderson makes free throw 1 of 2,30,35
188,2,4:00.0,D. Granger enters the game for J. Ennis,,30,35
189,2,4:00.0,C. Bosh enters the game for S. Williams,,30,35
190,2,4:00.0,,M. Kidd-Gilchrist enters the game for G. Neal,30,35
191,2,4:00.0,,G. Henderson makes free throw 2 of 2,30,36
192,2,3:44.0,C. Andersen misses 2-pt layup from 1 ft,,30,36
193,2,3:42.0,,Defensive rebound by M. Kidd-Gilchrist,30,36
194,2,3:38.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),30,38
195,2,3:31.0,Miami full timeout,,30,38
196,2,3:29.0,,M. Williams enters the game for C. Zeller,30,38
197,2,3:15.0,D. Wade misses 2-pt jump shot from 16 ft,,30,38
198,2,3:12.0,,Defensive rebound by M. Kidd-Gilchrist,30,38
199,2,3:04.0,,B. Biyombo makes 2-pt dunk at rim (assist by G. Henderson),30,40
200,2,2:34.0,N. Cole makes 2-pt jump shot from 18 ft (assist by C. Bosh),,32,40
201,2,2:19.0,,G. Henderson misses 3-pt jump shot from 23 ft,32,40
202,2,2:18.0,Defensive rebound by C. Andersen,,32,40
203,2,2:03.0,D. Granger makes 3-pt jump shot from 25 ft (assist by N. Cole),,35,40
204,2,1:52.0,,K. Walker misses 2-pt jump shot from 3 ft (block by N. Cole),35,40
205,2,1:52.0,,Offensive rebound by Team,35,40
206,2,1:52.0,Official timeout,,35,40
207,2,1:52.0,,A. Jefferson enters the game for B. Biyombo,35,40
208,2,1:52.0,M. Chalmers enters the game for D. Wade,,35,40
209,2,1:39.0,,K. Walker misses 3-pt jump shot from 26 ft,35,40
210,2,1:38.0,Defensive rebound by C. Andersen,,35,40
211,2,1:27.0,Shooting foul by M. Williams (drawn by C. Bosh),,35,40
212,2,1:27.0,C. Bosh makes free throw 1 of 2,,36,40
213,2,1:27.0,,C. Zeller enters the game for M. Williams,36,40
214,2,1:27.0,C. Bosh makes free throw 2 of 2,,37,40
215,2,1:03.0,,K. Walker makes 3-pt jump shot from 28 ft (assist by G. Henderson),37,43
216,2,0:47.0,M. Chalmers makes 2-pt jump shot from 6 ft (assist by C. Bosh),,39,43
217,2,0:40.0,Violation by C. Andersen (kicked ball),,39,43
218,2,0:25.0,,G. Henderson makes 2-pt jump shot from 16 ft,39,45
219,2,0:04.0,C. Bosh misses 2-pt jump shot from 9 ft,,39,45
220,2,0:02.0,,Defensive rebound by A. Jefferson,39,45
221,2,0:00.0,,K. Walker misses 3-pt jump shot from 59 ft,39,45
222,2,0:00.0,,Offensive rebound by Team,39,45
223,3,11:43.0,,C. Zeller misses 2-pt jump shot from 17 ft,39,45
224,3,11:42.0,Defensive rebound by C. Andersen,,39,45
225,3,11:23.0,Turnover by D. Wade (lost ball; steal by B. Biyombo),,39,45
226,3,11:10.0,,C. Zeller misses 2-pt layup from 1 ft,39,45
227,3,11:09.0,,Offensive rebound by B. Biyombo,39,45
228,3,11:09.0,,B. Biyombo makes 2-pt layup at rim,39,47
229,3,10:53.0,Shooting foul by C. Zeller (drawn by C. Andersen),,39,47
230,3,10:53.0,C. Andersen makes free throw 1 of 2,,40,47
231,3,10:53.0,C. Andersen makes free throw 2 of 2,,41,47
232,3,10:38.0,,G. Henderson misses 2-pt jump shot from 18 ft,41,47
233,3,10:36.0,Defensive rebound by M. Chalmers,,41,47
234,3,10:21.0,D. Granger misses 2-pt layup from 1 ft (block by B. Biyombo),,41,47
235,3,10:19.0,,Defensive rebound by C. Zeller,41,47
236,3,10:18.0,,Shooting foul by M. Chalmers (drawn by C. Zeller),41,47
237,3,10:18.0,,C. Zeller misses free throw 1 of 2,41,47
238,3,10:18.0,,Offensive rebound by Team,41,47
239,3,10:18.0,,C. Zeller misses free throw 2 of 2,41,47
240,3,10:16.0,Defensive rebound by D. Wade,,41,47
241,3,9:52.0,C. Bosh misses 2-pt jump shot from 10 ft,,41,47
242,3,9:51.0,,Defensive rebound by B. Biyombo,41,47
243,3,9:37.0,,G. Henderson misses 2-pt jump shot from 15 ft,41,47
244,3,9:36.0,Defensive rebound by C. Bosh,,41,47
245,3,9:16.0,C. Bosh misses 3-pt jump shot from 26 ft,,41,47
246,3,9:15.0,,Defensive rebound by C. Zeller,41,47
247,3,9:06.0,,Turnover by B. Biyombo (lost ball; steal by D. Granger),41,47
248,3,8:49.0,C. Bosh makes 2-pt layup at rim,,43,47
249,3,8:39.0,,K. Walker makes 3-pt jump shot from 24 ft,43,50
250,3,8:19.0,D. Wade misses 2-pt jump shot from 19 ft,,43,50
251,3,8:18.0,,Defensive rebound by C. Zeller,43,50
252,3,8:14.0,,Shooting foul by D. Granger (drawn by M. Kidd-Gilchrist),43,50
253,3,8:14.0,,M. Kidd-Gilchrist misses free throw 1 of 2,43,50
254,3,8:14.0,,Offensive rebound by Team,43,50
255,3,8:14.0,,M. Kidd-Gilchrist makes free throw 2 of 2,43,51
256,3,7:58.0,D. Wade makes 2-pt layup from 1 ft (assist by C. Andersen),,45,51
257,3,7:44.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by C. Zeller),45,53
258,3,7:27.0,D. Wade makes 2-pt jump shot from 9 ft,,47,53
259,3,7:14.0,,C. Zeller misses 2-pt layup at rim (block by C. Andersen),47,53
260,3,7:12.0,,Offensive rebound by C. Zeller,47,53
261,3,7:07.0,,Turnover by M. Kidd-Gilchrist (lost ball; steal by D. Wade),47,53
262,3,6:45.0,D. Wade misses 2-pt jump shot from 17 ft,,47,53
263,3,6:43.0,,Defensive rebound by C. Zeller,47,53
264,3,6:35.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,47,53
265,3,6:32.0,,Offensive rebound by B. Biyombo,47,53
266,3,6:32.0,,B. Biyombo misses 2-pt layup from 2 ft,47,53
267,3,6:29.0,,Offensive rebound by M. Kidd-Gilchrist,47,53
268,3,6:28.0,,M. Kidd-Gilchrist misses 2-pt layup at rim (block by C. Andersen),47,53
269,3,6:26.0,,Offensive rebound by B. Biyombo,47,53
270,3,6:22.0,,K. Walker misses 3-pt jump shot from 24 ft,47,53
271,3,6:22.0,,Offensive rebound by Team,47,53
272,3,6:22.0,Loose ball foul by D. Wade (drawn by M. Kidd-Gilchrist),,47,53
273,3,6:22.0,S. Napier enters the game for D. Wade,,47,53
274,3,6:22.0,J. Ennis enters the game for D. Granger,,47,53
275,3,6:17.0,,Shooting foul by C. Andersen (drawn by B. Biyombo),47,53
276,3,6:17.0,,B. Biyombo misses free throw 1 of 2,47,53
277,3,6:17.0,,Offensive rebound by Team,47,53
278,3,6:17.0,,B. Biyombo makes free throw 2 of 2,47,54
279,3,5:56.0,C. Bosh misses 2-pt jump shot from 12 ft,,47,54
280,3,5:54.0,,Defensive rebound by G. Henderson,47,54
281,3,5:38.0,,G. Henderson makes 2-pt jump shot from 13 ft (assist by C. Zeller),47,56
282,3,5:37.0,Miami full timeout,,47,56
283,3,5:09.0,J. Ennis misses 3-pt jump shot from 23 ft,,47,56
284,3,5:08.0,,Defensive rebound by M. Kidd-Gilchrist,47,56
285,3,4:54.0,,B. Biyombo misses 2-pt hook shot from 7 ft,47,56
286,3,4:52.0,Defensive rebound by C. Andersen,,47,56
287,3,4:41.0,C. Bosh makes 2-pt layup at rim (assist by C. Andersen),,49,56
288,3,4:22.0,,K. Walker misses 2-pt jump shot from 16 ft,49,56
289,3,4:20.0,,Offensive rebound by B. Biyombo,49,56
290,3,4:20.0,,B. Biyombo makes 2-pt layup at rim,49,58
291,3,4:02.0,C. Andersen makes 2-pt jump shot from 17 ft,,51,58
292,3,3:42.0,,B. Biyombo misses 2-pt layup from 1 ft (block by C. Andersen),51,58
293,3,3:40.0,,Offensive rebound by M. Kidd-Gilchrist,51,58
294,3,3:40.0,,M. Kidd-Gilchrist misses 2-pt layup at rim,51,58
295,3,3:38.0,Defensive rebound by C. Bosh,,51,58
296,3,3:28.0,Turnover by S. Napier (lost ball; steal by M. Kidd-Gilchrist),,51,58
297,3,3:24.0,,Turnover by B. Biyombo (lost ball; steal by J. Ennis),51,58
298,3,3:22.0,C. Andersen misses 2-pt layup from 1 ft,,51,58
299,3,3:22.0,,Defensive rebound by Team,51,58
300,3,3:22.0,U. Haslem enters the game for C. Andersen,,51,58
301,3,3:22.0,S. Williams enters the game for C. Bosh,,51,58
302,3,3:15.0,,L. Stephenson enters the game for C. Zeller,51,58
303,3,3:15.0,,M. Williams enters the game for G. Henderson,51,58
304,3,3:00.0,,K. Walker misses 3-pt jump shot from 27 ft,51,58
305,3,2:59.0,Defensive rebound by S. Williams,,51,58
306,3,2:50.0,M. Chalmers misses 2-pt layup from 1 ft,,51,58
307,3,2:50.0,,Defensive rebound by Team,51,58
308,3,2:50.0,Loose ball foul by U. Haslem (drawn by M. Kidd-Gilchrist),,51,58
309,3,2:50.0,,Charlotte full timeout,51,58
310,3,2:50.0,,M. Kidd-Gilchrist makes free throw 1 of 2,51,59
311,3,2:50.0,,M. Kidd-Gilchrist makes free throw 2 of 2,51,60
312,3,2:22.0,U. Haslem makes 2-pt layup from 2 ft (assist by S. Napier),,53,60
313,3,1:56.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 6 ft (assist by K. Walker),53,62
314,3,1:38.0,S. Napier misses 2-pt jump shot from 11 ft,,53,62
315,3,1:37.0,,Defensive rebound by M. Kidd-Gilchrist,53,62
316,3,1:29.0,,B. Biyombo makes 2-pt dunk at rim (assist by L. Stephenson),53,64
317,3,1:29.0,,Shooting foul by S. Williams (drawn by B. Biyombo),53,64
318,3,1:29.0,D. Wade enters the game for M. Chalmers,,53,64
319,3,1:29.0,,G. Neal enters the game for M. Kidd-Gilchrist,53,64
320,3,1:29.0,,B. Biyombo makes free throw 1 of 1,53,65
321,3,1:07.0,S. Williams misses 2-pt jump shot from 15 ft,,53,65
322,3,1:05.0,Offensive rebound by J. Ennis,,53,65
323,3,1:05.0,J. Ennis misses 2-pt tip-in at rim,,53,65
324,3,1:03.0,Offensive rebound by J. Ennis,,53,65
325,3,1:02.0,J. Ennis makes 2-pt layup at rim,,55,65
326,3,0:40.0,,G. Neal misses 3-pt jump shot from 25 ft,55,65
327,3,0:39.0,Defensive rebound by U. Haslem,,55,65
328,3,0:31.0,D. Wade misses 2-pt jump shot from 8 ft,,55,65
329,3,0:30.0,Offensive rebound by U. Haslem,,55,65
330,3,0:22.0,Personal foul by L. Stephenson (drawn by D. Wade),,55,65
331,3,0:22.0,,A. Jefferson enters the game for B. Biyombo,55,65
332,3,0:07.0,D. Wade misses 2-pt jump shot from 12 ft,,55,65
333,3,0:05.0,Offensive rebound by S. Napier,,55,65
334,3,0:00.0,J. Ennis misses 2-pt layup from 1 ft (block by A. Jefferson),,55,65
335,3,0:00.0,Offensive rebound by Team,,55,65
336,4,11:45.0,D. Wade misses 2-pt jump shot from 7 ft,,55,65
337,4,11:45.0,Offensive rebound by Team,,55,65
338,4,11:45.0,,Loose ball foul by M. Williams (drawn by S. Williams),55,65
339,4,11:40.0,Personal foul by G. Neal (drawn by D. Wade),,55,65
340,4,11:24.0,D. Wade makes 2-pt layup from 1 ft,,57,65
341,4,11:03.0,,G. Neal misses 3-pt jump shot from 25 ft,57,65
342,4,11:01.0,Defensive rebound by S. Napier,,57,65
343,4,10:37.0,D. Wade makes 2-pt jump shot from 5 ft,,59,65
344,4,10:18.0,,A. Jefferson makes 2-pt jump shot from 13 ft (assist by G. Neal),59,67
345,4,9:57.0,S. Williams misses 2-pt layup from 2 ft (block by M. Williams),,59,67
346,4,9:54.0,Offensive rebound by S. Williams,,59,67
347,4,9:54.0,S. Williams makes 2-pt layup from 1 ft,,61,67
348,4,9:37.0,,Offensive foul by L. Stephenson (drawn by U. Haslem),61,67
349,4,9:37.0,,Turnover by L. Stephenson (offensive foul),61,67
350,4,9:14.0,S. Williams makes 3-pt jump shot from 29 ft (assist by D. Wade),,64,67
351,4,8:58.0,,Turnover by B. Roberts (lost ball),64,67
352,4,8:58.0,Official timeout,,64,67
353,4,8:58.0,,C. Zeller enters the game for M. Williams,64,67
354,4,8:48.0,S. Williams misses 3-pt jump shot from 26 ft,,64,67
355,4,8:47.0,,Defensive rebound by G. Neal,64,67
356,4,8:34.0,,G. Neal misses 3-pt jump shot from 25 ft,64,67
357,4,8:33.0,Defensive rebound by U. Haslem,,64,67
358,4,8:27.0,Personal foul by C. Zeller (drawn by S. Williams),,64,67
359,4,8:27.0,,G. Henderson enters the game for G. Neal,64,67
360,4,8:10.0,S. Napier misses 2-pt jump shot from 20 ft,,64,67
361,4,8:09.0,,Defensive rebound by A. Jefferson,64,67
362,4,7:52.0,,B. Roberts misses 2-pt jump shot from 11 ft,64,67
363,4,7:50.0,,Offensive rebound by A. Jefferson,64,67
364,4,7:50.0,,A. Jefferson makes 2-pt layup at rim,64,69
365,4,7:25.0,Shooting foul by A. Jefferson (drawn by J. Ennis),,64,69
366,4,7:25.0,J. Ennis makes free throw 1 of 2,,65,69
367,4,7:25.0,M. Chalmers enters the game for D. Wade,,65,69
368,4,7:25.0,C. Bosh enters the game for U. Haslem,,65,69
369,4,7:25.0,,K. Walker enters the game for B. Roberts,65,69
370,4,7:25.0,J. Ennis makes free throw 2 of 2,,66,69
371,4,7:00.0,,A. Jefferson makes 2-pt jump shot from 8 ft (assist by C. Zeller),66,71
372,4,6:46.0,Turnover by M. Chalmers (lost ball),,66,71
373,4,6:29.0,,A. Jefferson misses 2-pt hook shot from 6 ft,66,71
374,4,6:29.0,,Offensive rebound by Team,66,71
375,4,6:28.0,,Turnover by G. Henderson (bad pass),66,71
376,4,6:28.0,Miami full timeout,,66,71
377,4,6:09.0,C. Bosh makes 2-pt jump shot from 17 ft (assist by S. Napier),,68,71
378,4,5:39.0,,A. Jefferson misses 2-pt jump shot from 13 ft,68,71
379,4,5:38.0,,Offensive rebound by C. Zeller,68,71
380,4,5:21.0,,G. Henderson misses 2-pt jump shot from 16 ft,68,71
381,4,5:21.0,,Offensive rebound by Team,68,71
382,4,5:21.0,Loose ball foul by M. Chalmers (drawn by C. Zeller),,68,71
383,4,5:09.0,,A. Jefferson misses 2-pt jump shot from 5 ft (block by S. Williams),68,71
