,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
132,2,7:46.0,,K. Irving enters the game for M. Dellavedova,31,35
133,2,7:46.0,,J. Smith enters the game for I. Shumpert,31,35
134,2,7:39.0,,L. James makes 2-pt jump shot from 11 ft (assist by J. Smith),31,37
135,2,7:15.0,I. Canaan makes 3-pt jump shot from 25 ft,,34,37
136,2,6:55.0,,K. Irving makes 2-pt jump shot from 13 ft,34,39
137,2,6:42.0,N. Noel misses 2-pt hook shot from 4 ft,,34,39
138,2,6:38.0,,Defensive rebound by T. Thompson,34,39
139,2,6:30.0,,L. James misses 2-pt layup from 2 ft,34,39
140,2,6:28.0,,Offensive rebound by T. Thompson,34,39
141,2,6:28.0,,T. Thompson misses 2-pt tip-in from 1 ft,34,39
142,2,6:26.0,Defensive rebound by N. Noel,,34,39
143,2,6:22.0,J. Sampson makes 3-pt jump shot from 25 ft (assist by I. Canaan),,37,39
144,2,6:08.0,,Personal foul by H. Thompson (drawn by L. James),37,39
145,2,6:08.0,R. Covington enters the game for J. Sampson,,37,39
146,2,6:08.0,,K. Love enters the game for J. Jones,37,39
147,2,5:53.0,,K. Irving misses 2-pt jump shot from 3 ft,37,39
148,2,5:51.0,Defensive rebound by F. Aldemir,,37,39
149,2,5:47.0,Turnover by I. Canaan (bad pass),,37,39
150,2,5:47.0,Official timeout,,37,39
151,2,5:47.0,,I. Shumpert enters the game for L. James,37,39
152,2,5:47.0,,T. Mozgov enters the game for T. Thompson,37,39
153,2,5:47.0,I. Smith enters the game for I. Canaan,,37,39
154,2,5:47.0,J. Grant enters the game for H. Thompson,,37,39
155,2,5:35.0,,K. Love makes 3-pt jump shot from 25 ft (assist by T. Mozgov),37,42
156,2,5:20.0,J. Grant misses 2-pt jump shot from 20 ft,,37,42
157,2,5:18.0,,Defensive rebound by I. Shumpert,37,42
158,2,5:04.0,,Personal foul by J. Grant (drawn by I. Shumpert),37,42
159,2,5:04.0,,I. Shumpert misses free throw 1 of 2,37,42
160,2,5:04.0,,Offensive rebound by Team,37,42
161,2,5:04.0,,I. Shumpert makes free throw 2 of 2,37,43
162,2,4:52.0,Turnover by I. Smith (lost ball; steal by K. Irving),,37,43
163,2,4:49.0,,Shooting foul by R. Covington (drawn by I. Shumpert),37,43
164,2,4:49.0,,I. Shumpert makes free throw 1 of 2,37,44
165,2,4:49.0,,I. Shumpert makes free throw 2 of 2,37,45
166,2,4:36.0,Turnover by J. Grant (bad pass; steal by I. Shumpert),,37,45
167,2,4:30.0,,I. Shumpert misses 2-pt dunk at rim,37,45
168,2,4:29.0,Defensive rebound by R. Covington,,37,45
169,2,4:24.0,R. Covington misses 3-pt jump shot from 24 ft,,37,45
170,2,4:23.0,Offensive rebound by F. Aldemir,,37,45
171,2,4:23.0,Shooting foul by K. Love (drawn by F. Aldemir),,37,45
172,2,4:23.0,F. Aldemir misses free throw 1 of 2,,37,45
173,2,4:23.0,Offensive rebound by Team,,37,45
174,2,4:23.0,,M. Dellavedova enters the game for I. Shumpert,37,45
175,2,4:23.0,F. Aldemir makes free throw 2 of 2,,38,45
176,2,4:12.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),38,47
177,2,3:44.0,Turnover by R. Covington (bad pass),,38,47
178,2,3:37.0,,K. Irving misses 2-pt jump shot from 10 ft,38,47
179,2,3:36.0,Defensive rebound by N. Noel,,38,47
180,2,3:23.0,J. Grant misses 2-pt jump shot from 16 ft,,38,47
181,2,3:22.0,Offensive rebound by F. Aldemir,,38,47
182,2,3:18.0,F. Aldemir makes 2-pt layup at rim,,40,47
183,2,2:59.0,,K. Irving misses 2-pt jump shot from 17 ft,40,47
184,2,2:58.0,Defensive rebound by I. Smith,,40,47
185,2,2:56.0,Personal foul by M. Dellavedova (drawn by I. Smith),,40,47
186,2,2:56.0,,Cleveland full timeout,40,47
187,2,2:56.0,,L. James enters the game for M. Dellavedova,40,47
188,2,2:44.0,N. Noel misses 2-pt jump shot from 5 ft,,40,47
189,2,2:44.0,,Defensive rebound by Team,40,47
190,2,2:29.0,,T. Mozgov makes 2-pt hook shot from 9 ft (assist by L. James),40,49
191,2,2:07.0,N. Noel misses 2-pt jump shot from 15 ft,,40,49
192,2,2:05.0,,Defensive rebound by L. James,40,49
193,2,1:59.0,,T. Mozgov makes 2-pt layup at rim (assist by L. James),40,51
194,2,1:54.0,I. Smith makes 2-pt layup at rim,,42,51
195,2,1:54.0,Shooting foul by T. Mozgov (drawn by I. Smith),,42,51
196,2,1:54.0,I. Smith makes free throw 1 of 1,,43,51
197,2,1:42.0,,Shooting foul by N. Noel (drawn by T. Mozgov),43,51
198,2,1:42.0,,T. Mozgov makes free throw 1 of 2,43,52
199,2,1:42.0,L. Mbah a Moute enters the game for N. Noel,,43,52
200,2,1:42.0,,T. Mozgov makes free throw 2 of 2,43,53
201,2,1:30.0,I. Smith misses 2-pt jump shot from 6 ft,,43,53
202,2,1:29.0,Offensive rebound by F. Aldemir,,43,53
203,2,1:11.0,I. Smith makes 2-pt layup at rim (assist by L. Mbah a Moute),,45,53
204,2,0:58.0,,Offensive foul by T. Mozgov (drawn by F. Aldemir),45,53
205,2,0:58.0,,Turnover by T. Mozgov (offensive foul),45,53
206,2,0:58.0,Philadelphia full timeout,,45,53
207,2,0:58.0,,T. Thompson enters the game for T. Mozgov,45,53
208,2,0:58.0,H. Thompson enters the game for J. Grant,,45,53
209,2,0:46.0,R. Covington misses 3-pt jump shot from 23 ft,,45,53
210,2,0:44.0,,Defensive rebound by K. Love,45,53
211,2,0:38.0,,L. James misses 3-pt jump shot from 26 ft,45,53
212,2,0:37.0,Defensive rebound by I. Smith,,45,53
213,2,0:30.0,R. Covington misses 2-pt layup from 1 ft,,45,53
214,2,0:28.0,,Defensive rebound by K. Irving,45,53
215,2,0:25.0,,Turnover by K. Irving (bad pass; steal by L. Mbah a Moute),45,53
216,2,0:05.0,L. Mbah a Moute misses 2-pt jump shot from 18 ft,,45,53
217,2,0:04.0,,Defensive rebound by L. James,45,53
218,2,0:00.0,,L. James misses 3-pt jump shot from 25 ft,45,53
219,2,0:00.0,,Offensive rebound by Team,45,53
220,3,11:40.0,,T. Mozgov misses 2-pt jump shot from 17 ft,45,53
221,3,11:39.0,Defensive rebound by N. Noel,,45,53
222,3,11:31.0,F. Aldemir makes 2-pt dunk at rim (assist by N. Noel),,47,53
223,3,11:07.0,,L. James makes 2-pt layup at rim (assist by K. Irving),47,55
224,3,10:48.0,I. Smith makes 2-pt layup at rim,,49,55
225,3,10:33.0,,K. Love misses 3-pt jump shot from 25 ft,49,55
226,3,10:32.0,Defensive rebound by J. Grant,,49,55
227,3,10:22.0,N. Noel misses 2-pt jump shot from 6 ft,,49,55
228,3,10:20.0,Offensive rebound by F. Aldemir,,49,55
229,3,10:17.0,F. Aldemir makes 2-pt dunk at rim,,51,55
230,3,9:56.0,,Shooting foul by R. Covington (drawn by L. James),51,55
231,3,9:56.0,,L. James misses free throw 1 of 2,51,55
232,3,9:56.0,,Offensive rebound by Team,51,55
233,3,9:56.0,,L. James makes free throw 2 of 2,51,56
234,3,9:40.0,N. Noel misses 2-pt layup from 1 ft,,51,56
235,3,9:38.0,Offensive rebound by F. Aldemir,,51,56
236,3,9:38.0,F. Aldemir makes 2-pt tip-in from 1 ft,,53,56
237,3,9:25.0,,K. Irving misses 2-pt jump shot from 19 ft,53,56
238,3,9:24.0,Defensive rebound by I. Smith,,53,56
239,3,9:15.0,R. Covington makes 3-pt jump shot from 23 ft (assist by I. Smith),,56,56
240,3,9:15.0,,Cleveland full timeout,56,56
241,3,8:51.0,,K. Love misses 2-pt jump shot from 6 ft,56,56
242,3,8:50.0,Defensive rebound by N. Noel,,56,56
243,3,8:36.0,I. Smith misses 2-pt jump shot from 8 ft,,56,56
244,3,8:35.0,,Defensive rebound by Team,56,56
245,3,8:12.0,,L. James misses 2-pt jump shot from 17 ft,56,56
246,3,8:10.0,,Offensive rebound by J. Smith,56,56
247,3,8:02.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by K. Love),56,59
248,3,7:50.0,R. Covington misses 3-pt jump shot from 25 ft,,56,59
249,3,7:49.0,,Defensive rebound by L. James,56,59
250,3,7:43.0,,Turnover by L. James (traveling),56,59
251,3,7:25.0,J. Grant misses 3-pt jump shot from 23 ft,,56,59
252,3,7:23.0,,Defensive rebound by L. James,56,59
253,3,7:15.0,,K. Love misses 3-pt jump shot from 25 ft,56,59
254,3,7:14.0,Defensive rebound by R. Covington,,56,59
255,3,6:50.0,F. Aldemir misses 3-pt jump shot from 24 ft,,56,59
256,3,6:49.0,,Defensive rebound by L. James,56,59
257,3,6:26.0,,K. Love makes 3-pt jump shot from 24 ft (assist by J. Smith),56,62
258,3,6:26.0,Philadelphia full timeout,,56,62
259,3,6:05.0,J. Grant misses 3-pt jump shot from 25 ft,,56,62
260,3,6:04.0,,Defensive rebound by Team,56,62
261,3,6:04.0,Loose ball foul by R. Covington (drawn by K. Irving),,56,62
262,3,6:04.0,H. Thompson enters the game for J. Grant,,56,62
263,3,5:57.0,,Turnover by K. Irving (bad pass; steal by N. Noel),56,62
264,3,5:51.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,58,62
265,3,5:35.0,,Turnover by K. Irving (bad pass),58,62
266,3,5:20.0,,T. Thompson enters the game for T. Mozgov,58,62
267,3,5:12.0,Turnover by I. Smith (lost ball; steal by K. Irving),,58,62
268,3,4:53.0,,Turnover by L. James (bad pass; steal by N. Noel),58,62
269,3,4:51.0,Turnover by N. Noel (bad pass),,58,62
270,3,4:45.0,,Personal foul by F. Aldemir (drawn by T. Thompson),58,62
271,3,4:38.0,,L. James makes 2-pt jump shot from 20 ft,58,64
272,3,4:18.0,R. Covington makes 2-pt layup from 1 ft,,60,64
273,3,4:10.0,,Turnover by L. James (lost ball),60,64
274,3,4:10.0,H. Sims enters the game for F. Aldemir,,60,64
275,3,4:10.0,I. Canaan enters the game for I. Smith,,60,64
276,3,4:00.0,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Canaan),,63,64
277,3,3:45.0,,K. Irving misses 2-pt jump shot from 19 ft,63,64
278,3,3:44.0,Defensive rebound by N. Noel,,63,64
279,3,3:25.0,I. Canaan misses 3-pt jump shot from 27 ft,,63,64
280,3,3:24.0,,Defensive rebound by K. Love,63,64
281,3,3:15.0,,Personal foul by R. Covington (drawn by L. James),63,64
282,3,3:15.0,L. Mbah a Moute enters the game for N. Noel,,63,64
283,3,3:15.0,,S. Marion enters the game for L. James,63,64
284,3,3:15.0,J. Sampson enters the game for R. Covington,,63,64
285,3,3:04.0,,J. Smith misses 3-pt jump shot from 24 ft,63,64
286,3,3:03.0,,Offensive rebound by T. Thompson,63,64
287,3,2:53.0,,Shooting foul by H. Sims (drawn by K. Irving),63,64
288,3,2:53.0,,K. Irving makes free throw 1 of 2,63,65
289,3,2:53.0,,K. Irving misses free throw 2 of 2,63,65
290,3,2:53.0,Defensive rebound by J. Sampson,,63,65
291,3,2:39.0,Personal foul by S. Marion (drawn by I. Canaan),,63,65
292,3,2:39.0,I. Smith enters the game for I. Canaan,,63,65
293,3,2:30.0,H. Thompson misses 2-pt jump shot from 19 ft,,63,65
294,3,2:29.0,Offensive rebound by H. Sims,,63,65
295,3,2:29.0,Turnover by H. Sims (lost ball; steal by K. Love),,63,65
296,3,2:17.0,,J. Smith misses 3-pt jump shot from 28 ft,63,65
297,3,2:16.0,,Offensive rebound by S. Marion,63,65
298,3,2:09.0,,K. Irving makes 2-pt layup at rim (assist by S. Marion),63,67
299,3,2:09.0,,Shooting foul by H. Sims (drawn by K. Irving),63,67
300,3,2:09.0,,K. Irving makes free throw 1 of 1,63,68
301,3,1:52.0,H. Thompson makes 2-pt jump shot from 10 ft (assist by I. Smith),,65,68
302,3,1:38.0,,K. Irving makes 2-pt layup at rim,65,70
303,3,1:24.0,J. Sampson makes 2-pt jump shot from 9 ft,,67,70
304,3,1:09.0,,K. Irving misses 2-pt layup from 1 ft,67,70
305,3,1:09.0,,Offensive rebound by T. Thompson,67,70
306,3,1:09.0,,Shooting foul by H. Sims (drawn by T. Thompson),67,70
307,3,1:09.0,,T. Thompson makes free throw 1 of 2,67,71
308,3,1:09.0,,T. Mozgov enters the game for K. Love,67,71
309,3,1:09.0,I. Canaan enters the game for I. Smith,,67,71
310,3,1:09.0,,M. Dellavedova enters the game for K. Irving,67,71
311,3,1:09.0,,T. Thompson makes free throw 2 of 2,67,72
312,3,0:59.0,J. Sampson makes 2-pt jump shot from 7 ft,,69,72
313,3,0:46.0,,Turnover by S. Marion (lost ball; steal by H. Thompson),69,72
314,3,0:31.0,H. Sims misses 2-pt jump shot from 8 ft,,69,72
315,3,0:30.0,,Defensive rebound by S. Marion,69,72
316,3,0:10.0,,T. Mozgov misses 2-pt jump shot from 17 ft,69,72
317,3,0:09.0,,Offensive rebound by M. Dellavedova,69,72
318,3,0:03.0,,Turnover by S. Marion (bad pass; steal by H. Thompson),69,72
319,3,0:00.0,I. Canaan misses 3-pt jump shot from 38 ft,,69,72
320,3,0:00.0,Offensive rebound by Team,,69,72
321,4,11:41.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by J. Sampson),,72,72
322,4,11:27.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. James),72,74
323,4,11:04.0,I. Canaan misses 2-pt layup from 1 ft,,72,74
324,4,11:03.0,,Defensive rebound by T. Mozgov,72,74
325,4,11:03.0,,Personal foul by I. Canaan (drawn by T. Mozgov),72,74
326,4,10:54.0,,L. James misses 2-pt jump shot from 5 ft,72,74
327,4,10:50.0,,Offensive rebound by T. Mozgov,72,74
328,4,10:45.0,,L. James misses 3-pt jump shot from 26 ft,72,74
329,4,10:44.0,,Offensive rebound by S. Marion,72,74
330,4,10:43.0,,S. Marion makes 2-pt dunk at rim,72,76
331,4,10:36.0,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by I. Canaan),,75,76
332,4,10:23.0,,L. James makes 2-pt layup at rim,75,78
333,4,10:11.0,Shooting foul by T. Mozgov (drawn by H. Sims),,75,78
334,4,10:11.0,H. Sims makes free throw 1 of 2,,76,78
335,4,10:11.0,H. Sims misses free throw 2 of 2,,76,78
336,4,10:09.0,,Defensive rebound by T. Mozgov,76,78
337,4,9:53.0,,Turnover by L. James (bad pass; steal by I. Canaan),76,78
338,4,9:45.0,H. Thompson misses 3-pt jump shot from 24 ft,,76,78
339,4,9:44.0,Offensive rebound by H. Sims,,76,78
340,4,9:40.0,H. Sims makes 2-pt jump shot from 4 ft,,78,78
341,4,9:21.0,,M. Dellavedova misses 3-pt jump shot from 28 ft,78,78
342,4,9:19.0,Defensive rebound by J. Sampson,,78,78
343,4,9:08.0,I. Canaan misses 2-pt jump shot from 4 ft,,78,78
344,4,9:07.0,,Defensive rebound by T. Mozgov,78,78
345,4,8:58.0,,T. Thompson misses 2-pt jump shot from 7 ft,78,78
346,4,8:57.0,Defensive rebound by I. Canaan,,78,78
347,4,8:57.0,Personal foul by M. Dellavedova (drawn by I. Canaan),,78,78
348,4,8:57.0,Official timeout,,78,78
349,4,8:57.0,N. Noel enters the game for H. Sims,,78,78
350,4,8:57.0,,K. Irving enters the game for T. Thompson,78,78
351,4,8:57.0,,K. Love enters the game for S. Marion,78,78
352,4,8:40.0,I. Canaan misses 3-pt jump shot from 25 ft,,78,78
353,4,8:39.0,,Defensive rebound by K. Love,78,78
354,4,8:22.0,,K. Irving misses 3-pt jump shot from 24 ft,78,78
355,4,8:21.0,Defensive rebound by N. Noel,,78,78
356,4,8:11.0,Turnover by I. Canaan (bad pass; steal by K. Love),,78,78
357,4,8:05.0,,L. James misses 2-pt jump shot from 3 ft,78,78
358,4,8:03.0,,Offensive rebound by L. James,78,78
359,4,8:03.0,,L. James misses 2-pt tip-in from 1 ft,78,78
360,4,8:01.0,,Offensive rebound by L. James,78,78
361,4,8:01.0,,L. James makes 2-pt tip-in at rim,78,80
362,4,7:34.0,I. Canaan misses 3-pt jump shot from 29 ft,,78,80
363,4,7:33.0,,Defensive rebound by K. Love,78,80
364,4,7:16.0,,K. Love misses 2-pt layup from 1 ft,78,80
365,4,7:15.0,Defensive rebound by N. Noel,,78,80
366,4,7:05.0,J. Sampson misses 3-pt jump shot from 24 ft,,78,80
367,4,7:04.0,,Defensive rebound by M. Dellavedova,78,80
368,4,6:58.0,,Cleveland full timeout,78,80
369,4,6:58.0,,J. Smith enters the game for K. Love,78,80
370,4,6:58.0,J. Grant enters the game for J. Sampson,,78,80
371,4,6:58.0,R. Covington enters the game for H. Thompson,,78,80
372,4,6:48.0,,K. Irving misses 2-pt jump shot from 6 ft,78,80
373,4,6:44.0,,Offensive rebound by T. Mozgov,78,80
374,4,6:40.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,78,80
375,4,6:39.0,Defensive rebound by J. Grant,,78,80
376,4,6:18.0,Shooting foul by J. Smith (drawn by L. Mbah a Moute),,78,80
377,4,6:18.0,L. Mbah a Moute makes free throw 1 of 2,,79,80
378,4,6:18.0,L. Mbah a Moute misses free throw 2 of 2,,79,80
379,4,6:17.0,,Defensive rebound by L. James,79,80
380,4,6:02.0,,Personal foul by R. Covington (drawn by L. James),79,80
381,4,6:02.0,I. Smith enters the game for I. Canaan,,79,80
382,4,5:47.0,,L. James misses 2-pt jump shot from 20 ft,79,80
383,4,5:44.0,Defensive rebound by N. Noel,,79,80
384,4,5:39.0,L. Mbah a Moute misses 2-pt layup from 2 ft (block by L. James),,79,80
385,4,5:38.0,,Defensive rebound by T. Mozgov,79,80
386,4,5:31.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),79,83
387,4,5:09.0,I. Smith misses 3-pt jump shot from 26 ft,,79,83
388,4,5:08.0,Offensive rebound by N. Noel,,79,83
389,4,4:59.0,R. Covington makes 2-pt layup at rim (assist by N. Noel),,81,83
390,4,4:43.0,,K. Irving makes 2-pt jump shot from 17 ft,81,85
391,4,4:29.0,Shooting foul by T. Mozgov (drawn by J. Grant),,81,85
392,4,4:29.0,J. Grant makes free throw 1 of 2,,82,85
393,4,4:29.0,J. Grant makes free throw 2 of 2,,83,85
394,4,4:07.0,,L. James misses 2-pt layup from 1 ft,83,85
