,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
137,2,6:40.0,,J. Johnson misses free throw 2 of 2,29,31
138,2,6:39.0,Defensive rebound by J. Sullinger,,29,31
139,2,6:27.0,Shooting block foul by J. Johnson (drawn by J. Crowder),,29,31
140,2,6:27.0,J. Crowder makes free throw 1 of 2,,30,31
141,2,6:27.0,B. Bass enters the game for K. Olynyk,,30,31
142,2,6:27.0,J. Crowder misses free throw 2 of 2,,30,31
143,2,6:26.0,Offensive rebound by J. Sullinger,,30,31
144,2,6:19.0,E. Turner makes 2-pt jump shot from 21 ft (assist by M. Smart),,32,31
145,2,5:53.0,,Turnover by J. Valančiūnas (lost ball; steal by J. Sullinger),32,31
146,2,5:48.0,Shooting foul by J. Johnson (drawn by B. Bass),,32,31
147,2,5:48.0,B. Bass makes free throw 1 of 2,,33,31
148,2,5:48.0,,T. Hansbrough enters the game for C. Hayes,33,31
149,2,5:48.0,B. Bass makes free throw 2 of 2,,34,31
150,2,5:26.0,,T. Hansbrough makes 2-pt jump shot from 17 ft (assist by G. Vásquez),34,33
151,2,5:12.0,,Offensive charge foul by J. Sullinger (drawn by T. Hansbrough),34,33
152,2,5:12.0,Turnover by J. Sullinger (offensive foul),,34,33
153,2,4:55.0,,Turnover by D. DeRozan (lost ball; steal by E. Turner),34,33
154,2,4:48.0,B. Bass makes 2-pt layup from 1 ft (assist by E. Turner),,36,33
155,2,4:31.0,,D. DeRozan misses 2-pt jump shot from 18 ft,36,33
156,2,4:30.0,Defensive rebound by J. Crowder,,36,33
157,2,4:16.0,E. Turner misses 2-pt jump shot from 11 ft,,36,33
158,2,4:15.0,Offensive rebound by J. Sullinger,,36,33
159,2,4:13.0,J. Sullinger misses 2-pt tip-in from 1 ft,,36,33
160,2,4:12.0,Offensive rebound by J. Sullinger,,36,33
161,2,4:11.0,J. Sullinger misses 2-pt hook shot from 5 ft,,36,33
162,2,4:09.0,,Defensive rebound by J. Johnson,36,33
163,2,4:05.0,,Personal foul by J. Sullinger (drawn by J. Valančiūnas),36,33
164,2,4:05.0,,T. Ross enters the game for J. Johnson,36,33
165,2,4:05.0,,L. Williams enters the game for G. Vásquez,36,33
166,2,4:05.0,A. Bradley enters the game for J. Sullinger,,36,33
167,2,4:05.0,I. Thomas enters the game for M. Smart,,36,33
168,2,3:55.0,,D. DeRozan makes 2-pt jump shot from 6 ft (assist by L. Williams),36,35
169,2,3:55.0,,Violation by Team (delay of game),36,35
170,2,3:36.0,B. Bass makes 2-pt jump shot from 4 ft,,38,35
171,2,3:15.0,,Personal foul by B. Bass (drawn by J. Valančiūnas),38,35
172,2,3:07.0,,Shooting foul by J. Crowder (drawn by D. DeRozan),38,35
173,2,3:07.0,,D. DeRozan makes free throw 1 of 2,38,36
174,2,3:07.0,,D. DeRozan makes free throw 2 of 2,38,37
175,2,2:56.0,J. Crowder makes 2-pt jump shot from 15 ft (assist by E. Turner),,40,37
176,2,2:40.0,,D. DeRozan makes 2-pt jump shot from 2 ft,40,39
177,2,2:40.0,,Shooting block foul by B. Bass (drawn by D. DeRozan),40,39
178,2,2:40.0,Boston full timeout,,40,39
179,2,2:40.0,T. Zeller enters the game for B. Bass,,40,39
180,2,2:40.0,,D. DeRozan makes free throw 1 of 1,40,40
181,2,2:24.0,E. Turner misses 3-pt jump shot from 22 ft,,40,40
182,2,2:22.0,,Defensive rebound by T. Hansbrough,40,40
183,2,2:08.0,,L. Williams makes 2-pt layup from 1 ft,40,42
184,2,2:04.0,Personal foul by L. Williams (drawn by I. Thomas),,40,42
185,2,1:54.0,E. Turner misses 2-pt jump shot from 8 ft,,40,42
186,2,1:52.0,,Defensive rebound by D. DeRozan,40,42
187,2,1:39.0,,D. DeRozan misses 2-pt layup from 2 ft (block by J. Crowder),40,42
188,2,1:38.0,Defensive rebound by T. Zeller,,40,42
189,2,1:35.0,I. Thomas makes 2-pt layup from 2 ft (assist by T. Zeller),,42,42
190,2,1:15.0,,D. DeRozan makes 2-pt jump shot from 7 ft,42,44
191,2,1:15.0,,Shooting foul by E. Turner (drawn by D. DeRozan),42,44
192,2,1:15.0,,D. DeRozan misses free throw 1 of 1,42,44
193,2,1:14.0,Defensive rebound by E. Turner,,42,44
194,2,1:13.0,Personal foul by J. Valančiūnas (drawn by T. Zeller),,42,44
195,2,1:13.0,,Personal foul by T. Zeller,42,44
196,2,0:59.0,E. Turner misses 2-pt jump shot from 9 ft,,42,44
197,2,0:58.0,,Defensive rebound by T. Ross,42,44
198,2,0:48.0,,Offensive foul by L. Williams (drawn by I. Thomas),42,44
199,2,0:48.0,,Turnover by L. Williams (offensive foul),42,44
200,2,0:43.0,Turnover by I. Thomas (dbl dribble),,42,44
201,2,0:43.0,M. Smart enters the game for I. Thomas,,42,44
202,2,0:35.0,,Offensive foul by T. Hansbrough (drawn by A. Bradley),42,44
203,2,0:35.0,,Turnover by T. Hansbrough (offensive foul),42,44
204,2,0:35.0,I. Thomas enters the game for M. Smart,,42,44
205,2,0:35.0,K. Olynyk enters the game for T. Zeller,,42,44
206,2,0:29.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by I. Thomas),,45,44
207,2,0:08.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),45,47
208,2,0:07.0,Boston full timeout,,45,47
209,2,0:07.0,,J. Johnson enters the game for T. Hansbrough,45,47
210,2,0:07.0,,P. Patterson enters the game for L. Williams,45,47
211,2,0:01.0,I. Thomas makes 2-pt layup from 2 ft,,47,47
212,3,11:44.0,A. Bradley misses 2-pt jump shot from 17 ft,,47,47
213,3,11:42.0,,Defensive rebound by J. Valančiūnas,47,47
214,3,11:24.0,,Turnover by G. Vásquez (bad pass; steal by M. Smart),47,47
215,3,11:19.0,T. Zeller makes 2-pt dunk at rim (assist by M. Smart),,49,47
216,3,10:50.0,,G. Vásquez misses 3-pt jump shot from 28 ft,49,47
217,3,10:49.0,,Offensive rebound by J. Valančiūnas,49,47
218,3,10:46.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,49,47
219,3,10:41.0,Defensive rebound by T. Zeller,,49,47
220,3,10:29.0,B. Bass misses 2-pt jump shot from 6 ft,,49,47
221,3,10:28.0,,Defensive rebound by J. Valančiūnas,49,47
222,3,10:14.0,,D. DeRozan misses 3-pt jump shot from 23 ft,49,47
223,3,10:11.0,Defensive rebound by E. Turner,,49,47
224,3,10:03.0,A. Bradley makes 2-pt jump shot from 15 ft (assist by B. Bass),,51,47
225,3,9:46.0,,Shooting foul by M. Smart (drawn by D. DeRozan),51,47
226,3,9:46.0,,D. DeRozan misses free throw 1 of 2,51,47
227,3,9:46.0,,Offensive rebound by Team,51,47
228,3,9:46.0,,D. DeRozan makes free throw 2 of 2,51,48
229,3,9:32.0,T. Zeller makes 2-pt layup from 2 ft (assist by E. Turner),,53,48
230,3,9:15.0,,D. DeRozan misses 2-pt jump shot from 10 ft,53,48
231,3,9:13.0,Defensive rebound by T. Zeller,,53,48
232,3,9:05.0,A. Bradley makes 3-pt jump shot from 25 ft,,56,48
233,3,9:00.0,,Toronto full timeout,56,48
234,3,8:50.0,,Shooting foul by T. Zeller (drawn by J. Valančiūnas),56,48
235,3,8:50.0,,J. Valančiūnas misses free throw 1 of 2,56,48
236,3,8:50.0,,Offensive rebound by Team,56,48
237,3,8:50.0,,J. Valančiūnas makes free throw 2 of 2,56,49
238,3,8:34.0,A. Bradley makes 2-pt jump shot from 19 ft,,58,49
239,3,8:11.0,,G. Vásquez misses 2-pt jump shot from 8 ft,58,49
240,3,8:08.0,Defensive rebound by T. Zeller,,58,49
241,3,7:59.0,T. Zeller makes 2-pt jump shot from 19 ft (assist by E. Turner),,60,49
242,3,7:44.0,,D. DeRozan misses 2-pt jump shot from 15 ft,60,49
243,3,7:43.0,Defensive rebound by A. Bradley,,60,49
244,3,7:37.0,A. Bradley misses 2-pt jump shot from 22 ft,,60,49
245,3,7:35.0,,Defensive rebound by T. Ross,60,49
246,3,7:24.0,,J. Valančiūnas misses 2-pt hook shot from 3 ft,60,49
247,3,7:22.0,Defensive rebound by A. Bradley,,60,49
248,3,7:16.0,M. Smart misses 3-pt jump shot from 25 ft,,60,49
249,3,7:15.0,Offensive rebound by B. Bass,,60,49
250,3,7:07.0,E. Turner misses 2-pt jump shot from 15 ft,,60,49
251,3,7:06.0,,Defensive rebound by J. Valančiūnas,60,49
252,3,6:51.0,,J. Valančiūnas misses 2-pt hook shot from 12 ft,60,49
253,3,6:50.0,Defensive rebound by E. Turner,,60,49
254,3,6:47.0,Shooting foul by J. Valančiūnas (drawn by T. Zeller),,60,49
255,3,6:47.0,T. Zeller makes free throw 1 of 2,,61,49
256,3,6:47.0,,P. Patterson enters the game for G. Vásquez,61,49
257,3,6:47.0,,L. Williams enters the game for J. Valančiūnas,61,49
258,3,6:47.0,T. Zeller makes free throw 2 of 2,,62,49
259,3,6:32.0,,Shooting foul by T. Zeller (drawn by T. Ross),62,49
260,3,6:32.0,,T. Ross misses free throw 1 of 2,62,49
261,3,6:32.0,,Offensive rebound by Team,62,49
262,3,6:32.0,,T. Ross makes free throw 2 of 2,62,50
263,3,6:24.0,Turnover by M. Smart (lost ball; steal by T. Hansbrough),,62,50
264,3,6:20.0,,T. Hansbrough makes 2-pt dunk at rim,62,52
265,3,6:02.0,T. Zeller makes 2-pt layup from 2 ft,,64,52
266,3,5:52.0,,D. DeRozan makes 2-pt layup from 2 ft,64,54
267,3,5:41.0,Turnover by E. Turner (bad pass; steal by L. Williams),,64,54
268,3,5:36.0,,L. Williams makes 2-pt layup from 2 ft,64,56
269,3,5:36.0,Boston full timeout,,64,56
270,3,5:36.0,K. Olynyk enters the game for B. Bass,,64,56
271,3,5:36.0,I. Thomas enters the game for M. Smart,,64,56
272,3,5:21.0,E. Turner makes 2-pt jump shot from 12 ft (assist by I. Thomas),,66,56
273,3,5:02.0,,D. DeRozan misses 2-pt jump shot from 7 ft,66,56
274,3,5:01.0,,Offensive rebound by T. Hansbrough,66,56
275,3,5:01.0,,Shooting foul by A. Bradley (drawn by T. Hansbrough),66,56
276,3,5:01.0,,T. Hansbrough makes free throw 1 of 2,66,57
277,3,5:01.0,,T. Hansbrough makes free throw 2 of 2,66,58
278,3,4:45.0,I. Thomas misses 3-pt jump shot from 24 ft,,66,58
279,3,4:44.0,,Defensive rebound by P. Patterson,66,58
280,3,4:35.0,,P. Patterson misses 3-pt jump shot from 24 ft,66,58
281,3,4:34.0,Defensive rebound by T. Zeller,,66,58
282,3,4:24.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Turner),,69,58
283,3,4:05.0,,Turnover by D. DeRozan (lost ball; steal by K. Olynyk),69,58
284,3,4:00.0,I. Thomas misses 2-pt layup from 2 ft,,69,58
285,3,3:57.0,Offensive rebound by E. Turner,,69,58
286,3,3:55.0,E. Turner makes 2-pt tip-in from 1 ft,,71,58
287,3,3:44.0,,Personal block foul by K. Olynyk (drawn by L. Williams),71,58
288,3,3:44.0,,L. Williams misses free throw 1 of 2,71,58
289,3,3:44.0,,Offensive rebound by Team,71,58
290,3,3:44.0,,L. Williams makes free throw 2 of 2,71,59
291,3,3:28.0,A. Bradley misses 3-pt jump shot from 22 ft,,71,59
292,3,3:27.0,Offensive rebound by Team,,71,59
293,3,3:27.0,,Loose ball foul by T. Hansbrough (drawn by T. Zeller),71,59
294,3,3:24.0,I. Thomas makes 2-pt jump shot from 14 ft,,73,59
295,3,3:12.0,,L. Williams makes 3-pt jump shot from 25 ft,73,62
296,3,2:55.0,Shooting foul by P. Patterson (drawn by K. Olynyk),,73,62
297,3,2:55.0,K. Olynyk makes free throw 1 of 2,,74,62
298,3,2:55.0,K. Olynyk makes free throw 2 of 2,,75,62
299,3,2:40.0,,L. Williams makes 2-pt layup from 2 ft (assist by P. Patterson),75,64
300,3,2:25.0,T. Zeller makes 2-pt dunk at rim (assist by E. Turner),,77,64
301,3,2:19.0,,Shooting foul by T. Zeller (drawn by L. Williams),77,64
302,3,2:19.0,,L. Williams makes free throw 1 of 2,77,65
303,3,2:19.0,J. Sullinger enters the game for T. Zeller,,77,65
304,3,2:19.0,J. Crowder enters the game for E. Turner,,77,65
305,3,2:19.0,,L. Williams makes free throw 2 of 2,77,66
306,3,2:09.0,K. Olynyk misses 3-pt jump shot from 23 ft,,77,66
307,3,2:07.0,,Defensive rebound by L. Williams,77,66
308,3,2:01.0,,P. Patterson misses 3-pt jump shot from 23 ft,77,66
309,3,2:00.0,Defensive rebound by J. Sullinger,,77,66
310,3,1:54.0,I. Thomas misses 3-pt jump shot from 25 ft,,77,66
311,3,1:51.0,Offensive rebound by J. Sullinger,,77,66
312,3,1:42.0,I. Thomas makes 2-pt layup from 2 ft,,79,66
313,3,1:24.0,,T. Hansbrough makes 2-pt hook shot from 2 ft (assist by L. Williams),79,68
314,3,1:10.0,K. Olynyk misses 2-pt jump shot from 11 ft,,79,68
315,3,1:08.0,,Defensive rebound by T. Ross,79,68
316,3,1:01.0,,Turnover by D. DeRozan (lost ball; steal by J. Sullinger),79,68
317,3,0:55.0,Turnover by I. Thomas (bad pass; steal by P. Patterson),,79,68
318,3,0:46.0,Offensive charge foul by D. DeRozan (drawn by J. Sullinger),,79,68
319,3,0:46.0,,Turnover by D. DeRozan (offensive foul),79,68
320,3,0:30.0,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Crowder),,81,68
321,3,0:08.0,,L. Williams misses 3-pt jump shot from 25 ft (block by J. Sullinger),81,68
322,3,0:07.0,,Offensive rebound by L. Williams,81,68
323,3,0:07.0,,L. Williams makes 2-pt jump shot from 18 ft,81,70
324,3,0:01.0,A. Bradley misses 2-pt jump shot from 21 ft,,81,70
325,3,0:00.0,,Defensive rebound by T. Hansbrough,81,70
326,4,11:49.0,,L. Williams misses 3-pt jump shot from 25 ft,81,70
327,4,11:47.0,Defensive rebound by I. Thomas,,81,70
328,4,11:40.0,J. Sullinger misses 3-pt jump shot from 24 ft,,81,70
329,4,11:38.0,,Defensive rebound by G. Vásquez,81,70
330,4,11:28.0,,Offensive foul by G. Vásquez (drawn by M. Smart),81,70
331,4,11:28.0,,Turnover by G. Vásquez (offensive foul),81,70
332,4,11:05.0,J. Crowder misses 2-pt jump shot from 15 ft,,81,70
333,4,11:04.0,,Defensive rebound by J. Valančiūnas,81,70
334,4,10:50.0,,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by L. Williams),81,72
335,4,10:33.0,K. Olynyk misses 3-pt jump shot from 24 ft,,81,72
336,4,10:32.0,,Defensive rebound by J. Valančiūnas,81,72
337,4,10:13.0,,P. Patterson misses 2-pt jump shot from 8 ft,81,72
338,4,10:10.0,,Offensive rebound by Team,81,72
339,4,9:59.0,,J. Johnson makes 2-pt layup from 1 ft,81,74
340,4,9:44.0,M. Smart misses 3-pt jump shot from 22 ft,,81,74
341,4,9:42.0,,Defensive rebound by J. Valančiūnas,81,74
342,4,9:35.0,,Shooting foul by J. Crowder (drawn by L. Williams),81,74
343,4,9:35.0,,L. Williams misses free throw 1 of 2,81,74
344,4,9:35.0,,Offensive rebound by Team,81,74
345,4,9:35.0,J. Jerebko enters the game for K. Olynyk,,81,74
346,4,9:35.0,E. Turner enters the game for I. Thomas,,81,74
347,4,9:35.0,,L. Williams makes free throw 2 of 2,81,75
348,4,9:16.0,Shooting foul by L. Williams (drawn by M. Smart),,81,75
349,4,9:16.0,M. Smart makes free throw 1 of 3,,82,75
350,4,9:16.0,M. Smart misses free throw 2 of 3,,82,75
351,4,9:16.0,Offensive rebound by Team,,82,75
352,4,9:16.0,M. Smart misses free throw 3 of 3,,82,75
353,4,9:15.0,,Defensive rebound by J. Valančiūnas,82,75
354,4,8:54.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by P. Patterson),82,77
355,4,8:39.0,Personal foul by G. Vásquez (drawn by E. Turner),,82,77
356,4,8:39.0,Official timeout,,82,77
357,4,8:34.0,J. Jerebko makes 2-pt dunk at rim,,84,77
358,4,8:17.0,,J. Johnson makes 2-pt layup from 2 ft (assist by G. Vásquez),84,79
359,4,8:17.0,,Shooting foul by E. Turner (drawn by J. Johnson),84,79
360,4,8:17.0,T. Zeller enters the game for J. Sullinger,,84,79
361,4,8:17.0,,J. Johnson makes free throw 1 of 1,84,80
362,4,8:03.0,M. Smart makes 2-pt hook shot from 6 ft,,86,80
363,4,7:52.0,,J. Valančiūnas misses 2-pt jump shot from 18 ft,86,80
364,4,7:51.0,Defensive rebound by J. Jerebko,,86,80
365,4,7:36.0,T. Zeller makes 2-pt hook shot from 6 ft (assist by J. Crowder),,88,80
366,4,7:13.0,,G. Vásquez makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),88,83
367,4,6:58.0,Personal foul by J. Valančiūnas (drawn by T. Zeller),,88,83
368,4,6:58.0,,D. DeRozan enters the game for L. Williams,88,83
369,4,6:52.0,T. Zeller misses 2-pt hook shot from 5 ft,,88,83
370,4,6:51.0,Offensive rebound by T. Zeller,,88,83
371,4,6:49.0,T. Zeller makes 2-pt layup from 2 ft,,90,83
372,4,6:35.0,,Turnover by G. Vásquez (bad pass; steal by E. Turner),90,83
373,4,6:21.0,Turnover by E. Turner (bad pass; steal by P. Patterson),,90,83
374,4,6:14.0,,Personal foul by E. Turner (drawn by J. Valančiūnas),90,83
375,4,6:00.0,,Shooting foul by J. Crowder (drawn by J. Johnson),90,83
376,4,6:00.0,,J. Johnson makes free throw 1 of 2,90,84
377,4,6:00.0,,J. Johnson makes free throw 2 of 2,90,85
378,4,5:49.0,Shooting foul by J. Johnson (drawn by T. Zeller),,90,85
379,4,5:49.0,,Toronto full timeout,90,85
380,4,5:49.0,T. Zeller makes free throw 1 of 2,,91,85
