,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
104,1,0:48.0,Shooting foul by R. Covington (drawn by Q. Acy),,21,26
105,1,0:48.0,Q. Acy makes free throw 1 of 2,,22,26
106,1,0:48.0,Q. Acy makes free throw 2 of 2,,23,26
107,1,0:24.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by R. Covington),23,29
108,1,0:03.0,L. Galloway misses 2-pt jump shot from 20 ft,,23,29
109,1,0:01.0,,Defensive rebound by R. Covington,23,29
110,2,11:41.0,Turnover by L. Galloway (lost ball; steal by J. Richardson),,23,29
111,2,11:31.0,,L. Mbah a Moute makes 2-pt jump shot from 15 ft (assist by J. Richardson),23,31
112,2,11:08.0,Turnover by T. Wear (bad pass; steal by I. Canaan),,23,31
113,2,10:58.0,,J. Richardson misses 3-pt jump shot from 28 ft,23,31
114,2,10:57.0,Defensive rebound by C. Aldrich,,23,31
115,2,10:45.0,Personal foul by R. Covington (drawn by T. Wear),,23,31
116,2,10:39.0,C. Aldrich makes 2-pt dunk at rim (assist by S. Larkin),,25,31
117,2,10:17.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft (block by J. Smith),25,31
118,2,10:14.0,,Offensive rebound by R. Covington,25,31
119,2,10:12.0,,I. Canaan misses 3-pt jump shot from 27 ft,25,31
120,2,10:11.0,,Offensive rebound by L. Mbah a Moute,25,31
121,2,9:57.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,25,31
122,2,9:56.0,Defensive rebound by C. Aldrich,,25,31
123,2,9:52.0,L. Galloway misses 2-pt dunk at rim,,25,31
124,2,9:49.0,,Defensive rebound by Team,25,31
125,2,9:32.0,,F. Aldemir makes 2-pt dunk at rim (assist by L. Mbah a Moute),25,33
126,2,9:15.0,C. Aldrich misses 2-pt hook shot from 7 ft,,25,33
127,2,9:13.0,,Defensive rebound by J. Richardson,25,33
128,2,8:52.0,,J. Richardson misses 2-pt jump shot from 10 ft,25,33
129,2,8:51.0,,Offensive rebound by F. Aldemir,25,33
130,2,8:37.0,,L. Mbah a Moute makes 2-pt jump shot from 21 ft,25,35
131,2,8:28.0,New York full timeout,,25,35
132,2,8:28.0,A. Shved enters the game for S. Larkin,,25,35
133,2,8:28.0,S. Larkin enters the game for L. Galloway,,25,35
134,2,8:28.0,L. Thomas enters the game for T. Wear,,25,35
135,2,8:28.0,L. Amundson enters the game for J. Smith,,25,35
136,2,8:28.0,A. Bargnani enters the game for C. Aldrich,,25,35
137,2,8:18.0,Offensive foul by L. Thomas (drawn by R. Covington),,25,35
138,2,8:18.0,Turnover by L. Thomas (offensive foul),,25,35
139,2,8:00.0,,L. Mbah a Moute makes 2-pt jump shot from 7 ft (assist by R. Covington),25,37
140,2,7:39.0,A. Bargnani misses 2-pt jump shot from 12 ft,,25,37
141,2,7:38.0,,Defensive rebound by R. Covington,25,37
142,2,7:32.0,,F. Aldemir makes 2-pt layup at rim (assist by I. Canaan),25,39
143,2,7:22.0,Shooting foul by F. Aldemir (drawn by A. Shved),,25,39
144,2,7:22.0,A. Shved makes free throw 1 of 2,,26,39
145,2,7:22.0,T. Wear enters the game for L. Thomas,,26,39
146,2,7:22.0,A. Shved makes free throw 2 of 2,,27,39
147,2,7:05.0,,F. Aldemir misses 2-pt jump shot from 5 ft (block by A. Shved),27,39
148,2,7:03.0,,Offensive rebound by J. Richardson,27,39
149,2,7:01.0,,J. Richardson misses 3-pt jump shot from 22 ft,27,39
150,2,6:58.0,Defensive rebound by S. Larkin,,27,39
151,2,6:39.0,S. Larkin makes 2-pt layup from 1 ft (assist by L. Amundson),,29,39
152,2,6:35.0,,Philadelphia full timeout,29,39
153,2,6:35.0,,N. Noel enters the game for R. Covington,29,39
154,2,6:35.0,,J. Sampson enters the game for F. Aldemir,29,39
155,2,6:23.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by J. Richardson),29,42
156,2,6:09.0,S. Larkin makes 2-pt jump shot from 5 ft,,31,42
157,2,5:53.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by L. Mbah a Moute),31,45
158,2,5:40.0,Personal foul by J. Sampson (drawn by A. Shved),,31,45
159,2,5:40.0,,I. Smith enters the game for I. Canaan,31,45
160,2,5:35.0,S. Larkin misses 2-pt jump shot from 18 ft,,31,45
161,2,5:34.0,,Defensive rebound by L. Mbah a Moute,31,45
162,2,5:23.0,,Turnover by I. Smith (bad pass; steal by S. Larkin),31,45
163,2,5:17.0,A. Bargnani makes 2-pt layup from 1 ft (assist by T. Wear),,33,45
164,2,5:05.0,,J. Sampson misses 2-pt layup from 1 ft,33,45
165,2,5:03.0,Defensive rebound by L. Amundson,,33,45
166,2,4:57.0,A. Bargnani misses 3-pt jump shot from 25 ft,,33,45
167,2,4:55.0,,Defensive rebound by L. Mbah a Moute,33,45
168,2,4:33.0,,I. Smith misses 2-pt jump shot from 7 ft,33,45
169,2,4:31.0,Defensive rebound by L. Amundson,,33,45
170,2,4:27.0,A. Shved makes 3-pt jump shot from 26 ft,,36,45
171,2,4:27.0,,Philadelphia full timeout,36,45
172,2,4:27.0,,H. Thompson enters the game for J. Richardson,36,45
173,2,4:09.0,,H. Thompson makes 2-pt jump shot from 7 ft,36,47
174,2,3:51.0,A. Bargnani misses 2-pt jump shot from 7 ft,,36,47
175,2,3:50.0,,Defensive rebound by N. Noel,36,47
176,2,3:36.0,,H. Thompson makes 2-pt layup from 1 ft (assist by L. Mbah a Moute),36,49
177,2,3:19.0,L. Amundson misses 2-pt jump shot from 5 ft,,36,49
178,2,3:17.0,Offensive rebound by S. Larkin,,36,49
179,2,3:13.0,A. Shved makes 3-pt jump shot from 27 ft (assist by A. Bargnani),,39,49
180,2,2:55.0,,N. Noel misses 2-pt hook shot from 4 ft,39,49
181,2,2:52.0,,Offensive rebound by N. Noel,39,49
182,2,2:52.0,Official timeout,,39,49
183,2,2:52.0,,J. Grant enters the game for L. Mbah a Moute,39,49
184,2,2:50.0,Q. Acy enters the game for L. Amundson,,39,49
185,2,2:43.0,,J. Sampson misses 3-pt jump shot from 25 ft,39,49
186,2,2:42.0,Defensive rebound by A. Shved,,39,49
187,2,2:31.0,Shooting foul by J. Grant (drawn by A. Bargnani),,39,49
188,2,2:31.0,A. Bargnani makes free throw 1 of 2,,40,49
189,2,2:31.0,,R. Covington enters the game for J. Grant,40,49
190,2,2:31.0,A. Bargnani makes free throw 2 of 2,,41,49
191,2,2:19.0,,I. Smith misses 3-pt jump shot from 24 ft,41,49
192,2,2:17.0,Defensive rebound by A. Bargnani,,41,49
193,2,2:02.0,A. Bargnani misses 3-pt jump shot from 25 ft,,41,49
194,2,1:59.0,Offensive rebound by Q. Acy,,41,49
195,2,1:58.0,Turnover by A. Shved (bad pass),,41,49
196,2,1:41.0,,J. Sampson makes 2-pt layup from 1 ft (assist by N. Noel),41,51
197,2,1:25.0,Turnover by A. Bargnani (lost ball; steal by N. Noel),,41,51
198,2,1:21.0,,Shooting foul by Q. Acy (drawn by N. Noel),41,51
199,2,1:21.0,,N. Noel makes free throw 1 of 2,41,52
200,2,1:21.0,,N. Noel misses free throw 2 of 2,41,52
201,2,1:20.0,Defensive rebound by A. Bargnani,,41,52
202,2,0:58.0,S. Larkin makes 2-pt layup from 1 ft,,43,52
203,2,0:49.0,,I. Smith misses 2-pt jump shot from 3 ft,43,52
204,2,0:47.0,Defensive rebound by T. Wear,,43,52
205,2,0:42.0,A. Bargnani makes 2-pt jump shot from 10 ft (assist by A. Shved),,45,52
206,2,0:28.0,,I. Smith misses 2-pt jump shot from 4 ft,45,52
207,2,0:26.0,Defensive rebound by A. Bargnani,,45,52
208,2,0:05.0,S. Larkin makes 3-pt jump shot from 24 ft,,48,52
209,2,0:00.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),48,54
210,3,11:35.0,L. Thomas makes 2-pt layup at rim (assist by L. Galloway),,50,54
211,3,11:24.0,,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by J. Richardson),50,57
212,3,11:06.0,L. Amundson misses 2-pt layup at rim (block by N. Noel),,50,57
213,3,11:04.0,,Defensive rebound by J. Richardson,50,57
214,3,10:54.0,,J. Richardson misses 2-pt jump shot from 6 ft,50,57
215,3,10:53.0,Defensive rebound by Team,,50,57
216,3,10:40.0,Turnover by L. Amundson (bad pass; steal by J. Richardson),,50,57
217,3,10:35.0,,I. Smith misses 2-pt layup from 1 ft,50,57
218,3,10:33.0,Defensive rebound by A. Shved,,50,57
219,3,10:23.0,A. Shved makes 3-pt jump shot from 25 ft,,53,57
220,3,10:08.0,,N. Noel misses 2-pt layup at rim,53,57
221,3,10:06.0,,Offensive rebound by N. Noel,53,57
222,3,10:05.0,,N. Noel makes 2-pt layup from 2 ft,53,59
223,3,9:45.0,Personal foul by J. Sampson (drawn by A. Shved),,53,59
224,3,9:45.0,C. Aldrich enters the game for L. Amundson,,53,59
225,3,9:40.0,L. Thomas makes 2-pt layup from 1 ft (assist by A. Bargnani),,55,59
226,3,9:25.0,,J. Richardson makes 2-pt jump shot from 18 ft,55,61
227,3,9:13.0,A. Shved misses 3-pt jump shot from 24 ft,,55,61
228,3,9:10.0,,Defensive rebound by N. Noel,55,61
229,3,8:58.0,,J. Sampson misses 3-pt jump shot from 24 ft,55,61
230,3,8:57.0,,Offensive rebound by N. Noel,55,61
231,3,8:43.0,,J. Richardson misses 3-pt jump shot from 25 ft,55,61
232,3,8:42.0,,Offensive rebound by N. Noel,55,61
233,3,8:37.0,,Shooting foul by C. Aldrich (drawn by J. Richardson),55,61
234,3,8:37.0,,J. Richardson misses free throw 1 of 2,55,61
235,3,8:37.0,,Offensive rebound by Team,55,61
236,3,8:37.0,,J. Richardson makes free throw 2 of 2,55,62
237,3,8:26.0,L. Thomas makes 2-pt dunk at rim (assist by C. Aldrich),,57,62
238,3,8:13.0,,Shooting foul by C. Aldrich (drawn by L. Mbah a Moute),57,62
239,3,8:13.0,,L. Mbah a Moute makes free throw 1 of 2,57,63
240,3,8:13.0,,L. Mbah a Moute makes free throw 2 of 2,57,64
241,3,8:03.0,Turnover by L. Galloway (bad pass; steal by N. Noel),,57,64
242,3,8:03.0,,Clear path foul by L. Galloway,57,64
243,3,8:03.0,,N. Noel makes clear path free throw 1 of 2,57,65
244,3,8:03.0,,N. Noel misses clear path free throw 2 of 2,57,65
245,3,8:03.0,,Offensive rebound by Team,57,65
246,3,7:56.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),57,67
247,3,7:45.0,Turnover by L. Thomas (bad pass; steal by N. Noel),,57,67
248,3,7:32.0,,Turnover by J. Richardson (bad pass; steal by C. Aldrich),57,67
249,3,7:25.0,L. Thomas misses 2-pt jump shot from 18 ft,,57,67
250,3,7:22.0,Offensive rebound by C. Aldrich,,57,67
251,3,7:22.0,Shooting foul by L. Mbah a Moute (drawn by C. Aldrich),,57,67
252,3,7:22.0,C. Aldrich misses free throw 1 of 2,,57,67
253,3,7:22.0,Offensive rebound by Team,,57,67
254,3,7:22.0,C. Aldrich makes free throw 2 of 2,,58,67
255,3,7:06.0,,Shooting foul by C. Aldrich (drawn by J. Sampson),58,67
256,3,7:06.0,,J. Sampson makes free throw 1 of 2,58,68
257,3,7:06.0,,R. Covington enters the game for J. Richardson,58,68
258,3,7:06.0,S. Larkin enters the game for C. Aldrich,,58,68
259,3,7:06.0,,J. Sampson makes free throw 2 of 2,58,69
260,3,6:52.0,Turnover by S. Larkin (bad pass; steal by N. Noel),,58,69
261,3,6:45.0,,N. Noel makes 2-pt layup from 1 ft (assist by I. Smith),58,71
262,3,6:45.0,,Shooting foul by A. Bargnani (drawn by N. Noel),58,71
263,3,6:45.0,Q. Acy enters the game for A. Bargnani,,58,71
264,3,6:45.0,,N. Noel makes free throw 1 of 1,58,72
265,3,6:23.0,S. Larkin misses 2-pt layup from 1 ft (block by J. Sampson),,58,72
266,3,6:22.0,,Defensive rebound by I. Smith,58,72
267,3,6:03.0,,Turnover by J. Sampson (bad pass),58,72
268,3,6:03.0,,J. Grant enters the game for L. Mbah a Moute,58,72
269,3,5:39.0,Q. Acy misses 2-pt jump shot from 17 ft,,58,72
270,3,5:38.0,,Defensive rebound by I. Smith,58,72
271,3,5:32.0,,I. Smith misses 2-pt layup from 2 ft,58,72
272,3,5:30.0,Defensive rebound by Q. Acy,,58,72
273,3,5:25.0,A. Shved makes 3-pt jump shot from 26 ft (assist by L. Galloway),,61,72
274,3,5:23.0,,Philadelphia full timeout,61,72
275,3,5:23.0,,H. Thompson enters the game for J. Sampson,61,72
276,3,5:13.0,,H. Thompson misses 3-pt jump shot from 25 ft,61,72
277,3,5:11.0,Defensive rebound by Team,,61,72
278,3,4:51.0,A. Shved misses 2-pt layup from 1 ft (block by N. Noel),,61,72
279,3,4:49.0,Offensive rebound by L. Thomas,,61,72
280,3,4:40.0,,Shooting foul by A. Shved (drawn by H. Thompson),61,72
281,3,4:40.0,,H. Thompson makes free throw 1 of 2,61,73
282,3,4:40.0,T. Wear enters the game for L. Thomas,,61,73
283,3,4:40.0,,H. Thompson makes free throw 2 of 2,61,74
284,3,4:29.0,Q. Acy makes 2-pt dunk at rim (assist by S. Larkin),,63,74
285,3,4:06.0,,I. Smith makes 3-pt jump shot from 25 ft,63,77
286,3,3:54.0,A. Shved misses 2-pt jump shot from 11 ft,,63,77
287,3,3:52.0,,Defensive rebound by N. Noel,63,77
288,3,3:44.0,,N. Noel misses 2-pt jump shot from 16 ft,63,77
289,3,3:43.0,Defensive rebound by L. Galloway,,63,77
290,3,3:28.0,L. Galloway misses 2-pt jump shot from 15 ft,,63,77
291,3,3:27.0,,Defensive rebound by I. Smith,63,77
292,3,3:22.0,,Turnover by I. Smith (lost ball; steal by L. Galloway),63,77
293,3,3:19.0,Turnover by S. Larkin (lost ball; steal by I. Smith),,63,77
294,3,3:15.0,,R. Covington misses 3-pt jump shot from 23 ft,63,77
295,3,3:13.0,Defensive rebound by S. Larkin,,63,77
296,3,2:51.0,S. Larkin makes 2-pt jump shot from 17 ft (assist by Q. Acy),,65,77
297,3,2:30.0,,J. Grant misses 2-pt layup from 2 ft (block by T. Wear),65,77
298,3,2:30.0,,Offensive rebound by Team,65,77
299,3,2:30.0,New York full timeout,,65,77
300,3,2:30.0,,I. Canaan enters the game for I. Smith,65,77
301,3,2:30.0,,F. Aldemir enters the game for N. Noel,65,77
302,3,2:13.0,Q. Acy misses 2-pt layup from 2 ft (block by J. Grant),,65,77
303,3,2:11.0,,Defensive rebound by H. Thompson,65,77
304,3,1:56.0,,I. Canaan makes 3-pt jump shot from 25 ft,65,80
305,3,1:43.0,Shooting foul by F. Aldemir (drawn by T. Wear),,65,80
306,3,1:43.0,T. Wear makes free throw 1 of 2,,66,80
307,3,1:43.0,J. Smith enters the game for A. Shved,,66,80
308,3,1:43.0,T. Wear misses free throw 2 of 2,,66,80
309,3,1:42.0,,Defensive rebound by J. Grant,66,80
310,3,1:19.0,,Turnover by Team (shot clock),66,80
311,3,1:06.0,L. Galloway misses 2-pt jump shot from 14 ft,,66,80
312,3,1:05.0,,Defensive rebound by R. Covington,66,80
313,3,0:52.0,,H. Thompson misses 3-pt jump shot from 23 ft,66,80
314,3,0:50.0,Defensive rebound by S. Larkin,,66,80
315,3,0:26.0,J. Smith misses 2-pt jump shot from 14 ft,,66,80
316,3,0:24.0,,Defensive rebound by F. Aldemir,66,80
317,3,0:23.0,,Turnover by F. Aldemir (lost ball; steal by Q. Acy),66,80
318,3,0:02.0,Turnover by S. Larkin (lost ball; steal by H. Thompson),,66,80
319,4,11:40.0,,H. Thompson misses 2-pt jump shot from 3 ft,66,80
320,4,11:39.0,Defensive rebound by Team,,66,80
321,4,11:17.0,Turnover by L. Galloway (bad pass),,66,80
322,4,10:57.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by J. Grant),66,83
323,4,10:36.0,T. Wear misses 2-pt jump shot from 17 ft,,66,83
324,4,10:34.0,,Defensive rebound by F. Aldemir,66,83
325,4,10:21.0,,R. Covington misses 2-pt layup from 2 ft (block by J. Smith),66,83
326,4,10:19.0,Defensive rebound by T. Wear,,66,83
327,4,10:12.0,A. Bargnani misses 3-pt jump shot from 25 ft,,66,83
328,4,10:10.0,Offensive rebound by T. Wear,,66,83
329,4,9:59.0,S. Larkin misses 2-pt layup from 2 ft,,66,83
330,4,9:57.0,,Defensive rebound by F. Aldemir,66,83
331,4,9:50.0,,I. Canaan misses 3-pt jump shot from 23 ft,66,83
332,4,9:48.0,Defensive rebound by T. Wear,,66,83
333,4,9:33.0,A. Bargnani misses 2-pt jump shot from 4 ft,,66,83
334,4,9:31.0,Offensive rebound by A. Bargnani,,66,83
335,4,9:30.0,A. Bargnani makes 2-pt layup from 1 ft,,68,83
336,4,9:04.0,,I. Canaan misses 3-pt jump shot from 25 ft,68,83
337,4,9:03.0,,Offensive rebound by Team,68,83
338,4,9:03.0,,Turnover by Team (shot clock),68,83
339,4,9:03.0,A. Shved enters the game for S. Larkin,,68,83
340,4,8:47.0,T. Wear misses 2-pt jump shot from 20 ft,,68,83
341,4,8:45.0,,Defensive rebound by F. Aldemir,68,83
342,4,8:40.0,,Turnover by I. Canaan (bad pass),68,83
343,4,8:40.0,Official timeout,,68,83
344,4,8:29.0,A. Bargnani makes 2-pt dunk at rim (assist by A. Shved),,70,83
345,4,8:12.0,,H. Thompson misses 2-pt jump shot from 8 ft,70,83
346,4,8:10.0,Defensive rebound by A. Shved,,70,83
347,4,8:02.0,A. Shved misses 2-pt jump shot from 14 ft (block by H. Thompson),,70,83
348,4,7:59.0,,Defensive rebound by J. Grant,70,83
349,4,7:53.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by I. Canaan),70,86
350,4,7:53.0,New York full timeout,,70,86
351,4,7:53.0,,J. Sampson enters the game for R. Covington,70,86
352,4,7:42.0,Personal foul by J. Grant (drawn by L. Galloway),,70,86
353,4,7:37.0,Shooting foul by F. Aldemir (drawn by A. Bargnani),,70,86
354,4,7:37.0,A. Bargnani makes free throw 1 of 2,,71,86
355,4,7:37.0,A. Bargnani makes free throw 2 of 2,,72,86
356,4,7:25.0,,J. Sampson makes 2-pt jump shot from 6 ft,72,88
357,4,7:12.0,J. Smith misses 2-pt jump shot from 7 ft,,72,88
358,4,7:10.0,,Defensive rebound by F. Aldemir,72,88
359,4,6:59.0,,I. Canaan misses 2-pt jump shot from 4 ft,72,88
360,4,6:58.0,,Offensive rebound by F. Aldemir,72,88
361,4,6:49.0,,I. Canaan misses 3-pt jump shot from 28 ft,72,88
362,4,6:47.0,Defensive rebound by A. Shved,,72,88
363,4,6:38.0,A. Bargnani misses 2-pt jump shot from 13 ft,,72,88
364,4,6:37.0,,Defensive rebound by F. Aldemir,72,88
365,4,6:30.0,,Philadelphia full timeout,72,88
366,4,6:30.0,Q. Acy enters the game for T. Wear,,72,88
367,4,6:30.0,,N. Noel enters the game for J. Grant,72,88
368,4,6:30.0,,L. Mbah a Moute enters the game for H. Thompson,72,88
369,4,6:30.0,,R. Covington enters the game for F. Aldemir,72,88
370,4,6:30.0,L. Thomas enters the game for A. Bargnani,,72,88
371,4,6:30.0,S. Larkin enters the game for L. Galloway,,72,88
372,4,6:25.0,,Personal foul by Q. Acy (drawn by J. Sampson),72,88
373,4,6:15.0,,R. Covington misses 2-pt jump shot from 19 ft,72,88
374,4,6:13.0,Defensive rebound by J. Smith,,72,88
375,4,6:03.0,J. Smith misses 2-pt jump shot from 21 ft,,72,88
376,4,6:01.0,,Defensive rebound by J. Sampson,72,88
377,4,5:51.0,,Turnover by J. Sampson (bad pass),72,88
378,4,5:51.0,,I. Smith enters the game for I. Canaan,72,88
379,4,5:32.0,Personal foul by N. Noel (drawn by Q. Acy),,72,88
380,4,5:25.0,A. Shved makes 3-pt jump shot from 24 ft (assist by Q. Acy),,75,88
381,4,5:02.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by I. Smith),75,91
382,4,4:54.0,L. Thomas misses 2-pt jump shot from 17 ft,,75,91
383,4,4:53.0,Offensive rebound by Team,,75,91
384,4,4:53.0,,Loose ball foul by R. Covington (drawn by Q. Acy),75,91
