,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
42,1,4:54.0,,G. Hill misses 2-pt jump shot from 19 ft,19,17
43,1,4:52.0,Defensive rebound by Team,,19,17
44,1,4:52.0,I. Shumpert enters the game for L. James,,19,17
45,1,4:42.0,K. Irving makes 2-pt jump shot from 12 ft,,21,17
46,1,4:30.0,,D. West makes 2-pt jump shot from 17 ft (assist by G. Hill),21,19
47,1,4:15.0,K. Irving makes 2-pt jump shot from 16 ft,,23,19
48,1,4:03.0,,Turnover by G. Hill (bad pass; steal by I. Shumpert),23,19
49,1,3:54.0,Shooting foul by D. West (drawn by T. Mozgov),,23,19
50,1,3:54.0,T. Mozgov makes free throw 1 of 2,,24,19
51,1,3:54.0,,L. Scola enters the game for S. Hill,24,19
52,1,3:54.0,,R. Stuckey enters the game for D. West,24,19
53,1,3:54.0,,C. Watson enters the game for R. Hibbert,24,19
54,1,3:54.0,,S. Whittington enters the game for G. Hill,24,19
55,1,3:54.0,T. Mozgov makes free throw 2 of 2,,25,19
56,1,3:44.0,,C. Miles misses 3-pt jump shot from 25 ft,25,19
57,1,3:43.0,Defensive rebound by T. Mozgov,,25,19
58,1,3:33.0,Personal block foul by C. Miles (drawn by K. Irving),,25,19
59,1,3:16.0,J. Smith makes 3-pt jump shot from 27 ft (assist by I. Shumpert),,28,19
60,1,2:52.0,,S. Whittington makes 2-pt layup from 1 ft (assist by C. Miles),28,21
61,1,2:39.0,T. Mozgov misses 2-pt layup from 2 ft,,28,21
62,1,2:37.0,,Defensive rebound by S. Whittington,28,21
63,1,2:32.0,Cleveland full timeout,,28,21
64,1,2:32.0,,D. Rudež enters the game for C. Miles,28,21
65,1,2:32.0,T. Thompson enters the game for T. Mozgov,,28,21
66,1,2:22.0,,D. Rudež makes 3-pt jump shot from 22 ft (assist by C. Watson),28,24
67,1,2:03.0,K. Irving misses 2-pt jump shot from 10 ft,,28,24
68,1,1:59.0,Offensive rebound by K. Irving,,28,24
69,1,1:59.0,Personal foul by R. Stuckey (drawn by K. Irving),,28,24
70,1,1:59.0,M. Dellavedova enters the game for K. Irving,,28,24
71,1,1:59.0,L. James enters the game for J. Smith,,28,24
72,1,1:42.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,31,24
73,1,1:24.0,,R. Stuckey misses 2-pt jump shot from 6 ft,31,24
74,1,1:21.0,Defensive rebound by K. Love,,31,24
75,1,1:14.0,L. James misses 2-pt layup from 2 ft,,31,24
76,1,1:13.0,,Defensive rebound by L. Scola,31,24
77,1,1:08.0,,D. Rudež makes 3-pt jump shot from 24 ft (assist by R. Stuckey),31,27
78,1,0:54.0,Turnover by L. James (traveling),,31,27
79,1,0:54.0,S. Marion enters the game for K. Love,,31,27
80,1,0:33.0,,D. Rudež misses 3-pt jump shot from 27 ft,31,27
81,1,0:31.0,Defensive rebound by T. Thompson,,31,27
82,1,0:15.0,Shooting foul by S. Whittington (drawn by L. James),,31,27
83,1,0:15.0,L. James misses free throw 1 of 2,,31,27
84,1,0:15.0,Offensive rebound by Team,,31,27
85,1,0:15.0,,C. Miles enters the game for S. Whittington,31,27
86,1,0:15.0,L. James misses free throw 2 of 2,,31,27
87,1,0:15.0,,Defensive rebound by C. Miles,31,27
88,1,0:00.0,,R. Stuckey misses 2-pt jump shot from 16 ft,31,27
89,1,0:00.0,,Offensive rebound by Team,31,27
90,2,11:42.0,,R. Stuckey makes 2-pt jump shot from 6 ft,31,29
91,2,11:16.0,L. James makes 2-pt jump shot from 18 ft,,33,29
92,2,10:50.0,,C. Watson misses 2-pt jump shot from 15 ft,33,29
93,2,10:48.0,Defensive rebound by I. Shumpert,,33,29
94,2,10:36.0,L. James makes 2-pt layup from 2 ft,,35,29
95,2,10:13.0,,L. Scola makes 2-pt jump shot from 4 ft (assist by R. Stuckey),35,31
96,2,9:51.0,Shooting foul by D. Rudež (drawn by L. James),,35,31
97,2,9:51.0,L. James makes free throw 1 of 2,,36,31
98,2,9:51.0,,S. Hill enters the game for D. Rudež,36,31
99,2,9:51.0,T. Mozgov enters the game for I. Shumpert,,36,31
100,2,9:51.0,L. James makes free throw 2 of 2,,37,31
101,2,9:35.0,,R. Hibbert misses 2-pt hook shot from 9 ft,37,31
102,2,9:34.0,Defensive rebound by T. Thompson,,37,31
103,2,9:25.0,Shooting foul by L. Scola (drawn by L. James),,37,31
104,2,9:25.0,L. James makes free throw 1 of 2,,38,31
105,2,9:25.0,L. James makes free throw 2 of 2,,39,31
106,2,9:06.0,,C. Watson misses 3-pt jump shot from 25 ft,39,31
107,2,9:05.0,Defensive rebound by S. Marion,,39,31
108,2,8:55.0,L. James misses 2-pt jump shot from 13 ft,,39,31
109,2,8:54.0,,Defensive rebound by C. Watson,39,31
110,2,8:46.0,,R. Stuckey misses 2-pt jump shot from 10 ft,39,31
111,2,8:46.0,Defensive rebound by Team,,39,31
112,2,8:46.0,Official timeout,,39,31
113,2,8:34.0,L. James misses 2-pt jump shot from 12 ft,,39,31
114,2,8:32.0,Offensive rebound by T. Thompson,,39,31
115,2,8:32.0,T. Thompson misses 2-pt tip-in from 1 ft,,39,31
116,2,8:30.0,Offensive rebound by T. Mozgov,,39,31
117,2,8:28.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,39,31
118,2,8:27.0,,Defensive rebound by R. Hibbert,39,31
119,2,8:27.0,Loose ball foul by L. James (drawn by L. Scola),,39,31
120,2,8:27.0,K. Irving enters the game for M. Dellavedova,,39,31
121,2,8:17.0,,L. Scola makes 2-pt jump shot from 19 ft (assist by C. Watson),39,33
122,2,7:53.0,L. James makes 2-pt jump shot from 5 ft (assist by T. Mozgov),,41,33
123,2,7:38.0,,L. Scola misses 2-pt jump shot from 3 ft (block by T. Thompson),41,33
124,2,7:36.0,Defensive rebound by L. James,,41,33
125,2,7:23.0,T. Mozgov misses 2-pt hook shot from 9 ft,,41,33
126,2,7:19.0,Offensive rebound by T. Thompson,,41,33
127,2,7:19.0,J. Smith enters the game for S. Marion,,41,33
128,2,7:19.0,I. Shumpert enters the game for L. James,,41,33
129,2,7:19.0,,S. Whittington enters the game for R. Hibbert,41,33
130,2,7:19.0,Violation by Team (jump ball),,41,33
131,2,7:19.0,Turnover by T. Thompson (jump ball violation.),,41,33
132,2,7:17.0,,D. Rudež enters the game for S. Hill,41,33
133,2,7:17.0,K. Love enters the game for T. Thompson,,41,33
134,2,7:02.0,,C. Watson misses 3-pt jump shot from 23 ft,41,33
135,2,7:00.0,Defensive rebound by K. Love,,41,33
136,2,6:42.0,T. Mozgov makes 2-pt layup from 1 ft (assist by K. Irving),,43,33
137,2,6:37.0,,Indiana full timeout,43,33
138,2,6:37.0,,G. Hill enters the game for C. Watson,43,33
139,2,6:37.0,,D. West enters the game for L. Scola,43,33
140,2,6:37.0,T. Thompson enters the game for T. Mozgov,,43,33
141,2,6:19.0,,Turnover by S. Whittington (traveling),43,33
142,2,5:59.0,K. Love misses 2-pt jump shot from 21 ft,,43,33
143,2,5:58.0,,Defensive rebound by D. West,43,33
144,2,5:45.0,,D. West misses 2-pt jump shot from 3 ft,43,33
145,2,5:44.0,Defensive rebound by K. Love,,43,33
146,2,5:35.0,K. Irving misses 2-pt jump shot from 3 ft,,43,33
147,2,5:34.0,Offensive rebound by T. Thompson,,43,33
148,2,5:34.0,T. Thompson makes 2-pt layup from 2 ft,,45,33
149,2,5:22.0,,G. Hill makes 2-pt layup from 1 ft,45,35
150,2,5:13.0,K. Irving misses 2-pt layup from 2 ft (block by G. Hill),,45,35
151,2,5:13.0,Offensive rebound by Team,,45,35
152,2,5:13.0,,R. Hibbert enters the game for S. Whittington,45,35
153,2,5:13.0,,C. Miles enters the game for R. Stuckey,45,35
154,2,5:13.0,T. Mozgov enters the game for T. Thompson,,45,35
155,2,5:10.0,J. Smith misses 3-pt jump shot from 23 ft,,45,35
156,2,5:09.0,,Defensive rebound by C. Miles,45,35
157,2,5:01.0,,R. Hibbert misses 2-pt jump shot from 17 ft,45,35
158,2,4:59.0,Defensive rebound by K. Love,,45,35
159,2,4:49.0,K. Irving makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,48,35
160,2,4:24.0,,G. Hill makes 3-pt jump shot from 25 ft,48,38
161,2,3:57.0,J. Smith makes 2-pt jump shot from 4 ft,,50,38
162,2,3:46.0,,Shooting foul by K. Love (drawn by G. Hill),50,38
163,2,3:46.0,,G. Hill makes free throw 1 of 2,50,39
164,2,3:46.0,,S. Hill enters the game for D. Rudež,50,39
165,2,3:46.0,L. James enters the game for I. Shumpert,,50,39
166,2,3:46.0,,G. Hill makes free throw 2 of 2,50,40
167,2,3:28.0,K. Irving makes 2-pt jump shot from 16 ft (assist by L. James),,52,40
168,2,3:17.0,,R. Hibbert misses 2-pt jump shot from 3 ft,52,40
169,2,3:15.0,,Offensive rebound by G. Hill,52,40
170,2,3:14.0,,Personal foul by L. James (drawn by G. Hill),52,40
171,2,2:59.0,,Shooting foul by T. Mozgov (drawn by D. West),52,40
172,2,2:59.0,Cleveland full timeout,,52,40
173,2,2:59.0,T. Thompson enters the game for T. Mozgov,,52,40
174,2,2:59.0,,D. West makes free throw 1 of 2,52,41
175,2,2:59.0,,D. West makes free throw 2 of 2,52,42
176,2,2:48.0,T. Thompson misses 2-pt dunk from 2 ft,,52,42
177,2,2:47.0,,Defensive rebound by D. West,52,42
178,2,2:36.0,,Shooting foul by K. Irving (drawn by G. Hill),52,42
179,2,2:36.0,,G. Hill misses free throw 1 of 2,52,42
180,2,2:36.0,,Offensive rebound by Team,52,42
181,2,2:36.0,,G. Hill makes free throw 2 of 2,52,43
182,2,2:23.0,J. Smith misses 2-pt jump shot from 11 ft,,52,43
183,2,2:23.0,Offensive rebound by Team,,52,43
184,2,2:23.0,,Loose ball foul by S. Hill (drawn by T. Thompson),52,43
185,2,2:08.0,K. Irving misses 2-pt jump shot from 14 ft,,52,43
186,2,2:07.0,,Defensive rebound by D. West,52,43
187,2,1:56.0,,D. West misses 2-pt jump shot from 16 ft,52,43
188,2,1:55.0,Defensive rebound by J. Smith,,52,43
189,2,1:42.0,J. Smith misses 3-pt jump shot from 26 ft,,52,43
190,2,1:40.0,,Defensive rebound by R. Hibbert,52,43
191,2,1:36.0,,C. Miles makes 2-pt layup from 2 ft (assist by G. Hill),52,45
192,2,1:16.0,Turnover by L. James (bad pass; steal by C. Miles),,52,45
193,2,0:56.0,,R. Hibbert misses 2-pt hook shot from 9 ft,52,45
194,2,0:55.0,Defensive rebound by K. Love,,52,45
195,2,0:33.0,L. James misses 2-pt jump shot from 19 ft,,52,45
196,2,0:32.0,,Defensive rebound by D. West,52,45
197,2,0:24.0,,Indiana full timeout,52,45
198,2,0:24.0,I. Shumpert enters the game for L. James,,52,45
199,2,0:08.0,,D. West makes 2-pt jump shot from 13 ft (assist by G. Hill),52,47
200,2,0:01.0,K. Irving makes 3-pt jump shot from 29 ft,,55,47
201,3,11:43.0,,D. West makes 2-pt jump shot from 18 ft (assist by G. Hill),55,49
202,3,11:30.0,J. Smith makes 3-pt jump shot from 23 ft (assist by K. Irving),,58,49
203,3,11:06.0,,Turnover by G. Hill (bad pass; steal by L. James),58,49
204,3,10:52.0,Turnover by T. Mozgov (lost ball; steal by D. West),,58,49
205,3,10:36.0,,D. West misses 2-pt jump shot from 18 ft,58,49
206,3,10:35.0,Defensive rebound by T. Mozgov,,58,49
207,3,10:27.0,K. Love misses 3-pt jump shot from 23 ft,,58,49
208,3,10:26.0,,Defensive rebound by G. Hill,58,49
209,3,10:04.0,,R. Hibbert makes 2-pt hook shot from 10 ft,58,51
210,3,9:50.0,K. Irving makes 2-pt jump shot from 17 ft,,60,51
211,3,9:32.0,,C. Miles misses 2-pt jump shot from 19 ft,60,51
212,3,9:31.0,Defensive rebound by T. Mozgov,,60,51
213,3,9:22.0,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),,63,51
214,3,9:03.0,,D. West makes 2-pt jump shot from 18 ft (assist by S. Hill),63,53
215,3,8:46.0,Personal foul by G. Hill (drawn by T. Mozgov),,63,53
216,3,8:32.0,K. Love misses 2-pt layup from 1 ft (block by R. Hibbert),,63,53
217,3,8:31.0,,Defensive rebound by D. West,63,53
218,3,8:26.0,,G. Hill misses 3-pt jump shot from 24 ft,63,53
219,3,8:25.0,Defensive rebound by T. Mozgov,,63,53
220,3,8:18.0,K. Irving makes 2-pt jump shot from 6 ft,,65,53
221,3,7:56.0,,Personal foul by K. Irving (drawn by G. Hill),65,53
222,3,7:53.0,,C. Miles misses 3-pt jump shot from 25 ft,65,53
223,3,7:52.0,,Offensive rebound by D. West,65,53
224,3,7:44.0,,Turnover by C. Miles (bad pass; steal by J. Smith),65,53
225,3,7:33.0,K. Irving misses 2-pt jump shot from 10 ft,,65,53
226,3,7:32.0,Offensive rebound by T. Mozgov,,65,53
227,3,7:26.0,J. Smith misses 3-pt jump shot from 23 ft,,65,53
228,3,7:25.0,,Defensive rebound by R. Hibbert,65,53
229,3,7:16.0,,Shooting foul by K. Love (drawn by G. Hill),65,53
230,3,7:16.0,,G. Hill misses free throw 1 of 2,65,53
231,3,7:16.0,,Offensive rebound by Team,65,53
232,3,7:16.0,,G. Hill makes free throw 2 of 2,65,54
233,3,6:58.0,J. Smith misses 3-pt jump shot from 24 ft,,65,54
234,3,6:57.0,,Defensive rebound by D. West,65,54
235,3,6:54.0,,Personal foul by J. Smith (drawn by G. Hill),65,54
236,3,6:54.0,,Indiana full timeout,65,54
237,3,6:44.0,,Turnover by G. Hill (bad pass),65,54
238,3,6:34.0,T. Mozgov makes 2-pt dunk from 1 ft (assist by L. James),,67,54
239,3,6:16.0,,S. Hill misses 2-pt jump shot from 4 ft,67,54
240,3,6:15.0,,Offensive rebound by S. Hill,67,54
241,3,6:12.0,,C. Miles misses 3-pt jump shot from 26 ft,67,54
242,3,6:10.0,,Offensive rebound by D. West,67,54
243,3,6:10.0,,D. West misses 2-pt tip-in from 1 ft,67,54
244,3,6:09.0,Defensive rebound by L. James,,67,54
245,3,5:57.0,Turnover by L. James (bad pass; steal by D. West),,67,54
246,3,5:48.0,,G. Hill misses 2-pt jump shot from 8 ft,67,54
247,3,5:47.0,Defensive rebound by K. Love,,67,54
248,3,5:41.0,J. Smith misses 3-pt jump shot from 26 ft,,67,54
249,3,5:40.0,Offensive rebound by K. Irving,,67,54
250,3,5:32.0,I. Shumpert enters the game for L. James,,67,54
251,3,5:18.0,T. Mozgov misses 2-pt jump shot from 12 ft,,67,54
252,3,5:17.0,,Defensive rebound by C. Miles,67,54
253,3,5:12.0,,Shooting foul by K. Love (drawn by C. Miles),67,54
254,3,5:12.0,,C. Miles misses free throw 1 of 2,67,54
255,3,5:12.0,,Offensive rebound by Team,67,54
256,3,5:12.0,T. Thompson enters the game for K. Love,,67,54
257,3,5:12.0,,R. Stuckey enters the game for S. Hill,67,54
258,3,5:12.0,,L. Scola enters the game for R. Hibbert,67,54
259,3,5:12.0,,C. Watson enters the game for G. Hill,67,54
260,3,5:12.0,,C. Miles makes free throw 2 of 2,67,55
261,3,5:03.0,K. Irving misses 3-pt jump shot from 25 ft,,67,55
262,3,5:02.0,,Defensive rebound by L. Scola,67,55
263,3,4:44.0,,D. West misses 2-pt jump shot from 19 ft,67,55
264,3,4:43.0,Defensive rebound by I. Shumpert,,67,55
265,3,4:35.0,Personal foul by R. Stuckey (drawn by I. Shumpert),,67,55
266,3,4:30.0,Turnover by T. Mozgov (lost ball; steal by R. Stuckey),,67,55
267,3,4:25.0,,C. Miles makes 2-pt dunk from 2 ft (assist by R. Stuckey),67,57
268,3,4:03.0,K. Irving makes 2-pt layup from 1 ft,,69,57
269,3,3:45.0,,D. West makes 2-pt jump shot from 9 ft,69,59
270,3,3:37.0,Turnover by K. Irving (lost ball; steal by C. Watson),,69,59
271,3,3:32.0,,C. Miles makes 2-pt layup from 1 ft (assist by C. Watson),69,61
272,3,3:24.0,J. Smith misses 3-pt jump shot from 24 ft,,69,61
273,3,3:23.0,,Defensive rebound by C. Watson,69,61
274,3,3:10.0,,L. Scola makes 2-pt jump shot from 3 ft (assist by D. West),69,63
275,3,3:09.0,Cleveland full timeout,,69,63
276,3,3:09.0,,R. Hibbert enters the game for C. Miles,69,63
277,3,3:09.0,L. James enters the game for J. Smith,,69,63
278,3,3:09.0,M. Dellavedova enters the game for K. Irving,,69,63
279,3,3:04.0,,S. Hill enters the game for D. West,69,63
280,3,2:55.0,I. Shumpert misses 3-pt jump shot from 23 ft,,69,63
281,3,2:54.0,Offensive rebound by T. Mozgov,,69,63
282,3,2:34.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,69,63
283,3,2:33.0,,Defensive rebound by L. Scola,69,63
284,3,2:23.0,,L. Scola misses 2-pt jump shot from 8 ft (block by T. Thompson),69,63
285,3,2:23.0,,Offensive rebound by L. Scola,69,63
286,3,2:09.0,,R. Stuckey misses 2-pt jump shot from 20 ft,69,63
287,3,2:07.0,Defensive rebound by M. Dellavedova,,69,63
288,3,1:58.0,L. James misses 2-pt jump shot from 18 ft,,69,63
289,3,1:57.0,,Defensive rebound by R. Hibbert,69,63
290,3,1:49.0,,S. Hill makes 2-pt layup from 1 ft,69,65
291,3,1:32.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,69,65
292,3,1:31.0,Offensive rebound by T. Thompson,,69,65
293,3,1:29.0,T. Thompson misses 2-pt layup from 1 ft,,69,65
294,3,1:28.0,Offensive rebound by T. Thompson,,69,65
295,3,1:10.0,Turnover by I. Shumpert (step out of bounds),,69,65
296,3,0:54.0,,Turnover by R. Hibbert (bad pass; steal by T. Thompson),69,65
297,3,0:49.0,L. James makes flagrant free throw 1 of 2,,70,65
298,3,0:49.0,L. James misses flagrant free throw 2 of 2,,70,65
299,3,0:49.0,Offensive rebound by Team,,70,65
300,3,0:41.0,Offensive foul by T. Mozgov (drawn by S. Hill),,70,65
301,3,0:41.0,Turnover by T. Mozgov (offensive foul),,70,65
302,3,0:21.0,,R. Hibbert makes 2-pt jump shot from 19 ft (assist by R. Stuckey),70,67
303,3,0:00.0,L. James misses 3-pt jump shot from 24 ft,,70,67
304,3,0:00.0,,Defensive rebound by L. Scola,70,67
305,4,11:43.0,T. Thompson makes 2-pt hook shot from 5 ft (assist by K. Love),,72,67
306,4,11:20.0,,S. Hill makes 2-pt dunk from 1 ft (assist by L. Scola),72,69
307,4,11:04.0,K. Irving misses 2-pt jump shot from 11 ft,,72,69
308,4,11:04.0,Offensive rebound by Team,,72,69
309,4,11:04.0,,Loose ball foul by R. Hibbert (drawn by T. Thompson),72,69
310,4,10:58.0,K. Irving makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,75,69
311,4,10:36.0,,S. Hill misses 3-pt jump shot from 25 ft,75,69
312,4,10:35.0,Defensive rebound by K. Love,,75,69
313,4,10:22.0,Turnover by K. Irving (bad pass; steal by L. Scola),,75,69
314,4,10:18.0,,L. Scola misses 2-pt layup from 2 ft (block by L. James),75,69
315,4,10:15.0,Defensive rebound by K. Love,,75,69
316,4,10:09.0,K. Irving misses 3-pt jump shot from 23 ft,,75,69
317,4,10:08.0,,Defensive rebound by L. Scola,75,69
318,4,10:02.0,,S. Hill makes 2-pt layup from 2 ft,75,71
319,4,10:02.0,,Shooting foul by M. Dellavedova (drawn by S. Hill),75,71
320,4,10:02.0,,S. Hill makes free throw 1 of 1,75,72
321,4,9:52.0,L. James makes 2-pt dunk at rim (assist by K. Love),,77,72
322,4,9:29.0,,R. Stuckey misses 3-pt jump shot from 23 ft,77,72
323,4,9:27.0,Defensive rebound by Team,,77,72
324,4,9:05.0,L. James makes 2-pt jump shot from 16 ft,,79,72
325,4,8:35.0,,L. Scola misses 3-pt jump shot from 25 ft,79,72
326,4,8:33.0,Defensive rebound by T. Thompson,,79,72
327,4,8:21.0,L. James makes 2-pt jump shot from 16 ft,,81,72
328,4,8:20.0,,Indiana full timeout,81,72
329,4,8:20.0,,C. Miles enters the game for R. Stuckey,81,72
330,4,8:04.0,,S. Hill makes 2-pt jump shot from 18 ft (assist by C. Watson),81,74
331,4,7:41.0,Turnover by L. James (lost ball),,81,74
332,4,7:23.0,,C. Miles makes 2-pt jump shot from 21 ft,81,76
333,4,7:06.0,K. Love misses 3-pt jump shot from 25 ft,,81,76
334,4,7:04.0,,Defensive rebound by S. Hill,81,76
335,4,6:57.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by S. Hill),81,79
336,4,6:33.0,L. James misses 3-pt jump shot from 26 ft,,81,79
337,4,6:33.0,,Defensive rebound by C. Miles,81,79
338,4,6:12.0,,S. Hill makes 2-pt jump shot from 8 ft,81,81
339,4,5:58.0,K. Irving makes 2-pt jump shot from 14 ft,,83,81
340,4,5:39.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by L. Scola),83,84
341,4,5:10.0,K. Irving makes 2-pt jump shot from 7 ft,,85,84
342,4,4:53.0,,Shooting foul by K. Love (drawn by C. Miles),85,84
343,4,4:53.0,Official timeout,,85,84
344,4,4:53.0,,G. Hill enters the game for C. Watson,85,84
345,4,4:53.0,T. Mozgov enters the game for T. Thompson,,85,84
346,4,4:53.0,,D. West enters the game for L. Scola,85,84
347,4,4:53.0,J. Smith enters the game for M. Dellavedova,,85,84
348,4,4:53.0,,C. Miles makes free throw 1 of 2,85,85
349,4,4:53.0,,C. Miles makes free throw 2 of 2,85,86
350,4,4:42.0,K. Irving misses 2-pt jump shot from 12 ft,,85,86
351,4,4:41.0,,Defensive rebound by D. West,85,86
352,4,4:28.0,,Turnover by R. Hibbert (lost ball; steal by K. Irving),85,86
353,4,4:15.0,K. Love misses 3-pt jump shot from 24 ft,,85,86
354,4,4:14.0,,Defensive rebound by D. West,85,86
355,4,3:59.0,,R. Hibbert makes 2-pt jump shot from 18 ft (assist by D. West),85,88
356,4,3:45.0,K. Irving misses 3-pt jump shot from 26 ft,,85,88
357,4,3:44.0,,Defensive rebound by R. Hibbert,85,88
358,4,3:32.0,,R. Hibbert misses 2-pt jump shot from 20 ft,85,88
359,4,3:30.0,,Offensive rebound by R. Hibbert,85,88
360,4,3:30.0,,Indiana full timeout,85,88
361,4,3:30.0,I. Shumpert enters the game for K. Love,,85,88
362,4,3:13.0,,Turnover by G. Hill (bad pass; steal by L. James),85,88
363,4,3:10.0,L. James makes 2-pt dunk at rim,,87,88
364,4,2:51.0,,S. Hill misses 2-pt layup from 3 ft,87,88
365,4,2:50.0,Defensive rebound by Team,,87,88
366,4,2:50.0,Cleveland full timeout,,87,88
367,4,2:42.0,T. Mozgov misses 2-pt jump shot from 4 ft,,87,88
368,4,2:41.0,Offensive rebound by T. Mozgov,,87,88
369,4,2:39.0,T. Mozgov makes 2-pt layup from 1 ft,,89,88
370,4,2:25.0,,G. Hill misses 2-pt jump shot from 13 ft,89,88
371,4,2:21.0,Defensive rebound by J. Smith,,89,88
372,4,2:09.0,Turnover by L. James (offensive foul),,89,88
373,4,2:09.0,,Offensive charge foul by L. James (drawn by R. Hibbert),89,88
374,4,1:59.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by G. Hill),89,91
375,4,1:46.0,K. Irving misses 3-pt jump shot from 25 ft,,89,91
376,4,1:44.0,Offensive rebound by K. Irving,,89,91
377,4,1:41.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by K. Irving),,92,91
378,4,1:26.0,,G. Hill makes 3-pt jump shot from 25 ft,92,94
379,4,1:26.0,,Shooting foul by K. Irving (drawn by G. Hill),92,94
380,4,1:26.0,,G. Hill makes free throw 1 of 1,92,95
381,4,1:08.0,Personal foul by G. Hill (drawn by K. Irving),,92,95
382,4,0:57.0,L. James misses 3-pt jump shot from 26 ft,,92,95
383,4,0:56.0,Offensive rebound by I. Shumpert,,92,95
384,4,0:54.0,Turnover by I. Shumpert (lost ball; steal by C. Miles),,92,95
385,4,0:53.0,,Personal foul by I. Shumpert (drawn by C. Miles),92,95
386,4,0:53.0,,C. Miles makes free throw 1 of 2,92,96
387,4,0:53.0,,C. Miles makes free throw 2 of 2,92,97
388,4,0:53.0,Cleveland full timeout,,92,97
389,4,0:50.0,L. James misses 2-pt jump shot from 13 ft,,92,97
390,4,0:49.0,Offensive rebound by T. Mozgov,,92,97
391,4,0:47.0,Shooting foul by D. West (drawn by T. Mozgov),,92,97
392,4,0:47.0,T. Mozgov makes free throw 1 of 2,,93,97
393,4,0:47.0,T. Mozgov misses free throw 2 of 2,,93,97
394,4,0:47.0,,Defensive rebound by S. Hill,93,97
