,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
128,2,7:28.0,,S. Blake makes 2-pt jump shot from 20 ft (assist by M. Leonard),33,30
129,2,7:12.0,J. Crawford makes 3-pt jump shot from 27 ft,,36,30
130,2,7:02.0,,C. Kaman makes 2-pt jump shot from 8 ft (assist by N. Batum),36,32
131,2,6:51.0,J. Crawford makes 2-pt jump shot from 19 ft,,38,32
132,2,6:42.0,,Personal foul by C. Paul (drawn by D. Lillard),38,32
133,2,6:42.0,B. Griffin enters the game for S. Hawes,,38,32
134,2,6:32.0,,C. Kaman misses 2-pt hook shot from 3 ft,38,32
135,2,6:30.0,Defensive rebound by D. Jordan,,38,32
136,2,6:19.0,,L. Aldridge enters the game for M. Leonard,38,32
137,2,6:10.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by C. Paul),,41,32
138,2,5:53.0,,L. Aldridge makes 2-pt dunk at rim (assist by C. Kaman),41,34
139,2,5:37.0,Personal block foul by D. Lillard (drawn by C. Paul),,41,34
140,2,5:37.0,,Portland full timeout,41,34
141,2,5:37.0,,M. Leonard enters the game for C. Kaman,41,34
142,2,5:30.0,B. Griffin misses 2-pt jump shot from 21 ft,,41,34
143,2,5:29.0,,Defensive rebound by D. Lillard,41,34
144,2,5:16.0,,L. Aldridge makes 2-pt jump shot from 10 ft,41,36
145,2,5:04.0,J. Crawford misses 3-pt jump shot from 26 ft,,41,36
146,2,5:03.0,,Defensive rebound by Team,41,36
147,2,4:47.0,,L. Aldridge misses 2-pt jump shot from 13 ft,41,36
148,2,4:45.0,Defensive rebound by J. Crawford,,41,36
149,2,4:39.0,C. Paul makes 2-pt jump shot from 19 ft,,43,36
150,2,4:21.0,,M. Leonard makes 2-pt jump shot from 20 ft (assist by N. Batum),43,38
151,2,4:03.0,M. Barnes enters the game for J. Crawford,,43,38
152,2,4:03.0,,W. Matthews enters the game for S. Blake,43,38
153,2,3:55.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),,45,38
154,2,3:32.0,,L. Aldridge makes 2-pt jump shot from 4 ft,45,40
155,2,3:16.0,J. Redick misses 2-pt jump shot from 17 ft,,45,40
156,2,3:15.0,,Defensive rebound by M. Leonard,45,40
157,2,2:57.0,,L. Aldridge makes 2-pt jump shot from 15 ft,45,42
158,2,2:45.0,Shooting foul by M. Leonard (drawn by D. Jordan),,45,42
159,2,2:45.0,LA Clippers full timeout,,45,42
160,2,2:45.0,D. Jordan misses free throw 1 of 2,,45,42
161,2,2:45.0,Offensive rebound by Team,,45,42
162,2,2:45.0,D. Jordan makes free throw 2 of 2,,46,42
163,2,2:24.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by M. Leonard),46,44
164,2,2:11.0,B. Griffin misses 2-pt hook shot from 2 ft,,46,44
165,2,2:09.0,,Defensive rebound by M. Leonard,46,44
166,2,1:58.0,,N. Batum misses 2-pt jump shot from 14 ft,46,44
167,2,1:57.0,Defensive rebound by D. Jordan,,46,44
168,2,1:51.0,M. Barnes misses 3-pt jump shot from 23 ft,,46,44
169,2,1:48.0,,Defensive rebound by D. Lillard,46,44
170,2,1:42.0,,N. Batum misses 3-pt jump shot from 24 ft,46,44
171,2,1:40.0,Defensive rebound by M. Barnes,,46,44
172,2,1:34.0,J. Redick misses 3-pt jump shot from 23 ft,,46,44
173,2,1:33.0,,Defensive rebound by L. Aldridge,46,44
174,2,1:28.0,,Turnover by N. Batum (lost ball; steal by C. Paul),46,44
175,2,1:22.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,48,44
176,2,1:03.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Lillard),48,47
177,2,0:52.0,Turnover by C. Paul (bad pass),,48,47
178,2,0:52.0,J. Crawford enters the game for J. Redick,,48,47
179,2,0:37.0,,Turnover by D. Lillard (lost ball; steal by B. Griffin),48,47
180,2,0:33.0,Shooting foul by M. Leonard (drawn by M. Barnes),,48,47
181,2,0:33.0,M. Barnes makes free throw 1 of 2,,49,47
182,2,0:33.0,M. Barnes makes free throw 2 of 2,,50,47
183,2,0:11.0,,Shooting foul by M. Barnes (drawn by N. Batum),50,47
184,2,0:11.0,,N. Batum makes free throw 1 of 2,50,48
185,2,0:11.0,,S. Blake enters the game for W. Matthews,50,48
186,2,0:11.0,LA Clippers full timeout,,50,48
187,2,0:11.0,J. Redick enters the game for D. Jordan,,50,48
188,2,0:11.0,,W. Matthews enters the game for M. Leonard,50,48
189,2,0:11.0,,N. Batum makes free throw 2 of 2,50,49
190,2,0:00.0,J. Redick misses 2-pt jump shot from 19 ft,,50,49
191,2,0:00.0,Offensive rebound by Team,,50,49
192,3,11:45.0,,Turnover by D. Lillard (lost ball; steal by B. Griffin),50,49
193,3,11:38.0,M. Barnes makes 3-pt jump shot from 26 ft (assist by J. Redick),,53,49
194,3,11:21.0,,D. Lillard misses 3-pt jump shot from 23 ft,53,49
195,3,11:20.0,Defensive rebound by C. Paul,,53,49
196,3,11:12.0,C. Paul misses 2-pt jump shot from 13 ft,,53,49
197,3,11:11.0,,Defensive rebound by L. Aldridge,53,49
198,3,11:03.0,,D. Lillard misses 2-pt jump shot from 3 ft,53,49
199,3,11:02.0,Defensive rebound by D. Jordan,,53,49
200,3,10:51.0,C. Paul makes 3-pt jump shot from 24 ft,,56,49
201,3,10:29.0,,L. Aldridge misses 2-pt layup from 1 ft,56,49
202,3,10:28.0,,Offensive rebound by L. Aldridge,56,49
203,3,10:27.0,,L. Aldridge makes 2-pt layup at rim,56,51
204,3,10:27.0,,Shooting foul by D. Jordan (drawn by L. Aldridge),56,51
205,3,10:27.0,,L. Aldridge makes free throw 1 of 1,56,52
206,3,10:06.0,M. Barnes makes 3-pt jump shot from 26 ft (assist by B. Griffin),,59,52
207,3,9:44.0,,Turnover by C. Kaman (lost ball; steal by M. Barnes),59,52
208,3,9:36.0,C. Paul misses 3-pt jump shot from 25 ft,,59,52
209,3,9:35.0,,Defensive rebound by C. Kaman,59,52
210,3,9:24.0,,Turnover by D. Lillard (lost ball; steal by C. Paul),59,52
211,3,9:22.0,Turnover by C. Paul (lost ball; steal by D. Lillard),,59,52
212,3,9:18.0,,W. Matthews makes 3-pt jump shot from 23 ft,59,55
213,3,9:01.0,Turnover by J. Redick (lost ball; steal by L. Aldridge),,59,55
214,3,8:57.0,,Shooting foul by M. Barnes (drawn by L. Aldridge),59,55
215,3,8:57.0,,L. Aldridge makes free throw 1 of 2,59,56
216,3,8:57.0,,L. Aldridge makes free throw 2 of 2,59,57
217,3,8:37.0,M. Barnes misses 3-pt jump shot from 25 ft,,59,57
218,3,8:36.0,,Defensive rebound by C. Kaman,59,57
219,3,8:28.0,,L. Aldridge misses 3-pt jump shot from 26 ft,59,57
220,3,8:27.0,Defensive rebound by C. Paul,,59,57
221,3,8:17.0,Shooting foul by C. Kaman (drawn by B. Griffin),,59,57
222,3,8:17.0,B. Griffin makes free throw 1 of 2,,60,57
223,3,8:17.0,B. Griffin makes free throw 2 of 2,,61,57
224,3,7:54.0,,N. Batum misses 3-pt jump shot from 29 ft,61,57
225,3,7:53.0,,Offensive rebound by C. Kaman,61,57
226,3,7:51.0,,W. Matthews misses 3-pt jump shot from 27 ft,61,57
227,3,7:49.0,,Offensive rebound by L. Aldridge,61,57
228,3,7:49.0,,L. Aldridge misses 2-pt tip-in from 1 ft,61,57
229,3,7:46.0,,Offensive rebound by W. Matthews,61,57
230,3,7:44.0,,W. Matthews misses 3-pt jump shot from 22 ft,61,57
231,3,7:43.0,Defensive rebound by M. Barnes,,61,57
232,3,7:35.0,J. Redick makes 3-pt jump shot from 25 ft (assist by M. Barnes),,64,57
233,3,7:12.0,,L. Aldridge misses 2-pt jump shot from 13 ft,64,57
234,3,7:11.0,Defensive rebound by D. Jordan,,64,57
235,3,6:59.0,B. Griffin misses 2-pt jump shot from 18 ft,,64,57
236,3,6:58.0,,Defensive rebound by N. Batum,64,57
237,3,6:44.0,,D. Lillard misses 2-pt layup from 1 ft,64,57
238,3,6:43.0,,Offensive rebound by L. Aldridge,64,57
239,3,6:43.0,,L. Aldridge makes 2-pt tip-in at rim,64,59
240,3,6:29.0,B. Griffin misses 2-pt jump shot from 20 ft,,64,59
241,3,6:28.0,Offensive rebound by D. Jordan,,64,59
242,3,6:28.0,D. Jordan makes 2-pt tip-in at rim,,66,59
243,3,6:25.0,,Portland full timeout,66,59
244,3,6:25.0,,C. McCollum enters the game for W. Matthews,66,59
245,3,6:25.0,,M. Leonard enters the game for C. Kaman,66,59
246,3,6:15.0,,Personal foul by C. Paul (drawn by D. Lillard),66,59
247,3,6:08.0,,D. Lillard misses 2-pt layup from 2 ft,66,59
248,3,6:07.0,,Offensive rebound by M. Leonard,66,59
249,3,5:58.0,,Personal foul by D. Jordan (drawn by L. Aldridge),66,59
250,3,5:56.0,,Personal foul by M. Barnes (drawn by N. Batum),66,59
251,3,5:56.0,,N. Batum makes free throw 1 of 2,66,60
252,3,5:56.0,J. Crawford enters the game for M. Barnes,,66,60
253,3,5:56.0,,N. Batum makes free throw 2 of 2,66,61
254,3,5:53.0,Personal foul by D. Lillard (drawn by C. Paul),,66,61
255,3,5:45.0,C. Paul misses 2-pt jump shot from 4 ft,,66,61
256,3,5:44.0,,Defensive rebound by L. Aldridge,66,61
257,3,5:34.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by C. McCollum),66,63
258,3,5:21.0,J. Redick misses 2-pt jump shot from 21 ft,,66,63
259,3,5:20.0,,Defensive rebound by L. Aldridge,66,63
260,3,5:07.0,,Turnover by N. Batum (traveling),66,63
261,3,4:58.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by J. Redick),,68,63
262,3,4:36.0,,Personal foul by B. Griffin (drawn by L. Aldridge),68,63
263,3,4:36.0,,L. Aldridge makes free throw 1 of 2,68,64
264,3,4:36.0,,L. Aldridge makes free throw 2 of 2,68,65
265,3,4:29.0,,Violation by C. McCollum (kicked ball),68,65
266,3,4:25.0,J. Redick misses 2-pt jump shot from 20 ft,,68,65
267,3,4:24.0,,Defensive rebound by N. Batum,68,65
268,3,4:05.0,,N. Batum misses 3-pt jump shot from 26 ft,68,65
269,3,4:04.0,Defensive rebound by D. Jordan,,68,65
270,3,3:52.0,B. Griffin misses 2-pt jump shot from 21 ft,,68,65
271,3,3:51.0,,Defensive rebound by Team,68,65
272,3,3:51.0,Loose ball foul by D. Jordan (drawn by M. Leonard),,68,65
273,3,3:51.0,,M. Leonard makes free throw 1 of 2,68,66
274,3,3:51.0,S. Hawes enters the game for D. Jordan,,68,66
275,3,3:51.0,,M. Leonard misses free throw 2 of 2,68,66
276,3,3:50.0,Defensive rebound by J. Redick,,68,66
277,3,3:34.0,J. Crawford makes 2-pt jump shot from 17 ft,,70,66
278,3,3:13.0,,D. Lillard misses 2-pt jump shot from 20 ft,70,66
279,3,3:12.0,Defensive rebound by Team,,70,66
280,3,3:12.0,,Loose ball foul by M. Leonard (drawn by S. Hawes),70,66
281,3,3:01.0,J. Redick misses 3-pt jump shot from 24 ft,,70,66
282,3,3:00.0,,Defensive rebound by L. Aldridge,70,66
283,3,2:48.0,,M. Leonard makes 2-pt hook shot from 8 ft (assist by N. Batum),70,68
284,3,2:32.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,72,68
285,3,2:10.0,,N. Batum misses 2-pt layup from 1 ft,72,68
286,3,2:09.0,,Offensive rebound by L. Aldridge,72,68
287,3,2:09.0,,L. Aldridge misses 2-pt tip-in from 1 ft,72,68
288,3,2:09.0,,Offensive rebound by Team,72,68
289,3,2:09.0,Loose ball foul by S. Hawes (drawn by L. Aldridge),,72,68
290,3,2:09.0,LA Clippers full timeout,,72,68
291,3,2:09.0,,S. Blake enters the game for D. Lillard,72,68
292,3,2:09.0,,W. Matthews enters the game for N. Batum,72,68
293,3,2:09.0,,L. Aldridge makes free throw 1 of 2,72,69
294,3,2:09.0,,L. Aldridge makes free throw 2 of 2,72,70
295,3,1:55.0,B. Griffin misses 2-pt hook shot from 5 ft,,72,70
296,3,1:54.0,,Defensive rebound by M. Leonard,72,70
297,3,1:44.0,,W. Matthews misses 2-pt jump shot from 10 ft,72,70
298,3,1:42.0,Defensive rebound by C. Paul,,72,70
299,3,1:35.0,C. Paul misses 3-pt jump shot from 27 ft,,72,70
300,3,1:34.0,,Defensive rebound by S. Blake,72,70
301,3,1:26.0,,Shooting foul by J. Redick (drawn by M. Leonard),72,70
302,3,1:26.0,,M. Leonard makes free throw 1 of 2,72,71
303,3,1:26.0,M. Barnes enters the game for J. Redick,,72,71
304,3,1:26.0,,M. Leonard makes free throw 2 of 2,72,72
305,3,1:15.0,J. Crawford misses 3-pt jump shot from 26 ft,,72,72
306,3,1:14.0,Offensive rebound by S. Hawes,,72,72
307,3,1:10.0,S. Hawes misses 2-pt layup at rim,,72,72
308,3,1:10.0,,Defensive rebound by W. Matthews,72,72
309,3,1:03.0,,C. McCollum misses 3-pt jump shot from 23 ft,72,72
310,3,1:01.0,,Offensive rebound by M. Leonard,72,72
311,3,0:53.0,,M. Leonard misses 2-pt layup from 1 ft,72,72
312,3,0:52.0,Defensive rebound by B. Griffin,,72,72
313,3,0:47.0,Offensive foul by C. Paul (drawn by C. McCollum),,72,72
314,3,0:47.0,Turnover by C. Paul (offensive foul),,72,72
315,3,0:33.0,,L. Aldridge misses 2-pt jump shot from 4 ft,72,72
316,3,0:32.0,Defensive rebound by M. Barnes,,72,72
317,3,0:27.0,C. Paul misses 2-pt layup from 2 ft,,72,72
318,3,0:26.0,,Defensive rebound by L. Aldridge,72,72
319,3,0:02.0,,C. McCollum misses 3-pt jump shot from 28 ft,72,72
320,3,0:01.0,,Offensive rebound by Team,72,72
321,4,11:41.0,M. Barnes makes 2-pt layup from 1 ft,,74,72
322,4,11:16.0,,W. Matthews misses 3-pt jump shot from 23 ft,74,72
323,4,11:15.0,Defensive rebound by S. Hawes,,74,72
324,4,11:03.0,Personal foul by C. Kaman (drawn by B. Griffin),,74,72
325,4,10:56.0,B. Griffin misses 2-pt jump shot from 5 ft,,74,72
326,4,10:54.0,,Defensive rebound by M. Leonard,74,72
327,4,10:44.0,,C. Kaman makes 2-pt jump shot from 16 ft (assist by S. Blake),74,74
328,4,10:26.0,B. Griffin misses 2-pt jump shot from 21 ft,,74,74
329,4,10:25.0,,Defensive rebound by M. Leonard,74,74
330,4,10:15.0,,C. McCollum makes 2-pt jump shot from 6 ft,74,76
331,4,10:00.0,J. Crawford misses 3-pt jump shot from 26 ft,,74,76
332,4,9:59.0,Offensive rebound by S. Hawes,,74,76
333,4,9:55.0,S. Hawes misses 2-pt layup from 2 ft,,74,76
334,4,9:54.0,,Defensive rebound by C. Kaman,74,76
335,4,9:50.0,,Turnover by S. Blake (bad pass; steal by J. Crawford),74,76
336,4,9:49.0,Personal foul by C. Kaman (drawn by S. Hawes),,74,76
337,4,9:49.0,D. Jordan enters the game for B. Griffin,,74,76
338,4,9:40.0,J. Crawford misses 2-pt jump shot from 19 ft,,74,76
339,4,9:39.0,,Defensive rebound by M. Leonard,74,76
340,4,9:21.0,,C. Kaman makes 2-pt dunk from 1 ft (assist by M. Leonard),74,78
341,4,9:19.0,LA Clippers full timeout,,74,78
342,4,8:59.0,J. Crawford makes 2-pt jump shot from 4 ft,,76,78
343,4,8:34.0,,C. Kaman misses 2-pt jump shot from 16 ft,76,78
344,4,8:34.0,Defensive rebound by M. Barnes,,76,78
345,4,8:15.0,J. Crawford misses 3-pt jump shot from 27 ft,,76,78
346,4,8:14.0,,Defensive rebound by C. Kaman,76,78
347,4,8:03.0,,Personal foul by J. Redick (drawn by W. Matthews),76,78
348,4,8:03.0,,Technical foul by W. Matthews,76,78
349,4,8:03.0,J. Crawford makes technical free throw,,77,78
350,4,8:03.0,,D. Lillard enters the game for C. McCollum,77,78
351,4,8:03.0,,N. Batum enters the game for W. Matthews,77,78
352,4,8:03.0,C. Paul enters the game for J. Redick,,77,78
353,4,7:55.0,,C. Kaman makes 2-pt dunk at rim (assist by S. Blake),77,80
354,4,7:31.0,C. Paul misses 2-pt jump shot from 14 ft,,77,80
355,4,7:30.0,,Defensive rebound by C. Kaman,77,80
356,4,7:22.0,,D. Lillard makes 2-pt jump shot from 14 ft,77,82
357,4,7:21.0,LA Clippers full timeout,,77,82
358,4,7:21.0,B. Griffin enters the game for S. Hawes,,77,82
359,4,7:21.0,,L. Aldridge enters the game for C. Kaman,77,82
360,4,7:07.0,C. Paul misses 2-pt jump shot from 12 ft,,77,82
361,4,7:06.0,Offensive rebound by Team,,77,82
362,4,7:06.0,,Loose ball foul by M. Leonard (drawn by D. Jordan),77,82
363,4,6:56.0,C. Paul makes 2-pt jump shot from 19 ft,,79,82
364,4,6:41.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by S. Blake),79,85
365,4,6:35.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,81,85
366,4,6:11.0,,Turnover by Team (shot clock),81,85
367,4,5:56.0,Shooting foul by L. Aldridge (drawn by B. Griffin),,81,85
368,4,5:56.0,B. Griffin makes free throw 1 of 2,,82,85
369,4,5:56.0,,W. Matthews enters the game for S. Blake,82,85
370,4,5:56.0,B. Griffin makes free throw 2 of 2,,83,85
371,4,5:39.0,,L. Aldridge misses 2-pt jump shot from 11 ft,83,85
372,4,5:38.0,Defensive rebound by C. Paul,,83,85
373,4,5:26.0,B. Griffin makes 2-pt jump shot from 16 ft (assist by C. Paul),,85,85
374,4,5:08.0,,D. Lillard makes 3-pt jump shot from 28 ft,85,88
375,4,4:53.0,Personal foul by D. Lillard (drawn by C. Paul),,85,88
376,4,4:53.0,C. Paul makes free throw 1 of 2,,86,88
377,4,4:53.0,,C. Kaman enters the game for M. Leonard,86,88
378,4,4:53.0,C. Paul makes free throw 2 of 2,,87,88
379,4,4:38.0,,L. Aldridge misses 2-pt jump shot from 20 ft,87,88
380,4,4:37.0,Defensive rebound by C. Paul,,87,88
381,4,4:35.0,Personal foul by C. Kaman (drawn by C. Paul),,87,88
382,4,4:35.0,C. Paul makes free throw 1 of 2,,88,88
383,4,4:35.0,C. Paul makes free throw 2 of 2,,89,88
384,4,4:22.0,,Shooting foul by C. Paul (drawn by D. Lillard),89,88
