,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MILWAUKEE_ACTION,OKLAHOMA CITY_SCORE,MILWAUKEE_SCORE
48,1,5:48.0,Def 3 sec tech foul by E. İlyasova,,7,6
49,1,5:48.0,,Milwaukee full timeout,7,6
50,1,5:48.0,,O. Mayo enters the game for J. Dudley,7,6
51,1,5:48.0,A. Morrow makes technical free throw,,8,6
52,1,5:46.0,Offensive foul by A. Morrow (drawn by J. Parker),,8,6
53,1,5:46.0,Turnover by A. Morrow (offensive foul),,8,6
54,1,5:31.0,,J. Parker misses 2-pt jump shot from 17 ft,8,6
55,1,5:30.0,,Offensive rebound by J. Parker,8,6
56,1,5:12.0,,Z. Pachulia misses 2-pt jump shot from 3 ft (block by K. Perkins),8,6
57,1,5:10.0,Defensive rebound by K. Perkins,,8,6
58,1,4:57.0,R. Jackson makes 2-pt jump shot from 17 ft (assist by K. Perkins),,10,6
59,1,4:45.0,,O. Mayo misses 2-pt jump shot from 17 ft,10,6
60,1,4:44.0,Defensive rebound by R. Jackson,,10,6
61,1,4:25.0,L. Thomas misses 2-pt jump shot from 18 ft,,10,6
62,1,4:24.0,,Defensive rebound by B. Knight,10,6
63,1,4:19.0,,J. Parker misses 2-pt layup from 1 ft,10,6
64,1,4:16.0,Defensive rebound by S. Ibaka,,10,6
65,1,4:07.0,Turnover by S. Ibaka (bad pass),,10,6
66,1,3:54.0,,B. Knight makes 2-pt layup from 1 ft,10,8
67,1,3:38.0,R. Jackson makes 2-pt layup at rim,,12,8
68,1,3:20.0,,Turnover by Z. Pachulia (traveling),12,8
69,1,3:17.0,Oklahoma City full timeout,,12,8
70,1,3:17.0,,G. Antetokounmpo enters the game for E. İlyasova,12,8
71,1,3:17.0,,J. Henson enters the game for Z. Pachulia,12,8
72,1,3:10.0,S. Ibaka misses 2-pt jump shot from 14 ft,,12,8
73,1,3:09.0,Offensive rebound by K. Perkins,,12,8
74,1,3:09.0,K. Perkins makes 2-pt tip-in at rim,,14,8
75,1,2:46.0,,Turnover by B. Knight (bad pass; steal by L. Thomas),14,8
76,1,2:43.0,L. Thomas misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,14,8
77,1,2:43.0,Offensive rebound by Team,,14,8
78,1,2:43.0,N. Collison enters the game for S. Ibaka,,14,8
79,1,2:37.0,A. Morrow makes 2-pt jump shot from 18 ft (assist by K. Perkins),,16,8
80,1,2:10.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by J. Parker),16,11
81,1,1:58.0,S. Telfair enters the game for R. Jackson,,16,11
82,1,1:49.0,K. Perkins makes 2-pt dunk at rim (assist by N. Collison),,18,11
83,1,1:35.0,,O. Mayo misses 2-pt jump shot from 16 ft,18,11
84,1,1:34.0,Defensive rebound by K. Perkins,,18,11
85,1,1:25.0,Personal foul by J. Henson (drawn by K. Perkins),,18,11
86,1,1:12.0,Turnover by L. Thomas (lost ball; steal by B. Knight),,18,11
87,1,1:05.0,,G. Antetokounmpo misses 2-pt layup at rim,18,11
88,1,1:01.0,,Offensive rebound by G. Antetokounmpo,18,11
89,1,1:01.0,,G. Antetokounmpo makes 2-pt tip-in from 1 ft,18,13
90,1,0:54.0,L. Thomas misses 2-pt layup at rim (block by G. Antetokounmpo),,18,13
91,1,0:54.0,Offensive rebound by Team,,18,13
92,1,0:54.0,J. Lamb enters the game for L. Thomas,,18,13
93,1,0:50.0,A. Morrow makes 2-pt jump shot from 9 ft,,20,13
94,1,0:41.0,,B. Knight makes 2-pt layup at rim,20,15
95,1,0:21.0,S. Telfair makes 2-pt jump shot from 6 ft,,22,15
96,1,0:08.0,Offensive charge foul by B. Knight (drawn by N. Collison),,22,15
97,1,0:08.0,,Turnover by B. Knight (offensive foul),22,15
98,1,0:01.0,S. Telfair misses 2-pt layup from 1 ft (block by J. Henson),,22,15
99,1,0:00.0,,Defensive rebound by G. Antetokounmpo,22,15
100,1,0:00.0,,O. Mayo misses 3-pt jump shot from 39 ft,22,15
101,1,0:00.0,,Offensive rebound by Team,22,15
102,2,11:37.0,,G. Antetokounmpo misses 2-pt layup at rim,22,15
103,2,11:35.0,Defensive rebound by K. Perkins,,22,15
104,2,11:23.0,Def 3 sec tech foul by G. Antetokounmpo,,22,15
105,2,11:23.0,A. Morrow misses technical free throw,,22,15
106,2,11:23.0,Offensive rebound by Team,,22,15
107,2,11:18.0,N. Collison misses 2-pt layup at rim (block by L. Sanders),,22,15
108,2,11:18.0,Offensive rebound by Team,,22,15
109,2,11:14.0,N. Collison misses 2-pt jump shot from 18 ft,,22,15
110,2,11:12.0,Offensive rebound by J. Lamb,,22,15
111,2,11:12.0,J. Lamb misses 2-pt tip-in at rim,,22,15
112,2,11:11.0,,Defensive rebound by N. Wolters,22,15
113,2,10:58.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,22,15
114,2,10:58.0,,Offensive rebound by Team,22,15
115,2,10:58.0,R. Jackson enters the game for A. Morrow,,22,15
116,2,10:54.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,22,15
117,2,10:53.0,Defensive rebound by K. Perkins,,22,15
118,2,10:43.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by S. Telfair),,25,15
119,2,10:19.0,,Shooting foul by S. Telfair (drawn by J. Bayless),25,15
120,2,10:19.0,,J. Bayless makes free throw 1 of 2,25,16
121,2,10:19.0,,J. Bayless makes free throw 2 of 2,25,17
122,2,10:03.0,K. Perkins makes 2-pt dunk at rim (assist by J. Lamb),,27,17
123,2,9:46.0,,O. Mayo makes 2-pt layup at rim,27,19
124,2,9:30.0,Turnover by K. Perkins (lost ball),,27,19
125,2,9:19.0,,Offensive foul by L. Sanders (drawn by J. Lamb),27,19
126,2,9:19.0,,Turnover by L. Sanders (offensive foul),27,19
127,2,9:04.0,R. Jackson makes 2-pt layup at rim,,29,19
128,2,8:46.0,,J. Bayless makes 2-pt layup at rim,29,21
129,2,8:31.0,N. Collison misses 3-pt jump shot from 27 ft,,29,21
130,2,8:29.0,,Defensive rebound by L. Sanders,29,21
131,2,8:18.0,,G. Antetokounmpo makes 2-pt dunk at rim,29,23
132,2,8:11.0,Oklahoma City full timeout,,29,23
133,2,8:11.0,S. Ibaka enters the game for K. Perkins,,29,23
134,2,8:11.0,,Z. Pachulia enters the game for L. Sanders,29,23
135,2,8:11.0,,J. Dudley enters the game for O. Mayo,29,23
136,2,7:51.0,S. Telfair misses 3-pt jump shot from 26 ft,,29,23
137,2,7:50.0,,Defensive rebound by J. Bayless,29,23
138,2,7:31.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,29,23
139,2,7:29.0,,Offensive rebound by Z. Pachulia,29,23
140,2,7:27.0,,Z. Pachulia makes 2-pt layup at rim,29,25
141,2,7:14.0,S. Adams enters the game for N. Collison,,29,25
142,2,7:12.0,Oklahoma City full timeout,,29,25
143,2,7:12.0,Turnover by J. Lamb (back court),,29,25
144,2,6:57.0,,Z. Pachulia makes 2-pt jump shot from 9 ft (assist by J. Dudley),29,27
145,2,6:35.0,R. Jackson misses 2-pt layup at rim,,29,27
146,2,6:35.0,Offensive rebound by S. Adams,,29,27
147,2,6:35.0,Shooting block foul by J. Bayless (drawn by S. Adams),,29,27
148,2,6:35.0,S. Adams makes free throw 1 of 2,,30,27
149,2,6:35.0,S. Adams makes free throw 2 of 2,,31,27
150,2,6:26.0,,N. Wolters makes 2-pt layup at rim (assist by Z. Pachulia),31,29
151,2,6:10.0,Turnover by R. Jackson (lost ball),,31,29
152,2,6:02.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by Z. Pachulia),31,31
153,2,5:44.0,S. Telfair misses 2-pt jump shot from 5 ft,,31,31
154,2,5:44.0,Offensive rebound by S. Adams,,31,31
155,2,5:44.0,,Loose ball foul by Z. Pachulia (drawn by S. Adams),31,31
156,2,5:44.0,Official timeout,,31,31
157,2,5:44.0,,B. Knight enters the game for J. Bayless,31,31
158,2,5:44.0,L. Thomas enters the game for S. Telfair,,31,31
159,2,5:39.0,R. Jackson misses 2-pt dunk at rim,,31,31
160,2,5:38.0,,Defensive rebound by Z. Pachulia,31,31
161,2,5:17.0,,Z. Pachulia misses 2-pt jump shot from 10 ft,31,31
162,2,5:15.0,Defensive rebound by J. Lamb,,31,31
163,2,5:04.0,J. Lamb misses 2-pt jump shot from 5 ft,,31,31
164,2,5:02.0,,Defensive rebound by J. Dudley,31,31
165,2,4:55.0,,B. Knight misses 3-pt jump shot from 23 ft,31,31
166,2,4:54.0,,Offensive rebound by Z. Pachulia,31,31
167,2,4:51.0,,Turnover by Z. Pachulia (bad pass; steal by R. Jackson),31,31
168,2,4:45.0,R. Jackson makes 2-pt jump shot from 19 ft,,33,31
169,2,4:23.0,,N. Wolters makes 2-pt jump shot from 18 ft,33,33
170,2,4:11.0,S. Ibaka misses 2-pt jump shot from 16 ft,,33,33
171,2,4:08.0,Offensive rebound by L. Thomas,,33,33
172,2,3:53.0,J. Lamb misses 2-pt jump shot from 8 ft,,33,33
173,2,3:52.0,Offensive rebound by J. Lamb,,33,33
174,2,3:52.0,Shooting foul by G. Antetokounmpo (drawn by J. Lamb),,33,33
175,2,3:52.0,J. Lamb makes free throw 1 of 2,,34,33
176,2,3:52.0,K. Perkins enters the game for S. Adams,,34,33
177,2,3:52.0,J. Lamb makes free throw 2 of 2,,35,33
178,2,3:31.0,,B. Knight misses 2-pt jump shot from 13 ft,35,33
179,2,3:30.0,,Offensive rebound by Z. Pachulia,35,33
180,2,3:25.0,,Turnover by G. Antetokounmpo (3 sec),35,33
181,2,3:25.0,I. Smith enters the game for J. Lamb,,35,33
182,2,3:10.0,S. Ibaka misses 2-pt jump shot from 18 ft,,35,33
183,2,3:07.0,Offensive rebound by I. Smith,,35,33
184,2,3:02.0,Turnover by I. Smith (traveling),,35,33
185,2,3:02.0,,J. Parker enters the game for G. Antetokounmpo,35,33
186,2,2:48.0,,J. Parker misses 2-pt jump shot from 18 ft,35,33
187,2,2:47.0,,Offensive rebound by J. Dudley,35,33
188,2,2:46.0,,J. Dudley makes 2-pt layup at rim,35,35
189,2,2:38.0,Personal foul by J. Parker (drawn by S. Ibaka),,35,35
190,2,2:38.0,,Milwaukee full timeout,35,35
191,2,2:26.0,I. Smith misses 2-pt jump shot from 8 ft,,35,35
192,2,2:25.0,,Defensive rebound by Z. Pachulia,35,35
193,2,2:00.0,,Z. Pachulia makes 2-pt jump shot from 15 ft (assist by J. Parker),35,37
194,2,1:45.0,Shooting foul by Z. Pachulia (drawn by L. Thomas),,35,37
195,2,1:45.0,L. Thomas misses free throw 1 of 2,,35,37
196,2,1:45.0,Offensive rebound by Team,,35,37
197,2,1:45.0,L. Thomas makes free throw 2 of 2,,36,37
198,2,1:35.0,,Personal foul by K. Perkins (drawn by Z. Pachulia),36,37
199,2,1:29.0,,J. Dudley misses 2-pt layup at rim (block by R. Jackson),36,37
200,2,1:26.0,Defensive rebound by R. Jackson,,36,37
201,2,1:05.0,R. Jackson misses 3-pt jump shot from 25 ft,,36,37
202,2,1:03.0,,Defensive rebound by Z. Pachulia,36,37
203,2,0:46.0,,J. Dudley makes 2-pt jump shot from 13 ft (assist by J. Parker),36,39
204,2,0:35.0,Shooting block foul by B. Knight (drawn by R. Jackson),,36,39
205,2,0:35.0,R. Jackson makes free throw 1 of 2,,37,39
206,2,0:35.0,R. Jackson makes free throw 2 of 2,,38,39
207,2,0:24.0,,J. Parker makes 2-pt layup at rim,38,41
208,2,0:24.0,,Shooting foul by R. Jackson (drawn by J. Parker),38,41
209,2,0:24.0,,J. Parker misses free throw 1 of 1,38,41
210,2,0:24.0,Defensive rebound by S. Ibaka,,38,41
211,2,0:01.0,I. Smith misses 3-pt jump shot from 23 ft,,38,41
212,2,0:00.0,Offensive rebound by Team,,38,41
213,2,0:00.0,Turnover by Team (shot clock),,38,41
214,3,11:39.0,,J. Dudley misses 2-pt layup from 1 ft,38,41
215,3,11:38.0,,Offensive rebound by L. Sanders,38,41
216,3,11:38.0,,L. Sanders misses 2-pt tip-in at rim,38,41
217,3,11:37.0,Defensive rebound by S. Adams,,38,41
218,3,11:18.0,R. Jackson misses 3-pt jump shot from 26 ft,,38,41
219,3,11:16.0,,Defensive rebound by J. Parker,38,41
220,3,11:12.0,,Offensive foul by L. Sanders (drawn by L. Thomas),38,41
221,3,11:12.0,,Turnover by L. Sanders (offensive foul),38,41
222,3,10:46.0,R. Jackson makes 2-pt jump shot from 17 ft,,40,41
223,3,10:34.0,,B. Knight makes 3-pt jump shot from 26 ft (assist by E. İlyasova),40,44
224,3,10:19.0,Shooting foul by E. İlyasova (drawn by S. Ibaka),,40,44
225,3,10:19.0,S. Ibaka makes free throw 1 of 2,,41,44
226,3,10:19.0,S. Ibaka makes free throw 2 of 2,,42,44
227,3,10:00.0,,B. Knight makes 2-pt jump shot from 16 ft (assist by J. Dudley),42,46
228,3,9:45.0,S. Ibaka makes 3-pt jump shot from 25 ft,,45,46
229,3,9:37.0,,B. Knight misses 2-pt jump shot from 16 ft,45,46
230,3,9:36.0,Defensive rebound by J. Lamb,,45,46
231,3,9:28.0,J. Lamb misses 2-pt jump shot from 13 ft,,45,46
232,3,9:28.0,,Defensive rebound by Team,45,46
233,3,9:28.0,Loose ball foul by S. Adams (drawn by E. İlyasova),,45,46
234,3,9:21.0,,Personal foul by J. Lamb (drawn by J. Dudley),45,46
235,3,9:10.0,,B. Knight makes 2-pt layup at rim,45,48
236,3,8:42.0,S. Ibaka misses 3-pt jump shot from 26 ft,,45,48
237,3,8:40.0,Offensive rebound by S. Adams,,45,48
238,3,8:40.0,S. Adams misses 2-pt tip-in at rim,,45,48
239,3,8:39.0,,Defensive rebound by J. Parker,45,48
240,3,8:34.0,,J. Parker misses 2-pt layup at rim,45,48
241,3,8:33.0,,Offensive rebound by J. Parker,45,48
242,3,8:33.0,,J. Parker makes 2-pt layup at rim,45,50
243,3,8:33.0,Oklahoma City full timeout,,45,50
244,3,8:17.0,R. Jackson makes 2-pt jump shot from 5 ft (assist by S. Ibaka),,47,50
245,3,7:56.0,,E. İlyasova misses 2-pt jump shot from 5 ft,47,50
246,3,7:55.0,Defensive rebound by R. Jackson,,47,50
247,3,7:49.0,L. Thomas makes 2-pt jump shot from 16 ft (assist by R. Jackson),,49,50
248,3,7:30.0,,Turnover by B. Knight (bad pass; steal by J. Lamb),49,50
249,3,7:25.0,R. Jackson makes 2-pt layup at rim (assist by J. Lamb),,51,50
250,3,7:25.0,,Milwaukee full timeout,51,50
251,3,7:25.0,A. Morrow enters the game for J. Lamb,,51,50
252,3,7:25.0,,O. Mayo enters the game for J. Dudley,51,50
253,3,7:18.0,,Personal foul by S. Ibaka (drawn by E. İlyasova),51,50
254,3,7:06.0,,B. Knight misses 2-pt jump shot from 10 ft,51,50
255,3,7:04.0,Defensive rebound by S. Ibaka,,51,50
256,3,6:50.0,L. Thomas makes 2-pt hook shot from 1 ft (assist by R. Jackson),,53,50
257,3,6:36.0,,O. Mayo makes 2-pt layup at rim (assist by B. Knight),53,52
258,3,6:31.0,Personal foul by O. Mayo (drawn by R. Jackson),,53,52
259,3,6:31.0,,G. Antetokounmpo enters the game for J. Parker,53,52
260,3,6:23.0,A. Morrow misses 2-pt jump shot from 12 ft,,53,52
261,3,6:21.0,Offensive rebound by L. Thomas,,53,52
262,3,6:09.0,S. Adams misses 2-pt layup from 2 ft,,53,52
263,3,6:07.0,,Defensive rebound by E. İlyasova,53,52
264,3,5:59.0,,O. Mayo makes 2-pt jump shot from 7 ft (assist by B. Knight),53,54
265,3,5:45.0,L. Thomas misses 2-pt jump shot from 17 ft,,53,54
266,3,5:44.0,,Defensive rebound by O. Mayo,53,54
267,3,5:40.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by O. Mayo),53,56
268,3,5:11.0,R. Jackson makes 3-pt jump shot from 28 ft,,56,56
269,3,5:01.0,,Personal foul by L. Thomas (drawn by G. Antetokounmpo),56,56
270,3,5:00.0,,Turnover by L. Sanders (traveling),56,56
271,3,4:48.0,R. Jackson misses 2-pt jump shot from 8 ft,,56,56
272,3,4:47.0,,Defensive rebound by G. Antetokounmpo,56,56
273,3,4:37.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),56,59
274,3,4:24.0,A. Morrow misses 2-pt jump shot from 17 ft,,56,59
275,3,4:22.0,,Defensive rebound by G. Antetokounmpo,56,59
276,3,4:22.0,,Personal foul by A. Morrow (drawn by G. Antetokounmpo),56,59
277,3,4:22.0,,G. Antetokounmpo makes free throw 1 of 2,56,60
278,3,4:22.0,,G. Antetokounmpo misses free throw 2 of 2,56,60
279,3,4:22.0,,Offensive rebound by Team,56,60
280,3,4:21.0,K. Perkins enters the game for S. Adams,,56,60
281,3,4:21.0,,Personal foul by R. Jackson (drawn by L. Sanders),56,60
282,3,4:21.0,,L. Sanders misses free throw 1 of 2,56,60
283,3,4:21.0,,Offensive rebound by Team,56,60
284,3,4:21.0,,L. Sanders misses free throw 2 of 2,56,60
285,3,4:20.0,,Offensive rebound by G. Antetokounmpo,56,60
286,3,4:16.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,56,60
287,3,4:14.0,,Offensive rebound by L. Sanders,56,60
288,3,4:14.0,,L. Sanders misses 2-pt tip-in from 1 ft,56,60
289,3,4:13.0,Defensive rebound by L. Thomas,,56,60
290,3,4:02.0,A. Morrow makes 2-pt jump shot from 17 ft,,58,60
291,3,3:47.0,,B. Knight misses 3-pt jump shot from 25 ft,58,60
292,3,3:46.0,Defensive rebound by K. Perkins,,58,60
293,3,3:41.0,Personal foul by L. Sanders (drawn by R. Jackson),,58,60
294,3,3:41.0,,Z. Pachulia enters the game for L. Sanders,58,60
295,3,3:34.0,S. Ibaka misses 2-pt jump shot from 17 ft,,58,60
296,3,3:33.0,,Defensive rebound by O. Mayo,58,60
297,3,3:24.0,,Shooting foul by S. Ibaka (drawn by G. Antetokounmpo),58,60
298,3,3:24.0,,G. Antetokounmpo makes free throw 1 of 2,58,61
299,3,3:24.0,N. Collison enters the game for S. Ibaka,,58,61
300,3,3:24.0,,G. Antetokounmpo misses free throw 2 of 2,58,61
301,3,3:23.0,Defensive rebound by K. Perkins,,58,61
302,3,3:01.0,R. Jackson misses 3-pt jump shot from 26 ft,,58,61
303,3,3:00.0,Offensive rebound by Team,,58,61
304,3,3:00.0,,Loose ball foul by E. İlyasova (drawn by N. Collison),58,61
305,3,2:51.0,A. Morrow makes 3-pt jump shot from 27 ft (assist by N. Collison),,61,61
306,3,2:30.0,,Shooting foul by N. Collison (drawn by E. İlyasova),61,61
307,3,2:30.0,,E. İlyasova makes free throw 1 of 2,61,62
308,3,2:30.0,,J. Bayless enters the game for B. Knight,61,62
309,3,2:30.0,,E. İlyasova makes free throw 2 of 2,61,63
310,3,2:15.0,L. Thomas misses 2-pt jump shot from 18 ft,,61,63
311,3,2:15.0,Offensive rebound by K. Perkins,,61,63
312,3,2:15.0,,Loose ball foul by Z. Pachulia (drawn by K. Perkins),61,63
313,3,2:15.0,K. Perkins makes free throw 1 of 2,,62,63
314,3,2:15.0,J. Lamb enters the game for L. Thomas,,62,63
315,3,2:15.0,K. Perkins misses free throw 2 of 2,,62,63
316,3,2:14.0,,Defensive rebound by G. Antetokounmpo,62,63
317,3,1:59.0,,O. Mayo misses 2-pt jump shot from 17 ft,62,63
318,3,1:58.0,,Offensive rebound by Z. Pachulia,62,63
319,3,1:51.0,,Personal foul by N. Collison (drawn by Z. Pachulia),62,63
320,3,1:51.0,,Z. Pachulia makes free throw 1 of 2,62,64
321,3,1:51.0,S. Telfair enters the game for R. Jackson,,62,64
322,3,1:51.0,,J. Henson enters the game for E. İlyasova,62,64
323,3,1:51.0,,Z. Pachulia makes free throw 2 of 2,62,65
324,3,1:31.0,Turnover by J. Lamb (bad pass; steal by Z. Pachulia),,62,65
325,3,1:29.0,,J. Bayless makes 2-pt dunk at rim (assist by Z. Pachulia),62,67
326,3,1:18.0,A. Morrow misses 2-pt jump shot from 9 ft,,62,67
327,3,1:17.0,,Defensive rebound by Z. Pachulia,62,67
328,3,1:12.0,,Turnover by J. Bayless (lost ball),62,67
329,3,0:56.0,J. Lamb makes 2-pt jump shot from 18 ft (assist by N. Collison),,64,67
330,3,0:49.0,,Personal foul by A. Morrow (drawn by O. Mayo),64,67
331,3,0:49.0,,O. Mayo makes free throw 1 of 2,64,68
332,3,0:49.0,,N. Wolters enters the game for G. Antetokounmpo,64,68
333,3,0:49.0,,O. Mayo makes free throw 2 of 2,64,69
334,3,0:38.0,J. Lamb misses 3-pt jump shot from 25 ft,,64,69
335,3,0:37.0,,Defensive rebound by J. Henson,64,69
336,3,0:20.0,,O. Mayo misses 3-pt jump shot from 26 ft,64,69
337,3,0:19.0,Defensive rebound by S. Telfair,,64,69
338,3,0:08.0,K. Perkins misses 2-pt jump shot from 3 ft (block by J. Henson),,64,69
339,3,0:06.0,,Defensive rebound by N. Wolters,64,69
340,3,0:04.0,,N. Wolters misses 2-pt layup at rim,64,69
341,3,0:02.0,Defensive rebound by K. Perkins,,64,69
342,4,11:45.0,J. Lamb misses 2-pt layup from 1 ft,,64,69
343,4,11:43.0,,Defensive rebound by G. Antetokounmpo,64,69
344,4,11:19.0,,Shooting foul by K. Perkins (drawn by O. Mayo),64,69
345,4,11:19.0,,O. Mayo misses free throw 1 of 2,64,69
346,4,11:19.0,,Offensive rebound by Team,64,69
347,4,11:19.0,,O. Mayo makes free throw 2 of 2,64,70
348,4,10:55.0,S. Telfair misses 3-pt jump shot from 25 ft,,64,70
349,4,10:54.0,,Defensive rebound by O. Mayo,64,70
350,4,10:40.0,,O. Mayo misses 3-pt jump shot from 25 ft,64,70
351,4,10:39.0,Defensive rebound by J. Lamb,,64,70
352,4,10:16.0,J. Lamb makes 2-pt jump shot from 5 ft (assist by R. Jackson),,66,70
353,4,9:51.0,,N. Wolters misses 3-pt jump shot from 25 ft,66,70
354,4,9:50.0,,Offensive rebound by O. Mayo,66,70
355,4,9:41.0,,N. Wolters misses 2-pt layup at rim (block by K. Perkins),66,70
356,4,9:38.0,Defensive rebound by J. Lamb,,66,70
357,4,9:24.0,J. Lamb misses 2-pt jump shot from 4 ft,,66,70
358,4,9:23.0,,Defensive rebound by Z. Pachulia,66,70
359,4,9:18.0,,N. Wolters makes 2-pt jump shot from 3 ft,66,72
360,4,9:10.0,Oklahoma City full timeout,,66,72
361,4,9:10.0,S. Ibaka enters the game for K. Perkins,,66,72
362,4,8:51.0,R. Jackson misses 2-pt jump shot from 18 ft,,66,72
363,4,8:50.0,,Defensive rebound by J. Bayless,66,72
364,4,8:41.0,,Turnover by N. Wolters (bad pass),66,72
365,4,8:27.0,S. Telfair misses 2-pt layup from 1 ft,,66,72
366,4,8:26.0,,Defensive rebound by G. Antetokounmpo,66,72
367,4,8:21.0,,G. Antetokounmpo makes 2-pt layup at rim,66,74
368,4,8:00.0,,Offensive charge foul by S. Ibaka (drawn by N. Wolters),66,74
369,4,8:00.0,Turnover by S. Ibaka (offensive foul),,66,74
370,4,8:00.0,Technical foul by S. Telfair,,66,74
371,4,8:00.0,,O. Mayo makes technical free throw,66,75
372,4,8:00.0,S. Adams enters the game for N. Collison,,66,75
373,4,7:35.0,,N. Wolters misses 2-pt jump shot from 18 ft,66,75
374,4,7:33.0,Defensive rebound by S. Ibaka,,66,75
375,4,7:22.0,Shooting foul by Z. Pachulia (drawn by S. Adams),,66,75
376,4,7:22.0,S. Adams misses free throw 1 of 2,,66,75
377,4,7:22.0,Offensive rebound by Team,,66,75
378,4,7:22.0,S. Adams misses free throw 2 of 2,,66,75
379,4,7:20.0,,Defensive rebound by Z. Pachulia,66,75
380,4,7:01.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by N. Wolters),66,77
381,4,6:52.0,Personal foul by G. Antetokounmpo (drawn by S. Ibaka),,66,77
382,4,6:52.0,,E. İlyasova enters the game for G. Antetokounmpo,66,77
383,4,6:52.0,,B. Knight enters the game for N. Wolters,66,77
384,4,6:38.0,S. Ibaka misses 2-pt jump shot from 16 ft,,66,77
385,4,6:38.0,Offensive rebound by Team,,66,77
