,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
105,2,9:51.0,,W. Johnson makes free throw 1 of 2,36,18
106,2,9:51.0,,W. Johnson misses free throw 2 of 2,36,18
107,2,9:50.0,Defensive rebound by M. Leonard,,36,18
108,2,9:33.0,C. McCollum makes 2-pt layup from 2 ft (assist by S. Blake),,38,18
109,2,9:18.0,,Turnover by C. Boozer (traveling),38,18
110,2,9:02.0,A. Afflalo misses 3-pt jump shot from 24 ft,,38,18
111,2,9:01.0,,Defensive rebound by J. Brown,38,18
112,2,8:53.0,,J. Brown misses 2-pt jump shot from 14 ft,38,18
113,2,8:51.0,Defensive rebound by R. Lopez,,38,18
114,2,8:44.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by M. Leonard),,41,18
115,2,8:27.0,,J. Brown makes 2-pt jump shot from 7 ft (assist by C. Boozer),41,20
116,2,8:27.0,,Shooting foul by C. McCollum (drawn by J. Brown),41,20
117,2,8:27.0,Official timeout,,41,20
118,2,8:27.0,,J. Brown makes free throw 1 of 1,41,21
119,2,8:09.0,C. McCollum misses 2-pt jump shot from 18 ft,,41,21
120,2,8:08.0,,Defensive rebound by J. Lin,41,21
121,2,8:00.0,,J. Lin misses 2-pt jump shot from 3 ft (block by M. Leonard),41,21
122,2,8:00.0,,Offensive rebound by Team,41,21
123,2,7:56.0,,Shooting foul by M. Leonard (drawn by J. Lin),41,21
124,2,7:56.0,,J. Lin misses free throw 1 of 2,41,21
125,2,7:56.0,,Offensive rebound by Team,41,21
126,2,7:56.0,N. Batum enters the game for A. Afflalo,,41,21
127,2,7:56.0,,J. Lin misses free throw 2 of 2,41,21
128,2,7:54.0,Defensive rebound by N. Batum,,41,21
129,2,7:37.0,M. Leonard misses 2-pt jump shot from 17 ft,,41,21
130,2,7:35.0,,Defensive rebound by C. Boozer,41,21
131,2,7:28.0,,Turnover by J. Brown (bad pass),41,21
132,2,7:28.0,,T. Black enters the game for J. Hill,41,21
133,2,7:17.0,Turnover by R. Lopez (lost ball; steal by C. Boozer),,41,21
134,2,7:13.0,,Shooting foul by C. McCollum (drawn by J. Brown),41,21
135,2,7:13.0,,J. Brown makes free throw 1 of 2,41,22
136,2,7:13.0,,J. Brown makes free throw 2 of 2,41,23
137,2,7:01.0,C. McCollum misses 2-pt layup from 2 ft,,41,23
138,2,6:59.0,Offensive rebound by C. McCollum,,41,23
139,2,6:56.0,C. McCollum makes 2-pt layup at rim,,43,23
140,2,6:39.0,,C. Boozer misses 2-pt jump shot from 13 ft,43,23
141,2,6:38.0,Defensive rebound by M. Leonard,,43,23
142,2,6:28.0,C. McCollum misses 2-pt jump shot from 18 ft,,43,23
143,2,6:27.0,,Defensive rebound by W. Johnson,43,23
144,2,6:17.0,,W. Johnson misses 3-pt jump shot from 24 ft,43,23
145,2,6:16.0,Defensive rebound by M. Leonard,,43,23
146,2,6:07.0,Turnover by S. Blake (bad pass),,43,23
147,2,6:07.0,,R. Kelly enters the game for C. Boozer,43,23
148,2,6:07.0,D. Lillard enters the game for S. Blake,,43,23
149,2,5:58.0,,J. Brown misses 2-pt jump shot from 21 ft,43,23
150,2,5:58.0,Defensive rebound by R. Lopez,,43,23
151,2,5:41.0,N. Batum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,46,23
152,2,5:29.0,,R. Kelly misses 3-pt jump shot from 24 ft,46,23
153,2,5:28.0,Defensive rebound by C. McCollum,,46,23
154,2,5:22.0,Personal foul by T. Black (drawn by D. Lillard),,46,23
155,2,5:22.0,,LA Lakers full timeout,46,23
156,2,5:22.0,,J. Clarkson enters the game for J. Brown,46,23
157,2,5:22.0,L. Aldridge enters the game for R. Lopez,,46,23
158,2,5:22.0,C. Kaman enters the game for M. Leonard,,46,23
159,2,5:14.0,L. Aldridge misses 2-pt jump shot from 15 ft,,46,23
160,2,5:13.0,,Defensive rebound by W. Johnson,46,23
161,2,4:55.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),46,25
162,2,4:34.0,D. Lillard makes 2-pt layup from 1 ft (assist by N. Batum),,48,25
163,2,4:12.0,,Turnover by J. Lin (lost ball; steal by C. McCollum),48,25
164,2,4:07.0,C. McCollum misses 2-pt layup from 2 ft (block by T. Black),,48,25
165,2,4:07.0,Offensive rebound by Team,,48,25
166,2,3:52.0,Offensive foul by D. Lillard (drawn by J. Lin),,48,25
167,2,3:52.0,Turnover by D. Lillard (offensive foul),,48,25
168,2,3:40.0,,J. Lin misses 3-pt jump shot from 25 ft,48,25
169,2,3:39.0,Defensive rebound by Team,,48,25
170,2,3:21.0,L. Aldridge makes 2-pt layup from 2 ft,,50,25
171,2,3:11.0,,J. Clarkson makes 2-pt jump shot from 17 ft,50,27
172,2,2:54.0,Turnover by N. Batum (traveling),,50,27
173,2,2:54.0,Portland full timeout,,50,27
174,2,2:54.0,A. Afflalo enters the game for C. McCollum,,50,27
175,2,2:37.0,,J. Clarkson makes 2-pt jump shot from 15 ft,50,29
176,2,2:15.0,L. Aldridge misses 2-pt jump shot from 17 ft,,50,29
177,2,2:14.0,,Defensive rebound by Team,50,29
178,2,2:04.0,,Turnover by J. Clarkson (lost ball; steal by D. Lillard),50,29
179,2,2:01.0,Shooting foul by J. Lin (drawn by A. Afflalo),,50,29
180,2,2:01.0,A. Afflalo makes free throw 1 of 2,,51,29
181,2,2:01.0,A. Afflalo makes free throw 2 of 2,,52,29
182,2,1:44.0,,J. Lin misses 2-pt jump shot from 18 ft,52,29
183,2,1:43.0,,Offensive rebound by W. Johnson,52,29
184,2,1:39.0,,W. Johnson makes 2-pt dunk at rim,52,31
185,2,1:23.0,N. Batum misses 3-pt jump shot from 24 ft,,52,31
186,2,1:21.0,,Defensive rebound by W. Johnson,52,31
187,2,1:01.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by W. Johnson),52,33
188,2,0:45.0,C. Kaman misses 2-pt jump shot from 12 ft,,52,33
189,2,0:44.0,,Defensive rebound by W. Johnson,52,33
190,2,0:38.0,,J. Clarkson makes 3-pt jump shot from 24 ft,52,36
191,2,0:25.0,D. Lillard misses 2-pt layup from 2 ft,,52,36
192,2,0:24.0,,Defensive rebound by J. Clarkson,52,36
193,2,0:07.0,,J. Clarkson makes 3-pt jump shot from 24 ft,52,39
194,2,0:03.0,Personal take foul by J. Clarkson (drawn by D. Lillard),,52,39
195,2,0:03.0,M. Leonard enters the game for C. Kaman,,52,39
196,2,0:00.0,D. Lillard misses 3-pt jump shot from 24 ft (block by R. Kelly),,52,39
197,2,0:00.0,,Defensive rebound by J. Lin,52,39
198,3,11:45.0,Shooting foul by J. Lin (drawn by A. Afflalo),,52,39
199,3,11:45.0,A. Afflalo makes free throw 1 of 2,,53,39
200,3,11:45.0,A. Afflalo makes free throw 2 of 2,,54,39
201,3,11:27.0,,J. Lin makes 2-pt jump shot from 10 ft,54,41
202,3,11:09.0,D. Lillard misses 3-pt jump shot from 25 ft,,54,41
203,3,11:07.0,,Defensive rebound by W. Johnson,54,41
204,3,11:01.0,,J. Lin misses 2-pt jump shot from 15 ft,54,41
205,3,11:00.0,Defensive rebound by R. Lopez,,54,41
206,3,10:47.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Lillard),,56,41
207,3,10:31.0,,T. Black misses 2-pt layup from 1 ft (block by R. Lopez),56,41
208,3,10:29.0,Defensive rebound by L. Aldridge,,56,41
209,3,10:25.0,A. Afflalo misses 2-pt layup from 1 ft (block by J. Lin),,56,41
210,3,10:23.0,,Defensive rebound by W. Johnson,56,41
211,3,10:10.0,,T. Black makes 2-pt layup from 1 ft (assist by J. Clarkson),56,43
212,3,9:51.0,L. Aldridge misses 2-pt jump shot from 12 ft,,56,43
213,3,9:49.0,Offensive rebound by L. Aldridge,,56,43
214,3,9:42.0,D. Lillard makes 2-pt layup at rim,,58,43
215,3,9:22.0,,W. Johnson makes 2-pt jump shot from 13 ft,58,45
216,3,9:05.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Lillard),,60,45
217,3,8:40.0,,T. Black misses 2-pt jump shot from 13 ft,60,45
218,3,8:38.0,Defensive rebound by A. Afflalo,,60,45
219,3,8:29.0,Personal foul by R. Kelly (drawn by L. Aldridge),,60,45
220,3,8:19.0,D. Lillard misses 3-pt jump shot from 22 ft,,60,45
221,3,8:18.0,,Defensive rebound by J. Lin,60,45
222,3,8:18.0,,Personal foul by N. Batum (drawn by J. Lin),60,45
223,3,8:05.0,,W. Johnson misses 3-pt jump shot from 24 ft,60,45
224,3,8:04.0,Defensive rebound by L. Aldridge,,60,45
225,3,7:55.0,D. Lillard misses 2-pt layup from 2 ft,,60,45
226,3,7:54.0,,Defensive rebound by W. Johnson,60,45
227,3,7:41.0,,J. Clarkson misses 2-pt jump shot from 11 ft,60,45
228,3,7:40.0,Defensive rebound by N. Batum,,60,45
229,3,7:25.0,A. Afflalo misses 3-pt jump shot from 22 ft,,60,45
230,3,7:24.0,,Defensive rebound by J. Lin,60,45
231,3,7:20.0,,Shooting foul by A. Afflalo (drawn by J. Lin),60,45
232,3,7:20.0,,J. Lin makes free throw 1 of 2,60,46
233,3,7:20.0,,J. Lin makes free throw 2 of 2,60,47
234,3,7:00.0,A. Afflalo makes 2-pt layup from 1 ft (assist by L. Aldridge),,62,47
235,3,6:51.0,,J. Lin misses 2-pt jump shot from 20 ft,62,47
236,3,6:50.0,Defensive rebound by N. Batum,,62,47
237,3,6:32.0,L. Aldridge misses 2-pt jump shot from 13 ft,,62,47
238,3,6:31.0,,Defensive rebound by J. Clarkson,62,47
239,3,6:22.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),62,49
240,3,6:03.0,Shooting foul by W. Johnson (drawn by R. Lopez),,62,49
241,3,6:03.0,R. Lopez makes free throw 1 of 2,,63,49
242,3,6:03.0,C. McCollum enters the game for A. Afflalo,,63,49
243,3,6:03.0,,J. Brown enters the game for J. Lin,63,49
244,3,6:03.0,R. Lopez makes free throw 2 of 2,,64,49
245,3,5:50.0,,J. Clarkson misses 2-pt jump shot from 4 ft (block by L. Aldridge),64,49
246,3,5:50.0,,Offensive rebound by Team,64,49
247,3,5:50.0,,LA Lakers full timeout,64,49
248,3,5:50.0,C. Kaman enters the game for R. Lopez,,64,49
249,3,5:45.0,,W. Johnson makes 2-pt jump shot from 18 ft (assist by T. Black),64,51
250,3,5:22.0,N. Batum misses 3-pt jump shot from 24 ft,,64,51
251,3,5:21.0,,Defensive rebound by J. Brown,64,51
252,3,5:06.0,,J. Brown misses 3-pt jump shot from 24 ft,64,51
253,3,5:04.0,Defensive rebound by N. Batum,,64,51
254,3,4:52.0,C. Kaman makes 2-pt jump shot from 13 ft (assist by N. Batum),,66,51
255,3,4:29.0,,Turnover by Team (back court),66,51
256,3,4:14.0,L. Aldridge makes 2-pt hook shot from 6 ft,,68,51
257,3,3:57.0,,R. Kelly misses 2-pt jump shot from 21 ft,68,51
258,3,3:56.0,Defensive rebound by N. Batum,,68,51
259,3,3:48.0,N. Batum misses 2-pt layup from 1 ft (block by R. Kelly),,68,51
260,3,3:46.0,Offensive rebound by L. Aldridge,,68,51
261,3,3:46.0,L. Aldridge makes 2-pt layup from 1 ft,,70,51
262,3,3:46.0,,LA Lakers full timeout,70,51
263,3,3:34.0,,R. Kelly makes 2-pt layup from 1 ft,70,53
264,3,3:07.0,N. Batum misses 3-pt jump shot from 25 ft,,70,53
265,3,3:06.0,,Defensive rebound by T. Black,70,53
266,3,2:56.0,,J. Clarkson makes 2-pt jump shot from 19 ft,70,55
267,3,2:44.0,Turnover by D. Lillard (bad pass; steal by T. Black),,70,55
268,3,2:39.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),70,57
269,3,2:37.0,Portland full timeout,,70,57
270,3,2:37.0,A. Afflalo enters the game for N. Batum,,70,57
271,3,2:11.0,C. McCollum makes 2-pt jump shot from 19 ft (assist by D. Lillard),,72,57
272,3,1:47.0,,J. Clarkson makes 2-pt jump shot from 18 ft,72,59
273,3,1:30.0,C. McCollum misses 3-pt jump shot from 24 ft,,72,59
274,3,1:29.0,,Defensive rebound by W. Johnson,72,59
275,3,1:18.0,,T. Black misses 2-pt jump shot from 14 ft,72,59
276,3,1:17.0,Defensive rebound by C. Kaman,,72,59
277,3,1:06.0,A. Afflalo misses 2-pt jump shot from 4 ft,,72,59
278,3,1:05.0,,Defensive rebound by T. Black,72,59
279,3,0:56.0,,J. Clarkson makes 2-pt jump shot from 17 ft,72,61
280,3,0:36.0,D. Lillard makes 2-pt jump shot from 13 ft,,74,61
281,3,0:31.0,,J. Clarkson misses 3-pt jump shot from 28 ft,74,61
282,3,0:30.0,Defensive rebound by L. Aldridge,,74,61
283,3,0:14.0,D. Lillard misses 3-pt jump shot from 25 ft,,74,61
284,3,0:13.0,,Defensive rebound by W. Johnson,74,61
285,3,0:05.0,,Personal take foul by C. McCollum (drawn by J. Brown),74,61
286,3,0:05.0,S. Blake enters the game for D. Lillard,,74,61
287,3,0:01.0,,J. Clarkson makes 2-pt jump shot from 18 ft,74,63
288,4,11:38.0,,W. Johnson misses 2-pt jump shot from 17 ft,74,63
289,4,11:37.0,Defensive rebound by C. McCollum,,74,63
290,4,11:32.0,Shooting foul by J. Brown (drawn by C. McCollum),,74,63
291,4,11:32.0,C. McCollum makes free throw 1 of 2,,75,63
292,4,11:32.0,C. McCollum makes free throw 2 of 2,,76,63
293,4,11:20.0,,J. Brown misses 2-pt jump shot from 5 ft,76,63
294,4,11:19.0,Defensive rebound by M. Leonard,,76,63
295,4,11:12.0,C. McCollum makes 2-pt jump shot from 18 ft (assist by S. Blake),,78,63
296,4,10:51.0,,R. Sacre misses 2-pt jump shot from 14 ft,78,63
297,4,10:50.0,Defensive rebound by M. Leonard,,78,63
298,4,10:36.0,R. Lopez makes 2-pt hook shot from 10 ft,,80,63
299,4,10:17.0,,W. Johnson misses 2-pt jump shot from 21 ft,80,63
300,4,10:15.0,Defensive rebound by C. McCollum,,80,63
301,4,10:07.0,C. McCollum makes 2-pt layup at rim,,82,63
302,4,10:05.0,,LA Lakers full timeout,82,63
303,4,10:05.0,,R. Kelly enters the game for W. Johnson,82,63
304,4,9:51.0,,Shooting foul by M. Leonard (drawn by J. Brown),82,63
305,4,9:51.0,,J. Brown makes free throw 1 of 2,82,64
306,4,9:51.0,,J. Brown misses free throw 2 of 2,82,64
307,4,9:50.0,Defensive rebound by M. Leonard,,82,64
308,4,9:32.0,A. Afflalo makes 3-pt jump shot from 22 ft (assist by C. McCollum),,85,64
309,4,9:13.0,,R. Kelly misses 2-pt jump shot from 5 ft,85,64
310,4,9:12.0,Defensive rebound by M. Leonard,,85,64
311,4,9:06.0,A. Afflalo misses 2-pt jump shot from 18 ft,,85,64
312,4,9:04.0,,Defensive rebound by E. Davis,85,64
313,4,8:54.0,,E. Davis misses 2-pt layup from 2 ft,85,64
314,4,8:53.0,Defensive rebound by R. Lopez,,85,64
315,4,8:44.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by S. Blake),,88,64
316,4,8:25.0,,Shooting foul by S. Blake (drawn by J. Clarkson),88,64
317,4,8:25.0,,J. Clarkson makes free throw 1 of 2,88,65
318,4,8:25.0,,J. Clarkson misses free throw 2 of 2,88,65
319,4,8:24.0,Defensive rebound by M. Leonard,,88,65
320,4,8:00.0,A. Afflalo makes 2-pt jump shot from 20 ft (assist by S. Blake),,90,65
321,4,7:32.0,,Turnover by J. Clarkson (bad pass),90,65
322,4,7:13.0,R. Lopez makes 2-pt dunk at rim (assist by S. Blake),,92,65
323,4,6:45.0,,Turnover by R. Kelly (bad pass),92,65
324,4,6:30.0,Shooting foul by J. Brown (drawn by C. McCollum),,92,65
325,4,6:30.0,C. McCollum makes free throw 1 of 3,,93,65
326,4,6:30.0,C. McCollum makes free throw 2 of 3,,94,65
327,4,6:30.0,,D. Buycks enters the game for J. Clarkson,94,65
328,4,6:30.0,J. Freeland enters the game for R. Lopez,,94,65
329,4,6:30.0,C. McCollum makes free throw 3 of 3,,95,65
330,4,6:14.0,,E. Davis misses 2-pt jump shot from 4 ft,95,65
331,4,6:12.0,,Offensive rebound by R. Sacre,95,65
332,4,6:07.0,,J. Brown misses 3-pt jump shot from 24 ft,95,65
333,4,6:06.0,Defensive rebound by J. Freeland,,95,65
334,4,5:58.0,A. Afflalo misses 2-pt jump shot from 18 ft,,95,65
335,4,5:56.0,,Defensive rebound by D. Buycks,95,65
336,4,5:47.0,,R. Sacre misses 2-pt jump shot from 20 ft,95,65
337,4,5:46.0,Defensive rebound by M. Leonard,,95,65
338,4,5:30.0,A. Afflalo misses 2-pt jump shot from 19 ft,,95,65
339,4,5:29.0,,Defensive rebound by J. Brown,95,65
340,4,5:18.0,,Turnover by R. Kelly (lost ball; steal by C. McCollum),95,65
341,4,5:12.0,C. McCollum makes 2-pt layup at rim (assist by A. Afflalo),,97,65
342,4,4:52.0,,D. Buycks makes 3-pt jump shot from 24 ft (assist by R. Sacre),97,68
343,4,4:51.0,Portland full timeout,,97,68
344,4,4:51.0,A. Crabbe enters the game for A. Afflalo,,97,68
345,4,4:51.0,A. Gee enters the game for C. McCollum,,97,68
346,4,4:51.0,T. Frazier enters the game for S. Blake,,97,68
347,4,4:29.0,A. Gee misses 2-pt layup from 1 ft (block by R. Sacre),,97,68
348,4,4:28.0,,Defensive rebound by R. Kelly,97,68
349,4,4:15.0,,E. Davis makes 2-pt layup from 2 ft (assist by D. Buycks),97,70
350,4,4:03.0,J. Freeland makes 2-pt layup from 2 ft,,99,70
351,4,3:46.0,,J. Brown misses 2-pt jump shot from 20 ft,99,70
352,4,3:45.0,Defensive rebound by J. Freeland,,99,70
353,4,3:36.0,Turnover by T. Frazier (bad pass; steal by E. Davis),,99,70
354,4,3:30.0,,Personal foul by T. Frazier (drawn by D. Buycks),99,70
355,4,3:24.0,,D. Buycks makes 2-pt jump shot from 12 ft,99,72
356,4,2:58.0,A. Crabbe misses 3-pt jump shot from 24 ft,,99,72
357,4,2:57.0,,Defensive rebound by R. Kelly,99,72
358,4,2:50.0,,Turnover by D. Buycks (bad pass; steal by T. Frazier),99,72
359,4,2:43.0,A. Gee misses 2-pt layup from 1 ft,,99,72
360,4,2:39.0,Offensive rebound by A. Gee,,99,72
361,4,2:39.0,A. Gee makes 2-pt tip-in at rim,,101,72
362,4,2:20.0,,Shooting foul by M. Leonard (drawn by J. Brown),101,72
363,4,2:20.0,Official timeout,,101,72
364,4,2:20.0,,J. Brown makes free throw 1 of 2,101,73
365,4,2:20.0,,J. Brown misses free throw 2 of 2,101,73
366,4,2:18.0,Defensive rebound by M. Leonard,,101,73
367,4,2:08.0,,Violation by E. Davis (kicked ball),101,73
368,4,1:53.0,J. Freeland makes 2-pt jump shot from 8 ft,,103,73
369,4,1:37.0,,D. Buycks misses 2-pt jump shot from 15 ft (block by A. Gee),103,73
370,4,1:37.0,,Offensive rebound by Team,103,73
371,4,1:34.0,,J. Brown misses 2-pt jump shot from 15 ft (block by J. Freeland),103,73
372,4,1:31.0,Defensive rebound by A. Crabbe,,103,73
373,4,1:21.0,A. Gee makes 2-pt jump shot from 16 ft,,105,73
374,4,1:06.0,,D. Buycks makes 3-pt jump shot from 24 ft,105,76
375,4,0:55.0,A. Gee misses 3-pt jump shot from 24 ft,,105,76
376,4,0:54.0,,Defensive rebound by R. Sacre,105,76
377,4,0:50.0,,Shooting foul by A. Crabbe (drawn by J. Brown),105,76
378,4,0:50.0,,J. Brown makes free throw 1 of 2,105,77
379,4,0:50.0,,J. Brown misses free throw 2 of 2,105,77
380,4,0:49.0,Defensive rebound by J. Freeland,,105,77
381,4,0:40.0,T. Frazier makes 2-pt layup from 1 ft,,107,77
382,4,0:29.0,,Turnover by D. Buycks (bad pass; steal by T. Frazier),107,77
383,4,0:24.0,A. Gee misses 2-pt layup from 1 ft,,107,77
384,4,0:21.0,Offensive rebound by T. Frazier,,107,77
