,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
46,1,4:23.0,Shooting foul by Q. Pondexter (drawn by S. Curry),,17,17
47,1,4:23.0,S. Curry makes free throw 1 of 2,,18,17
48,1,4:23.0,L. Barbosa enters the game for K. Thompson,,18,17
49,1,4:23.0,,R. Anderson enters the game for Ö. Aşık,18,17
50,1,4:23.0,S. Curry makes free throw 2 of 2,,19,17
51,1,4:04.0,,E. Gordon makes 2-pt jump shot from 7 ft,19,19
52,1,3:52.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,21,19
53,1,3:31.0,,Shooting foul by F. Ezeli (drawn by A. Davis),21,19
54,1,3:31.0,,A. Davis makes 2-pt layup from 1 ft,21,21
55,1,3:31.0,,N. Cole enters the game for T. Evans,21,21
56,1,3:31.0,,A. Davis makes free throw 1 of 1,21,22
57,1,3:20.0,Turnover by F. Ezeli (traveling),,21,22
58,1,3:01.0,,R. Anderson misses 2-pt jump shot from 5 ft,21,22
59,1,3:00.0,Defensive rebound by D. Green,,21,22
60,1,2:54.0,A. Iguodala makes 2-pt dunk at rim (assist by L. Barbosa),,23,22
61,1,2:38.0,,A. Davis misses 2-pt jump shot from 18 ft,23,22
62,1,2:37.0,Defensive rebound by S. Curry,,23,22
63,1,2:25.0,S. Curry misses 3-pt jump shot from 28 ft,,23,22
64,1,2:23.0,Offensive rebound by A. Iguodala,,23,22
65,1,2:15.0,Shooting foul by R. Anderson (drawn by F. Ezeli),,23,22
66,1,2:15.0,Golden State full timeout,,23,22
67,1,2:15.0,,J. Holiday enters the game for E. Gordon,23,22
68,1,2:15.0,F. Ezeli misses free throw 1 of 2,,23,22
69,1,2:15.0,Offensive rebound by Team,,23,22
70,1,2:15.0,F. Ezeli misses free throw 2 of 2,,23,22
71,1,2:14.0,,Defensive rebound by A. Davis,23,22
72,1,1:59.0,,Turnover by N. Cole (lost ball; steal by S. Curry),23,22
73,1,1:57.0,Shooting foul by N. Cole (drawn by S. Curry),,23,22
74,1,1:57.0,S. Curry makes free throw 1 of 2,,24,22
75,1,1:57.0,,D. Cunningham enters the game for Q. Pondexter,24,22
76,1,1:57.0,S. Curry makes free throw 2 of 2,,25,22
77,1,1:41.0,,Personal foul by A. Iguodala (drawn by R. Anderson),25,22
78,1,1:31.0,,N. Cole misses 2-pt layup from 2 ft,25,22
79,1,1:31.0,Defensive rebound by Team,,25,22
80,1,1:14.0,A. Iguodala misses 2-pt jump shot from 20 ft,,25,22
81,1,1:11.0,,Defensive rebound by R. Anderson,25,22
82,1,0:55.0,,A. Davis misses 2-pt layup from 3 ft,25,22
83,1,0:53.0,Defensive rebound by F. Ezeli,,25,22
84,1,0:48.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,28,22
85,1,0:39.0,,R. Anderson misses 3-pt jump shot from 26 ft,28,22
86,1,0:36.0,Defensive rebound by S. Curry,,28,22
87,1,0:31.0,S. Curry misses 2-pt layup from 1 ft,,28,22
88,1,0:30.0,,Defensive rebound by Team,28,22
89,1,0:30.0,,A. Ajinça enters the game for A. Davis,28,22
90,1,0:20.0,,A. Ajinça makes 2-pt jump shot from 6 ft,28,24
91,1,0:05.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,31,24
92,2,11:46.0,,J. Holiday makes 2-pt jump shot from 21 ft,31,26
93,2,11:30.0,L. Barbosa makes 2-pt layup from 2 ft,,33,26
94,2,11:20.0,,Personal foul by L. Barbosa (drawn by A. Ajinça),33,26
95,2,11:07.0,,N. Cole misses 3-pt jump shot from 25 ft,33,26
96,2,11:06.0,Defensive rebound by M. Speights,,33,26
97,2,10:53.0,L. Barbosa makes 2-pt layup from 2 ft (assist by M. Speights),,35,26
98,2,10:35.0,,R. Anderson misses 2-pt layup from 1 ft,35,26
99,2,10:34.0,,Offensive rebound by R. Anderson,35,26
100,2,10:34.0,,R. Anderson makes 2-pt layup from 1 ft,35,28
101,2,10:27.0,A. Iguodala makes 2-pt layup from 2 ft,,37,28
102,2,10:10.0,,T. Evans enters the game for A. Ajinça,37,28
103,2,10:04.0,,Turnover by J. Holiday (lost ball),37,28
104,2,9:52.0,L. Barbosa misses 2-pt layup from 2 ft (block by D. Cunningham),,37,28
105,2,9:50.0,,Defensive rebound by D. Cunningham,37,28
106,2,9:39.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Holiday),37,31
107,2,9:12.0,A. Iguodala misses 3-pt jump shot from 25 ft,,37,31
108,2,9:12.0,Offensive rebound by Team,,37,31
109,2,9:12.0,,Loose ball foul by R. Anderson (drawn by M. Speights),37,31
110,2,9:12.0,D. Green enters the game for M. Speights,,37,31
111,2,9:07.0,L. Barbosa misses 2-pt jump shot from 16 ft,,37,31
112,2,9:06.0,,Defensive rebound by R. Anderson,37,31
113,2,8:54.0,,Turnover by N. Cole (lost ball; steal by A. Iguodala),37,31
114,2,8:38.0,S. Livingston misses 2-pt jump shot from 12 ft,,37,31
115,2,8:37.0,Offensive rebound by H. Barnes,,37,31
116,2,8:37.0,,Loose ball foul by D. Cunningham (drawn by H. Barnes),37,31
117,2,8:37.0,Official timeout,,37,31
118,2,8:37.0,K. Thompson enters the game for L. Barbosa,,37,31
119,2,8:37.0,,A. Davis enters the game for N. Cole,37,31
120,2,8:31.0,H. Barnes misses 2-pt jump shot from 17 ft,,37,31
121,2,8:30.0,,Defensive rebound by A. Davis,37,31
122,2,8:11.0,,Turnover by J. Holiday (bad pass; steal by H. Barnes),37,31
123,2,8:06.0,H. Barnes makes 2-pt layup from 2 ft (assist by A. Iguodala),,39,31
124,2,7:46.0,,A. Davis makes 2-pt jump shot from 8 ft (assist by J. Holiday),39,33
125,2,7:36.0,Shooting foul by A. Davis (drawn by A. Iguodala),,39,33
126,2,7:36.0,A. Iguodala makes free throw 1 of 2,,40,33
127,2,7:36.0,A. Iguodala makes free throw 2 of 2,,41,33
128,2,7:25.0,,J. Holiday misses 2-pt jump shot from 14 ft,41,33
129,2,7:24.0,,Offensive rebound by T. Evans,41,33
130,2,7:23.0,,T. Evans misses 2-pt layup from 2 ft (block by S. Livingston),41,33
131,2,7:22.0,,Offensive rebound by T. Evans,41,33
132,2,7:21.0,,T. Evans misses 2-pt layup from 3 ft,41,33
133,2,7:20.0,,Offensive rebound by R. Anderson,41,33
134,2,7:20.0,,R. Anderson misses 2-pt tip-in from 1 ft,41,33
135,2,7:19.0,Defensive rebound by S. Livingston,,41,33
136,2,7:13.0,D. Green makes 2-pt layup from 2 ft (assist by S. Livingston),,43,33
137,2,7:10.0,,New Orleans full timeout,43,33
138,2,7:10.0,,E. Gordon enters the game for J. Holiday,43,33
139,2,7:00.0,,Shooting block foul by D. Green (drawn by A. Davis),43,33
140,2,7:00.0,,A. Davis makes free throw 1 of 2,43,34
141,2,7:00.0,,A. Davis makes free throw 2 of 2,43,35
142,2,6:43.0,A. Iguodala misses 3-pt jump shot from 25 ft,,43,35
143,2,6:42.0,,Defensive rebound by R. Anderson,43,35
144,2,6:28.0,,D. Cunningham makes 2-pt layup from 2 ft (assist by R. Anderson),43,37
145,2,6:23.0,Golden State full timeout,,43,37
146,2,6:23.0,S. Curry enters the game for H. Barnes,,43,37
147,2,6:23.0,A. Bogut enters the game for A. Iguodala,,43,37
148,2,6:17.0,Turnover by S. Curry (bad pass; steal by T. Evans),,43,37
149,2,6:17.0,,Personal foul by S. Livingston (drawn by T. Evans),43,37
150,2,6:04.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by D. Cunningham),43,39
151,2,5:51.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,46,39
152,2,5:28.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by D. Cunningham),46,42
153,2,5:12.0,K. Thompson makes 2-pt jump shot from 5 ft (assist by S. Curry),,48,42
154,2,5:12.0,Shooting foul by T. Evans (drawn by K. Thompson),,48,42
155,2,5:12.0,,Ö. Aşık enters the game for R. Anderson,48,42
156,2,5:12.0,K. Thompson makes free throw 1 of 1,,49,42
157,2,4:57.0,,E. Gordon misses 3-pt jump shot from 25 ft,49,42
158,2,4:56.0,,Offensive rebound by Ö. Aşık,49,42
159,2,4:50.0,,A. Davis misses 2-pt jump shot from 17 ft,49,42
160,2,4:48.0,Defensive rebound by S. Curry,,49,42
161,2,4:42.0,D. Green makes 2-pt layup from 2 ft (assist by S. Livingston),,51,42
162,2,4:18.0,,E. Gordon makes 2-pt jump shot from 18 ft (assist by Ö. Aşık),51,44
163,2,4:01.0,Shooting foul by Ö. Aşık (drawn by D. Green),,51,44
164,2,4:01.0,D. Green misses free throw 1 of 2,,51,44
165,2,4:01.0,Offensive rebound by Team,,51,44
166,2,4:01.0,D. Green makes free throw 2 of 2,,52,44
167,2,3:39.0,,Ö. Aşık misses 2-pt layup from 3 ft,52,44
168,2,3:38.0,Defensive rebound by A. Bogut,,52,44
169,2,3:32.0,K. Thompson makes 2-pt layup from 2 ft,,54,44
170,2,3:18.0,,E. Gordon makes 2-pt layup from 2 ft,54,46
171,2,3:18.0,,Shooting foul by A. Bogut (drawn by E. Gordon),54,46
172,2,3:18.0,F. Ezeli enters the game for A. Bogut,,54,46
173,2,3:18.0,,R. Anderson enters the game for Ö. Aşık,54,46
174,2,3:18.0,,E. Gordon makes free throw 1 of 1,54,47
175,2,3:04.0,F. Ezeli misses 2-pt layup from 2 ft (block by R. Anderson),,54,47
176,2,3:03.0,Offensive rebound by D. Green,,54,47
177,2,3:02.0,D. Green misses 2-pt layup from 3 ft (block by A. Davis),,54,47
178,2,3:01.0,Offensive rebound by S. Curry,,54,47
179,2,2:51.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,57,47
180,2,2:41.0,,E. Gordon misses 3-pt jump shot from 26 ft,57,47
181,2,2:39.0,Defensive rebound by D. Green,,57,47
182,2,2:26.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),,60,47
183,2,2:07.0,,Turnover by R. Anderson (lost ball; steal by S. Livingston),60,47
184,2,2:01.0,K. Thompson misses 3-pt jump shot from 24 ft,,60,47
185,2,2:01.0,,Defensive rebound by Team,60,47
186,2,2:01.0,H. Barnes enters the game for F. Ezeli,,60,47
187,2,1:45.0,,E. Gordon makes 2-pt jump shot from 14 ft,60,49
188,2,1:45.0,,Shooting foul by S. Curry (drawn by E. Gordon),60,49
189,2,1:45.0,,Q. Pondexter enters the game for D. Cunningham,60,49
190,2,1:45.0,,E. Gordon makes free throw 1 of 1,60,50
191,2,1:45.0,Golden State full timeout,,60,50
192,2,1:30.0,K. Thompson misses 2-pt jump shot from 18 ft,,60,50
193,2,1:28.0,Offensive rebound by D. Green,,60,50
194,2,1:20.0,K. Thompson makes 2-pt jump shot from 12 ft (assist by S. Livingston),,62,50
195,2,0:58.0,,T. Evans makes 2-pt layup from 1 ft,62,52
196,2,0:47.0,H. Barnes misses 2-pt layup from 1 ft,,62,52
197,2,0:46.0,Offensive rebound by D. Green,,62,52
198,2,0:46.0,D. Green makes 2-pt layup from 1 ft,,64,52
199,2,0:29.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by E. Gordon),64,54
200,2,0:08.0,S. Curry makes 3-pt jump shot from 26 ft,,67,54
201,2,0:02.0,,T. Evans misses 2-pt layup from 1 ft (block by K. Thompson),67,54
202,2,0:01.0,Defensive rebound by K. Thompson,,67,54
203,3,11:43.0,,A. Davis makes 2-pt jump shot from 8 ft,67,56
204,3,11:26.0,K. Thompson misses 3-pt jump shot from 25 ft,,67,56
205,3,11:24.0,,Defensive rebound by A. Davis,67,56
206,3,11:05.0,,Turnover by E. Gordon (bad pass),67,56
207,3,10:49.0,A. Bogut makes 2-pt layup from 1 ft (assist by S. Curry),,69,56
208,3,10:35.0,,E. Gordon makes 2-pt jump shot from 8 ft (assist by T. Evans),69,58
209,3,10:26.0,Turnover by S. Curry (lost ball; steal by Q. Pondexter),,69,58
210,3,10:16.0,,A. Davis makes 2-pt dunk at rim (assist by E. Gordon),69,60
211,3,10:01.0,Turnover by A. Bogut (lost ball; steal by T. Evans),,69,60
212,3,9:59.0,,Turnover by T. Evans (lost ball),69,60
213,3,9:59.0,Golden State full timeout,,69,60
214,3,9:46.0,D. Green misses 2-pt layup from 2 ft (block by A. Davis),,69,60
215,3,9:45.0,,Defensive rebound by A. Davis,69,60
216,3,9:21.0,,E. Gordon misses 2-pt jump shot from 5 ft,69,60
217,3,9:20.0,Defensive rebound by K. Thompson,,69,60
218,3,9:07.0,D. Green misses 3-pt jump shot from 26 ft,,69,60
219,3,9:06.0,Offensive rebound by S. Curry,,69,60
220,3,9:06.0,Personal foul by Q. Pondexter (drawn by S. Curry),,69,60
221,3,9:01.0,S. Curry makes 3-pt jump shot from 26 ft (assist by H. Barnes),,72,60
222,3,8:45.0,,Ö. Aşık misses 2-pt layup from 2 ft (block by A. Bogut),72,60
223,3,8:44.0,Defensive rebound by H. Barnes,,72,60
224,3,8:35.0,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),,74,60
225,3,8:22.0,,Personal foul by S. Curry (drawn by T. Evans),74,60
226,3,8:11.0,,T. Evans misses 2-pt layup from 2 ft (block by A. Bogut),74,60
227,3,8:08.0,Defensive rebound by A. Bogut,,74,60
228,3,8:01.0,K. Thompson makes 2-pt layup from 2 ft,,76,60
229,3,8:01.0,,New Orleans full timeout,76,60
230,3,8:01.0,,R. Anderson enters the game for Ö. Aşık,76,60
231,3,7:35.0,,R. Anderson misses 3-pt jump shot from 26 ft,76,60
232,3,7:31.0,Defensive rebound by S. Curry,,76,60
233,3,7:14.0,S. Curry misses 2-pt jump shot from 11 ft,,76,60
234,3,7:12.0,,Defensive rebound by Q. Pondexter,76,60
235,3,7:02.0,,R. Anderson misses 3-pt jump shot from 25 ft,76,60
236,3,7:01.0,Defensive rebound by H. Barnes,,76,60
237,3,6:53.0,S. Curry misses 2-pt layup from 3 ft (block by A. Davis),,76,60
238,3,6:52.0,,Defensive rebound by T. Evans,76,60
239,3,6:35.0,,Personal block foul by S. Curry (drawn by E. Gordon),76,60
240,3,6:35.0,,N. Cole enters the game for Q. Pondexter,76,60
241,3,6:27.0,,E. Gordon misses 2-pt layup from 2 ft (block by A. Bogut),76,60
242,3,6:25.0,Defensive rebound by Team,,76,60
243,3,6:05.0,Shooting foul by N. Cole (drawn by S. Curry),,76,60
244,3,6:05.0,S. Curry makes free throw 1 of 2,,77,60
245,3,6:05.0,S. Curry makes free throw 2 of 2,,78,60
246,3,5:48.0,,Shooting foul by A. Bogut (drawn by A. Davis),78,60
247,3,5:48.0,,A. Davis makes free throw 1 of 2,78,61
248,3,5:48.0,A. Iguodala enters the game for A. Bogut,,78,61
249,3,5:48.0,,A. Davis makes free throw 2 of 2,78,62
250,3,5:34.0,S. Curry makes 2-pt layup from 2 ft,,80,62
251,3,5:20.0,,T. Evans misses 2-pt jump shot from 22 ft,80,62
252,3,5:18.0,Defensive rebound by H. Barnes,,80,62
253,3,5:14.0,Shooting foul by T. Evans (drawn by H. Barnes),,80,62
254,3,5:14.0,H. Barnes misses free throw 1 of 2,,80,62
255,3,5:14.0,Offensive rebound by Team,,80,62
256,3,5:14.0,,J. Holiday enters the game for T. Evans,80,62
257,3,5:14.0,H. Barnes misses free throw 2 of 2,,80,62
258,3,5:13.0,,Defensive rebound by Team,80,62
259,3,5:01.0,,E. Gordon misses 2-pt jump shot from 17 ft,80,62
260,3,4:59.0,Defensive rebound by H. Barnes,,80,62
261,3,4:37.0,K. Thompson makes 3-pt jump shot from 28 ft (assist by H. Barnes),,83,62
262,3,4:13.0,,R. Anderson misses 2-pt layup from 2 ft,83,62
263,3,4:12.0,Defensive rebound by D. Green,,83,62
264,3,4:09.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,85,62
265,3,4:09.0,,New Orleans full timeout,85,62
266,3,4:09.0,S. Livingston enters the game for S. Curry,,85,62
267,3,3:54.0,,Shooting foul by D. Green (drawn by A. Davis),85,62
268,3,3:54.0,,A. Davis misses free throw 1 of 2,85,62
269,3,3:54.0,,Offensive rebound by Team,85,62
270,3,3:54.0,,A. Davis makes free throw 2 of 2,85,63
271,3,3:35.0,K. Thompson misses 2-pt jump shot from 14 ft,,85,63
272,3,3:33.0,,Defensive rebound by A. Davis,85,63
273,3,3:19.0,,J. Holiday misses 2-pt jump shot from 13 ft,85,63
274,3,3:18.0,Defensive rebound by D. Green,,85,63
275,3,3:03.0,H. Barnes makes 2-pt dunk at rim (assist by D. Green),,87,63
276,3,2:51.0,,N. Cole misses 3-pt jump shot from 26 ft,87,63
277,3,2:50.0,Defensive rebound by D. Green,,87,63
278,3,2:38.0,K. Thompson misses 2-pt jump shot from 18 ft,,87,63
279,3,2:36.0,Offensive rebound by H. Barnes,,87,63
280,3,2:31.0,A. Iguodala misses 2-pt jump shot from 13 ft,,87,63
281,3,2:30.0,,Defensive rebound by E. Gordon,87,63
282,3,2:20.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by E. Gordon),87,65
283,3,2:02.0,Turnover by D. Green (offensive foul),,87,65
284,3,2:02.0,Offensive foul by D. Green (drawn by R. Anderson),,87,65
285,3,2:02.0,,D. Cunningham enters the game for E. Gordon,87,65
286,3,1:55.0,,Offensive foul by N. Cole (drawn by S. Livingston),87,65
287,3,1:55.0,,Turnover by N. Cole (offensive foul),87,65
288,3,1:55.0,F. Ezeli enters the game for D. Green,,87,65
289,3,1:31.0,H. Barnes misses 2-pt jump shot from 14 ft,,87,65
290,3,1:29.0,,Defensive rebound by D. Cunningham,87,65
291,3,1:15.0,,D. Cunningham makes 2-pt jump shot from 16 ft (assist by A. Davis),87,67
292,3,0:55.0,F. Ezeli misses 2-pt layup from 2 ft (block by R. Anderson),,87,67
293,3,0:53.0,Offensive rebound by F. Ezeli,,87,67
294,3,0:51.0,Shooting foul by D. Cunningham (drawn by F. Ezeli),,87,67
295,3,0:51.0,F. Ezeli misses free throw 1 of 2,,87,67
296,3,0:51.0,Offensive rebound by Team,,87,67
297,3,0:51.0,,Q. Pondexter enters the game for A. Davis,87,67
298,3,0:51.0,F. Ezeli makes free throw 2 of 2,,88,67
299,3,0:39.0,,N. Cole misses 3-pt jump shot from 28 ft,88,67
300,3,0:37.0,Defensive rebound by H. Barnes,,88,67
301,3,0:29.0,S. Livingston misses 2-pt jump shot from 14 ft,,88,67
302,3,0:27.0,,Defensive rebound by Team,88,67
303,3,0:07.0,,Q. Pondexter misses 2-pt jump shot from 21 ft,88,67
304,3,0:06.0,Defensive rebound by A. Iguodala,,88,67
305,3,0:01.0,A. Iguodala misses 3-pt jump shot from 25 ft,,88,67
306,3,0:00.0,,Defensive rebound by R. Anderson,88,67
307,4,11:46.0,S. Curry misses 2-pt jump shot from 17 ft,,88,67
308,4,11:45.0,,Defensive rebound by D. Cunningham,88,67
309,4,11:35.0,,J. Holiday makes 2-pt jump shot from 15 ft,88,69
310,4,11:12.0,M. Speights misses 2-pt jump shot from 17 ft,,88,69
311,4,11:11.0,,Defensive rebound by D. Cunningham,88,69
312,4,11:01.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Holiday),88,72
313,4,10:45.0,Turnover by S. Curry (bad pass),,88,72
314,4,10:45.0,L. Barbosa enters the game for S. Livingston,,88,72
315,4,10:32.0,,Personal foul by A. Iguodala (drawn by R. Anderson),88,72
316,4,10:32.0,D. Green enters the game for M. Speights,,88,72
317,4,10:27.0,,Shooting foul by D. Green (drawn by D. Cunningham),88,72
318,4,10:27.0,,D. Cunningham makes free throw 1 of 2,88,73
319,4,10:27.0,,D. Cunningham makes free throw 2 of 2,88,74
320,4,10:20.0,Offensive foul by S. Curry (drawn by N. Cole),,88,74
321,4,10:20.0,Turnover by S. Curry (offensive foul),,88,74
322,4,10:06.0,,R. Anderson makes 2-pt jump shot from 16 ft (assist by J. Holiday),88,76
323,4,10:04.0,Golden State full timeout,,88,76
324,4,9:45.0,L. Barbosa makes 2-pt jump shot from 4 ft (assist by D. Green),,90,76
325,4,9:20.0,,Q. Pondexter misses 2-pt layup from 2 ft (block by D. Green),90,76
326,4,9:20.0,,Offensive rebound by Team,90,76
327,4,9:20.0,,Turnover by Team (shot clock),90,76
328,4,9:05.0,Shooting foul by D. Cunningham (drawn by S. Curry),,90,76
329,4,9:05.0,S. Curry makes free throw 1 of 2,,91,76
330,4,9:05.0,,A. Davis enters the game for Q. Pondexter,91,76
331,4,9:05.0,S. Curry makes free throw 2 of 2,,92,76
332,4,8:46.0,A. Bogut enters the game for H. Barnes,,92,76
333,4,8:46.0,,Turnover by N. Cole (lost ball; steal by D. Green),92,76
334,4,8:26.0,Turnover by L. Barbosa (lost ball; steal by J. Holiday),,92,76
335,4,8:11.0,,J. Holiday misses 3-pt jump shot from 26 ft,92,76
336,4,8:10.0,,Offensive rebound by D. Cunningham,92,76
337,4,8:10.0,,D. Cunningham makes 2-pt tip-in from 2 ft,92,78
338,4,7:55.0,S. Curry makes 3-pt jump shot from 25 ft,,95,78
339,4,7:46.0,,Personal foul by A. Bogut (drawn by D. Cunningham),95,78
340,4,7:46.0,K. Thompson enters the game for L. Barbosa,,95,78
341,4,7:46.0,,E. Gordon enters the game for J. Holiday,95,78
342,4,7:46.0,,T. Evans enters the game for N. Cole,95,78
343,4,7:36.0,,E. Gordon makes 2-pt layup from 2 ft,95,80
344,4,7:16.0,S. Curry misses 3-pt jump shot from 25 ft,,95,80
345,4,7:12.0,Offensive rebound by S. Curry,,95,80
346,4,6:58.0,K. Thompson misses 2-pt jump shot from 10 ft,,95,80
347,4,6:57.0,,Defensive rebound by D. Cunningham,95,80
348,4,6:45.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by T. Evans),95,82
349,4,6:16.0,K. Thompson misses 2-pt jump shot from 17 ft,,95,82
350,4,6:15.0,,Defensive rebound by A. Davis,95,82
351,4,6:01.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by T. Evans),95,85
352,4,6:00.0,Golden State full timeout,,95,85
353,4,6:00.0,H. Barnes enters the game for A. Iguodala,,95,85
354,4,5:37.0,S. Curry makes 2-pt jump shot from 18 ft,,97,85
355,4,5:18.0,,E. Gordon misses 3-pt jump shot from 27 ft,97,85
356,4,5:17.0,Defensive rebound by D. Green,,97,85
357,4,5:09.0,K. Thompson makes 2-pt jump shot from 18 ft (assist by S. Curry),,99,85
358,4,4:44.0,,T. Evans makes 2-pt layup from 2 ft (assist by R. Anderson),99,87
359,4,4:33.0,Turnover by D. Green (traveling),,99,87
360,4,4:22.0,,T. Evans misses 3-pt jump shot from 26 ft,99,87
361,4,4:21.0,Defensive rebound by Team,,99,87
362,4,4:05.0,K. Thompson misses 3-pt jump shot from 25 ft,,99,87
363,4,4:03.0,,Defensive rebound by A. Davis,99,87
364,4,3:53.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by T. Evans),99,89
365,4,3:37.0,S. Curry makes 2-pt jump shot from 22 ft,,101,89
366,4,3:15.0,,Turnover by T. Evans (offensive foul),101,89
367,4,3:15.0,Offensive charge foul by T. Evans (drawn by A. Bogut),,101,89
368,4,2:55.0,Personal foul by R. Anderson (drawn by S. Curry),,101,89
369,4,2:55.0,Official timeout,,101,89
370,4,2:47.0,S. Curry misses 2-pt jump shot from 21 ft,,101,89
371,4,2:46.0,,Defensive rebound by D. Cunningham,101,89
372,4,2:31.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by R. Anderson),101,92
373,4,2:09.0,D. Green misses 3-pt jump shot from 26 ft,,101,92
374,4,2:06.0,,Defensive rebound by E. Gordon,101,92
375,4,1:49.0,,A. Davis makes 2-pt layup from 2 ft,101,94
376,4,1:32.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,103,94
377,4,1:32.0,,New Orleans full timeout,103,94
378,4,1:32.0,A. Iguodala enters the game for A. Bogut,,103,94
379,4,1:17.0,,E. Gordon misses 3-pt jump shot from 25 ft,103,94
380,4,1:16.0,,Offensive rebound by D. Cunningham,103,94
381,4,1:16.0,,D. Cunningham makes 2-pt dunk at rim,103,96
