,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
386,4,4:05.0,,Offensive rebound by M. Gortat,89,70
387,4,3:56.0,,Turnover by M. Webster (bad pass; steal by B. Lopez),89,70
388,4,3:51.0,B. Bogdanović makes flagrant free throw 1 of 2,,90,70
389,4,3:51.0,B. Bogdanović makes flagrant free throw 2 of 2,,91,70
390,4,3:51.0,,O. Porter enters the game for P. Pierce,91,70
391,4,3:45.0,Shooting foul by M. Gortat (drawn by B. Lopez),,91,70
392,4,3:45.0,B. Lopez makes free throw 1 of 2,,92,70
393,4,3:45.0,B. Lopez makes free throw 2 of 2,,93,70
394,4,3:25.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),93,72
395,4,3:15.0,,G. Temple enters the game for J. Wall,93,72
396,4,3:15.0,,K. Séraphin enters the game for M. Gortat,93,72
397,4,3:15.0,A. Anderson enters the game for J. Johnson,,93,72
398,4,3:15.0,,D. Blair enters the game for B. Beal,93,72
399,4,3:09.0,B. Lopez misses 2-pt jump shot from 9 ft,,93,72
400,4,3:08.0,,Defensive rebound by D. Blair,93,72
401,4,2:53.0,,K. Séraphin makes 2-pt jump shot from 7 ft (assist by G. Temple),93,74
402,4,2:40.0,J. Jack makes 2-pt jump shot from 20 ft,,95,74
403,4,2:22.0,,O. Porter misses 2-pt jump shot from 18 ft,95,74
404,4,2:21.0,Defensive rebound by B. Lopez,,95,74
405,4,2:15.0,Brooklyn full timeout,,95,74
406,4,2:15.0,Official timeout,,95,74
407,4,2:15.0,M. Brown enters the game for B. Bogdanović,,95,74
408,4,2:15.0,C. Jefferson enters the game for J. Jack,,95,74
409,4,2:15.0,J. Jordan enters the game for B. Lopez,,95,74
410,4,2:15.0,D. Morris enters the game for M. Teletović,,95,74
411,4,2:00.0,M. Brown makes 3-pt jump shot from 26 ft,,98,74
412,4,1:47.0,,Shooting foul by J. Jordan (drawn by M. Webster),98,74
413,4,1:47.0,,M. Webster makes free throw 1 of 2,98,75
414,4,1:47.0,,M. Webster makes free throw 2 of 2,98,76
415,4,1:27.0,M. Brown makes 2-pt jump shot from 21 ft (assist by C. Jefferson),,100,76
416,4,1:11.0,,G. Temple misses 2-pt jump shot from 19 ft,100,76
417,4,1:10.0,,Offensive rebound by D. Blair,100,76
418,4,1:08.0,,Personal foul by M. Brown (drawn by G. Temple),100,76
419,4,1:08.0,,G. Temple makes free throw 1 of 2,100,77
420,4,1:08.0,,G. Temple makes free throw 2 of 2,100,78
421,4,0:59.0,Personal foul by M. Webster (drawn by J. Jordan),,100,78
422,4,0:59.0,J. Jordan makes free throw 1 of 2,,101,78
423,4,0:59.0,J. Jordan makes free throw 2 of 2,,102,78
424,4,0:40.0,,K. Séraphin makes 2-pt hook shot from 9 ft,102,80
425,4,0:29.0,C. Jefferson misses 2-pt jump shot from 6 ft (block by K. Séraphin),,102,80
426,4,0:27.0,,Defensive rebound by D. Blair,102,80
427,4,0:16.0,,M. Webster misses 3-pt jump shot from 24 ft,102,80
428,4,0:14.0,Defensive rebound by C. Jefferson,,102,80
