,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
82,1,1:43.0,,J. Jerebko enters the game for B. Bass,21,16
83,1,1:32.0,,Shooting foul by H. Walker (drawn by K. Olynyk),21,16
84,1,1:32.0,Technical foul by H. Walker,,21,16
85,1,1:32.0,,I. Thomas misses technical free throw,21,16
86,1,1:32.0,,Offensive rebound by Team,21,16
87,1,1:32.0,,K. Olynyk makes free throw 1 of 2,21,17
88,1,1:32.0,,K. Olynyk makes free throw 2 of 2,21,18
89,1,1:23.0,Shooting foul by K. Olynyk (drawn by M. Beasley),,21,18
90,1,1:23.0,M. Beasley makes free throw 1 of 2,,22,18
91,1,1:23.0,M. Beasley makes free throw 2 of 2,,23,18
92,1,1:16.0,Violation by T. Johnson (kicked ball),,23,18
93,1,1:11.0,,Turnover by J. Crowder (traveling),23,18
94,1,1:06.0,Offensive foul by G. Dragić (drawn by M. Smart),,23,18
95,1,1:06.0,Turnover by G. Dragić (offensive foul),,23,18
96,1,1:06.0,,T. Zeller enters the game for K. Olynyk,23,18
97,1,0:53.0,,M. Smart misses 2-pt layup at rim (block by M. Beasley),23,18
98,1,0:52.0,Defensive rebound by T. Johnson,,23,18
99,1,0:49.0,G. Dragić makes 2-pt layup from 1 ft,,25,18
100,1,0:48.0,,Turnover by J. Crowder (bad pass; steal by T. Johnson),25,18
101,1,0:47.0,T. Johnson makes 2-pt layup from 1 ft,,27,18
102,1,0:47.0,,Boston full timeout,27,18
103,1,0:47.0,U. Haslem enters the game for M. Beasley,,27,18
104,1,0:35.0,,J. Jerebko misses 2-pt jump shot from 5 ft,27,18
105,1,0:34.0,,Offensive rebound by T. Zeller,27,18
106,1,0:33.0,,Shooting foul by H. Walker (drawn by T. Zeller),27,18
107,1,0:33.0,,T. Zeller makes free throw 1 of 2,27,19
108,1,0:33.0,,T. Zeller makes free throw 2 of 2,27,20
109,1,0:15.0,G. Dragić misses 2-pt jump shot from 16 ft,,27,20
110,1,0:14.0,,Defensive rebound by J. Jerebko,27,20
111,1,0:03.0,,I. Thomas misses 3-pt jump shot from 24 ft,27,20
112,1,0:02.0,,Offensive rebound by J. Crowder,27,20
113,1,0:02.0,,J. Crowder misses 2-pt layup at rim,27,20
114,1,0:01.0,Defensive rebound by U. Haslem,,27,20
115,2,11:39.0,H. Walker misses 3-pt jump shot from 24 ft,,27,20
116,2,11:38.0,,Defensive rebound by E. Turner,27,20
117,2,11:33.0,,J. Jerebko makes 2-pt jump shot from 12 ft (assist by E. Turner),27,22
118,2,11:18.0,T. Johnson misses 2-pt jump shot from 5 ft,,27,22
119,2,11:17.0,,Defensive rebound by T. Zeller,27,22
120,2,10:53.0,,T. Zeller misses 2-pt hook shot from 6 ft,27,22
121,2,10:52.0,Defensive rebound by J. Ennis,,27,22
122,2,10:33.0,T. Johnson makes 2-pt jump shot from 17 ft (assist by G. Dragić),,29,22
123,2,10:13.0,,T. Zeller makes 2-pt hook shot from 4 ft (assist by E. Turner),29,24
124,2,9:56.0,J. Ennis makes 3-pt jump shot from 22 ft (assist by G. Dragić),,32,24
125,2,9:39.0,,Personal foul by J. Ennis (drawn by J. Crowder),32,24
126,2,9:39.0,,A. Bradley enters the game for J. Crowder,32,24
127,2,9:39.0,M. Chalmers enters the game for T. Johnson,,32,24
128,2,9:31.0,,E. Turner makes 2-pt jump shot from 8 ft,32,26
129,2,9:22.0,Shooting foul by T. Zeller (drawn by G. Dragić),,32,26
130,2,9:22.0,G. Dragić misses free throw 1 of 2,,32,26
131,2,9:22.0,Offensive rebound by Team,,32,26
132,2,9:22.0,G. Dragić makes free throw 2 of 2,,33,26
133,2,9:00.0,,J. Jerebko misses 2-pt jump shot from 4 ft (block by J. Ennis),33,26
134,2,9:00.0,Defensive rebound by J. Ennis,,33,26
135,2,9:00.0,Personal foul by J. Jerebko (drawn by G. Dragić),,33,26
136,2,8:53.0,H. Walker misses 3-pt jump shot from 25 ft,,33,26
137,2,8:53.0,,Defensive rebound by T. Zeller,33,26
138,2,8:42.0,,A. Bradley misses 2-pt jump shot from 17 ft,33,26
139,2,8:40.0,,Offensive rebound by J. Jerebko,33,26
140,2,8:40.0,,J. Jerebko misses 2-pt tip-in at rim,33,26
141,2,8:39.0,Defensive rebound by U. Haslem,,33,26
142,2,8:34.0,J. Ennis misses 3-pt jump shot from 26 ft,,33,26
143,2,8:32.0,,Defensive rebound by M. Smart,33,26
144,2,8:18.0,,Offensive foul by T. Zeller (drawn by H. Walker),33,26
145,2,8:18.0,,Turnover by T. Zeller (offensive foul),33,26
146,2,8:18.0,Official timeout,,33,26
147,2,8:18.0,,I. Thomas enters the game for M. Smart,33,26
148,2,8:18.0,L. Deng enters the game for J. Ennis,,33,26
149,2,8:00.0,L. Deng misses 2-pt hook shot from 5 ft,,33,26
150,2,7:59.0,,Defensive rebound by T. Zeller,33,26
151,2,7:48.0,,Turnover by E. Turner (bad pass; steal by U. Haslem),33,26
152,2,7:42.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by L. Deng),,36,26
153,2,7:20.0,,I. Thomas makes 2-pt layup at rim (assist by E. Turner),36,28
154,2,7:06.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by M. Chalmers),,39,28
155,2,6:55.0,,I. Thomas misses 3-pt jump shot from 25 ft,39,28
156,2,6:54.0,Defensive rebound by Team,,39,28
157,2,6:54.0,,G. Wallace enters the game for J. Jerebko,39,28
158,2,6:54.0,M. Beasley enters the game for U. Haslem,,39,28
159,2,6:36.0,L. Deng makes 2-pt layup from 1 ft,,41,28
160,2,6:22.0,,T. Zeller makes 2-pt jump shot from 17 ft (assist by E. Turner),41,30
161,2,6:17.0,Personal foul by A. Bradley (drawn by G. Dragić),,41,30
162,2,5:59.0,M. Chalmers makes 2-pt jump shot from 12 ft (assist by M. Beasley),,43,30
163,2,5:59.0,Shooting foul by I. Thomas (drawn by M. Chalmers),,43,30
164,2,5:59.0,,Boston full timeout,43,30
165,2,5:59.0,,J. Crowder enters the game for E. Turner,43,30
166,2,5:59.0,T. Johnson enters the game for G. Dragić,,43,30
167,2,5:59.0,M. Chalmers misses free throw 1 of 1,,43,30
168,2,5:59.0,,Defensive rebound by J. Crowder,43,30
169,2,5:37.0,,I. Thomas misses 2-pt jump shot from 11 ft,43,30
170,2,5:35.0,Defensive rebound by H. Walker,,43,30
171,2,5:19.0,M. Beasley misses 2-pt layup from 2 ft,,43,30
172,2,5:18.0,,Defensive rebound by T. Zeller,43,30
173,2,5:07.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by T. Zeller),43,33
174,2,4:43.0,H. Walker makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,46,33
175,2,4:26.0,,J. Crowder misses 2-pt jump shot from 18 ft,46,33
176,2,4:25.0,Defensive rebound by M. Chalmers,,46,33
177,2,4:18.0,Turnover by M. Chalmers (lost ball),,46,33
178,2,4:10.0,,Personal block foul by M. Beasley (drawn by I. Thomas),46,33
179,2,4:10.0,Technical foul by M. Beasley,,46,33
180,2,4:10.0,,A. Bradley makes technical free throw,46,34
181,2,4:10.0,U. Haslem enters the game for M. Beasley,,46,34
182,2,4:02.0,,I. Thomas misses 2-pt layup at rim,46,34
183,2,4:00.0,,Offensive rebound by T. Zeller,46,34
184,2,4:00.0,,T. Zeller makes 2-pt tip-in at rim,46,36
185,2,3:54.0,Miami full timeout,,46,36
186,2,3:54.0,,B. Bass enters the game for T. Zeller,46,36
187,2,3:47.0,Personal foul by J. Crowder (drawn by L. Deng),,46,36
188,2,3:47.0,L. Deng makes free throw 1 of 2,,47,36
189,2,3:47.0,L. Deng makes free throw 2 of 2,,48,36
190,2,3:25.0,,Shooting block foul by U. Haslem (drawn by J. Crowder),48,36
191,2,3:25.0,,J. Crowder makes free throw 1 of 2,48,37
192,2,3:25.0,,J. Crowder makes free throw 2 of 2,48,38
193,2,3:04.0,U. Haslem makes 2-pt layup from 1 ft (assist by H. Walker),,50,38
194,2,2:52.0,,Offensive foul by G. Wallace (drawn by H. Walker),50,38
195,2,2:52.0,,Turnover by G. Wallace (offensive foul),50,38
196,2,2:52.0,,M. Smart enters the game for G. Wallace,50,38
197,2,2:44.0,Offensive foul by H. Walker (drawn by M. Smart),,50,38
198,2,2:44.0,Turnover by H. Walker (offensive foul),,50,38
199,2,2:44.0,G. Dragić enters the game for H. Walker,,50,38
200,2,2:30.0,,Turnover by I. Thomas (lost ball; steal by U. Haslem),50,38
201,2,2:19.0,,Offensive charge foul by T. Johnson (drawn by I. Thomas),50,38
202,2,2:19.0,Turnover by T. Johnson (offensive foul),,50,38
203,2,2:06.0,,Turnover by I. Thomas (lost ball; steal by T. Johnson),50,38
204,2,2:01.0,G. Dragić misses 2-pt layup from 1 ft,,50,38
205,2,1:59.0,,Defensive rebound by M. Smart,50,38
206,2,1:52.0,,Personal foul by M. Chalmers (drawn by B. Bass),50,38
207,2,1:44.0,,M. Smart misses 2-pt layup at rim,50,38
208,2,1:43.0,Defensive rebound by U. Haslem,,50,38
209,2,1:27.0,G. Dragić makes 2-pt layup from 1 ft,,52,38
210,2,1:27.0,,Boston full timeout,52,38
211,2,1:27.0,,P. Pressey enters the game for M. Smart,52,38
212,2,1:27.0,,K. Olynyk enters the game for I. Thomas,52,38
213,2,1:27.0,J. Ennis enters the game for M. Chalmers,,52,38
214,2,1:13.0,,Turnover by P. Pressey (bad pass),52,38
215,2,1:00.0,U. Haslem makes 2-pt layup at rim (assist by G. Dragić),,54,38
216,2,0:44.0,,B. Bass misses 2-pt jump shot from 12 ft,54,38
217,2,0:43.0,Defensive rebound by T. Johnson,,54,38
218,2,0:26.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by G. Dragić),,57,38
219,2,0:03.0,,P. Pressey makes 2-pt layup from 1 ft,57,40
220,2,0:03.0,Turnover by L. Deng (bad pass; steal by K. Olynyk),,57,40
221,2,0:00.0,,A. Bradley misses 3-pt jump shot from 47 ft,57,40
222,2,0:00.0,,Offensive rebound by Team,57,40
223,3,11:42.0,L. Deng misses 2-pt jump shot from 3 ft,,57,40
224,3,11:41.0,Offensive rebound by L. Deng,,57,40
225,3,11:41.0,L. Deng misses 2-pt jump shot from 3 ft (block by T. Zeller),,57,40
226,3,11:39.0,,Defensive rebound by T. Zeller,57,40
227,3,11:23.0,,B. Bass misses 2-pt jump shot from 7 ft,57,40
228,3,11:21.0,Defensive rebound by H. Walker,,57,40
229,3,11:03.0,M. Chalmers makes 2-pt layup at rim,,59,40
230,3,10:48.0,,Shooting foul by L. Deng (drawn by B. Bass),59,40
231,3,10:48.0,,B. Bass makes free throw 1 of 2,59,41
232,3,10:48.0,,I. Thomas enters the game for M. Smart,59,41
233,3,10:48.0,,B. Bass makes free throw 2 of 2,59,42
234,3,10:37.0,Turnover by U. Haslem (bad pass; steal by B. Bass),,59,42
235,3,10:33.0,,B. Bass makes 2-pt dunk at rim,59,44
236,3,10:15.0,H. Walker makes 3-pt jump shot from 26 ft (assist by G. Dragić),,62,44
237,3,10:03.0,,Shooting foul by U. Haslem (drawn by B. Bass),62,44
238,3,10:03.0,,B. Bass misses free throw 1 of 2,62,44
239,3,10:03.0,,Offensive rebound by Team,62,44
240,3,10:03.0,,B. Bass makes free throw 2 of 2,62,45
241,3,9:46.0,U. Haslem misses 2-pt jump shot from 16 ft,,62,45
242,3,9:46.0,Offensive rebound by G. Dragić,,62,45
243,3,9:37.0,H. Walker misses 3-pt jump shot from 25 ft,,62,45
244,3,9:36.0,Offensive rebound by H. Walker,,62,45
245,3,9:21.0,G. Dragić makes 2-pt layup at rim,,64,45
246,3,9:10.0,,I. Thomas makes 2-pt layup at rim,64,47
247,3,8:52.0,Personal foul by A. Bradley (drawn by G. Dragić),,64,47
248,3,8:52.0,,J. Crowder enters the game for T. Zeller,64,47
249,3,8:38.0,L. Deng misses 3-pt jump shot from 23 ft,,64,47
250,3,8:37.0,,Defensive rebound by E. Turner,64,47
251,3,8:20.0,,Personal foul by M. Chalmers (drawn by A. Bradley),64,47
252,3,8:08.0,,Shooting foul by H. Walker (drawn by J. Crowder),64,47
253,3,8:08.0,,J. Crowder misses free throw 1 of 2,64,47
254,3,8:08.0,,Offensive rebound by Team,64,47
255,3,8:08.0,J. Ennis enters the game for H. Walker,,64,47
256,3,8:08.0,,J. Crowder makes free throw 2 of 2,64,48
257,3,7:45.0,J. Ennis misses 3-pt jump shot from 25 ft,,64,48
258,3,7:44.0,,Defensive rebound by E. Turner,64,48
259,3,7:33.0,,B. Bass misses 2-pt jump shot from 11 ft,64,48
260,3,7:32.0,Defensive rebound by J. Ennis,,64,48
261,3,7:19.0,L. Deng makes 3-pt jump shot from 23 ft (assist by M. Chalmers),,67,48
262,3,7:18.0,,Boston full timeout,67,48
263,3,7:06.0,,Shooting foul by J. Ennis (drawn by J. Crowder),67,48
264,3,7:06.0,,J. Crowder makes free throw 1 of 3,67,49
265,3,7:06.0,,J. Crowder makes free throw 2 of 3,67,50
266,3,7:06.0,,J. Crowder makes free throw 3 of 3,67,51
267,3,6:47.0,U. Haslem misses 2-pt layup at rim (block by B. Bass),,67,51
268,3,6:46.0,,Defensive rebound by J. Crowder,67,51
269,3,6:43.0,,J. Crowder makes 2-pt layup at rim,67,53
270,3,6:23.0,L. Deng misses 3-pt jump shot from 27 ft,,67,53
271,3,6:22.0,Offensive rebound by J. Ennis,,67,53
272,3,6:17.0,U. Haslem makes 2-pt layup at rim (assist by J. Ennis),,69,53
273,3,6:17.0,Shooting foul by J. Crowder (drawn by U. Haslem),,69,53
274,3,6:17.0,T. Johnson enters the game for G. Dragić,,69,53
275,3,6:17.0,U. Haslem makes free throw 1 of 1,,70,53
276,3,6:08.0,,E. Turner misses 2-pt layup at rim,70,53
277,3,6:08.0,Defensive rebound by J. Ennis,,70,53
278,3,5:47.0,M. Chalmers makes 2-pt jump shot from 16 ft (assist by U. Haslem),,72,53
279,3,5:42.0,,Personal foul by L. Deng (drawn by E. Turner),72,53
280,3,5:42.0,,E. Turner makes free throw 1 of 2,72,54
281,3,5:42.0,S. Napier enters the game for T. Johnson,,72,54
282,3,5:42.0,,E. Turner makes free throw 2 of 2,72,55
283,3,5:17.0,S. Napier makes 2-pt jump shot from 12 ft,,74,55
284,3,4:58.0,,J. Crowder misses 2-pt jump shot from 11 ft (block by L. Deng),74,55
285,3,4:57.0,,Offensive rebound by B. Bass,74,55
286,3,4:56.0,,Shooting foul by S. Napier (drawn by B. Bass),74,55
287,3,4:56.0,,B. Bass misses free throw 1 of 2,74,55
288,3,4:56.0,,Offensive rebound by Team,74,55
289,3,4:56.0,,P. Pressey enters the game for E. Turner,74,55
290,3,4:56.0,Violation by M. Chalmers (lane),,74,55
291,3,4:56.0,,B. Bass misses free throw 2 of 2,74,55
292,3,4:56.0,Defensive rebound by U. Haslem,,74,55
293,3,4:44.0,Personal foul by I. Thomas (drawn by S. Napier),,74,55
294,3,4:44.0,,K. Olynyk enters the game for B. Bass,74,55
295,3,4:35.0,M. Chalmers misses 2-pt layup at rim,,74,55
296,3,4:35.0,Offensive rebound by U. Haslem,,74,55
297,3,4:21.0,L. Deng makes 2-pt jump shot from 20 ft (assist by S. Napier),,76,55
298,3,4:05.0,,Shooting foul by L. Deng (drawn by J. Crowder),76,55
299,3,4:05.0,,J. Crowder makes free throw 1 of 2,76,56
300,3,4:05.0,,J. Jerebko enters the game for I. Thomas,76,56
301,3,4:05.0,,J. Crowder misses free throw 2 of 2,76,56
302,3,4:05.0,Defensive rebound by U. Haslem,,76,56
303,3,3:45.0,U. Haslem makes 2-pt layup at rim (assist by M. Chalmers),,78,56
304,3,3:28.0,,K. Olynyk misses 3-pt jump shot from 25 ft,78,56
305,3,3:27.0,,Offensive rebound by P. Pressey,78,56
306,3,3:14.0,,J. Crowder makes 2-pt jump shot from 20 ft (assist by P. Pressey),78,58
307,3,2:44.0,L. Deng misses 2-pt jump shot from 7 ft,,78,58
308,3,2:43.0,,Defensive rebound by P. Pressey,78,58
309,3,2:38.0,,P. Pressey misses 2-pt layup at rim,78,58
310,3,2:37.0,Defensive rebound by L. Deng,,78,58
311,3,2:31.0,Miami full timeout,,78,58
312,3,2:31.0,,M. Smart enters the game for A. Bradley,78,58
313,3,2:31.0,G. Dragić enters the game for M. Chalmers,,78,58
314,3,2:17.0,G. Dragić misses 2-pt jump shot from 10 ft,,78,58
315,3,2:16.0,,Defensive rebound by J. Crowder,78,58
316,3,1:57.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by P. Pressey),78,60
317,3,1:33.0,S. Napier misses 2-pt layup at rim,,78,60
318,3,1:32.0,,Defensive rebound by J. Crowder,78,60
319,3,1:29.0,Offensive charge foul by M. Smart (drawn by G. Dragić),,78,60
320,3,1:29.0,,Turnover by M. Smart (offensive foul),78,60
321,3,1:29.0,M. Beasley enters the game for U. Haslem,,78,60
322,3,1:07.0,M. Beasley makes 2-pt jump shot from 15 ft (assist by S. Napier),,80,60
323,3,0:54.0,,Personal foul by L. Deng (drawn by M. Smart),80,60
324,3,0:54.0,,M. Smart makes free throw 1 of 2,80,61
325,3,0:54.0,U. Haslem enters the game for L. Deng,,80,61
326,3,0:54.0,,M. Smart makes free throw 2 of 2,80,62
327,3,0:40.0,G. Dragić misses 2-pt layup at rim (block by J. Crowder),,80,62
328,3,0:40.0,Offensive rebound by Team,,80,62
329,3,0:39.0,,L. Datome enters the game for J. Crowder,80,62
330,3,0:36.0,G. Dragić misses 2-pt jump shot from 13 ft,,80,62
331,3,0:35.0,,Defensive rebound by L. Datome,80,62
332,3,0:17.0,,M. Smart misses 3-pt jump shot from 25 ft,80,62
333,3,0:16.0,Defensive rebound by Team,,80,62
334,3,0:03.0,S. Napier misses 3-pt jump shot from 25 ft,,80,62
335,3,0:02.0,Offensive rebound by J. Ennis,,80,62
336,3,0:00.0,Shooting foul by L. Datome (drawn by J. Ennis),,80,62
337,3,0:00.0,J. Ennis makes free throw 1 of 2,,81,62
338,3,0:00.0,J. Ennis makes free throw 2 of 2,,82,62
339,4,11:42.0,,J. Jerebko misses 3-pt jump shot from 22 ft,82,62
340,4,11:41.0,Defensive rebound by U. Haslem,,82,62
341,4,11:24.0,U. Haslem misses 2-pt jump shot from 17 ft,,82,62
342,4,11:24.0,Offensive rebound by Team,,82,62
343,4,11:24.0,Personal foul by P. Pressey (drawn by S. Napier),,82,62
344,4,11:09.0,S. Napier misses 2-pt jump shot from 7 ft,,82,62
345,4,11:05.0,,Defensive rebound by P. Pressey,82,62
346,4,10:59.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by P. Pressey),82,65
347,4,10:34.0,J. Ennis misses 2-pt jump shot from 21 ft,,82,65
348,4,10:33.0,,Defensive rebound by J. Jerebko,82,65
349,4,10:25.0,,Personal foul by S. Napier (drawn by P. Pressey),82,65
350,4,10:15.0,,P. Pressey makes 2-pt layup at rim,82,67
351,4,10:14.0,Miami full timeout,,82,67
352,4,10:14.0,M. Chalmers enters the game for J. Ennis,,82,67
353,4,10:00.0,Turnover by G. Dragić (lost ball; steal by M. Smart),,82,67
354,4,9:58.0,,Turnover by M. Smart (bad pass; steal by M. Beasley),82,67
355,4,9:45.0,G. Dragić misses 2-pt jump shot from 21 ft,,82,67
356,4,9:45.0,,Defensive rebound by P. Pressey,82,67
357,4,9:32.0,,K. Olynyk misses 2-pt layup at rim (block by M. Beasley),82,67
358,4,9:31.0,Defensive rebound by U. Haslem,,82,67
359,4,9:17.0,M. Beasley makes 2-pt jump shot from 10 ft (assist by S. Napier),,84,67
360,4,9:05.0,,J. Jerebko makes 2-pt dunk at rim (assist by P. Pressey),84,69
361,4,8:42.0,M. Chalmers misses 3-pt jump shot from 28 ft,,84,69
362,4,8:41.0,,Defensive rebound by Team,84,69
363,4,8:24.0,,Shooting foul by S. Napier (drawn by P. Pressey),84,69
364,4,8:24.0,,P. Pressey makes free throw 1 of 2,84,70
365,4,8:24.0,T. Johnson enters the game for S. Napier,,84,70
366,4,8:24.0,H. Walker enters the game for M. Beasley,,84,70
367,4,8:24.0,,P. Pressey makes free throw 2 of 2,84,71
368,4,7:58.0,T. Johnson misses 2-pt jump shot from 21 ft,,84,71
369,4,7:58.0,Offensive rebound by U. Haslem,,84,71
370,4,7:56.0,Turnover by U. Haslem (lost ball; steal by M. Smart),,84,71
371,4,7:53.0,,Turnover by P. Pressey (bad pass),84,71
372,4,7:34.0,Turnover by H. Walker (bad pass),,84,71
373,4,7:34.0,L. Deng enters the game for T. Johnson,,84,71
374,4,7:22.0,,M. Smart misses 3-pt jump shot from 23 ft,84,71
375,4,7:20.0,Defensive rebound by G. Dragić,,84,71
376,4,7:16.0,,Violation by L. Datome (def goaltending),84,71
377,4,7:16.0,G. Dragić makes 2-pt layup at rim,,86,71
378,4,7:06.0,,L. Datome makes 3-pt jump shot from 25 ft,86,74
379,4,6:37.0,H. Walker misses 3-pt jump shot from 27 ft,,86,74
380,4,6:37.0,,Defensive rebound by Team,86,74
381,4,6:20.0,,L. Datome misses 2-pt jump shot from 15 ft,86,74
382,4,6:19.0,Defensive rebound by H. Walker,,86,74
383,4,6:05.0,,J. Crowder enters the game for K. Olynyk,86,74
384,4,6:05.0,Turnover by G. Dragić (lost ball; steal by M. Smart),,86,74
385,4,5:48.0,,J. Crowder makes 2-pt jump shot from 22 ft (assist by P. Pressey),86,76
386,4,5:20.0,Turnover by M. Chalmers (lost ball; steal by P. Pressey),,86,76
387,4,5:11.0,,Shooting foul by M. Chalmers (drawn by J. Crowder),86,76
388,4,5:11.0,Official timeout,,86,76
389,4,5:11.0,M. Beasley enters the game for U. Haslem,,86,76
390,4,5:11.0,,J. Crowder makes free throw 1 of 2,86,77
391,4,5:11.0,,J. Crowder misses free throw 2 of 2,86,77
392,4,5:09.0,Defensive rebound by G. Dragić,,86,77
