,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
63,1,4:56.0,K. Durant makes free throw 2 of 2,,22,12
64,1,4:43.0,,K. Faried makes 2-pt jump shot from 5 ft (assist by T. Lawson),22,14
65,1,4:25.0,A. Roberson makes 2-pt dunk at rim (assist by N. Collison),,24,14
66,1,4:13.0,,Turnover by T. Lawson (bad pass; steal by K. Durant),24,14
67,1,4:08.0,A. Roberson makes 2-pt dunk at rim (assist by K. Durant),,26,14
68,1,3:52.0,,W. Chandler misses 3-pt jump shot from 24 ft,26,14
69,1,3:49.0,Defensive rebound by S. Ibaka,,26,14
70,1,3:47.0,Turnover by R. Westbrook (lost ball; steal by J. Hickson),,26,14
71,1,3:42.0,,W. Chandler makes 2-pt layup from 1 ft,26,16
72,1,3:37.0,Oklahoma City full timeout,,26,16
73,1,3:37.0,D. Waiters enters the game for A. Roberson,,26,16
74,1,3:37.0,,D. Arthur enters the game for K. Faried,26,16
75,1,3:25.0,R. Westbrook misses 3-pt jump shot from 22 ft,,26,16
76,1,3:23.0,,Defensive rebound by D. Arthur,26,16
77,1,3:08.0,,D. Arthur misses 2-pt jump shot from 18 ft (block by S. Ibaka),26,16
78,1,3:08.0,Defensive rebound by Team,,26,16
79,1,2:49.0,N. Collison misses 2-pt jump shot from 20 ft,,26,16
80,1,2:47.0,,Defensive rebound by D. Arthur,26,16
81,1,2:35.0,,W. Chandler misses 2-pt jump shot from 7 ft,26,16
82,1,2:33.0,Defensive rebound by N. Collison,,26,16
83,1,2:31.0,Shooting foul by T. Lawson (drawn by R. Westbrook),,26,16
84,1,2:31.0,R. Westbrook makes 2-pt layup from 1 ft,,28,16
85,1,2:31.0,,D. Gallinari enters the game for W. Chandler,28,16
86,1,2:31.0,R. Westbrook makes free throw 1 of 1,,29,16
87,1,2:19.0,,J. Hickson makes 2-pt jump shot from 4 ft (assist by T. Lawson),29,18
88,1,2:07.0,R. Westbrook makes 2-pt layup from 2 ft,,31,18
89,1,2:07.0,Shooting foul by J. Hickson (drawn by R. Westbrook),,31,18
90,1,2:07.0,,R. Foye enters the game for T. Lawson,31,18
91,1,2:07.0,M. McGary enters the game for S. Ibaka,,31,18
92,1,2:07.0,R. Westbrook makes free throw 1 of 1,,32,18
93,1,1:54.0,,D. Gallinari misses 3-pt jump shot from 23 ft,32,18
94,1,1:52.0,Defensive rebound by R. Westbrook,,32,18
95,1,1:47.0,D. Waiters misses 3-pt jump shot from 23 ft,,32,18
96,1,1:47.0,Offensive rebound by Team,,32,18
97,1,1:47.0,,Loose ball foul by R. Foye (drawn by M. McGary),32,18
98,1,1:47.0,M. McGary makes free throw 1 of 2,,33,18
99,1,1:47.0,R. Jackson enters the game for R. Westbrook,,33,18
100,1,1:47.0,M. McGary makes free throw 2 of 2,,34,18
101,1,1:25.0,,J. Hickson misses 2-pt jump shot from 17 ft,34,18
102,1,1:24.0,,Offensive rebound by D. Arthur,34,18
103,1,1:23.0,,Turnover by Team (shot clock),34,18
104,1,1:04.0,K. Durant makes 2-pt jump shot from 18 ft,,36,18
105,1,0:46.0,,R. Foye misses 2-pt jump shot from 18 ft,36,18
106,1,0:44.0,Defensive rebound by M. McGary,,36,18
107,1,0:33.0,D. Waiters misses 2-pt layup from 1 ft,,36,18
108,1,0:32.0,Offensive rebound by M. McGary,,36,18
109,1,0:32.0,M. McGary makes 2-pt layup from 1 ft,,38,18
110,1,0:13.0,,Personal block foul by R. Jackson (drawn by D. Gallinari),38,18
111,1,0:13.0,A. Roberson enters the game for R. Jackson,,38,18
112,1,0:01.0,,D. Gallinari misses 3-pt jump shot from 22 ft,38,18
113,1,0:00.0,,Offensive rebound by Team,38,18
114,2,11:46.0,,A. Afflalo makes 2-pt jump shot from 15 ft,38,20
115,2,11:25.0,A. Morrow makes 2-pt jump shot from 15 ft (assist by D. Waiters),,40,20
116,2,11:12.0,,Personal foul by D. Waiters (drawn by A. Afflalo),40,20
117,2,11:07.0,,Turnover by D. Gallinari (offensive foul),40,20
118,2,11:07.0,,Offensive foul by D. Gallinari (drawn by A. Morrow),40,20
119,2,10:43.0,M. McGary makes 2-pt layup from 1 ft (assist by A. Morrow),,42,20
120,2,10:30.0,,D. Arthur misses 2-pt jump shot from 20 ft,42,20
121,2,10:29.0,Defensive rebound by R. Jackson,,42,20
122,2,10:11.0,N. Collison misses 2-pt jump shot from 5 ft (block by D. Arthur),,42,20
123,2,10:08.0,,Defensive rebound by R. Foye,42,20
124,2,10:02.0,,D. Gallinari makes 3-pt jump shot from 22 ft (assist by J. Hickson),42,23
125,2,9:46.0,R. Jackson misses 2-pt jump shot from 5 ft,,42,23
126,2,9:45.0,,Defensive rebound by J. Hickson,42,23
127,2,9:33.0,,Turnover by J. Hickson (bad pass; steal by D. Waiters),42,23
128,2,9:27.0,R. Jackson makes 2-pt layup at rim,,44,23
129,2,9:21.0,,Denver full timeout,44,23
130,2,9:21.0,,J. Nurkić enters the game for A. Afflalo,44,23
131,2,9:21.0,,W. Chandler enters the game for J. Hickson,44,23
132,2,9:14.0,,R. Foye makes 3-pt jump shot from 25 ft,44,26
133,2,8:55.0,A. Morrow makes 3-pt jump shot from 22 ft (assist by N. Collison),,47,26
134,2,8:39.0,,Shooting foul by A. Morrow (drawn by D. Arthur),47,26
135,2,8:39.0,Official timeout,,47,26
136,2,8:39.0,,D. Arthur misses free throw 1 of 2,47,26
137,2,8:39.0,,Offensive rebound by Team,47,26
138,2,8:39.0,,D. Arthur makes free throw 2 of 2,47,27
139,2,8:20.0,Turnover by D. Waiters (bad pass; steal by D. Arthur),,47,27
140,2,8:10.0,,D. Arthur makes 2-pt jump shot from 6 ft (assist by W. Chandler),47,29
141,2,7:53.0,A. Morrow makes 2-pt jump shot from 18 ft,,49,29
142,2,7:35.0,R. Westbrook enters the game for D. Waiters,,49,29
143,2,7:35.0,,K. Faried enters the game for D. Gallinari,49,29
144,2,7:35.0,,T. Lawson enters the game for D. Arthur,49,29
145,2,7:35.0,,Denver full timeout,49,29
146,2,7:34.0,,Personal foul by M. McGary (drawn by J. Nurkić),49,29
147,2,7:18.0,,T. Lawson makes 3-pt jump shot from 25 ft (assist by R. Foye),49,32
148,2,7:03.0,A. Morrow misses 3-pt jump shot from 23 ft,,49,32
149,2,7:01.0,,Defensive rebound by J. Nurkić,49,32
150,2,6:52.0,,Shooting foul by A. Morrow (drawn by W. Chandler),49,32
151,2,6:52.0,,W. Chandler makes free throw 1 of 2,49,33
152,2,6:52.0,S. Ibaka enters the game for N. Collison,,49,33
153,2,6:52.0,K. Durant enters the game for A. Morrow,,49,33
154,2,6:52.0,,W. Chandler makes free throw 2 of 2,49,34
155,2,6:46.0,M. McGary misses 2-pt layup at rim,,49,34
156,2,6:44.0,,Defensive rebound by J. Nurkić,49,34
157,2,6:35.0,,K. Faried makes 2-pt layup from 2 ft (assist by R. Foye),49,36
158,2,6:13.0,M. McGary makes 2-pt dunk at rim (assist by R. Jackson),,51,36
159,2,5:56.0,,W. Chandler misses 2-pt layup from 1 ft,51,36
160,2,5:53.0,,Offensive rebound by K. Faried,51,36
161,2,5:53.0,,K. Faried makes 2-pt layup at rim,51,38
162,2,5:42.0,S. Ibaka misses 3-pt jump shot from 25 ft,,51,38
163,2,5:40.0,Offensive rebound by R. Westbrook,,51,38
164,2,5:37.0,M. McGary misses 2-pt jump shot from 5 ft,,51,38
165,2,5:37.0,Offensive rebound by M. McGary,,51,38
166,2,5:37.0,M. McGary misses 2-pt jump shot from 5 ft (block by R. Foye),,51,38
167,2,5:37.0,Offensive rebound by Team,,51,38
168,2,5:37.0,K. Perkins enters the game for M. McGary,,51,38
169,2,5:31.0,K. Durant makes 2-pt jump shot from 16 ft (assist by R. Jackson),,53,38
170,2,5:13.0,,W. Chandler makes 2-pt layup from 1 ft,53,40
171,2,5:13.0,,Violation by Team (jump ball),53,40
172,2,4:58.0,Shooting foul by R. Foye (drawn by R. Jackson),,53,40
173,2,4:58.0,R. Jackson makes free throw 1 of 2,,54,40
174,2,4:58.0,,A. Afflalo enters the game for R. Foye,54,40
175,2,4:58.0,R. Jackson misses free throw 2 of 2,,54,40
176,2,4:57.0,,Defensive rebound by W. Chandler,54,40
177,2,4:35.0,,W. Chandler makes 2-pt layup from 1 ft,54,42
178,2,4:29.0,Oklahoma City full timeout,,54,42
179,2,4:16.0,R. Westbrook makes 2-pt jump shot from 11 ft,,56,42
180,2,4:08.0,,Offensive foul by J. Nurkić (drawn by K. Perkins),56,42
181,2,4:08.0,,Turnover by J. Nurkić (offensive foul),56,42
182,2,4:08.0,A. Roberson enters the game for R. Jackson,,56,42
183,2,4:00.0,Personal foul by J. Nurkić (drawn by R. Westbrook),,56,42
184,2,4:00.0,R. Westbrook misses free throw 1 of 2,,56,42
185,2,4:00.0,Offensive rebound by Team,,56,42
186,2,4:00.0,R. Westbrook makes free throw 2 of 2,,57,42
187,2,3:47.0,,Personal foul by S. Ibaka (drawn by K. Faried),57,42
188,2,3:47.0,,K. Faried misses free throw 1 of 2,57,42
189,2,3:47.0,,Offensive rebound by Team,57,42
190,2,3:47.0,,K. Faried makes free throw 2 of 2,57,43
191,2,3:38.0,K. Durant misses 3-pt jump shot from 24 ft,,57,43
192,2,3:36.0,,Defensive rebound by J. Nurkić,57,43
193,2,3:29.0,,T. Lawson makes 2-pt layup from 2 ft,57,45
194,2,3:29.0,Violation by S. Ibaka (def goaltending),,57,45
195,2,3:15.0,Turnover by K. Durant (bad pass; steal by W. Chandler),,57,45
196,2,3:11.0,,K. Faried makes 2-pt dunk at rim (assist by W. Chandler),57,47
197,2,3:01.0,R. Westbrook misses 2-pt layup from 1 ft (block by J. Nurkić),,57,47
198,2,2:59.0,,Defensive rebound by A. Afflalo,57,47
199,2,2:53.0,,W. Chandler makes 2-pt jump shot from 4 ft (assist by A. Afflalo),57,49
200,2,2:47.0,Oklahoma City full timeout,,57,49
201,2,2:35.0,K. Durant makes 3-pt jump shot from 25 ft,,60,49
202,2,2:20.0,,K. Faried misses 2-pt hook shot from 8 ft,60,49
203,2,2:19.0,Defensive rebound by R. Westbrook,,60,49
204,2,2:10.0,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,63,49
205,2,1:59.0,,Shooting foul by S. Ibaka (drawn by J. Nurkić),63,49
206,2,1:59.0,,J. Nurkić misses free throw 1 of 2,63,49
207,2,1:59.0,,Offensive rebound by Team,63,49
208,2,1:59.0,N. Collison enters the game for S. Ibaka,,63,49
209,2,1:59.0,,J. Nurkić makes free throw 2 of 2,63,50
210,2,1:46.0,K. Durant makes 3-pt jump shot from 26 ft,,66,50
211,2,1:33.0,,Turnover by T. Lawson (bad pass; steal by A. Roberson),66,50
212,2,1:30.0,R. Westbrook makes 2-pt dunk at rim (assist by A. Roberson),,68,50
213,2,1:16.0,,W. Chandler makes 2-pt layup from 1 ft,68,52
214,2,1:05.0,Personal foul by W. Chandler (drawn by N. Collison),,68,52
215,2,1:02.0,Personal foul by W. Chandler (drawn by K. Durant),,68,52
216,2,1:02.0,K. Durant makes free throw 1 of 3,,69,52
217,2,1:02.0,K. Durant misses free throw 2 of 3,,69,52
218,2,1:02.0,Offensive rebound by Team,,69,52
219,2,1:02.0,,D. Arthur enters the game for J. Nurkić,69,52
220,2,1:02.0,K. Durant makes free throw 3 of 3,,70,52
221,2,0:42.0,,T. Lawson makes 3-pt jump shot from 24 ft,70,55
222,2,0:35.0,K. Durant makes 3-pt jump shot from 28 ft (assist by R. Westbrook),,73,55
223,2,0:28.0,,T. Lawson makes 2-pt jump shot from 19 ft,73,57
224,2,0:08.0,K. Durant misses 3-pt jump shot from 24 ft,,73,57
225,2,0:07.0,,Defensive rebound by T. Lawson,73,57
226,2,0:02.0,,A. Afflalo misses 3-pt jump shot from 25 ft,73,57
227,2,0:00.0,,Offensive rebound by K. Faried,73,57
228,2,0:00.0,,K. Faried makes 2-pt jump shot from 6 ft,73,59
229,3,11:43.0,,J. Nurkić makes 2-pt layup from 2 ft,73,61
230,3,11:28.0,S. Ibaka misses 2-pt jump shot from 3 ft,,73,61
231,3,11:27.0,,Defensive rebound by J. Nurkić,73,61
232,3,11:17.0,,W. Chandler makes 2-pt dunk at rim (assist by T. Lawson),73,63
233,3,11:04.0,Turnover by K. Durant (offensive foul),,73,63
234,3,11:04.0,Technical foul by K. Durant,,73,63
235,3,11:04.0,,A. Afflalo makes technical free throw,73,64
236,3,11:04.0,,K. Faried makes flagrant free throw 1 of 2,73,65
237,3,11:04.0,,K. Faried makes flagrant free throw 2 of 2,73,66
238,3,10:46.0,,Shooting foul by K. Perkins (drawn by J. Nurkić),73,66
239,3,10:46.0,,J. Nurkić makes free throw 1 of 2,73,67
240,3,10:46.0,,J. Nurkić makes free throw 2 of 2,73,68
241,3,10:21.0,R. Westbrook makes 3-pt jump shot from 25 ft,,76,68
242,3,10:11.0,,W. Chandler misses 3-pt jump shot from 24 ft,76,68
243,3,10:09.0,Defensive rebound by A. Roberson,,76,68
244,3,10:05.0,Shooting foul by T. Lawson (drawn by R. Westbrook),,76,68
245,3,10:05.0,R. Westbrook makes free throw 1 of 2,,77,68
246,3,10:05.0,R. Westbrook makes free throw 2 of 2,,78,68
247,3,9:45.0,,Turnover by A. Afflalo (lost ball),78,68
248,3,9:27.0,A. Roberson misses 3-pt jump shot from 22 ft,,78,68
249,3,9:26.0,Offensive rebound by K. Perkins,,78,68
250,3,9:24.0,Inbound foul by W. Chandler,,78,68
251,3,9:24.0,K. Durant misses free throw 1 of 2,,78,68
252,3,9:24.0,Offensive rebound by Team,,78,68
253,3,9:24.0,K. Durant makes free throw 2 of 2,,79,68
254,3,9:03.0,,T. Lawson misses 3-pt jump shot from 25 ft,79,68
255,3,9:01.0,,Offensive rebound by J. Nurkić,79,68
256,3,8:57.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by J. Nurkić),79,71
257,3,8:37.0,K. Perkins makes 2-pt jump shot from 10 ft (assist by A. Roberson),,81,71
258,3,8:22.0,,A. Afflalo misses 2-pt jump shot from 16 ft,81,71
259,3,8:20.0,Defensive rebound by K. Perkins,,81,71
260,3,8:15.0,R. Westbrook misses 2-pt layup from 1 ft,,81,71
261,3,8:11.0,Offensive rebound by S. Ibaka,,81,71
262,3,8:11.0,S. Ibaka makes 2-pt layup from 1 ft,,83,71
263,3,8:01.0,,A. Afflalo misses 3-pt jump shot from 25 ft,83,71
264,3,7:59.0,Defensive rebound by K. Durant,,83,71
265,3,7:51.0,K. Durant makes 3-pt jump shot from 25 ft,,86,71
266,3,7:41.0,,Personal foul by S. Ibaka (drawn by T. Lawson),86,71
267,3,7:41.0,,R. Foye enters the game for A. Afflalo,86,71
268,3,7:41.0,N. Collison enters the game for S. Ibaka,,86,71
269,3,7:31.0,,K. Faried makes 2-pt layup from 2 ft,86,73
270,3,7:19.0,R. Westbrook misses 2-pt jump shot from 5 ft,,86,73
271,3,7:18.0,,Defensive rebound by J. Nurkić,86,73
272,3,7:17.0,,Personal foul by A. Roberson (drawn by J. Nurkić),86,73
273,3,7:05.0,,Shooting block foul by K. Perkins (drawn by W. Chandler),86,73
274,3,7:05.0,,W. Chandler makes free throw 1 of 2,86,74
275,3,7:05.0,,W. Chandler makes free throw 2 of 2,86,75
276,3,6:53.0,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),,88,75
277,3,6:40.0,,T. Lawson misses 2-pt jump shot from 13 ft,88,75
278,3,6:39.0,Defensive rebound by N. Collison,,88,75
279,3,6:30.0,K. Durant makes 3-pt jump shot from 27 ft,,91,75
280,3,6:22.0,,Denver full timeout,91,75
281,3,6:03.0,,R. Foye misses 3-pt jump shot from 25 ft,91,75
282,3,6:02.0,Defensive rebound by R. Westbrook,,91,75
283,3,6:01.0,Personal foul by K. Faried (drawn by R. Westbrook),,91,75
284,3,5:49.0,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,94,75
285,3,5:45.0,,Personal foul by R. Westbrook (drawn by T. Lawson),94,75
286,3,5:45.0,,T. Lawson makes free throw 1 of 2,94,76
287,3,5:45.0,,T. Lawson misses free throw 2 of 2,94,76
288,3,5:44.0,Defensive rebound by K. Durant,,94,76
289,3,5:34.0,Turnover by K. Durant (bad pass),,94,76
290,3,5:18.0,,K. Faried misses 2-pt jump shot from 10 ft,94,76
291,3,5:17.0,Defensive rebound by K. Durant,,94,76
292,3,5:13.0,Shooting foul by J. Nurkić (drawn by R. Westbrook),,94,76
293,3,5:13.0,R. Westbrook misses free throw 1 of 2,,94,76
294,3,5:13.0,Offensive rebound by Team,,94,76
295,3,5:13.0,R. Westbrook makes free throw 2 of 2,,95,76
296,3,4:57.0,,W. Chandler makes 2-pt jump shot from 10 ft,95,78
297,3,4:33.0,Turnover by K. Perkins (bad pass; steal by J. Nurkić),,95,78
298,3,4:24.0,,R. Foye misses 2-pt jump shot from 6 ft,95,78
299,3,4:23.0,,Offensive rebound by K. Faried,95,78
300,3,4:22.0,,K. Faried makes 2-pt hook shot from 6 ft,95,80
301,3,4:22.0,Oklahoma City full timeout,,95,80
302,3,4:22.0,D. Waiters enters the game for K. Perkins,,95,80
303,3,4:22.0,M. McGary enters the game for A. Roberson,,95,80
304,3,4:12.0,Shooting foul by K. Faried (drawn by M. McGary),,95,80
305,3,4:12.0,M. McGary makes free throw 1 of 2,,96,80
306,3,4:12.0,M. McGary makes free throw 2 of 2,,97,80
307,3,3:56.0,,R. Foye misses 3-pt jump shot from 24 ft,97,80
308,3,3:56.0,Defensive rebound by Team,,97,80
309,3,3:56.0,,Loose ball foul by K. Faried (drawn by N. Collison),97,80
310,3,3:56.0,N. Collison makes free throw 1 of 2,,98,80
311,3,3:56.0,N. Collison makes free throw 2 of 2,,99,80
312,3,3:43.0,,W. Chandler makes 2-pt jump shot from 16 ft,99,82
313,3,3:24.0,M. McGary makes 2-pt layup from 2 ft (assist by R. Westbrook),,101,82
314,3,2:57.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by T. Lawson),101,84
315,3,2:41.0,M. McGary misses 2-pt jump shot from 10 ft,,101,84
316,3,2:40.0,,Defensive rebound by J. Nurkić,101,84
317,3,2:38.0,,Personal foul by N. Collison (drawn by K. Faried),101,84
318,3,2:38.0,,K. Faried misses free throw 1 of 2,101,84
319,3,2:38.0,,Offensive rebound by Team,101,84
320,3,2:38.0,,K. Faried makes free throw 2 of 2,101,85
321,3,2:28.0,Personal foul by W. Chandler (drawn by K. Durant),,101,85
322,3,2:28.0,K. Durant makes free throw 1 of 2,,102,85
323,3,2:28.0,R. Jackson enters the game for R. Westbrook,,102,85
324,3,2:28.0,,D. Arthur enters the game for K. Faried,102,85
325,3,2:28.0,,D. Gallinari enters the game for W. Chandler,102,85
326,3,2:28.0,K. Durant makes free throw 2 of 2,,103,85
327,3,2:16.0,,R. Foye misses 3-pt jump shot from 26 ft,103,85
328,3,2:14.0,Defensive rebound by R. Jackson,,103,85
329,3,2:03.0,K. Durant makes 3-pt jump shot from 25 ft,,106,85
330,3,1:51.0,,D. Arthur makes 2-pt jump shot from 19 ft (assist by T. Lawson),106,87
331,3,1:35.0,K. Durant misses 3-pt jump shot from 26 ft,,106,87
332,3,1:34.0,,Defensive rebound by Team,106,87
333,3,1:23.0,,D. Gallinari misses 3-pt jump shot from 23 ft,106,87
334,3,1:21.0,,Offensive rebound by Team,106,87
335,3,1:15.0,,D. Arthur makes 2-pt jump shot from 17 ft (assist by T. Lawson),106,89
336,3,0:54.0,Turnover by D. Waiters (bad pass; steal by D. Gallinari),,106,89
337,3,0:48.0,,D. Arthur misses 2-pt jump shot from 20 ft,106,89
338,3,0:46.0,Defensive rebound by K. Durant,,106,89
339,3,0:33.0,N. Collison misses 2-pt jump shot from 3 ft (block by D. Arthur),,106,89
340,3,0:31.0,Offensive rebound by M. McGary,,106,89
341,3,0:29.0,M. McGary misses 2-pt layup from 2 ft,,106,89
342,3,0:28.0,,Defensive rebound by D. Gallinari,106,89
343,3,0:10.0,,T. Lawson makes 3-pt jump shot from 26 ft,106,92
344,3,0:07.0,Turnover by N. Collison (bad pass; steal by T. Lawson),,106,92
345,3,0:05.0,,T. Lawson misses 3-pt jump shot from 24 ft,106,92
346,3,0:04.0,Defensive rebound by N. Collison,,106,92
347,3,0:00.0,D. Waiters misses 3-pt jump shot from 26 ft,,106,92
348,3,0:00.0,Offensive rebound by Team,,106,92
349,4,11:42.0,D. Waiters misses 2-pt jump shot from 19 ft,,106,92
350,4,11:41.0,,Defensive rebound by A. Afflalo,106,92
351,4,11:30.0,,J. Hickson makes 2-pt layup from 2 ft (assist by D. Arthur),106,94
352,4,11:09.0,R. Jackson misses 2-pt jump shot from 18 ft,,106,94
353,4,11:07.0,,Defensive rebound by D. Arthur,106,94
354,4,10:56.0,,D. Arthur makes 2-pt jump shot from 17 ft (assist by R. Foye),106,96
355,4,10:56.0,Oklahoma City full timeout,,106,96
356,4,10:48.0,Offensive foul by D. Waiters (drawn by D. Arthur),,106,96
357,4,10:48.0,Turnover by D. Waiters (offensive foul),,106,96
358,4,10:40.0,,A. Afflalo misses 3-pt jump shot from 25 ft,106,96
359,4,10:39.0,Defensive rebound by M. McGary,,106,96
360,4,10:24.0,Shooting foul by R. Foye (drawn by R. Jackson),,106,96
361,4,10:24.0,R. Jackson makes free throw 1 of 2,,107,96
362,4,10:24.0,R. Jackson makes free throw 2 of 2,,108,96
363,4,10:07.0,,D. Arthur misses 2-pt jump shot from 20 ft,108,96
364,4,10:06.0,Defensive rebound by M. McGary,,108,96
365,4,9:58.0,D. Waiters misses 2-pt jump shot from 19 ft,,108,96
366,4,9:55.0,,Defensive rebound by D. Arthur,108,96
367,4,9:49.0,,Personal foul by R. Jackson (drawn by A. Afflalo),108,96
368,4,9:49.0,,T. Lawson enters the game for R. Foye,108,96
369,4,9:38.0,,D. Gallinari misses 3-pt jump shot from 24 ft,108,96
370,4,9:36.0,Defensive rebound by R. Jackson,,108,96
371,4,9:28.0,D. Waiters misses 3-pt jump shot from 24 ft,,108,96
372,4,9:27.0,Offensive rebound by M. McGary,,108,96
373,4,9:26.0,Shooting foul by D. Arthur (drawn by M. McGary),,108,96
374,4,9:26.0,M. McGary misses free throw 1 of 2,,108,96
375,4,9:26.0,Offensive rebound by Team,,108,96
376,4,9:26.0,M. McGary makes free throw 2 of 2,,109,96
377,4,9:16.0,,Shooting foul by N. Collison (drawn by J. Hickson),109,96
378,4,9:16.0,,J. Hickson makes free throw 1 of 2,109,97
379,4,9:16.0,,J. Hickson misses free throw 2 of 2,109,97
380,4,9:15.0,Defensive rebound by D. Waiters,,109,97
381,4,9:02.0,M. McGary misses 2-pt layup at rim,,109,97
382,4,9:01.0,,Defensive rebound by J. Hickson,109,97
383,4,8:50.0,,D. Gallinari misses 3-pt jump shot from 24 ft,109,97
384,4,8:48.0,Defensive rebound by N. Collison,,109,97
