,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
107,2,9:26.0,,J. Ennis makes 2-pt jump shot from 17 ft (assist by C. Bosh),23,29
108,2,9:10.0,E. İlyasova misses 3-pt jump shot from 24 ft,,23,29
109,2,9:09.0,,Defensive rebound by Team,23,29
110,2,9:00.0,,Turnover by C. Bosh (bad pass),23,29
111,2,8:49.0,O. Mayo makes 2-pt layup from 1 ft,,25,29
112,2,8:49.0,Shooting foul by U. Haslem (drawn by O. Mayo),,25,29
113,2,8:49.0,Official timeout,,25,29
114,2,8:49.0,J. Dudley enters the game for K. Middleton,,25,29
115,2,8:49.0,O. Mayo misses free throw 1 of 1,,25,29
116,2,8:48.0,,Defensive rebound by J. Ennis,25,29
117,2,8:24.0,,C. Bosh misses 2-pt jump shot from 19 ft,25,29
118,2,8:23.0,Defensive rebound by Team,,25,29
119,2,8:08.0,Turnover by J. Bayless (bad pass; steal by J. Ennis),,25,29
120,2,8:00.0,,Personal foul by E. İlyasova (drawn by C. Bosh),25,29
121,2,8:00.0,N. Wolters enters the game for J. Bayless,,25,29
122,2,7:49.0,,U. Haslem makes 2-pt hook shot from 3 ft (assist by J. Ennis),25,31
123,2,7:41.0,,Offensive charge foul by Z. Pachulia (drawn by U. Haslem),25,31
124,2,7:41.0,Turnover by Z. Pachulia (offensive foul),,25,31
125,2,7:27.0,,Personal foul by N. Wolters (drawn by S. Napier),25,31
126,2,7:15.0,,J. Ennis misses 3-pt jump shot from 24 ft,25,31
127,2,7:14.0,Defensive rebound by Team,,25,31
128,2,7:06.0,Personal foul by U. Haslem (drawn by Z. Pachulia),,25,31
129,2,7:06.0,,S. Williams enters the game for C. Bosh,25,31
130,2,7:02.0,Z. Pachulia makes 2-pt layup from 1 ft,,27,31
131,2,6:48.0,,Turnover by U. Haslem (lost ball),27,31
132,2,6:48.0,,L. Deng enters the game for J. Ennis,27,31
133,2,6:37.0,Z. Pachulia misses 2-pt jump shot from 17 ft,,27,31
134,2,6:36.0,,Defensive rebound by L. Deng,27,31
135,2,6:23.0,,U. Haslem misses 2-pt jump shot from 17 ft,27,31
136,2,6:22.0,Defensive rebound by N. Wolters,,27,31
137,2,6:16.0,Z. Pachulia misses 3-pt jump shot from 24 ft,,27,31
138,2,6:15.0,,Defensive rebound by S. Williams,27,31
139,2,6:09.0,,L. Deng makes 3-pt jump shot from 22 ft (assist by S. Napier),27,34
140,2,5:48.0,O. Mayo misses 3-pt jump shot from 24 ft,,27,34
141,2,5:47.0,,Defensive rebound by S. Williams,27,34
142,2,5:43.0,,M. Chalmers makes 2-pt layup from 1 ft (assist by S. Williams),27,36
143,2,5:43.0,,Shooting foul by J. Dudley (drawn by M. Chalmers),27,36
144,2,5:43.0,,Miami full timeout,27,36
145,2,5:43.0,J. Parker enters the game for J. Dudley,,27,36
146,2,5:43.0,G. Antetokounmpo enters the game for O. Mayo,,27,36
147,2,5:43.0,B. Knight enters the game for Z. Pachulia,,27,36
148,2,5:43.0,L. Sanders enters the game for E. İlyasova,,27,36
149,2,5:43.0,,M. Chalmers misses free throw 1 of 1,27,36
150,2,5:42.0,Defensive rebound by J. Parker,,27,36
151,2,5:22.0,L. Sanders misses 2-pt hook shot from 10 ft,,27,36
152,2,5:21.0,,Defensive rebound by U. Haslem,27,36
153,2,5:04.0,,L. Deng misses 2-pt jump shot from 2 ft,27,36
154,2,5:03.0,,Offensive rebound by S. Williams,27,36
155,2,4:51.0,,M. Chalmers makes 2-pt jump shot from 16 ft,27,38
156,2,4:26.0,L. Sanders misses 2-pt hook shot from 8 ft,,27,38
157,2,4:25.0,Offensive rebound by Team,,27,38
158,2,4:25.0,,J. Ennis enters the game for M. Chalmers,27,38
159,2,4:23.0,Turnover by B. Knight (lost ball; steal by L. Deng),,27,38
160,2,4:17.0,,S. Williams misses 3-pt jump shot from 24 ft,27,38
161,2,4:16.0,,Offensive rebound by J. Ennis,27,38
162,2,4:03.0,,S. Williams misses 3-pt jump shot from 22 ft,27,38
163,2,4:02.0,Defensive rebound by N. Wolters,,27,38
164,2,3:59.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by B. Knight),,29,38
165,2,3:56.0,,Turnover by S. Napier (bad pass),29,38
166,2,3:42.0,J. Parker misses 2-pt jump shot from 9 ft,,29,38
167,2,3:41.0,,Defensive rebound by U. Haslem,29,38
168,2,3:24.0,,Turnover by U. Haslem (lost ball; steal by G. Antetokounmpo),29,38
169,2,3:21.0,Shooting block foul by S. Williams (drawn by G. Antetokounmpo),,29,38
170,2,3:21.0,G. Antetokounmpo makes free throw 1 of 2,,30,38
171,2,3:21.0,,N. Cole enters the game for S. Napier,30,38
172,2,3:21.0,,C. Bosh enters the game for S. Williams,30,38
173,2,3:21.0,G. Antetokounmpo misses free throw 2 of 2,,30,38
174,2,3:20.0,,Defensive rebound by U. Haslem,30,38
175,2,2:57.0,,Shooting foul by L. Sanders (drawn by C. Bosh),30,38
176,2,2:57.0,Milwaukee full timeout,,30,38
177,2,2:57.0,,C. Andersen enters the game for U. Haslem,30,38
178,2,2:57.0,Z. Pachulia enters the game for L. Sanders,,30,38
179,2,2:57.0,,C. Bosh makes free throw 1 of 2,30,39
180,2,2:57.0,,C. Bosh makes free throw 2 of 2,30,40
181,2,2:35.0,J. Parker misses 2-pt jump shot from 17 ft,,30,40
182,2,2:34.0,,Defensive rebound by N. Cole,30,40
183,2,2:13.0,,L. Deng makes 2-pt layup at rim (assist by C. Bosh),30,42
184,2,1:56.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,32,42
185,2,1:40.0,,Personal foul by G. Antetokounmpo (drawn by L. Deng),32,42
186,2,1:40.0,,L. Deng misses free throw 1 of 2,32,42
187,2,1:40.0,,Offensive rebound by Team,32,42
188,2,1:40.0,,M. Chalmers enters the game for J. Ennis,32,42
189,2,1:40.0,,L. Deng makes free throw 2 of 2,32,43
190,2,1:29.0,J. Parker makes 2-pt layup from 2 ft,,34,43
191,2,1:04.0,,C. Bosh misses 3-pt jump shot from 23 ft,34,43
192,2,1:03.0,Defensive rebound by N. Wolters,,34,43
193,2,0:55.0,B. Knight misses 2-pt jump shot from 21 ft,,34,43
194,2,0:54.0,,Defensive rebound by L. Deng,34,43
195,2,0:37.0,,M. Chalmers misses 2-pt jump shot from 5 ft,34,43
196,2,0:36.0,Defensive rebound by Z. Pachulia,,34,43
197,2,0:35.0,Personal foul by M. Chalmers (drawn by Z. Pachulia),,34,43
198,2,0:26.0,Z. Pachulia makes 2-pt dunk at rim (assist by G. Antetokounmpo),,36,43
199,2,0:21.0,,Miami full timeout,36,43
200,2,0:21.0,,J. Ennis enters the game for C. Andersen,36,43
201,2,0:07.0,,M. Chalmers makes 2-pt layup from 2 ft,36,45
202,2,0:07.0,,Shooting foul by G. Antetokounmpo (drawn by M. Chalmers),36,45
203,2,0:07.0,,M. Chalmers makes free throw 1 of 1,36,46
204,2,0:02.0,G. Antetokounmpo makes 2-pt layup at rim,,38,46
205,2,0:02.0,,Turnover by C. Bosh (bad pass; steal by N. Wolters),38,46
206,2,0:01.0,N. Wolters misses 2-pt jump shot from 19 ft,,38,46
207,2,0:00.0,Offensive rebound by Team,,38,46
208,3,11:47.0,,C. Bosh misses 2-pt jump shot from 19 ft,38,46
209,3,11:46.0,Defensive rebound by G. Antetokounmpo,,38,46
210,3,11:30.0,Shooting foul by C. Bosh (drawn by J. Parker),,38,46
211,3,11:30.0,J. Parker makes free throw 1 of 2,,39,46
212,3,11:30.0,J. Parker misses free throw 2 of 2,,39,46
213,3,11:29.0,,Defensive rebound by S. Williams,39,46
214,3,11:11.0,,Turnover by N. Cole (bad pass; steal by K. Middleton),39,46
215,3,11:05.0,Turnover by B. Knight (bad pass; steal by M. Chalmers),,39,46
216,3,11:00.0,,Turnover by M. Chalmers (bad pass; steal by J. Parker),39,46
217,3,10:57.0,L. Sanders makes 2-pt dunk from 1 ft (assist by J. Parker),,41,46
218,3,10:38.0,,M. Chalmers misses 2-pt layup from 2 ft,41,46
219,3,10:37.0,Defensive rebound by J. Parker,,41,46
220,3,10:32.0,J. Parker misses 2-pt jump shot from 3 ft (block by C. Bosh),,41,46
221,3,10:30.0,,Defensive rebound by L. Deng,41,46
222,3,10:20.0,,M. Chalmers makes 3-pt jump shot from 24 ft (assist by N. Cole),41,49
223,3,10:01.0,K. Middleton makes 2-pt jump shot from 14 ft,,43,49
224,3,9:43.0,,N. Cole misses 2-pt jump shot from 19 ft,43,49
225,3,9:42.0,Defensive rebound by L. Sanders,,43,49
226,3,9:27.0,L. Sanders makes 2-pt hook shot from 4 ft,,45,49
227,3,9:27.0,,Miami full timeout,45,49
228,3,9:06.0,,L. Deng misses 3-pt jump shot from 23 ft,45,49
229,3,9:05.0,Defensive rebound by B. Knight,,45,49
230,3,8:52.0,Turnover by G. Antetokounmpo (bad pass; steal by L. Deng),,45,49
231,3,8:39.0,,C. Bosh misses 3-pt jump shot from 24 ft,45,49
232,3,8:38.0,Defensive rebound by G. Antetokounmpo,,45,49
233,3,8:30.0,K. Middleton misses 3-pt jump shot from 22 ft,,45,49
234,3,8:29.0,,Defensive rebound by C. Bosh,45,49
235,3,8:05.0,,C. Bosh misses 2-pt jump shot from 15 ft,45,49
236,3,8:04.0,Defensive rebound by J. Parker,,45,49
237,3,7:59.0,Personal foul by M. Chalmers (drawn by J. Parker),,45,49
238,3,7:53.0,Shooting foul by L. Deng (drawn by L. Sanders),,45,49
239,3,7:53.0,L. Sanders misses free throw 1 of 2,,45,49
240,3,7:53.0,Offensive rebound by Team,,45,49
241,3,7:53.0,L. Sanders misses free throw 2 of 2,,45,49
242,3,7:53.0,Offensive rebound by Team,,45,49
243,3,7:49.0,L. Sanders misses 2-pt dunk at rim (block by C. Bosh),,45,49
244,3,7:48.0,,Defensive rebound by M. Chalmers,45,49
245,3,7:27.0,,N. Cole misses 2-pt layup from 1 ft (block by K. Middleton),45,49
246,3,7:26.0,,Offensive rebound by L. Deng,45,49
247,3,7:22.0,,L. Deng misses 2-pt layup at rim,45,49
248,3,7:21.0,Defensive rebound by L. Sanders,,45,49
249,3,7:20.0,,Violation by S. Williams (def goaltending),45,49
250,3,7:20.0,B. Knight makes 2-pt layup from 1 ft,,47,49
251,3,7:08.0,,Turnover by M. Chalmers (bad pass),47,49
252,3,6:50.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by B. Knight),,50,49
253,3,6:31.0,,N. Cole makes 3-pt jump shot from 24 ft (assist by L. Deng),50,52
254,3,6:09.0,Turnover by B. Knight (discontinued dribble),,50,52
255,3,6:09.0,,C. Andersen enters the game for S. Williams,50,52
256,3,6:09.0,,J. Ennis enters the game for M. Chalmers,50,52
257,3,5:50.0,,Turnover by C. Andersen (bad pass; steal by G. Antetokounmpo),50,52
258,3,5:43.0,K. Middleton misses 2-pt layup from 1 ft (block by C. Andersen),,50,52
259,3,5:42.0,,Defensive rebound by C. Andersen,50,52
260,3,5:36.0,,L. Deng misses 2-pt layup from 1 ft,50,52
261,3,5:35.0,Defensive rebound by J. Parker,,50,52
262,3,5:25.0,L. Sanders makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,52,52
263,3,5:25.0,Shooting foul by C. Andersen (drawn by L. Sanders),,52,52
264,3,5:25.0,L. Sanders makes free throw 1 of 1,,53,52
265,3,5:07.0,,C. Bosh misses 2-pt jump shot from 17 ft,53,52
266,3,5:06.0,Defensive rebound by B. Knight,,53,52
267,3,4:56.0,Turnover by K. Middleton (bad pass; steal by L. Deng),,53,52
268,3,4:50.0,,Turnover by L. Deng (bad pass; steal by K. Middleton),53,52
269,3,4:50.0,Personal foul by L. Deng (drawn by B. Knight),,53,52
270,3,4:50.0,B. Knight makes free throw 1 of 2,,54,52
271,3,4:50.0,,S. Napier enters the game for N. Cole,54,52
272,3,4:50.0,B. Knight makes free throw 2 of 2,,55,52
273,3,4:43.0,,Personal foul by B. Knight (drawn by S. Napier),55,52
274,3,4:36.0,,J. Ennis misses 2-pt layup from 1 ft,55,52
275,3,4:35.0,Defensive rebound by K. Middleton,,55,52
276,3,4:27.0,K. Middleton misses 3-pt jump shot from 23 ft,,55,52
277,3,4:27.0,,Defensive rebound by Team,55,52
278,3,4:27.0,Loose ball foul by L. Sanders (drawn by C. Andersen),,55,52
279,3,4:27.0,Z. Pachulia enters the game for L. Sanders,,55,52
280,3,4:07.0,,C. Bosh misses 2-pt jump shot from 14 ft,55,52
281,3,4:06.0,,Offensive rebound by C. Andersen,55,52
282,3,3:54.0,,Turnover by S. Napier (lost ball; steal by B. Knight),55,52
283,3,3:51.0,,Violation by C. Andersen (def goaltending),55,52
284,3,3:51.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by B. Knight),,57,52
285,3,3:27.0,,Shooting foul by K. Middleton (drawn by C. Bosh),57,52
286,3,3:27.0,,C. Bosh makes free throw 1 of 2,57,53
287,3,3:27.0,,M. Chalmers enters the game for L. Deng,57,53
288,3,3:27.0,,C. Bosh makes free throw 2 of 2,57,54
289,3,3:21.0,,Violation by C. Andersen (def goaltending),57,54
290,3,3:21.0,B. Knight makes 2-pt layup from 1 ft,,59,54
291,3,3:08.0,,Personal foul by K. Middleton (drawn by M. Chalmers),59,54
292,3,2:52.0,,C. Bosh misses 2-pt dunk at rim,59,54
293,3,2:51.0,Defensive rebound by Z. Pachulia,,59,54
294,3,2:38.0,Turnover by G. Antetokounmpo (traveling),,59,54
295,3,2:38.0,Milwaukee full timeout,,59,54
296,3,2:38.0,O. Mayo enters the game for J. Parker,,59,54
297,3,2:23.0,,M. Chalmers makes 2-pt jump shot from 16 ft,59,56
298,3,2:06.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,59,56
299,3,2:05.0,,Defensive rebound by J. Ennis,59,56
300,3,1:45.0,,C. Bosh makes 3-pt jump shot from 25 ft (assist by J. Ennis),59,59
301,3,1:33.0,B. Knight misses 2-pt layup from 1 ft (block by C. Bosh),,59,59
302,3,1:32.0,,Defensive rebound by S. Napier,59,59
303,3,1:23.0,,C. Bosh misses 2-pt layup at rim,59,59
304,3,1:22.0,Defensive rebound by G. Antetokounmpo,,59,59
305,3,1:11.0,O. Mayo makes 2-pt jump shot from 8 ft,,61,59
306,3,0:44.0,,Turnover by C. Andersen (bad pass; steal by O. Mayo),61,59
307,3,0:36.0,B. Knight misses 3-pt jump shot from 24 ft,,61,59
308,3,0:35.0,Offensive rebound by G. Antetokounmpo,,61,59
309,3,0:33.0,Turnover by G. Antetokounmpo (lost ball; steal by C. Andersen),,61,59
310,3,0:13.0,,M. Chalmers misses 2-pt jump shot from 8 ft,61,59
311,3,0:11.0,Defensive rebound by B. Knight,,61,59
312,3,0:02.0,Shooting foul by M. Chalmers (drawn by K. Middleton),,61,59
313,3,0:02.0,K. Middleton makes free throw 1 of 3,,62,59
314,3,0:02.0,K. Middleton makes free throw 2 of 3,,63,59
315,3,0:02.0,J. Bayless enters the game for B. Knight,,63,59
316,3,0:02.0,E. İlyasova enters the game for G. Antetokounmpo,,63,59
317,3,0:02.0,K. Middleton makes free throw 3 of 3,,64,59
318,4,11:49.0,Turnover by O. Mayo (bad pass),,64,59
319,4,11:26.0,,Shooting foul by E. İlyasova (drawn by C. Andersen),64,59
320,4,11:26.0,,C. Andersen misses free throw 1 of 2,64,59
321,4,11:26.0,,Offensive rebound by Team,64,59
322,4,11:26.0,,C. Andersen makes free throw 2 of 2,64,60
323,4,11:04.0,O. Mayo makes 2-pt jump shot from 11 ft,,66,60
324,4,10:48.0,,S. Williams makes 3-pt jump shot from 24 ft (assist by M. Chalmers),66,63
325,4,10:29.0,Z. Pachulia makes 2-pt hook shot from 12 ft,,68,63
326,4,10:29.0,Shooting foul by C. Andersen (drawn by Z. Pachulia),,68,63
327,4,10:29.0,Z. Pachulia makes free throw 1 of 1,,69,63
328,4,10:14.0,,S. Napier makes 2-pt jump shot from 18 ft,69,65
329,4,10:04.0,N. Wolters makes 2-pt layup from 1 ft,,71,65
330,4,10:04.0,Shooting foul by J. Ennis (drawn by N. Wolters),,71,65
331,4,10:04.0,,U. Haslem enters the game for C. Andersen,71,65
332,4,10:04.0,N. Wolters makes free throw 1 of 1,,72,65
333,4,9:46.0,,S. Napier misses 3-pt jump shot from 24 ft,72,65
334,4,9:45.0,Defensive rebound by E. İlyasova,,72,65
335,4,9:35.0,O. Mayo makes 2-pt layup from 2 ft (assist by Z. Pachulia),,74,65
336,4,9:34.0,,Miami full timeout,74,65
337,4,9:34.0,,L. Deng enters the game for J. Ennis,74,65
338,4,9:34.0,,C. Bosh enters the game for U. Haslem,74,65
339,4,9:14.0,,Personal foul by J. Bayless (drawn by S. Napier),74,65
340,4,8:58.0,,M. Chalmers misses 2-pt jump shot from 20 ft,74,65
341,4,8:57.0,Defensive rebound by O. Mayo,,74,65
342,4,8:49.0,Personal foul by M. Chalmers (drawn by N. Wolters),,74,65
343,4,8:40.0,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by O. Mayo),,76,65
344,4,8:39.0,Violation by Team (delay of game),,76,65
345,4,8:35.0,,Personal foul by N. Wolters (drawn by M. Chalmers),76,65
346,4,8:14.0,,S. Williams makes 3-pt jump shot from 24 ft (assist by M. Chalmers),76,68
347,4,7:57.0,Offensive foul by Z. Pachulia (drawn by M. Chalmers),,76,68
348,4,7:57.0,Turnover by Z. Pachulia (offensive foul),,76,68
349,4,7:50.0,,Shooting foul by Z. Pachulia (drawn by C. Bosh),76,68
350,4,7:50.0,,C. Bosh misses free throw 1 of 2,76,68
351,4,7:50.0,,Offensive rebound by Team,76,68
352,4,7:50.0,,C. Bosh misses free throw 2 of 2,76,68
353,4,7:49.0,Defensive rebound by O. Mayo,,76,68
354,4,7:25.0,Z. Pachulia misses 2-pt jump shot from 18 ft,,76,68
355,4,7:24.0,,Defensive rebound by S. Napier,76,68
356,4,7:14.0,,M. Chalmers misses 2-pt jump shot from 10 ft,76,68
357,4,7:13.0,Defensive rebound by E. İlyasova,,76,68
358,4,7:05.0,J. Bayless misses 2-pt jump shot from 20 ft,,76,68
359,4,7:04.0,Offensive rebound by Team,,76,68
360,4,7:04.0,,Loose ball foul by L. Deng (drawn by Z. Pachulia),76,68
361,4,6:50.0,O. Mayo misses 3-pt jump shot from 23 ft,,76,68
362,4,6:49.0,,Defensive rebound by S. Williams,76,68
363,4,6:38.0,,S. Williams makes 2-pt layup from 1 ft,76,70
364,4,6:22.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by O. Mayo),,78,70
365,4,6:07.0,,M. Chalmers misses 2-pt layup from 1 ft,78,70
366,4,6:06.0,Defensive rebound by Team,,78,70
367,4,5:59.0,Personal foul by M. Chalmers (drawn by N. Wolters),,78,70
368,4,5:59.0,Official timeout,,78,70
369,4,5:59.0,,N. Cole enters the game for M. Chalmers,78,70
370,4,5:59.0,J. Parker enters the game for E. İlyasova,,78,70
371,4,5:59.0,N. Wolters misses free throw 1 of 2,,78,70
372,4,5:59.0,Offensive rebound by Team,,78,70
373,4,5:59.0,N. Wolters misses free throw 2 of 2,,78,70
374,4,5:58.0,,Defensive rebound by S. Williams,78,70
375,4,5:39.0,,C. Bosh misses 3-pt jump shot from 24 ft,78,70
376,4,5:38.0,Defensive rebound by J. Parker,,78,70
377,4,5:24.0,O. Mayo misses 2-pt jump shot from 19 ft,,78,70
378,4,5:23.0,,Defensive rebound by S. Williams,78,70
379,4,5:14.0,,Shooting foul by O. Mayo (drawn by C. Bosh),78,70
380,4,5:14.0,,C. Bosh misses free throw 1 of 2,78,70
381,4,5:14.0,,Offensive rebound by Team,78,70
382,4,5:14.0,B. Knight enters the game for N. Wolters,,78,70
383,4,5:14.0,G. Antetokounmpo enters the game for O. Mayo,,78,70
384,4,5:14.0,,C. Bosh makes free throw 2 of 2,78,71
385,4,4:56.0,J. Bayless misses 3-pt jump shot from 25 ft,,78,71
