,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
84,1,2:07.0,,Defensive rebound by C. Aldrich,21,14
85,1,1:47.0,,C. Anthony makes 2-pt layup from 1 ft,21,16
86,1,1:40.0,,Violation by C. Aldrich (kicked ball),21,16
87,1,1:40.0,M. Teletović enters the game for B. Lopez,,21,16
88,1,1:40.0,J. Jack enters the game for D. Williams,,21,16
89,1,1:40.0,,Q. Acy enters the game for A. Stoudemire,21,16
90,1,1:40.0,,J. Smith enters the game for C. Aldrich,21,16
91,1,1:40.0,,P. Prigioni enters the game for J. Calderón,21,16
92,1,1:40.0,,S. Larkin enters the game for C. Anthony,21,16
93,1,1:31.0,M. Plumlee misses 2-pt layup from 2 ft (block by J. Smith),,21,16
94,1,1:29.0,Offensive rebound by M. Plumlee,,21,16
95,1,1:28.0,M. Plumlee makes 2-pt dunk at rim,,23,16
96,1,1:21.0,,Personal foul by M. Plumlee (drawn by J. Smith),23,16
97,1,1:08.0,,Turnover by S. Larkin (bad pass; steal by J. Jack),23,16
98,1,1:02.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Teletović),,25,16
99,1,0:50.0,,J. Smith misses 2-pt jump shot from 20 ft,25,16
100,1,0:49.0,Defensive rebound by M. Teletović,,25,16
101,1,0:48.0,Personal foul by Q. Acy (drawn by M. Teletović),,25,16
102,1,0:48.0,A. Anderson enters the game for J. Johnson,,25,16
103,1,0:34.0,A. Anderson makes 2-pt jump shot from 19 ft (assist by M. Plumlee),,27,16
104,1,0:16.0,,Q. Acy makes 2-pt layup from 1 ft,27,18
105,1,0:01.0,M. Plumlee misses 2-pt layup from 1 ft,,27,18
106,1,0:00.0,Offensive rebound by Team,,27,18
107,2,11:50.0,Turnover by M. Teletović (bad pass),,27,18
108,2,11:39.0,,Q. Acy misses 2-pt jump shot from 19 ft,27,18
109,2,11:38.0,Defensive rebound by M. Plumlee,,27,18
110,2,11:27.0,M. Teletović misses 3-pt jump shot from 24 ft,,27,18
111,2,11:26.0,Offensive rebound by M. Plumlee,,27,18
112,2,11:06.0,J. Jack misses 2-pt jump shot from 6 ft,,27,18
113,2,11:05.0,,Defensive rebound by J. Smith,27,18
114,2,10:52.0,,P. Prigioni misses 3-pt jump shot from 24 ft,27,18
115,2,10:51.0,Defensive rebound by M. Plumlee,,27,18
116,2,10:38.0,Turnover by M. Teletović (lost ball; steal by S. Larkin),,27,18
117,2,10:31.0,,P. Prigioni makes 3-pt jump shot from 24 ft (assist by T. Hardaway),27,21
118,2,10:10.0,Shooting foul by S. Larkin (drawn by M. Plumlee),,27,21
119,2,10:10.0,M. Plumlee makes free throw 1 of 2,,28,21
120,2,10:10.0,J. Gutiérrez enters the game for B. Bogdanović,,28,21
121,2,10:10.0,M. Plumlee misses free throw 2 of 2,,28,21
122,2,10:09.0,,Defensive rebound by Q. Acy,28,21
123,2,10:03.0,,Personal foul by J. Gutiérrez (drawn by P. Prigioni),28,21
124,2,9:54.0,,Turnover by Q. Acy (lost ball),28,21
125,2,9:40.0,J. Jack misses 2-pt jump shot from 9 ft,,28,21
126,2,9:39.0,,Defensive rebound by Q. Acy,28,21
127,2,9:25.0,,J. Smith misses 2-pt jump shot from 11 ft,28,21
128,2,9:24.0,Defensive rebound by J. Jack,,28,21
129,2,9:11.0,Turnover by J. Jack (bad pass),,28,21
130,2,8:56.0,,T. Hardaway misses 2-pt jump shot from 9 ft,28,21
131,2,8:55.0,,Offensive rebound by T. Hardaway,28,21
132,2,8:53.0,,T. Hardaway misses 2-pt layup from 3 ft,28,21
133,2,8:52.0,,Offensive rebound by J. Smith,28,21
134,2,8:52.0,,J. Smith makes 2-pt tip-in at rim,28,23
135,2,8:37.0,,Violation by J. Smith (def goaltending),28,23
136,2,8:37.0,M. Plumlee makes 2-pt layup from 2 ft,,30,23
137,2,8:25.0,Official timeout,,30,23
138,2,8:25.0,,C. Anthony enters the game for J. Smith,30,23
139,2,8:13.0,,S. Larkin misses 2-pt layup from 2 ft,30,23
140,2,8:12.0,Defensive rebound by M. Plumlee,,30,23
141,2,7:52.0,Turnover by M. Teletović (bad pass; steal by T. Hardaway),,30,23
142,2,7:51.0,,Personal foul by J. Gutiérrez (drawn by T. Hardaway),30,23
143,2,7:51.0,K. Garnett enters the game for M. Plumlee,,30,23
144,2,7:33.0,,C. Anthony misses 3-pt jump shot from 24 ft,30,23
145,2,7:32.0,,Offensive rebound by P. Prigioni,30,23
146,2,7:31.0,,Personal foul by K. Garnett (drawn by P. Prigioni),30,23
147,2,7:31.0,,A. Stoudemire enters the game for Q. Acy,30,23
148,2,7:21.0,,T. Hardaway misses 3-pt jump shot from 22 ft,30,23
149,2,7:20.0,,Offensive rebound by C. Anthony,30,23
150,2,7:19.0,,Shooting foul by M. Teletović (drawn by C. Anthony),30,23
151,2,7:19.0,,C. Anthony makes free throw 1 of 2,30,24
152,2,7:19.0,D. Williams enters the game for J. Gutiérrez,,30,24
153,2,7:19.0,B. Lopez enters the game for K. Garnett,,30,24
154,2,7:19.0,,C. Anthony makes free throw 2 of 2,30,25
155,2,7:09.0,Personal foul by P. Prigioni (drawn by M. Teletović),,30,25
156,2,7:09.0,K. Garnett enters the game for M. Teletović,,30,25
157,2,7:09.0,,I. Shumpert enters the game for P. Prigioni,30,25
158,2,7:07.0,Turnover by J. Jack (palming),,30,25
159,2,6:53.0,,Personal foul by A. Anderson (drawn by S. Larkin),30,25
160,2,6:53.0,,S. Larkin makes free throw 1 of 2,30,26
161,2,6:53.0,,S. Larkin makes free throw 2 of 2,30,27
162,2,6:36.0,B. Lopez makes 2-pt layup from 1 ft,,32,27
163,2,6:18.0,,T. Hardaway misses 3-pt jump shot from 24 ft,32,27
164,2,6:17.0,Defensive rebound by K. Garnett,,32,27
165,2,6:01.0,A. Anderson misses 2-pt jump shot from 19 ft,,32,27
166,2,6:00.0,Offensive rebound by B. Lopez,,32,27
167,2,5:47.0,K. Garnett misses 2-pt layup from 2 ft,,32,27
168,2,5:46.0,Offensive rebound by K. Garnett,,32,27
169,2,5:46.0,K. Garnett misses 2-pt tip-in from 2 ft,,32,27
170,2,5:45.0,Offensive rebound by K. Garnett,,32,27
171,2,5:40.0,D. Williams misses 3-pt jump shot from 25 ft,,32,27
172,2,5:39.0,,Defensive rebound by Team,32,27
173,2,5:39.0,,New York full timeout,32,27
174,2,5:39.0,J. Johnson enters the game for A. Anderson,,32,27
175,2,5:39.0,,J. Calderón enters the game for T. Hardaway,32,27
176,2,5:39.0,,S. Dalembert enters the game for S. Larkin,32,27
177,2,5:19.0,,A. Stoudemire makes 2-pt layup at rim,32,29
178,2,5:00.0,B. Lopez makes 2-pt layup from 2 ft,,34,29
179,2,5:00.0,Shooting foul by I. Shumpert (drawn by B. Lopez),,34,29
180,2,5:00.0,B. Bogdanović enters the game for J. Jack,,34,29
181,2,5:00.0,B. Lopez makes free throw 1 of 1,,35,29
182,2,4:39.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by S. Dalembert),35,32
183,2,4:27.0,B. Lopez makes 2-pt layup from 1 ft,,37,32
184,2,4:06.0,,A. Stoudemire makes 2-pt jump shot from 17 ft,37,34
185,2,3:47.0,B. Lopez misses 2-pt jump shot from 7 ft,,37,34
186,2,3:46.0,Offensive rebound by K. Garnett,,37,34
187,2,3:41.0,J. Johnson misses 3-pt jump shot from 24 ft,,37,34
188,2,3:40.0,,Defensive rebound by A. Stoudemire,37,34
189,2,3:32.0,,Personal foul by J. Johnson (drawn by C. Anthony),37,34
190,2,3:32.0,,C. Anthony makes free throw 1 of 2,37,35
191,2,3:32.0,,C. Aldrich enters the game for S. Dalembert,37,35
192,2,3:32.0,,C. Anthony makes free throw 2 of 2,37,36
193,2,3:19.0,B. Lopez makes 2-pt jump shot from 18 ft (assist by D. Williams),,39,36
194,2,3:08.0,,I. Shumpert misses 2-pt dunk at rim,39,36
195,2,3:07.0,Defensive rebound by K. Garnett,,39,36
196,2,3:05.0,Turnover by K. Garnett (bad pass),,39,36
197,2,2:52.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by I. Shumpert),39,39
198,2,2:35.0,D. Williams makes 3-pt jump shot from 24 ft (assist by B. Lopez),,42,39
199,2,2:25.0,,I. Shumpert makes 2-pt jump shot from 20 ft (assist by J. Calderón),42,41
200,2,2:13.0,Def 3 sec tech foul by A. Stoudemire,,42,41
201,2,2:13.0,Brooklyn full timeout,,42,41
202,2,2:13.0,J. Johnson makes technical free throw,,43,41
203,2,2:02.0,B. Lopez makes 2-pt hook shot from 5 ft,,45,41
204,2,1:39.0,,C. Aldrich misses 2-pt hook shot from 4 ft,45,41
205,2,1:38.0,Defensive rebound by D. Williams,,45,41
206,2,1:23.0,B. Lopez misses 2-pt jump shot from 21 ft,,45,41
207,2,1:22.0,,Defensive rebound by C. Anthony,45,41
208,2,1:12.0,,C. Aldrich misses 2-pt hook shot from 7 ft,45,41
209,2,1:11.0,Defensive rebound by K. Garnett,,45,41
210,2,0:59.0,Personal foul by I. Shumpert (drawn by J. Johnson),,45,41
211,2,0:59.0,J. Johnson makes free throw 1 of 2,,46,41
212,2,0:59.0,,J. Smith enters the game for C. Aldrich,46,41
213,2,0:59.0,,T. Hardaway enters the game for I. Shumpert,46,41
214,2,0:59.0,J. Jordan enters the game for K. Garnett,,46,41
215,2,0:59.0,J. Johnson makes free throw 2 of 2,,47,41
216,2,0:44.0,,J. Calderón makes 2-pt jump shot from 20 ft,47,43
217,2,0:31.0,D. Williams misses 2-pt jump shot from 20 ft,,47,43
218,2,0:30.0,,Defensive rebound by Team,47,43
219,2,0:15.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Calderón),47,45
220,2,0:15.0,Brooklyn full timeout,,47,45
221,2,0:15.0,,T. Wear enters the game for A. Stoudemire,47,45
222,2,0:15.0,,S. Dalembert enters the game for J. Smith,47,45
223,2,0:15.0,J. Jack enters the game for B. Bogdanović,,47,45
224,2,0:15.0,M. Teletović enters the game for J. Jordan,,47,45
225,2,0:04.0,J. Jack misses 3-pt jump shot from 25 ft,,47,45
226,2,0:02.0,Offensive rebound by Team,,47,45
227,2,0:00.0,Shooting foul by S. Dalembert (drawn by D. Williams),,47,45
228,2,0:00.0,D. Williams makes free throw 1 of 2,,48,45
229,2,0:00.0,J. Jordan enters the game for M. Teletović,,48,45
230,2,0:00.0,,A. Stoudemire enters the game for T. Wear,48,45
231,2,0:00.0,D. Williams makes free throw 2 of 2,,49,45
232,3,11:45.0,B. Lopez misses 2-pt jump shot from 10 ft,,49,45
233,3,11:44.0,,Defensive rebound by A. Stoudemire,49,45
234,3,11:29.0,,Turnover by I. Shumpert (bad pass; steal by J. Johnson),49,45
235,3,11:23.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Johnson),,51,45
236,3,11:08.0,,Turnover by S. Dalembert (lost ball),51,45
237,3,10:51.0,K. Garnett misses 2-pt jump shot from 21 ft,,51,45
238,3,10:50.0,,Defensive rebound by S. Dalembert,51,45
239,3,10:30.0,,Turnover by A. Stoudemire (lost ball; steal by B. Bogdanović),51,45
240,3,10:12.0,J. Johnson makes 3-pt jump shot from 22 ft (assist by D. Williams),,54,45
241,3,10:11.0,,New York full timeout,54,45
242,3,9:58.0,,J. Calderón makes 3-pt jump shot from 25 ft,54,48
243,3,9:40.0,J. Johnson misses 2-pt jump shot from 1 ft,,54,48
244,3,9:39.0,Offensive rebound by J. Johnson,,54,48
245,3,9:39.0,J. Johnson makes 2-pt tip-in from 1 ft,,56,48
246,3,9:24.0,,Turnover by J. Calderón (bad pass; steal by J. Johnson),56,48
247,3,9:18.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Johnson),,58,48
248,3,9:05.0,,Offensive foul by A. Stoudemire (drawn by K. Garnett),58,48
249,3,9:05.0,,Turnover by A. Stoudemire (offensive foul),58,48
250,3,9:05.0,,Technical foul by A. Stoudemire,58,48
251,3,9:05.0,Technical foul by K. Garnett,,58,48
252,3,8:54.0,J. Johnson misses 2-pt jump shot from 20 ft,,58,48
253,3,8:53.0,,Defensive rebound by C. Anthony,58,48
254,3,8:37.0,,A. Stoudemire misses 2-pt jump shot from 3 ft (block by J. Johnson),58,48
255,3,8:36.0,Defensive rebound by D. Williams,,58,48
256,3,8:31.0,D. Williams misses 3-pt jump shot from 25 ft,,58,48
257,3,8:30.0,,Defensive rebound by S. Dalembert,58,48
258,3,8:21.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by C. Anthony),58,51
259,3,8:08.0,Shooting foul by S. Dalembert (drawn by B. Lopez),,58,51
260,3,8:08.0,B. Lopez makes free throw 1 of 2,,59,51
261,3,8:08.0,B. Lopez makes free throw 2 of 2,,60,51
262,3,7:47.0,,C. Anthony misses 2-pt jump shot from 16 ft,60,51
263,3,7:46.0,Defensive rebound by K. Garnett,,60,51
264,3,7:31.0,Turnover by B. Bogdanović (bad pass; steal by I. Shumpert),,60,51
265,3,7:25.0,,I. Shumpert makes 2-pt layup at rim,60,53
266,3,7:04.0,J. Johnson makes 2-pt jump shot from 12 ft (assist by B. Lopez),,62,53
267,3,7:00.0,,Personal foul by K. Garnett (drawn by A. Stoudemire),62,53
268,3,7:00.0,,Q. Acy enters the game for A. Stoudemire,62,53
269,3,7:00.0,M. Plumlee enters the game for K. Garnett,,62,53
270,3,6:56.0,,I. Shumpert misses 3-pt jump shot from 25 ft,62,53
271,3,6:55.0,Defensive rebound by J. Johnson,,62,53
272,3,6:48.0,Shooting foul by Q. Acy (drawn by M. Plumlee),,62,53
273,3,6:48.0,M. Plumlee makes free throw 1 of 2,,63,53
274,3,6:48.0,,C. Aldrich enters the game for S. Dalembert,63,53
275,3,6:48.0,M. Plumlee misses free throw 2 of 2,,63,53
276,3,6:47.0,,Defensive rebound by C. Anthony,63,53
277,3,6:28.0,,Personal foul by D. Williams (drawn by J. Calderón),63,53
278,3,6:19.0,,I. Shumpert misses 2-pt jump shot from 17 ft,63,53
279,3,6:18.0,Defensive rebound by D. Williams,,63,53
280,3,6:10.0,D. Williams misses 2-pt layup from 2 ft,,63,53
281,3,6:09.0,Offensive rebound by B. Lopez,,63,53
282,3,6:07.0,Turnover by B. Lopez (lost ball; steal by Q. Acy),,63,53
283,3,6:03.0,,I. Shumpert misses 2-pt layup from 1 ft,63,53
284,3,6:02.0,Defensive rebound by Team,,63,53
285,3,5:56.0,Personal foul by C. Anthony (drawn by B. Bogdanović),,63,53
286,3,5:56.0,,T. Hardaway enters the game for I. Shumpert,63,53
287,3,5:47.0,J. Johnson misses 3-pt jump shot from 24 ft,,63,53
288,3,5:46.0,Offensive rebound by M. Plumlee,,63,53
289,3,5:42.0,B. Lopez misses 2-pt layup from 1 ft,,63,53
290,3,5:41.0,Offensive rebound by J. Johnson,,63,53
291,3,5:27.0,B. Lopez misses 2-pt jump shot from 8 ft,,63,53
292,3,5:26.0,,Defensive rebound by C. Aldrich,63,53
293,3,5:10.0,,C. Anthony misses 2-pt layup from 3 ft,63,53
294,3,5:09.0,Defensive rebound by B. Lopez,,63,53
295,3,5:01.0,D. Williams makes 3-pt jump shot from 24 ft (assist by J. Johnson),,66,53
296,3,4:46.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by C. Aldrich),66,55
297,3,4:21.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,66,55
298,3,4:20.0,Offensive rebound by J. Johnson,,66,55
299,3,4:16.0,J. Johnson makes 2-pt layup from 3 ft,,68,55
300,3,3:58.0,,T. Hardaway misses 2-pt jump shot from 14 ft,68,55
301,3,3:57.0,Defensive rebound by Team,,68,55
302,3,3:57.0,,Loose ball foul by Q. Acy (drawn by B. Lopez),68,55
303,3,3:48.0,,Violation by J. Calderón (kicked ball),68,55
304,3,3:37.0,D. Williams makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,71,55
305,3,3:30.0,,New York full timeout,71,55
306,3,3:30.0,,P. Prigioni enters the game for T. Hardaway,71,55
307,3,3:12.0,,Q. Acy makes 2-pt jump shot from 22 ft (assist by J. Calderón),71,57
308,3,2:53.0,D. Williams misses 3-pt jump shot from 24 ft,,71,57
309,3,2:52.0,,Defensive rebound by P. Prigioni,71,57
310,3,2:48.0,,Offensive foul by Q. Acy (drawn by D. Williams),71,57
311,3,2:48.0,,Turnover by Q. Acy (offensive foul),71,57
312,3,2:48.0,Brooklyn full timeout,,71,57
313,3,2:48.0,J. Jack enters the game for B. Lopez,,71,57
314,3,2:48.0,K. Garnett enters the game for D. Williams,,71,57
315,3,2:48.0,,A. Stoudemire enters the game for Q. Acy,71,57
316,3,2:35.0,Turnover by J. Johnson (lost ball; steal by C. Aldrich),,71,57
317,3,2:13.0,,A. Stoudemire makes 2-pt jump shot from 12 ft (assist by J. Calderón),71,59
318,3,1:48.0,J. Johnson makes 2-pt jump shot from 12 ft,,73,59
319,3,1:32.0,,C. Anthony misses 2-pt layup from 1 ft (block by M. Plumlee),73,59
320,3,1:31.0,,Offensive rebound by J. Calderón,73,59
321,3,1:24.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by J. Calderón),73,62
322,3,1:00.0,M. Plumlee makes 2-pt dunk at rim (assist by K. Garnett),,75,62
323,3,0:47.0,,Shooting foul by M. Plumlee (drawn by A. Stoudemire),75,62
324,3,0:47.0,,A. Stoudemire makes free throw 1 of 2,75,63
325,3,0:47.0,A. Anderson enters the game for J. Johnson,,75,63
326,3,0:47.0,,S. Larkin enters the game for J. Calderón,75,63
327,3,0:47.0,,A. Stoudemire makes free throw 2 of 2,75,64
328,3,0:32.0,B. Bogdanović misses 2-pt layup from 3 ft (block by A. Stoudemire),,75,64
329,3,0:31.0,,Defensive rebound by P. Prigioni,75,64
330,3,0:30.0,Violation by J. Jack (kicked ball),,75,64
331,3,0:09.0,,P. Prigioni misses 3-pt jump shot from 24 ft,75,64
332,3,0:07.0,Defensive rebound by Team,,75,64
333,3,0:07.0,M. Teletović enters the game for K. Garnett,,75,64
334,3,0:07.0,,Q. Acy enters the game for C. Aldrich,75,64
335,3,0:07.0,,T. Wear enters the game for A. Stoudemire,75,64
336,3,0:01.0,J. Jack makes 2-pt jump shot from 17 ft,,77,64
337,4,11:48.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by S. Larkin),77,66
338,4,11:31.0,Personal foul by P. Prigioni (drawn by M. Plumlee),,77,66
339,4,11:24.0,J. Jack misses 2-pt layup from 3 ft,,77,66
340,4,11:23.0,,Defensive rebound by S. Larkin,77,66
341,4,11:10.0,,Turnover by C. Anthony (lost ball; steal by M. Plumlee),77,66
342,4,11:04.0,A. Anderson misses 2-pt layup from 2 ft,,77,66
343,4,11:03.0,Offensive rebound by M. Teletović,,77,66
344,4,11:03.0,M. Teletović misses 2-pt tip-in from 2 ft,,77,66
345,4,11:02.0,Offensive rebound by M. Plumlee,,77,66
346,4,11:01.0,Shooting foul by T. Wear (drawn by M. Plumlee),,77,66
347,4,11:01.0,M. Plumlee misses free throw 1 of 2,,77,66
348,4,11:01.0,Offensive rebound by Team,,77,66
349,4,11:01.0,M. Plumlee misses free throw 2 of 2,,77,66
350,4,11:01.0,Offensive rebound by Team,,77,66
351,4,11:01.0,,Loose ball foul by C. Anthony (drawn by M. Teletović),77,66
352,4,10:52.0,B. Bogdanović misses 2-pt layup from 1 ft,,77,66
353,4,10:51.0,Offensive rebound by B. Bogdanović,,77,66
354,4,10:51.0,B. Bogdanović misses 2-pt layup from 2 ft,,77,66
355,4,10:50.0,Offensive rebound by B. Bogdanović,,77,66
356,4,10:50.0,B. Bogdanović makes 2-pt layup from 2 ft,,79,66
357,4,10:26.0,,T. Wear makes 2-pt jump shot from 15 ft (assist by C. Anthony),79,68
358,4,10:16.0,M. Teletović misses 3-pt jump shot from 25 ft,,79,68
359,4,10:15.0,Offensive rebound by J. Jack,,79,68
360,4,10:05.0,Offensive foul by J. Jack (drawn by C. Anthony),,79,68
361,4,10:05.0,Turnover by J. Jack (offensive foul),,79,68
362,4,9:47.0,,C. Anthony misses 2-pt jump shot from 14 ft,79,68
363,4,9:45.0,Defensive rebound by J. Jack,,79,68
364,4,9:27.0,J. Jack makes 2-pt jump shot from 17 ft (assist by A. Anderson),,81,68
365,4,9:19.0,,Personal foul by M. Plumlee (drawn by A. Stoudemire),81,68
366,4,9:19.0,B. Lopez enters the game for M. Plumlee,,81,68
367,4,9:15.0,,Personal foul by A. Anderson (drawn by C. Anthony),81,68
368,4,9:07.0,,S. Larkin makes 3-pt jump shot from 26 ft (assist by C. Anthony),81,71
369,4,8:53.0,J. Jack misses 2-pt layup at rim,,81,71
370,4,8:52.0,,Defensive rebound by P. Prigioni,81,71
371,4,8:35.0,,Personal foul by A. Anderson (drawn by C. Anthony),81,71
372,4,8:35.0,Official timeout,,81,71
373,4,8:35.0,D. Williams enters the game for B. Bogdanović,,81,71
374,4,8:35.0,J. Johnson enters the game for A. Anderson,,81,71
375,4,8:22.0,,S. Larkin misses 3-pt jump shot from 26 ft,81,71
376,4,8:21.0,,Offensive rebound by P. Prigioni,81,71
377,4,8:04.0,,S. Larkin makes 3-pt jump shot from 24 ft (assist by A. Stoudemire),81,74
378,4,7:41.0,M. Teletović makes 2-pt layup at rim (assist by J. Jack),,83,74
379,4,7:27.0,,A. Stoudemire misses 2-pt layup from 2 ft,83,74
380,4,7:26.0,Defensive rebound by Team,,83,74
381,4,7:26.0,K. Garnett enters the game for M. Teletović,,83,74
