,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
31,1,7:28.0,,Personal foul by M. Miller (drawn by G. Henderson),9,7
32,1,7:18.0,,G. Henderson misses 2-pt layup from 1 ft,9,7
33,1,7:18.0,,Offensive rebound by Team,9,7
34,1,7:18.0,Loose ball foul by M. Miller (drawn by C. Zeller),,9,7
35,1,7:18.0,D. Waiters enters the game for M. Miller,,9,7
36,1,7:03.0,,Turnover by B. Biyombo (3 sec),9,7
37,1,6:54.0,K. Irving makes 2-pt layup from 1 ft,,11,7
38,1,6:43.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),11,9
39,1,6:31.0,K. Irving misses 2-pt jump shot from 11 ft,,11,9
40,1,6:29.0,Offensive rebound by D. Waiters,,11,9
41,1,6:17.0,T. Thompson misses 2-pt hook shot from 6 ft,,11,9
42,1,6:16.0,,Defensive rebound by M. Kidd-Gilchrist,11,9
43,1,6:05.0,,C. Zeller makes 2-pt jump shot from 18 ft (assist by G. Henderson),11,11
44,1,5:38.0,T. Thompson misses 2-pt layup at rim,,11,11
45,1,5:36.0,Offensive rebound by Team,,11,11
46,1,5:36.0,,Charlotte full timeout,11,11
47,1,5:20.0,K. Love misses 3-pt jump shot from 26 ft,,11,11
48,1,5:19.0,,Defensive rebound by B. Biyombo,11,11
49,1,5:05.0,,G. Henderson makes 2-pt hook shot from 6 ft,11,13
50,1,4:50.0,Personal foul by C. Zeller (drawn by K. Love),,11,13
51,1,4:50.0,S. Marion enters the game for M. Dellavedova,,11,13
52,1,4:36.0,K. Irving makes 2-pt jump shot from 19 ft,,13,13
53,1,4:19.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by C. Zeller),13,15
54,1,4:02.0,D. Waiters misses 3-pt jump shot from 26 ft,,13,15
55,1,4:01.0,,Defensive rebound by B. Biyombo,13,15
56,1,3:52.0,,Offensive foul by G. Henderson (drawn by K. Irving),13,15
57,1,3:52.0,,Turnover by G. Henderson (offensive foul),13,15
58,1,3:52.0,,G. Neal enters the game for G. Henderson,13,15
59,1,3:52.0,B. Haywood enters the game for T. Thompson,,13,15
60,1,3:36.0,K. Irving makes 2-pt jump shot from 20 ft (assist by D. Waiters),,15,15
61,1,3:25.0,,K. Walker misses 2-pt jump shot from 19 ft,15,15
62,1,3:22.0,,Offensive rebound by C. Zeller,15,15
63,1,3:21.0,,J. Maxiell enters the game for B. Biyombo,15,15
64,1,3:21.0,,M. Williams enters the game for C. Zeller,15,15
65,1,3:07.0,,Shooting foul by D. Waiters (drawn by J. Maxiell),15,15
66,1,3:07.0,,J. Maxiell makes free throw 1 of 2,15,16
67,1,3:07.0,J. Jones enters the game for K. Love,,15,16
68,1,3:07.0,,J. Maxiell makes free throw 2 of 2,15,17
69,1,2:51.0,K. Irving misses 3-pt jump shot from 25 ft,,15,17
70,1,2:50.0,,Defensive rebound by J. Maxiell,15,17
71,1,2:33.0,,K. Walker makes 2-pt layup at rim,15,19
72,1,2:09.0,Shooting foul by M. Kidd-Gilchrist (drawn by S. Marion),,15,19
73,1,2:09.0,Cleveland full timeout,,15,19
74,1,2:09.0,,P. Hairston enters the game for M. Kidd-Gilchrist,15,19
75,1,2:09.0,S. Marion makes free throw 1 of 2,,16,19
76,1,2:09.0,S. Marion misses free throw 2 of 2,,16,19
77,1,2:07.0,,Defensive rebound by M. Williams,16,19
78,1,1:54.0,,Shooting foul by B. Haywood (drawn by J. Maxiell),16,19
79,1,1:54.0,,J. Maxiell misses free throw 1 of 2,16,19
80,1,1:54.0,,Offensive rebound by Team,16,19
81,1,1:54.0,,J. Maxiell misses free throw 2 of 2,16,19
82,1,1:53.0,Defensive rebound by S. Marion,,16,19
83,1,1:40.0,J. Jones misses 2-pt jump shot from 11 ft,,16,19
84,1,1:39.0,,Defensive rebound by J. Maxiell,16,19
85,1,1:22.0,,J. Maxiell misses 2-pt jump shot from 6 ft,16,19
86,1,1:21.0,Defensive rebound by S. Marion,,16,19
87,1,1:08.0,J. Jones misses 3-pt jump shot from 23 ft,,16,19
88,1,1:07.0,,Defensive rebound by Team,16,19
89,1,1:07.0,Loose ball foul by B. Haywood (drawn by J. Maxiell),,16,19
90,1,1:07.0,,J. Maxiell makes free throw 1 of 2,16,20
91,1,1:07.0,M. Dellavedova enters the game for K. Irving,,16,20
92,1,1:07.0,T. Thompson enters the game for B. Haywood,,16,20
93,1,1:07.0,,J. Maxiell misses free throw 2 of 2,16,20
94,1,1:06.0,Defensive rebound by S. Marion,,16,20
95,1,0:55.0,Turnover by D. Waiters (lost ball; steal by M. Williams),,16,20
96,1,0:50.0,,P. Hairston makes 3-pt jump shot from 25 ft (assist by G. Neal),16,23
97,1,0:37.0,Personal foul by K. Walker (drawn by M. Dellavedova),,16,23
98,1,0:31.0,D. Waiters misses 2-pt jump shot from 17 ft,,16,23
99,1,0:30.0,,Defensive rebound by M. Williams,16,23
100,1,0:08.0,,P. Hairston makes 2-pt layup from 2 ft (assist by G. Neal),16,25
101,1,0:01.0,S. Marion misses 2-pt layup from 1 ft,,16,25
102,1,0:00.0,,Defensive rebound by K. Walker,16,25
103,2,11:47.0,Shooting foul by M. Williams (drawn by K. Love),,16,25
104,2,11:47.0,K. Love misses free throw 1 of 2,,16,25
105,2,11:47.0,Offensive rebound by Team,,16,25
106,2,11:47.0,K. Love makes free throw 2 of 2,,17,25
107,2,11:33.0,,G. Neal misses 2-pt jump shot from 17 ft,17,25
108,2,11:32.0,Defensive rebound by S. Marion,,17,25
109,2,11:11.0,Shooting foul by P. Hairston (drawn by K. Love),,17,25
110,2,11:11.0,K. Love makes free throw 1 of 2,,18,25
111,2,11:11.0,K. Love misses free throw 2 of 2,,18,25
112,2,11:10.0,,Defensive rebound by J. Maxiell,18,25
113,2,10:56.0,,P. Hairston misses 3-pt jump shot from 25 ft,18,25
114,2,10:53.0,,Offensive rebound by Team,18,25
115,2,10:53.0,K. Irving enters the game for D. Waiters,,18,25
116,2,10:37.0,,M. Williams misses 3-pt jump shot from 26 ft,18,25
117,2,10:35.0,,Offensive rebound by J. Maxiell,18,25
118,2,10:25.0,,M. Williams misses 3-pt jump shot from 23 ft,18,25
119,2,10:23.0,,Offensive rebound by M. Williams,18,25
120,2,10:19.0,,J. Maxiell misses 2-pt jump shot from 7 ft,18,25
121,2,10:18.0,Defensive rebound by S. Marion,,18,25
122,2,10:10.0,Shooting foul by P. Hairston (drawn by S. Marion),,18,25
123,2,10:10.0,S. Marion makes free throw 1 of 2,,19,25
124,2,10:10.0,S. Marion makes free throw 2 of 2,,20,25
125,2,9:53.0,,M. Williams misses 3-pt jump shot from 25 ft,20,25
126,2,9:52.0,Defensive rebound by M. Dellavedova,,20,25
127,2,9:39.0,K. Irving misses 2-pt layup at rim,,20,25
128,2,9:37.0,Offensive rebound by T. Thompson,,20,25
129,2,9:36.0,T. Thompson makes 2-pt dunk at rim,,22,25
130,2,9:18.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by G. Neal),22,28
131,2,9:06.0,T. Thompson misses 2-pt jump shot from 16 ft,,22,28
132,2,9:04.0,,Defensive rebound by B. Roberts,22,28
133,2,8:56.0,,G. Neal misses 3-pt jump shot from 25 ft,22,28
134,2,8:55.0,Defensive rebound by K. Love,,22,28
135,2,8:45.0,K. Irving makes 2-pt jump shot from 10 ft,,24,28
136,2,8:31.0,,B. Roberts misses 3-pt jump shot from 26 ft,24,28
137,2,8:30.0,Defensive rebound by Team,,24,28
138,2,8:30.0,,Loose ball foul by J. Maxiell (drawn by T. Thompson),24,28
139,2,8:30.0,Official timeout,,24,28
140,2,8:30.0,M. Miller enters the game for S. Marion,,24,28
141,2,8:13.0,K. Love makes 2-pt layup from 1 ft (assist by M. Dellavedova),,26,28
142,2,7:55.0,,G. Neal misses 2-pt layup from 1 ft (block by T. Thompson),26,28
143,2,7:55.0,,Offensive rebound by Team,26,28
144,2,7:55.0,,B. Biyombo enters the game for J. Maxiell,26,28
145,2,7:55.0,,C. Zeller enters the game for M. Williams,26,28
146,2,7:52.0,,C. Zeller misses 2-pt jump shot from 16 ft,26,28
147,2,7:52.0,Defensive rebound by Team,,26,28
148,2,7:52.0,,Loose ball foul by B. Biyombo (drawn by T. Thompson),26,28
149,2,7:52.0,T. Thompson makes free throw 1 of 2,,27,28
150,2,7:52.0,T. Thompson makes free throw 2 of 2,,28,28
151,2,7:39.0,,C. Zeller misses 2-pt layup from 1 ft,28,28
152,2,7:37.0,,Offensive rebound by B. Biyombo,28,28
153,2,7:32.0,,G. Neal misses 3-pt jump shot from 25 ft,28,28
154,2,7:31.0,Defensive rebound by M. Dellavedova,,28,28
155,2,7:24.0,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),,30,28
156,2,7:10.0,,C. Zeller misses 2-pt layup from 2 ft (block by T. Thompson),30,28
157,2,7:09.0,Defensive rebound by Team,,30,28
158,2,6:56.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,30,28
159,2,6:55.0,,Defensive rebound by C. Zeller,30,28
160,2,6:48.0,,P. Hairston makes 3-pt jump shot from 25 ft (assist by B. Roberts),30,31
161,2,6:35.0,Shooting foul by P. Hairston (drawn by T. Thompson),,30,31
162,2,6:35.0,T. Thompson makes free throw 1 of 2,,31,31
163,2,6:35.0,,G. Henderson enters the game for G. Neal,31,31
164,2,6:35.0,,M. Kidd-Gilchrist enters the game for P. Hairston,31,31
165,2,6:35.0,T. Thompson misses free throw 2 of 2,,31,31
166,2,6:34.0,,Defensive rebound by B. Biyombo,31,31
167,2,6:23.0,,B. Roberts makes 2-pt jump shot from 16 ft,31,33
168,2,6:08.0,K. Irving misses 2-pt jump shot from 13 ft,,31,33
169,2,6:06.0,,Defensive rebound by G. Henderson,31,33
170,2,5:56.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 7 ft,31,35
171,2,5:44.0,K. Love misses 2-pt jump shot from 18 ft,,31,35
172,2,5:43.0,,Defensive rebound by G. Henderson,31,35
173,2,5:35.0,,G. Henderson misses 2-pt jump shot from 16 ft,31,35
174,2,5:34.0,,Offensive rebound by Team,31,35
175,2,5:34.0,,Personal foul by M. Miller (drawn by B. Biyombo),31,35
176,2,5:34.0,,Charlotte full timeout,31,35
177,2,5:34.0,D. Waiters enters the game for M. Miller,,31,35
178,2,5:34.0,S. Marion enters the game for M. Dellavedova,,31,35
179,2,5:21.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 7 ft (block by K. Love),31,35
180,2,5:19.0,,Offensive rebound by M. Kidd-Gilchrist,31,35
181,2,5:16.0,,B. Roberts makes 2-pt jump shot from 17 ft (assist by M. Kidd-Gilchrist),31,37
182,2,4:55.0,S. Marion misses 3-pt jump shot from 23 ft,,31,37
183,2,4:54.0,,Defensive rebound by G. Henderson,31,37
184,2,4:45.0,,G. Henderson misses 2-pt layup from 2 ft,31,37
185,2,4:43.0,Defensive rebound by T. Thompson,,31,37
186,2,4:30.0,S. Marion misses 2-pt jump shot from 8 ft,,31,37
187,2,4:27.0,,Defensive rebound by Team,31,37
188,2,4:27.0,Loose ball foul by K. Love (drawn by M. Kidd-Gilchrist),,31,37
189,2,4:27.0,,K. Walker enters the game for B. Roberts,31,37
190,2,4:08.0,,G. Henderson misses 2-pt layup from 1 ft,31,37
191,2,4:05.0,,Offensive rebound by M. Kidd-Gilchrist,31,37
192,2,4:05.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,31,39
193,2,3:45.0,D. Waiters misses 2-pt layup from 1 ft,,31,39
194,2,3:44.0,Offensive rebound by T. Thompson,,31,39
195,2,3:42.0,T. Thompson misses 2-pt layup from 1 ft (block by C. Zeller),,31,39
196,2,3:40.0,,Defensive rebound by C. Zeller,31,39
197,2,3:29.0,,Turnover by G. Henderson (lost ball),31,39
198,2,3:25.0,Shooting foul by B. Biyombo (drawn by D. Waiters),,31,39
199,2,3:25.0,D. Waiters misses free throw 1 of 2,,31,39
200,2,3:25.0,Offensive rebound by Team,,31,39
201,2,3:25.0,,M. Williams enters the game for B. Biyombo,31,39
202,2,3:25.0,D. Waiters makes free throw 2 of 2,,32,39
203,2,3:05.0,,Shooting foul by S. Marion (drawn by G. Henderson),32,39
204,2,3:05.0,,G. Henderson makes free throw 1 of 2,32,40
205,2,3:05.0,,G. Henderson makes free throw 2 of 2,32,41
206,2,2:52.0,T. Thompson misses 2-pt jump shot from 3 ft (block by C. Zeller),,32,41
207,2,2:50.0,,Defensive rebound by M. Kidd-Gilchrist,32,41
208,2,2:43.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 3 ft (block by S. Marion),32,41
209,2,2:41.0,,Offensive rebound by G. Henderson,32,41
210,2,2:35.0,,M. Williams misses 3-pt jump shot from 22 ft,32,41
211,2,2:34.0,Defensive rebound by D. Waiters,,32,41
212,2,2:23.0,K. Irving misses 3-pt jump shot from 24 ft,,32,41
213,2,2:20.0,,Defensive rebound by M. Kidd-Gilchrist,32,41
214,2,2:15.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),32,43
215,2,2:09.0,Cleveland full timeout,,32,43
216,2,2:07.0,,B. Roberts enters the game for M. Kidd-Gilchrist,32,43
217,2,2:07.0,,G. Neal enters the game for G. Henderson,32,43
218,2,1:51.0,K. Irving misses 2-pt jump shot from 19 ft,,32,43
219,2,1:49.0,Offensive rebound by T. Thompson,,32,43
220,2,1:39.0,D. Waiters makes 2-pt jump shot from 18 ft,,34,43
221,2,1:19.0,,Turnover by M. Williams (bad pass; steal by D. Waiters),34,43
222,2,1:14.0,D. Waiters makes 2-pt jump shot from 9 ft,,36,43
223,2,0:59.0,,Turnover by B. Roberts (lost ball; steal by D. Waiters),36,43
224,2,0:53.0,D. Waiters makes 2-pt layup from 1 ft (assist by K. Irving),,38,43
225,2,0:41.0,,K. Walker misses 2-pt layup at rim,38,43
226,2,0:39.0,Defensive rebound by K. Love,,38,43
227,2,0:32.0,K. Love makes 2-pt layup from 1 ft (assist by S. Marion),,40,43
228,2,0:18.0,,G. Neal makes 3-pt jump shot from 26 ft (assist by K. Walker),40,46
229,2,0:01.0,K. Irving misses 2-pt layup from 1 ft,,40,46
230,2,0:00.0,,Defensive rebound by K. Walker,40,46
231,3,11:44.0,K. Irving makes 2-pt jump shot from 11 ft (assist by K. Love),,42,46
232,3,11:28.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,42,46
233,3,11:25.0,,Offensive rebound by Team,42,46
234,3,11:16.0,,G. Henderson misses 2-pt layup from 2 ft,42,46
235,3,11:15.0,Defensive rebound by T. Thompson,,42,46
236,3,11:08.0,K. Irving misses 2-pt layup at rim,,42,46
237,3,11:07.0,Offensive rebound by Team,,42,46
238,3,10:53.0,Turnover by K. Love (bad pass; steal by K. Walker),,42,46
239,3,10:48.0,,G. Henderson makes 2-pt dunk at rim (assist by K. Walker),42,48
240,3,10:37.0,Cleveland full timeout,,42,48
241,3,10:27.0,K. Love makes 3-pt jump shot from 25 ft (assist by M. Miller),,45,48
242,3,10:10.0,,K. Walker makes 2-pt jump shot from 19 ft (assist by G. Henderson),45,50
243,3,9:53.0,K. Love makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,48,50
244,3,9:34.0,,K. Walker misses 3-pt jump shot from 25 ft,48,50
245,3,9:32.0,Defensive rebound by K. Irving,,48,50
246,3,9:27.0,Personal foul by B. Biyombo (drawn by T. Thompson),,48,50
247,3,9:15.0,K. Love makes 3-pt jump shot from 25 ft (assist by M. Miller),,51,50
248,3,8:55.0,,Turnover by M. Kidd-Gilchrist (lost ball; steal by K. Irving),51,50
249,3,8:52.0,Shooting foul by K. Walker (drawn by K. Irving),,51,50
250,3,8:52.0,K. Irving makes free throw 1 of 2,,52,50
251,3,8:52.0,,M. Williams enters the game for C. Zeller,52,50
252,3,8:52.0,K. Irving makes free throw 2 of 2,,53,50
253,3,8:33.0,,G. Henderson makes 2-pt jump shot from 10 ft,53,52
254,3,8:18.0,Turnover by K. Irving (bad pass; steal by B. Biyombo),,53,52
255,3,8:12.0,,Personal foul by M. Dellavedova (drawn by G. Henderson),53,52
256,3,8:12.0,D. Waiters enters the game for M. Dellavedova,,53,52
257,3,8:04.0,,Turnover by B. Biyombo (lost ball; steal by K. Irving),53,52
258,3,7:51.0,D. Waiters misses 2-pt layup from 1 ft,,53,52
259,3,7:50.0,Offensive rebound by T. Thompson,,53,52
260,3,7:50.0,T. Thompson makes 2-pt layup at rim,,55,52
261,3,7:39.0,,G. Henderson misses 2-pt jump shot from 18 ft,55,52
262,3,7:37.0,Defensive rebound by K. Love,,55,52
263,3,7:27.0,K. Irving makes 2-pt jump shot from 14 ft,,57,52
264,3,7:26.0,,Charlotte full timeout,57,52
265,3,7:16.0,,K. Walker misses 2-pt jump shot from 10 ft,57,52
266,3,7:15.0,Defensive rebound by K. Irving,,57,52
267,3,7:12.0,Shooting foul by M. Williams (drawn by T. Thompson),,57,52
268,3,7:12.0,T. Thompson misses free throw 1 of 2,,57,52
269,3,7:12.0,Offensive rebound by Team,,57,52
270,3,7:12.0,T. Thompson makes free throw 2 of 2,,58,52
271,3,6:50.0,,K. Walker misses 2-pt jump shot from 17 ft,58,52
272,3,6:47.0,,Offensive rebound by M. Kidd-Gilchrist,58,52
273,3,6:41.0,,G. Henderson misses 2-pt jump shot from 14 ft,58,52
274,3,6:39.0,Defensive rebound by T. Thompson,,58,52
275,3,6:36.0,Turnover by T. Thompson (bad pass; steal by K. Walker),,58,52
276,3,6:36.0,,Turnover by K. Walker (bad pass),58,52
277,3,6:25.0,K. Irving misses 2-pt jump shot from 19 ft,,58,52
278,3,6:24.0,,Defensive rebound by M. Kidd-Gilchrist,58,52
279,3,6:16.0,,Shooting foul by M. Miller (drawn by M. Kidd-Gilchrist),58,52
280,3,6:16.0,,M. Kidd-Gilchrist misses free throw 1 of 2,58,52
281,3,6:16.0,,Offensive rebound by Team,58,52
282,3,6:16.0,S. Marion enters the game for M. Miller,,58,52
283,3,6:16.0,M. Dellavedova enters the game for K. Love,,58,52
284,3,6:16.0,,M. Kidd-Gilchrist makes free throw 2 of 2,58,53
285,3,5:52.0,D. Waiters misses 2-pt jump shot from 19 ft,,58,53
286,3,5:51.0,,Defensive rebound by B. Biyombo,58,53
287,3,5:42.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,58,53
288,3,5:40.0,Defensive rebound by S. Marion,,58,53
289,3,5:31.0,S. Marion makes 2-pt hook shot from 5 ft (assist by M. Dellavedova),,60,53
290,3,5:11.0,,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by G. Henderson),60,55
291,3,5:01.0,D. Waiters makes 2-pt layup from 1 ft,,62,55
292,3,4:44.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by T. Thompson),62,55
293,3,4:44.0,Defensive rebound by Team,,62,55
294,3,4:33.0,K. Irving misses 2-pt jump shot from 15 ft,,62,55
295,3,4:31.0,,Defensive rebound by M. Kidd-Gilchrist,62,55
296,3,4:19.0,,K. Walker misses 3-pt jump shot from 25 ft,62,55
297,3,4:17.0,,Offensive rebound by M. Williams,62,55
298,3,4:15.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by M. Williams),62,57
299,3,4:15.0,,Shooting foul by S. Marion (drawn by M. Kidd-Gilchrist),62,57
300,3,4:15.0,,G. Neal enters the game for G. Henderson,62,57
301,3,4:15.0,,J. Maxiell enters the game for B. Biyombo,62,57
302,3,4:15.0,M. Miller enters the game for K. Irving,,62,57
303,3,4:15.0,,M. Kidd-Gilchrist misses free throw 1 of 1,62,57
304,3,4:13.0,Defensive rebound by S. Marion,,62,57
305,3,3:59.0,D. Waiters makes 2-pt layup from 1 ft,,64,57
306,3,3:45.0,,Turnover by M. Kidd-Gilchrist (lost ball; steal by D. Waiters),64,57
307,3,3:38.0,D. Waiters misses 3-pt jump shot from 25 ft,,64,57
308,3,3:37.0,Offensive rebound by T. Thompson,,64,57
309,3,3:30.0,D. Waiters makes 2-pt layup from 1 ft,,66,57
310,3,3:15.0,,Personal foul by M. Dellavedova (drawn by K. Walker),66,57
311,3,3:15.0,,P. Hairston enters the game for M. Kidd-Gilchrist,66,57
312,3,3:15.0,K. Love enters the game for T. Thompson,,66,57
313,3,3:02.0,,Shooting foul by D. Waiters (drawn by J. Maxiell),66,57
314,3,3:02.0,,J. Maxiell makes free throw 1 of 2,66,58
315,3,3:02.0,,J. Maxiell makes free throw 2 of 2,66,59
316,3,2:51.0,K. Love misses 2-pt jump shot from 16 ft,,66,59
317,3,2:48.0,Offensive rebound by D. Waiters,,66,59
318,3,2:48.0,D. Waiters misses 2-pt layup from 1 ft,,66,59
319,3,2:46.0,,Defensive rebound by P. Hairston,66,59
320,3,2:44.0,,Shooting foul by M. Dellavedova (drawn by K. Walker),66,59
321,3,2:44.0,,K. Walker makes free throw 1 of 2,66,60
322,3,2:44.0,,K. Walker misses free throw 2 of 2,66,60
323,3,2:42.0,Defensive rebound by K. Love,,66,60
324,3,2:24.0,Shooting foul by P. Hairston (drawn by K. Love),,66,60
325,3,2:24.0,K. Love misses free throw 1 of 2,,66,60
326,3,2:24.0,Offensive rebound by Team,,66,60
327,3,2:24.0,K. Love misses free throw 2 of 2,,66,60
328,3,2:22.0,,Defensive rebound by M. Williams,66,60
329,3,2:11.0,,Turnover by G. Neal (lost ball; steal by D. Waiters),66,60
330,3,2:05.0,D. Waiters makes 2-pt layup at rim,,68,60
331,3,1:41.0,,J. Maxiell makes 2-pt hook shot from 7 ft (assist by M. Williams),68,62
332,3,1:27.0,Personal foul by J. Maxiell (drawn by K. Love),,68,62
333,3,1:27.0,K. Love makes free throw 1 of 2,,69,62
334,3,1:27.0,K. Love makes free throw 2 of 2,,70,62
335,3,1:08.0,,P. Hairston misses 3-pt jump shot from 26 ft,70,62
336,3,1:07.0,Defensive rebound by M. Dellavedova,,70,62
337,3,0:59.0,M. Dellavedova misses 2-pt layup from 2 ft,,70,62
338,3,0:56.0,,Defensive rebound by G. Neal,70,62
339,3,0:51.0,,G. Neal makes 2-pt jump shot from 19 ft,70,64
340,3,0:42.0,Turnover by M. Miller (lost ball),,70,64
341,3,0:42.0,T. Thompson enters the game for K. Love,,70,64
342,3,0:31.0,,G. Neal misses 3-pt jump shot from 26 ft,70,64
343,3,0:30.0,Defensive rebound by S. Marion,,70,64
344,3,0:10.0,D. Waiters misses 2-pt layup from 1 ft,,70,64
345,3,0:09.0,Offensive rebound by T. Thompson,,70,64
346,3,0:09.0,T. Thompson makes 2-pt dunk at rim,,72,64
347,3,0:02.0,,K. Walker misses 3-pt jump shot from 27 ft,72,64
348,3,0:00.0,,Offensive rebound by Team,72,64
349,4,11:40.0,,G. Neal misses 2-pt layup from 1 ft,72,64
350,4,11:39.0,Defensive rebound by T. Thompson,,72,64
351,4,11:30.0,Personal foul by M. Williams (drawn by D. Waiters),,72,64
352,4,11:19.0,D. Waiters misses 2-pt jump shot from 19 ft,,72,64
353,4,11:17.0,Offensive rebound by S. Marion,,72,64
354,4,11:17.0,T. Thompson makes 2-pt dunk at rim (assist by S. Marion),,74,64
355,4,10:52.0,,G. Neal makes 2-pt jump shot from 15 ft,74,66
356,4,10:30.0,Turnover by M. Miller (bad pass; steal by P. Hairston),,74,66
357,4,10:16.0,,G. Neal makes 2-pt layup from 1 ft (assist by P. Hairston),74,68
358,4,9:54.0,K. Irving misses 2-pt jump shot from 14 ft,,74,68
359,4,9:50.0,Offensive rebound by D. Waiters,,74,68
360,4,9:38.0,S. Marion misses 2-pt layup from 1 ft,,74,68
361,4,9:37.0,Offensive rebound by S. Marion,,74,68
362,4,9:37.0,S. Marion makes 2-pt tip-in from 1 ft,,76,68
363,4,9:22.0,,J. Maxiell misses 2-pt jump shot from 6 ft,76,68
364,4,9:20.0,Defensive rebound by M. Miller,,76,68
365,4,9:05.0,S. Marion misses 3-pt jump shot from 25 ft,,76,68
366,4,9:05.0,,Defensive rebound by Team,76,68
367,4,9:05.0,,M. Kidd-Gilchrist enters the game for M. Williams,76,68
368,4,8:58.0,,Shooting foul by S. Marion (drawn by J. Maxiell),76,68
369,4,8:58.0,Official timeout,,76,68
370,4,8:58.0,K. Love enters the game for M. Miller,,76,68
371,4,8:58.0,M. Dellavedova enters the game for S. Marion,,76,68
372,4,8:58.0,,J. Maxiell makes free throw 1 of 2,76,69
373,4,8:58.0,,J. Maxiell misses free throw 2 of 2,76,69
374,4,8:57.0,Defensive rebound by T. Thompson,,76,69
375,4,8:35.0,D. Waiters makes 2-pt jump shot from 17 ft,,78,69
376,4,8:21.0,,G. Neal makes 2-pt jump shot from 10 ft,78,71
377,4,8:05.0,K. Irving makes 2-pt jump shot from 16 ft (assist by D. Waiters),,80,71
378,4,7:48.0,,G. Neal misses 3-pt jump shot from 27 ft,80,71
379,4,7:45.0,Defensive rebound by K. Irving,,80,71
380,4,7:42.0,K. Love makes 2-pt layup from 1 ft (assist by K. Irving),,82,71
381,4,7:42.0,,Charlotte full timeout,82,71
382,4,7:17.0,,P. Hairston misses 2-pt layup from 2 ft,82,71
383,4,7:16.0,,Offensive rebound by P. Hairston,82,71
384,4,7:12.0,,K. Walker misses 3-pt jump shot from 25 ft,82,71
385,4,7:11.0,Defensive rebound by K. Love,,82,71
