,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
51,1,5:21.0,D. DeRozan misses 2-pt jump shot from 17 ft,,15,13
52,1,5:19.0,Offensive rebound by D. DeRozan,,15,13
53,1,5:15.0,D. DeRozan makes 2-pt dunk at rim,,17,13
54,1,5:02.0,,E. Fournier makes 2-pt layup at rim,17,15
55,1,4:45.0,A. Johnson makes 2-pt jump shot from 17 ft,,19,15
56,1,4:25.0,,T. Harris misses 2-pt jump shot from 13 ft,19,15
57,1,4:23.0,Defensive rebound by A. Johnson,,19,15
58,1,4:16.0,K. Lowry misses 3-pt jump shot from 28 ft,,19,15
59,1,4:15.0,,Defensive rebound by T. Harris,19,15
60,1,4:08.0,,Turnover by T. Harris (bad pass; steal by T. Ross),19,15
61,1,3:51.0,Turnover by J. Valančiūnas (lost ball; steal by N. Vučević),,19,15
62,1,3:46.0,,T. Harris misses 2-pt layup from 2 ft,19,15
63,1,3:43.0,,Offensive rebound by L. Ridnour,19,15
64,1,3:43.0,,L. Ridnour makes 2-pt layup at rim,19,17
65,1,3:36.0,Toronto full timeout,,19,17
66,1,3:36.0,P. Patterson enters the game for A. Johnson,,19,17
67,1,3:36.0,T. Hansbrough enters the game for J. Valančiūnas,,19,17
68,1,3:36.0,,A. Gordon enters the game for C. Frye,19,17
69,1,3:28.0,Shooting foul by A. Gordon (drawn by D. DeRozan),,19,17
70,1,3:28.0,D. DeRozan makes free throw 1 of 2,,20,17
71,1,3:28.0,L. Williams enters the game for T. Ross,,20,17
72,1,3:28.0,D. DeRozan makes free throw 2 of 2,,21,17
73,1,3:17.0,,N. Vučević makes 2-pt hook shot from 1 ft (assist by L. Ridnour),21,19
74,1,2:55.0,K. Lowry misses 2-pt jump shot from 18 ft,,21,19
75,1,2:53.0,Offensive rebound by T. Hansbrough,,21,19
76,1,2:51.0,Shooting foul by A. Gordon (drawn by L. Williams),,21,19
77,1,2:51.0,L. Williams makes free throw 1 of 3,,22,19
78,1,2:51.0,L. Williams makes free throw 2 of 3,,23,19
79,1,2:51.0,J. Johnson enters the game for D. DeRozan,,23,19
80,1,2:51.0,,B. Gordon enters the game for E. Fournier,23,19
81,1,2:51.0,L. Williams makes free throw 3 of 3,,24,19
82,1,2:41.0,,Turnover by L. Ridnour (bad pass; steal by K. Lowry),24,19
83,1,2:39.0,Personal foul by L. Ridnour (drawn by K. Lowry),,24,19
84,1,2:39.0,K. Lowry misses free throw 1 of 2,,24,19
85,1,2:39.0,Offensive rebound by Team,,24,19
86,1,2:39.0,K. Lowry makes free throw 2 of 2,,25,19
87,1,2:28.0,,T. Harris makes 2-pt layup at rim (assist by A. Gordon),25,21
88,1,2:12.0,Shooting foul by A. Gordon (drawn by J. Johnson),,25,21
89,1,2:12.0,J. Johnson makes free throw 1 of 2,,26,21
90,1,2:12.0,,D. Dedmon enters the game for N. Vučević,26,21
91,1,2:12.0,G. Vásquez enters the game for K. Lowry,,26,21
92,1,2:12.0,,M. Harkless enters the game for A. Gordon,26,21
93,1,2:12.0,J. Johnson makes free throw 2 of 2,,27,21
94,1,1:57.0,,Shooting foul by J. Johnson (drawn by T. Harris),27,21
95,1,1:57.0,,T. Harris makes free throw 1 of 2,27,22
96,1,1:57.0,,T. Harris misses free throw 2 of 2,27,22
97,1,1:57.0,Defensive rebound by P. Patterson,,27,22
98,1,1:39.0,T. Hansbrough misses 2-pt layup from 2 ft,,27,22
99,1,1:38.0,,Defensive rebound by T. Harris,27,22
100,1,1:28.0,,L. Ridnour makes 2-pt jump shot from 3 ft,27,24
101,1,1:18.0,G. Vásquez makes 2-pt jump shot from 5 ft (assist by L. Williams),,29,24
102,1,1:09.0,,Offensive foul by T. Harris (drawn by J. Johnson),29,24
103,1,1:09.0,,Turnover by T. Harris (offensive foul),29,24
104,1,0:57.0,L. Williams misses 2-pt jump shot from 16 ft,,29,24
105,1,0:56.0,,Defensive rebound by D. Dedmon,29,24
106,1,0:45.0,,L. Ridnour misses 2-pt jump shot from 19 ft,29,24
107,1,0:44.0,Defensive rebound by G. Vásquez,,29,24
108,1,0:37.0,G. Vásquez misses 3-pt jump shot from 26 ft,,29,24
109,1,0:35.0,,Defensive rebound by T. Harris,29,24
110,1,0:18.0,,B. Gordon makes 2-pt jump shot from 20 ft (assist by L. Ridnour),29,26
111,1,0:01.0,L. Williams misses 2-pt jump shot from 11 ft (block by D. Dedmon),,29,26
112,1,0:00.0,Offensive rebound by Team,,29,26
113,2,11:50.0,Personal foul by C. Frye (drawn by G. Vásquez),,29,26
114,2,11:37.0,P. Patterson misses 3-pt jump shot from 26 ft,,29,26
115,2,11:36.0,Offensive rebound by T. Hansbrough,,29,26
116,2,11:34.0,Turnover by J. Johnson (bad pass),,29,26
117,2,11:15.0,,C. Frye misses 2-pt jump shot from 21 ft,29,26
118,2,11:14.0,Defensive rebound by P. Patterson,,29,26
119,2,11:09.0,Personal foul by M. Harkless (drawn by G. Vásquez),,29,26
120,2,11:01.0,Shooting foul by D. Dedmon (drawn by J. Johnson),,29,26
121,2,11:01.0,J. Johnson misses free throw 1 of 2,,29,26
122,2,11:01.0,Offensive rebound by Team,,29,26
123,2,11:01.0,J. Johnson makes free throw 2 of 2,,30,26
124,2,10:45.0,,B. Gordon misses 2-pt jump shot from 12 ft,30,26
125,2,10:44.0,Defensive rebound by P. Patterson,,30,26
126,2,10:26.0,J. Johnson makes 2-pt layup from 2 ft (assist by P. Patterson),,32,26
127,2,10:11.0,,Personal foul by T. Hansbrough (drawn by E. Payton),32,26
128,2,10:09.0,,Shooting foul by L. Williams (drawn by E. Payton),32,26
129,2,10:09.0,,E. Payton misses free throw 1 of 2,32,26
130,2,10:09.0,,Offensive rebound by Team,32,26
131,2,10:09.0,,E. Payton misses free throw 2 of 2,32,26
132,2,10:08.0,Defensive rebound by J. Johnson,,32,26
133,2,9:49.0,Turnover by L. Williams (bad pass; steal by M. Harkless),,32,26
134,2,9:45.0,,E. Payton makes 2-pt layup from 1 ft (assist by M. Harkless),32,28
135,2,9:27.0,Offensive foul by T. Hansbrough (drawn by B. Gordon),,32,28
136,2,9:27.0,Turnover by T. Hansbrough (offensive foul),,32,28
137,2,9:12.0,,E. Payton misses 2-pt layup at rim,32,28
138,2,9:10.0,,Offensive rebound by E. Payton,32,28
139,2,9:10.0,,M. Harkless misses 2-pt tip-in from 1 ft,32,28
140,2,9:07.0,,Offensive rebound by D. Dedmon,32,28
141,2,9:07.0,,D. Dedmon makes 2-pt hook shot from 5 ft,32,30
142,2,9:01.0,Toronto full timeout,,32,30
143,2,8:47.0,G. Vásquez misses 2-pt jump shot from 8 ft,,32,30
144,2,8:45.0,,Defensive rebound by M. Harkless,32,30
145,2,8:25.0,,D. Dedmon makes 2-pt layup from 1 ft (assist by E. Payton),32,32
146,2,7:58.0,P. Patterson makes 2-pt jump shot from 12 ft (assist by L. Williams),,34,32
147,2,7:58.0,Away from play foul by C. Frye (drawn by T. Hansbrough),,34,32
148,2,7:58.0,T. Hansbrough misses free throw 1 of 1,,34,32
149,2,7:55.0,,Defensive rebound by B. Gordon,34,32
150,2,7:48.0,,E. Payton makes 2-pt layup from 1 ft,34,34
151,2,7:24.0,P. Patterson misses 2-pt jump shot from 13 ft,,34,34
152,2,7:23.0,,Defensive rebound by B. Gordon,34,34
153,2,7:13.0,,Turnover by M. Harkless (bad pass; steal by G. Vásquez),34,34
154,2,7:06.0,J. Johnson makes 2-pt layup at rim (assist by G. Vásquez),,36,34
155,2,6:48.0,,B. Gordon makes 3-pt jump shot from 23 ft (assist by E. Payton),36,37
156,2,6:27.0,T. Hansbrough misses 2-pt jump shot from 13 ft,,36,37
157,2,6:26.0,,Defensive rebound by M. Harkless,36,37
158,2,6:21.0,,D. Dedmon makes 2-pt dunk at rim (assist by E. Payton),36,39
159,2,6:12.0,Toronto full timeout,,36,39
160,2,6:12.0,D. DeRozan enters the game for T. Hansbrough,,36,39
161,2,6:12.0,K. Lowry enters the game for L. Williams,,36,39
162,2,6:12.0,T. Ross enters the game for J. Johnson,,36,39
163,2,6:12.0,A. Johnson enters the game for G. Vásquez,,36,39
164,2,6:12.0,,N. Vučević enters the game for D. Dedmon,36,39
165,2,6:04.0,K. Lowry misses 2-pt jump shot from 4 ft,,36,39
166,2,6:01.0,,Defensive rebound by N. Vučević,36,39
167,2,5:56.0,,C. Frye makes 2-pt jump shot from 22 ft (assist by E. Payton),36,41
168,2,5:37.0,D. DeRozan misses 2-pt jump shot from 18 ft,,36,41
169,2,5:34.0,,Defensive rebound by N. Vučević,36,41
170,2,5:19.0,,E. Payton misses 2-pt jump shot from 18 ft,36,41
171,2,5:18.0,Defensive rebound by D. DeRozan,,36,41
172,2,5:02.0,P. Patterson misses 3-pt jump shot from 25 ft,,36,41
173,2,5:00.0,,Defensive rebound by N. Vučević,36,41
174,2,4:52.0,,C. Frye misses 3-pt jump shot from 26 ft,36,41
175,2,4:51.0,Defensive rebound by D. DeRozan,,36,41
176,2,4:37.0,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,38,41
177,2,4:28.0,,Orlando full timeout,38,41
178,2,4:25.0,J. Valančiūnas enters the game for P. Patterson,,38,41
179,2,4:25.0,,T. Harris enters the game for B. Gordon,38,41
180,2,4:25.0,,E. Fournier enters the game for M. Harkless,38,41
181,2,4:08.0,,E. Fournier misses 3-pt jump shot from 25 ft,38,41
182,2,4:07.0,Defensive rebound by J. Valančiūnas,,38,41
183,2,3:47.0,T. Ross makes 2-pt jump shot from 14 ft (assist by J. Valančiūnas),,40,41
184,2,3:39.0,,Shooting foul by A. Johnson (drawn by E. Fournier),40,41
185,2,3:39.0,,E. Fournier makes free throw 1 of 2,40,42
186,2,3:39.0,,A. Gordon enters the game for C. Frye,40,42
187,2,3:39.0,,E. Fournier makes free throw 2 of 2,40,43
188,2,3:26.0,T. Ross misses 3-pt jump shot from 23 ft,,40,43
189,2,3:25.0,Offensive rebound by J. Valančiūnas,,40,43
190,2,3:25.0,J. Valančiūnas misses 2-pt tip-in from 2 ft,,40,43
191,2,3:23.0,Offensive rebound by T. Ross,,40,43
192,2,3:17.0,Shooting foul by N. Vučević (drawn by J. Valančiūnas),,40,43
193,2,3:17.0,J. Valančiūnas makes free throw 1 of 2,,41,43
194,2,3:17.0,J. Valančiūnas makes free throw 2 of 2,,42,43
195,2,3:05.0,,Personal foul by D. DeRozan (drawn by E. Fournier),42,43
196,2,3:00.0,,E. Payton makes 2-pt layup from 1 ft,42,45
197,2,2:50.0,K. Lowry makes 3-pt jump shot from 25 ft,,45,45
198,2,2:36.0,,E. Fournier makes 2-pt layup from 1 ft,45,47
199,2,2:28.0,K. Lowry makes 2-pt layup from 1 ft,,47,47
200,2,2:24.0,,Orlando full timeout,47,47
201,2,2:24.0,Official timeout,,47,47
202,2,2:24.0,,L. Ridnour enters the game for E. Payton,47,47
203,2,2:15.0,,T. Harris misses 2-pt jump shot from 8 ft,47,47
204,2,2:13.0,Defensive rebound by K. Lowry,,47,47
205,2,2:09.0,Shooting foul by L. Ridnour (drawn by K. Lowry),,47,47
206,2,2:09.0,K. Lowry makes free throw 1 of 2,,48,47
207,2,2:09.0,P. Patterson enters the game for A. Johnson,,48,47
208,2,2:09.0,K. Lowry makes free throw 2 of 2,,49,47
209,2,1:51.0,,E. Fournier misses 2-pt jump shot from 5 ft,49,47
210,2,1:49.0,Defensive rebound by D. DeRozan,,49,47
211,2,1:31.0,J. Valančiūnas misses 2-pt jump shot from 19 ft,,49,47
212,2,1:30.0,,Defensive rebound by T. Harris,49,47
213,2,1:24.0,,Personal foul by J. Valančiūnas (drawn by N. Vučević),49,47
214,2,1:24.0,,N. Vučević misses free throw 1 of 2,49,47
215,2,1:24.0,,Offensive rebound by Team,49,47
216,2,1:24.0,,N. Vučević misses free throw 2 of 2,49,47
217,2,1:22.0,Defensive rebound by J. Valančiūnas,,49,47
218,2,1:09.0,Offensive foul by P. Patterson (drawn by L. Ridnour),,49,47
219,2,1:09.0,Turnover by P. Patterson (offensive foul),,49,47
220,2,1:01.0,,Turnover by L. Ridnour (bad pass),49,47
221,2,0:53.0,J. Valančiūnas misses 2-pt jump shot from 5 ft,,49,47
222,2,0:49.0,,Defensive rebound by A. Gordon,49,47
223,2,0:35.0,,N. Vučević misses 2-pt jump shot from 17 ft,49,47
224,2,0:34.0,,Offensive rebound by A. Gordon,49,47
225,2,0:31.0,,T. Harris misses 2-pt jump shot from 4 ft (block by P. Patterson),49,47
226,2,0:28.0,,Offensive rebound by N. Vučević,49,47
227,2,0:28.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),49,50
228,2,0:08.0,K. Lowry misses 2-pt jump shot from 17 ft,,49,50
229,2,0:07.0,,Defensive rebound by N. Vučević,49,50
230,2,0:02.0,Violation by D. DeRozan (def goaltending),,49,50
231,2,0:02.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),49,52
232,2,0:00.0,K. Lowry misses 3-pt jump shot from 53 ft,,49,52
233,2,0:00.0,Offensive rebound by Team,,49,52
234,3,11:45.0,D. DeRozan misses 2-pt jump shot from 13 ft,,49,52
235,3,11:44.0,,Defensive rebound by N. Vučević,49,52
236,3,11:21.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by C. Frye),49,55
237,3,11:01.0,A. Johnson makes 2-pt layup from 1 ft (assist by D. DeRozan),,51,55
238,3,10:40.0,,C. Frye misses 3-pt jump shot from 26 ft,51,55
239,3,10:39.0,Defensive rebound by J. Valančiūnas,,51,55
240,3,10:26.0,Shooting foul by C. Frye (drawn by A. Johnson),,51,55
241,3,10:26.0,A. Johnson misses free throw 1 of 2,,51,55
242,3,10:26.0,Offensive rebound by Team,,51,55
243,3,10:26.0,A. Johnson misses free throw 2 of 2,,51,55
244,3,10:25.0,,Defensive rebound by N. Vučević,51,55
245,3,10:05.0,,T. Harris makes 2-pt layup from 1 ft (assist by N. Vučević),51,57
246,3,9:57.0,Shooting foul by E. Fournier (drawn by K. Lowry),,51,57
247,3,9:57.0,K. Lowry misses free throw 1 of 2,,51,57
248,3,9:57.0,Offensive rebound by Team,,51,57
249,3,9:57.0,K. Lowry makes free throw 2 of 2,,52,57
250,3,9:39.0,,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),52,59
251,3,9:39.0,,Shooting foul by T. Ross (drawn by E. Fournier),52,59
252,3,9:39.0,,E. Fournier makes free throw 1 of 1,52,60
253,3,9:31.0,Personal foul by E. Fournier (drawn by T. Ross),,52,60
254,3,9:19.0,D. DeRozan makes 2-pt jump shot from 16 ft,,54,60
255,3,9:19.0,Shooting foul by E. Fournier (drawn by D. DeRozan),,54,60
256,3,9:19.0,D. DeRozan makes free throw 1 of 1,,55,60
257,3,9:08.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),55,62
258,3,8:44.0,J. Valančiūnas misses 2-pt hook shot from 3 ft,,55,62
259,3,8:42.0,Offensive rebound by A. Johnson,,55,62
260,3,8:42.0,A. Johnson makes 2-pt layup from 1 ft,,57,62
261,3,8:22.0,,C. Frye makes 2-pt jump shot from 15 ft (assist by E. Payton),57,64
262,3,8:07.0,K. Lowry makes 3-pt jump shot from 25 ft,,60,64
263,3,8:07.0,Shooting foul by E. Payton (drawn by K. Lowry),,60,64
264,3,8:07.0,,B. Gordon enters the game for E. Fournier,60,64
265,3,8:07.0,K. Lowry makes free throw 1 of 1,,61,64
266,3,7:50.0,,T. Harris misses 2-pt layup from 2 ft,61,64
267,3,7:50.0,Defensive rebound by Team,,61,64
268,3,7:37.0,D. DeRozan makes 2-pt jump shot from 16 ft,,63,64
269,3,7:35.0,,Orlando full timeout,63,64
270,3,7:17.0,,Turnover by B. Gordon (bad pass; steal by D. DeRozan),63,64
271,3,7:15.0,Personal foul by C. Frye (drawn by D. DeRozan),,63,64
272,3,7:15.0,D. DeRozan makes free throw 1 of 2,,64,64
273,3,7:15.0,D. DeRozan makes free throw 2 of 2,,65,64
274,3,6:57.0,,N. Vučević misses 2-pt layup from 2 ft (block by J. Valančiūnas),65,64
275,3,6:55.0,Defensive rebound by T. Ross,,65,64
276,3,6:42.0,A. Johnson misses 3-pt jump shot from 24 ft,,65,64
277,3,6:39.0,,Defensive rebound by T. Harris,65,64
278,3,6:31.0,,T. Harris misses 2-pt layup from 1 ft,65,64
279,3,6:29.0,Defensive rebound by J. Valančiūnas,,65,64
280,3,6:20.0,D. DeRozan makes 2-pt layup from 1 ft,,67,64
281,3,6:11.0,,N. Vučević makes 2-pt layup from 1 ft (assist by E. Payton),67,66
282,3,5:56.0,D. DeRozan makes 2-pt jump shot from 20 ft,,69,66
283,3,5:46.0,,E. Payton misses 2-pt layup from 2 ft (block by J. Valančiūnas),69,66
284,3,5:45.0,,Offensive rebound by Team,69,66
285,3,5:45.0,P. Patterson enters the game for A. Johnson,,69,66
286,3,5:35.0,,C. Frye makes 3-pt jump shot from 27 ft (assist by B. Gordon),69,69
287,3,5:28.0,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),,72,69
288,3,5:17.0,,Personal foul by J. Valančiūnas (drawn by T. Harris),72,69
289,3,5:17.0,,T. Harris misses free throw 1 of 2,72,69
290,3,5:17.0,,Offensive rebound by Team,72,69
291,3,5:17.0,,M. Harkless enters the game for C. Frye,72,69
292,3,5:17.0,,T. Harris makes free throw 2 of 2,72,70
293,3,5:13.0,Shooting foul by E. Payton (drawn by J. Valančiūnas),,72,70
294,3,5:13.0,J. Valančiūnas misses free throw 1 of 2,,72,70
295,3,5:13.0,Offensive rebound by Team,,72,70
296,3,5:13.0,,L. Ridnour enters the game for E. Payton,72,70
297,3,5:13.0,J. Valančiūnas makes free throw 2 of 2,,73,70
298,3,4:53.0,,T. Harris misses 2-pt jump shot from 18 ft,73,70
299,3,4:52.0,,Offensive rebound by M. Harkless,73,70
300,3,4:38.0,,B. Gordon misses 3-pt jump shot from 26 ft,73,70
301,3,4:36.0,Defensive rebound by J. Valančiūnas,,73,70
302,3,4:16.0,D. DeRozan makes 2-pt jump shot from 21 ft,,75,70
303,3,4:12.0,,Turnover by M. Harkless (offensive foul),75,70
304,3,4:12.0,Offensive charge foul by M. Harkless (drawn by D. DeRozan),,75,70
305,3,4:12.0,Toronto full timeout,,75,70
306,3,4:12.0,G. Vásquez enters the game for T. Ross,,75,70
307,3,4:00.0,D. DeRozan misses 3-pt jump shot from 24 ft,,75,70
308,3,4:00.0,Offensive rebound by Team,,75,70
309,3,4:00.0,,Loose ball foul by N. Vučević (drawn by J. Valančiūnas),75,70
310,3,4:00.0,J. Valančiūnas misses free throw 1 of 2,,75,70
311,3,4:00.0,Offensive rebound by Team,,75,70
312,3,4:00.0,J. Valančiūnas makes free throw 2 of 2,,76,70
313,3,3:45.0,,N. Vučević misses 2-pt hook shot from 7 ft,76,70
314,3,3:44.0,,Offensive rebound by T. Harris,76,70
315,3,3:38.0,,Offensive foul by N. Vučević (drawn by G. Vásquez),76,70
316,3,3:38.0,,Turnover by N. Vučević (offensive foul),76,70
317,3,3:38.0,T. Hansbrough enters the game for J. Valančiūnas,,76,70
318,3,3:38.0,L. Williams enters the game for D. DeRozan,,76,70
319,3,3:30.0,K. Lowry misses 3-pt jump shot from 25 ft,,76,70
320,3,3:29.0,,Defensive rebound by M. Harkless,76,70
321,3,3:21.0,,Personal foul by T. Hansbrough (drawn by N. Vučević),76,70
322,3,3:12.0,,B. Gordon misses 3-pt jump shot from 23 ft,76,70
323,3,3:09.0,Defensive rebound by P. Patterson,,76,70
324,3,2:59.0,K. Lowry makes 2-pt jump shot from 19 ft (assist by G. Vásquez),,78,70
325,3,2:40.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by M. Harkless),78,73
326,3,2:17.0,G. Vásquez misses 3-pt jump shot from 38 ft,,78,73
327,3,2:16.0,Offensive rebound by Team,,78,73
328,3,2:16.0,Turnover by Team (shot clock),,78,73
329,3,1:56.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by T. Harris),78,76
330,3,1:44.0,Shooting foul by M. Harkless (drawn by K. Lowry),,78,76
331,3,1:44.0,K. Lowry makes free throw 1 of 2,,79,76
332,3,1:44.0,K. Lowry makes free throw 2 of 2,,80,76
333,3,1:35.0,,Turnover by N. Vučević (3 sec),80,76
334,3,1:35.0,J. Johnson enters the game for K. Lowry,,80,76
335,3,1:21.0,L. Williams misses 2-pt jump shot from 19 ft,,80,76
336,3,1:19.0,,Defensive rebound by T. Harris,80,76
337,3,1:13.0,,L. Ridnour misses 3-pt jump shot from 25 ft,80,76
338,3,1:12.0,Defensive rebound by P. Patterson,,80,76
339,3,0:59.0,J. Johnson makes 2-pt layup from 2 ft (assist by P. Patterson),,82,76
340,3,0:59.0,Shooting foul by L. Ridnour (drawn by J. Johnson),,82,76
341,3,0:59.0,J. Johnson makes free throw 1 of 1,,83,76
342,3,0:44.0,,T. Harris misses 2-pt jump shot from 6 ft,83,76
343,3,0:42.0,Defensive rebound by L. Williams,,83,76
344,3,0:38.0,Shooting foul by B. Gordon (drawn by G. Vásquez),,83,76
345,3,0:38.0,G. Vásquez makes free throw 1 of 2,,84,76
346,3,0:38.0,G. Vásquez makes free throw 2 of 2,,85,76
347,3,0:29.0,,Offensive foul by T. Harris (drawn by T. Hansbrough),85,76
348,3,0:29.0,,Turnover by T. Harris (offensive foul),85,76
349,3,0:08.0,G. Vásquez misses 2-pt layup from 1 ft,,85,76
350,3,0:07.0,,Defensive rebound by T. Harris,85,76
351,3,0:04.0,,M. Harkless makes 2-pt dunk at rim (assist by T. Harris),85,78
352,3,0:02.0,Shooting foul by T. Harris (drawn by L. Williams),,85,78
353,3,0:02.0,L. Williams makes free throw 1 of 2,,86,78
354,3,0:02.0,L. Williams makes free throw 2 of 2,,87,78
355,3,0:00.0,,M. Harkless misses 3-pt jump shot from 35 ft,87,78
356,3,0:00.0,,Offensive rebound by Team,87,78
357,4,11:40.0,,C. Frye misses 3-pt jump shot from 26 ft,87,78
358,4,11:38.0,Defensive rebound by P. Patterson,,87,78
359,4,11:16.0,P. Patterson misses 3-pt jump shot from 23 ft,,87,78
360,4,11:14.0,,Defensive rebound by M. Harkless,87,78
361,4,11:07.0,,E. Payton makes 2-pt jump shot from 15 ft,87,80
362,4,10:42.0,J. Johnson misses 2-pt jump shot from 14 ft,,87,80
363,4,10:41.0,Offensive rebound by T. Hansbrough,,87,80
364,4,10:37.0,G. Vásquez misses 3-pt jump shot from 23 ft,,87,80
365,4,10:35.0,Offensive rebound by P. Patterson,,87,80
366,4,10:22.0,J. Johnson misses 2-pt layup from 2 ft (block by M. Harkless),,87,80
367,4,10:18.0,Offensive rebound by L. Williams,,87,80
368,4,10:12.0,G. Vásquez misses 2-pt jump shot from 20 ft,,87,80
369,4,10:10.0,,Defensive rebound by D. Dedmon,87,80
370,4,9:55.0,,E. Payton makes 2-pt jump shot from 20 ft,87,82
371,4,9:28.0,G. Vásquez misses 2-pt layup from 1 ft (block by D. Dedmon),,87,82
372,4,9:24.0,Offensive rebound by T. Hansbrough,,87,82
373,4,9:24.0,T. Hansbrough makes 2-pt layup from 2 ft,,89,82
374,4,9:15.0,,B. Gordon makes 2-pt jump shot from 10 ft (assist by C. Frye),89,84
375,4,8:55.0,Shooting foul by D. Dedmon (drawn by G. Vásquez),,89,84
376,4,8:55.0,Official timeout,,89,84
377,4,8:55.0,,L. Ridnour enters the game for E. Payton,89,84
378,4,8:55.0,G. Vásquez makes free throw 1 of 2,,90,84
379,4,8:55.0,G. Vásquez makes free throw 2 of 2,,91,84
380,4,8:35.0,,M. Harkless misses 3-pt jump shot from 22 ft,91,84
381,4,8:34.0,Defensive rebound by T. Hansbrough,,91,84
382,4,8:18.0,P. Patterson misses 2-pt layup from 3 ft (block by D. Dedmon),,91,84
383,4,8:12.0,Offensive rebound by J. Johnson,,91,84
384,4,8:05.0,G. Vásquez misses 3-pt jump shot from 27 ft,,91,84
385,4,8:03.0,,Defensive rebound by C. Frye,91,84
