,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
28,1,6:04.0,,Offensive rebound by J. Clarkson,14,14
29,1,6:02.0,,J. Clarkson makes 3-pt jump shot from 23 ft (assist by R. Kelly),14,17
30,1,5:45.0,A. Davis misses 2-pt jump shot from 7 ft,,14,17
31,1,5:42.0,,Defensive rebound by J. Clarkson,14,17
32,1,5:41.0,,Shooting foul by Q. Pondexter (drawn by R. Kelly),14,17
33,1,5:41.0,,R. Kelly misses free throw 1 of 2,14,17
34,1,5:41.0,,Offensive rebound by Team,14,17
35,1,5:41.0,D. Cunningham enters the game for Q. Pondexter,,14,17
36,1,5:41.0,,J. Brown enters the game for J. Lin,14,17
37,1,5:41.0,,R. Kelly makes free throw 2 of 2,14,18
38,1,5:24.0,T. Evans makes 3-pt jump shot from 22 ft,,17,18
39,1,5:08.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),17,20
40,1,4:46.0,Ö. Aşık makes 2-pt layup from 1 ft (assist by D. Cunningham),,19,20
41,1,4:37.0,,Shooting foul by T. Evans (drawn by W. Johnson),19,20
42,1,4:37.0,,W. Johnson makes free throw 1 of 2,19,21
43,1,4:37.0,,W. Johnson misses free throw 2 of 2,19,21
44,1,4:36.0,Defensive rebound by Ö. Aşık,,19,21
45,1,4:13.0,T. Evans misses 2-pt layup from 1 ft,,19,21
46,1,4:12.0,Offensive rebound by Ö. Aşık,,19,21
47,1,4:12.0,Ö. Aşık misses 2-pt tip-in from 1 ft,,19,21
48,1,4:08.0,,Defensive rebound by J. Clarkson,19,21
49,1,4:03.0,,R. Kelly misses 3-pt jump shot from 25 ft,19,21
50,1,3:59.0,Defensive rebound by T. Evans,,19,21
51,1,3:57.0,A. Ajinça enters the game for Ö. Aşık,,19,21
52,1,3:57.0,,W. Ellington enters the game for W. Johnson,19,21
53,1,3:47.0,D. Cunningham misses 2-pt jump shot from 19 ft,,19,21
54,1,3:46.0,,Defensive rebound by W. Ellington,19,21
55,1,3:35.0,,W. Ellington misses 3-pt jump shot from 26 ft,19,21
56,1,3:34.0,Defensive rebound by A. Ajinça,,19,21
57,1,3:19.0,E. Gordon misses 2-pt jump shot from 18 ft,,19,21
58,1,3:17.0,,Defensive rebound by J. Clarkson,19,21
59,1,3:07.0,,T. Black makes 2-pt layup from 1 ft (assist by J. Clarkson),19,23
60,1,2:54.0,Turnover by E. Gordon (discontinued dribble),,19,23
61,1,2:54.0,,LA Lakers full timeout,19,23
62,1,2:54.0,,J. Hill enters the game for T. Black,19,23
63,1,2:54.0,N. Cole enters the game for T. Evans,,19,23
64,1,2:46.0,,Turnover by J. Clarkson (lost ball; steal by N. Cole),19,23
65,1,2:32.0,Shooting foul by R. Kelly (drawn by E. Gordon),,19,23
66,1,2:32.0,E. Gordon makes free throw 1 of 2,,20,23
67,1,2:32.0,E. Gordon makes free throw 2 of 2,,21,23
68,1,2:14.0,,J. Hill misses 2-pt jump shot from 15 ft,21,23
69,1,2:13.0,Defensive rebound by A. Davis,,21,23
70,1,1:59.0,D. Cunningham makes 2-pt jump shot from 20 ft (assist by A. Davis),,23,23
71,1,1:44.0,,J. Clarkson makes 2-pt layup from 2 ft,23,25
72,1,1:21.0,D. Cunningham makes 2-pt dunk at rim (assist by A. Davis),,25,25
73,1,1:06.0,,Shooting foul by E. Gordon (drawn by J. Brown),25,25
74,1,1:06.0,,J. Brown makes free throw 1 of 2,25,26
75,1,1:06.0,,C. Boozer enters the game for R. Kelly,25,26
76,1,1:06.0,R. Anderson enters the game for A. Davis,,25,26
77,1,1:06.0,T. Douglas enters the game for E. Gordon,,25,26
78,1,1:06.0,,J. Brown misses free throw 2 of 2,25,26
79,1,1:05.0,Defensive rebound by N. Cole,,25,26
80,1,0:53.0,A. Ajinça misses 2-pt jump shot from 6 ft,,25,26
81,1,0:52.0,Offensive rebound by Team,,25,26
82,1,0:44.0,N. Cole makes 2-pt hook shot from 6 ft,,27,26
83,1,0:31.0,,J. Brown misses 3-pt jump shot from 24 ft,27,26
84,1,0:29.0,,Offensive rebound by J. Hill,27,26
85,1,0:28.0,,Shooting foul by A. Ajinça (drawn by J. Hill),27,26
86,1,0:28.0,,J. Hill makes 2-pt layup from 1 ft,27,28
87,1,0:28.0,,J. Hill makes free throw 1 of 1,27,29
88,1,0:07.0,N. Cole makes 2-pt jump shot from 22 ft,,29,29
89,1,0:01.0,,Shooting foul by T. Douglas (drawn by J. Clarkson),29,29
90,1,0:01.0,,J. Clarkson makes free throw 1 of 2,29,30
91,1,0:01.0,,J. Clarkson makes free throw 2 of 2,29,31
92,2,11:50.0,Personal foul by W. Ellington (drawn by R. Anderson),,29,31
93,2,11:40.0,R. Anderson misses 2-pt jump shot from 16 ft,,29,31
94,2,11:36.0,Offensive rebound by N. Cole,,29,31
95,2,11:25.0,Shooting foul by C. Boozer (drawn by A. Ajinça),,29,31
96,2,11:25.0,A. Ajinça makes free throw 1 of 2,,30,31
97,2,11:25.0,A. Ajinça makes free throw 2 of 2,,31,31
98,2,11:07.0,,W. Ellington misses 2-pt jump shot from 18 ft,31,31
99,2,11:05.0,Defensive rebound by D. Cunningham,,31,31
100,2,10:55.0,A. Ajinça makes 2-pt dunk at rim (assist by N. Cole),,33,31
101,2,10:46.0,,Personal foul by T. Douglas (drawn by J. Lin),33,31
102,2,10:39.0,,J. Lin makes 2-pt jump shot from 16 ft,33,33
103,2,10:24.0,R. Anderson makes 2-pt dunk at rim (assist by N. Cole),,35,33
104,2,10:06.0,,C. Boozer misses 2-pt jump shot from 18 ft,35,33
105,2,10:05.0,,Offensive rebound by J. Hill,35,33
106,2,9:57.0,,J. Hill makes 2-pt jump shot from 16 ft (assist by W. Ellington),35,35
107,2,9:38.0,D. Cunningham makes 2-pt dunk at rim (assist by A. Ajinça),,37,35
108,2,9:12.0,,C. Boozer misses 2-pt jump shot from 10 ft,37,35
109,2,9:09.0,Defensive rebound by A. Ajinça,,37,35
110,2,8:58.0,A. Ajinça misses 2-pt hook shot from 7 ft,,37,35
111,2,8:52.0,,Defensive rebound by C. Boozer,37,35
112,2,8:43.0,,J. Hill misses 2-pt jump shot from 15 ft,37,35
113,2,8:42.0,Defensive rebound by T. Douglas,,37,35
114,2,8:31.0,N. Cole makes 2-pt jump shot from 9 ft,,39,35
115,2,8:30.0,,LA Lakers full timeout,39,35
116,2,8:30.0,T. Evans enters the game for A. Ajinça,,39,35
117,2,8:30.0,A. Davis enters the game for T. Douglas,,39,35
118,2,8:11.0,,Turnover by J. Hill (bad pass; steal by A. Davis),39,35
119,2,8:05.0,T. Evans makes 2-pt layup at rim,,41,35
120,2,7:44.0,,J. Hill misses 2-pt jump shot from 5 ft (block by A. Davis),41,35
121,2,7:42.0,Defensive rebound by A. Davis,,41,35
122,2,7:40.0,Shooting foul by J. Hill (drawn by A. Davis),,41,35
123,2,7:40.0,A. Davis makes free throw 1 of 2,,42,35
124,2,7:40.0,A. Davis makes free throw 2 of 2,,43,35
125,2,7:18.0,,J. Lin misses 2-pt jump shot from 11 ft,43,35
126,2,7:16.0,,Offensive rebound by J. Hill,43,35
127,2,7:15.0,,J. Hill makes 2-pt dunk at rim,43,37
128,2,6:52.0,R. Anderson misses 2-pt layup from 1 ft,,43,37
129,2,6:50.0,,Defensive rebound by C. Boozer,43,37
130,2,6:31.0,,C. Boozer misses 2-pt jump shot from 7 ft,43,37
131,2,6:30.0,,Offensive rebound by J. Hill,43,37
132,2,6:26.0,,Turnover by Team (back court),43,37
133,2,6:26.0,,T. Black enters the game for J. Brown,43,37
134,2,6:26.0,,R. Kelly enters the game for J. Hill,43,37
135,2,6:26.0,,W. Johnson enters the game for C. Boozer,43,37
136,2,6:26.0,E. Gordon enters the game for D. Cunningham,,43,37
137,2,6:26.0,Ö. Aşık enters the game for R. Anderson,,43,37
138,2,6:11.0,T. Evans misses 3-pt jump shot from 23 ft,,43,37
139,2,6:10.0,Offensive rebound by Ö. Aşık,,43,37
140,2,6:08.0,Ö. Aşık makes 2-pt layup from 1 ft,,45,37
141,2,5:52.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by R. Kelly),45,40
142,2,5:29.0,A. Davis misses 2-pt jump shot from 12 ft,,45,40
143,2,5:28.0,,Defensive rebound by W. Johnson,45,40
144,2,5:20.0,,J. Lin misses 2-pt layup from 2 ft (block by A. Davis),45,40
145,2,5:18.0,Defensive rebound by T. Evans,,45,40
146,2,4:58.0,N. Cole misses 2-pt jump shot from 18 ft,,45,40
147,2,4:57.0,,Defensive rebound by J. Lin,45,40
148,2,4:53.0,,J. Lin misses 2-pt layup from 2 ft (block by N. Cole),45,40
149,2,4:53.0,Defensive rebound by Team,,45,40
150,2,4:53.0,Official timeout,,45,40
151,2,4:37.0,A. Davis makes 2-pt jump shot from 15 ft (assist by E. Gordon),,47,40
152,2,4:17.0,,R. Kelly makes 2-pt jump shot from 10 ft (assist by J. Lin),47,42
153,2,3:59.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by T. Evans),,50,42
154,2,3:38.0,,T. Black makes 2-pt dunk at rim (assist by W. Johnson),50,44
155,2,3:06.0,E. Gordon misses 2-pt jump shot from 7 ft,,50,44
156,2,3:05.0,Offensive rebound by Ö. Aşık,,50,44
157,2,3:02.0,Ö. Aşık misses 2-pt layup from 1 ft (block by T. Black),,50,44
158,2,2:59.0,Offensive rebound by Ö. Aşık,,50,44
159,2,2:47.0,A. Davis misses 2-pt jump shot from 17 ft,,50,44
160,2,2:46.0,Offensive rebound by Ö. Aşık,,50,44
161,2,2:44.0,Ö. Aşık misses 2-pt layup at rim,,50,44
162,2,2:43.0,,Defensive rebound by W. Johnson,50,44
163,2,2:24.0,,J. Lin misses 2-pt layup from 1 ft (block by Ö. Aşık),50,44
164,2,2:22.0,,Offensive rebound by T. Black,50,44
165,2,2:22.0,,T. Black misses 2-pt jump shot from 13 ft,50,44
166,2,2:22.0,,Offensive rebound by Team,50,44
167,2,2:22.0,,Turnover by Team (shot clock),50,44
168,2,2:22.0,New Orleans full timeout,,50,44
169,2,2:22.0,Q. Pondexter enters the game for N. Cole,,50,44
170,2,2:22.0,,J. Clarkson enters the game for J. Lin,50,44
171,2,2:00.0,T. Evans makes 2-pt layup from 2 ft,,52,44
172,2,1:33.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by R. Kelly),52,47
173,2,1:23.0,Personal foul by J. Clarkson (drawn by T. Evans),,52,47
174,2,1:23.0,R. Anderson enters the game for Ö. Aşık,,52,47
175,2,1:10.0,R. Anderson makes 3-pt jump shot from 27 ft (assist by T. Evans),,55,47
176,2,0:53.0,,Personal foul by T. Evans (drawn by T. Black),55,47
177,2,0:44.0,,W. Ellington misses 3-pt jump shot from 23 ft,55,47
178,2,0:43.0,,Offensive rebound by W. Johnson,55,47
179,2,0:40.0,,W. Johnson misses 2-pt jump shot from 14 ft,55,47
180,2,0:40.0,Defensive rebound by Team,,55,47
181,2,0:27.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by T. Evans),,58,47
182,2,0:07.0,,J. Clarkson makes 2-pt layup from 2 ft,58,49
183,2,0:00.0,T. Evans makes 2-pt layup from 1 ft,,60,49
184,3,11:46.0,A. Davis makes 2-pt layup from 1 ft (assist by Q. Pondexter),,62,49
185,3,11:30.0,,R. Kelly makes 2-pt jump shot from 17 ft (assist by J. Lin),62,51
186,3,11:14.0,Q. Pondexter makes 2-pt jump shot from 22 ft (assist by T. Evans),,64,51
187,3,10:50.0,,T. Black misses 2-pt hook shot from 6 ft,64,51
188,3,10:47.0,Defensive rebound by Ö. Aşık,,64,51
189,3,10:36.0,Shooting block foul by T. Black (drawn by E. Gordon),,64,51
190,3,10:36.0,E. Gordon misses free throw 1 of 2,,64,51
191,3,10:36.0,Offensive rebound by Team,,64,51
192,3,10:36.0,E. Gordon makes free throw 2 of 2,,65,51
193,3,10:17.0,,R. Kelly makes 2-pt jump shot from 21 ft (assist by J. Clarkson),65,53
194,3,9:52.0,Q. Pondexter makes 2-pt layup from 1 ft (assist by A. Davis),,67,53
195,3,9:44.0,,R. Kelly makes 3-pt jump shot from 23 ft (assist by J. Clarkson),67,56
196,3,9:26.0,T. Evans misses 3-pt jump shot from 24 ft,,67,56
197,3,9:25.0,,Defensive rebound by W. Johnson,67,56
198,3,9:12.0,,J. Lin misses 2-pt jump shot from 10 ft,67,56
199,3,9:11.0,Defensive rebound by Ö. Aşık,,67,56
200,3,9:05.0,Turnover by T. Evans (lost ball; steal by J. Lin),,67,56
201,3,8:59.0,,Shooting foul by E. Gordon (drawn by J. Lin),67,56
202,3,8:59.0,,J. Lin misses free throw 1 of 2,67,56
203,3,8:59.0,,Offensive rebound by Team,67,56
204,3,8:59.0,,J. Lin makes free throw 2 of 2,67,57
205,3,8:44.0,A. Davis makes 2-pt dunk at rim (assist by T. Evans),,69,57
206,3,8:33.0,,Personal foul by E. Gordon (drawn by J. Lin),69,57
207,3,8:28.0,,Personal foul by T. Evans (drawn by J. Clarkson),69,57
208,3,8:22.0,,W. Johnson misses 2-pt jump shot from 20 ft,69,57
209,3,8:21.0,Defensive rebound by Ö. Aşık,,69,57
210,3,8:10.0,Q. Pondexter makes 3-pt jump shot from 24 ft (assist by T. Evans),,72,57
211,3,7:58.0,,R. Kelly misses 3-pt jump shot from 25 ft,72,57
212,3,7:55.0,Defensive rebound by E. Gordon,,72,57
213,3,7:51.0,Personal foul by R. Kelly (drawn by A. Davis),,72,57
214,3,7:39.0,T. Evans makes 2-pt layup from 1 ft (assist by A. Davis),,74,57
215,3,7:23.0,,R. Kelly misses 3-pt jump shot from 25 ft,74,57
216,3,7:22.0,,Offensive rebound by J. Lin,74,57
217,3,7:20.0,,J. Lin misses 2-pt jump shot from 4 ft,74,57
218,3,7:19.0,Defensive rebound by Team,,74,57
219,3,7:04.0,A. Davis makes 2-pt jump shot from 17 ft (assist by E. Gordon),,76,57
220,3,6:56.0,,LA Lakers full timeout,76,57
221,3,6:56.0,,J. Brown enters the game for J. Lin,76,57
222,3,6:39.0,,T. Black makes 2-pt hook shot from 7 ft,76,59
223,3,6:23.0,Ö. Aşık makes 2-pt layup from 2 ft,,78,59
224,3,6:07.0,,J. Clarkson misses 2-pt jump shot from 18 ft,78,59
225,3,6:06.0,Defensive rebound by A. Davis,,78,59
226,3,5:51.0,E. Gordon misses 3-pt jump shot from 23 ft,,78,59
227,3,5:50.0,,Defensive rebound by J. Clarkson,78,59
228,3,5:45.0,,J. Brown makes 2-pt jump shot from 21 ft (assist by J. Clarkson),78,61
229,3,5:25.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Evans),,81,61
230,3,5:01.0,,W. Johnson misses 2-pt jump shot from 16 ft,81,61
231,3,5:00.0,Defensive rebound by E. Gordon,,81,61
232,3,4:49.0,Turnover by A. Davis (traveling),,81,61
233,3,4:43.0,,Shooting foul by T. Evans (drawn by J. Clarkson),81,61
234,3,4:43.0,,J. Clarkson makes free throw 1 of 2,81,62
235,3,4:43.0,N. Cole enters the game for T. Evans,,81,62
236,3,4:43.0,,J. Clarkson misses free throw 2 of 2,81,62
237,3,4:41.0,Defensive rebound by Ö. Aşık,,81,62
238,3,4:29.0,Shooting block foul by J. Brown (drawn by E. Gordon),,81,62
239,3,4:29.0,E. Gordon makes free throw 1 of 2,,82,62
240,3,4:29.0,E. Gordon misses free throw 2 of 2,,82,62
241,3,4:26.0,,Defensive rebound by Team,82,62
242,3,4:10.0,,W. Johnson misses 3-pt jump shot from 24 ft,82,62
243,3,4:09.0,Defensive rebound by A. Davis,,82,62
244,3,3:56.0,Q. Pondexter misses 3-pt jump shot from 25 ft,,82,62
245,3,3:56.0,Offensive rebound by Team,,82,62
246,3,3:56.0,,Loose ball foul by T. Black (drawn by Ö. Aşık),82,62
247,3,3:56.0,,J. Hill enters the game for R. Kelly,82,62
248,3,3:56.0,,C. Boozer enters the game for T. Black,82,62
249,3,3:44.0,Turnover by E. Gordon (bad pass; steal by C. Boozer),,82,62
250,3,3:39.0,,W. Johnson makes 2-pt dunk at rim (assist by C. Boozer),82,64
251,3,3:23.0,A. Davis makes 2-pt jump shot from 16 ft (assist by N. Cole),,84,64
252,3,3:01.0,,J. Brown misses 2-pt jump shot from 12 ft,84,64
253,3,3:00.0,,Offensive rebound by J. Clarkson,84,64
254,3,2:56.0,,J. Hill misses 2-pt jump shot from 17 ft,84,64
255,3,2:55.0,,Offensive rebound by W. Johnson,84,64
256,3,2:55.0,,W. Johnson makes 2-pt dunk at rim,84,66
257,3,2:44.0,New Orleans full timeout,,84,66
258,3,2:44.0,D. Cunningham enters the game for Q. Pondexter,,84,66
259,3,2:44.0,A. Ajinça enters the game for Ö. Aşık,,84,66
260,3,2:27.0,A. Davis misses 2-pt jump shot from 15 ft,,84,66
261,3,2:25.0,,Defensive rebound by W. Johnson,84,66
262,3,2:13.0,,C. Boozer misses 2-pt layup from 1 ft (block by A. Davis),84,66
263,3,2:10.0,Defensive rebound by A. Davis,,84,66
264,3,2:03.0,N. Cole makes 2-pt jump shot from 18 ft,,86,66
265,3,1:46.0,,C. Boozer makes 2-pt layup from 1 ft (assist by J. Clarkson),86,68
266,3,1:32.0,,Violation by W. Johnson (lane),86,68
267,3,1:32.0,R. Anderson enters the game for A. Davis,,86,68
268,3,1:32.0,T. Douglas enters the game for E. Gordon,,86,68
269,3,1:23.0,N. Cole misses 2-pt jump shot from 9 ft,,86,68
270,3,1:22.0,Offensive rebound by A. Ajinça,,86,68
271,3,1:17.0,A. Ajinça makes 2-pt jump shot from 5 ft,,88,68
272,3,1:06.0,,J. Clarkson makes 2-pt jump shot from 6 ft,88,70
273,3,0:44.0,A. Ajinça misses 2-pt jump shot from 8 ft,,88,70
274,3,0:43.0,,Defensive rebound by J. Hill,88,70
275,3,0:25.0,,C. Boozer misses 2-pt jump shot from 17 ft,88,70
276,3,0:24.0,Defensive rebound by T. Douglas,,88,70
277,3,0:02.0,N. Cole makes 2-pt layup from 1 ft,,90,70
278,3,0:00.0,,W. Johnson misses 3-pt jump shot from 41 ft,90,70
279,3,0:00.0,,Offensive rebound by Team,90,70
280,4,11:37.0,,J. Hill misses 2-pt hook shot from 7 ft,90,70
281,4,11:33.0,Defensive rebound by R. Anderson,,90,70
282,4,11:18.0,R. Anderson makes 2-pt jump shot from 18 ft (assist by N. Cole),,92,70
283,4,10:54.0,,Turnover by J. Hill (bad pass; steal by T. Douglas),92,70
284,4,10:49.0,N. Cole makes 3-pt jump shot from 23 ft (assist by T. Douglas),,95,70
285,4,10:29.0,,W. Ellington misses 3-pt jump shot from 24 ft,95,70
286,4,10:28.0,,Offensive rebound by Team,95,70
287,4,10:24.0,,Turnover by W. Ellington (bad pass),95,70
288,4,10:04.0,R. Anderson misses 2-pt jump shot from 16 ft,,95,70
289,4,10:02.0,,Defensive rebound by C. Boozer,95,70
290,4,9:54.0,,J. Clarkson makes 2-pt jump shot from 20 ft,95,72
291,4,9:36.0,N. Cole makes 2-pt jump shot from 12 ft (assist by R. Anderson),,97,72
292,4,9:12.0,,C. Boozer misses 2-pt layup from 2 ft,97,72
293,4,9:11.0,Defensive rebound by R. Anderson,,97,72
294,4,9:06.0,T. Douglas misses 2-pt jump shot from 11 ft,,97,72
295,4,9:03.0,,Defensive rebound by J. Hill,97,72
296,4,8:51.0,,W. Ellington makes 2-pt layup from 1 ft,97,74
297,4,8:25.0,A. Ajinça misses 2-pt hook shot from 10 ft,,97,74
298,4,8:21.0,,Defensive rebound by J. Hill,97,74
299,4,8:20.0,,J. Hill makes 2-pt layup from 1 ft (assist by J. Clarkson),97,76
300,4,8:20.0,,Shooting foul by R. Anderson (drawn by J. Hill),97,76
301,4,8:20.0,A. Davis enters the game for A. Ajinça,,97,76
302,4,8:20.0,,J. Hill makes free throw 1 of 1,97,77
303,4,8:01.0,N. Cole makes 2-pt layup from 1 ft (assist by A. Davis),,99,77
304,4,7:49.0,,Personal foul by T. Douglas (drawn by J. Brown),99,77
305,4,7:44.0,Violation by T. Douglas (kicked ball),,99,77
306,4,7:32.0,,W. Ellington makes 2-pt layup from 1 ft,99,79
307,4,7:12.0,Shooting foul by W. Ellington (drawn by R. Anderson),,99,79
308,4,7:12.0,R. Anderson makes free throw 1 of 2,,100,79
309,4,7:12.0,,J. Lin enters the game for J. Clarkson,100,79
310,4,7:12.0,R. Anderson makes free throw 2 of 2,,101,79
311,4,6:58.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by W. Ellington),101,82
312,4,6:35.0,N. Cole misses 2-pt layup from 2 ft (block by J. Hill),,101,82
313,4,6:35.0,,Defensive rebound by Team,101,82
314,4,6:17.0,,W. Ellington misses 2-pt jump shot from 21 ft,101,82
315,4,6:16.0,Defensive rebound by D. Cunningham,,101,82
316,4,6:04.0,R. Anderson misses 3-pt jump shot from 25 ft,,101,82
317,4,6:02.0,Offensive rebound by T. Douglas,,101,82
318,4,5:58.0,A. Davis makes 2-pt layup at rim (assist by T. Douglas),,103,82
319,4,5:48.0,,C. Boozer makes 2-pt jump shot from 16 ft (assist by J. Lin),103,84
320,4,5:30.0,,Loose ball foul by C. Boozer (drawn by A. Davis),103,84
321,4,5:30.0,,LA Lakers full timeout,103,84
322,4,5:30.0,T. Evans enters the game for D. Cunningham,,103,84
323,4,5:22.0,Turnover by T. Douglas (bad pass; steal by C. Boozer),,103,84
324,4,5:17.0,,C. Boozer misses 2-pt layup from 1 ft,103,84
325,4,5:14.0,Defensive rebound by R. Anderson,,103,84
326,4,5:00.0,T. Evans misses 2-pt layup from 2 ft,,103,84
327,4,4:59.0,,Defensive rebound by J. Lin,103,84
328,4,4:49.0,,J. Hill misses 3-pt jump shot from 24 ft,103,84
329,4,4:47.0,Defensive rebound by T. Douglas,,103,84
330,4,4:33.0,Shooting foul by C. Boozer (drawn by R. Anderson),,103,84
331,4,4:33.0,R. Anderson makes free throw 1 of 2,,104,84
332,4,4:33.0,,T. Black enters the game for J. Hill,104,84
333,4,4:33.0,,R. Kelly enters the game for C. Boozer,104,84
334,4,4:33.0,R. Anderson misses free throw 2 of 2,,104,84
335,4,4:31.0,,Defensive rebound by R. Kelly,104,84
336,4,4:11.0,,T. Black makes 2-pt layup from 1 ft,104,86
337,4,3:56.0,R. Anderson misses 3-pt jump shot from 24 ft,,104,86
338,4,3:55.0,Offensive rebound by A. Davis,,104,86
339,4,3:38.0,N. Cole misses 3-pt jump shot from 25 ft,,104,86
340,4,3:37.0,,Defensive rebound by T. Black,104,86
341,4,3:30.0,,J. Brown misses 2-pt layup from 2 ft (block by A. Davis),104,86
342,4,3:25.0,Defensive rebound by T. Douglas,,104,86
343,4,3:25.0,Shooting foul by J. Lin (drawn by T. Evans),,104,86
344,4,3:25.0,T. Evans makes free throw 1 of 2,,105,86
345,4,3:25.0,J. Withey enters the game for A. Davis,,105,86
346,4,3:25.0,T. Evans makes free throw 2 of 2,,106,86
347,4,3:05.0,,J. Lin makes 2-pt jump shot from 3 ft (assist by J. Brown),106,88
348,4,2:45.0,Shooting foul by R. Kelly (drawn by R. Anderson),,106,88
349,4,2:45.0,New Orleans full timeout,,106,88
350,4,2:45.0,L. Babbitt enters the game for T. Evans,,106,88
351,4,2:45.0,R. Anderson makes free throw 1 of 2,,107,88
352,4,2:45.0,R. Anderson makes free throw 2 of 2,,108,88
353,4,2:31.0,,R. Kelly misses 2-pt jump shot from 17 ft,108,88
354,4,2:30.0,Defensive rebound by T. Douglas,,108,88
355,4,2:12.0,R. Anderson misses 2-pt jump shot from 15 ft,,108,88
356,4,2:10.0,,Defensive rebound by W. Ellington,108,88
357,4,2:02.0,,Turnover by J. Brown (step out of bounds),108,88
358,4,2:02.0,J. Fredette enters the game for N. Cole,,108,88
359,4,1:38.0,T. Douglas misses 2-pt jump shot from 14 ft,,108,88
360,4,1:38.0,Offensive rebound by Team,,108,88
361,4,1:38.0,Turnover by Team (shot clock),,108,88
362,4,1:30.0,,Shooting foul by J. Withey (drawn by J. Lin),108,88
363,4,1:30.0,,J. Lin makes free throw 1 of 2,108,89
364,4,1:30.0,,J. Lin makes free throw 2 of 2,108,90
365,4,1:15.0,Turnover by J. Withey (bad pass; steal by W. Ellington),,108,90
366,4,1:15.0,,Personal foul by J. Withey (drawn by W. Ellington),108,90
367,4,1:15.0,,W. Ellington misses free throw 1 of 2,108,90
368,4,1:15.0,,Offensive rebound by Team,108,90
369,4,1:15.0,,W. Ellington makes free throw 2 of 2,108,91
370,4,1:05.0,Shooting foul by T. Black (drawn by J. Withey),,108,91
371,4,1:05.0,J. Withey misses free throw 1 of 2,,108,91
372,4,1:05.0,Offensive rebound by Team,,108,91
373,4,1:05.0,J. Withey makes free throw 2 of 2,,109,91
374,4,0:59.0,,Personal foul by T. Douglas (drawn by J. Lin),109,91
375,4,0:59.0,,J. Lin misses free throw 1 of 2,109,91
376,4,0:59.0,,Offensive rebound by Team,109,91
377,4,0:59.0,,J. Lin makes free throw 2 of 2,109,92
378,4,0:49.0,R. Anderson makes 2-pt jump shot from 21 ft (assist by J. Fredette),,111,92
379,4,0:34.0,,W. Ellington misses 3-pt jump shot from 25 ft,111,92
380,4,0:32.0,,Offensive rebound by Team,111,92
381,4,0:25.0,,J. Brown misses 2-pt layup from 1 ft (block by J. Withey),111,92
382,4,0:22.0,Defensive rebound by T. Douglas,,111,92
383,4,0:21.0,T. Douglas makes 2-pt layup from 1 ft,,113,92
