,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
47,1,5:04.0,J. Redick misses 3-pt jump shot from 26 ft,,13,12
48,1,5:03.0,,Defensive rebound by T. Parker,13,12
49,1,4:57.0,,T. Parker makes 2-pt layup from 1 ft,13,14
50,1,4:56.0,Personal foul by B. Diaw (drawn by C. Paul),,13,14
51,1,4:56.0,J. Crawford enters the game for J. Redick,,13,14
52,1,4:56.0,,M. Ginóbili enters the game for D. Green,13,14
53,1,4:49.0,B. Griffin makes 2-pt layup at rim (assist by J. Crawford),,15,14
54,1,4:49.0,Shooting foul by B. Diaw (drawn by B. Griffin),,15,14
55,1,4:49.0,B. Griffin misses free throw 1 of 1,,15,14
56,1,4:48.0,,Defensive rebound by T. Duncan,15,14
57,1,4:32.0,,B. Diaw misses 3-pt jump shot from 24 ft,15,14
58,1,4:31.0,Defensive rebound by D. Jordan,,15,14
59,1,4:22.0,C. Paul misses 2-pt jump shot from 10 ft,,15,14
60,1,4:21.0,,Defensive rebound by T. Duncan,15,14
61,1,4:17.0,,Shooting foul by J. Crawford (drawn by T. Parker),15,14
62,1,4:17.0,,T. Parker makes free throw 1 of 2,15,15
63,1,4:17.0,,T. Parker makes free throw 2 of 2,15,16
64,1,4:01.0,J. Crawford makes 2-pt jump shot from 16 ft (assist by B. Griffin),,17,16
65,1,3:48.0,,T. Parker misses 2-pt jump shot from 17 ft,17,16
66,1,3:47.0,Defensive rebound by D. Jordan,,17,16
67,1,3:42.0,M. Barnes makes 2-pt layup at rim (assist by C. Paul),,19,16
68,1,3:29.0,,K. Leonard misses 2-pt jump shot from 16 ft,19,16
69,1,3:28.0,,Offensive rebound by B. Diaw,19,16
70,1,3:15.0,,B. Diaw makes 2-pt layup from 2 ft (assist by M. Ginóbili),19,18
71,1,3:00.0,J. Crawford makes 2-pt jump shot from 7 ft (assist by B. Griffin),,21,18
72,1,2:52.0,,T. Parker misses 2-pt layup from 2 ft,21,18
73,1,2:51.0,,Offensive rebound by Team,21,18
74,1,2:51.0,,P. Mills enters the game for T. Parker,21,18
75,1,2:51.0,,T. Splitter enters the game for T. Duncan,21,18
76,1,2:51.0,G. Davis enters the game for B. Griffin,,21,18
77,1,2:36.0,,B. Diaw misses 2-pt jump shot from 11 ft,21,18
78,1,2:34.0,Defensive rebound by C. Paul,,21,18
79,1,2:30.0,C. Paul makes 2-pt jump shot from 8 ft,,23,18
80,1,2:05.0,,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by K. Leonard),23,21
81,1,1:42.0,Turnover by C. Paul (lost ball; steal by M. Ginóbili),,23,21
82,1,1:38.0,,P. Mills makes 2-pt layup from 1 ft (assist by K. Leonard),23,23
83,1,1:20.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,25,23
84,1,1:12.0,,San Antonio full timeout,25,23
85,1,1:12.0,A. Rivers enters the game for C. Paul,,25,23
86,1,1:12.0,J. Redick enters the game for M. Barnes,,25,23
87,1,1:12.0,,D. Green enters the game for K. Leonard,25,23
88,1,1:03.0,,M. Ginóbili misses 2-pt jump shot from 19 ft (block by D. Jordan),25,23
89,1,1:01.0,,Offensive rebound by M. Ginóbili,25,23
90,1,0:57.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,25,23
91,1,0:55.0,Defensive rebound by D. Jordan,,25,23
92,1,0:39.0,A. Rivers misses 2-pt jump shot from 16 ft,,25,23
93,1,0:39.0,Offensive rebound by Team,,25,23
94,1,0:39.0,,Loose ball foul by T. Splitter (drawn by D. Jordan),25,23
95,1,0:31.0,J. Crawford misses 3-pt jump shot from 26 ft,,25,23
96,1,0:30.0,,Defensive rebound by P. Mills,25,23
97,1,0:25.0,,Shooting foul by A. Rivers (drawn by P. Mills),25,23
98,1,0:25.0,,P. Mills makes free throw 1 of 2,25,24
99,1,0:25.0,,M. Bonner enters the game for B. Diaw,25,24
100,1,0:25.0,H. Türkoğlu enters the game for D. Jordan,,25,24
101,1,0:25.0,,P. Mills makes free throw 2 of 2,25,25
102,1,0:01.0,J. Redick misses 3-pt jump shot from 24 ft,,25,25
103,1,0:00.0,,Defensive rebound by D. Green,25,25
104,2,11:46.0,J. Crawford misses 2-pt jump shot from 14 ft,,25,25
105,2,11:45.0,,Defensive rebound by M. Belinelli,25,25
106,2,11:28.0,,D. Green misses 3-pt jump shot from 25 ft,25,25
107,2,11:27.0,,Offensive rebound by M. Belinelli,25,25
108,2,11:19.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by M. Belinelli),25,28
109,2,11:01.0,Offensive foul by G. Davis (drawn by M. Ginóbili),,25,28
110,2,11:01.0,Turnover by G. Davis (offensive foul),,25,28
111,2,11:01.0,B. Griffin enters the game for H. Türkoğlu,,25,28
112,2,11:01.0,,B. Diaw enters the game for M. Belinelli,25,28
113,2,10:51.0,,T. Splitter misses 2-pt jump shot from 4 ft (block by G. Davis),25,28
114,2,10:50.0,,Offensive rebound by Team,25,28
115,2,10:46.0,,T. Splitter misses 2-pt jump shot from 7 ft,25,28
116,2,10:45.0,Defensive rebound by J. Crawford,,25,28
117,2,10:40.0,Shooting block foul by P. Mills (drawn by A. Rivers),,25,28
118,2,10:40.0,A. Rivers makes 2-pt jump shot from 7 ft,,27,28
119,2,10:40.0,A. Rivers makes free throw 1 of 1,,28,28
120,2,10:28.0,,P. Mills misses 2-pt jump shot from 17 ft,28,28
121,2,10:27.0,Defensive rebound by B. Griffin,,28,28
122,2,10:16.0,J. Crawford misses 3-pt jump shot from 25 ft,,28,28
123,2,10:15.0,,Defensive rebound by B. Diaw,28,28
124,2,10:11.0,,Shooting foul by B. Griffin (drawn by M. Ginóbili),28,28
125,2,10:11.0,,M. Ginóbili misses free throw 1 of 2,28,28
126,2,10:11.0,,Offensive rebound by Team,28,28
127,2,10:11.0,,M. Ginóbili makes free throw 2 of 2,28,29
128,2,9:56.0,A. Rivers makes 2-pt jump shot from 10 ft,,30,29
129,2,9:41.0,,P. Mills misses 2-pt jump shot from 19 ft,30,29
130,2,9:40.0,Defensive rebound by J. Redick,,30,29
131,2,9:18.0,A. Rivers makes 2-pt jump shot from 18 ft,,32,29
132,2,9:17.0,,San Antonio full timeout,32,29
133,2,9:17.0,,T. Duncan enters the game for T. Splitter,32,29
134,2,9:17.0,,K. Leonard enters the game for M. Ginóbili,32,29
135,2,8:58.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by B. Diaw),32,32
136,2,8:43.0,B. Griffin misses 2-pt jump shot from 18 ft,,32,32
137,2,8:42.0,,Defensive rebound by T. Duncan,32,32
138,2,8:30.0,,B. Diaw makes 2-pt hook shot from 4 ft,32,34
139,2,8:13.0,J. Redick makes 3-pt jump shot from 25 ft (assist by G. Davis),,35,34
140,2,8:00.0,,B. Diaw makes 2-pt jump shot from 8 ft,35,36
141,2,7:42.0,G. Davis makes 2-pt jump shot from 16 ft (assist by A. Rivers),,37,36
142,2,7:27.0,,K. Leonard misses 3-pt jump shot from 25 ft,37,36
143,2,7:26.0,,Offensive rebound by T. Duncan,37,36
144,2,7:14.0,,T. Duncan misses 2-pt jump shot from 12 ft,37,36
145,2,7:13.0,Defensive rebound by B. Griffin,,37,36
146,2,7:12.0,Turnover by B. Griffin (bad pass; steal by T. Duncan),,37,36
147,2,7:10.0,,Shooting foul by G. Davis (drawn by T. Duncan),37,36
148,2,7:10.0,,T. Duncan misses free throw 1 of 2,37,36
149,2,7:10.0,,Offensive rebound by Team,37,36
150,2,7:10.0,M. Barnes enters the game for J. Crawford,,37,36
151,2,7:10.0,,T. Parker enters the game for P. Mills,37,36
152,2,7:10.0,,T. Splitter enters the game for B. Diaw,37,36
153,2,7:10.0,C. Paul enters the game for A. Rivers,,37,36
154,2,7:10.0,D. Jordan enters the game for G. Davis,,37,36
155,2,7:10.0,,T. Duncan misses free throw 2 of 2,37,36
156,2,7:08.0,Defensive rebound by D. Jordan,,37,36
157,2,6:46.0,B. Griffin misses 2-pt jump shot from 15 ft,,37,36
158,2,6:45.0,Offensive rebound by B. Griffin,,37,36
159,2,6:41.0,B. Griffin makes 2-pt layup from 1 ft,,39,36
160,2,6:23.0,,T. Parker misses 2-pt jump shot from 6 ft (block by C. Paul),39,36
161,2,6:23.0,Defensive rebound by Team,,39,36
162,2,6:23.0,,M. Belinelli enters the game for D. Green,39,36
163,2,6:14.0,J. Redick misses 2-pt jump shot from 20 ft,,39,36
164,2,6:13.0,,Defensive rebound by K. Leonard,39,36
165,2,5:58.0,,T. Duncan misses 2-pt jump shot from 6 ft (block by D. Jordan),39,36
166,2,5:56.0,Defensive rebound by J. Redick,,39,36
167,2,5:48.0,,Offensive charge foul by M. Barnes (drawn by T. Parker),39,36
168,2,5:48.0,Turnover by M. Barnes (offensive foul),,39,36
169,2,5:48.0,Official timeout,,39,36
170,2,5:30.0,,M. Belinelli misses 3-pt jump shot from 25 ft,39,36
171,2,5:28.0,,Offensive rebound by T. Duncan,39,36
172,2,5:28.0,,T. Duncan misses 2-pt tip-in from 1 ft,39,36
173,2,5:26.0,,Offensive rebound by T. Splitter,39,36
174,2,5:26.0,,T. Splitter misses 2-pt tip-in from 2 ft,39,36
175,2,5:25.0,Defensive rebound by D. Jordan,,39,36
176,2,5:13.0,C. Paul makes 2-pt jump shot from 7 ft,,41,36
177,2,5:02.0,,T. Duncan makes 2-pt layup from 1 ft (assist by K. Leonard),41,38
178,2,4:39.0,C. Paul misses 3-pt jump shot from 24 ft,,41,38
179,2,4:38.0,,Defensive rebound by T. Splitter,41,38
180,2,4:19.0,,T. Parker misses 3-pt jump shot from 22 ft,41,38
181,2,4:18.0,Defensive rebound by B. Griffin,,41,38
182,2,4:04.0,Personal foul by T. Splitter (drawn by B. Griffin),,41,38
183,2,4:04.0,,B. Diaw enters the game for T. Splitter,41,38
184,2,4:04.0,,M. Ginóbili enters the game for M. Belinelli,41,38
185,2,3:50.0,J. Redick misses 2-pt jump shot from 6 ft,,41,38
186,2,3:49.0,,Defensive rebound by T. Duncan,41,38
187,2,3:41.0,,M. Ginóbili makes 2-pt layup from 1 ft,41,40
188,2,3:39.0,LA Clippers full timeout,,41,40
189,2,3:24.0,Personal foul by M. Ginóbili (drawn by B. Griffin),,41,40
190,2,3:10.0,C. Paul makes 3-pt jump shot from 25 ft (assist by B. Griffin),,44,40
191,2,2:46.0,,M. Ginóbili makes 2-pt jump shot from 3 ft (assist by K. Leonard),44,42
192,2,2:39.0,M. Barnes misses 3-pt jump shot from 25 ft,,44,42
193,2,2:36.0,,Defensive rebound by B. Diaw,44,42
194,2,2:22.0,,Turnover by M. Ginóbili (bad pass; steal by J. Redick),44,42
195,2,2:13.0,J. Redick makes 2-pt layup from 1 ft (assist by C. Paul),,46,42
196,2,1:57.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),46,45
197,2,1:38.0,Shooting foul by T. Duncan (drawn by J. Redick),,46,45
198,2,1:38.0,J. Redick makes free throw 1 of 2,,47,45
199,2,1:38.0,J. Crawford enters the game for B. Griffin,,47,45
200,2,1:38.0,G. Davis enters the game for M. Barnes,,47,45
201,2,1:38.0,J. Redick makes free throw 2 of 2,,48,45
202,2,1:22.0,,T. Parker misses 3-pt jump shot from 23 ft,48,45
203,2,1:21.0,Defensive rebound by D. Jordan,,48,45
204,2,1:14.0,C. Paul makes 3-pt jump shot from 24 ft,,51,45
205,2,0:54.0,,T. Parker makes 2-pt layup from 2 ft (assist by B. Diaw),51,47
206,2,0:34.0,C. Paul misses 3-pt jump shot from 25 ft,,51,47
207,2,0:33.0,,Defensive rebound by M. Ginóbili,51,47
208,2,0:27.0,,Turnover by M. Ginóbili (lost ball; steal by D. Jordan),51,47
209,2,0:24.0,LA Clippers full timeout,,51,47
210,2,0:24.0,M. Barnes enters the game for D. Jordan,,51,47
211,2,0:24.0,,D. Green enters the game for T. Duncan,51,47
212,2,0:24.0,B. Griffin enters the game for G. Davis,,51,47
213,2,0:04.0,J. Crawford misses 2-pt jump shot from 20 ft,,51,47
214,2,0:03.0,,Defensive rebound by M. Ginóbili,51,47
215,2,0:02.0,,Personal foul by M. Barnes (drawn by M. Ginóbili),51,47
216,2,0:02.0,D. Jordan enters the game for M. Barnes,,51,47
217,2,0:02.0,A. Rivers enters the game for B. Griffin,,51,47
218,2,0:00.0,,T. Parker misses 3-pt jump shot from 28 ft,51,47
219,2,0:00.0,,Offensive rebound by Team,51,47
220,3,11:36.0,Turnover by Team (shot clock),,51,47
221,3,11:16.0,,T. Duncan makes 2-pt jump shot from 4 ft (assist by D. Green),51,49
222,3,11:07.0,B. Griffin makes 2-pt layup from 2 ft (assist by D. Jordan),,53,49
223,3,10:42.0,,T. Duncan misses 2-pt jump shot from 8 ft,53,49
224,3,10:41.0,Defensive rebound by B. Griffin,,53,49
225,3,10:35.0,C. Paul misses 2-pt jump shot from 16 ft,,53,49
226,3,10:34.0,,Defensive rebound by K. Leonard,53,49
227,3,10:26.0,,K. Leonard misses 2-pt jump shot from 12 ft,53,49
228,3,10:24.0,,Offensive rebound by K. Leonard,53,49
229,3,10:15.0,,T. Parker makes 2-pt layup from 2 ft,53,51
230,3,9:57.0,C. Paul misses 2-pt layup from 2 ft,,53,51
231,3,9:57.0,,Defensive rebound by T. Splitter,53,51
232,3,9:46.0,,T. Parker misses 2-pt jump shot from 19 ft,53,51
233,3,9:45.0,Defensive rebound by D. Jordan,,53,51
234,3,9:37.0,B. Griffin makes 2-pt jump shot from 5 ft (assist by C. Paul),,55,51
235,3,9:37.0,Shooting foul by T. Splitter (drawn by B. Griffin),,55,51
236,3,9:37.0,,B. Diaw enters the game for T. Splitter,55,51
237,3,9:37.0,B. Griffin makes free throw 1 of 1,,56,51
238,3,9:23.0,,Turnover by D. Green (bad pass),56,51
239,3,9:09.0,Personal foul by T. Parker (drawn by C. Paul),,56,51
240,3,8:56.0,M. Barnes misses 3-pt jump shot from 25 ft,,56,51
241,3,8:55.0,Offensive rebound by D. Jordan,,56,51
242,3,8:55.0,D. Jordan misses 2-pt layup from 2 ft (block by T. Duncan),,56,51
243,3,8:54.0,,Defensive rebound by T. Duncan,56,51
244,3,8:48.0,,Personal foul by C. Paul (drawn by T. Parker),56,51
245,3,8:35.0,,K. Leonard misses 2-pt jump shot from 14 ft,56,51
246,3,8:34.0,,Offensive rebound by T. Duncan,56,51
247,3,8:34.0,,T. Duncan makes 2-pt tip-in from 1 ft,56,53
248,3,8:23.0,M. Barnes misses 2-pt jump shot from 6 ft (block by K. Leonard),,56,53
249,3,8:21.0,,Defensive rebound by K. Leonard,56,53
250,3,8:16.0,,Shooting foul by J. Redick (drawn by T. Duncan),56,53
251,3,8:16.0,,T. Duncan makes free throw 1 of 2,56,54
252,3,8:16.0,,P. Mills enters the game for T. Parker,56,54
253,3,8:16.0,,M. Ginóbili enters the game for D. Green,56,54
254,3,8:16.0,,T. Duncan makes free throw 2 of 2,56,55
255,3,8:08.0,B. Griffin makes 2-pt layup from 1 ft (assist by M. Barnes),,58,55
256,3,8:08.0,Shooting foul by T. Duncan (drawn by B. Griffin),,58,55
257,3,8:08.0,B. Griffin makes free throw 1 of 1,,59,55
258,3,7:55.0,,Turnover by M. Ginóbili (bad pass; steal by M. Barnes),59,55
259,3,7:51.0,M. Barnes misses 2-pt layup from 1 ft (block by M. Ginóbili),,59,55
260,3,7:51.0,Offensive rebound by Team,,59,55
261,3,7:45.0,J. Redick makes 2-pt jump shot from 19 ft (assist by B. Griffin),,61,55
262,3,7:30.0,,P. Mills makes 2-pt jump shot from 22 ft (assist by B. Diaw),61,57
263,3,7:20.0,Offensive foul by C. Paul (drawn by M. Ginóbili),,61,57
264,3,7:20.0,Turnover by C. Paul (offensive foul),,61,57
265,3,7:11.0,,Personal foul by J. Redick (drawn by M. Ginóbili),61,57
266,3,7:02.0,,Shooting foul by M. Barnes (drawn by K. Leonard),61,57
267,3,7:02.0,,K. Leonard makes free throw 1 of 2,61,58
268,3,7:02.0,J. Crawford enters the game for M. Barnes,,61,58
269,3,7:02.0,,K. Leonard misses free throw 2 of 2,61,58
270,3,7:01.0,Defensive rebound by B. Griffin,,61,58
271,3,6:45.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),,63,58
272,3,6:29.0,,T. Duncan makes 2-pt layup from 1 ft (assist by K. Leonard),63,60
273,3,6:08.0,Turnover by J. Redick (bad pass),,63,60
274,3,5:51.0,,K. Leonard makes 2-pt jump shot from 18 ft,63,62
275,3,5:30.0,C. Paul makes 2-pt jump shot from 14 ft,,65,62
276,3,5:22.0,,T. Duncan makes 2-pt layup from 2 ft (assist by P. Mills),65,64
277,3,5:01.0,B. Griffin misses 2-pt jump shot from 20 ft,,65,64
278,3,5:00.0,,Defensive rebound by P. Mills,65,64
279,3,5:00.0,,Personal foul by B. Griffin (drawn by P. Mills),65,64
280,3,5:00.0,,San Antonio full timeout,65,64
281,3,5:00.0,A. Rivers enters the game for J. Redick,,65,64
282,3,5:00.0,,P. Mills makes free throw 1 of 2,65,65
283,3,5:00.0,,P. Mills makes free throw 2 of 2,65,66
284,3,4:35.0,C. Paul makes 2-pt jump shot from 7 ft,,67,66
285,3,4:15.0,,Personal foul by C. Paul (drawn by K. Leonard),67,66
286,3,4:15.0,,K. Leonard makes free throw 1 of 2,67,67
287,3,4:15.0,,K. Leonard makes free throw 2 of 2,67,68
288,3,4:03.0,A. Rivers makes 2-pt jump shot from 7 ft,,69,68
289,3,3:44.0,,Turnover by T. Duncan (bad pass; steal by A. Rivers),69,68
290,3,3:33.0,Shooting foul by P. Mills (drawn by D. Jordan),,69,68
291,3,3:33.0,D. Jordan misses free throw 1 of 2,,69,68
292,3,3:33.0,Offensive rebound by Team,,69,68
293,3,3:33.0,,T. Splitter enters the game for T. Duncan,69,68
294,3,3:33.0,D. Jordan misses free throw 2 of 2,,69,68
295,3,3:32.0,,Defensive rebound by K. Leonard,69,68
296,3,3:21.0,,T. Splitter misses 2-pt layup from 2 ft (block by D. Jordan),69,68
297,3,3:19.0,Defensive rebound by B. Griffin,,69,68
298,3,3:13.0,Turnover by A. Rivers (traveling),,69,68
299,3,2:52.0,,K. Leonard makes 2-pt jump shot from 18 ft,69,70
300,3,2:46.0,Personal take foul by B. Diaw (drawn by D. Jordan),,69,70
301,3,2:46.0,LA Clippers full timeout,,69,70
302,3,2:46.0,D. Jordan misses free throw 1 of 2,,69,70
303,3,2:46.0,Offensive rebound by Team,,69,70
304,3,2:46.0,,M. Bonner enters the game for B. Diaw,69,70
305,3,2:46.0,G. Davis enters the game for D. Jordan,,69,70
306,3,2:46.0,D. Jordan misses free throw 2 of 2,,69,70
307,3,2:46.0,,Defensive rebound by Team,69,70
308,3,2:21.0,,P. Mills misses 3-pt jump shot from 24 ft,69,70
309,3,2:20.0,,Offensive rebound by K. Leonard,69,70
310,3,2:16.0,,P. Mills misses 3-pt jump shot from 27 ft,69,70
311,3,2:15.0,Defensive rebound by C. Paul,,69,70
312,3,2:14.0,Personal foul by T. Splitter (drawn by C. Paul),,69,70
313,3,2:14.0,C. Paul makes free throw 1 of 2,,70,70
314,3,2:14.0,,B. Diaw enters the game for T. Splitter,70,70
315,3,2:14.0,C. Paul makes free throw 2 of 2,,71,70
316,3,2:02.0,,M. Ginóbili misses 2-pt layup from 1 ft,71,70
317,3,2:01.0,Defensive rebound by J. Crawford,,71,70
318,3,1:58.0,Personal block foul by P. Mills (drawn by C. Paul),,71,70
319,3,1:58.0,C. Paul makes free throw 1 of 2,,72,70
320,3,1:58.0,C. Paul makes free throw 2 of 2,,73,70
321,3,1:44.0,,P. Mills misses 2-pt jump shot from 12 ft,73,70
322,3,1:43.0,Defensive rebound by C. Paul,,73,70
323,3,1:42.0,Personal foul by M. Ginóbili (drawn by C. Paul),,73,70
324,3,1:42.0,C. Paul makes free throw 1 of 2,,74,70
325,3,1:42.0,,T. Parker enters the game for P. Mills,74,70
326,3,1:42.0,C. Paul makes free throw 2 of 2,,75,70
327,3,1:28.0,,Personal foul by G. Davis (drawn by B. Diaw),75,70
328,3,1:28.0,,B. Diaw makes free throw 1 of 2,75,71
329,3,1:28.0,,D. Green enters the game for K. Leonard,75,71
330,3,1:28.0,,B. Diaw makes free throw 2 of 2,75,72
331,3,1:08.0,A. Rivers makes 2-pt jump shot from 23 ft,,77,72
332,3,0:54.0,,B. Diaw makes 2-pt layup from 2 ft (assist by M. Ginóbili),77,74
333,3,0:41.0,C. Paul makes 2-pt jump shot from 20 ft,,79,74
334,3,0:30.0,,D. Green misses 3-pt jump shot from 27 ft,79,74
335,3,0:29.0,Defensive rebound by B. Griffin,,79,74
336,3,0:08.0,J. Crawford makes 2-pt jump shot from 13 ft,,81,74
337,3,0:03.0,,Personal foul by C. Paul (drawn by M. Ginóbili),81,74
338,3,0:03.0,,M. Ginóbili makes free throw 1 of 2,81,75
339,3,0:03.0,,C. Joseph enters the game for M. Bonner,81,75
340,3,0:03.0,J. Redick enters the game for C. Paul,,81,75
341,3,0:03.0,,M. Ginóbili makes free throw 2 of 2,81,76
342,3,0:00.0,J. Crawford misses 3-pt jump shot from 48 ft,,81,76
343,3,0:00.0,Offensive rebound by Team,,81,76
344,4,11:46.0,,D. Green misses 3-pt jump shot from 25 ft,81,76
345,4,11:44.0,Defensive rebound by B. Griffin,,81,76
346,4,11:27.0,B. Griffin makes 2-pt jump shot from 12 ft (assist by J. Crawford),,83,76
347,4,11:09.0,,Turnover by T. Duncan (lost ball; steal by B. Griffin),83,76
348,4,11:04.0,A. Rivers makes 2-pt layup at rim (assist by J. Redick),,85,76
349,4,10:43.0,,Shooting foul by B. Griffin (drawn by T. Duncan),85,76
350,4,10:43.0,,T. Duncan makes free throw 1 of 2,85,77
351,4,10:43.0,,T. Duncan makes free throw 2 of 2,85,78
352,4,10:31.0,Personal foul by B. Diaw (drawn by B. Griffin),,85,78
353,4,10:29.0,J. Crawford makes 2-pt jump shot from 18 ft (assist by G. Davis),,87,78
354,4,10:29.0,Shooting foul by M. Ginóbili (drawn by J. Crawford),,87,78
355,4,10:29.0,J. Crawford makes free throw 1 of 1,,88,78
356,4,10:16.0,,T. Parker makes 2-pt jump shot from 8 ft,88,80
357,4,10:08.0,A. Rivers makes 2-pt layup from 2 ft,,90,80
358,4,10:08.0,Shooting foul by T. Duncan (drawn by A. Rivers),,90,80
359,4,10:08.0,,K. Leonard enters the game for M. Ginóbili,90,80
360,4,10:08.0,A. Rivers makes free throw 1 of 1,,91,80
361,4,9:56.0,,Shooting foul by A. Rivers (drawn by T. Parker),91,80
362,4,9:56.0,,T. Parker misses free throw 1 of 2,91,80
363,4,9:56.0,,Offensive rebound by Team,91,80
364,4,9:56.0,,T. Parker misses free throw 2 of 2,91,80
365,4,9:55.0,Defensive rebound by B. Griffin,,91,80
366,4,9:42.0,J. Crawford makes 2-pt jump shot from 12 ft,,93,80
367,4,9:29.0,,T. Parker makes 2-pt jump shot from 3 ft,93,82
368,4,9:15.0,J. Crawford misses 2-pt jump shot from 20 ft,,93,82
369,4,9:14.0,,Defensive rebound by B. Diaw,93,82
370,4,9:04.0,,T. Duncan makes 2-pt jump shot from 11 ft (assist by T. Parker),93,84
371,4,9:04.0,LA Clippers full timeout,,93,84
372,4,9:04.0,D. Jordan enters the game for G. Davis,,93,84
373,4,9:04.0,C. Paul enters the game for J. Redick,,93,84
374,4,8:39.0,B. Griffin misses 2-pt jump shot from 14 ft (block by T. Duncan),,93,84
375,4,8:38.0,,Defensive rebound by T. Parker,93,84
376,4,8:25.0,,Shooting foul by C. Paul (drawn by T. Parker),93,84
377,4,8:25.0,,T. Parker makes free throw 1 of 2,93,85
378,4,8:25.0,,T. Parker makes free throw 2 of 2,93,86
379,4,8:12.0,J. Crawford misses 2-pt jump shot from 15 ft,,93,86
380,4,8:11.0,,Defensive rebound by B. Diaw,93,86
381,4,8:00.0,,T. Parker misses 2-pt jump shot from 7 ft,93,86
382,4,7:59.0,Defensive rebound by B. Griffin,,93,86
383,4,7:50.0,B. Griffin misses 2-pt jump shot from 3 ft,,93,86
384,4,7:49.0,,Defensive rebound by T. Duncan,93,86
