,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
91,1,2:08.0,Defensive rebound by P. Gasol,,16,19
92,1,1:49.0,N. Mirotić misses 2-pt jump shot from 6 ft,,16,19
93,1,1:47.0,Offensive rebound by M. Dunleavy,,16,19
94,1,1:47.0,M. Dunleavy makes 2-pt tip-in at rim,,18,19
95,1,1:35.0,,R. Stuckey misses 2-pt jump shot from 16 ft,18,19
96,1,1:34.0,Defensive rebound by P. Gasol,,18,19
97,1,1:18.0,Turnover by P. Gasol (bad pass; steal by I. Mahinmi),,18,19
98,1,1:10.0,,S. Hill makes 2-pt jump shot from 4 ft,18,21
99,1,0:56.0,N. Mirotić misses 3-pt jump shot from 25 ft,,18,21
100,1,0:55.0,,Defensive rebound by C. Watson,18,21
101,1,0:46.0,,C. Watson makes 2-pt layup from 1 ft (assist by L. Scola),18,23
102,1,0:22.0,N. Mirotić misses 2-pt jump shot from 18 ft,,18,23
103,1,0:21.0,Offensive rebound by M. Dunleavy,,18,23
104,1,0:21.0,M. Dunleavy makes 2-pt tip-in from 1 ft,,20,23
105,1,0:03.0,,S. Hill misses 3-pt jump shot from 25 ft,20,23
106,1,0:01.0,Defensive rebound by N. Mirotić,,20,23
107,2,11:43.0,,Personal foul by K. Hinrich (drawn by R. Stuckey),20,23
108,2,11:31.0,,Turnover by I. Mahinmi (offensive foul),20,23
109,2,11:31.0,Offensive charge foul by I. Mahinmi (drawn by E. Moore),,20,23
110,2,11:17.0,D. McDermott misses 2-pt jump shot from 4 ft,,20,23
111,2,11:16.0,,Defensive rebound by L. Scola,20,23
112,2,11:08.0,,D. Rudež makes 2-pt jump shot from 19 ft (assist by C. Watson),20,25
113,2,10:53.0,D. McDermott makes 2-pt layup from 1 ft (assist by K. Hinrich),,22,25
114,2,10:42.0,,R. Stuckey misses 2-pt layup at rim,22,25
115,2,10:41.0,Defensive rebound by J. Noah,,22,25
116,2,10:33.0,K. Hinrich misses 3-pt jump shot from 22 ft,,22,25
117,2,10:32.0,,Defensive rebound by I. Mahinmi,22,25
118,2,10:20.0,,D. Rudež misses 2-pt jump shot from 19 ft,22,25
119,2,10:19.0,,Offensive rebound by I. Mahinmi,22,25
120,2,10:13.0,,Def 3 sec tech foul by J. Noah,22,25
121,2,10:13.0,,C. Watson makes technical free throw,22,26
122,2,9:57.0,,L. Scola makes 2-pt jump shot from 3 ft,22,28
123,2,9:40.0,D. McDermott makes 2-pt jump shot from 16 ft (assist by J. Noah),,24,28
124,2,9:24.0,,R. Stuckey misses 2-pt jump shot from 4 ft (block by E. Moore),24,28
125,2,9:23.0,,Offensive rebound by R. Stuckey,24,28
126,2,9:20.0,,Personal foul by N. Mirotić (drawn by I. Mahinmi),24,28
127,2,9:09.0,,I. Mahinmi makes 2-pt layup at rim (assist by R. Stuckey),24,30
128,2,8:55.0,K. Hinrich makes 2-pt jump shot from 20 ft,,26,30
129,2,8:43.0,,Personal block foul by D. McDermott (drawn by C. Watson),26,30
130,2,8:43.0,Official timeout,,26,30
131,2,8:35.0,,R. Stuckey makes 2-pt jump shot from 10 ft,26,32
132,2,8:20.0,D. McDermott makes 2-pt layup from 2 ft (assist by J. Noah),,28,32
133,2,8:02.0,,Turnover by C. Watson (bad pass),28,32
134,2,7:51.0,D. McDermott makes 2-pt layup from 1 ft (assist by J. Noah),,30,32
135,2,7:51.0,,Indiana full timeout,30,32
136,2,7:51.0,,C. Miles enters the game for D. Rudež,30,32
137,2,7:32.0,,C. Watson misses 2-pt layup from 1 ft,30,32
138,2,7:31.0,Defensive rebound by K. Hinrich,,30,32
139,2,7:17.0,D. McDermott misses 2-pt jump shot from 19 ft,,30,32
140,2,7:15.0,,Defensive rebound by R. Stuckey,30,32
141,2,7:02.0,,Turnover by L. Scola (lost ball; steal by J. Noah),30,32
142,2,7:02.0,Personal foul by L. Scola (drawn by J. Noah),,30,32
143,2,6:47.0,D. McDermott misses 2-pt layup from 2 ft,,30,32
144,2,6:46.0,Offensive rebound by D. McDermott,,30,32
145,2,6:44.0,D. McDermott makes 2-pt layup from 1 ft,,32,32
146,2,6:21.0,,C. Miles misses 3-pt jump shot from 24 ft,32,32
147,2,6:20.0,Defensive rebound by N. Mirotić,,32,32
148,2,6:03.0,J. Noah makes 2-pt jump shot from 20 ft (assist by D. McDermott),,34,32
149,2,5:49.0,,Shooting foul by E. Moore (drawn by R. Stuckey),34,32
150,2,5:49.0,,R. Stuckey makes free throw 1 of 2,34,33
151,2,5:49.0,,R. Hibbert enters the game for I. Mahinmi,34,33
152,2,5:49.0,,R. Stuckey misses free throw 2 of 2,34,33
153,2,5:48.0,Defensive rebound by N. Mirotić,,34,33
154,2,5:37.0,N. Mirotić misses 2-pt layup from 1 ft,,34,33
155,2,5:36.0,,Defensive rebound by L. Scola,34,33
156,2,5:32.0,,Shooting block foul by D. McDermott (drawn by C. Watson),34,33
157,2,5:32.0,,C. Watson makes free throw 1 of 2,34,34
158,2,5:32.0,,C. Watson makes free throw 2 of 2,34,35
159,2,5:22.0,D. McDermott makes 2-pt jump shot from 23 ft (assist by K. Hinrich),,36,35
160,2,5:07.0,,L. Scola misses 2-pt jump shot from 3 ft,36,35
161,2,5:06.0,Defensive rebound by N. Mirotić,,36,35
162,2,5:02.0,Turnover by N. Mirotić (discontinued dribble),,36,35
163,2,5:02.0,P. Gasol enters the game for J. Noah,,36,35
164,2,4:46.0,,R. Hibbert misses 2-pt jump shot from 9 ft,36,35
165,2,4:43.0,,Offensive rebound by L. Scola,36,35
166,2,4:43.0,,L. Scola misses 2-pt tip-in at rim,36,35
167,2,4:41.0,Defensive rebound by D. McDermott,,36,35
168,2,4:34.0,Personal foul by R. Hibbert (drawn by P. Gasol),,36,35
169,2,4:34.0,,D. West enters the game for L. Scola,36,35
170,2,4:34.0,,G. Hill enters the game for C. Watson,36,35
171,2,4:34.0,A. Brooks enters the game for K. Hinrich,,36,35
172,2,4:26.0,Shooting foul by R. Hibbert (drawn by N. Mirotić),,36,35
173,2,4:26.0,N. Mirotić makes free throw 1 of 2,,37,35
174,2,4:26.0,N. Mirotić misses free throw 2 of 2,,37,35
175,2,4:26.0,,Defensive rebound by R. Hibbert,37,35
176,2,4:04.0,,D. West makes 2-pt jump shot from 16 ft (assist by R. Stuckey),37,37
177,2,3:56.0,Chicago full timeout,,37,37
178,2,3:44.0,D. McDermott misses 2-pt jump shot from 10 ft,,37,37
179,2,3:43.0,,Defensive rebound by R. Hibbert,37,37
180,2,3:29.0,,Offensive foul by D. West (drawn by D. McDermott),37,37
181,2,3:29.0,,Turnover by D. West (offensive foul),37,37
182,2,3:29.0,,L. Scola enters the game for D. West,37,37
183,2,3:29.0,M. Dunleavy enters the game for D. McDermott,,37,37
184,2,3:20.0,A. Brooks makes 2-pt layup from 1 ft,,39,37
185,2,3:05.0,,G. Hill misses 2-pt jump shot from 3 ft (block by A. Brooks),39,37
186,2,3:04.0,Defensive rebound by Team,,39,37
187,2,2:52.0,A. Brooks misses 2-pt jump shot from 8 ft (block by G. Hill),,39,37
188,2,2:52.0,,Defensive rebound by Team,39,37
189,2,2:40.0,,G. Hill misses 2-pt layup at rim,39,37
190,2,2:40.0,,Offensive rebound by L. Scola,39,37
191,2,2:40.0,Loose ball foul by N. Mirotić (drawn by L. Scola),,39,37
192,2,2:40.0,,L. Scola makes free throw 1 of 2,39,38
193,2,2:40.0,,L. Scola misses free throw 2 of 2,39,38
194,2,2:39.0,Defensive rebound by M. Dunleavy,,39,38
195,2,2:29.0,N. Mirotić misses 3-pt jump shot from 26 ft,,39,38
196,2,2:28.0,,Defensive rebound by R. Stuckey,39,38
197,2,2:24.0,,Shooting block foul by E. Moore (drawn by R. Stuckey),39,38
198,2,2:24.0,,R. Stuckey makes free throw 1 of 2,39,39
199,2,2:24.0,,S. Hill enters the game for C. Miles,39,39
200,2,2:24.0,,R. Stuckey misses free throw 2 of 2,39,39
201,2,2:22.0,,Offensive rebound by G. Hill,39,39
202,2,2:06.0,,R. Stuckey misses 3-pt jump shot from 25 ft,39,39
203,2,2:06.0,,Offensive rebound by Team,39,39
204,2,2:06.0,J. Noah enters the game for N. Mirotić,,39,39
205,2,1:58.0,,R. Stuckey makes 2-pt jump shot from 10 ft (assist by G. Hill),39,41
206,2,1:43.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,39,41
207,2,1:42.0,,Defensive rebound by R. Stuckey,39,41
208,2,1:28.0,,G. Hill makes 2-pt jump shot from 9 ft,39,43
209,2,1:15.0,Personal foul by G. Hill (drawn by P. Gasol),,39,43
210,2,1:15.0,,C. Watson enters the game for G. Hill,39,43
211,2,1:15.0,,I. Mahinmi enters the game for R. Hibbert,39,43
212,2,1:10.0,Turnover by A. Brooks (lost ball; steal by S. Hill),,39,43
213,2,1:03.0,,C. Watson makes 2-pt jump shot from 18 ft (assist by R. Stuckey),39,45
214,2,0:42.0,P. Gasol makes 2-pt hook shot from 8 ft,,41,45
215,2,0:32.0,,Turnover by C. Watson (bad pass; steal by E. Moore),41,45
216,2,0:28.0,Shooting foul by L. Scola (drawn by E. Moore),,41,45
217,2,0:28.0,E. Moore misses free throw 1 of 2,,41,45
218,2,0:28.0,Offensive rebound by Team,,41,45
219,2,0:28.0,T. Snell enters the game for A. Brooks,,41,45
220,2,0:28.0,E. Moore makes free throw 2 of 2,,42,45
221,2,0:25.0,,Indiana full timeout,42,45
222,2,0:05.0,,C. Watson misses 2-pt jump shot from 15 ft,42,45
223,2,0:02.0,Defensive rebound by P. Gasol,,42,45
224,2,0:00.0,P. Gasol misses 3-pt jump shot from 72 ft,,42,45
225,2,0:00.0,Offensive rebound by Team,,42,45
226,3,11:42.0,,C. Miles misses 3-pt jump shot from 25 ft,42,45
227,3,11:41.0,Defensive rebound by P. Gasol,,42,45
228,3,11:25.0,P. Gasol misses 2-pt jump shot from 11 ft,,42,45
229,3,11:23.0,,Defensive rebound by R. Hibbert,42,45
230,3,11:05.0,,C. Miles misses 2-pt jump shot from 22 ft,42,45
231,3,11:03.0,,Offensive rebound by D. West,42,45
232,3,10:58.0,,R. Hibbert misses 2-pt jump shot from 12 ft,42,45
233,3,10:57.0,Defensive rebound by M. Dunleavy,,42,45
234,3,10:42.0,Turnover by M. Dunleavy (lost ball; steal by R. Hibbert),,42,45
235,3,10:35.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by G. Hill),42,48
236,3,10:14.0,A. Brooks misses 2-pt jump shot from 12 ft,,42,48
237,3,10:12.0,,Defensive rebound by G. Hill,42,48
238,3,10:00.0,,D. West makes 2-pt jump shot from 21 ft (assist by G. Hill),42,50
239,3,9:41.0,Turnover by J. Noah (bad pass; steal by S. Hill),,42,50
240,3,9:39.0,,Personal take foul by A. Brooks (drawn by S. Hill),42,50
241,3,9:26.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by D. West),42,53
242,3,9:24.0,Chicago full timeout,,42,53
243,3,9:10.0,A. Brooks misses 2-pt jump shot from 11 ft,,42,53
244,3,9:08.0,Offensive rebound by T. Snell,,42,53
245,3,9:03.0,A. Brooks misses 2-pt jump shot from 15 ft,,42,53
246,3,9:01.0,Offensive rebound by M. Dunleavy,,42,53
247,3,8:54.0,T. Snell misses 3-pt jump shot from 24 ft,,42,53
248,3,8:53.0,Offensive rebound by Team,,42,53
249,3,8:50.0,A. Brooks misses 2-pt layup from 1 ft,,42,53
250,3,8:48.0,,Defensive rebound by D. West,42,53
251,3,8:32.0,,S. Hill misses 3-pt jump shot from 22 ft,42,53
252,3,8:30.0,Defensive rebound by A. Brooks,,42,53
253,3,8:20.0,Shooting foul by S. Hill (drawn by M. Dunleavy),,42,53
254,3,8:20.0,M. Dunleavy makes free throw 1 of 2,,43,53
255,3,8:20.0,M. Dunleavy makes free throw 2 of 2,,44,53
256,3,8:05.0,,C. Miles misses 3-pt jump shot from 23 ft,44,53
257,3,8:04.0,Defensive rebound by M. Dunleavy,,44,53
258,3,7:49.0,A. Brooks makes 2-pt jump shot from 10 ft (assist by J. Noah),,46,53
259,3,7:36.0,,Personal foul by J. Noah (drawn by G. Hill),46,53
260,3,7:25.0,,G. Hill misses 3-pt jump shot from 24 ft,46,53
261,3,7:24.0,,Offensive rebound by Team,46,53
262,3,7:15.0,,C. Miles misses 3-pt jump shot from 26 ft,46,53
263,3,7:14.0,Defensive rebound by J. Noah,,46,53
264,3,7:04.0,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by A. Brooks),,49,53
265,3,6:49.0,,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),49,55
266,3,6:34.0,P. Gasol makes 2-pt jump shot from 21 ft (assist by J. Noah),,51,55
267,3,6:20.0,,S. Hill misses 3-pt jump shot from 24 ft,51,55
268,3,6:18.0,Defensive rebound by P. Gasol,,51,55
269,3,6:07.0,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by J. Noah),,54,55
270,3,6:06.0,,Indiana full timeout,54,55
271,3,5:50.0,,R. Hibbert makes 2-pt hook shot from 5 ft (assist by D. West),54,57
272,3,5:36.0,A. Brooks misses 2-pt jump shot from 16 ft,,54,57
273,3,5:34.0,Offensive rebound by J. Noah,,54,57
274,3,5:19.0,P. Gasol misses 2-pt jump shot from 18 ft,,54,57
275,3,5:18.0,,Defensive rebound by S. Hill,54,57
276,3,5:09.0,,S. Hill makes 2-pt layup from 2 ft,54,59
277,3,4:55.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,54,59
278,3,4:54.0,,Defensive rebound by D. West,54,59
279,3,4:38.0,,R. Hibbert misses 2-pt jump shot from 10 ft,54,59
280,3,4:37.0,Defensive rebound by Team,,54,59
281,3,4:22.0,P. Gasol makes 2-pt dunk at rim (assist by J. Noah),,56,59
282,3,4:06.0,,Shooting foul by A. Brooks (drawn by S. Hill),56,59
283,3,4:06.0,,S. Hill makes free throw 1 of 2,56,60
284,3,4:06.0,,R. Stuckey enters the game for C. Miles,56,60
285,3,4:06.0,,I. Mahinmi enters the game for R. Hibbert,56,60
286,3,4:06.0,N. Mirotić enters the game for J. Noah,,56,60
287,3,4:06.0,,S. Hill makes free throw 2 of 2,56,61
288,3,3:56.0,A. Brooks misses 3-pt jump shot from 25 ft,,56,61
289,3,3:54.0,,Defensive rebound by I. Mahinmi,56,61
290,3,3:40.0,,S. Hill misses 2-pt jump shot from 3 ft,56,61
291,3,3:38.0,,Offensive rebound by S. Hill,56,61
292,3,3:31.0,,D. West misses 2-pt jump shot from 16 ft,56,61
293,3,3:30.0,Defensive rebound by Team,,56,61
294,3,3:18.0,T. Snell makes 3-pt jump shot from 23 ft (assist by P. Gasol),,59,61
295,3,3:03.0,,Turnover by I. Mahinmi (bad pass),59,61
296,3,3:03.0,K. Hinrich enters the game for A. Brooks,,59,61
297,3,2:48.0,N. Mirotić misses 2-pt jump shot from 9 ft,,59,61
298,3,2:46.0,,Defensive rebound by D. West,59,61
299,3,2:24.0,,Turnover by G. Hill (bad pass; steal by N. Mirotić),59,61
300,3,2:16.0,K. Hinrich makes 3-pt jump shot from 23 ft (assist by T. Snell),,62,61
301,3,1:54.0,,G. Hill misses 2-pt jump shot from 6 ft,62,61
302,3,1:53.0,Defensive rebound by N. Mirotić,,62,61
303,3,1:41.0,Personal foul by G. Hill (drawn by N. Mirotić),,62,61
304,3,1:41.0,,C. Watson enters the game for G. Hill,62,61
305,3,1:41.0,,D. Rudež enters the game for S. Hill,62,61
306,3,1:33.0,N. Mirotić misses 3-pt jump shot from 24 ft,,62,61
307,3,1:32.0,,Defensive rebound by R. Stuckey,62,61
308,3,1:27.0,,L. Scola enters the game for D. West,62,61
309,3,1:27.0,D. McDermott enters the game for M. Dunleavy,,62,61
310,3,1:17.0,,I. Mahinmi makes 2-pt hook shot from 3 ft (assist by R. Stuckey),62,63
311,3,0:59.0,D. McDermott misses 2-pt jump shot from 6 ft (block by I. Mahinmi),,62,63
312,3,0:57.0,,Defensive rebound by C. Watson,62,63
313,3,0:45.0,,D. Rudež makes 3-pt jump shot from 25 ft (assist by L. Scola),62,66
314,3,0:27.0,E. Moore enters the game for T. Snell,,62,66
315,3,0:26.0,N. Mirotić makes 2-pt layup from 2 ft (assist by E. Moore),,64,66
316,3,0:07.0,,R. Stuckey misses 2-pt jump shot from 3 ft,64,66
317,3,0:06.0,Defensive rebound by P. Gasol,,64,66
318,3,0:01.0,E. Moore misses 2-pt jump shot from 10 ft,,64,66
319,3,0:00.0,Offensive rebound by D. McDermott,,64,66
320,3,0:00.0,D. McDermott makes 2-pt tip-in from 1 ft,,66,66
321,4,11:41.0,Shooting foul by I. Mahinmi (drawn by E. Moore),,66,66
322,4,11:41.0,E. Moore makes free throw 1 of 2,,67,66
323,4,11:41.0,E. Moore makes free throw 2 of 2,,68,66
324,4,11:24.0,,Shooting foul by N. Mirotić (drawn by L. Scola),68,66
325,4,11:24.0,,L. Scola makes free throw 1 of 2,68,67
326,4,11:24.0,,L. Scola makes free throw 2 of 2,68,68
327,4,11:15.0,D. McDermott misses 2-pt jump shot from 5 ft,,68,68
328,4,11:14.0,,Defensive rebound by I. Mahinmi,68,68
329,4,11:01.0,,D. Rudež misses 3-pt jump shot from 26 ft,68,68
330,4,11:00.0,Defensive rebound by N. Mirotić,,68,68
331,4,10:32.0,,I. Mahinmi makes 2-pt hook shot from 3 ft (assist by L. Scola),68,70
332,4,10:10.0,Personal foul by C. Watson (drawn by K. Hinrich),,68,70
333,4,10:04.0,D. McDermott misses 3-pt jump shot from 26 ft,,68,70
334,4,10:03.0,,Defensive rebound by L. Scola,68,70
335,4,9:57.0,,Personal foul by D. McDermott (drawn by D. Rudež),68,70
336,4,9:57.0,,Technical foul by C. Watson,68,70
337,4,9:57.0,Technical foul by K. Hinrich,,68,70
338,4,9:51.0,,L. Scola misses 2-pt jump shot from 18 ft,68,70
339,4,9:49.0,,Offensive rebound by I. Mahinmi,68,70
340,4,9:49.0,,I. Mahinmi misses 2-pt tip-in from 1 ft,68,70
341,4,9:47.0,,Offensive rebound by I. Mahinmi,68,70
342,4,9:47.0,,I. Mahinmi misses 2-pt tip-in at rim,68,70
343,4,9:46.0,Defensive rebound by K. Hinrich,,68,70
344,4,9:33.0,J. Noah misses 2-pt jump shot from 20 ft,,68,70
345,4,9:32.0,,Defensive rebound by R. Stuckey,68,70
346,4,9:27.0,Offensive charge foul by R. Stuckey (drawn by N. Mirotić),,68,70
347,4,9:27.0,,Turnover by R. Stuckey (offensive foul),68,70
348,4,9:18.0,D. McDermott misses 2-pt jump shot from 10 ft,,68,70
349,4,9:16.0,Offensive rebound by J. Noah,,68,70
350,4,9:16.0,J. Noah misses 2-pt tip-in from 1 ft,,68,70
351,4,9:15.0,,Defensive rebound by C. Watson,68,70
352,4,9:12.0,,Shooting foul by K. Hinrich (drawn by C. Watson),68,70
353,4,9:12.0,,C. Watson makes free throw 1 of 2,68,71
354,4,9:12.0,,C. Watson misses free throw 2 of 2,68,71
355,4,9:10.0,Defensive rebound by J. Noah,,68,71
356,4,9:02.0,D. McDermott misses 2-pt jump shot from 3 ft,,68,71
357,4,9:02.0,,Defensive rebound by Team,68,71
358,4,9:02.0,Loose ball foul by N. Mirotić (drawn by L. Scola),,68,71
359,4,8:50.0,,R. Stuckey makes 2-pt jump shot from 12 ft,68,73
360,4,8:36.0,K. Hinrich misses 2-pt jump shot from 9 ft,,68,73
361,4,8:33.0,Offensive rebound by J. Noah,,68,73
362,4,8:33.0,J. Noah makes 2-pt tip-in from 2 ft,,70,73
363,4,8:19.0,,R. Stuckey makes 2-pt jump shot from 8 ft,70,75
364,4,8:02.0,N. Mirotić makes 2-pt layup at rim (assist by J. Noah),,72,75
365,4,7:48.0,,Turnover by C. Watson (bad pass; steal by E. Moore),72,75
366,4,7:45.0,Offensive foul by E. Moore (drawn by R. Stuckey),,72,75
367,4,7:45.0,Turnover by E. Moore (offensive foul),,72,75
368,4,7:45.0,Official timeout,,72,75
369,4,7:33.0,,C. Watson misses 2-pt jump shot from 18 ft,72,75
370,4,7:32.0,,Offensive rebound by I. Mahinmi,72,75
371,4,7:30.0,,I. Mahinmi misses 2-pt layup at rim,72,75
372,4,7:29.0,,Offensive rebound by R. Stuckey,72,75
373,4,7:23.0,,R. Stuckey misses 2-pt jump shot from 15 ft,72,75
374,4,7:20.0,Defensive rebound by E. Moore,,72,75
375,4,7:08.0,Turnover by N. Mirotić (bad pass; steal by C. Watson),,72,75
376,4,7:05.0,,Shooting foul by K. Hinrich (drawn by C. Watson),72,75
377,4,7:05.0,,C. Watson makes free throw 1 of 2,72,76
378,4,7:05.0,,C. Watson makes free throw 2 of 2,72,77
379,4,6:53.0,D. McDermott makes 2-pt jump shot from 19 ft (assist by J. Noah),,74,77
380,4,6:35.0,,I. Mahinmi makes 2-pt dunk at rim (assist by C. Watson),74,79
381,4,6:17.0,N. Mirotić misses 3-pt jump shot from 25 ft,,74,79
382,4,6:15.0,,Defensive rebound by I. Mahinmi,74,79
383,4,5:55.0,,Indiana full timeout,74,79
384,4,5:55.0,,C. Miles enters the game for D. Rudež,74,79
385,4,5:50.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by R. Stuckey),74,82
