,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
79,1,2:00.0,Offensive rebound by T. Booker,,17,16
80,1,1:56.0,E. Millsap misses 3-pt jump shot from 23 ft,,17,16
81,1,1:55.0,Offensive rebound by T. Booker,,17,16
82,1,1:52.0,T. Booker makes 2-pt tip-in from 1 ft,,19,16
83,1,1:29.0,,J. Adams misses 2-pt jump shot from 16 ft,19,16
84,1,1:28.0,Defensive rebound by R. Gobert,,19,16
85,1,1:16.0,T. Booker misses 2-pt jump shot from 16 ft,,19,16
86,1,1:15.0,Offensive rebound by R. Gobert,,19,16
87,1,1:12.0,R. Gobert misses 2-pt layup from 2 ft,,19,16
88,1,1:09.0,,Defensive rebound by J. Leuer,19,16
89,1,1:01.0,,J. Leuer misses 2-pt jump shot from 21 ft,19,16
90,1,1:00.0,Defensive rebound by G. Hayward,,19,16
91,1,0:45.0,G. Hayward misses 3-pt jump shot from 23 ft,,19,16
92,1,0:44.0,,Defensive rebound by C. Lee,19,16
93,1,0:31.0,,M. Gasol makes 2-pt jump shot from 10 ft,19,18
94,1,0:31.0,Utah full timeout,,19,18
95,1,0:31.0,,N. Calathes enters the game for M. Conley,19,18
96,1,0:16.0,G. Hayward misses 3-pt jump shot from 26 ft,,19,18
97,1,0:15.0,,Defensive rebound by J. Leuer,19,18
98,1,0:01.0,,C. Lee makes 2-pt jump shot from 21 ft,19,20
99,2,11:39.0,Turnover by T. Booker (lost ball),,19,20
100,2,11:28.0,,Turnover by N. Calathes (bad pass),19,20
101,2,11:05.0,T. Burke misses 2-pt jump shot from 17 ft,,19,20
102,2,11:03.0,,Defensive rebound by J. Green,19,20
103,2,10:53.0,,J. Green misses 2-pt layup at rim,19,20
104,2,10:52.0,Defensive rebound by R. Hood,,19,20
105,2,10:35.0,E. Millsap misses 3-pt jump shot from 25 ft,,19,20
106,2,10:34.0,,Defensive rebound by J. Leuer,19,20
107,2,10:28.0,,J. Leuer misses 2-pt layup at rim,19,20
108,2,10:24.0,Defensive rebound by D. Favors,,19,20
109,2,10:19.0,T. Booker misses 2-pt layup from 1 ft (block by J. Adams),,19,20
110,2,10:19.0,Offensive rebound by Team,,19,20
111,2,10:13.0,Shooting foul by K. Koufos (drawn by R. Hood),,19,20
112,2,10:13.0,R. Hood makes free throw 1 of 2,,20,20
113,2,10:13.0,J. Ingles enters the game for E. Millsap,,20,20
114,2,10:13.0,R. Hood makes free throw 2 of 2,,21,20
115,2,9:54.0,,J. Green misses 2-pt jump shot from 9 ft,21,20
116,2,9:53.0,,Offensive rebound by J. Green,21,20
117,2,9:53.0,Loose ball foul by R. Hood (drawn by J. Green),,21,20
118,2,9:46.0,,J. Adams makes 3-pt jump shot from 25 ft (assist by N. Calathes),21,23
119,2,9:28.0,T. Burke makes 2-pt jump shot from 14 ft,,23,23
120,2,9:14.0,,Turnover by J. Leuer (lost ball),23,23
121,2,8:58.0,D. Favors misses 2-pt jump shot from 5 ft,,23,23
122,2,8:57.0,,Defensive rebound by Team,23,23
123,2,8:57.0,,Memphis full timeout,23,23
124,2,8:57.0,,J. Green enters the game for J. Leuer,23,23
125,2,8:57.0,D. Exum enters the game for J. Ingles,,23,23
126,2,8:47.0,,Shooting foul by T. Booker (drawn by K. Koufos),23,23
127,2,8:47.0,,K. Koufos misses free throw 1 of 2,23,23
128,2,8:47.0,,Offensive rebound by Team,23,23
129,2,8:47.0,,K. Koufos misses free throw 2 of 2,23,23
130,2,8:45.0,Defensive rebound by D. Favors,,23,23
131,2,8:25.0,Shooting foul by J. Green (drawn by D. Favors),,23,23
132,2,8:25.0,D. Favors makes free throw 1 of 2,,24,23
133,2,8:25.0,D. Favors makes free throw 2 of 2,,25,23
134,2,8:17.0,,N. Calathes misses 2-pt jump shot from 7 ft,25,23
135,2,8:16.0,Defensive rebound by T. Booker,,25,23
136,2,7:57.0,Turnover by D. Exum (bad pass; steal by J. Green),,25,23
137,2,7:47.0,,Turnover by J. Adams (step out of bounds),25,23
138,2,7:47.0,E. Millsap enters the game for D. Exum,,25,23
139,2,7:29.0,T. Booker misses 3-pt jump shot from 23 ft,,25,23
140,2,7:28.0,,Defensive rebound by J. Green,25,23
141,2,7:21.0,,K. Koufos makes 2-pt jump shot from 7 ft (assist by J. Green),25,25
142,2,7:20.0,Turnover by T. Booker (bad pass; steal by N. Calathes),,25,25
143,2,7:20.0,,Turnover by N. Calathes (bad pass; steal by D. Favors),25,25
144,2,7:08.0,R. Hood misses 3-pt jump shot from 23 ft,,25,25
145,2,7:08.0,,Defensive rebound by J. Green,25,25
146,2,6:57.0,,K. Koufos makes 2-pt dunk at rim (assist by J. Green),25,27
147,2,6:55.0,Utah full timeout,,25,27
148,2,6:55.0,,M. Conley enters the game for J. Adams,25,27
149,2,6:55.0,J. Ingles enters the game for D. Favors,,25,27
150,2,6:55.0,R. Gobert enters the game for R. Hood,,25,27
151,2,6:43.0,Personal foul by N. Calathes (drawn by R. Gobert),,25,27
152,2,6:34.0,T. Burke makes 2-pt jump shot from 19 ft,,27,27
153,2,6:14.0,,J. Green makes 2-pt jump shot from 9 ft,27,29
154,2,5:48.0,T. Booker makes 2-pt dunk at rim (assist by J. Ingles),,29,29
155,2,5:35.0,,N. Calathes misses 2-pt jump shot from 7 ft,29,29
156,2,5:33.0,,Offensive rebound by J. Green,29,29
157,2,5:33.0,,J. Green makes 2-pt tip-in at rim,29,31
158,2,5:25.0,Offensive foul by T. Booker (drawn by J. Green),,29,31
159,2,5:25.0,Turnover by T. Booker (offensive foul),,29,31
160,2,5:25.0,G. Hayward enters the game for E. Millsap,,29,31
161,2,5:25.0,J. Evans enters the game for T. Booker,,29,31
162,2,5:25.0,D. Exum enters the game for T. Burke,,29,31
163,2,5:14.0,,M. Conley misses 3-pt jump shot from 25 ft,29,31
164,2,5:14.0,Defensive rebound by J. Ingles,,29,31
165,2,4:58.0,R. Gobert misses 2-pt jump shot from 4 ft,,29,31
166,2,4:57.0,Offensive rebound by R. Gobert,,29,31
167,2,4:56.0,R. Gobert makes 2-pt layup from 3 ft,,31,31
168,2,4:41.0,,J. Green misses 2-pt jump shot from 9 ft,31,31
169,2,4:39.0,Defensive rebound by R. Gobert,,31,31
170,2,4:31.0,D. Exum misses 2-pt jump shot from 5 ft,,31,31
171,2,4:30.0,,Defensive rebound by K. Koufos,31,31
172,2,4:24.0,,Personal foul by D. Exum (drawn by M. Conley),31,31
173,2,4:24.0,,C. Lee enters the game for N. Calathes,31,31
174,2,4:24.0,,M. Gasol enters the game for K. Koufos,31,31
175,2,4:10.0,,J. Green misses 2-pt jump shot from 17 ft (block by D. Exum),31,31
176,2,4:06.0,Defensive rebound by R. Gobert,,31,31
177,2,3:50.0,J. Evans misses 2-pt jump shot from 20 ft,,31,31
178,2,3:49.0,,Defensive rebound by C. Lee,31,31
179,2,3:37.0,,Def 3 sec tech foul by D. Exum,31,31
180,2,3:37.0,,C. Lee makes technical free throw,31,32
181,2,3:37.0,D. Favors enters the game for J. Evans,,31,32
182,2,3:30.0,,M. Conley misses 2-pt layup from 1 ft,31,32
183,2,3:29.0,Defensive rebound by R. Gobert,,31,32
184,2,3:22.0,J. Ingles makes 2-pt layup from 1 ft (assist by D. Exum),,33,32
185,2,3:21.0,,Memphis full timeout,33,32
186,2,3:21.0,,K. Koufos enters the game for J. Green,33,32
187,2,3:21.0,T. Burke enters the game for D. Exum,,33,32
188,2,3:07.0,,M. Conley makes 2-pt jump shot from 20 ft (assist by M. Gasol),33,34
189,2,2:47.0,G. Hayward misses 3-pt jump shot from 26 ft,,33,34
190,2,2:46.0,,Defensive rebound by M. Gasol,33,34
191,2,2:46.0,Loose ball foul by D. Favors (drawn by M. Gasol),,33,34
192,2,2:29.0,,M. Gasol misses 2-pt jump shot from 15 ft,33,34
193,2,2:28.0,Defensive rebound by R. Gobert,,33,34
194,2,2:12.0,G. Hayward misses 3-pt jump shot from 26 ft,,33,34
195,2,2:11.0,,Defensive rebound by K. Koufos,33,34
196,2,2:00.0,,J. Green misses 2-pt jump shot from 4 ft,33,34
197,2,1:58.0,,Offensive rebound by K. Koufos,33,34
198,2,1:58.0,,K. Koufos misses 2-pt layup from 2 ft (block by D. Favors),33,34
199,2,1:55.0,Defensive rebound by R. Gobert,,33,34
200,2,1:48.0,T. Burke misses 3-pt jump shot from 26 ft (block by J. Green),,33,34
201,2,1:46.0,Offensive rebound by G. Hayward,,33,34
202,2,1:41.0,D. Favors makes 2-pt jump shot from 13 ft (assist by G. Hayward),,35,34
203,2,1:22.0,,M. Conley misses 3-pt jump shot from 26 ft,35,34
204,2,1:21.0,Defensive rebound by R. Gobert,,35,34
205,2,0:58.0,G. Hayward makes 2-pt jump shot from 20 ft,,37,34
206,2,0:45.0,,Shooting foul by R. Gobert (drawn by M. Gasol),37,34
207,2,0:45.0,,M. Gasol makes free throw 1 of 2,37,35
208,2,0:45.0,,M. Gasol makes free throw 2 of 2,37,36
209,2,0:32.0,T. Burke misses 3-pt jump shot from 25 ft,,37,36
210,2,0:31.0,,Defensive rebound by J. Green,37,36
211,2,0:13.0,,J. Green makes 2-pt layup from 1 ft,37,38
212,2,0:01.0,T. Burke misses 3-pt jump shot from 25 ft,,37,38
213,2,0:00.0,,Defensive rebound by C. Lee,37,38
214,3,11:46.0,G. Hayward makes 2-pt layup from 1 ft (assist by D. Favors),,39,38
215,3,11:28.0,,Turnover by C. Lee (lost ball; steal by J. Ingles),39,38
216,3,11:22.0,Turnover by J. Ingles (lost ball; steal by C. Lee),,39,38
217,3,11:15.0,,M. Gasol misses 2-pt layup from 2 ft,39,38
218,3,11:14.0,Defensive rebound by D. Exum,,39,38
219,3,11:04.0,G. Hayward makes 2-pt layup from 1 ft,,41,38
220,3,10:41.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by M. Conley),41,40
221,3,10:21.0,G. Hayward makes 2-pt jump shot from 22 ft (assist by D. Favors),,43,40
222,3,9:58.0,,J. Green misses 2-pt jump shot from 13 ft,43,40
223,3,9:57.0,Defensive rebound by R. Gobert,,43,40
224,3,9:44.0,Turnover by R. Gobert (lost ball; steal by M. Gasol),,43,40
225,3,9:37.0,,M. Conley misses 2-pt jump shot from 12 ft (block by D. Exum),43,40
226,3,9:37.0,Defensive rebound by D. Exum,,43,40
227,3,9:33.0,Shooting foul by M. Gasol (drawn by R. Gobert),,43,40
228,3,9:33.0,R. Gobert misses free throw 1 of 2,,43,40
229,3,9:33.0,Offensive rebound by Team,,43,40
230,3,9:33.0,R. Gobert makes free throw 2 of 2,,44,40
231,3,9:22.0,,M. Gasol misses 2-pt layup from 2 ft,44,40
232,3,9:21.0,,Offensive rebound by M. Gasol,44,40
233,3,9:12.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by J. Green),44,43
234,3,9:03.0,G. Hayward makes 2-pt jump shot from 15 ft,,46,43
235,3,8:47.0,,J. Green makes 2-pt hook shot from 5 ft,46,45
236,3,8:34.0,G. Hayward misses 2-pt jump shot from 19 ft,,46,45
237,3,8:32.0,Offensive rebound by D. Favors,,46,45
238,3,8:18.0,D. Favors makes 2-pt jump shot from 12 ft (assist by D. Exum),,48,45
239,3,7:57.0,,J. Green misses 2-pt jump shot from 6 ft (block by D. Favors),48,45
240,3,7:55.0,,Offensive rebound by J. Green,48,45
241,3,7:52.0,,M. Gasol misses 2-pt jump shot from 20 ft,48,45
242,3,7:51.0,Defensive rebound by G. Hayward,,48,45
243,3,7:39.0,J. Ingles misses 3-pt jump shot from 27 ft,,48,45
244,3,7:37.0,Offensive rebound by G. Hayward,,48,45
245,3,7:37.0,G. Hayward makes 2-pt tip-in from 2 ft,,50,45
246,3,7:29.0,,Memphis full timeout,50,45
247,3,7:21.0,,M. Conley misses 2-pt jump shot from 7 ft,50,45
248,3,7:19.0,,Offensive rebound by M. Gasol,50,45
249,3,7:17.0,,Turnover by J. Green (bad pass; steal by G. Hayward),50,45
250,3,6:58.0,Shooting foul by K. Koufos (drawn by R. Gobert),,50,45
251,3,6:58.0,R. Gobert makes free throw 1 of 2,,51,45
252,3,6:58.0,R. Gobert makes free throw 2 of 2,,52,45
253,3,6:35.0,,J. Green misses 2-pt jump shot from 8 ft,52,45
254,3,6:34.0,Defensive rebound by R. Gobert,,52,45
255,3,6:18.0,G. Hayward misses 2-pt jump shot from 9 ft,,52,45
256,3,6:18.0,Offensive rebound by R. Gobert,,52,45
257,3,6:18.0,R. Gobert misses 2-pt tip-in from 1 ft,,52,45
258,3,6:15.0,,Defensive rebound by K. Koufos,52,45
259,3,5:55.0,,K. Koufos makes 2-pt layup from 2 ft,52,47
260,3,5:32.0,R. Gobert makes 2-pt layup from 2 ft (assist by D. Exum),,54,47
261,3,5:18.0,,Turnover by M. Conley (bad pass; steal by G. Hayward),54,47
262,3,5:16.0,Shooting foul by J. Green (drawn by G. Hayward),,54,47
263,3,5:16.0,G. Hayward makes free throw 1 of 2,,55,47
264,3,5:16.0,,J. Leuer enters the game for K. Koufos,55,47
265,3,5:16.0,R. Hood enters the game for D. Favors,,55,47
266,3,5:16.0,T. Booker enters the game for J. Ingles,,55,47
267,3,5:16.0,G. Hayward misses free throw 2 of 2,,55,47
268,3,5:15.0,Offensive rebound by Team,,55,47
269,3,5:08.0,Turnover by G. Hayward (bad pass; steal by M. Conley),,55,47
270,3,5:03.0,,Shooting foul by T. Booker (drawn by J. Leuer),55,47
271,3,5:03.0,,J. Leuer makes free throw 1 of 2,55,48
272,3,5:03.0,T. Burke enters the game for D. Exum,,55,48
273,3,5:03.0,,J. Adams enters the game for J. Green,55,48
274,3,5:03.0,,J. Leuer makes free throw 2 of 2,55,49
275,3,4:38.0,T. Burke misses 2-pt jump shot from 22 ft,,55,49
276,3,4:37.0,,Defensive rebound by M. Gasol,55,49
277,3,4:27.0,,M. Gasol makes 2-pt jump shot from 12 ft (assist by C. Lee),55,51
278,3,4:03.0,R. Hood makes 2-pt jump shot from 18 ft,,57,51
279,3,3:52.0,,J. Adams makes 2-pt jump shot from 16 ft,57,53
280,3,3:31.0,Turnover by R. Hood (dbl dribble),,57,53
281,3,3:10.0,,J. Adams misses 2-pt jump shot from 8 ft,57,53
282,3,3:09.0,Defensive rebound by R. Gobert,,57,53
283,3,3:03.0,G. Hayward makes 2-pt jump shot from 17 ft (assist by R. Gobert),,59,53
284,3,2:54.0,Violation by R. Gobert (def goaltending),,59,53
285,3,2:54.0,,M. Conley makes 2-pt layup from 3 ft,59,55
286,3,2:54.0,,Shooting foul by T. Burke (drawn by M. Conley),59,55
287,3,2:54.0,Utah full timeout,,59,55
288,3,2:54.0,E. Millsap enters the game for G. Hayward,,59,55
289,3,2:54.0,J. Evans enters the game for T. Booker,,59,55
290,3,2:54.0,,M. Conley makes free throw 1 of 1,59,56
291,3,2:37.0,Personal foul by M. Conley (drawn by R. Gobert),,59,56
292,3,2:26.0,T. Burke misses 3-pt jump shot from 26 ft,,59,56
293,3,2:25.0,,Defensive rebound by Team,59,56
294,3,2:06.0,,M. Gasol misses 2-pt jump shot from 20 ft,59,56
295,3,2:05.0,Defensive rebound by J. Evans,,59,56
296,3,1:45.0,J. Evans makes 2-pt layup from 2 ft (assist by T. Burke),,61,56
297,3,1:26.0,,J. Leuer misses 2-pt jump shot from 19 ft,61,56
298,3,1:25.0,Defensive rebound by J. Evans,,61,56
299,3,1:06.0,Turnover by R. Gobert (bad pass),,61,56
300,3,1:06.0,Technical foul by Team,,61,56
301,3,1:06.0,,N. Calathes enters the game for M. Conley,61,56
302,3,1:06.0,,C. Lee makes technical free throw,61,57
303,3,1:06.0,D. Favors enters the game for R. Gobert,,61,57
304,3,0:56.0,,C. Lee misses 2-pt jump shot from 11 ft,61,57
305,3,0:54.0,Defensive rebound by J. Evans,,61,57
306,3,0:42.0,R. Hood makes 3-pt jump shot from 26 ft (assist by T. Burke),,64,57
307,3,0:30.0,,N. Calathes makes 2-pt layup from 1 ft (assist by M. Gasol),64,59
308,3,0:24.0,Turnover by R. Hood (bad pass; steal by N. Calathes),,64,59
309,3,0:21.0,,N. Calathes makes 2-pt layup from 2 ft,64,61
310,3,0:21.0,,Shooting foul by R. Hood (drawn by N. Calathes),64,61
311,3,0:21.0,J. Ingles enters the game for E. Millsap,,64,61
312,3,0:21.0,,J. Green enters the game for M. Gasol,64,61
313,3,0:21.0,,N. Calathes misses free throw 1 of 1,64,61
314,3,0:21.0,,Offensive rebound by J. Leuer,64,61
315,3,0:19.0,,J. Leuer misses 2-pt layup from 2 ft (block by R. Hood),64,61
316,3,0:17.0,Defensive rebound by D. Favors,,64,61
317,3,0:01.0,R. Hood misses 3-pt jump shot from 26 ft,,64,61
318,3,0:00.0,Offensive rebound by Team,,64,61
319,4,11:44.0,,K. Koufos misses 2-pt layup from 2 ft (block by J. Evans),64,61
320,4,11:43.0,Defensive rebound by J. Evans,,64,61
321,4,11:19.0,R. Hood makes 3-pt jump shot from 25 ft (assist by T. Burke),,67,61
322,4,11:02.0,,J. Adams makes 2-pt jump shot from 20 ft (assist by K. Koufos),67,63
323,4,10:44.0,D. Favors misses 2-pt jump shot from 18 ft,,67,63
324,4,10:43.0,Offensive rebound by J. Evans,,67,63
325,4,10:27.0,T. Burke misses 2-pt layup from 1 ft,,67,63
326,4,10:24.0,Offensive rebound by D. Favors,,67,63
327,4,10:24.0,D. Favors misses 2-pt tip-in at rim,,67,63
328,4,10:23.0,,Defensive rebound by C. Lee,67,63
329,4,10:15.0,,C. Lee makes 2-pt jump shot from 18 ft,67,65
330,4,9:52.0,Shooting foul by J. Adams (drawn by R. Hood),,67,65
331,4,9:52.0,R. Hood makes free throw 1 of 3,,68,65
332,4,9:52.0,R. Hood makes free throw 2 of 3,,69,65
333,4,9:52.0,E. Millsap enters the game for T. Burke,,69,65
334,4,9:52.0,D. Exum enters the game for J. Ingles,,69,65
335,4,9:52.0,R. Hood makes free throw 3 of 3,,70,65
336,4,9:38.0,,J. Adams makes 2-pt jump shot from 13 ft,70,67
337,4,9:14.0,D. Favors makes 2-pt jump shot from 6 ft (assist by R. Hood),,72,67
338,4,8:58.0,,J. Green misses 2-pt jump shot from 20 ft,72,67
339,4,8:57.0,Defensive rebound by J. Evans,,72,67
340,4,8:39.0,D. Favors makes 2-pt jump shot from 7 ft,,74,67
341,4,8:32.0,,Memphis full timeout,74,67
342,4,8:32.0,G. Hayward enters the game for E. Millsap,,74,67
343,4,8:32.0,J. Ingles enters the game for R. Hood,,74,67
344,4,8:28.0,,Shooting foul by D. Exum (drawn by N. Calathes),74,67
345,4,8:28.0,,N. Calathes makes free throw 1 of 2,74,68
346,4,8:28.0,,N. Calathes misses free throw 2 of 2,74,68
347,4,8:27.0,,Offensive rebound by K. Koufos,74,68
348,4,8:16.0,,J. Adams makes 2-pt layup from 1 ft (assist by N. Calathes),74,70
349,4,8:03.0,D. Favors makes 2-pt jump shot from 10 ft,,76,70
350,4,7:45.0,,C. Lee misses 3-pt jump shot from 22 ft,76,70
351,4,7:44.0,Defensive rebound by J. Evans,,76,70
352,4,7:21.0,D. Favors misses 2-pt jump shot from 9 ft (block by N. Calathes),,76,70
353,4,7:20.0,,Defensive rebound by N. Calathes,76,70
354,4,7:12.0,,Turnover by N. Calathes (bad pass; steal by D. Favors),76,70
355,4,6:50.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by D. Favors),,79,70
356,4,6:37.0,,Turnover by N. Calathes (bad pass; steal by G. Hayward),79,70
357,4,6:24.0,J. Evans makes 2-pt layup from 1 ft (assist by G. Hayward),,81,70
358,4,6:20.0,,Memphis full timeout,81,70
359,4,6:20.0,R. Gobert enters the game for D. Favors,,81,70
360,4,6:20.0,,M. Conley enters the game for J. Green,81,70
361,4,6:20.0,,M. Gasol enters the game for C. Lee,81,70
362,4,6:12.0,,Shooting foul by D. Exum (drawn by M. Conley),81,70
363,4,6:12.0,,M. Conley misses free throw 1 of 2,81,70
364,4,6:12.0,,Offensive rebound by Team,81,70
365,4,6:12.0,,M. Conley makes free throw 2 of 2,81,71
366,4,5:55.0,R. Gobert makes 2-pt layup from 1 ft (assist by G. Hayward),,83,71
367,4,5:40.0,,M. Gasol misses 2-pt jump shot from 9 ft,83,71
368,4,5:38.0,Defensive rebound by R. Gobert,,83,71
369,4,5:20.0,R. Gobert makes 2-pt layup from 1 ft (assist by D. Exum),,85,71
370,4,5:06.0,,Personal foul by J. Evans (drawn by K. Koufos),85,71
371,4,5:06.0,D. Favors enters the game for J. Evans,,85,71
372,4,5:00.0,,K. Koufos misses 2-pt jump shot from 7 ft,85,71
373,4,4:59.0,,Offensive rebound by M. Gasol,85,71
374,4,4:58.0,,M. Gasol makes 2-pt dunk at rim,85,73
375,4,4:40.0,D. Favors makes 2-pt jump shot from 13 ft (assist by D. Exum),,87,73
376,4,4:25.0,,K. Koufos misses 2-pt hook shot from 7 ft,87,73
377,4,4:23.0,Defensive rebound by R. Gobert,,87,73
378,4,4:06.0,Turnover by D. Favors (bad pass; steal by J. Adams),,87,73
379,4,4:03.0,,J. Adams makes 2-pt layup from 1 ft,87,75
380,4,3:41.0,G. Hayward makes 2-pt jump shot from 10 ft,,89,75
381,4,3:26.0,,Shooting foul by R. Gobert (drawn by M. Gasol),89,75
382,4,3:26.0,,M. Gasol misses free throw 1 of 2,89,75
383,4,3:26.0,,Offensive rebound by Team,89,75
384,4,3:26.0,,J. Green enters the game for K. Koufos,89,75
385,4,3:26.0,,C. Lee enters the game for J. Adams,89,75
386,4,3:26.0,,M. Gasol makes free throw 2 of 2,89,76
387,4,3:17.0,Turnover by G. Hayward (lost ball),,89,76
388,4,3:06.0,,M. Conley misses 2-pt layup from 1 ft,89,76
389,4,3:03.0,Defensive rebound by R. Gobert,,89,76
390,4,2:54.0,Turnover by D. Exum (bad pass),,89,76
391,4,2:54.0,,Memphis full timeout,89,76
392,4,2:54.0,T. Burke enters the game for D. Exum,,89,76
393,4,2:44.0,,Shooting foul by D. Favors (drawn by M. Gasol),89,76
394,4,2:44.0,,M. Gasol makes free throw 1 of 2,89,77
