,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
45,1,6:30.0,A. Morrow enters the game for K. Singler,,13,13
46,1,6:30.0,R. Westbrook makes free throw 2 of 2,,14,13
47,1,6:14.0,,M. Gasol makes 2-pt dunk at rim (assist by M. Conley),14,15
48,1,6:04.0,R. Westbrook misses 2-pt jump shot from 12 ft (block by M. Gasol),,14,15
49,1,6:03.0,,Defensive rebound by Team,14,15
50,1,5:53.0,,M. Conley misses 3-pt jump shot from 25 ft,14,15
51,1,5:52.0,,Offensive rebound by J. Green,14,15
52,1,5:40.0,,Z. Randolph misses 3-pt jump shot from 25 ft,14,15
53,1,5:39.0,Defensive rebound by E. Freedom,,14,15
54,1,5:31.0,D. Waiters misses 2-pt jump shot from 19 ft,,14,15
55,1,5:29.0,,Defensive rebound by Z. Randolph,14,15
56,1,5:22.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by J. Green),14,17
57,1,5:13.0,Oklahoma City full timeout,,14,17
58,1,5:13.0,,N. Calathes enters the game for J. Green,14,17
59,1,5:13.0,M. McGary enters the game for S. Adams,,14,17
60,1,5:08.0,A. Morrow makes 2-pt jump shot from 4 ft,,16,17
61,1,4:46.0,,M. Conley misses 2-pt layup at rim,16,17
62,1,4:44.0,Defensive rebound by A. Morrow,,16,17
63,1,4:41.0,Personal foul by M. Conley (drawn by D. Waiters),,16,17
64,1,4:41.0,,B. Udrih enters the game for M. Conley,16,17
65,1,4:31.0,R. Westbrook makes 2-pt layup from 1 ft,,18,17
66,1,4:06.0,,B. Udrih misses 2-pt jump shot from 17 ft,18,17
67,1,4:05.0,Defensive rebound by E. Freedom,,18,17
68,1,3:58.0,Turnover by D. Waiters (lost ball; steal by N. Calathes),,18,17
69,1,3:52.0,,Turnover by N. Calathes (bad pass; steal by E. Freedom),18,17
70,1,3:39.0,Personal foul by N. Calathes (drawn by R. Westbrook),,18,17
71,1,3:29.0,M. McGary misses 2-pt layup at rim,,18,17
72,1,3:27.0,Offensive rebound by E. Freedom,,18,17
73,1,3:27.0,E. Freedom misses 2-pt tip-in at rim,,18,17
74,1,3:25.0,,Defensive rebound by Z. Randolph,18,17
75,1,3:22.0,,Turnover by B. Udrih (bad pass),18,17
76,1,3:13.0,A. Morrow misses 2-pt jump shot from 22 ft,,18,17
77,1,3:12.0,,Defensive rebound by C. Lee,18,17
78,1,3:06.0,,Memphis full timeout,18,17
79,1,2:57.0,,Personal foul by A. Morrow (drawn by C. Lee),18,17
80,1,2:52.0,,Personal foul by A. Morrow (drawn by M. Gasol),18,17
81,1,2:37.0,,C. Lee misses 3-pt jump shot from 23 ft,18,17
82,1,2:36.0,Defensive rebound by R. Westbrook,,18,17
83,1,2:32.0,R. Westbrook misses 2-pt layup at rim,,18,17
84,1,2:31.0,Offensive rebound by Team,,18,17
85,1,2:21.0,Shooting foul by N. Calathes (drawn by R. Westbrook),,18,17
86,1,2:21.0,R. Westbrook misses free throw 1 of 2,,18,17
87,1,2:21.0,Offensive rebound by Team,,18,17
88,1,2:21.0,,K. Koufos enters the game for M. Gasol,18,17
89,1,2:21.0,,V. Carter enters the game for C. Lee,18,17
90,1,2:21.0,R. Westbrook misses free throw 2 of 2,,18,17
91,1,2:20.0,,Defensive rebound by N. Calathes,18,17
92,1,2:09.0,,Z. Randolph misses 2-pt jump shot from 16 ft,18,17
93,1,2:08.0,Defensive rebound by E. Freedom,,18,17
94,1,2:03.0,Shooting foul by N. Calathes (drawn by R. Westbrook),,18,17
95,1,2:03.0,R. Westbrook makes free throw 1 of 2,,19,17
96,1,2:03.0,R. Westbrook makes free throw 2 of 2,,20,17
97,1,1:51.0,,N. Calathes makes 2-pt layup at rim (assist by Z. Randolph),20,19
98,1,1:29.0,M. McGary misses 2-pt layup at rim,,20,19
99,1,1:26.0,,Defensive rebound by K. Koufos,20,19
100,1,1:15.0,,Z. Randolph makes 2-pt jump shot from 6 ft,20,21
101,1,0:59.0,R. Westbrook makes 2-pt jump shot from 17 ft,,22,21
102,1,0:48.0,,Shooting foul by M. McGary (drawn by B. Udrih),22,21
103,1,0:48.0,,B. Udrih makes free throw 1 of 2,22,22
104,1,0:48.0,D. Augustin enters the game for D. Waiters,,22,22
105,1,0:48.0,,B. Udrih misses free throw 2 of 2,22,22
106,1,0:47.0,Defensive rebound by E. Freedom,,22,22
107,1,0:39.0,R. Westbrook misses 3-pt jump shot from 25 ft,,22,22
108,1,0:38.0,,Defensive rebound by N. Calathes,22,22
109,1,0:34.0,,N. Calathes makes 2-pt layup at rim,22,24
110,1,0:28.0,R. Westbrook makes 2-pt layup at rim,,24,24
111,1,0:08.0,,Turnover by Z. Randolph (bad pass; steal by M. McGary),24,24
112,1,0:03.0,M. McGary makes 2-pt layup at rim,,26,24
113,1,0:00.0,,B. Udrih misses 3-pt jump shot from 26 ft,26,24
114,1,0:00.0,,Offensive rebound by Team,26,24
115,2,11:46.0,,Z. Randolph misses 2-pt jump shot from 6 ft (block by K. Singler),26,24
116,2,11:46.0,,Offensive rebound by Team,26,24
117,2,11:42.0,,Turnover by Z. Randolph (bad pass; steal by A. Morrow),26,24
118,2,11:23.0,M. McGary makes 2-pt jump shot from 12 ft (assist by D. Augustin),,28,24
119,2,11:10.0,,V. Carter misses 3-pt jump shot from 27 ft,28,24
120,2,11:08.0,Defensive rebound by K. Singler,,28,24
121,2,10:51.0,D. Augustin makes 2-pt layup from 1 ft,,30,24
122,2,10:34.0,,Z. Randolph misses 2-pt layup at rim,30,24
123,2,10:33.0,Defensive rebound by M. McGary,,30,24
124,2,10:29.0,Personal foul by Z. Randolph (drawn by D. Augustin),,30,24
125,2,10:29.0,,M. Gasol enters the game for Z. Randolph,30,24
126,2,10:29.0,,M. Conley enters the game for B. Udrih,30,24
127,2,10:23.0,Shooting foul by M. Conley (drawn by D. Augustin),,30,24
128,2,10:23.0,D. Augustin makes free throw 1 of 2,,31,24
129,2,10:23.0,D. Augustin misses free throw 2 of 2,,31,24
130,2,10:21.0,,Defensive rebound by K. Koufos,31,24
131,2,10:13.0,,Personal foul by K. Singler (drawn by J. Green),31,24
132,2,10:09.0,,Turnover by M. Gasol (bad pass; steal by K. Singler),31,24
133,2,9:56.0,K. Singler misses 3-pt jump shot from 23 ft,,31,24
134,2,9:55.0,,Defensive rebound by K. Koufos,31,24
135,2,9:42.0,,Shooting foul by M. McGary (drawn by M. Gasol),31,24
136,2,9:42.0,,M. Gasol makes free throw 1 of 2,31,25
137,2,9:42.0,,M. Gasol makes free throw 2 of 2,31,26
138,2,9:30.0,K. Singler makes 3-pt jump shot from 26 ft (assist by D. Augustin),,34,26
139,2,9:12.0,,J. Green makes 2-pt jump shot from 4 ft,34,28
140,2,8:57.0,D. Augustin misses 2-pt layup from 2 ft (block by K. Koufos),,34,28
141,2,8:55.0,,Defensive rebound by M. Gasol,34,28
142,2,8:52.0,,Shooting foul by K. Singler (drawn by M. Conley),34,28
143,2,8:52.0,,Memphis full timeout,34,28
144,2,8:52.0,,M. Conley makes free throw 1 of 2,34,29
145,2,8:52.0,,M. Conley makes free throw 2 of 2,34,30
146,2,8:35.0,A. Morrow makes 3-pt jump shot from 26 ft (assist by D. Augustin),,37,30
147,2,8:18.0,,Def 3 sec tech foul by M. McGary,37,30
148,2,8:18.0,,M. Conley makes technical free throw,37,31
149,2,8:15.0,,M. Conley makes 2-pt layup at rim,37,33
150,2,8:15.0,,Shooting foul by S. Adams (drawn by M. Conley),37,33
151,2,8:15.0,,M. Conley makes free throw 1 of 1,37,34
152,2,8:00.0,M. McGary misses 2-pt jump shot from 20 ft,,37,34
153,2,7:59.0,,Defensive rebound by K. Koufos,37,34
154,2,7:45.0,,V. Carter misses 3-pt jump shot from 26 ft,37,34
155,2,7:44.0,Defensive rebound by D. Augustin,,37,34
156,2,7:36.0,A. Morrow makes 2-pt jump shot from 12 ft (assist by D. Augustin),,39,34
157,2,7:21.0,,M. Conley misses 3-pt jump shot from 25 ft,39,34
158,2,7:19.0,Defensive rebound by S. Adams,,39,34
159,2,7:09.0,K. Singler makes 2-pt jump shot from 10 ft,,41,34
160,2,6:55.0,,Personal foul by D. Augustin (drawn by J. Green),41,34
161,2,6:55.0,R. Westbrook enters the game for K. Singler,,41,34
162,2,6:55.0,E. Freedom enters the game for S. Adams,,41,34
163,2,6:55.0,,J. Green makes free throw 1 of 2,41,35
164,2,6:55.0,,J. Green misses free throw 2 of 2,41,35
165,2,6:54.0,Defensive rebound by M. McGary,,41,35
166,2,6:36.0,M. McGary misses 2-pt jump shot from 11 ft,,41,35
167,2,6:35.0,Offensive rebound by E. Freedom,,41,35
168,2,6:28.0,E. Freedom misses 2-pt jump shot from 5 ft (block by M. Gasol),,41,35
169,2,6:26.0,Offensive rebound by A. Morrow,,41,35
170,2,6:24.0,A. Morrow misses 2-pt jump shot from 15 ft,,41,35
171,2,6:22.0,Offensive rebound by R. Westbrook,,41,35
172,2,6:19.0,D. Augustin misses 3-pt jump shot from 25 ft,,41,35
173,2,6:18.0,Offensive rebound by D. Augustin,,41,35
174,2,6:12.0,Turnover by E. Freedom (lost ball),,41,35
175,2,5:56.0,,J. Green makes 3-pt jump shot from 24 ft (assist by M. Conley),41,38
176,2,5:47.0,Oklahoma City full timeout,,41,38
177,2,5:47.0,S. Novak enters the game for M. McGary,,41,38
178,2,5:47.0,,C. Lee enters the game for V. Carter,41,38
179,2,5:38.0,S. Novak misses 3-pt jump shot from 24 ft (block by M. Gasol),,41,38
180,2,5:36.0,,Defensive rebound by M. Conley,41,38
181,2,5:24.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by M. Gasol),41,41
182,2,5:10.0,R. Westbrook misses 2-pt layup at rim,,41,41
183,2,5:09.0,,Defensive rebound by C. Lee,41,41
184,2,5:08.0,,Turnover by C. Lee (lost ball; steal by R. Westbrook),41,41
185,2,5:03.0,R. Westbrook misses 2-pt layup at rim,,41,41
186,2,5:03.0,,Defensive rebound by J. Green,41,41
187,2,5:03.0,,Personal foul by R. Westbrook (drawn by J. Green),41,41
188,2,5:03.0,,J. Green makes free throw 1 of 2,41,42
189,2,5:03.0,,J. Green makes free throw 2 of 2,41,43
190,2,4:53.0,R. Westbrook misses 2-pt layup at rim (block by J. Green),,41,43
191,2,4:52.0,Offensive rebound by Team,,41,43
192,2,4:52.0,S. Adams enters the game for S. Novak,,41,43
193,2,4:48.0,R. Westbrook makes 2-pt layup from 2 ft (assist by A. Morrow),,43,43
194,2,4:25.0,,C. Lee misses 3-pt jump shot from 22 ft,43,43
195,2,4:24.0,,Offensive rebound by K. Koufos,43,43
196,2,4:23.0,,K. Koufos makes 2-pt layup at rim,43,45
197,2,4:03.0,A. Morrow misses 3-pt jump shot from 25 ft,,43,45
198,2,4:02.0,,Defensive rebound by M. Conley,43,45
199,2,3:53.0,,K. Koufos misses 2-pt layup from 1 ft,43,45
200,2,3:52.0,Defensive rebound by E. Freedom,,43,45
201,2,3:43.0,Turnover by R. Westbrook (bad pass; steal by M. Gasol),,43,45
202,2,3:40.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),43,47
203,2,3:37.0,Oklahoma City full timeout,,43,47
204,2,3:37.0,,B. Udrih enters the game for M. Conley,43,47
205,2,3:37.0,D. Waiters enters the game for D. Augustin,,43,47
206,2,3:16.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,45,47
207,2,3:01.0,,J. Green makes 3-pt jump shot from 25 ft (assist by K. Koufos),45,50
208,2,2:43.0,A. Morrow misses 2-pt jump shot from 10 ft,,45,50
209,2,2:42.0,,Defensive rebound by Team,45,50
210,2,2:42.0,,Memphis full timeout,45,50
211,2,2:42.0,,Z. Randolph enters the game for K. Koufos,45,50
212,2,2:29.0,,J. Green makes 2-pt dunk at rim (assist by M. Gasol),45,52
213,2,2:05.0,D. Waiters misses 2-pt jump shot from 20 ft,,45,52
214,2,2:03.0,,Defensive rebound by Z. Randolph,45,52
215,2,1:58.0,,Personal foul by S. Adams (drawn by M. Gasol),45,52
216,2,1:58.0,,M. Gasol misses free throw 1 of 2,45,52
217,2,1:58.0,,Offensive rebound by Team,45,52
218,2,1:58.0,M. McGary enters the game for S. Adams,,45,52
219,2,1:58.0,,M. Gasol misses free throw 2 of 2,45,52
220,2,1:57.0,,Offensive rebound by Z. Randolph,45,52
221,2,1:47.0,,C. Lee misses 3-pt jump shot from 26 ft,45,52
222,2,1:45.0,Defensive rebound by R. Westbrook,,45,52
223,2,1:38.0,A. Morrow makes 2-pt jump shot from 15 ft,,47,52
224,2,1:10.0,,M. Gasol misses 2-pt jump shot from 15 ft,47,52
225,2,1:09.0,Defensive rebound by M. McGary,,47,52
226,2,0:54.0,E. Freedom misses 2-pt jump shot from 4 ft,,47,52
227,2,0:53.0,,Defensive rebound by M. Gasol,47,52
228,2,0:45.0,,Personal foul by A. Morrow (drawn by Z. Randolph),47,52
229,2,0:45.0,,Z. Randolph misses free throw 1 of 2,47,52
230,2,0:45.0,,Offensive rebound by Team,47,52
231,2,0:45.0,K. Singler enters the game for A. Morrow,,47,52
232,2,0:45.0,,Z. Randolph makes free throw 2 of 2,47,53
233,2,0:36.0,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),,49,53
234,2,0:36.0,Shooting foul by M. Gasol (drawn by E. Freedom),,49,53
235,2,0:36.0,E. Freedom misses free throw 1 of 1,,49,53
236,2,0:36.0,,Defensive rebound by Team,49,53
237,2,0:25.0,,B. Udrih makes 2-pt jump shot from 12 ft,49,55
238,2,0:01.0,E. Freedom misses 2-pt jump shot from 14 ft,,49,55
239,2,0:00.0,Offensive rebound by Team,,49,55
240,3,11:42.0,,Turnover by C. Lee (step out of bounds),49,55
241,3,11:32.0,Offensive foul by E. Freedom (drawn by M. Gasol),,49,55
242,3,11:32.0,Turnover by E. Freedom (offensive foul),,49,55
243,3,11:15.0,,Turnover by J. Green (bad pass),49,55
244,3,11:01.0,D. Waiters makes 2-pt layup at rim,,51,55
245,3,10:40.0,,M. Gasol makes 2-pt layup from 2 ft,51,57
246,3,10:24.0,Shooting foul by M. Gasol (drawn by S. Adams),,51,57
247,3,10:24.0,S. Adams misses free throw 1 of 2,,51,57
248,3,10:24.0,Offensive rebound by Team,,51,57
249,3,10:24.0,S. Adams makes free throw 2 of 2,,52,57
250,3,10:14.0,,M. Gasol makes 2-pt jump shot from 4 ft,52,59
251,3,10:01.0,Turnover by R. Westbrook (bad pass),,52,59
252,3,9:51.0,,J. Green misses 3-pt jump shot from 24 ft,52,59
253,3,9:49.0,Defensive rebound by R. Westbrook,,52,59
254,3,9:38.0,R. Westbrook misses 2-pt jump shot from 10 ft,,52,59
255,3,9:35.0,Offensive rebound by E. Freedom,,52,59
256,3,9:33.0,E. Freedom makes 2-pt layup at rim,,54,59
257,3,9:09.0,,Z. Randolph makes 2-pt jump shot from 14 ft,54,61
258,3,8:52.0,Turnover by R. Westbrook (bad pass; steal by M. Conley),,54,61
259,3,8:47.0,,Shooting foul by K. Singler (drawn by M. Conley),54,61
260,3,8:47.0,,M. Conley misses free throw 1 of 2,54,61
261,3,8:47.0,,Offensive rebound by Team,54,61
262,3,8:47.0,,M. Conley makes free throw 2 of 2,54,62
263,3,8:33.0,E. Freedom makes 2-pt jump shot from 10 ft,,56,62
264,3,8:14.0,Loose ball foul by R. Westbrook (drawn by M. Gasol),,56,62
265,3,8:05.0,,J. Green misses 2-pt jump shot from 7 ft,56,62
266,3,8:05.0,Defensive rebound by E. Freedom,,56,62
267,3,8:05.0,,Loose ball foul by Z. Randolph (drawn by E. Freedom),56,62
268,3,7:49.0,E. Freedom makes 2-pt hook shot from 7 ft,,58,62
269,3,7:24.0,,M. Conley misses 3-pt jump shot from 23 ft,58,62
270,3,7:23.0,Defensive rebound by D. Waiters,,58,62
271,3,7:10.0,D. Waiters makes 2-pt layup at rim,,60,62
272,3,6:44.0,,M. Gasol misses 2-pt jump shot from 18 ft,60,62
273,3,6:43.0,Defensive rebound by K. Singler,,60,62
274,3,6:35.0,S. Adams makes 2-pt jump shot from 6 ft (assist by R. Westbrook),,62,62
275,3,6:34.0,,Memphis full timeout,62,62
276,3,6:34.0,,N. Calathes enters the game for J. Green,62,62
277,3,6:17.0,,Z. Randolph misses 2-pt layup at rim (block by R. Westbrook),62,62
278,3,6:15.0,,Offensive rebound by Z. Randolph,62,62
279,3,6:14.0,,Z. Randolph makes 2-pt layup from 1 ft,62,64
280,3,5:48.0,E. Freedom makes 2-pt jump shot from 20 ft,,64,64
281,3,5:27.0,,M. Gasol misses 2-pt jump shot from 15 ft,64,64
282,3,5:26.0,Defensive rebound by S. Adams,,64,64
283,3,5:19.0,D. Waiters misses 3-pt jump shot from 26 ft,,64,64
284,3,5:18.0,,Defensive rebound by M. Gasol,64,64
285,3,5:00.0,,M. Conley makes 2-pt jump shot from 8 ft,64,66
286,3,4:41.0,Turnover by D. Waiters (bad pass),,64,66
287,3,4:28.0,,Turnover by Z. Randolph (lost ball; steal by K. Singler),64,66
288,3,4:23.0,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),,66,66
289,3,4:04.0,,M. Gasol makes 2-pt layup from 1 ft,66,68
290,3,3:52.0,R. Westbrook misses 2-pt jump shot from 13 ft,,66,68
291,3,3:51.0,,Defensive rebound by Team,66,68
292,3,3:50.0,A. Morrow enters the game for K. Singler,,66,68
293,3,3:41.0,,M. Gasol misses 2-pt layup from 2 ft (block by E. Freedom),66,68
294,3,3:40.0,Defensive rebound by S. Adams,,66,68
295,3,3:35.0,R. Westbrook misses 2-pt layup from 1 ft,,66,68
296,3,3:34.0,,Defensive rebound by M. Conley,66,68
297,3,3:27.0,,N. Calathes makes 2-pt layup from 1 ft (assist by M. Conley),66,70
298,3,3:09.0,E. Freedom misses 2-pt jump shot from 15 ft,,66,70
299,3,3:08.0,,Defensive rebound by M. Gasol,66,70
300,3,3:03.0,,Personal foul by E. Freedom (drawn by Z. Randolph),66,70
301,3,3:03.0,,K. Koufos enters the game for Z. Randolph,66,70
302,3,3:03.0,M. McGary enters the game for S. Adams,,66,70
303,3,2:50.0,,C. Lee misses 2-pt jump shot from 20 ft,66,70
304,3,2:48.0,Defensive rebound by A. Morrow,,66,70
305,3,2:45.0,Personal foul by N. Calathes (drawn by R. Westbrook),,66,70
306,3,2:45.0,Oklahoma City full timeout,,66,70
307,3,2:45.0,D. Augustin enters the game for D. Waiters,,66,70
308,3,2:36.0,Turnover by A. Morrow (bad pass; steal by M. Gasol),,66,70
309,3,2:12.0,,C. Lee misses 2-pt jump shot from 16 ft,66,70
310,3,2:11.0,,Offensive rebound by K. Koufos,66,70
311,3,2:02.0,,N. Calathes makes 2-pt jump shot from 7 ft,66,72
312,3,1:48.0,Turnover by E. Freedom (bad pass; steal by C. Lee),,66,72
313,3,1:35.0,,Turnover by M. Gasol (lost ball),66,72
314,3,1:35.0,,Violation by Team (delay of game),66,72
315,3,1:22.0,M. McGary misses 2-pt jump shot from 15 ft,,66,72
316,3,1:21.0,,Defensive rebound by N. Calathes,66,72
317,3,1:09.0,,Personal foul by M. McGary (drawn by K. Koufos),66,72
318,3,1:09.0,,B. Udrih enters the game for M. Conley,66,72
319,3,1:09.0,,J. Green enters the game for C. Lee,66,72
320,3,1:00.0,,J. Green makes 2-pt jump shot from 7 ft,66,74
321,3,0:47.0,R. Westbrook misses 3-pt jump shot from 25 ft,,66,74
322,3,0:45.0,,Defensive rebound by B. Udrih,66,74
323,3,0:34.0,,Shooting foul by A. Morrow (drawn by M. Gasol),66,74
324,3,0:34.0,,M. Gasol misses free throw 1 of 2,66,74
325,3,0:34.0,,Offensive rebound by Team,66,74
326,3,0:34.0,,M. Gasol makes free throw 2 of 2,66,75
327,3,0:13.0,E. Freedom misses 2-pt layup at rim,,66,75
328,3,0:11.0,Offensive rebound by E. Freedom,,66,75
329,3,0:10.0,Shooting foul by J. Green (drawn by E. Freedom),,66,75
330,3,0:10.0,E. Freedom misses free throw 1 of 2,,66,75
331,3,0:10.0,Offensive rebound by Team,,66,75
332,3,0:10.0,,V. Carter enters the game for K. Koufos,66,75
333,3,0:10.0,E. Freedom makes free throw 2 of 2,,67,75
334,3,0:09.0,,Turnover by V. Carter (bad pass; steal by A. Morrow),67,75
335,3,0:09.0,Personal foul by B. Udrih (drawn by A. Morrow),,67,75
336,3,0:09.0,A. Morrow makes free throw 1 of 2,,68,75
337,3,0:09.0,K. Singler enters the game for E. Freedom,,68,75
338,3,0:09.0,A. Morrow makes free throw 2 of 2,,69,75
339,3,0:01.0,,N. Calathes makes 2-pt jump shot from 19 ft,69,77
340,4,11:47.0,D. Waiters misses 2-pt layup from 2 ft,,69,77
341,4,11:46.0,,Defensive rebound by K. Koufos,69,77
342,4,11:22.0,,B. Udrih misses 3-pt jump shot from 27 ft,69,77
343,4,11:21.0,Defensive rebound by S. Adams,,69,77
344,4,10:58.0,D. Augustin misses 2-pt layup from 2 ft,,69,77
345,4,10:56.0,,Defensive rebound by V. Carter,69,77
346,4,10:50.0,,Turnover by N. Calathes (lost ball),69,77
347,4,10:50.0,,Loose ball foul by N. Calathes (drawn by D. Waiters),69,77
348,4,10:50.0,,M. Conley enters the game for N. Calathes,69,77
349,4,10:35.0,D. Waiters misses 2-pt layup at rim,,69,77
350,4,10:33.0,,Defensive rebound by J. Green,69,77
351,4,10:21.0,,V. Carter misses 3-pt jump shot from 26 ft,69,77
352,4,10:21.0,Defensive rebound by A. Morrow,,69,77
353,4,10:12.0,K. Singler misses 2-pt layup from 2 ft,,69,77
354,4,10:09.0,,Defensive rebound by K. Koufos,69,77
355,4,9:58.0,,B. Udrih makes 2-pt jump shot from 10 ft,69,79
356,4,9:40.0,Personal foul by M. Conley (drawn by D. Augustin),,69,79
357,4,9:37.0,Personal foul by V. Carter (drawn by D. Augustin),,69,79
358,4,9:30.0,K. Singler makes 3-pt jump shot from 26 ft (assist by D. Augustin),,72,79
359,4,9:11.0,,K. Koufos misses 2-pt jump shot from 7 ft,72,79
360,4,9:10.0,Defensive rebound by A. Morrow,,72,79
361,4,9:02.0,D. Waiters misses 2-pt layup from 1 ft,,72,79
362,4,8:59.0,,Defensive rebound by B. Udrih,72,79
363,4,8:41.0,,Shooting foul by K. Singler (drawn by M. Conley),72,79
364,4,8:41.0,,Memphis full timeout,72,79
365,4,8:41.0,,M. Conley makes free throw 1 of 2,72,80
366,4,8:41.0,,M. Conley makes free throw 2 of 2,72,81
367,4,8:30.0,S. Adams misses 2-pt jump shot from 3 ft,,72,81
368,4,8:28.0,,Defensive rebound by K. Koufos,72,81
369,4,8:13.0,,K. Koufos makes 2-pt layup from 1 ft (assist by M. Conley),72,83
370,4,7:56.0,K. Singler makes 3-pt jump shot from 23 ft (assist by A. Morrow),,75,83
371,4,7:41.0,,J. Green misses 2-pt jump shot from 11 ft,75,83
372,4,7:40.0,Defensive rebound by K. Singler,,75,83
373,4,7:22.0,A. Morrow misses 3-pt jump shot from 26 ft,,75,83
374,4,7:21.0,,Defensive rebound by K. Koufos,75,83
375,4,7:10.0,,M. Conley makes 2-pt layup at rim,75,85
376,4,6:45.0,Turnover by A. Morrow (lost ball),,75,85
377,4,6:45.0,R. Westbrook enters the game for D. Augustin,,75,85
378,4,6:30.0,,K. Koufos misses 2-pt layup at rim,75,85
379,4,6:29.0,,Offensive rebound by K. Koufos,75,85
380,4,6:29.0,,K. Koufos misses 2-pt tip-in at rim,75,85
381,4,6:27.0,Defensive rebound by S. Adams,,75,85
382,4,6:13.0,R. Westbrook misses 3-pt jump shot from 24 ft,,75,85
383,4,6:11.0,Offensive rebound by S. Adams,,75,85
384,4,6:11.0,S. Adams makes 2-pt dunk at rim,,77,85
385,4,5:42.0,,M. Conley misses 3-pt jump shot from 25 ft,77,85
386,4,5:40.0,Defensive rebound by A. Morrow,,77,85
387,4,5:34.0,Shooting foul by K. Koufos (drawn by D. Waiters),,77,85
388,4,5:34.0,,Memphis full timeout,77,85
389,4,5:34.0,,C. Lee enters the game for B. Udrih,77,85
390,4,5:34.0,,M. Gasol enters the game for K. Koufos,77,85
391,4,5:34.0,,Z. Randolph enters the game for V. Carter,77,85
392,4,5:34.0,D. Waiters makes free throw 1 of 2,,78,85
393,4,5:34.0,D. Waiters makes free throw 2 of 2,,79,85
