,QUARTER,TIME_REMAINING,DENVER_ACTION,WASHINGTON_ACTION,DENVER_SCORE,WASHINGTON_SCORE
91,1,1:42.0,,Defensive rebound by N. Hilário,21,28
92,1,1:27.0,,B. Beal misses 2-pt layup at rim (block by D. Arthur),21,28
93,1,1:25.0,,Offensive rebound by M. Gortat,21,28
94,1,1:23.0,,M. Gortat misses 2-pt layup at rim (block by W. Chandler),21,28
95,1,1:22.0,Defensive rebound by W. Chandler,,21,28
96,1,1:17.0,W. Chandler misses 2-pt layup from 1 ft (block by J. Wall),,21,28
97,1,1:17.0,Offensive rebound by Team,,21,28
98,1,1:17.0,,O. Porter enters the game for B. Beal,21,28
99,1,1:17.0,D. Gallinari enters the game for W. Chandler,,21,28
100,1,1:02.0,A. Afflalo makes 2-pt layup at rim,,23,28
101,1,0:48.0,,Personal foul by T. Lawson (drawn by J. Wall),23,28
102,1,0:48.0,,J. Wall makes free throw 1 of 2,23,29
103,1,0:48.0,,K. Séraphin enters the game for M. Gortat,23,29
104,1,0:48.0,G. Harris enters the game for A. Afflalo,,23,29
105,1,0:48.0,,J. Wall makes free throw 2 of 2,23,30
106,1,0:39.0,Shooting block foul by K. Séraphin (drawn by T. Lawson),,23,30
107,1,0:39.0,T. Lawson makes free throw 1 of 2,,24,30
108,1,0:39.0,T. Lawson makes free throw 2 of 2,,25,30
109,1,0:30.0,,O. Porter misses 2-pt jump shot from 19 ft,25,30
110,1,0:28.0,Defensive rebound by J. Hickson,,25,30
111,1,0:08.0,J. Hickson makes 2-pt dunk at rim (assist by T. Lawson),,27,30
112,1,0:08.0,Shooting foul by K. Séraphin (drawn by J. Hickson),,27,30
113,1,0:08.0,J. Hickson makes free throw 1 of 1,,28,30
114,1,0:05.0,,Turnover by J. Wall (lost ball),28,30
115,1,0:03.0,D. Arthur misses 2-pt jump shot from 18 ft,,28,30
116,1,0:02.0,,Defensive rebound by O. Porter,28,30
117,1,0:01.0,,O. Porter misses 3-pt jump shot from 64 ft,28,30
118,1,0:00.0,,Offensive rebound by Team,28,30
119,2,11:50.0,Turnover by J. Hickson (bad pass; steal by N. Hilário),,28,30
120,2,11:46.0,,Turnover by O. Porter (lost ball; steal by J. Hickson),28,30
121,2,11:40.0,G. Harris misses 2-pt jump shot from 21 ft,,28,30
122,2,11:37.0,,Defensive rebound by K. Séraphin,28,30
123,2,11:20.0,,R. Butler makes 2-pt jump shot from 17 ft (assist by A. Miller),28,32
124,2,11:05.0,D. Gallinari misses 3-pt jump shot from 27 ft,,28,32
125,2,11:03.0,,Defensive rebound by O. Porter,28,32
126,2,10:50.0,,Personal foul by G. Harris (drawn by O. Porter),28,32
127,2,10:36.0,,R. Butler misses 3-pt jump shot from 25 ft,28,32
128,2,10:34.0,Defensive rebound by G. Harris,,28,32
129,2,10:32.0,Turnover by G. Harris (bad pass; steal by R. Butler),,28,32
130,2,10:19.0,Violation by J. Hickson (def goaltending),,28,32
131,2,10:19.0,,R. Butler makes 2-pt layup from 2 ft,28,34
132,2,10:00.0,D. Gallinari makes 2-pt layup from 2 ft,,30,34
133,2,9:41.0,,N. Hilário misses 2-pt jump shot from 16 ft,30,34
134,2,9:40.0,Defensive rebound by D. Arthur,,30,34
135,2,9:32.0,J. Hickson misses 2-pt jump shot from 4 ft (block by K. Séraphin),,30,34
136,2,9:30.0,,Defensive rebound by O. Porter,30,34
137,2,9:19.0,,R. Butler makes 2-pt jump shot from 15 ft,30,36
138,2,9:07.0,Personal foul by A. Miller (drawn by D. Arthur),,30,36
139,2,8:58.0,N. Robinson misses 2-pt jump shot from 19 ft (block by N. Hilário),,30,36
140,2,8:56.0,,Defensive rebound by N. Hilário,30,36
141,2,8:48.0,,K. Séraphin makes 2-pt jump shot from 17 ft (assist by A. Miller),30,38
142,2,8:34.0,G. Harris misses 2-pt jump shot from 5 ft (block by O. Porter),,30,38
143,2,8:32.0,Offensive rebound by D. Arthur,,30,38
144,2,8:32.0,Offensive foul by D. Arthur (drawn by N. Hilário),,30,38
145,2,8:32.0,Turnover by D. Arthur (offensive foul),,30,38
146,2,8:32.0,Official timeout,,30,38
147,2,8:32.0,,K. Humphries enters the game for N. Hilário,30,38
148,2,8:32.0,T. Mozgov enters the game for J. Hickson,,30,38
149,2,8:17.0,,K. Humphries makes 2-pt jump shot from 15 ft (assist by K. Séraphin),30,40
150,2,7:54.0,T. Mozgov makes 2-pt hook shot from 7 ft (assist by D. Arthur),,32,40
151,2,7:44.0,,A. Miller makes 2-pt layup from 1 ft,32,42
152,2,7:25.0,D. Gallinari misses 2-pt jump shot from 19 ft,,32,42
153,2,7:24.0,Offensive rebound by D. Arthur,,32,42
154,2,7:20.0,N. Robinson makes 3-pt jump shot from 27 ft (assist by D. Arthur),,35,42
155,2,7:04.0,,K. Humphries misses 2-pt layup from 2 ft (block by T. Mozgov),35,42
156,2,7:03.0,Defensive rebound by D. Gallinari,,35,42
157,2,6:54.0,T. Mozgov misses 2-pt layup at rim (block by R. Butler),,35,42
158,2,6:53.0,,Defensive rebound by A. Miller,35,42
159,2,6:51.0,,Shooting foul by D. Arthur (drawn by O. Porter),35,42
160,2,6:51.0,,O. Porter makes free throw 1 of 2,35,43
161,2,6:51.0,,O. Porter makes free throw 2 of 2,35,44
162,2,6:35.0,D. Arthur misses 3-pt jump shot from 26 ft,,35,44
163,2,6:34.0,,Defensive rebound by O. Porter,35,44
164,2,6:27.0,,Turnover by A. Miller (bad pass; steal by T. Mozgov),35,44
165,2,6:26.0,K. Faried enters the game for D. Arthur,,35,44
166,2,6:16.0,N. Robinson makes 2-pt jump shot from 21 ft,,37,44
167,2,6:02.0,,R. Butler makes 3-pt jump shot from 25 ft (assist by O. Porter),37,47
168,2,5:57.0,Personal foul by A. Miller (drawn by N. Robinson),,37,47
169,2,5:57.0,,Washington full timeout,37,47
170,2,5:57.0,A. Afflalo enters the game for G. Harris,,37,47
171,2,5:57.0,W. Chandler enters the game for D. Gallinari,,37,47
172,2,5:48.0,A. Afflalo misses 2-pt jump shot from 4 ft (block by R. Butler),,37,47
173,2,5:48.0,Offensive rebound by Team,,37,47
174,2,5:38.0,N. Robinson misses 3-pt jump shot from 23 ft,,37,47
175,2,5:36.0,,Defensive rebound by A. Miller,37,47
176,2,5:30.0,,K. Humphries makes 2-pt jump shot from 18 ft (assist by A. Miller),37,49
177,2,5:08.0,K. Faried makes 2-pt hook shot from 5 ft,,39,49
178,2,4:49.0,,R. Butler misses 2-pt jump shot from 21 ft,39,49
179,2,4:48.0,,Offensive rebound by K. Humphries,39,49
180,2,4:34.0,,O. Porter misses 3-pt jump shot from 24 ft,39,49
181,2,4:32.0,Defensive rebound by T. Mozgov,,39,49
182,2,4:16.0,Turnover by N. Robinson (bad pass; steal by O. Porter),,39,49
183,2,4:12.0,,K. Humphries makes 2-pt dunk at rim (assist by O. Porter),39,51
184,2,4:11.0,Denver full timeout,,39,51
185,2,4:11.0,,J. Wall enters the game for R. Butler,39,51
186,2,4:11.0,,B. Beal enters the game for O. Porter,39,51
187,2,4:11.0,,P. Pierce enters the game for A. Miller,39,51
188,2,4:11.0,T. Lawson enters the game for N. Robinson,,39,51
189,2,3:58.0,K. Faried makes 2-pt hook shot from 4 ft (assist by T. Lawson),,41,51
190,2,3:42.0,,K. Humphries makes 2-pt jump shot from 17 ft (assist by B. Beal),41,53
191,2,3:24.0,W. Chandler misses 2-pt jump shot from 5 ft,,41,53
192,2,3:23.0,,Defensive rebound by J. Wall,41,53
193,2,3:13.0,,K. Séraphin makes 2-pt dunk at rim (assist by J. Wall),41,55
194,2,3:00.0,Turnover by A. Afflalo (lost ball; steal by J. Wall),,41,55
195,2,2:57.0,,Shooting foul by W. Chandler (drawn by K. Humphries),41,55
196,2,2:57.0,Denver full timeout,,41,55
197,2,2:57.0,D. Gallinari enters the game for K. Faried,,41,55
198,2,2:57.0,,K. Humphries makes free throw 1 of 2,41,56
199,2,2:57.0,,K. Humphries makes free throw 2 of 2,41,57
200,2,2:34.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Lawson),,44,57
201,2,2:18.0,,K. Séraphin misses 2-pt jump shot from 5 ft (block by T. Mozgov),44,57
202,2,2:18.0,,Offensive rebound by K. Séraphin,44,57
203,2,2:18.0,,Turnover by K. Séraphin (traveling),44,57
204,2,2:18.0,,M. Gortat enters the game for K. Séraphin,44,57
205,2,2:09.0,T. Mozgov misses 2-pt layup from 1 ft (block by M. Gortat),,44,57
206,2,2:07.0,,Defensive rebound by P. Pierce,44,57
207,2,2:02.0,,B. Beal misses 3-pt jump shot from 24 ft,44,57
208,2,2:00.0,,Offensive rebound by P. Pierce,44,57
209,2,1:53.0,,J. Wall makes 2-pt dunk at rim (assist by B. Beal),44,59
210,2,1:43.0,A. Afflalo misses 3-pt jump shot from 25 ft,,44,59
211,2,1:42.0,,Defensive rebound by B. Beal,44,59
212,2,1:22.0,,K. Humphries misses 2-pt jump shot from 17 ft,44,59
213,2,1:21.0,,Offensive rebound by P. Pierce,44,59
214,2,1:19.0,,P. Pierce makes 2-pt layup at rim,44,61
215,2,1:07.0,T. Lawson misses 2-pt jump shot from 16 ft,,44,61
216,2,1:06.0,,Defensive rebound by P. Pierce,44,61
217,2,1:02.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),44,63
218,2,1:02.0,,Shooting foul by W. Chandler (drawn by M. Gortat),44,63
219,2,1:02.0,A. Gee enters the game for W. Chandler,,44,63
220,2,1:02.0,,M. Gortat makes free throw 1 of 1,44,64
221,2,0:47.0,A. Gee makes 2-pt layup from 1 ft (assist by T. Lawson),,46,64
222,2,0:37.0,,K. Humphries misses 2-pt layup at rim,46,64
223,2,0:36.0,Defensive rebound by T. Mozgov,,46,64
224,2,0:27.0,T. Lawson misses 2-pt jump shot from 7 ft (block by K. Humphries),,46,64
225,2,0:26.0,,Defensive rebound by P. Pierce,46,64
226,2,0:03.0,,P. Pierce misses 2-pt jump shot from 13 ft,46,64
227,2,0:02.0,,Offensive rebound by K. Humphries,46,64
228,2,0:01.0,,Personal foul by D. Gallinari (drawn by K. Humphries),46,64
229,2,0:01.0,,K. Humphries makes free throw 1 of 2,46,65
230,2,0:01.0,,K. Humphries misses free throw 2 of 2,46,65
231,2,0:00.0,Defensive rebound by T. Mozgov,,46,65
232,3,11:41.0,Shooting foul by M. Gortat (drawn by T. Mozgov),,46,65
233,3,11:41.0,T. Mozgov makes free throw 1 of 2,,47,65
234,3,11:41.0,T. Mozgov makes free throw 2 of 2,,48,65
235,3,11:18.0,,K. Humphries makes 2-pt jump shot from 17 ft (assist by M. Gortat),48,67
236,3,11:07.0,K. Faried misses 2-pt jump shot from 15 ft,,48,67
237,3,11:06.0,,Defensive rebound by M. Gortat,48,67
238,3,10:55.0,,M. Gortat makes 2-pt jump shot from 12 ft (assist by J. Wall),48,69
239,3,10:32.0,A. Afflalo misses 3-pt jump shot from 28 ft,,48,69
240,3,10:31.0,,Defensive rebound by J. Wall,48,69
241,3,10:18.0,,J. Wall misses 2-pt jump shot from 19 ft,48,69
242,3,10:17.0,Defensive rebound by T. Mozgov,,48,69
243,3,10:13.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,50,69
244,3,9:51.0,,Turnover by K. Humphries (bad pass; steal by K. Faried),50,69
245,3,9:47.0,Turnover by K. Faried (bad pass; steal by P. Pierce),,50,69
246,3,9:44.0,,P. Pierce misses 3-pt jump shot from 25 ft,50,69
247,3,9:43.0,Defensive rebound by T. Lawson,,50,69
248,3,9:38.0,W. Chandler misses 2-pt layup at rim (block by J. Wall),,50,69
249,3,9:35.0,,Defensive rebound by J. Wall,50,69
250,3,9:32.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),50,72
251,3,9:09.0,T. Lawson misses 3-pt jump shot from 26 ft,,50,72
252,3,9:08.0,Offensive rebound by K. Faried,,50,72
253,3,8:54.0,W. Chandler misses 2-pt jump shot from 13 ft,,50,72
254,3,8:53.0,,Defensive rebound by J. Wall,50,72
255,3,8:46.0,,B. Beal misses 3-pt jump shot from 27 ft,50,72
256,3,8:45.0,,Offensive rebound by M. Gortat,50,72
257,3,8:37.0,,Shooting foul by T. Lawson (drawn by M. Gortat),50,72
258,3,8:37.0,,M. Gortat makes free throw 1 of 2,50,73
259,3,8:37.0,,M. Gortat makes free throw 2 of 2,50,74
260,3,8:23.0,W. Chandler misses 2-pt jump shot from 4 ft,,50,74
261,3,8:23.0,,Defensive rebound by Team,50,74
262,3,8:23.0,Loose ball foul by T. Mozgov (drawn by K. Humphries),,50,74
263,3,8:13.0,,Turnover by J. Wall (bad pass; steal by K. Faried),50,74
264,3,8:10.0,Shooting foul by K. Humphries (drawn by W. Chandler),,50,74
265,3,8:10.0,W. Chandler makes free throw 1 of 2,,51,74
266,3,8:10.0,W. Chandler makes free throw 2 of 2,,52,74
267,3,7:55.0,,P. Pierce misses 2-pt jump shot from 12 ft,52,74
268,3,7:54.0,,Offensive rebound by K. Humphries,52,74
269,3,7:42.0,,K. Humphries misses 2-pt layup from 1 ft,52,74
270,3,7:41.0,Defensive rebound by K. Faried,,52,74
271,3,7:32.0,T. Mozgov misses 2-pt jump shot from 16 ft,,52,74
272,3,7:31.0,,Defensive rebound by J. Wall,52,74
273,3,7:22.0,,M. Gortat misses 2-pt jump shot from 17 ft,52,74
274,3,7:21.0,Defensive rebound by W. Chandler,,52,74
275,3,7:06.0,W. Chandler makes 3-pt jump shot from 30 ft (assist by K. Faried),,55,74
276,3,6:47.0,,P. Pierce misses 3-pt jump shot from 23 ft,55,74
277,3,6:46.0,,Offensive rebound by M. Gortat,55,74
278,3,6:44.0,,Shooting foul by W. Chandler (drawn by P. Pierce),55,74
279,3,6:44.0,,P. Pierce misses free throw 1 of 2,55,74
280,3,6:44.0,,Offensive rebound by Team,55,74
281,3,6:44.0,,P. Pierce makes free throw 2 of 2,55,75
282,3,6:33.0,Shooting foul by P. Pierce (drawn by W. Chandler),,55,75
283,3,6:33.0,W. Chandler makes free throw 1 of 2,,56,75
284,3,6:33.0,W. Chandler makes free throw 2 of 2,,57,75
285,3,6:21.0,,K. Humphries makes 2-pt jump shot from 8 ft (assist by J. Wall),57,77
286,3,6:07.0,W. Chandler makes 3-pt jump shot from 30 ft (assist by T. Lawson),,60,77
287,3,5:49.0,,K. Humphries makes 2-pt jump shot from 16 ft (assist by J. Wall),60,79
288,3,5:36.0,,Washington full timeout,60,79
289,3,5:36.0,A. Gee enters the game for W. Chandler,,60,79
290,3,5:36.0,D. Arthur enters the game for K. Faried,,60,79
291,3,5:29.0,Turnover by D. Arthur (lost ball; steal by K. Humphries),,60,79
292,3,5:09.0,,Turnover by B. Beal (bad pass; steal by T. Lawson),60,79
293,3,5:05.0,Shooting foul by J. Wall (drawn by A. Gee),,60,79
294,3,5:05.0,A. Gee makes free throw 1 of 2,,61,79
295,3,5:05.0,A. Gee makes free throw 2 of 2,,62,79
296,3,4:43.0,,J. Wall makes 3-pt jump shot from 27 ft (assist by M. Gortat),62,82
297,3,4:31.0,A. Afflalo misses 3-pt jump shot from 26 ft,,62,82
298,3,4:30.0,,Defensive rebound by K. Humphries,62,82
299,3,4:07.0,,J. Wall makes 2-pt jump shot from 21 ft,62,84
300,3,3:52.0,D. Arthur makes 2-pt jump shot from 18 ft (assist by T. Lawson),,64,84
301,3,3:31.0,,J. Wall misses 3-pt jump shot from 26 ft,64,84
302,3,3:30.0,Defensive rebound by A. Gee,,64,84
303,3,3:21.0,Shooting foul by J. Wall (drawn by A. Gee),,64,84
304,3,3:21.0,A. Gee misses free throw 1 of 2,,64,84
305,3,3:21.0,Offensive rebound by Team,,64,84
306,3,3:21.0,J. Hickson enters the game for T. Mozgov,,64,84
307,3,3:21.0,,R. Butler enters the game for P. Pierce,64,84
308,3,3:21.0,,N. Hilário enters the game for K. Humphries,64,84
309,3,3:21.0,A. Gee misses free throw 2 of 2,,64,84
310,3,3:19.0,,Defensive rebound by N. Hilário,64,84
311,3,2:59.0,,R. Butler misses 2-pt jump shot from 13 ft,64,84
312,3,2:57.0,,Offensive rebound by N. Hilário,64,84
313,3,2:57.0,,Shooting foul by J. Hickson (drawn by N. Hilário),64,84
314,3,2:57.0,Denver full timeout,,64,84
315,3,2:57.0,D. Gallinari enters the game for A. Afflalo,,64,84
316,3,2:57.0,,N. Hilário makes free throw 1 of 2,64,85
317,3,2:57.0,,N. Hilário makes free throw 2 of 2,64,86
318,3,2:47.0,D. Gallinari misses 3-pt jump shot from 25 ft,,64,86
319,3,2:46.0,,Defensive rebound by N. Hilário,64,86
320,3,2:29.0,,M. Gortat misses 2-pt layup from 1 ft (block by J. Hickson),64,86
321,3,2:26.0,Defensive rebound by D. Gallinari,,64,86
322,3,2:20.0,D. Gallinari makes 2-pt layup at rim,,66,86
323,3,2:02.0,,M. Gortat makes 2-pt jump shot from 15 ft (assist by J. Wall),66,88
324,3,1:50.0,D. Arthur misses 3-pt jump shot from 28 ft,,66,88
325,3,1:49.0,,Defensive rebound by J. Wall,66,88
326,3,1:35.0,,Shooting foul by J. Hickson (drawn by N. Hilário),66,88
327,3,1:35.0,,N. Hilário makes free throw 1 of 2,66,89
328,3,1:35.0,,O. Porter enters the game for B. Beal,66,89
329,3,1:35.0,,N. Hilário makes free throw 2 of 2,66,90
330,3,1:19.0,Shooting foul by M. Gortat (drawn by T. Lawson),,66,90
331,3,1:19.0,T. Lawson makes 2-pt jump shot from 3 ft,,68,90
332,3,1:19.0,T. Lawson makes free throw 1 of 1,,69,90
333,3,1:04.0,,J. Wall misses 2-pt jump shot from 15 ft,69,90
334,3,1:03.0,Defensive rebound by D. Arthur,,69,90
335,3,0:55.0,Turnover by D. Arthur (lost ball; steal by N. Hilário),,69,90
336,3,0:45.0,,J. Wall misses 3-pt jump shot from 26 ft,69,90
337,3,0:44.0,Defensive rebound by J. Hickson,,69,90
338,3,0:34.0,Offensive foul by D. Arthur (drawn by J. Wall),,69,90
339,3,0:34.0,Turnover by D. Arthur (offensive foul),,69,90
340,3,0:11.0,,M. Gortat misses 2-pt jump shot from 15 ft,69,90
341,3,0:10.0,,Offensive rebound by N. Hilário,69,90
342,3,0:02.0,,Turnover by J. Wall (lost ball; steal by T. Lawson),69,90
343,3,0:01.0,T. Lawson misses 3-pt jump shot from 62 ft,,69,90
344,3,0:00.0,Offensive rebound by Team,,69,90
345,4,11:41.0,,N. Hilário makes 2-pt dunk at rim (assist by A. Miller),69,92
346,4,11:28.0,N. Robinson misses 3-pt jump shot from 27 ft,,69,92
347,4,11:26.0,,Defensive rebound by O. Porter,69,92
348,4,11:09.0,,N. Hilário misses 2-pt jump shot from 3 ft (block by J. McGee),69,92
349,4,11:07.0,Defensive rebound by T. Lawson,,69,92
350,4,11:06.0,T. Lawson makes 2-pt layup from 1 ft,,71,92
351,4,11:06.0,Shooting foul by R. Butler (drawn by T. Lawson),,71,92
352,4,11:06.0,T. Lawson makes free throw 1 of 1,,72,92
353,4,10:49.0,,K. Séraphin makes 2-pt dunk at rim (assist by A. Miller),72,94
354,4,10:39.0,J. McGee makes 2-pt dunk at rim (assist by T. Lawson),,74,94
355,4,10:25.0,,Shooting foul by D. Gallinari (drawn by N. Hilário),74,94
356,4,10:25.0,,N. Hilário misses free throw 1 of 2,74,94
357,4,10:25.0,,Offensive rebound by Team,74,94
358,4,10:25.0,,N. Hilário misses free throw 2 of 2,74,94
359,4,10:23.0,Defensive rebound by J. McGee,,74,94
360,4,10:09.0,Shooting foul by R. Butler (drawn by N. Robinson),,74,94
361,4,10:09.0,N. Robinson misses free throw 1 of 2,,74,94
362,4,10:09.0,Offensive rebound by Team,,74,94
363,4,10:09.0,N. Robinson makes free throw 2 of 2,,75,94
364,4,9:52.0,,K. Séraphin makes 2-pt hook shot from 5 ft (assist by R. Butler),75,96
365,4,9:38.0,D. Gallinari misses 3-pt jump shot from 26 ft,,75,96
366,4,9:37.0,,Defensive rebound by R. Butler,75,96
367,4,9:28.0,,N. Hilário makes 2-pt layup at rim (assist by O. Porter),75,98
368,4,9:17.0,T. Lawson makes 2-pt jump shot from 10 ft,,77,98
369,4,9:04.0,,Personal foul by G. Harris (drawn by O. Porter),77,98
370,4,9:04.0,W. Chandler enters the game for D. Gallinari,,77,98
371,4,8:49.0,,R. Butler misses 3-pt jump shot from 28 ft,77,98
372,4,8:48.0,,Offensive rebound by K. Séraphin,77,98
373,4,8:46.0,,K. Séraphin makes 2-pt dunk at rim,77,100
374,4,8:41.0,Denver full timeout,,77,100
375,4,8:41.0,Official timeout,,77,100
376,4,8:41.0,E. Green enters the game for N. Robinson,,77,100
377,4,8:29.0,E. Green makes 2-pt jump shot from 21 ft,,79,100
378,4,8:10.0,,R. Butler misses 3-pt jump shot from 26 ft,79,100
379,4,8:10.0,,Offensive rebound by Team,79,100
380,4,8:10.0,Loose ball foul by W. Chandler (drawn by N. Hilário),,79,100
381,4,7:57.0,,A. Miller makes 2-pt layup at rim,79,102
382,4,7:54.0,Turnover by T. Lawson (bad pass),,79,102
383,4,7:38.0,,K. Séraphin misses 2-pt jump shot from 3 ft (block by J. McGee),79,102
