,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
35,1,5:42.0,Offensive rebound by Team,,13,12
36,1,5:42.0,N. Calathes enters the game for J. Green,,13,12
37,1,5:42.0,,T. Booker enters the game for D. Favors,13,12
38,1,5:42.0,M. Gasol makes free throw 2 of 2,,14,12
39,1,5:26.0,,R. Hood misses 3-pt jump shot from 25 ft,14,12
40,1,5:26.0,,Offensive rebound by Team,14,12
41,1,5:26.0,,Personal foul by M. Gasol (drawn by R. Gobert),14,12
42,1,5:15.0,,Turnover by R. Gobert (lost ball; steal by Z. Randolph),14,12
43,1,5:08.0,M. Gasol makes 2-pt jump shot from 6 ft (assist by N. Calathes),,16,12
44,1,4:43.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by T. Booker),16,15
45,1,4:24.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by N. Calathes),,18,15
46,1,4:09.0,,Shooting foul by N. Calathes (drawn by G. Hayward),18,15
47,1,4:09.0,,G. Hayward makes free throw 1 of 2,18,16
48,1,4:09.0,,G. Hayward makes free throw 2 of 2,18,17
49,1,3:50.0,B. Udrih makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,21,17
50,1,3:36.0,,R. Hood misses 3-pt jump shot from 25 ft,21,17
51,1,3:35.0,Defensive rebound by N. Calathes,,21,17
52,1,3:30.0,Shooting foul by T. Booker (drawn by M. Gasol),,21,17
53,1,3:30.0,M. Gasol makes free throw 1 of 2,,22,17
54,1,3:30.0,K. Koufos enters the game for Z. Randolph,,22,17
55,1,3:30.0,M. Gasol makes free throw 2 of 2,,23,17
56,1,3:20.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),23,19
57,1,2:54.0,N. Calathes misses 2-pt jump shot from 16 ft (block by R. Gobert),,23,19
58,1,2:48.0,,Defensive rebound by G. Hayward,23,19
59,1,2:41.0,,G. Hayward makes 2-pt hook shot from 7 ft,23,21
60,1,2:20.0,B. Udrih misses 2-pt jump shot from 13 ft,,23,21
61,1,2:19.0,,Defensive rebound by R. Gobert,23,21
62,1,2:03.0,,Shooting foul by C. Lee (drawn by R. Hood),23,21
63,1,2:03.0,,Utah full timeout,23,21
64,1,2:03.0,V. Carter enters the game for C. Lee,,23,21
65,1,2:03.0,J. Green enters the game for B. Udrih,,23,21
66,1,2:03.0,,J. Ingles enters the game for G. Hayward,23,21
67,1,2:03.0,,R. Hood makes free throw 1 of 2,23,22
68,1,2:03.0,,R. Hood makes free throw 2 of 2,23,23
69,1,1:49.0,V. Carter makes 3-pt jump shot from 25 ft (assist by J. Green),,26,23
70,1,1:23.0,,Turnover by Team (shot clock),26,23
71,1,1:23.0,,J. Cooley enters the game for R. Gobert,26,23
72,1,1:10.0,Shooting foul by J. Cooley (drawn by J. Green),,26,23
73,1,1:10.0,J. Green misses free throw 1 of 2,,26,23
74,1,1:10.0,Offensive rebound by Team,,26,23
75,1,1:10.0,,B. Cotton enters the game for D. Exum,26,23
76,1,1:10.0,,E. Millsap enters the game for R. Hood,26,23
77,1,1:10.0,J. Green makes free throw 2 of 2,,27,23
78,1,1:00.0,,Turnover by J. Ingles (lost ball; steal by V. Carter),27,23
79,1,0:48.0,J. Green misses 3-pt jump shot from 23 ft,,27,23
80,1,0:44.0,Offensive rebound by Team,,27,23
81,1,0:30.0,,Offensive charge foul by V. Carter (drawn by J. Cooley),27,23
82,1,0:30.0,Turnover by V. Carter (offensive foul),,27,23
83,1,0:15.0,,T. Booker misses 2-pt jump shot from 18 ft,27,23
84,1,0:14.0,Defensive rebound by V. Carter,,27,23
85,1,0:08.0,Offensive foul by M. Gasol (drawn by J. Cooley),,27,23
86,1,0:08.0,Turnover by M. Gasol (offensive foul),,27,23
87,1,0:08.0,R. Smith enters the game for M. Gasol,,27,23
88,1,0:08.0,,Turnover by T. Booker (bad pass),27,23
89,1,0:08.0,M. Gasol enters the game for R. Smith,,27,23
90,1,0:08.0,,R. Gobert enters the game for J. Cooley,27,23
91,1,0:05.0,M. Gasol makes 2-pt jump shot from 11 ft,,29,23
92,1,0:00.0,,T. Booker misses 3-pt jump shot from 40 ft,29,23
93,1,0:00.0,,Offensive rebound by Team,29,23
94,2,11:43.0,,T. Booker misses 3-pt jump shot from 24 ft,29,23
95,2,11:41.0,Defensive rebound by J. Adams,,29,23
96,2,11:33.0,Offensive foul by J. Green (drawn by B. Cotton),,29,23
97,2,11:33.0,Turnover by J. Green (offensive foul),,29,23
98,2,11:33.0,,J. Cooley enters the game for R. Gobert,29,23
99,2,11:21.0,,J. Ingles misses 2-pt jump shot from 22 ft,29,23
100,2,11:18.0,Defensive rebound by J. Adams,,29,23
101,2,11:05.0,J. Green makes 2-pt dunk at rim (assist by V. Carter),,31,23
102,2,10:44.0,,Shooting foul by N. Calathes (drawn by T. Booker),31,23
103,2,10:44.0,,E. Millsap misses free throw 1 of 2,31,23
104,2,10:44.0,,Offensive rebound by Team,31,23
105,2,10:44.0,,E. Millsap makes free throw 2 of 2,31,24
106,2,10:41.0,Personal foul by E. Millsap (drawn by J. Adams),,31,24
107,2,10:26.0,J. Adams misses 3-pt jump shot from 24 ft,,31,24
108,2,10:25.0,,Defensive rebound by T. Booker,31,24
109,2,10:14.0,,Turnover by E. Millsap (bad pass; steal by N. Calathes),31,24
110,2,10:08.0,Turnover by J. Adams (traveling),,31,24
111,2,9:46.0,,B. Cotton makes 2-pt jump shot from 8 ft,31,26
112,2,9:46.0,,Shooting foul by N. Calathes (drawn by B. Cotton),31,26
113,2,9:46.0,Z. Randolph enters the game for J. Adams,,31,26
114,2,9:46.0,,B. Cotton misses free throw 1 of 1,31,26
115,2,9:45.0,Defensive rebound by Z. Randolph,,31,26
116,2,9:32.0,K. Koufos makes 2-pt layup from 2 ft (assist by N. Calathes),,33,26
117,2,9:12.0,,Turnover by E. Millsap (lost ball),33,26
118,2,9:12.0,,J. Evans enters the game for J. Cooley,33,26
119,2,8:56.0,Personal foul by E. Millsap (drawn by Z. Randolph),,33,26
120,2,8:56.0,Official timeout,,33,26
121,2,8:56.0,,G. Hayward enters the game for E. Millsap,33,26
122,2,8:44.0,J. Green makes 2-pt dunk at rim (assist by V. Carter),,35,26
123,2,8:31.0,,Personal foul by Z. Randolph (drawn by G. Hayward),35,26
124,2,8:31.0,B. Udrih enters the game for N. Calathes,,35,26
125,2,8:18.0,,B. Cotton makes 3-pt jump shot from 23 ft (assist by J. Ingles),35,29
126,2,8:00.0,V. Carter misses 3-pt jump shot from 24 ft,,35,29
127,2,7:59.0,Offensive rebound by Team,,35,29
128,2,7:59.0,Personal foul by T. Booker (drawn by Z. Randolph),,35,29
129,2,7:59.0,,R. Hood enters the game for J. Ingles,35,29
130,2,7:59.0,,D. Favors enters the game for T. Booker,35,29
131,2,7:46.0,J. Green makes 2-pt layup from 2 ft (assist by V. Carter),,37,29
132,2,7:32.0,,G. Hayward misses 2-pt jump shot from 3 ft,37,29
133,2,7:31.0,Defensive rebound by K. Koufos,,37,29
134,2,7:25.0,Turnover by Z. Randolph (bad pass),,37,29
135,2,7:03.0,,Shooting foul by V. Carter (drawn by G. Hayward),37,29
136,2,7:03.0,,G. Hayward makes free throw 1 of 2,37,30
137,2,7:03.0,,G. Hayward misses free throw 2 of 2,37,30
138,2,7:01.0,Defensive rebound by J. Green,,37,30
139,2,6:49.0,B. Udrih makes 2-pt jump shot from 17 ft (assist by K. Koufos),,39,30
140,2,6:39.0,,B. Cotton makes 2-pt jump shot from 19 ft,39,32
141,2,6:25.0,Turnover by B. Udrih (lost ball; steal by B. Cotton),,39,32
142,2,6:22.0,,Shooting foul by V. Carter (drawn by G. Hayward),39,32
143,2,6:22.0,,G. Hayward makes free throw 1 of 2,39,33
144,2,6:22.0,,D. Exum enters the game for B. Cotton,39,33
145,2,6:22.0,J. Adams enters the game for V. Carter,,39,33
146,2,6:22.0,,G. Hayward makes free throw 2 of 2,39,34
147,2,6:03.0,B. Udrih makes 2-pt jump shot from 18 ft (assist by J. Green),,41,34
148,2,5:42.0,,R. Hood makes 2-pt jump shot from 11 ft,41,36
149,2,5:28.0,Shooting foul by J. Evans (drawn by Z. Randolph),,41,36
150,2,5:28.0,,Utah full timeout,41,36
151,2,5:28.0,M. Gasol enters the game for K. Koufos,,41,36
152,2,5:28.0,,R. Gobert enters the game for J. Evans,41,36
153,2,5:28.0,Z. Randolph misses free throw 1 of 2,,41,36
154,2,5:28.0,Offensive rebound by Team,,41,36
155,2,5:28.0,Z. Randolph misses free throw 2 of 2,,41,36
156,2,5:27.0,,Defensive rebound by D. Favors,41,36
157,2,5:11.0,,D. Favors misses 2-pt jump shot from 6 ft,41,36
158,2,5:09.0,Defensive rebound by Z. Randolph,,41,36
159,2,4:56.0,J. Adams misses 2-pt jump shot from 18 ft,,41,36
160,2,4:54.0,,Defensive rebound by G. Hayward,41,36
161,2,4:50.0,,G. Hayward makes 2-pt jump shot from 11 ft,41,38
162,2,4:50.0,,Shooting foul by J. Green (drawn by G. Hayward),41,38
163,2,4:50.0,,G. Hayward misses free throw 1 of 1,41,38
164,2,4:47.0,Defensive rebound by Z. Randolph,,41,38
165,2,4:34.0,Turnover by J. Adams (bad pass; steal by D. Favors),,41,38
166,2,4:28.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),41,40
167,2,4:27.0,Memphis full timeout,,41,40
168,2,4:27.0,R. Smith enters the game for J. Green,,41,40
169,2,4:27.0,C. Lee enters the game for J. Adams,,41,40
170,2,4:04.0,M. Gasol misses 2-pt jump shot from 6 ft,,41,40
171,2,4:03.0,,Defensive rebound by D. Favors,41,40
172,2,3:53.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by G. Hayward),41,42
173,2,3:34.0,M. Gasol makes 2-pt hook shot from 7 ft,,43,42
174,2,3:13.0,,G. Hayward misses 2-pt jump shot from 18 ft,43,42
175,2,3:12.0,Defensive rebound by Team,,43,42
176,2,2:58.0,M. Gasol misses 2-pt jump shot from 4 ft,,43,42
177,2,2:56.0,,Defensive rebound by R. Gobert,43,42
178,2,2:43.0,,D. Favors misses 2-pt layup from 3 ft,43,42
179,2,2:42.0,,Offensive rebound by R. Gobert,43,42
180,2,2:42.0,,R. Gobert misses 2-pt tip-in from 2 ft,43,42
181,2,2:40.0,,Offensive rebound by R. Gobert,43,42
182,2,2:40.0,,R. Gobert makes 2-pt dunk at rim,43,44
183,2,2:21.0,Z. Randolph misses 2-pt jump shot from 6 ft,,43,44
184,2,2:20.0,Offensive rebound by Z. Randolph,,43,44
185,2,2:18.0,Z. Randolph misses 2-pt jump shot from 9 ft,,43,44
186,2,2:17.0,,Defensive rebound by D. Favors,43,44
187,2,2:12.0,,Offensive foul by R. Gobert (drawn by M. Gasol),43,44
188,2,2:12.0,,Turnover by R. Gobert (offensive foul),43,44
189,2,1:59.0,C. Lee makes 2-pt jump shot from 13 ft (assist by M. Gasol),,45,44
190,2,1:45.0,,Personal foul by R. Smith (drawn by D. Favors),45,44
191,2,1:45.0,,D. Favors makes free throw 1 of 2,45,45
192,2,1:45.0,,D. Favors misses free throw 2 of 2,45,45
193,2,1:44.0,Defensive rebound by M. Gasol,,45,45
194,2,1:32.0,,T. Booker enters the game for D. Favors,45,45
195,2,1:31.0,,Violation by D. Exum (kicked ball),45,45
196,2,1:24.0,B. Udrih misses 2-pt jump shot from 16 ft,,45,45
197,2,1:22.0,,Defensive rebound by G. Hayward,45,45
198,2,1:10.0,,Personal foul by C. Lee (drawn by G. Hayward),45,45
199,2,1:10.0,,G. Hayward makes free throw 1 of 2,45,46
200,2,1:10.0,,G. Hayward makes free throw 2 of 2,45,47
201,2,0:56.0,M. Gasol misses 2-pt jump shot from 5 ft,,45,47
202,2,0:55.0,Offensive rebound by Team,,45,47
203,2,0:55.0,Personal foul by T. Booker (drawn by Z. Randolph),,45,47
204,2,0:55.0,Z. Randolph makes free throw 1 of 2,,46,47
205,2,0:55.0,,J. Ingles enters the game for T. Booker,46,47
206,2,0:55.0,Z. Randolph makes free throw 2 of 2,,47,47
207,2,0:30.0,,J. Ingles misses 2-pt layup from 3 ft,47,47
208,2,0:29.0,Defensive rebound by B. Udrih,,47,47
209,2,0:11.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by B. Udrih),,49,47
210,2,0:03.0,,G. Hayward misses 3-pt jump shot from 24 ft,49,47
211,2,0:01.0,,Offensive rebound by R. Gobert,49,47
212,2,0:01.0,,R. Gobert misses 2-pt tip-in at rim,49,47
213,2,0:01.0,,Offensive rebound by R. Gobert,49,47
214,2,0:01.0,,R. Gobert makes 2-pt dunk at rim,49,49
215,2,0:00.0,R. Smith misses 3-pt jump shot from 63 ft,,49,49
216,2,0:00.0,Offensive rebound by Team,,49,49
217,3,11:37.0,,D. Favors misses 2-pt jump shot from 13 ft,49,49
218,3,11:36.0,Defensive rebound by M. Gasol,,49,49
219,3,11:17.0,Turnover by J. Green (traveling),,49,49
220,3,11:06.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Gobert),49,52
221,3,10:39.0,C. Lee misses 2-pt jump shot from 3 ft,,49,52
222,3,10:38.0,Offensive rebound by C. Lee,,49,52
223,3,10:28.0,J. Green misses 3-pt jump shot from 24 ft,,49,52
224,3,10:26.0,,Defensive rebound by R. Hood,49,52
225,3,10:12.0,,D. Favors misses 2-pt jump shot from 16 ft,49,52
226,3,10:11.0,Defensive rebound by B. Udrih,,49,52
227,3,9:56.0,Z. Randolph makes 2-pt hook shot from 4 ft,,51,52
228,3,9:36.0,,D. Exum misses 3-pt jump shot from 22 ft,51,52
229,3,9:35.0,Defensive rebound by Z. Randolph,,51,52
230,3,9:34.0,Turnover by Z. Randolph (traveling),,51,52
231,3,9:23.0,,G. Hayward makes 2-pt jump shot from 17 ft,51,54
232,3,8:57.0,Z. Randolph misses 2-pt jump shot from 15 ft,,51,54
233,3,8:56.0,,Defensive rebound by R. Gobert,51,54
234,3,8:35.0,,D. Exum makes 3-pt jump shot from 22 ft (assist by R. Gobert),51,57
235,3,8:18.0,J. Green makes 2-pt layup from 2 ft,,53,57
236,3,8:01.0,,G. Hayward misses 2-pt jump shot from 15 ft,53,57
237,3,8:01.0,Defensive rebound by Team,,53,57
238,3,8:01.0,,Loose ball foul by R. Gobert (drawn by M. Gasol),53,57
239,3,7:48.0,B. Udrih makes 2-pt jump shot from 19 ft,,55,57
240,3,7:35.0,,Personal foul by Z. Randolph (drawn by G. Hayward),55,57
241,3,7:26.0,,D. Favors makes 2-pt dunk at rim (assist by D. Exum),55,59
242,3,7:03.0,B. Udrih makes 3-pt jump shot from 24 ft (assist by M. Gasol),,58,59
243,3,6:42.0,,D. Exum misses 3-pt jump shot from 24 ft,58,59
244,3,6:41.0,Defensive rebound by Team,,58,59
245,3,6:18.0,Z. Randolph makes 2-pt jump shot from 6 ft (assist by J. Green),,60,59
246,3,6:18.0,Away from play foul by R. Hood (drawn by M. Gasol),,60,59
247,3,6:18.0,,Utah full timeout,60,59
248,3,6:18.0,M. Gasol misses free throw 1 of 1,,60,59
249,3,6:16.0,,Defensive rebound by R. Gobert,60,59
250,3,5:57.0,,R. Hood makes 3-pt jump shot from 25 ft,60,62
251,3,5:40.0,B. Udrih makes 2-pt jump shot from 14 ft (assist by M. Gasol),,62,62
252,3,5:23.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),62,64
253,3,5:03.0,C. Lee makes 3-pt jump shot from 24 ft (assist by M. Gasol),,65,64
254,3,4:47.0,,G. Hayward misses 3-pt jump shot from 24 ft,65,64
255,3,4:46.0,Defensive rebound by M. Gasol,,65,64
256,3,4:34.0,,J. Ingles enters the game for G. Hayward,65,64
257,3,4:26.0,Shooting foul by D. Favors (drawn by Z. Randolph),,65,64
258,3,4:26.0,Z. Randolph makes free throw 1 of 2,,66,64
259,3,4:26.0,,T. Booker enters the game for D. Favors,66,64
260,3,4:26.0,Z. Randolph makes free throw 2 of 2,,67,64
261,3,4:15.0,,Turnover by R. Hood (bad pass; steal by Z. Randolph),67,64
262,3,4:07.0,Personal foul by R. Hood (drawn by Z. Randolph),,67,64
263,3,3:55.0,Z. Randolph makes 2-pt hook shot from 6 ft,,69,64
264,3,3:37.0,,T. Booker misses 2-pt jump shot from 13 ft,69,64
265,3,3:36.0,Defensive rebound by M. Gasol,,69,64
266,3,3:28.0,J. Green misses 3-pt jump shot from 25 ft,,69,64
267,3,3:27.0,,Defensive rebound by R. Gobert,69,64
268,3,3:10.0,,R. Hood misses 2-pt jump shot from 20 ft,69,64
269,3,3:09.0,Defensive rebound by Z. Randolph,,69,64
270,3,2:56.0,B. Udrih misses 2-pt jump shot from 21 ft,,69,64
271,3,2:53.0,Offensive rebound by C. Lee,,69,64
272,3,2:47.0,M. Gasol misses 3-pt jump shot from 24 ft,,69,64
273,3,2:47.0,,Defensive rebound by Team,69,64
274,3,2:47.0,,Personal foul by Z. Randolph (drawn by T. Booker),69,64
275,3,2:47.0,Technical foul by Z. Randolph,,69,64
276,3,2:47.0,Memphis full timeout,,69,64
277,3,2:47.0,J. Leuer enters the game for M. Gasol,,69,64
278,3,2:47.0,,B. Cotton enters the game for D. Exum,69,64
279,3,2:47.0,,R. Hood makes technical free throw,69,65
280,3,2:26.0,,R. Hood misses 2-pt jump shot from 15 ft,69,65
281,3,2:25.0,,Offensive rebound by R. Gobert,69,65
282,3,2:20.0,,R. Gobert makes 2-pt layup from 1 ft,69,67
283,3,2:03.0,Z. Randolph makes 2-pt layup from 2 ft,,71,67
284,3,1:42.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by T. Booker),71,70
285,3,1:30.0,Personal foul by J. Ingles (drawn by J. Green),,71,70
286,3,1:30.0,J. Green makes free throw 1 of 2,,72,70
287,3,1:30.0,,J. Evans enters the game for R. Gobert,72,70
288,3,1:30.0,J. Green misses free throw 2 of 2,,72,70
289,3,1:28.0,,Defensive rebound by T. Booker,72,70
290,3,1:08.0,,Offensive foul by T. Booker (drawn by B. Udrih),72,70
291,3,1:08.0,,Turnover by T. Booker (offensive foul),72,70
292,3,1:08.0,,Technical foul by T. Booker,72,70
293,3,1:08.0,C. Lee makes technical free throw,,73,70
294,3,1:08.0,V. Carter enters the game for C. Lee,,73,70
295,3,0:53.0,Z. Randolph misses 2-pt jump shot from 4 ft,,73,70
296,3,0:52.0,,Defensive rebound by R. Hood,73,70
297,3,0:33.0,,R. Hood makes 2-pt jump shot from 15 ft,73,72
298,3,0:19.0,V. Carter misses 3-pt jump shot from 23 ft,,73,72
299,3,0:17.0,,Defensive rebound by J. Ingles,73,72
300,3,0:00.0,,R. Hood misses 3-pt jump shot from 26 ft,73,72
301,3,0:00.0,,Offensive rebound by Team,73,72
302,4,11:41.0,J. Green misses 2-pt hook shot from 5 ft,,73,72
303,4,11:40.0,,Defensive rebound by G. Hayward,73,72
304,4,11:26.0,,G. Hayward misses 2-pt jump shot from 10 ft,73,72
305,4,11:25.0,Defensive rebound by J. Leuer,,73,72
306,4,11:18.0,J. Green misses 2-pt jump shot from 11 ft,,73,72
307,4,11:17.0,,Defensive rebound by D. Favors,73,72
308,4,11:09.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hayward),73,75
309,4,10:50.0,Personal foul by G. Hayward (drawn by Z. Randolph),,73,75
310,4,10:41.0,V. Carter misses 3-pt jump shot from 25 ft,,73,75
311,4,10:40.0,,Defensive rebound by G. Hayward,73,75
312,4,10:34.0,,J. Ingles misses 3-pt jump shot from 23 ft,73,75
313,4,10:33.0,Defensive rebound by J. Green,,73,75
314,4,10:27.0,V. Carter misses 2-pt jump shot from 4 ft,,73,75
315,4,10:26.0,,Defensive rebound by J. Evans,73,75
316,4,10:15.0,,Personal foul by V. Carter (drawn by D. Favors),73,75
317,4,10:15.0,Memphis full timeout,,73,75
318,4,10:15.0,M. Gasol enters the game for J. Leuer,,73,75
319,4,10:15.0,K. Koufos enters the game for J. Green,,73,75
320,4,10:15.0,C. Lee enters the game for Z. Randolph,,73,75
321,4,10:04.0,,D. Favors misses 2-pt jump shot from 2 ft,73,75
322,4,10:03.0,,Offensive rebound by D. Favors,73,75
323,4,10:03.0,,D. Favors misses 2-pt tip-in from 2 ft,73,75
324,4,10:01.0,Defensive rebound by M. Gasol,,73,75
325,4,9:41.0,M. Gasol misses 2-pt jump shot from 8 ft,,73,75
326,4,9:40.0,,Defensive rebound by D. Favors,73,75
327,4,9:23.0,,J. Evans makes 3-pt jump shot from 23 ft (assist by G. Hayward),73,78
328,4,9:01.0,Turnover by C. Lee (bad pass; steal by G. Hayward),,73,78
329,4,8:58.0,,Shooting foul by N. Calathes (drawn by B. Cotton),73,78
330,4,8:58.0,,B. Cotton makes free throw 1 of 2,73,79
331,4,8:58.0,,B. Cotton misses free throw 2 of 2,73,79
332,4,8:57.0,Defensive rebound by K. Koufos,,73,79
333,4,8:49.0,Personal foul by B. Cotton (drawn by N. Calathes),,73,79
334,4,8:49.0,,R. Gobert enters the game for D. Favors,73,79
335,4,8:36.0,V. Carter misses 2-pt jump shot from 14 ft,,73,79
336,4,8:35.0,,Defensive rebound by B. Cotton,73,79
337,4,8:28.0,,B. Cotton makes 3-pt jump shot from 25 ft,73,82
338,4,8:09.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by V. Carter),,75,82
339,4,7:42.0,,J. Evans misses 2-pt jump shot from 8 ft,75,82
340,4,7:42.0,,Offensive rebound by Team,75,82
341,4,7:42.0,,Turnover by Team (shot clock),75,82
342,4,7:34.0,Personal foul by J. Ingles (drawn by V. Carter),,75,82
343,4,7:34.0,,D. Favors enters the game for J. Evans,75,82
344,4,7:21.0,M. Gasol makes 2-pt jump shot from 13 ft,,77,82
345,4,6:57.0,,B. Cotton misses 2-pt jump shot from 21 ft,77,82
346,4,6:56.0,Defensive rebound by K. Koufos,,77,82
347,4,6:40.0,M. Gasol makes 2-pt jump shot from 16 ft (assist by V. Carter),,79,82
348,4,6:40.0,,Utah full timeout,79,82
349,4,6:40.0,,D. Exum enters the game for B. Cotton,79,82
350,4,6:40.0,,R. Hood enters the game for J. Ingles,79,82
351,4,6:30.0,,Personal foul by C. Lee (drawn by G. Hayward),79,82
352,4,6:19.0,,Turnover by G. Hayward (bad pass),79,82
353,4,6:03.0,Shooting foul by D. Favors (drawn by V. Carter),,79,82
354,4,6:03.0,V. Carter makes free throw 1 of 2,,80,82
355,4,6:03.0,Z. Randolph enters the game for K. Koufos,,80,82
356,4,6:03.0,V. Carter misses free throw 2 of 2,,80,82
357,4,6:01.0,Offensive rebound by M. Gasol,,80,82
358,4,6:00.0,J. Green enters the game for V. Carter,,80,82
359,4,5:52.0,C. Lee makes 2-pt jump shot from 10 ft,,82,82
360,4,5:35.0,,R. Hood misses 2-pt jump shot from 17 ft,82,82
361,4,5:32.0,Defensive rebound by Z. Randolph,,82,82
362,4,5:21.0,Turnover by J. Green (lost ball; steal by G. Hayward),,82,82
363,4,5:15.0,,G. Hayward makes 2-pt jump shot from 3 ft,82,84
364,4,4:52.0,M. Gasol misses 2-pt jump shot from 16 ft,,82,84
365,4,4:49.0,,Defensive rebound by D. Favors,82,84
366,4,4:43.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),82,86
367,4,4:31.0,Memphis full timeout,,82,86
368,4,4:31.0,B. Udrih enters the game for N. Calathes,,82,86
369,4,4:11.0,C. Lee misses 3-pt jump shot from 25 ft,,82,86
370,4,4:10.0,Offensive rebound by Z. Randolph,,82,86
371,4,4:06.0,Z. Randolph misses 2-pt jump shot from 5 ft (block by R. Gobert),,82,86
372,4,4:05.0,,Defensive rebound by G. Hayward,82,86
373,4,3:48.0,,Turnover by R. Gobert (bad pass; steal by C. Lee),82,86
374,4,3:42.0,B. Udrih makes 2-pt layup from 1 ft (assist by C. Lee),,84,86
375,4,3:27.0,,G. Hayward misses 2-pt jump shot from 4 ft,84,86
376,4,3:24.0,Defensive rebound by C. Lee,,84,86
377,4,3:17.0,C. Lee makes 2-pt layup from 1 ft,,86,86
378,4,2:52.0,,R. Hood misses 3-pt jump shot from 25 ft,86,86
379,4,2:51.0,Defensive rebound by Z. Randolph,,86,86
380,4,2:35.0,M. Gasol makes 2-pt layup from 1 ft,,88,86
381,4,2:35.0,Shooting foul by R. Gobert (drawn by M. Gasol),,88,86
382,4,2:35.0,N. Calathes enters the game for C. Lee,,88,86
383,4,2:35.0,M. Gasol makes free throw 1 of 1,,89,86
384,4,2:19.0,,Turnover by D. Exum (offensive foul),89,86
385,4,2:19.0,,Offensive foul by D. Exum (drawn by B. Udrih),89,86
386,4,1:57.0,M. Gasol misses 2-pt jump shot from 10 ft,,89,86
387,4,1:57.0,,Defensive rebound by Team,89,86
388,4,1:44.0,,Turnover by D. Favors (bad pass; steal by J. Green),89,86
389,4,1:44.0,M. Gasol misses 2-pt jump shot from 17 ft,,89,86
390,4,1:27.0,Offensive rebound by B. Udrih,,89,86
391,4,1:07.0,Z. Randolph misses 2-pt jump shot from 13 ft,,89,86
