,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
53,1,6:16.0,Personal foul by H. Barnes (drawn by A. Ajinça),,16,14
54,1,5:53.0,A. Ajinça misses 2-pt jump shot from 3 ft,,16,14
55,1,5:52.0,Offensive rebound by E. Gordon,,16,14
56,1,5:50.0,Turnover by E. Gordon (traveling),,16,14
57,1,5:50.0,,Golden State full timeout,16,14
58,1,5:38.0,,Shooting foul by A. Ajinça (drawn by H. Barnes),16,14
59,1,5:38.0,,H. Barnes makes free throw 1 of 2,16,15
60,1,5:38.0,J. Withey enters the game for A. Ajinça,,16,15
61,1,5:38.0,,H. Barnes makes free throw 2 of 2,16,16
62,1,5:25.0,D. Cunningham misses 2-pt jump shot from 20 ft,,16,16
63,1,5:24.0,,Defensive rebound by S. Curry,16,16
64,1,5:01.0,,S. Curry misses 3-pt jump shot from 28 ft,16,16
65,1,5:00.0,,Offensive rebound by A. Bogut,16,16
66,1,4:39.0,,H. Barnes makes 2-pt jump shot from 3 ft,16,18
67,1,4:25.0,Turnover by J. Withey (lost ball; steal by J. Holiday),,16,18
68,1,4:20.0,,H. Barnes misses 2-pt layup from 2 ft (block by D. Cunningham),16,18
69,1,4:18.0,Defensive rebound by T. Evans,,16,18
70,1,4:12.0,Turnover by T. Evans (bad pass),,16,18
71,1,4:12.0,,L. Barbosa enters the game for J. Holiday,16,18
72,1,4:12.0,N. Cole enters the game for E. Gordon,,16,18
73,1,3:54.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),16,20
74,1,3:34.0,Shooting foul by A. Bogut (drawn by Q. Pondexter),,16,20
75,1,3:34.0,Q. Pondexter makes free throw 1 of 2,,17,20
76,1,3:34.0,J. Fredette enters the game for T. Evans,,17,20
77,1,3:34.0,,A. Iguodala enters the game for H. Barnes,17,20
78,1,3:34.0,,M. Speights enters the game for A. Bogut,17,20
79,1,3:34.0,Q. Pondexter makes free throw 2 of 2,,18,20
80,1,3:25.0,,S. Curry misses 2-pt jump shot from 15 ft,18,20
81,1,3:23.0,Defensive rebound by D. Cunningham,,18,20
82,1,3:09.0,N. Cole misses 2-pt jump shot from 13 ft,,18,20
83,1,3:08.0,,Defensive rebound by L. Barbosa,18,20
84,1,3:00.0,,Shooting foul by D. Cunningham (drawn by A. Iguodala),18,20
85,1,3:00.0,,A. Iguodala makes free throw 1 of 2,18,21
86,1,3:00.0,,A. Iguodala makes free throw 2 of 2,18,22
87,1,2:43.0,Turnover by N. Cole (lost ball),,18,22
88,1,2:43.0,New Orleans full timeout,,18,22
89,1,2:43.0,L. Babbitt enters the game for Q. Pondexter,,18,22
90,1,2:28.0,,S. Curry misses 2-pt jump shot from 19 ft,18,22
91,1,2:26.0,,Offensive rebound by D. Green,18,22
92,1,2:17.0,,A. Iguodala misses 2-pt jump shot from 16 ft,18,22
93,1,2:16.0,Defensive rebound by J. Fredette,,18,22
94,1,2:01.0,J. Fredette makes 2-pt jump shot from 8 ft (assist by J. Withey),,20,22
95,1,1:44.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by L. Barbosa),20,24
96,1,1:16.0,L. Babbitt misses 2-pt jump shot from 15 ft,,20,24
97,1,1:15.0,,Defensive rebound by D. Green,20,24
98,1,1:08.0,,S. Curry misses 3-pt jump shot from 28 ft,20,24
99,1,1:06.0,Defensive rebound by N. Cole,,20,24
100,1,0:50.0,L. Babbitt makes 2-pt jump shot from 8 ft (assist by N. Cole),,22,24
101,1,0:41.0,,M. Speights misses 2-pt jump shot from 17 ft,22,24
102,1,0:40.0,Defensive rebound by J. Fredette,,22,24
103,1,0:32.0,Shooting foul by M. Speights (drawn by J. Withey),,22,24
104,1,0:32.0,J. Withey makes free throw 1 of 2,,23,24
105,1,0:32.0,,S. Livingston enters the game for S. Curry,23,24
106,1,0:32.0,J. Withey makes free throw 2 of 2,,24,24
107,1,0:13.0,,Shooting foul by J. Fredette (drawn by L. Barbosa),24,24
108,1,0:13.0,,L. Barbosa makes 2-pt jump shot from 8 ft (assist by S. Livingston),24,26
109,1,0:13.0,,J. McAdoo enters the game for D. Green,24,26
110,1,0:13.0,,L. Barbosa makes free throw 1 of 1,24,27
111,1,0:05.0,J. Withey makes 2-pt hook shot from 2 ft (assist by N. Cole),,26,27
112,1,0:01.0,,M. Speights makes 3-pt jump shot from 24 ft (assist by L. Barbosa),26,30
113,2,11:42.0,Turnover by L. Babbitt (traveling),,26,30
114,2,11:28.0,,Turnover by M. Speights (dbl dribble),26,30
115,2,11:12.0,N. Cole makes 2-pt jump shot from 17 ft,,28,30
116,2,10:57.0,,S. Livingston makes 2-pt jump shot from 9 ft,28,32
117,2,10:38.0,N. Cole misses 2-pt jump shot from 18 ft,,28,32
118,2,10:37.0,,Defensive rebound by Team,28,32
119,2,10:19.0,,M. Speights misses 2-pt layup from 3 ft (block by J. Withey),28,32
120,2,10:17.0,Defensive rebound by J. Withey,,28,32
121,2,10:09.0,Q. Pondexter misses 3-pt jump shot from 27 ft,,28,32
122,2,10:08.0,,Defensive rebound by M. Speights,28,32
123,2,9:58.0,,D. Lee makes 2-pt dunk at rim (assist by S. Livingston),28,34
124,2,9:38.0,Personal foul by S. Livingston (drawn by L. Babbitt),,28,34
125,2,9:24.0,Q. Pondexter misses 2-pt jump shot from 12 ft,,28,34
126,2,9:22.0,,Defensive rebound by M. Speights,28,34
127,2,9:08.0,,A. Iguodala misses 3-pt jump shot from 23 ft,28,34
128,2,9:07.0,Defensive rebound by J. Withey,,28,34
129,2,8:54.0,L. Babbitt misses 2-pt hook shot from 7 ft,,28,34
130,2,8:53.0,,Defensive rebound by D. Lee,28,34
131,2,8:52.0,,Turnover by A. Iguodala (bad pass; steal by J. Fredette),28,34
132,2,8:46.0,J. Withey makes 2-pt layup at rim (assist by Q. Pondexter),,30,34
133,2,8:20.0,,L. Barbosa makes 3-pt jump shot from 26 ft (assist by S. Livingston),30,37
134,2,8:03.0,Shooting foul by D. Lee (drawn by J. Fredette),,30,37
135,2,8:03.0,Official timeout,,30,37
136,2,8:03.0,,F. Ezeli enters the game for M. Speights,30,37
137,2,8:03.0,J. Fredette makes free throw 1 of 2,,31,37
138,2,8:03.0,J. Fredette makes free throw 2 of 2,,32,37
139,2,7:40.0,,D. Lee makes 2-pt hook shot from 9 ft,32,39
140,2,7:19.0,J. Fredette misses 3-pt jump shot from 26 ft,,32,39
141,2,7:18.0,,Defensive rebound by S. Livingston,32,39
142,2,7:03.0,,A. Iguodala misses 3-pt jump shot from 27 ft,32,39
143,2,7:02.0,Defensive rebound by N. Cole,,32,39
144,2,6:54.0,Q. Pondexter makes 2-pt layup from 2 ft,,34,39
145,2,6:33.0,,F. Ezeli misses 2-pt hook shot from 7 ft,34,39
146,2,6:32.0,Defensive rebound by L. Babbitt,,34,39
147,2,6:23.0,Q. Pondexter misses 2-pt jump shot from 10 ft,,34,39
148,2,6:22.0,,Defensive rebound by D. Lee,34,39
149,2,6:17.0,,Shooting foul by J. Fredette (drawn by L. Barbosa),34,39
150,2,6:17.0,,L. Barbosa makes free throw 1 of 2,34,40
151,2,6:17.0,A. Ajinça enters the game for J. Withey,,34,40
152,2,6:17.0,D. Cunningham enters the game for L. Babbitt,,34,40
153,2,6:17.0,E. Gordon enters the game for J. Fredette,,34,40
154,2,6:17.0,,L. Barbosa makes free throw 2 of 2,34,41
155,2,6:10.0,Personal foul by L. Barbosa (drawn by E. Gordon),,34,41
156,2,6:10.0,,J. Holiday enters the game for L. Barbosa,34,41
157,2,6:10.0,T. Evans enters the game for Q. Pondexter,,34,41
158,2,5:58.0,N. Cole misses 2-pt jump shot from 10 ft,,34,41
159,2,5:56.0,,Defensive rebound by D. Lee,34,41
160,2,5:52.0,,S. Livingston misses 2-pt hook shot from 11 ft,34,41
161,2,5:51.0,,Offensive rebound by F. Ezeli,34,41
162,2,5:51.0,,F. Ezeli makes 2-pt dunk at rim,34,43
163,2,5:32.0,N. Cole misses 3-pt jump shot from 27 ft,,34,43
164,2,5:31.0,,Defensive rebound by J. Holiday,34,43
165,2,5:17.0,,S. Livingston misses 2-pt jump shot from 12 ft,34,43
166,2,5:16.0,,Offensive rebound by F. Ezeli,34,43
167,2,5:01.0,,J. Holiday misses 2-pt jump shot from 13 ft,34,43
168,2,5:00.0,Defensive rebound by A. Ajinça,,34,43
169,2,4:46.0,,Offensive charge foul by T. Evans (drawn by D. Lee),34,43
170,2,4:46.0,Turnover by T. Evans (offensive foul),,34,43
171,2,4:46.0,,Golden State full timeout,34,43
172,2,4:46.0,,H. Barnes enters the game for A. Iguodala,34,43
173,2,4:35.0,,Personal foul by A. Ajinça (drawn by F. Ezeli),34,43
174,2,4:29.0,,J. Holiday misses 2-pt layup from 2 ft,34,43
175,2,4:27.0,Defensive rebound by A. Ajinça,,34,43
176,2,4:14.0,E. Gordon misses 3-pt jump shot from 25 ft,,34,43
177,2,4:11.0,,Defensive rebound by S. Livingston,34,43
178,2,4:04.0,,H. Barnes misses 2-pt jump shot from 21 ft,34,43
179,2,4:03.0,Defensive rebound by T. Evans,,34,43
180,2,3:49.0,A. Ajinça makes 2-pt hook shot from 8 ft,,36,43
181,2,3:34.0,J. Withey enters the game for A. Ajinça,,36,43
182,2,3:34.0,,S. Curry enters the game for J. Holiday,36,43
183,2,3:34.0,,D. Green enters the game for D. Lee,36,43
184,2,3:34.0,Q. Pondexter enters the game for T. Evans,,36,43
185,2,3:23.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Green),36,46
186,2,3:05.0,Q. Pondexter misses 2-pt jump shot from 18 ft,,36,46
187,2,3:04.0,Offensive rebound by J. Withey,,36,46
188,2,2:57.0,E. Gordon misses 3-pt jump shot from 24 ft,,36,46
189,2,2:56.0,,Defensive rebound by F. Ezeli,36,46
190,2,2:52.0,,Turnover by S. Curry (bad pass),36,46
191,2,2:52.0,New Orleans full timeout,,36,46
192,2,2:52.0,,A. Bogut enters the game for F. Ezeli,36,46
193,2,2:38.0,Shooting foul by A. Bogut (drawn by J. Withey),,36,46
194,2,2:38.0,J. Withey misses free throw 1 of 2,,36,46
195,2,2:38.0,Offensive rebound by Team,,36,46
196,2,2:38.0,J. Withey makes free throw 2 of 2,,37,46
197,2,2:20.0,,S. Livingston makes 2-pt jump shot from 13 ft,37,48
198,2,1:56.0,E. Gordon misses 3-pt jump shot from 26 ft,,37,48
199,2,1:55.0,Offensive rebound by J. Withey,,37,48
200,2,1:51.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by Q. Pondexter),,40,48
201,2,1:42.0,,Offensive foul by S. Livingston (drawn by N. Cole),40,48
202,2,1:42.0,,Turnover by S. Livingston (offensive foul),40,48
203,2,1:26.0,Turnover by D. Cunningham (lost ball),,40,48
204,2,1:13.0,,Personal foul by N. Cole (drawn by S. Curry),40,48
205,2,1:06.0,,Turnover by S. Curry (bad pass; steal by J. Withey),40,48
206,2,1:03.0,Turnover by J. Withey (bad pass; steal by A. Bogut),,40,48
207,2,0:57.0,,S. Livingston misses 2-pt jump shot from 14 ft,40,48
208,2,0:56.0,Defensive rebound by Q. Pondexter,,40,48
209,2,0:45.0,Shooting foul by S. Livingston (drawn by Q. Pondexter),,40,48
210,2,0:45.0,Q. Pondexter makes free throw 1 of 2,,41,48
211,2,0:45.0,,L. Barbosa enters the game for S. Livingston,41,48
212,2,0:45.0,Q. Pondexter makes free throw 2 of 2,,42,48
213,2,0:36.0,,H. Barnes makes 2-pt layup from 2 ft (assist by S. Curry),42,50
214,2,0:36.0,,Shooting foul by D. Cunningham (drawn by H. Barnes),42,50
215,2,0:36.0,,H. Barnes makes free throw 1 of 1,42,51
216,2,0:21.0,D. Cunningham misses 2-pt jump shot from 12 ft,,42,51
217,2,0:20.0,,Defensive rebound by A. Bogut,42,51
218,2,0:02.0,,H. Barnes makes 2-pt jump shot from 8 ft (assist by S. Curry),42,53
219,3,11:43.0,E. Gordon misses 3-pt jump shot from 25 ft,,42,53
220,3,11:42.0,,Defensive rebound by S. Curry,42,53
221,3,11:37.0,,H. Barnes makes 2-pt jump shot from 18 ft (assist by S. Curry),42,55
222,3,11:10.0,T. Evans misses 2-pt jump shot from 17 ft,,42,55
223,3,11:09.0,Offensive rebound by T. Evans,,42,55
224,3,10:56.0,A. Ajinça makes 2-pt jump shot from 12 ft (assist by T. Evans),,44,55
225,3,10:38.0,,H. Barnes makes 2-pt hook shot from 8 ft (assist by S. Curry),44,57
226,3,10:18.0,Turnover by E. Gordon (lost ball; steal by H. Barnes),,44,57
227,3,10:12.0,,H. Barnes makes 2-pt layup from 2 ft (assist by S. Curry),44,59
228,3,9:50.0,E. Gordon makes 2-pt jump shot from 4 ft (assist by A. Ajinça),,46,59
229,3,9:50.0,Shooting foul by A. Bogut (drawn by E. Gordon),,46,59
230,3,9:50.0,E. Gordon makes free throw 1 of 1,,47,59
231,3,9:40.0,,Turnover by D. Green (bad pass),47,59
232,3,9:24.0,D. Cunningham misses 2-pt jump shot from 3 ft (block by A. Bogut),,47,59
233,3,9:24.0,Offensive rebound by Team,,47,59
234,3,9:16.0,T. Evans makes 2-pt layup from 2 ft,,49,59
235,3,9:02.0,,H. Barnes misses 2-pt jump shot from 3 ft,49,59
236,3,8:59.0,,Offensive rebound by A. Bogut,49,59
237,3,8:59.0,,A. Bogut misses 2-pt layup from 1 ft,49,59
238,3,8:58.0,Defensive rebound by T. Evans,,49,59
239,3,8:54.0,T. Evans misses 2-pt layup from 2 ft (block by D. Green),,49,59
240,3,8:53.0,,Defensive rebound by Team,49,59
241,3,8:47.0,,J. Holiday misses 3-pt jump shot from 25 ft,49,59
242,3,8:46.0,Defensive rebound by D. Cunningham,,49,59
243,3,8:35.0,Personal foul by A. Bogut (drawn by A. Ajinça),,49,59
244,3,8:35.0,,F. Ezeli enters the game for A. Bogut,49,59
245,3,8:28.0,Turnover by T. Evans (bad pass; steal by J. Holiday),,49,59
246,3,8:24.0,,J. Holiday makes 2-pt dunk at rim,49,61
247,3,8:24.0,New Orleans full timeout,,49,61
248,3,8:24.0,N. Cole enters the game for T. Evans,,49,61
249,3,8:11.0,A. Ajinça misses 2-pt hook shot from 8 ft,,49,61
250,3,8:10.0,Offensive rebound by Team,,49,61
251,3,8:07.0,Personal foul by J. Holiday (drawn by E. Gordon),,49,61
252,3,7:53.0,A. Ajinça misses 2-pt jump shot from 16 ft,,49,61
253,3,7:52.0,,Defensive rebound by H. Barnes,49,61
254,3,7:34.0,,Shooting foul by E. Gordon (drawn by S. Curry),49,61
255,3,7:34.0,,S. Curry makes free throw 1 of 2,49,62
256,3,7:34.0,,S. Curry makes free throw 2 of 2,49,63
257,3,7:10.0,Q. Pondexter makes 3-pt jump shot from 23 ft (assist by N. Cole),,52,63
258,3,7:01.0,,S. Curry misses 3-pt jump shot from 29 ft,52,63
259,3,7:00.0,Defensive rebound by N. Cole,,52,63
260,3,6:56.0,Turnover by Q. Pondexter (step out of bounds),,52,63
261,3,6:45.0,,S. Curry misses 2-pt jump shot from 18 ft,52,63
262,3,6:44.0,,Offensive rebound by F. Ezeli,52,63
263,3,6:44.0,,Shooting foul by D. Cunningham (drawn by F. Ezeli),52,63
264,3,6:44.0,,F. Ezeli makes free throw 1 of 2,52,64
265,3,6:44.0,,F. Ezeli misses free throw 2 of 2,52,64
266,3,6:43.0,Defensive rebound by A. Ajinça,,52,64
267,3,6:26.0,N. Cole makes 2-pt jump shot from 17 ft,,54,64
268,3,6:12.0,,H. Barnes makes 2-pt jump shot from 8 ft (assist by S. Curry),54,66
269,3,5:53.0,E. Gordon makes 2-pt layup from 1 ft,,56,66
270,3,5:39.0,,H. Barnes misses 2-pt jump shot from 17 ft,56,66
271,3,5:38.0,Defensive rebound by A. Ajinça,,56,66
272,3,5:25.0,A. Ajinça makes 2-pt jump shot from 5 ft (assist by E. Gordon),,58,66
273,3,5:25.0,Shooting foul by H. Barnes (drawn by A. Ajinça),,58,66
274,3,5:25.0,,L. Barbosa enters the game for J. Holiday,58,66
275,3,5:25.0,,A. Iguodala enters the game for H. Barnes,58,66
276,3,5:25.0,A. Ajinça makes free throw 1 of 1,,59,66
277,3,5:06.0,,S. Curry misses 3-pt jump shot from 27 ft,59,66
278,3,5:05.0,Defensive rebound by N. Cole,,59,66
279,3,4:55.0,E. Gordon misses 2-pt jump shot from 13 ft,,59,66
280,3,4:54.0,Offensive rebound by A. Ajinça,,59,66
281,3,4:54.0,A. Ajinça makes 2-pt tip-in from 2 ft,,61,66
282,3,4:34.0,,D. Green makes 2-pt jump shot from 6 ft (assist by A. Iguodala),61,68
283,3,4:17.0,N. Cole misses 2-pt jump shot from 21 ft,,61,68
284,3,4:16.0,,Defensive rebound by L. Barbosa,61,68
285,3,4:11.0,,S. Curry misses 3-pt jump shot from 25 ft,61,68
286,3,4:09.0,,Offensive rebound by D. Green,61,68
287,3,4:06.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),61,70
288,3,4:06.0,New Orleans full timeout,,61,70
289,3,3:44.0,Turnover by A. Ajinça (back court),,61,70
290,3,3:44.0,L. Babbitt enters the game for Q. Pondexter,,61,70
291,3,3:39.0,,D. Green misses 2-pt jump shot from 18 ft,61,70
292,3,3:38.0,Defensive rebound by E. Gordon,,61,70
293,3,3:30.0,E. Gordon misses 2-pt jump shot from 19 ft,,61,70
294,3,3:29.0,,Defensive rebound by D. Green,61,70
295,3,3:18.0,,L. Barbosa misses 2-pt jump shot from 7 ft (block by A. Ajinça),61,70
296,3,3:17.0,,Offensive rebound by L. Barbosa,61,70
297,3,3:16.0,,L. Barbosa makes 2-pt layup from 1 ft,61,72
298,3,2:49.0,N. Cole makes 3-pt jump shot from 27 ft (assist by D. Cunningham),,64,72
299,3,2:36.0,,S. Curry makes 3-pt jump shot from 27 ft,64,75
300,3,2:18.0,L. Babbitt misses 3-pt jump shot from 25 ft,,64,75
301,3,2:17.0,,Defensive rebound by D. Green,64,75
302,3,2:12.0,,Shooting foul by D. Cunningham (drawn by S. Curry),64,75
303,3,2:12.0,,Golden State full timeout,64,75
304,3,2:12.0,,M. Speights enters the game for F. Ezeli,64,75
305,3,2:12.0,J. Fredette enters the game for A. Ajinça,,64,75
306,3,2:12.0,J. Withey enters the game for E. Gordon,,64,75
307,3,2:12.0,,S. Curry makes free throw 1 of 2,64,76
308,3,2:12.0,,S. Curry makes free throw 2 of 2,64,77
309,3,1:52.0,J. Fredette misses 2-pt jump shot from 7 ft,,64,77
310,3,1:51.0,,Defensive rebound by D. Green,64,77
311,3,1:42.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Curry),64,79
312,3,1:20.0,L. Babbitt misses 2-pt hook shot from 10 ft,,64,79
313,3,1:19.0,,Defensive rebound by M. Speights,64,79
314,3,1:12.0,,S. Curry makes 2-pt jump shot from 4 ft,64,81
315,3,0:49.0,Turnover by L. Babbitt (lost ball; steal by D. Green),,64,81
316,3,0:44.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Curry),64,83
317,3,0:31.0,J. Withey makes 2-pt jump shot from 6 ft (assist by N. Cole),,66,83
318,3,0:22.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by D. Green),66,86
319,3,0:04.0,N. Cole makes 2-pt jump shot from 11 ft,,68,86
320,3,0:01.0,,S. Curry misses 3-pt jump shot from 49 ft,68,86
321,3,0:00.0,,Offensive rebound by Team,68,86
322,4,11:46.0,,L. Barbosa misses 2-pt layup from 3 ft,68,86
323,4,11:45.0,Defensive rebound by L. Babbitt,,68,86
324,4,11:31.0,J. Withey misses 2-pt jump shot from 10 ft,,68,86
325,4,11:30.0,,Defensive rebound by D. Lee,68,86
326,4,11:09.0,,M. Speights makes 2-pt layup from 2 ft (assist by L. Barbosa),68,88
327,4,10:44.0,E. Williams misses 2-pt jump shot from 14 ft (block by A. Iguodala),,68,88
328,4,10:43.0,Offensive rebound by Team,,68,88
329,4,10:43.0,Turnover by Team (shot clock),,68,88
330,4,10:33.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by A. Iguodala),68,90
331,4,10:15.0,E. Williams misses 2-pt jump shot from 19 ft,,68,90
332,4,10:14.0,Offensive rebound by Team,,68,90
333,4,10:14.0,,Loose ball foul by M. Speights (drawn by J. Withey),68,90
334,4,10:09.0,J. Withey misses 2-pt jump shot from 3 ft (block by M. Speights),,68,90
335,4,10:07.0,Offensive rebound by J. Withey,,68,90
336,4,10:05.0,L. Babbitt makes 3-pt jump shot from 23 ft (assist by J. Withey),,71,90
337,4,9:50.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),71,92
338,4,9:44.0,Turnover by J. Fredette (lost ball; steal by S. Livingston),,71,92
339,4,9:30.0,,D. Lee makes 2-pt hook shot from 5 ft (assist by M. Speights),71,94
340,4,9:11.0,Turnover by J. Fredette (lost ball; steal by L. Barbosa),,71,94
341,4,9:06.0,,A. Iguodala makes 2-pt dunk at rim,71,96
342,4,9:06.0,New Orleans full timeout,,71,96
343,4,8:49.0,N. Cole misses 3-pt jump shot from 26 ft,,71,96
344,4,8:48.0,,Defensive rebound by D. Lee,71,96
345,4,8:34.0,,S. Livingston makes 2-pt layup from 1 ft (assist by D. Lee),71,98
346,4,8:18.0,J. Withey misses 2-pt jump shot from 5 ft (block by M. Speights),,71,98
347,4,8:15.0,Offensive rebound by J. Withey,,71,98
348,4,8:14.0,J. Withey misses 2-pt jump shot from 4 ft (block by D. Lee),,71,98
349,4,8:12.0,Offensive rebound by J. Withey,,71,98
350,4,8:10.0,J. Withey makes 2-pt jump shot from 17 ft,,73,98
351,4,7:58.0,,Turnover by S. Livingston (bad pass; steal by L. Babbitt),73,98
352,4,7:54.0,Turnover by N. Cole (bad pass),,73,98
353,4,7:37.0,,Turnover by S. Livingston (lost ball),73,98
354,4,7:15.0,Turnover by J. Fredette (lost ball; steal by S. Livingston),,73,98
355,4,6:57.0,,D. Lee misses 2-pt hook shot from 4 ft,73,98
356,4,6:56.0,Defensive rebound by L. Babbitt,,73,98
357,4,6:50.0,L. Babbitt makes 3-pt jump shot from 25 ft (assist by E. Williams),,76,98
358,4,6:30.0,,M. Speights makes 2-pt jump shot from 19 ft (assist by L. Barbosa),76,100
359,4,6:03.0,N. Cole makes 2-pt jump shot from 22 ft (assist by E. Williams),,78,100
360,4,5:42.0,,A. Iguodala misses 2-pt jump shot from 11 ft,78,100
361,4,5:41.0,,Offensive rebound by Team,78,100
362,4,5:41.0,Official timeout,,78,100
363,4,5:34.0,,L. Barbosa misses 3-pt jump shot from 25 ft,78,100
364,4,5:32.0,,Offensive rebound by D. Lee,78,100
365,4,5:12.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Lee),78,102
366,4,4:52.0,Def 3 sec tech foul by D. Lee,,78,102
367,4,4:52.0,J. Fredette makes technical free throw,,79,102
368,4,4:52.0,,B. Rush enters the game for A. Iguodala,79,102
369,4,4:52.0,,J. McAdoo enters the game for M. Speights,79,102
370,4,4:40.0,Shooting foul by S. Livingston (drawn by J. Fredette),,79,102
371,4,4:40.0,J. Fredette makes free throw 1 of 2,,80,102
372,4,4:40.0,J. Fredette makes free throw 2 of 2,,81,102
373,4,4:24.0,,Shooting foul by N. Cole (drawn by S. Livingston),81,102
374,4,4:24.0,,S. Livingston makes free throw 1 of 2,81,103
375,4,4:24.0,,J. Holiday enters the game for L. Barbosa,81,103
376,4,4:24.0,,S. Livingston makes free throw 2 of 2,81,104
377,4,4:09.0,Personal foul by J. Holiday (drawn by L. Babbitt),,81,104
378,4,3:57.0,L. Babbitt misses 3-pt jump shot from 22 ft,,81,104
379,4,3:56.0,,Defensive rebound by J. McAdoo,81,104
380,4,3:31.0,,J. Holiday misses 3-pt jump shot from 24 ft,81,104
