,QUARTER,TIME_REMAINING,DETROIT_ACTION,LA LAKERS_ACTION,DETROIT_SCORE,LA LAKERS_SCORE
29,1,7:28.0,Defensive rebound by R. Jackson,,6,9
30,1,7:22.0,Turnover by R. Jackson (bad pass; steal by W. Johnson),,6,9
31,1,7:20.0,,Shooting foul by R. Jackson (drawn by J. Clarkson),6,9
32,1,7:20.0,,J. Clarkson makes free throw 1 of 2,6,10
33,1,7:20.0,,J. Clarkson makes free throw 2 of 2,6,11
34,1,7:03.0,G. Monroe makes 2-pt jump shot from 6 ft (assist by K. Caldwell-Pope),,8,11
35,1,6:35.0,,W. Johnson misses 2-pt jump shot from 17 ft,8,11
36,1,6:33.0,Defensive rebound by A. Drummond,,8,11
37,1,6:25.0,R. Jackson makes 2-pt jump shot from 16 ft,,10,11
38,1,6:04.0,,J. Clarkson misses 2-pt jump shot from 9 ft,10,11
39,1,6:00.0,,Offensive rebound by J. Clarkson,10,11
40,1,5:54.0,,J. Hill makes 2-pt hook shot from 8 ft (assist by J. Clarkson),10,13
41,1,5:37.0,A. Drummond makes 2-pt hook shot from 8 ft,,12,13
42,1,5:27.0,,J. Hill makes 2-pt jump shot from 12 ft (assist by J. Clarkson),12,15
43,1,5:22.0,Detroit full timeout,,12,15
44,1,5:22.0,,C. Boozer enters the game for T. Black,12,15
45,1,5:22.0,,J. Lin enters the game for W. Ellington,12,15
46,1,5:09.0,T. Prince makes 2-pt jump shot from 21 ft (assist by R. Jackson),,14,15
47,1,4:48.0,,J. Hill makes 2-pt hook shot from 9 ft (assist by W. Johnson),14,17
48,1,4:37.0,Personal foul by J. Lin (drawn by K. Caldwell-Pope),,14,17
49,1,4:37.0,A. Tolliver enters the game for A. Drummond,,14,17
50,1,4:29.0,R. Jackson misses 2-pt jump shot from 3 ft,,14,17
51,1,4:28.0,Offensive rebound by G. Monroe,,14,17
52,1,4:28.0,G. Monroe makes 2-pt tip-in from 1 ft,,16,17
53,1,4:05.0,,J. Hill makes 2-pt jump shot from 18 ft (assist by J. Clarkson),16,19
54,1,3:51.0,R. Jackson misses 2-pt layup from 1 ft,,16,19
55,1,3:51.0,Offensive rebound by G. Monroe,,16,19
56,1,3:51.0,,Loose ball foul by J. Clarkson (drawn by G. Monroe),16,19
57,1,3:42.0,A. Tolliver misses 3-pt jump shot from 22 ft,,16,19
58,1,3:40.0,,Defensive rebound by W. Johnson,16,19
59,1,3:30.0,,J. Clarkson misses 3-pt jump shot from 23 ft,16,19
60,1,3:30.0,Defensive rebound by Team,,16,19
61,1,3:30.0,,Loose ball foul by C. Boozer (drawn by A. Tolliver),16,19
62,1,3:30.0,,E. Davis enters the game for J. Hill,16,19
63,1,3:30.0,J. Meeks enters the game for K. Caldwell-Pope,,16,19
64,1,3:16.0,T. Prince misses 2-pt hook shot from 3 ft,,16,19
65,1,3:14.0,,Defensive rebound by C. Boozer,16,19
66,1,3:06.0,,Shooting foul by G. Monroe (drawn by W. Johnson),16,19
67,1,3:06.0,,W. Johnson makes free throw 1 of 2,16,20
68,1,3:06.0,,W. Johnson makes free throw 2 of 2,16,21
69,1,2:49.0,G. Monroe makes 2-pt dunk at rim (assist by R. Jackson),,18,21
70,1,2:26.0,,Turnover by C. Boozer (lost ball; steal by G. Monroe),18,21
71,1,2:09.0,G. Monroe misses 2-pt jump shot from 5 ft,,18,21
72,1,2:07.0,,Defensive rebound by E. Davis,18,21
73,1,2:02.0,,C. Boozer makes 2-pt layup at rim (assist by J. Clarkson),18,23
74,1,1:47.0,A. Tolliver misses 3-pt jump shot from 25 ft,,18,23
75,1,1:44.0,,Defensive rebound by W. Johnson,18,23
76,1,1:36.0,,W. Johnson misses 3-pt jump shot from 24 ft,18,23
77,1,1:35.0,,Offensive rebound by E. Davis,18,23
78,1,1:30.0,,E. Davis makes 2-pt jump shot from 3 ft,18,25
79,1,1:06.0,Offensive foul by R. Jackson (drawn by J. Clarkson),,18,25
80,1,1:06.0,Turnover by R. Jackson (offensive foul),,18,25
81,1,1:06.0,,LA Lakers full timeout,18,25
82,1,1:06.0,,R. Kelly enters the game for W. Johnson,18,25
83,1,1:06.0,A. Drummond enters the game for G. Monroe,,18,25
84,1,1:06.0,J. Lucas III enters the game for R. Jackson,,18,25
85,1,0:47.0,,E. Davis misses 2-pt hook shot from 1 ft,18,25
86,1,0:43.0,Defensive rebound by J. Meeks,,18,25
87,1,0:41.0,A. Drummond makes 2-pt dunk at rim (assist by J. Meeks),,20,25
88,1,0:28.0,,Personal foul by J. Lucas III (drawn by J. Lin),20,25
89,1,0:13.0,,J. Clarkson misses 3-pt jump shot from 25 ft,20,25
90,1,0:12.0,Defensive rebound by A. Drummond,,20,25
91,1,0:05.0,Personal foul by E. Davis (drawn by J. Lucas III),,20,25
92,1,0:01.0,J. Lucas III misses 3-pt jump shot from 24 ft,,20,25
93,1,0:00.0,Offensive rebound by Team,,20,25
94,2,11:46.0,,R. Kelly misses 2-pt jump shot from 8 ft,20,25
95,2,11:44.0,Defensive rebound by A. Drummond,,20,25
96,2,11:35.0,A. Drummond makes 2-pt hook shot from 7 ft (assist by J. Lucas III),,22,25
97,2,11:17.0,,E. Davis misses 2-pt layup from 2 ft (block by A. Tolliver),22,25
98,2,11:17.0,,Offensive rebound by Team,22,25
99,2,11:11.0,,Turnover by W. Ellington (bad pass; steal by C. Butler),22,25
100,2,10:54.0,C. Butler misses 2-pt jump shot from 6 ft,,22,25
101,2,10:53.0,,Defensive rebound by E. Davis,22,25
102,2,10:32.0,,R. Kelly misses 2-pt jump shot from 5 ft,22,25
103,2,10:30.0,Defensive rebound by A. Drummond,,22,25
104,2,10:17.0,A. Tolliver makes 3-pt jump shot from 22 ft (assist by J. Lucas III),,25,25
105,2,10:04.0,,E. Davis makes 2-pt dunk at rim (assist by R. Kelly),25,27
106,2,9:47.0,A. Tolliver misses 3-pt jump shot from 25 ft,,25,27
107,2,9:45.0,,Defensive rebound by J. Lin,25,27
108,2,9:38.0,,Turnover by J. Lin (lost ball),25,27
109,2,9:21.0,Shooting foul by W. Ellington (drawn by J. Meeks),,25,27
110,2,9:21.0,J. Meeks misses free throw 1 of 2,,25,27
111,2,9:21.0,Offensive rebound by Team,,25,27
112,2,9:21.0,J. Meeks makes free throw 2 of 2,,26,27
113,2,9:03.0,,R. Kelly misses 3-pt jump shot from 25 ft,26,27
114,2,9:02.0,Defensive rebound by A. Drummond,,26,27
115,2,8:54.0,Shooting foul by E. Davis (drawn by A. Tolliver),,26,27
116,2,8:54.0,Official timeout,,26,27
117,2,8:54.0,A. Tolliver makes free throw 1 of 2,,27,27
118,2,8:54.0,A. Tolliver makes free throw 2 of 2,,28,27
119,2,8:38.0,,C. Boozer misses 2-pt hook shot from 6 ft,28,27
120,2,8:36.0,Defensive rebound by A. Drummond,,28,27
121,2,8:24.0,J. Lucas III misses 2-pt layup from 2 ft,,28,27
122,2,8:21.0,,Defensive rebound by J. Lin,28,27
123,2,8:16.0,,C. Boozer makes 2-pt layup from 2 ft (assist by R. Kelly),28,29
124,2,8:02.0,Personal foul by C. Boozer (drawn by J. Meeks),,28,29
125,2,7:54.0,J. Lucas III misses 3-pt jump shot from 25 ft,,28,29
126,2,7:52.0,,Defensive rebound by E. Davis,28,29
127,2,7:46.0,,Shooting foul by C. Butler (drawn by E. Davis),28,29
128,2,7:46.0,,E. Davis makes free throw 1 of 2,28,30
129,2,7:46.0,,T. Black enters the game for C. Boozer,28,30
130,2,7:46.0,,E. Davis misses free throw 2 of 2,28,30
131,2,7:43.0,Defensive rebound by A. Drummond,,28,30
132,2,7:28.0,C. Butler misses 3-pt jump shot from 25 ft,,28,30
133,2,7:27.0,,Defensive rebound by T. Black,28,30
134,2,7:17.0,,Turnover by W. Ellington (bad pass; steal by C. Butler),28,30
135,2,7:07.0,Turnover by J. Meeks (offensive foul),,28,30
136,2,7:07.0,,Offensive charge foul by J. Meeks (drawn by W. Ellington),28,30
137,2,7:07.0,G. Monroe enters the game for A. Drummond,,28,30
138,2,6:53.0,,W. Ellington misses 2-pt jump shot from 9 ft,28,30
139,2,6:52.0,Defensive rebound by J. Meeks,,28,30
140,2,6:41.0,A. Tolliver misses 3-pt jump shot from 25 ft,,28,30
141,2,6:40.0,,Defensive rebound by J. Lin,28,30
142,2,6:25.0,,T. Black makes 2-pt jump shot from 5 ft (assist by J. Lin),28,32
143,2,6:09.0,Shooting foul by E. Davis (drawn by C. Butler),,28,32
144,2,6:09.0,C. Butler makes free throw 1 of 2,,29,32
145,2,6:09.0,R. Jackson enters the game for J. Lucas III,,29,32
146,2,6:09.0,,J. Clarkson enters the game for J. Lin,29,32
147,2,6:09.0,,J. Hill enters the game for E. Davis,29,32
148,2,6:09.0,K. Caldwell-Pope enters the game for J. Meeks,,29,32
149,2,6:09.0,C. Butler makes free throw 2 of 2,,30,32
150,2,5:52.0,,Shooting foul by R. Jackson (drawn by R. Kelly),30,32
151,2,5:52.0,,LA Lakers full timeout,30,32
152,2,5:52.0,S. Williams enters the game for R. Jackson,,30,32
153,2,5:52.0,S. Dinwiddie enters the game for A. Tolliver,,30,32
154,2,5:52.0,,R. Kelly makes free throw 1 of 2,30,33
155,2,5:52.0,,R. Kelly makes free throw 2 of 2,30,34
156,2,5:40.0,G. Monroe makes 2-pt jump shot from 3 ft (assist by S. Dinwiddie),,32,34
157,2,5:22.0,,W. Ellington makes 3-pt jump shot from 24 ft,32,37
158,2,5:04.0,,W. Johnson enters the game for R. Kelly,32,37
159,2,4:53.0,G. Monroe makes 2-pt jump shot from 13 ft (assist by S. Dinwiddie),,34,37
160,2,4:42.0,,Personal foul by S. Dinwiddie (drawn by J. Clarkson),34,37
161,2,4:32.0,,W. Johnson misses 2-pt jump shot from 20 ft,34,37
162,2,4:31.0,,Offensive rebound by J. Clarkson,34,37
163,2,4:25.0,,J. Clarkson makes 2-pt jump shot from 8 ft,34,39
164,2,4:16.0,Shooting foul by J. Clarkson (drawn by S. Dinwiddie),,34,39
165,2,4:16.0,S. Dinwiddie makes free throw 1 of 2,,35,39
166,2,4:16.0,S. Dinwiddie makes free throw 2 of 2,,36,39
167,2,3:57.0,,Turnover by J. Clarkson (lost ball; steal by S. Williams),36,39
168,2,3:49.0,Shooting foul by T. Black (drawn by G. Monroe),,36,39
169,2,3:49.0,G. Monroe makes free throw 1 of 2,,37,39
170,2,3:49.0,G. Monroe misses free throw 2 of 2,,37,39
171,2,3:47.0,,Defensive rebound by T. Black,37,39
172,2,3:29.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),37,41
173,2,3:06.0,S. Williams makes 2-pt jump shot from 21 ft,,39,41
174,2,2:50.0,,W. Ellington makes 2-pt jump shot from 19 ft (assist by J. Clarkson),39,43
175,2,2:34.0,S. Williams misses 3-pt jump shot from 24 ft,,39,43
176,2,2:33.0,,Defensive rebound by W. Johnson,39,43
177,2,2:12.0,,Shooting foul by C. Butler (drawn by W. Johnson),39,43
178,2,2:12.0,Detroit full timeout,,39,43
179,2,2:12.0,A. Drummond enters the game for C. Butler,,39,43
180,2,2:12.0,J. Meeks enters the game for S. Williams,,39,43
181,2,2:12.0,,W. Johnson makes free throw 1 of 2,39,44
182,2,2:12.0,,W. Johnson makes free throw 2 of 2,39,45
183,2,1:58.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,42,45
184,2,1:34.0,,T. Black makes 2-pt layup from 1 ft (assist by W. Ellington),42,47
185,2,1:23.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by G. Monroe),,45,47
186,2,1:09.0,,J. Hill misses 2-pt jump shot from 20 ft,45,47
187,2,1:08.0,,Offensive rebound by T. Black,45,47
188,2,0:59.0,,J. Hill makes 2-pt hook shot from 4 ft,45,49
189,2,0:43.0,S. Dinwiddie makes 2-pt jump shot from 17 ft (assist by G. Monroe),,47,49
190,2,0:28.0,,J. Clarkson misses 2-pt jump shot from 15 ft,47,49
191,2,0:26.0,Defensive rebound by Team,,47,49
192,2,0:05.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,50,49
193,3,11:41.0,,J. Hill misses 2-pt jump shot from 8 ft,50,49
194,3,11:40.0,Defensive rebound by G. Monroe,,50,49
195,3,11:20.0,R. Jackson misses 3-pt jump shot from 22 ft,,50,49
196,3,11:19.0,,Defensive rebound by T. Black,50,49
197,3,11:07.0,,J. Clarkson misses 3-pt jump shot from 26 ft,50,49
198,3,11:06.0,Defensive rebound by A. Drummond,,50,49
199,3,10:54.0,T. Prince misses 3-pt jump shot from 23 ft,,50,49
200,3,10:53.0,,Defensive rebound by W. Ellington,50,49
201,3,10:28.0,,J. Hill misses 2-pt jump shot from 21 ft,50,49
202,3,10:26.0,Defensive rebound by K. Caldwell-Pope,,50,49
203,3,10:15.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,50,49
204,3,10:14.0,,Defensive rebound by J. Clarkson,50,49
205,3,10:02.0,,T. Black makes 2-pt layup from 1 ft (assist by J. Clarkson),50,51
206,3,9:52.0,Personal foul by J. Clarkson (drawn by R. Jackson),,50,51
207,3,9:48.0,Turnover by R. Jackson (lost ball; steal by J. Clarkson),,50,51
208,3,9:44.0,,Shooting foul by G. Monroe (drawn by W. Johnson),50,51
209,3,9:44.0,,W. Johnson makes free throw 1 of 2,50,52
210,3,9:44.0,,W. Johnson makes free throw 2 of 2,50,53
211,3,9:28.0,R. Jackson misses 3-pt jump shot from 25 ft,,50,53
212,3,9:27.0,,Defensive rebound by W. Ellington,50,53
213,3,9:14.0,,T. Black misses 2-pt layup from 1 ft (block by A. Drummond),50,53
214,3,9:12.0,Defensive rebound by G. Monroe,,50,53
215,3,9:00.0,Turnover by R. Jackson (lost ball),,50,53
216,3,8:45.0,,J. Hill misses 2-pt jump shot from 15 ft,50,53
217,3,8:44.0,,Offensive rebound by T. Black,50,53
218,3,8:41.0,,T. Black makes 2-pt hook shot from 4 ft,50,55
219,3,8:41.0,Detroit full timeout,,50,55
220,3,8:28.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,50,55
221,3,8:26.0,,Defensive rebound by J. Hill,50,55
222,3,8:24.0,,Personal foul by G. Monroe (drawn by J. Hill),50,55
223,3,8:02.0,,T. Black misses 2-pt layup from 2 ft,50,55
224,3,8:01.0,Defensive rebound by A. Drummond,,50,55
225,3,7:55.0,R. Jackson misses 2-pt jump shot from 8 ft,,50,55
226,3,7:53.0,,Defensive rebound by J. Clarkson,50,55
227,3,7:47.0,,J. Clarkson makes 2-pt layup from 1 ft,50,57
228,3,7:33.0,S. Dinwiddie enters the game for R. Jackson,,50,57
229,3,7:33.0,A. Tolliver enters the game for G. Monroe,,50,57
230,3,7:22.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,50,57
231,3,7:22.0,Offensive rebound by Team,,50,57
232,3,7:22.0,Turnover by Team (shot clock),,50,57
233,3,7:07.0,,J. Clarkson misses 3-pt jump shot from 25 ft,50,57
234,3,7:06.0,Defensive rebound by A. Drummond,,50,57
235,3,6:57.0,A. Tolliver misses 3-pt jump shot from 24 ft,,50,57
236,3,6:55.0,,Defensive rebound by Team,50,57
237,3,6:32.0,,J. Clarkson misses 2-pt layup from 2 ft (block by S. Dinwiddie),50,57
238,3,6:31.0,,Offensive rebound by W. Ellington,50,57
239,3,6:31.0,,Turnover by Team (shot clock),50,57
240,3,6:19.0,Turnover by A. Drummond (3 sec),,50,57
241,3,6:19.0,Violation by Team (delay of game),,50,57
242,3,5:57.0,,W. Johnson misses 3-pt jump shot from 25 ft,50,57
243,3,5:54.0,Defensive rebound by A. Tolliver,,50,57
244,3,5:43.0,T. Prince makes 2-pt layup from 1 ft,,52,57
245,3,5:20.0,,J. Clarkson makes 2-pt layup from 1 ft,52,59
246,3,5:00.0,A. Drummond misses 2-pt hook shot from 7 ft,,52,59
247,3,4:58.0,,Defensive rebound by W. Ellington,52,59
248,3,4:54.0,,W. Ellington misses 2-pt jump shot from 16 ft,52,59
249,3,4:54.0,Defensive rebound by Team,,52,59
250,3,4:54.0,,J. Lin enters the game for W. Ellington,52,59
251,3,4:54.0,,C. Boozer enters the game for T. Black,52,59
252,3,4:31.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,52,59
253,3,4:30.0,Offensive rebound by A. Tolliver,,52,59
254,3,4:24.0,S. Dinwiddie misses 2-pt jump shot from 5 ft,,52,59
255,3,4:23.0,,Defensive rebound by J. Lin,52,59
256,3,4:15.0,,J. Clarkson misses 2-pt jump shot from 3 ft,52,59
257,3,4:14.0,Defensive rebound by A. Drummond,,52,59
258,3,4:06.0,Shooting foul by W. Johnson (drawn by T. Prince),,52,59
259,3,4:06.0,T. Prince misses free throw 1 of 2,,52,59
260,3,4:06.0,Offensive rebound by Team,,52,59
261,3,4:06.0,J. Meeks enters the game for K. Caldwell-Pope,,52,59
262,3,4:06.0,G. Monroe enters the game for A. Drummond,,52,59
263,3,4:06.0,T. Prince makes free throw 2 of 2,,53,59
264,3,3:45.0,,Turnover by W. Johnson (bad pass; steal by T. Prince),53,59
265,3,3:39.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by T. Prince),,56,59
266,3,3:38.0,,LA Lakers full timeout,56,59
267,3,3:24.0,,Turnover by J. Hill (lost ball; steal by J. Meeks),56,59
268,3,3:18.0,G. Monroe makes 2-pt layup from 1 ft (assist by J. Meeks),,58,59
269,3,2:50.0,,J. Hill makes 2-pt jump shot from 18 ft (assist by J. Lin),58,61
270,3,2:26.0,A. Tolliver misses 2-pt layup from 1 ft (block by J. Hill),,58,61
271,3,2:26.0,,Defensive rebound by J. Lin,58,61
272,3,2:26.0,,Personal foul by A. Tolliver (drawn by J. Lin),58,61
273,3,2:14.0,,C. Boozer misses 2-pt layup at rim (block by G. Monroe),58,61
274,3,2:11.0,Defensive rebound by S. Dinwiddie,,58,61
275,3,1:55.0,T. Prince misses 3-pt jump shot from 23 ft,,58,61
276,3,1:54.0,Offensive rebound by Team,,58,61
277,3,1:54.0,,Loose ball foul by J. Clarkson (drawn by A. Tolliver),58,61
278,3,1:54.0,,W. Ellington enters the game for J. Clarkson,58,61
279,3,1:54.0,K. Caldwell-Pope enters the game for T. Prince,,58,61
280,3,1:37.0,J. Meeks misses 3-pt jump shot from 24 ft,,58,61
281,3,1:36.0,,Defensive rebound by C. Boozer,58,61
282,3,1:29.0,,Personal foul by S. Dinwiddie (drawn by C. Boozer),58,61
283,3,1:29.0,,E. Davis enters the game for J. Hill,58,61
284,3,1:26.0,,Shooting foul by S. Dinwiddie (drawn by J. Lin),58,61
285,3,1:26.0,,J. Lin makes free throw 1 of 2,58,62
286,3,1:26.0,,J. Lin makes free throw 2 of 2,58,63
287,3,1:03.0,G. Monroe misses 2-pt jump shot from 7 ft,,58,63
288,3,1:02.0,,Defensive rebound by C. Boozer,58,63
289,3,0:59.0,,Personal foul by S. Dinwiddie (drawn by J. Lin),58,63
290,3,0:59.0,,J. Lin misses free throw 1 of 2,58,63
291,3,0:59.0,,Offensive rebound by Team,58,63
292,3,0:59.0,,J. Lin makes free throw 2 of 2,58,64
293,3,0:45.0,K. Caldwell-Pope makes 2-pt jump shot from 11 ft (assist by A. Tolliver),,60,64
294,3,0:45.0,Shooting foul by W. Johnson (drawn by K. Caldwell-Pope),,60,64
295,3,0:45.0,R. Jackson enters the game for S. Dinwiddie,,60,64
296,3,0:45.0,K. Caldwell-Pope makes free throw 1 of 1,,61,64
297,3,0:28.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by W. Ellington),61,67
298,3,0:03.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,61,67
299,3,0:02.0,,Defensive rebound by C. Boozer,61,67
300,4,11:48.0,R. Jackson misses 2-pt layup from 2 ft,,61,67
301,4,11:45.0,,Defensive rebound by C. Boozer,61,67
302,4,11:27.0,,C. Boozer misses 2-pt hook shot from 7 ft (block by G. Monroe),61,67
303,4,11:25.0,Defensive rebound by G. Monroe,,61,67
304,4,11:14.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,61,67
305,4,11:12.0,Offensive rebound by G. Monroe,,61,67
306,4,11:09.0,G. Monroe makes 2-pt layup from 1 ft,,63,67
307,4,10:42.0,,J. Lin misses 2-pt jump shot from 7 ft (block by A. Tolliver),63,67
308,4,10:41.0,Defensive rebound by G. Monroe,,63,67
309,4,10:39.0,Turnover by G. Monroe (bad pass; steal by W. Ellington),,63,67
310,4,10:38.0,,Personal foul by K. Caldwell-Pope (drawn by W. Ellington),63,67
311,4,10:20.0,,E. Davis makes 2-pt layup from 1 ft (assist by C. Boozer),63,69
312,4,10:06.0,J. Meeks misses 2-pt jump shot from 16 ft,,63,69
313,4,10:03.0,Offensive rebound by G. Monroe,,63,69
314,4,10:03.0,Shooting foul by E. Davis (drawn by G. Monroe),,63,69
315,4,10:03.0,G. Monroe misses free throw 1 of 2,,63,69
316,4,10:03.0,Offensive rebound by Team,,63,69
317,4,10:03.0,G. Monroe makes free throw 2 of 2,,64,69
318,4,9:50.0,,C. Boozer misses 2-pt jump shot from 11 ft,64,69
319,4,9:49.0,Defensive rebound by R. Jackson,,64,69
320,4,9:39.0,Turnover by J. Meeks (bad pass; steal by E. Davis),,64,69
321,4,9:26.0,,W. Ellington misses 3-pt jump shot from 24 ft,64,69
322,4,9:23.0,Defensive rebound by K. Caldwell-Pope,,64,69
323,4,9:16.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),,67,69
324,4,8:54.0,,E. Davis makes 2-pt hook shot from 5 ft (assist by J. Lin),67,71
325,4,8:35.0,R. Jackson misses 3-pt jump shot from 25 ft,,67,71
326,4,8:33.0,,Defensive rebound by C. Boozer,67,71
327,4,8:26.0,,W. Ellington misses 3-pt jump shot from 25 ft,67,71
328,4,8:23.0,,Offensive rebound by E. Davis,67,71
329,4,8:19.0,,W. Ellington makes 2-pt layup from 1 ft (assist by E. Davis),67,73
330,4,8:15.0,Detroit full timeout,,67,73
331,4,8:15.0,A. Drummond enters the game for A. Tolliver,,67,73
332,4,8:02.0,G. Monroe makes 2-pt hook shot from 9 ft,,69,73
333,4,7:43.0,,E. Davis makes 2-pt dunk at rim (assist by W. Ellington),69,75
334,4,7:27.0,Turnover by R. Jackson (lost ball; steal by R. Kelly),,69,75
335,4,7:21.0,,E. Davis makes 2-pt dunk at rim (assist by J. Lin),69,77
336,4,7:02.0,J. Meeks misses 2-pt jump shot from 21 ft,,69,77
337,4,7:00.0,,Defensive rebound by J. Lin,69,77
338,4,6:57.0,,Shooting foul by J. Meeks (drawn by J. Lin),69,77
339,4,6:57.0,,J. Lin makes free throw 1 of 2,69,78
340,4,6:57.0,S. Dinwiddie enters the game for R. Jackson,,69,78
341,4,6:57.0,,J. Lin misses free throw 2 of 2,69,78
342,4,6:55.0,Defensive rebound by Team,,69,78
343,4,6:35.0,J. Meeks misses 3-pt jump shot from 22 ft,,69,78
344,4,6:33.0,,Defensive rebound by C. Boozer,69,78
345,4,6:21.0,,Turnover by J. Lin (bad pass; steal by G. Monroe),69,78
346,4,6:16.0,G. Monroe makes 2-pt dunk at rim (assist by J. Meeks),,71,78
347,4,6:01.0,,J. Lin misses 2-pt layup from 2 ft (block by A. Drummond),71,78
348,4,5:58.0,Defensive rebound by A. Drummond,,71,78
349,4,5:54.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,74,78
350,4,5:53.0,,LA Lakers full timeout,74,78
351,4,5:41.0,,Turnover by W. Ellington (lost ball; steal by J. Meeks),74,78
352,4,5:20.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,74,78
353,4,5:19.0,,Defensive rebound by E. Davis,74,78
354,4,5:05.0,,Shooting foul by K. Caldwell-Pope (drawn by R. Kelly),74,78
355,4,5:05.0,,R. Kelly makes free throw 1 of 2,74,79
356,4,5:05.0,,R. Kelly makes free throw 2 of 2,74,80
357,4,4:54.0,Turnover by S. Dinwiddie (bad pass; steal by J. Lin),,74,80
358,4,4:49.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Lin),74,80
359,4,4:49.0,,J. Lin makes free throw 1 of 2,74,81
360,4,4:49.0,,W. Johnson enters the game for R. Kelly,74,81
361,4,4:49.0,,J. Lin misses free throw 2 of 2,74,81
362,4,4:48.0,Defensive rebound by A. Drummond,,74,81
363,4,4:32.0,Shooting foul by C. Boozer (drawn by G. Monroe),,74,81
364,4,4:32.0,G. Monroe makes free throw 1 of 2,,75,81
365,4,4:32.0,,J. Hill enters the game for E. Davis,75,81
366,4,4:32.0,G. Monroe makes free throw 2 of 2,,76,81
367,4,4:19.0,,W. Ellington makes 2-pt layup from 1 ft,76,83
368,4,4:04.0,Turnover by J. Meeks (lost ball; steal by W. Ellington),,76,83
369,4,3:54.0,,J. Lin misses 2-pt jump shot from 3 ft,76,83
370,4,3:53.0,Defensive rebound by A. Drummond,,76,83
371,4,3:46.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,76,83
372,4,3:43.0,Offensive rebound by A. Drummond,,76,83
373,4,3:41.0,G. Monroe misses 2-pt jump shot from 3 ft,,76,83
374,4,3:33.0,Offensive rebound by A. Drummond,,76,83
375,4,3:33.0,A. Drummond makes 2-pt tip-in from 2 ft,,78,83
376,4,3:17.0,,Turnover by C. Boozer (bad pass; steal by A. Drummond),78,83
377,4,2:59.0,J. Meeks misses 2-pt jump shot from 7 ft,,78,83
378,4,2:57.0,Offensive rebound by A. Drummond,,78,83
379,4,2:57.0,A. Drummond makes 2-pt tip-in at rim,,80,83
