,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
385,4,1:10.0,,H. Whiteside makes 2-pt dunk at rim (assist by M. Chalmers),106,98
386,4,0:52.0,Shooting foul by H. Whiteside (drawn by K. Martin),,106,98
387,4,0:52.0,K. Martin makes free throw 1 of 2,,107,98
388,4,0:52.0,K. Martin makes free throw 2 of 2,,108,98
389,4,0:49.0,,M. Chalmers misses 2-pt layup from 1 ft,108,98
390,4,0:48.0,,Offensive rebound by H. Whiteside,108,98
391,4,0:47.0,,H. Whiteside makes 2-pt dunk at rim,108,100
392,4,0:38.0,Personal foul by M. Chalmers (drawn by G. Antetokounmpo),,108,100
393,4,0:38.0,G. Antetokounmpo makes free throw 1 of 2,,109,100
394,4,0:38.0,G. Antetokounmpo misses free throw 2 of 2,,109,100
395,4,0:37.0,,Defensive rebound by M. Chalmers,109,100
396,4,0:31.0,,M. Chalmers misses 3-pt jump shot from 24 ft,109,100
397,4,0:30.0,,Offensive rebound by H. Whiteside,109,100
398,4,0:29.0,,H. Whiteside makes 2-pt dunk at rim,109,102
399,4,0:21.0,Personal foul by M. Chalmers (drawn by J. Bayless),,109,102
400,4,0:21.0,J. Bayless misses free throw 1 of 2,,109,102
401,4,0:21.0,Offensive rebound by Team,,109,102
402,4,0:21.0,J. Bayless misses free throw 2 of 2,,109,102
403,4,0:20.0,Offensive rebound by K. Martin,,109,102
