,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
88,1,1:28.0,,J. Barea enters the game for M. Ellis,33,17
89,1,1:28.0,S. Livingston makes free throw 2 of 2,,34,17
90,1,1:15.0,,Personal foul by H. Barnes (drawn by D. Nowitzki),34,17
91,1,1:15.0,,D. Nowitzki makes free throw 1 of 2,34,18
92,1,1:15.0,B. Rush enters the game for H. Barnes,,34,18
93,1,1:15.0,,D. Nowitzki misses free throw 2 of 2,34,18
94,1,1:14.0,Defensive rebound by A. Iguodala,,34,18
95,1,1:04.0,Turnover by M. Speights (traveling),,34,18
96,1,0:56.0,,Turnover by J. Barea (bad pass; steal by S. Livingston),34,18
97,1,0:52.0,S. Curry makes 2-pt layup at rim (assist by S. Livingston),,36,18
98,1,0:41.0,,J. Barea misses 2-pt hook shot from 4 ft,36,18
99,1,0:39.0,Defensive rebound by S. Livingston,,36,18
100,1,0:33.0,S. Curry makes 3-pt jump shot from 22 ft (assist by A. Iguodala),,39,18
101,1,0:15.0,,Turnover by J. Barea (bad pass; steal by S. Livingston),39,18
102,1,0:00.0,S. Curry misses 3-pt jump shot from 25 ft,,39,18
103,1,0:00.0,Offensive rebound by Team,,39,18
104,2,11:42.0,K. Thompson misses 2-pt jump shot from 19 ft,,39,18
105,2,11:42.0,Offensive rebound by F. Ezeli,,39,18
106,2,11:36.0,D. Green makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,42,18
107,2,11:18.0,,D. Nowitzki misses 2-pt jump shot from 6 ft,42,18
108,2,11:17.0,,Offensive rebound by B. Wright,42,18
109,2,11:11.0,,A. Aminu misses 3-pt jump shot from 22 ft,42,18
110,2,11:10.0,,Offensive rebound by D. Nowitzki,42,18
111,2,11:07.0,,D. Nowitzki misses 2-pt layup from 2 ft (block by F. Ezeli),42,18
112,2,11:04.0,,Offensive rebound by D. Nowitzki,42,18
113,2,11:04.0,,D. Nowitzki makes 2-pt layup from 1 ft,42,20
114,2,10:56.0,K. Thompson misses 2-pt layup at rim,,42,20
115,2,10:56.0,,Defensive rebound by Team,42,20
116,2,10:56.0,Loose ball foul by F. Ezeli (drawn by B. Wright),,42,20
117,2,10:39.0,,D. Harris misses 2-pt jump shot from 22 ft,42,20
118,2,10:38.0,,Offensive rebound by B. Wright,42,20
119,2,10:35.0,,B. Wright misses 2-pt layup at rim,42,20
120,2,10:34.0,,Offensive rebound by D. Nowitzki,42,20
121,2,10:34.0,,D. Nowitzki makes 2-pt layup from 1 ft,42,22
122,2,10:21.0,F. Ezeli misses 2-pt hook shot from 3 ft,,42,22
123,2,10:20.0,,Defensive rebound by J. Barea,42,22
124,2,10:06.0,,J. Barea misses 3-pt jump shot from 23 ft,42,22
125,2,10:05.0,Defensive rebound by K. Thompson,,42,22
126,2,9:52.0,D. Green misses 3-pt jump shot from 24 ft,,42,22
127,2,9:51.0,Offensive rebound by S. Livingston,,42,22
128,2,9:42.0,S. Livingston misses 2-pt jump shot from 9 ft,,42,22
129,2,9:41.0,,Defensive rebound by B. Wright,42,22
130,2,9:34.0,,Personal foul by A. Iguodala (drawn by A. Aminu),42,22
131,2,9:34.0,,T. Chandler enters the game for D. Nowitzki,42,22
132,2,9:29.0,,J. Barea misses 2-pt jump shot from 18 ft,42,22
133,2,9:28.0,Defensive rebound by D. Green,,42,22
134,2,9:14.0,S. Livingston makes 2-pt jump shot from 12 ft,,44,22
135,2,9:07.0,,Dallas full timeout,44,22
136,2,9:07.0,,R. Jefferson enters the game for B. Wright,44,22
137,2,9:02.0,,D. Harris misses 2-pt jump shot from 10 ft,44,22
138,2,9:01.0,Defensive rebound by A. Iguodala,,44,22
139,2,8:55.0,K. Thompson makes 2-pt jump shot from 18 ft (assist by A. Iguodala),,46,22
140,2,8:35.0,,J. Barea makes 2-pt jump shot from 5 ft,46,24
141,2,8:09.0,S. Livingston misses 2-pt jump shot from 16 ft,,46,24
142,2,8:08.0,,Defensive rebound by T. Chandler,46,24
143,2,7:59.0,,Shooting foul by F. Ezeli (drawn by T. Chandler),46,24
144,2,7:59.0,,T. Chandler misses free throw 1 of 2,46,24
145,2,7:59.0,,Offensive rebound by Team,46,24
146,2,7:59.0,M. Speights enters the game for F. Ezeli,,46,24
147,2,7:59.0,,T. Chandler makes free throw 2 of 2,46,25
148,2,7:54.0,Offensive foul by S. Livingston (drawn by J. Barea),,46,25
149,2,7:54.0,Turnover by S. Livingston (offensive foul),,46,25
150,2,7:32.0,,J. Barea misses 3-pt jump shot from 25 ft,46,25
151,2,7:31.0,Defensive rebound by D. Green,,46,25
152,2,7:21.0,M. Speights makes 2-pt jump shot from 5 ft (assist by K. Thompson),,48,25
153,2,7:06.0,,Turnover by R. Jefferson (traveling),48,25
154,2,7:06.0,,M. Ellis enters the game for J. Barea,48,25
155,2,6:56.0,Turnover by K. Thompson (lost ball; steal by M. Ellis),,48,25
156,2,6:53.0,Violation by D. Green (kicked ball),,48,25
157,2,6:53.0,,J. Nelson enters the game for D. Harris,48,25
158,2,6:46.0,,A. Aminu misses 3-pt jump shot from 24 ft,48,25
159,2,6:45.0,,Offensive rebound by T. Chandler,48,25
160,2,6:40.0,,M. Ellis makes 2-pt layup from 1 ft,48,27
161,2,6:34.0,Golden State full timeout,,48,27
162,2,6:34.0,S. Curry enters the game for S. Livingston,,48,27
163,2,6:28.0,M. Speights makes 2-pt dunk at rim (assist by A. Iguodala),,50,27
164,2,6:12.0,,M. Ellis misses 2-pt jump shot from 6 ft,50,27
165,2,6:11.0,,Offensive rebound by T. Chandler,50,27
166,2,6:11.0,,T. Chandler misses 2-pt layup from 1 ft,50,27
167,2,6:10.0,Defensive rebound by S. Curry,,50,27
168,2,6:01.0,K. Thompson misses 3-pt jump shot from 22 ft,,50,27
169,2,6:00.0,Offensive rebound by A. Iguodala,,50,27
170,2,5:54.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,52,27
171,2,5:36.0,,M. Ellis misses 2-pt jump shot from 20 ft,52,27
172,2,5:35.0,Defensive rebound by K. Thompson,,52,27
173,2,5:25.0,M. Speights misses 2-pt jump shot from 17 ft,,52,27
174,2,5:24.0,,Defensive rebound by A. Aminu,52,27
175,2,5:18.0,Offensive charge foul by M. Ellis (drawn by M. Speights),,52,27
176,2,5:18.0,,Turnover by M. Ellis (offensive foul),52,27
177,2,5:18.0,,D. Nowitzki enters the game for A. Aminu,52,27
178,2,5:03.0,A. Iguodala misses 3-pt jump shot from 24 ft,,52,27
179,2,5:02.0,,Defensive rebound by T. Chandler,52,27
180,2,4:57.0,,Personal foul by K. Thompson (drawn by M. Ellis),52,27
181,2,4:44.0,,M. Ellis makes 2-pt jump shot from 2 ft (assist by J. Nelson),52,29
182,2,4:44.0,,Shooting foul by M. Speights (drawn by M. Ellis),52,29
183,2,4:44.0,,B. Wright enters the game for T. Chandler,52,29
184,2,4:44.0,H. Barnes enters the game for A. Iguodala,,52,29
185,2,4:44.0,,M. Ellis makes free throw 1 of 1,52,30
186,2,4:26.0,H. Barnes makes 2-pt layup at rim (assist by K. Thompson),,54,30
187,2,4:11.0,,J. Nelson makes 2-pt layup from 1 ft,54,32
188,2,3:59.0,H. Barnes misses 3-pt jump shot from 22 ft,,54,32
189,2,3:58.0,,Defensive rebound by B. Wright,54,32
190,2,3:48.0,,Turnover by J. Nelson (lost ball; steal by K. Thompson),54,32
191,2,3:43.0,S. Curry misses 3-pt jump shot from 23 ft,,54,32
192,2,3:42.0,Offensive rebound by Team,,54,32
193,2,3:42.0,,D. Harris enters the game for J. Nelson,54,32
194,2,3:40.0,Shooting foul by M. Ellis (drawn by D. Green),,54,32
195,2,3:40.0,D. Green makes free throw 1 of 2,,55,32
196,2,3:40.0,,J. Barea enters the game for M. Ellis,55,32
197,2,3:40.0,D. Green misses free throw 2 of 2,,55,32
198,2,3:39.0,,Defensive rebound by R. Jefferson,55,32
199,2,3:23.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,55,32
200,2,3:22.0,Defensive rebound by M. Speights,,55,32
201,2,3:13.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by H. Barnes),,58,32
202,2,3:07.0,,R. Jefferson makes 2-pt dunk at rim (assist by D. Harris),58,34
203,2,2:53.0,H. Barnes misses 3-pt jump shot from 22 ft,,58,34
204,2,2:52.0,,Defensive rebound by R. Jefferson,58,34
205,2,2:42.0,,Shooting foul by M. Speights (drawn by R. Jefferson),58,34
206,2,2:42.0,Official timeout,,58,34
207,2,2:42.0,,T. Chandler enters the game for B. Wright,58,34
208,2,2:42.0,B. Rush enters the game for H. Barnes,,58,34
209,2,2:42.0,,R. Jefferson misses free throw 1 of 2,58,34
210,2,2:42.0,,Offensive rebound by Team,58,34
211,2,2:42.0,,R. Jefferson misses free throw 2 of 2,58,34
212,2,2:41.0,Defensive rebound by M. Speights,,58,34
213,2,2:22.0,S. Curry makes 2-pt layup from 1 ft,,60,34
214,2,2:05.0,,R. Jefferson misses 3-pt jump shot from 24 ft,60,34
215,2,2:04.0,Defensive rebound by S. Curry,,60,34
216,2,2:00.0,K. Thompson makes 2-pt dunk at rim (assist by S. Curry),,62,34
217,2,1:58.0,,Dallas full timeout,62,34
218,2,1:58.0,,J. Crowder enters the game for R. Jefferson,62,34
219,2,1:58.0,A. Iguodala enters the game for D. Green,,62,34
220,2,1:43.0,,D. Nowitzki makes 2-pt jump shot from 3 ft,62,36
221,2,1:25.0,A. Iguodala makes 2-pt jump shot from 13 ft (assist by S. Curry),,64,36
222,2,1:19.0,,D. Harris makes 2-pt layup from 2 ft,64,38
223,2,1:19.0,,Shooting block foul by M. Speights (drawn by D. Harris),64,38
224,2,1:19.0,O. Kuzmić enters the game for M. Speights,,64,38
225,2,1:19.0,,D. Harris makes free throw 1 of 1,64,39
226,2,1:07.0,Turnover by O. Kuzmić (bad pass; steal by J. Crowder),,64,39
227,2,0:54.0,,D. Nowitzki makes 2-pt jump shot from 15 ft,64,41
228,2,0:47.0,Golden State full timeout,,64,41
229,2,0:39.0,S. Curry misses 3-pt jump shot from 23 ft,,64,41
230,2,0:38.0,,Defensive rebound by T. Chandler,64,41
231,2,0:31.0,,D. Harris makes 3-pt jump shot from 24 ft,64,44
232,2,0:18.0,Personal foul by J. Barea (drawn by S. Curry),,64,44
233,2,0:07.0,S. Curry makes 2-pt jump shot from 7 ft,,66,44
234,2,0:01.0,,J. Barea misses 3-pt jump shot from 28 ft,66,44
235,2,0:00.0,,Offensive rebound by Team,66,44
236,3,11:41.0,K. Thompson makes 3-pt jump shot from 24 ft,,69,44
237,3,11:40.0,,Technical foul by Team,69,44
238,3,11:40.0,S. Curry makes technical free throw,,70,44
239,3,11:23.0,,Shooting foul by F. Ezeli (drawn by M. Ellis),70,44
240,3,11:23.0,,M. Ellis makes free throw 1 of 2,70,45
241,3,11:23.0,,M. Ellis misses free throw 2 of 2,70,45
242,3,11:22.0,Defensive rebound by D. Green,,70,45
243,3,11:05.0,K. Thompson misses 2-pt jump shot from 19 ft,,70,45
244,3,11:05.0,,Defensive rebound by D. Nowitzki,70,45
245,3,10:46.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,70,45
246,3,10:45.0,Defensive rebound by H. Barnes,,70,45
247,3,10:32.0,S. Curry misses 3-pt jump shot from 24 ft,,70,45
248,3,10:31.0,,Defensive rebound by R. Jefferson,70,45
249,3,10:22.0,,M. Ellis makes 2-pt layup from 1 ft,70,47
250,3,10:05.0,K. Thompson misses 2-pt jump shot from 5 ft,,70,47
251,3,10:04.0,,Defensive rebound by R. Jefferson,70,47
252,3,9:54.0,,R. Jefferson makes 2-pt jump shot from 3 ft,70,49
253,3,9:39.0,Shooting foul by R. Jefferson (drawn by D. Green),,70,49
254,3,9:39.0,D. Green makes free throw 1 of 2,,71,49
255,3,9:39.0,M. Speights enters the game for F. Ezeli,,71,49
256,3,9:39.0,D. Green misses free throw 2 of 2,,71,49
257,3,9:38.0,,Defensive rebound by T. Chandler,71,49
258,3,9:17.0,,M. Ellis misses 3-pt jump shot from 25 ft,71,49
259,3,9:16.0,,Offensive rebound by D. Nowitzki,71,49
260,3,9:13.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),71,51
261,3,8:51.0,H. Barnes misses 2-pt jump shot from 15 ft,,71,51
262,3,8:50.0,Offensive rebound by M. Speights,,71,51
263,3,8:50.0,M. Speights misses 2-pt tip-in from 2 ft,,71,51
264,3,8:49.0,,Defensive rebound by R. Jefferson,71,51
265,3,8:39.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by J. Nelson),71,53
266,3,8:26.0,S. Curry misses 2-pt jump shot from 21 ft,,71,53
267,3,8:25.0,,Defensive rebound by T. Chandler,71,53
268,3,8:16.0,,M. Ellis makes 2-pt jump shot from 14 ft,71,55
269,3,8:15.0,Golden State full timeout,,71,55
270,3,8:00.0,M. Speights misses 2-pt layup from 1 ft,,71,55
271,3,7:59.0,,Defensive rebound by T. Chandler,71,55
272,3,7:50.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,71,55
273,3,7:49.0,Defensive rebound by K. Thompson,,71,55
274,3,7:36.0,D. Green makes 3-pt jump shot from 24 ft (assist by K. Thompson),,74,55
275,3,7:19.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by M. Ellis),74,57
276,3,7:03.0,Personal foul by R. Jefferson (drawn by K. Thompson),,74,57
277,3,7:03.0,,J. Crowder enters the game for D. Nowitzki,74,57
278,3,6:50.0,Turnover by M. Speights (lost ball; steal by M. Ellis),,74,57
279,3,6:46.0,,R. Jefferson makes 2-pt layup at rim (assist by J. Nelson),74,59
280,3,6:36.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,77,59
281,3,6:23.0,,Personal foul by K. Thompson (drawn by M. Ellis),77,59
282,3,6:08.0,,M. Ellis makes 3-pt jump shot from 24 ft,77,62
283,3,6:00.0,Personal foul by J. Nelson (drawn by S. Curry),,77,62
284,3,5:53.0,Turnover by K. Thompson (bad pass; steal by J. Crowder),,77,62
285,3,5:45.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),77,64
286,3,5:25.0,S. Curry misses 3-pt jump shot from 25 ft,,77,64
287,3,5:24.0,,Defensive rebound by J. Crowder,77,64
288,3,5:10.0,,M. Ellis misses 3-pt jump shot from 24 ft,77,64
289,3,5:09.0,,Offensive rebound by J. Crowder,77,64
290,3,5:08.0,Offensive charge foul by T. Chandler (drawn by D. Green),,77,64
291,3,5:08.0,,Turnover by T. Chandler (offensive foul),77,64
292,3,5:08.0,A. Iguodala enters the game for H. Barnes,,77,64
293,3,4:43.0,Turnover by S. Curry (bad pass; steal by J. Crowder),,77,64
294,3,4:22.0,,J. Crowder misses 2-pt jump shot from 18 ft,77,64
295,3,4:21.0,Defensive rebound by A. Iguodala,,77,64
296,3,4:14.0,Personal foul by J. Crowder (drawn by S. Curry),,77,64
297,3,3:53.0,M. Speights misses 2-pt jump shot from 21 ft,,77,64
298,3,3:53.0,Offensive rebound by Team,,77,64
299,3,3:53.0,Turnover by Team (shot clock),,77,64
300,3,3:38.0,,J. Nelson misses 3-pt jump shot from 24 ft,77,64
301,3,3:37.0,Defensive rebound by A. Iguodala,,77,64
302,3,3:22.0,Shooting foul by J. Crowder (drawn by D. Green),,77,64
303,3,3:22.0,,Dallas full timeout,77,64
304,3,3:22.0,,D. Harris enters the game for R. Jefferson,77,64
305,3,3:22.0,S. Livingston enters the game for K. Thompson,,77,64
306,3,3:22.0,D. Green makes free throw 1 of 2,,78,64
307,3,3:22.0,D. Green makes free throw 2 of 2,,79,64
308,3,3:08.0,,M. Ellis misses 2-pt jump shot from 18 ft,79,64
309,3,3:07.0,Defensive rebound by D. Green,,79,64
310,3,2:52.0,Shooting foul by M. Ellis (drawn by D. Green),,79,64
311,3,2:52.0,D. Green makes free throw 1 of 3,,80,64
312,3,2:52.0,D. Green makes free throw 2 of 3,,81,64
313,3,2:52.0,,J. Barea enters the game for T. Chandler,81,64
314,3,2:52.0,,D. Nowitzki enters the game for M. Ellis,81,64
315,3,2:52.0,D. Green makes free throw 3 of 3,,82,64
316,3,2:36.0,,D. Harris misses 2-pt layup from 1 ft,82,64
317,3,2:34.0,Defensive rebound by M. Speights,,82,64
318,3,2:25.0,S. Curry makes 2-pt jump shot from 1 ft,,84,64
319,3,2:15.0,,J. Crowder makes 2-pt dunk at rim (assist by J. Nelson),84,66
320,3,2:05.0,S. Curry misses 2-pt jump shot from 19 ft,,84,66
321,3,2:04.0,,Defensive rebound by J. Crowder,84,66
322,3,1:56.0,Violation by A. Iguodala (kicked ball),,84,66
323,3,1:56.0,H. Barnes enters the game for M. Speights,,84,66
324,3,1:45.0,,Personal foul by S. Livingston (drawn by D. Nowitzki),84,66
325,3,1:33.0,,Turnover by J. Nelson (lost ball; steal by S. Curry),84,66
326,3,1:20.0,D. Green makes 2-pt jump shot from 6 ft (assist by S. Curry),,86,66
327,3,1:20.0,Shooting foul by J. Barea (drawn by D. Green),,86,66
328,3,1:20.0,K. Thompson enters the game for S. Curry,,86,66
329,3,1:20.0,D. Green makes free throw 1 of 1,,87,66
330,3,1:01.0,,J. Crowder misses 3-pt jump shot from 24 ft,87,66
331,3,1:00.0,Defensive rebound by Team,,87,66
332,3,0:40.0,K. Thompson misses 2-pt jump shot from 7 ft,,87,66
333,3,0:39.0,,Defensive rebound by D. Nowitzki,87,66
334,3,0:33.0,,J. Nelson misses 3-pt jump shot from 26 ft,87,66
335,3,0:32.0,Defensive rebound by K. Thompson,,87,66
336,3,0:13.0,Turnover by S. Livingston (bad pass; steal by J. Nelson),,87,66
337,3,0:06.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by J. Barea),87,68
338,3,0:00.0,S. Livingston misses 2-pt jump shot from 10 ft,,87,68
339,3,0:00.0,Offensive rebound by Team,,87,68
340,4,11:44.0,,D. Nowitzki misses 2-pt jump shot from 5 ft,87,68
341,4,11:43.0,,Offensive rebound by Team,87,68
342,4,11:35.0,,A. Aminu misses 3-pt jump shot from 23 ft,87,68
343,4,11:35.0,Defensive rebound by A. Iguodala,,87,68
344,4,11:20.0,Personal foul by D. Harris (drawn by S. Livingston),,87,68
345,4,11:12.0,K. Thompson makes 2-pt jump shot from 12 ft,,89,68
346,4,11:05.0,,J. Barea makes 2-pt jump shot from 4 ft,89,70
347,4,11:05.0,,Shooting foul by H. Barnes (drawn by J. Barea),89,70
348,4,11:05.0,,M. Ellis enters the game for A. Aminu,89,70
349,4,11:05.0,,J. Barea misses free throw 1 of 1,89,70
350,4,11:05.0,Defensive rebound by H. Barnes,,89,70
351,4,10:50.0,Turnover by D. Green (bad pass; steal by D. Harris),,89,70
352,4,10:44.0,,J. Crowder misses 2-pt layup from 1 ft (block by A. Iguodala),89,70
353,4,10:42.0,,Offensive rebound by J. Barea,89,70
354,4,10:42.0,,Shooting foul by K. Thompson (drawn by J. Barea),89,70
355,4,10:42.0,,J. Barea makes free throw 1 of 2,89,71
356,4,10:42.0,,J. Barea makes free throw 2 of 2,89,72
357,4,10:29.0,A. Iguodala misses 3-pt jump shot from 22 ft,,89,72
358,4,10:28.0,Offensive rebound by D. Green,,89,72
359,4,10:24.0,K. Thompson misses 3-pt jump shot from 23 ft,,89,72
360,4,10:23.0,,Defensive rebound by J. Barea,89,72
361,4,10:04.0,,M. Ellis misses 3-pt jump shot from 24 ft,89,72
362,4,10:03.0,Defensive rebound by S. Livingston,,89,72
363,4,9:59.0,A. Iguodala misses 2-pt jump shot from 2 ft,,89,72
364,4,9:57.0,Offensive rebound by H. Barnes,,89,72
365,4,9:57.0,H. Barnes makes 2-pt dunk at rim,,91,72
366,4,9:56.0,,Dallas full timeout,91,72
367,4,9:56.0,,T. Chandler enters the game for J. Crowder,91,72
368,4,9:56.0,,R. Jefferson enters the game for D. Harris,91,72
369,4,9:39.0,,D. Nowitzki makes 2-pt layup from 1 ft,91,74
370,4,9:19.0,Shooting foul by J. Barea (drawn by S. Livingston),,91,74
371,4,9:19.0,S. Livingston misses free throw 1 of 2,,91,74
372,4,9:19.0,Offensive rebound by Team,,91,74
373,4,9:19.0,F. Ezeli enters the game for D. Green,,91,74
374,4,9:19.0,S. Livingston makes free throw 2 of 2,,92,74
375,4,9:10.0,,M. Ellis makes 2-pt jump shot from 6 ft,92,76
376,4,8:52.0,S. Livingston makes 2-pt jump shot from 11 ft,,94,76
377,4,8:29.0,,D. Nowitzki makes 2-pt jump shot from 15 ft,94,78
378,4,8:12.0,K. Thompson misses 3-pt jump shot from 24 ft,,94,78
379,4,8:11.0,,Defensive rebound by T. Chandler,94,78
380,4,7:57.0,,Shooting foul by S. Livingston (drawn by R. Jefferson),94,78
381,4,7:57.0,,R. Jefferson misses free throw 1 of 2,94,78
382,4,7:57.0,,Offensive rebound by Team,94,78
383,4,7:57.0,,D. Harris enters the game for J. Barea,94,78
384,4,7:57.0,S. Curry enters the game for S. Livingston,,94,78
385,4,7:57.0,,R. Jefferson makes free throw 2 of 2,94,79
386,4,7:36.0,A. Iguodala misses 3-pt jump shot from 23 ft,,94,79
387,4,7:35.0,,Defensive rebound by R. Jefferson,94,79
388,4,7:21.0,,Offensive foul by D. Nowitzki (drawn by H. Barnes),94,79
389,4,7:21.0,,Turnover by D. Nowitzki (offensive foul),94,79
