,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
80,1,2:10.0,,J. Bayless misses 3-pt jump shot from 23 ft,20,13
81,1,2:09.0,Defensive rebound by P. Gasol,,20,13
82,1,1:57.0,K. Hinrich misses 3-pt jump shot from 22 ft,,20,13
83,1,1:56.0,,Defensive rebound by G. Antetokounmpo,20,13
84,1,1:50.0,,J. Henson makes 2-pt dunk at rim (assist by G. Antetokounmpo),20,15
85,1,1:24.0,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),,22,15
86,1,1:03.0,,O. Mayo makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),22,18
87,1,0:48.0,K. Hinrich makes 3-pt jump shot from 26 ft (assist by P. Gasol),,25,18
88,1,0:34.0,,Turnover by G. Antetokounmpo (bad pass; steal by N. Mirotić),25,18
89,1,0:25.0,Turnover by P. Gasol (bad pass; steal by O. Mayo),,25,18
90,1,0:21.0,,Shooting foul by K. Hinrich (drawn by J. Bayless),25,18
91,1,0:21.0,,J. Bayless makes free throw 1 of 2,25,19
92,1,0:21.0,,J. Bayless makes free throw 2 of 2,25,20
93,1,0:03.0,N. Mirotić misses 3-pt jump shot from 26 ft,,25,20
94,1,0:01.0,Offensive rebound by P. Gasol,,25,20
95,1,0:00.0,P. Gasol misses 2-pt layup from 1 ft (block by J. Henson),,25,20
96,1,0:00.0,Offensive rebound by Team,,25,20
97,2,11:50.0,,Shooting block foul by T. Gibson (drawn by J. Henson),25,20
98,2,11:50.0,,J. Henson makes free throw 1 of 2,25,21
99,2,11:50.0,,J. Henson misses free throw 2 of 2,25,21
100,2,11:49.0,Defensive rebound by N. Mirotić,,25,21
101,2,11:27.0,T. Gibson makes 2-pt layup at rim (assist by J. Butler),,27,21
102,2,11:27.0,Shooting foul by J. Dudley (drawn by T. Gibson),,27,21
103,2,11:27.0,T. Gibson makes free throw 1 of 1,,28,21
104,2,11:07.0,,O. Mayo makes 3-pt jump shot from 25 ft (assist by J. Dudley),28,24
105,2,10:45.0,N. Mirotić makes 2-pt layup at rim,,30,24
106,2,10:33.0,,K. Middleton misses 3-pt jump shot from 24 ft,30,24
107,2,10:32.0,Defensive rebound by N. Mirotić,,30,24
108,2,10:20.0,J. Butler misses 2-pt jump shot from 17 ft (block by J. Henson),,30,24
109,2,10:20.0,Offensive rebound by Team,,30,24
110,2,10:13.0,,J. Bayless makes 2-pt layup at rim,30,26
111,2,10:03.0,Personal foul by J. Bayless (drawn by K. Hinrich),,30,26
112,2,9:51.0,Turnover by K. Hinrich (bad pass; steal by O. Mayo),,30,26
113,2,9:44.0,,Turnover by O. Mayo (bad pass; steal by K. Hinrich),30,26
114,2,9:37.0,J. Butler misses 3-pt jump shot from 24 ft,,30,26
115,2,9:36.0,,Defensive rebound by J. Henson,30,26
116,2,9:28.0,,O. Mayo misses 2-pt jump shot from 19 ft,30,26
117,2,9:26.0,Defensive rebound by N. Mirotić,,30,26
118,2,9:12.0,K. Hinrich misses 2-pt jump shot from 19 ft,,30,26
119,2,9:11.0,,Defensive rebound by J. Bayless,30,26
120,2,9:06.0,,J. Bayless misses 2-pt layup at rim,30,26
121,2,9:04.0,,Offensive rebound by K. Middleton,30,26
122,2,9:04.0,,K. Middleton misses 2-pt tip-in at rim,30,26
123,2,9:03.0,Defensive rebound by K. Hinrich,,30,26
124,2,9:00.0,Shooting foul by O. Mayo (drawn by T. Gibson),,30,26
125,2,9:00.0,T. Gibson misses free throw 1 of 2,,30,26
126,2,9:00.0,Offensive rebound by Team,,30,26
127,2,9:00.0,T. Gibson makes free throw 2 of 2,,31,26
128,2,8:39.0,,J. Bayless misses 2-pt jump shot from 18 ft,31,26
129,2,8:38.0,Defensive rebound by K. Hinrich,,31,26
130,2,8:29.0,N. Mirotić misses 2-pt jump shot from 12 ft,,31,26
131,2,8:28.0,,Defensive rebound by J. Dudley,31,26
132,2,8:08.0,,Shooting foul by T. Gibson (drawn by K. Middleton),31,26
133,2,8:08.0,Official timeout,,31,26
134,2,8:08.0,J. Noah enters the game for T. Gibson,,31,26
135,2,8:08.0,A. Brooks enters the game for T. Snell,,31,26
136,2,8:08.0,,Z. Pachulia enters the game for J. Henson,31,26
137,2,8:08.0,,G. Antetokounmpo enters the game for O. Mayo,31,26
138,2,8:08.0,,M. Carter-Williams enters the game for J. Bayless,31,26
139,2,8:08.0,,K. Middleton makes free throw 1 of 2,31,27
140,2,8:08.0,,K. Middleton makes free throw 2 of 2,31,28
141,2,7:47.0,Shooting foul by G. Antetokounmpo (drawn by J. Butler),,31,28
142,2,7:47.0,J. Butler makes free throw 1 of 2,,32,28
143,2,7:47.0,J. Butler makes free throw 2 of 2,,33,28
144,2,7:26.0,,M. Carter-Williams misses 2-pt layup at rim,33,28
145,2,7:24.0,,Offensive rebound by M. Carter-Williams,33,28
146,2,7:24.0,,M. Carter-Williams misses 2-pt tip-in from 1 ft,33,28
147,2,7:23.0,,Offensive rebound by M. Carter-Williams,33,28
148,2,7:21.0,,M. Carter-Williams makes 2-pt layup at rim,33,30
149,2,7:05.0,A. Brooks misses 2-pt jump shot from 14 ft,,33,30
150,2,7:04.0,,Defensive rebound by Z. Pachulia,33,30
151,2,6:53.0,,M. Carter-Williams makes 2-pt jump shot from 4 ft,33,32
152,2,6:37.0,Shooting block foul by K. Middleton (drawn by J. Butler),,33,32
153,2,6:37.0,J. Butler makes free throw 1 of 2,,34,32
154,2,6:37.0,M. Dunleavy enters the game for K. Hinrich,,34,32
155,2,6:37.0,P. Gasol enters the game for N. Mirotić,,34,32
156,2,6:37.0,J. Butler makes free throw 2 of 2,,35,32
157,2,6:26.0,,M. Carter-Williams makes 2-pt layup at rim,35,34
158,2,6:08.0,Turnover by P. Gasol (bad pass; steal by J. Dudley),,35,34
159,2,6:05.0,,Turnover by J. Dudley (bad pass; steal by P. Gasol),35,34
160,2,5:57.0,A. Brooks misses 3-pt jump shot from 24 ft,,35,34
161,2,5:56.0,Offensive rebound by P. Gasol,,35,34
162,2,5:43.0,P. Gasol misses 2-pt jump shot from 5 ft,,35,34
163,2,5:42.0,,Defensive rebound by Z. Pachulia,35,34
164,2,5:32.0,,K. Middleton misses 2-pt jump shot from 16 ft,35,34
165,2,5:31.0,Defensive rebound by J. Noah,,35,34
166,2,5:22.0,Shooting foul by M. Carter-Williams (drawn by P. Gasol),,35,34
167,2,5:22.0,,Milwaukee full timeout,35,34
168,2,5:22.0,,O. Mayo enters the game for J. Dudley,35,34
169,2,5:22.0,,E. İlyasova enters the game for G. Antetokounmpo,35,34
170,2,5:22.0,P. Gasol misses free throw 1 of 2,,35,34
171,2,5:22.0,Offensive rebound by Team,,35,34
172,2,5:22.0,P. Gasol makes free throw 2 of 2,,36,34
173,2,5:12.0,,Shooting foul by A. Brooks (drawn by M. Carter-Williams),36,34
174,2,5:12.0,,M. Carter-Williams misses free throw 1 of 2,36,34
175,2,5:12.0,,Offensive rebound by Team,36,34
176,2,5:12.0,,M. Carter-Williams makes free throw 2 of 2,36,35
177,2,4:58.0,Personal foul by E. İlyasova (drawn by M. Dunleavy),,36,35
178,2,4:58.0,M. Dunleavy makes free throw 1 of 2,,37,35
179,2,4:58.0,M. Dunleavy makes free throw 2 of 2,,38,35
180,2,4:47.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,38,35
181,2,4:47.0,,Offensive rebound by Team,38,35
182,2,4:45.0,,M. Carter-Williams makes 2-pt jump shot from 3 ft (assist by O. Mayo),38,37
183,2,4:29.0,J. Butler makes 2-pt layup at rim (assist by M. Dunleavy),,40,37
184,2,4:12.0,,M. Carter-Williams makes 2-pt layup from 2 ft,40,39
185,2,3:51.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by M. Dunleavy),,42,39
186,2,3:28.0,,Turnover by M. Carter-Williams (lost ball; steal by J. Noah),42,39
187,2,3:24.0,J. Butler misses 2-pt layup at rim (block by E. İlyasova),,42,39
188,2,3:21.0,Offensive rebound by J. Butler,,42,39
189,2,3:20.0,J. Butler makes 2-pt layup at rim,,44,39
190,2,3:17.0,,Technical foul by O. Mayo,44,39
191,2,3:17.0,M. Dunleavy makes technical free throw,,45,39
192,2,2:56.0,,E. İlyasova misses 2-pt jump shot from 4 ft (block by J. Noah),45,39
193,2,2:56.0,,Offensive rebound by Team,45,39
194,2,2:56.0,Chicago full timeout,,45,39
195,2,2:56.0,,Technical foul by Team,45,39
196,2,2:56.0,M. Dunleavy misses technical free throw,,45,39
197,2,2:56.0,,Offensive rebound by Team,45,39
198,2,2:56.0,,J. Bayless enters the game for K. Middleton,45,39
199,2,2:52.0,,E. İlyasova misses 3-pt jump shot from 25 ft,45,39
200,2,2:51.0,Defensive rebound by J. Butler,,45,39
201,2,2:33.0,J. Butler makes 2-pt layup at rim (assist by P. Gasol),,47,39
202,2,2:19.0,,M. Carter-Williams makes 2-pt jump shot from 8 ft,47,41
203,2,2:10.0,Turnover by J. Noah (bad pass; steal by E. İlyasova),,47,41
204,2,2:06.0,,Offensive foul by E. İlyasova (drawn by J. Noah),47,41
205,2,2:06.0,,Turnover by E. İlyasova (offensive foul),47,41
206,2,1:55.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,47,41
207,2,1:53.0,,Defensive rebound by Z. Pachulia,47,41
208,2,1:44.0,,E. İlyasova misses 3-pt jump shot from 25 ft,47,41
209,2,1:43.0,Defensive rebound by J. Butler,,47,41
210,2,1:35.0,A. Brooks misses 3-pt jump shot from 26 ft,,47,41
211,2,1:34.0,Offensive rebound by Team,,47,41
212,2,1:30.0,Turnover by A. Brooks (lost ball; steal by M. Carter-Williams),,47,41
213,2,1:27.0,,M. Carter-Williams makes 2-pt dunk at rim,47,43
214,2,1:07.0,A. Brooks misses 2-pt layup at rim,,47,43
215,2,1:04.0,,Defensive rebound by M. Carter-Williams,47,43
216,2,0:55.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,47,43
217,2,0:53.0,,Offensive rebound by Z. Pachulia,47,43
218,2,0:48.0,,O. Mayo misses 3-pt jump shot from 26 ft,47,43
219,2,0:48.0,Defensive rebound by Team,,47,43
220,2,0:48.0,,Loose ball foul by Z. Pachulia (drawn by P. Gasol),47,43
221,2,0:48.0,P. Gasol misses free throw 1 of 2,,47,43
222,2,0:48.0,Offensive rebound by Team,,47,43
223,2,0:48.0,K. Hinrich enters the game for A. Brooks,,47,43
224,2,0:48.0,P. Gasol makes free throw 2 of 2,,48,43
225,2,0:36.0,,O. Mayo makes 3-pt jump shot from 26 ft (assist by E. İlyasova),48,46
226,2,0:15.0,,Offensive charge foul by J. Butler (drawn by E. İlyasova),48,46
227,2,0:15.0,Turnover by J. Butler (offensive foul),,48,46
228,2,0:15.0,E. Moore enters the game for M. Dunleavy,,48,46
229,2,0:15.0,T. Gibson enters the game for P. Gasol,,48,46
230,2,0:06.0,,Personal foul by E. Moore (drawn by M. Carter-Williams),48,46
231,2,0:06.0,,Milwaukee full timeout,48,46
232,2,0:02.0,,E. İlyasova misses 2-pt jump shot from 5 ft,48,46
233,2,0:00.0,,Offensive rebound by Z. Pachulia,48,46
234,2,0:00.0,,Z. Pachulia makes 2-pt tip-in at rim,48,48
235,3,11:33.0,,G. Antetokounmpo misses 2-pt layup at rim,48,48
236,3,11:32.0,Defensive rebound by P. Gasol,,48,48
237,3,11:12.0,J. Butler misses 2-pt jump shot from 6 ft,,48,48
238,3,11:10.0,,Defensive rebound by M. Carter-Williams,48,48
239,3,10:59.0,,K. Middleton makes 3-pt jump shot from 22 ft (assist by E. İlyasova),48,51
240,3,10:32.0,Turnover by M. Dunleavy (bad pass; steal by E. İlyasova),,48,51
241,3,10:28.0,,Turnover by E. İlyasova (bad pass; steal by J. Butler),48,51
242,3,10:20.0,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by A. Brooks),,51,51
243,3,10:03.0,,G. Antetokounmpo misses 2-pt layup at rim,51,51
244,3,10:03.0,Defensive rebound by P. Gasol,,51,51
245,3,10:03.0,Personal foul by Z. Pachulia (drawn by P. Gasol),,51,51
246,3,9:40.0,J. Butler misses 2-pt jump shot from 15 ft,,51,51
247,3,9:38.0,,Defensive rebound by M. Carter-Williams,51,51
248,3,9:31.0,,K. Middleton misses 2-pt jump shot from 14 ft,51,51
249,3,9:30.0,Defensive rebound by J. Noah,,51,51
250,3,9:18.0,M. Dunleavy makes 2-pt jump shot from 9 ft,,53,51
251,3,9:18.0,Shooting foul by E. İlyasova (drawn by M. Dunleavy),,53,51
252,3,9:18.0,M. Dunleavy makes free throw 1 of 1,,54,51
253,3,9:03.0,,Shooting block foul by P. Gasol (drawn by G. Antetokounmpo),54,51
254,3,9:03.0,,G. Antetokounmpo makes free throw 1 of 2,54,52
255,3,9:03.0,,G. Antetokounmpo makes free throw 2 of 2,54,53
256,3,8:51.0,Shooting foul by G. Antetokounmpo (drawn by J. Noah),,54,53
257,3,8:51.0,J. Noah makes free throw 1 of 2,,55,53
258,3,8:51.0,J. Noah misses free throw 2 of 2,,55,53
259,3,8:51.0,,Defensive rebound by Z. Pachulia,55,53
260,3,8:41.0,,Personal block foul by J. Noah (drawn by E. İlyasova),55,53
261,3,8:30.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),55,56
262,3,8:21.0,Turnover by J. Noah (bad pass),,55,56
263,3,8:15.0,,K. Middleton makes 2-pt jump shot from 15 ft,55,58
264,3,7:50.0,P. Gasol misses 2-pt jump shot from 14 ft,,55,58
265,3,7:50.0,Offensive rebound by J. Noah,,55,58
266,3,7:50.0,,Loose ball foul by K. Middleton (drawn by J. Noah),55,58
267,3,7:48.0,Personal foul by K. Middleton (drawn by M. Dunleavy),,55,58
268,3,7:48.0,M. Dunleavy misses free throw 1 of 2,,55,58
269,3,7:48.0,Offensive rebound by Team,,55,58
270,3,7:48.0,M. Dunleavy misses free throw 2 of 2,,55,58
271,3,7:45.0,Offensive rebound by P. Gasol,,55,58
272,3,7:45.0,Turnover by P. Gasol (bad pass),,55,58
273,3,7:30.0,,E. İlyasova misses 3-pt jump shot from 23 ft,55,58
274,3,7:29.0,Defensive rebound by P. Gasol,,55,58
275,3,7:11.0,J. Noah misses 2-pt layup from 2 ft,,55,58
276,3,7:11.0,,Defensive rebound by G. Antetokounmpo,55,58
277,3,7:11.0,Loose ball foul by M. Dunleavy (drawn by G. Antetokounmpo),,55,58
278,3,6:49.0,,E. İlyasova misses 2-pt layup at rim,55,58
279,3,6:48.0,,Offensive rebound by Z. Pachulia,55,58
280,3,6:48.0,,Z. Pachulia misses 2-pt tip-in at rim,55,58
281,3,6:48.0,,Offensive rebound by Z. Pachulia,55,58
282,3,6:48.0,Loose ball foul by J. Noah (drawn by Z. Pachulia),,55,58
283,3,6:41.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by K. Middleton),55,61
284,3,6:39.0,Chicago full timeout,,55,61
285,3,6:25.0,J. Noah makes 2-pt layup at rim,,57,61
286,3,6:11.0,,M. Carter-Williams misses 2-pt layup at rim,57,61
287,3,6:09.0,Defensive rebound by M. Dunleavy,,57,61
288,3,6:03.0,J. Butler makes 2-pt jump shot from 19 ft (assist by A. Brooks),,59,61
289,3,5:50.0,,Shooting block foul by A. Brooks (drawn by M. Carter-Williams),59,61
290,3,5:50.0,,M. Carter-Williams makes free throw 1 of 2,59,62
291,3,5:50.0,,M. Carter-Williams makes free throw 2 of 2,59,63
292,3,5:32.0,K. Hinrich enters the game for A. Brooks,,59,63
293,3,5:32.0,T. Gibson enters the game for J. Noah,,59,63
294,3,5:24.0,T. Gibson makes 2-pt jump shot from 12 ft,,61,63
295,3,5:11.0,,Z. Pachulia makes 2-pt jump shot from 12 ft (assist by K. Middleton),61,65
296,3,4:51.0,J. Butler misses 2-pt jump shot from 17 ft,,61,65
297,3,4:50.0,Offensive rebound by J. Butler,,61,65
298,3,4:46.0,M. Dunleavy misses 2-pt layup at rim,,61,65
299,3,4:44.0,Offensive rebound by P. Gasol,,61,65
300,3,4:43.0,P. Gasol makes 2-pt layup at rim,,63,65
301,3,4:35.0,,Turnover by Z. Pachulia (offensive foul),63,65
302,3,4:35.0,,Offensive foul by Z. Pachulia (drawn by K. Hinrich),63,65
303,3,4:35.0,,J. Bayless enters the game for M. Carter-Williams,63,65
304,3,4:35.0,,J. Henson enters the game for Z. Pachulia,63,65
305,3,4:35.0,Chicago full timeout,,63,65
306,3,4:35.0,A. Brooks enters the game for K. Hinrich,,63,65
307,3,4:17.0,Turnover by A. Brooks (bad pass; steal by J. Bayless),,63,65
308,3,4:12.0,,K. Middleton misses 2-pt layup at rim,63,65
309,3,4:10.0,,Offensive rebound by E. İlyasova,63,65
310,3,4:10.0,,E. İlyasova misses 2-pt layup at rim,63,65
311,3,4:09.0,,Offensive rebound by E. İlyasova,63,65
312,3,4:09.0,,E. İlyasova makes 2-pt tip-in at rim,63,67
313,3,3:44.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),,66,67
314,3,3:24.0,,E. İlyasova misses 2-pt jump shot from 15 ft,66,67
315,3,3:22.0,Defensive rebound by P. Gasol,,66,67
316,3,3:11.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by M. Dunleavy),,68,67
317,3,3:11.0,Shooting foul by J. Henson (drawn by P. Gasol),,68,67
318,3,3:11.0,N. Mirotić enters the game for M. Dunleavy,,68,67
319,3,3:11.0,P. Gasol makes free throw 1 of 1,,69,67
320,3,2:53.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,69,67
321,3,2:53.0,Defensive rebound by P. Gasol,,69,67
322,3,2:46.0,Offensive foul by N. Mirotić (drawn by E. İlyasova),,69,67
323,3,2:46.0,Turnover by N. Mirotić (offensive foul),,69,67
324,3,2:46.0,,Milwaukee full timeout,69,67
325,3,2:46.0,,O. Mayo enters the game for E. İlyasova,69,67
326,3,2:46.0,,J. Dudley enters the game for K. Middleton,69,67
327,3,2:26.0,,J. Dudley misses 2-pt jump shot from 18 ft,69,67
328,3,2:25.0,,Offensive rebound by J. Henson,69,67
329,3,2:19.0,,J. Henson misses 2-pt hook shot from 6 ft,69,67
330,3,2:19.0,,Offensive rebound by J. Dudley,69,67
331,3,2:19.0,Loose ball foul by T. Gibson (drawn by J. Dudley),,69,67
332,3,2:19.0,,J. Dudley makes free throw 1 of 2,69,68
333,3,2:19.0,,J. Dudley misses free throw 2 of 2,69,68
334,3,2:18.0,Defensive rebound by N. Mirotić,,69,68
335,3,1:58.0,N. Mirotić misses 2-pt layup at rim,,69,68
336,3,1:56.0,Offensive rebound by T. Gibson,,69,68
337,3,1:53.0,N. Mirotić makes 2-pt jump shot from 15 ft (assist by T. Gibson),,71,68
338,3,1:38.0,,J. Henson makes 2-pt layup at rim (assist by J. Dudley),71,70
339,3,1:18.0,P. Gasol misses 2-pt jump shot from 16 ft,,71,70
340,3,1:17.0,,Defensive rebound by O. Mayo,71,70
341,3,1:04.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,71,70
342,3,1:03.0,Defensive rebound by T. Gibson,,71,70
343,3,0:58.0,Shooting foul by O. Mayo (drawn by J. Butler),,71,70
344,3,0:58.0,J. Butler makes free throw 1 of 2,,72,70
345,3,0:58.0,J. Butler makes free throw 2 of 2,,73,70
346,3,0:43.0,Offensive charge foul by G. Antetokounmpo (drawn by N. Mirotić),,73,70
347,3,0:43.0,,Turnover by G. Antetokounmpo (offensive foul),73,70
348,3,0:34.0,A. Brooks misses 2-pt layup at rim (block by J. Henson),,73,70
349,3,0:33.0,Offensive rebound by Team,,73,70
350,3,0:33.0,,K. Middleton enters the game for G. Antetokounmpo,73,70
351,3,0:29.0,Turnover by N. Mirotić (bad pass; steal by J. Bayless),,73,70
352,3,0:29.0,,Turnover by J. Bayless (step out of bounds),73,70
353,3,0:29.0,,Technical foul by J. Bayless,73,70
354,3,0:29.0,A. Brooks makes technical free throw,,74,70
355,3,0:15.0,T. Gibson misses 2-pt jump shot from 14 ft,,74,70
356,3,0:15.0,Offensive rebound by Team,,74,70
357,3,0:15.0,Turnover by Team (shot clock),,74,70
358,3,0:00.0,,J. Bayless misses 2-pt jump shot from 18 ft,74,70
359,3,0:00.0,Defensive rebound by P. Gasol,,74,70
360,4,11:45.0,Shooting foul by J. Bayless (drawn by T. Snell),,74,70
361,4,11:45.0,T. Snell misses free throw 1 of 3,,74,70
362,4,11:45.0,Offensive rebound by Team,,74,70
363,4,11:45.0,T. Snell misses free throw 2 of 3,,74,70
364,4,11:45.0,Offensive rebound by Team,,74,70
365,4,11:45.0,T. Snell makes free throw 3 of 3,,75,70
366,4,11:30.0,,J. Henson makes 2-pt layup at rim,75,72
367,4,11:19.0,Personal foul by O. Mayo (drawn by N. Mirotić),,75,72
368,4,11:12.0,Turnover by A. Brooks (bad pass; steal by J. Henson),,75,72
369,4,11:02.0,,J. Dudley misses 3-pt jump shot from 24 ft,75,72
370,4,11:01.0,,Offensive rebound by J. Henson,75,72
371,4,10:58.0,,J. Henson makes 2-pt hook shot at rim,75,74
372,4,10:42.0,Shooting foul by M. Carter-Williams (drawn by J. Noah),,75,74
373,4,10:42.0,J. Noah makes free throw 1 of 2,,76,74
374,4,10:42.0,J. Noah misses free throw 2 of 2,,76,74
375,4,10:42.0,,Defensive rebound by Team,76,74
376,4,10:24.0,,Offensive foul by J. Bayless (drawn by A. Brooks),76,74
377,4,10:24.0,,Turnover by J. Bayless (offensive foul),76,74
378,4,10:13.0,A. Brooks misses 3-pt jump shot from 26 ft,,76,74
379,4,10:12.0,,Defensive rebound by J. Dudley,76,74
380,4,10:08.0,,O. Mayo makes 2-pt layup at rim (assist by J. Dudley),76,76
381,4,9:45.0,T. Snell misses 3-pt jump shot from 26 ft,,76,76
382,4,9:45.0,Offensive rebound by Team,,76,76
