,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
109,2,10:59.0,,D. Green misses 2-pt jump shot from 12 ft,34,25
110,2,10:59.0,Defensive rebound by S. Hawes,,34,25
111,2,10:36.0,J. Crawford misses 3-pt jump shot from 27 ft,,34,25
112,2,10:35.0,,Defensive rebound by Team,34,25
113,2,10:31.0,,Personal foul by J. Crawford (drawn by M. Ginóbili),34,25
114,2,10:23.0,Violation by D. Jordan (def goaltending),,34,25
115,2,10:23.0,,B. Diaw makes 2-pt layup from 2 ft (assist by M. Ginóbili),34,27
116,2,10:09.0,J. Crawford makes 2-pt jump shot from 21 ft (assist by D. Jordan),,36,27
117,2,9:51.0,,T. Splitter makes 2-pt hook shot from 7 ft,36,29
118,2,9:40.0,Turnover by J. Crawford (lost ball; steal by T. Splitter),,36,29
119,2,9:38.0,,Clear path foul by H. Türkoğlu,36,29
120,2,9:38.0,,M. Ginóbili misses clear path free throw 1 of 2,36,29
121,2,9:38.0,,Offensive rebound by Team,36,29
122,2,9:38.0,,M. Ginóbili makes clear path free throw 2 of 2,36,30
123,2,9:38.0,,M. Bonner enters the game for B. Diaw,36,30
124,2,9:38.0,,K. Leonard enters the game for M. Ginóbili,36,30
125,2,9:22.0,,M. Bonner misses 2-pt jump shot from 8 ft,36,30
126,2,9:20.0,Defensive rebound by Team,,36,30
127,2,9:09.0,A. Rivers makes 2-pt jump shot from 10 ft,,38,30
128,2,8:48.0,,Turnover by T. Splitter (bad pass; steal by S. Hawes),38,30
129,2,8:31.0,S. Hawes misses 3-pt jump shot from 26 ft,,38,30
130,2,8:30.0,,Defensive rebound by M. Bonner,38,30
131,2,8:25.0,,Turnover by C. Joseph (bad pass; steal by A. Rivers),38,30
132,2,8:18.0,J. Crawford misses 2-pt jump shot from 18 ft,,38,30
133,2,8:16.0,Offensive rebound by S. Hawes,,38,30
134,2,8:16.0,S. Hawes misses 2-pt layup from 1 ft (block by D. Green),,38,30
135,2,8:13.0,Offensive rebound by J. Crawford,,38,30
136,2,8:11.0,H. Türkoğlu misses 3-pt jump shot from 23 ft,,38,30
137,2,8:08.0,Offensive rebound by D. Jordan,,38,30
138,2,8:05.0,H. Türkoğlu makes 3-pt jump shot from 23 ft,,41,30
139,2,7:43.0,,K. Leonard makes 2-pt jump shot from 10 ft,41,32
140,2,7:37.0,Turnover by D. Jordan (bad pass; steal by D. Green),,41,32
141,2,7:34.0,,D. Green misses 3-pt jump shot from 24 ft,41,32
142,2,7:33.0,Defensive rebound by D. Jordan,,41,32
143,2,7:15.0,A. Rivers misses 2-pt jump shot from 7 ft,,41,32
144,2,7:15.0,Offensive rebound by Team,,41,32
145,2,7:15.0,,Loose ball foul by C. Joseph (drawn by S. Hawes),41,32
146,2,7:15.0,,T. Duncan enters the game for T. Splitter,41,32
147,2,7:15.0,,T. Parker enters the game for C. Joseph,41,32
148,2,7:01.0,A. Rivers misses 3-pt jump shot from 24 ft,,41,32
149,2,7:00.0,Offensive rebound by D. Jordan,,41,32
150,2,6:58.0,H. Türkoğlu makes 2-pt jump shot from 12 ft,,43,32
151,2,6:36.0,,M. Bonner misses 3-pt jump shot from 24 ft,43,32
152,2,6:36.0,Defensive rebound by H. Türkoğlu,,43,32
153,2,6:32.0,Turnover by H. Türkoğlu (bad pass),,43,32
154,2,6:14.0,,K. Leonard misses 2-pt jump shot from 13 ft,43,32
155,2,6:13.0,Defensive rebound by D. Jordan,,43,32
156,2,6:05.0,Personal foul by K. Leonard (drawn by D. Jordan),,43,32
157,2,6:05.0,B. Griffin enters the game for S. Hawes,,43,32
158,2,6:05.0,C. Paul enters the game for A. Rivers,,43,32
159,2,5:56.0,Turnover by H. Türkoğlu (bad pass; steal by T. Duncan),,43,32
160,2,5:50.0,,T. Parker misses 2-pt jump shot from 3 ft (block by D. Jordan),43,32
161,2,5:49.0,Defensive rebound by Team,,43,32
162,2,5:49.0,Official timeout,,43,32
163,2,5:49.0,,B. Diaw enters the game for M. Bonner,43,32
164,2,5:49.0,M. Barnes enters the game for H. Türkoğlu,,43,32
165,2,5:37.0,B. Griffin misses 2-pt jump shot from 5 ft,,43,32
166,2,5:36.0,Offensive rebound by D. Jordan,,43,32
167,2,5:15.0,M. Barnes misses 2-pt jump shot from 5 ft,,43,32
168,2,5:14.0,,Defensive rebound by K. Leonard,43,32
169,2,5:09.0,,D. Green misses 3-pt jump shot from 24 ft,43,32
170,2,5:08.0,Defensive rebound by B. Griffin,,43,32
171,2,5:01.0,J. Redick enters the game for J. Crawford,,43,32
172,2,4:44.0,M. Barnes misses 3-pt jump shot from 24 ft,,43,32
173,2,4:42.0,,Defensive rebound by B. Diaw,43,32
174,2,4:32.0,,D. Green makes 3-pt jump shot from 25 ft (assist by T. Parker),43,35
175,2,4:09.0,B. Griffin makes 2-pt layup at rim (assist by M. Barnes),,45,35
176,2,3:53.0,,T. Parker misses 2-pt layup from 2 ft (block by D. Jordan),45,35
177,2,3:53.0,,Offensive rebound by Team,45,35
178,2,3:46.0,,Personal foul by D. Jordan (drawn by T. Parker),45,35
179,2,3:43.0,,Personal foul by D. Jordan (drawn by T. Duncan),45,35
180,2,3:43.0,S. Hawes enters the game for D. Jordan,,45,35
181,2,3:32.0,,B. Diaw makes 2-pt layup from 2 ft (assist by T. Parker),45,37
182,2,3:19.0,Turnover by S. Hawes (traveling),,45,37
183,2,3:06.0,,Turnover by T. Parker (lost ball),45,37
184,2,2:59.0,LA Clippers full timeout,,45,37
185,2,2:50.0,J. Redick misses 2-pt jump shot from 7 ft,,45,37
186,2,2:49.0,,Defensive rebound by T. Duncan,45,37
187,2,2:42.0,,T. Parker misses 2-pt layup from 2 ft,45,37
188,2,2:41.0,Defensive rebound by B. Griffin,,45,37
189,2,2:37.0,S. Hawes misses 2-pt layup from 1 ft (block by D. Green),,45,37
190,2,2:37.0,,Defensive rebound by Team,45,37
191,2,2:30.0,,Turnover by B. Diaw (lost ball; steal by M. Barnes),45,37
192,2,2:24.0,B. Griffin makes 2-pt dunk at rim,,47,37
193,2,2:22.0,,San Antonio full timeout,47,37
194,2,2:22.0,,M. Ginóbili enters the game for D. Green,47,37
195,2,2:09.0,,K. Leonard makes 2-pt jump shot from 21 ft (assist by T. Parker),47,39
196,2,1:54.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by M. Barnes),,49,39
197,2,1:34.0,,B. Diaw misses 2-pt layup from 1 ft (block by B. Griffin),49,39
198,2,1:32.0,Defensive rebound by M. Barnes,,49,39
199,2,1:24.0,C. Paul misses 2-pt jump shot from 19 ft,,49,39
200,2,1:23.0,,Defensive rebound by T. Parker,49,39
201,2,1:16.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by T. Parker),49,42
202,2,0:57.0,Personal foul by T. Duncan (drawn by B. Griffin),,49,42
203,2,0:49.0,S. Hawes makes 2-pt hook shot from 6 ft (assist by B. Griffin),,51,42
204,2,0:39.0,,Turnover by T. Parker (lost ball; steal by S. Hawes),51,42
205,2,0:35.0,C. Paul makes 2-pt dunk at rim,,53,42
206,2,0:24.0,,B. Diaw misses 3-pt jump shot from 25 ft,53,42
207,2,0:23.0,Defensive rebound by C. Paul,,53,42
208,2,0:01.0,C. Paul makes 3-pt jump shot from 28 ft,,56,42
209,3,11:43.0,M. Barnes misses 3-pt jump shot from 25 ft,,56,42
210,3,11:42.0,,Defensive rebound by D. Green,56,42
211,3,11:28.0,,K. Leonard makes 3-pt jump shot from 22 ft (assist by T. Splitter),56,45
212,3,11:15.0,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),,58,45
213,3,11:06.0,Violation by D. Jordan (kicked ball),,58,45
214,3,10:56.0,,K. Leonard misses 2-pt jump shot from 18 ft,58,45
215,3,10:55.0,Defensive rebound by C. Paul,,58,45
216,3,10:52.0,M. Barnes misses 2-pt layup from 1 ft (block by D. Green),,58,45
217,3,10:51.0,Offensive rebound by M. Barnes,,58,45
218,3,10:42.0,Turnover by C. Paul (bad pass; steal by K. Leonard),,58,45
219,3,10:35.0,,D. Green makes 3-pt jump shot from 25 ft (assist by T. Parker),58,48
220,3,10:22.0,B. Griffin makes 2-pt layup from 2 ft,,60,48
221,3,10:11.0,,Def 3 sec tech foul by D. Jordan,60,48
222,3,10:11.0,,D. Green makes technical free throw,60,49
223,3,10:02.0,,T. Duncan misses 2-pt jump shot from 7 ft (block by D. Jordan),60,49
224,3,10:01.0,Defensive rebound by D. Jordan,,60,49
225,3,9:56.0,C. Paul misses 3-pt jump shot from 24 ft,,60,49
226,3,9:55.0,,Defensive rebound by T. Duncan,60,49
227,3,9:48.0,,Shooting foul by C. Paul (drawn by T. Splitter),60,49
228,3,9:48.0,,T. Splitter makes free throw 1 of 2,60,50
229,3,9:48.0,,T. Splitter makes free throw 2 of 2,60,51
230,3,9:24.0,C. Paul misses 2-pt jump shot from 20 ft,,60,51
231,3,9:23.0,Offensive rebound by Team,,60,51
232,3,9:23.0,,Loose ball foul by T. Parker (drawn by B. Griffin),60,51
233,3,9:10.0,M. Barnes misses 3-pt jump shot from 23 ft,,60,51
234,3,9:09.0,Offensive rebound by D. Jordan,,60,51
235,3,9:08.0,Shooting foul by T. Splitter (drawn by M. Barnes),,60,51
236,3,9:08.0,M. Barnes makes free throw 1 of 2,,61,51
237,3,9:08.0,M. Barnes makes free throw 2 of 2,,62,51
238,3,8:55.0,,K. Leonard misses 2-pt jump shot from 8 ft,62,51
239,3,8:55.0,Defensive rebound by D. Jordan,,62,51
240,3,8:40.0,Turnover by J. Redick (bad pass; steal by K. Leonard),,62,51
241,3,8:36.0,,Shooting foul by M. Barnes (drawn by T. Parker),62,51
242,3,8:36.0,,T. Parker makes free throw 1 of 2,62,52
243,3,8:36.0,,T. Parker misses free throw 2 of 2,62,52
244,3,8:35.0,Defensive rebound by D. Jordan,,62,52
245,3,8:14.0,M. Barnes misses 2-pt layup from 2 ft,,62,52
246,3,8:13.0,,Defensive rebound by T. Duncan,62,52
247,3,8:04.0,,T. Duncan misses 2-pt jump shot from 4 ft (block by D. Jordan),62,52
248,3,8:00.0,Defensive rebound by J. Redick,,62,52
249,3,7:55.0,J. Redick misses 3-pt jump shot from 23 ft,,62,52
250,3,7:54.0,,Defensive rebound by K. Leonard,62,52
251,3,7:49.0,,Shooting foul by D. Jordan (drawn by K. Leonard),62,52
252,3,7:49.0,,K. Leonard makes free throw 1 of 2,62,53
253,3,7:49.0,,M. Ginóbili enters the game for D. Green,62,53
254,3,7:49.0,,B. Diaw enters the game for T. Splitter,62,53
255,3,7:49.0,S. Hawes enters the game for D. Jordan,,62,53
256,3,7:49.0,,K. Leonard makes free throw 2 of 2,62,54
257,3,7:42.0,B. Griffin makes 2-pt layup at rim (assist by M. Barnes),,64,54
258,3,7:20.0,,B. Diaw misses 3-pt jump shot from 25 ft,64,54
259,3,7:19.0,Defensive rebound by J. Redick,,64,54
260,3,7:10.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by C. Paul),,67,54
261,3,7:09.0,,San Antonio full timeout,67,54
262,3,6:50.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by B. Diaw),67,57
263,3,6:29.0,S. Hawes misses 3-pt jump shot from 25 ft,,67,57
264,3,6:28.0,,Defensive rebound by T. Duncan,67,57
265,3,6:21.0,,Personal foul by C. Paul (drawn by T. Parker),67,57
266,3,6:16.0,,Turnover by M. Ginóbili (bad pass),67,57
267,3,6:07.0,Shooting foul by K. Leonard (drawn by B. Griffin),,67,57
268,3,6:07.0,B. Griffin makes free throw 1 of 2,,68,57
269,3,6:07.0,B. Griffin makes free throw 2 of 2,,69,57
270,3,5:53.0,,T. Duncan misses 2-pt jump shot from 5 ft,69,57
271,3,5:52.0,Defensive rebound by B. Griffin,,69,57
272,3,5:46.0,C. Paul makes 2-pt jump shot from 10 ft,,71,57
273,3,5:32.0,,K. Leonard makes 3-pt jump shot from 26 ft,71,60
274,3,5:15.0,C. Paul makes 2-pt jump shot from 19 ft,,73,60
275,3,5:01.0,,K. Leonard misses 3-pt jump shot from 24 ft,73,60
276,3,5:00.0,Defensive rebound by B. Griffin,,73,60
277,3,4:42.0,J. Crawford enters the game for J. Redick,,73,60
278,3,4:42.0,,A. Baynes enters the game for T. Duncan,73,60
279,3,4:38.0,Turnover by C. Paul (lost ball; steal by M. Ginóbili),,73,60
280,3,4:37.0,,Personal foul by C. Paul (drawn by M. Ginóbili),73,60
281,3,4:37.0,,M. Ginóbili misses free throw 1 of 2,73,60
282,3,4:37.0,,Offensive rebound by Team,73,60
283,3,4:37.0,,M. Ginóbili makes free throw 2 of 2,73,61
284,3,4:20.0,B. Griffin misses 2-pt jump shot from 4 ft,,73,61
285,3,4:18.0,,Defensive rebound by T. Parker,73,61
286,3,4:11.0,,B. Diaw misses 3-pt jump shot from 25 ft,73,61
287,3,4:10.0,Defensive rebound by B. Griffin,,73,61
288,3,4:05.0,LA Clippers full timeout,,73,61
289,3,4:05.0,,P. Mills enters the game for T. Parker,73,61
290,3,3:50.0,B. Griffin misses 2-pt jump shot from 21 ft,,73,61
291,3,3:49.0,,Defensive rebound by M. Ginóbili,73,61
292,3,3:41.0,,Turnover by A. Baynes (lost ball; steal by C. Paul),73,61
293,3,3:22.0,Turnover by C. Paul (bad pass),,73,61
294,3,3:22.0,A. Rivers enters the game for C. Paul,,73,61
295,3,3:11.0,,Personal foul by M. Barnes (drawn by K. Leonard),73,61
296,3,3:11.0,,K. Leonard makes free throw 1 of 2,73,62
297,3,3:11.0,,K. Leonard misses free throw 2 of 2,73,62
298,3,3:07.0,Defensive rebound by J. Crawford,,73,62
299,3,2:56.0,Personal foul by B. Diaw (drawn by A. Rivers),,73,62
300,3,2:48.0,Shooting foul by P. Mills (drawn by J. Crawford),,73,62
301,3,2:48.0,J. Crawford makes free throw 1 of 3,,74,62
302,3,2:48.0,J. Crawford makes free throw 2 of 3,,75,62
303,3,2:48.0,J. Crawford makes free throw 3 of 3,,76,62
304,3,2:37.0,,Shooting foul by M. Barnes (drawn by M. Ginóbili),76,62
305,3,2:37.0,,M. Ginóbili makes free throw 1 of 2,76,63
306,3,2:37.0,,M. Ginóbili misses free throw 2 of 2,76,63
307,3,2:37.0,Defensive rebound by M. Barnes,,76,63
308,3,2:17.0,J. Crawford misses 2-pt jump shot from 13 ft,,76,63
309,3,2:15.0,Offensive rebound by M. Barnes,,76,63
310,3,2:10.0,A. Rivers misses 2-pt jump shot from 4 ft,,76,63
311,3,2:09.0,,Defensive rebound by K. Leonard,76,63
312,3,2:06.0,,M. Ginóbili misses 2-pt layup from 2 ft (block by J. Crawford),76,63
313,3,2:05.0,,Offensive rebound by Team,76,63
314,3,2:05.0,H. Türkoğlu enters the game for M. Barnes,,76,63
315,3,1:58.0,,B. Diaw makes 2-pt jump shot from 9 ft,76,65
316,3,1:37.0,B. Griffin makes 2-pt jump shot from 11 ft,,78,65
317,3,1:22.0,,A. Baynes misses 2-pt jump shot from 11 ft,78,65
318,3,1:21.0,Defensive rebound by S. Hawes,,78,65
319,3,1:08.0,Def 3 sec tech foul by K. Leonard,,78,65
320,3,1:08.0,J. Crawford makes technical free throw,,79,65
321,3,0:59.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by B. Griffin),,82,65
322,3,0:48.0,,P. Mills misses 2-pt layup from 1 ft,82,65
323,3,0:47.0,Defensive rebound by B. Griffin,,82,65
324,3,0:44.0,Personal block foul by B. Diaw (drawn by B. Griffin),,82,65
325,3,0:44.0,B. Griffin makes free throw 1 of 2,,83,65
326,3,0:44.0,,D. Green enters the game for K. Leonard,83,65
327,3,0:44.0,B. Griffin makes free throw 2 of 2,,84,65
328,3,0:36.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by B. Diaw),84,67
329,3,0:24.0,Turnover by B. Griffin (bad pass; steal by D. Green),,84,67
330,3,0:02.0,,Shooting foul by S. Hawes (drawn by M. Ginóbili),84,67
331,3,0:02.0,,M. Ginóbili makes free throw 1 of 2,84,68
332,3,0:02.0,,M. Ginóbili makes free throw 2 of 2,84,69
333,4,11:51.0,,Turnover by M. Ginóbili (lost ball; steal by D. Jordan),84,69
334,4,11:27.0,A. Rivers makes 2-pt jump shot from 5 ft,,86,69
335,4,11:12.0,,B. Diaw misses 2-pt jump shot from 7 ft,86,69
336,4,11:11.0,Defensive rebound by D. Jordan,,86,69
337,4,10:59.0,A. Rivers misses 3-pt jump shot from 26 ft,,86,69
338,4,10:58.0,,Defensive rebound by B. Diaw,86,69
339,4,10:46.0,,Turnover by D. Green (bad pass; steal by S. Hawes),86,69
340,4,10:43.0,Turnover by S. Hawes (bad pass; steal by D. Green),,86,69
341,4,10:41.0,,Personal foul by H. Türkoğlu (drawn by P. Mills),86,69
342,4,10:35.0,,Shooting foul by S. Hawes (drawn by A. Baynes),86,69
343,4,10:35.0,,A. Baynes makes free throw 1 of 2,86,70
344,4,10:35.0,,A. Baynes misses free throw 2 of 2,86,70
345,4,10:34.0,Defensive rebound by D. Jordan,,86,70
346,4,10:23.0,J. Crawford misses 2-pt jump shot from 15 ft,,86,70
347,4,10:22.0,,Defensive rebound by B. Diaw,86,70
348,4,10:15.0,,M. Ginóbili misses 3-pt jump shot from 23 ft (block by J. Crawford),86,70
349,4,10:14.0,,Offensive rebound by Team,86,70
350,4,10:14.0,J. Redick enters the game for H. Türkoğlu,,86,70
351,4,10:11.0,,M. Ginóbili misses 2-pt jump shot from 14 ft,86,70
352,4,10:10.0,Defensive rebound by J. Redick,,86,70
353,4,10:01.0,Turnover by J. Crawford (bad pass; steal by M. Ginóbili),,86,70
354,4,9:55.0,,Turnover by P. Mills (bad pass; steal by J. Crawford),86,70
355,4,9:45.0,LA Clippers full timeout,,86,70
356,4,9:32.0,J. Crawford misses 3-pt jump shot from 26 ft,,86,70
357,4,9:31.0,Offensive rebound by D. Jordan,,86,70
358,4,9:22.0,Shooting foul by P. Mills (drawn by A. Rivers),,86,70
359,4,9:22.0,A. Rivers makes free throw 1 of 2,,87,70
360,4,9:22.0,A. Rivers misses free throw 2 of 2,,87,70
361,4,9:21.0,,Defensive rebound by B. Diaw,87,70
362,4,9:04.0,,Shooting foul by S. Hawes (drawn by M. Ginóbili),87,70
363,4,9:04.0,,M. Ginóbili misses free throw 1 of 2,87,70
364,4,9:04.0,,Offensive rebound by Team,87,70
365,4,9:04.0,,T. Parker enters the game for P. Mills,87,70
366,4,9:04.0,,T. Duncan enters the game for A. Baynes,87,70
367,4,9:04.0,,M. Bonner enters the game for B. Diaw,87,70
368,4,9:04.0,,M. Ginóbili misses free throw 2 of 2,87,70
369,4,9:04.0,Defensive rebound by D. Jordan,,87,70
370,4,8:50.0,J. Crawford misses 2-pt jump shot from 18 ft,,87,70
371,4,8:49.0,,Defensive rebound by T. Parker,87,70
372,4,8:37.0,,Turnover by T. Duncan (bad pass; steal by J. Crawford),87,70
373,4,8:34.0,J. Crawford misses 2-pt layup from 1 ft,,87,70
374,4,8:33.0,Offensive rebound by A. Rivers,,87,70
375,4,8:32.0,A. Rivers misses 2-pt tip-in from 1 ft,,87,70
376,4,8:31.0,,Defensive rebound by T. Duncan,87,70
377,4,8:20.0,,D. Green makes 3-pt jump shot from 23 ft (assist by T. Parker),87,73
378,4,8:20.0,LA Clippers full timeout,,87,73
379,4,8:20.0,,K. Leonard enters the game for M. Ginóbili,87,73
380,4,8:20.0,B. Griffin enters the game for S. Hawes,,87,73
381,4,8:20.0,C. Paul enters the game for A. Rivers,,87,73
382,4,7:57.0,J. Crawford misses 2-pt jump shot from 20 ft,,87,73
383,4,7:56.0,,Defensive rebound by T. Parker,87,73
384,4,7:37.0,,K. Leonard misses 2-pt jump shot from 9 ft,87,73
