,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
0,1,11:41.0,M. Ellis makes 2-pt jump shot from 16 ft,,2,0
1,1,11:20.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),2,2
2,1,11:07.0,C. Parsons misses 2-pt layup from 1 ft,,2,2
3,1,11:07.0,,Defensive rebound by R. Westbrook,2,2
4,1,11:02.0,,Shooting foul by C. Parsons (drawn by E. Freedom),2,2
5,1,11:02.0,,E. Freedom makes free throw 1 of 2,2,3
6,1,11:02.0,,E. Freedom makes free throw 2 of 2,2,4
7,1,10:51.0,Shooting foul by D. Waiters (drawn by M. Ellis),,2,4
8,1,10:51.0,M. Ellis makes free throw 1 of 2,,3,4
9,1,10:51.0,M. Ellis makes free throw 2 of 2,,4,4
10,1,10:37.0,,D. Waiters misses 2-pt jump shot from 6 ft,4,4
11,1,10:36.0,Defensive rebound by T. Chandler,,4,4
12,1,10:28.0,M. Ellis makes 2-pt layup from 2 ft (assist by R. Rondo),,6,4
13,1,10:08.0,,Turnover by D. Waiters (bad pass),6,4
14,1,9:59.0,R. Rondo makes 2-pt jump shot from 19 ft,,8,4
15,1,9:45.0,,D. Waiters makes 2-pt layup from 2 ft,8,6
16,1,9:38.0,R. Rondo misses 2-pt jump shot from 18 ft,,8,6
17,1,9:37.0,,Defensive rebound by E. Freedom,8,6
18,1,9:30.0,,R. Westbrook misses 2-pt jump shot from 17 ft,8,6
19,1,9:29.0,Defensive rebound by R. Rondo,,8,6
20,1,9:06.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,8,6
21,1,9:05.0,,Defensive rebound by E. Freedom,8,6
22,1,9:00.0,,Turnover by R. Westbrook (bad pass; steal by M. Ellis),8,6
23,1,8:54.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,8,6
24,1,8:53.0,,Defensive rebound by S. Adams,8,6
25,1,8:43.0,,S. Adams misses 2-pt hook shot from 6 ft,8,6
26,1,8:42.0,Defensive rebound by T. Chandler,,8,6
27,1,8:29.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by R. Rondo),,10,6
28,1,8:18.0,,Shooting foul by T. Chandler (drawn by S. Adams),10,6
29,1,8:18.0,,S. Adams misses free throw 1 of 2,10,6
30,1,8:18.0,,Offensive rebound by Team,10,6
31,1,8:18.0,,S. Adams misses free throw 2 of 2,10,6
32,1,8:17.0,,Offensive rebound by K. Singler,10,6
33,1,8:05.0,,D. Waiters makes 2-pt layup from 1 ft,10,8
34,1,7:46.0,R. Rondo makes 2-pt layup from 2 ft (assist by T. Chandler),,12,8
35,1,7:28.0,,D. Waiters makes 2-pt layup from 1 ft,12,10
36,1,7:12.0,R. Rondo misses 2-pt layup from 1 ft,,12,10
37,1,7:11.0,,Defensive rebound by E. Freedom,12,10
