,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BOSTON_ACTION,NEW ORLEANS_SCORE,BOSTON_SCORE
68,1,3:35.0,T. Evans makes 2-pt jump shot from 21 ft,,15,16
69,1,3:22.0,,Personal foul by T. Evans (drawn by M. Thornton),15,16
70,1,3:22.0,,M. Thornton makes free throw 1 of 2,15,17
71,1,3:22.0,,M. Thornton makes free throw 2 of 2,15,18
72,1,2:58.0,R. Anderson misses 2-pt jump shot from 14 ft,,15,18
73,1,2:57.0,,Defensive rebound by E. Turner,15,18
74,1,2:52.0,,M. Thornton misses 3-pt jump shot from 23 ft,15,18
75,1,2:50.0,,Offensive rebound by B. Bass,15,18
76,1,2:34.0,,Shooting foul by R. Anderson (drawn by M. Thornton),15,18
77,1,2:34.0,New Orleans full timeout,,15,18
78,1,2:34.0,J. Fredette enters the game for E. Gordon,,15,18
79,1,2:34.0,,M. Thornton makes free throw 1 of 2,15,19
80,1,2:34.0,,K. Olynyk enters the game for J. Sullinger,15,19
81,1,2:34.0,,M. Thornton makes free throw 2 of 2,15,20
82,1,2:17.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Evans),,18,20
83,1,2:00.0,,K. Olynyk makes 2-pt layup at rim (assist by E. Turner),18,22
84,1,1:32.0,R. Anderson misses 2-pt jump shot from 8 ft,,18,22
85,1,1:31.0,,Defensive rebound by B. Bass,18,22
86,1,1:16.0,,Turnover by K. Olynyk (lost ball; steal by R. Anderson),18,22
87,1,1:13.0,T. Evans makes 2-pt layup at rim (assist by R. Anderson),,20,22
88,1,0:53.0,,E. Turner misses 3-pt jump shot from 24 ft,20,22
89,1,0:50.0,Defensive rebound by T. Evans,,20,22
90,1,0:39.0,J. Salmons enters the game for D. Cunningham,,20,22
91,1,0:39.0,,J. Crowder enters the game for E. Turner,20,22
92,1,0:34.0,Shooting foul by K. Olynyk (drawn by J. Fredette),,20,22
93,1,0:34.0,J. Fredette makes free throw 1 of 2,,21,22
94,1,0:34.0,J. Fredette makes free throw 2 of 2,,22,22
95,1,0:28.0,,K. Olynyk misses 2-pt jump shot from 14 ft,22,22
96,1,0:27.0,Defensive rebound by A. Davis,,22,22
97,1,0:03.0,J. Fredette misses 2-pt jump shot from 8 ft,,22,22
98,1,0:01.0,,Defensive rebound by B. Bass,22,22
99,2,11:38.0,,Turnover by J. Young (bad pass; steal by R. Anderson),22,22
100,2,11:32.0,T. Evans makes 2-pt layup at rim (assist by R. Anderson),,24,22
101,2,11:20.0,,B. Bass misses 2-pt jump shot from 13 ft,24,22
102,2,11:18.0,Defensive rebound by R. Anderson,,24,22
103,2,11:13.0,Personal foul by K. Olynyk (drawn by R. Anderson),,24,22
104,2,11:00.0,R. Anderson misses 3-pt jump shot from 24 ft,,24,22
105,2,10:59.0,Offensive rebound by Ö. Aşık,,24,22
106,2,10:56.0,Turnover by Ö. Aşık (lost ball; steal by J. Crowder),,24,22
107,2,10:47.0,,B. Bass misses 2-pt hook shot from 2 ft,24,22
108,2,10:46.0,Defensive rebound by Ö. Aşık,,24,22
109,2,10:38.0,Shooting foul by M. Smart (drawn by T. Evans),,24,22
110,2,10:38.0,T. Evans misses free throw 1 of 2,,24,22
111,2,10:38.0,Offensive rebound by Team,,24,22
112,2,10:38.0,T. Evans makes free throw 2 of 2,,25,22
113,2,10:27.0,,J. Young misses 3-pt jump shot from 25 ft,25,22
114,2,10:25.0,,Offensive rebound by K. Olynyk,25,22
115,2,10:24.0,,K. Olynyk misses 2-pt jump shot from 5 ft,25,22
116,2,10:23.0,,Offensive rebound by Team,25,22
117,2,10:20.0,,B. Bass misses 3-pt jump shot from 22 ft,25,22
118,2,10:19.0,Defensive rebound by T. Evans,,25,22
119,2,10:01.0,T. Evans makes 2-pt layup from 2 ft,,27,22
120,2,10:01.0,Shooting foul by K. Olynyk (drawn by T. Evans),,27,22
121,2,10:01.0,T. Evans makes free throw 1 of 1,,28,22
122,2,9:51.0,,B. Bass makes 2-pt layup from 1 ft (assist by J. Crowder),28,24
123,2,9:51.0,,Shooting foul by Ö. Aşık (drawn by B. Bass),28,24
124,2,9:51.0,,B. Bass makes free throw 1 of 1,28,25
125,2,9:35.0,R. Anderson misses 3-pt jump shot from 25 ft,,28,25
126,2,9:34.0,,Defensive rebound by J. Young,28,25
127,2,9:27.0,,B. Bass makes 2-pt layup from 2 ft (assist by M. Smart),28,27
128,2,9:07.0,Turnover by R. Anderson (bad pass; steal by K. Olynyk),,28,27
129,2,9:05.0,,Turnover by K. Olynyk (bad pass),28,27
130,2,9:05.0,,T. Zeller enters the game for K. Olynyk,28,27
131,2,9:03.0,Turnover by T. Evans (step out of bounds),,28,27
132,2,8:48.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by B. Bass),28,30
133,2,8:28.0,J. Fredette misses 2-pt jump shot from 9 ft,,28,30
134,2,8:27.0,Offensive rebound by Ö. Aşık,,28,30
135,2,8:27.0,Ö. Aşık makes 2-pt tip-in from 1 ft,,30,30
136,2,8:17.0,Official timeout,,30,30
137,2,8:17.0,J. Holiday enters the game for J. Fredette,,30,30
138,2,7:59.0,,T. Zeller misses 2-pt jump shot from 19 ft,30,30
139,2,7:58.0,Defensive rebound by Ö. Aşık,,30,30
140,2,7:43.0,Turnover by R. Anderson (traveling),,30,30
141,2,7:30.0,,J. Young makes 2-pt jump shot from 16 ft (assist by T. Zeller),30,32
142,2,7:13.0,J. Holiday makes 2-pt jump shot from 14 ft,,32,32
143,2,6:57.0,,Shooting foul by J. Salmons (drawn by J. Crowder),32,32
144,2,6:57.0,,J. Crowder makes free throw 1 of 2,32,33
145,2,6:57.0,A. Davis enters the game for Ö. Aşık,,32,33
146,2,6:57.0,E. Gordon enters the game for J. Salmons,,32,33
147,2,6:57.0,,A. Bradley enters the game for J. Young,32,33
148,2,6:57.0,,J. Crowder makes free throw 2 of 2,32,34
149,2,6:44.0,A. Davis misses 2-pt jump shot from 14 ft,,32,34
150,2,6:42.0,,Defensive rebound by A. Bradley,32,34
151,2,6:27.0,,T. Zeller misses 2-pt hook shot from 4 ft,32,34
152,2,6:26.0,Defensive rebound by T. Evans,,32,34
153,2,6:18.0,Turnover by J. Holiday (bad pass),,32,34
154,2,6:18.0,,Boston full timeout,32,34
155,2,5:59.0,,J. Crowder makes 2-pt dunk at rim (assist by A. Bradley),32,36
156,2,5:44.0,Shooting foul by M. Smart (drawn by A. Davis),,32,36
157,2,5:44.0,A. Davis makes free throw 1 of 2,,33,36
158,2,5:44.0,D. Cunningham enters the game for T. Evans,,33,36
159,2,5:44.0,A. Davis makes free throw 2 of 2,,34,36
160,2,5:23.0,,A. Bradley misses 2-pt jump shot from 18 ft,34,36
161,2,5:21.0,,Offensive rebound by B. Bass,34,36
162,2,5:21.0,,B. Bass misses 2-pt tip-in from 8 ft,34,36
163,2,5:20.0,Defensive rebound by D. Cunningham,,34,36
164,2,5:05.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by A. Davis),,37,36
165,2,4:47.0,,A. Bradley makes 3-pt jump shot from 22 ft (assist by M. Smart),37,39
166,2,4:42.0,,Offensive charge foul by E. Gordon (drawn by M. Smart),37,39
167,2,4:42.0,Turnover by E. Gordon (offensive foul),,37,39
168,2,4:42.0,,J. Sullinger enters the game for B. Bass,37,39
169,2,4:42.0,,E. Turner enters the game for M. Smart,37,39
170,2,4:27.0,,Turnover by T. Zeller (traveling),37,39
171,2,4:07.0,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),,39,39
172,2,3:47.0,,T. Zeller misses 2-pt layup from 2 ft (block by R. Anderson),39,39
173,2,3:46.0,,Offensive rebound by Team,39,39
174,2,3:41.0,,T. Zeller misses 2-pt jump shot from 3 ft,39,39
175,2,3:40.0,Defensive rebound by R. Anderson,,39,39
176,2,3:38.0,Turnover by R. Anderson (bad pass; steal by J. Crowder),,39,39
177,2,3:32.0,,J. Sullinger makes 2-pt layup from 2 ft (assist by E. Turner),39,41
178,2,3:31.0,New Orleans full timeout,,39,41
179,2,3:17.0,Shooting foul by E. Turner (drawn by E. Gordon),,39,41
180,2,3:17.0,E. Gordon makes free throw 1 of 2,,40,41
181,2,3:17.0,E. Gordon makes free throw 2 of 2,,41,41
182,2,3:06.0,,Personal foul by R. Anderson (drawn by T. Zeller),41,41
183,2,3:06.0,,M. Smart enters the game for T. Zeller,41,41
184,2,2:56.0,,A. Bradley misses 3-pt jump shot from 24 ft,41,41
185,2,2:55.0,Defensive rebound by A. Davis,,41,41
186,2,2:42.0,Turnover by E. Gordon (bad pass; steal by J. Crowder),,41,41
187,2,2:37.0,,J. Crowder makes 2-pt layup from 1 ft,41,43
188,2,2:22.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by A. Davis),,44,43
189,2,2:04.0,,J. Sullinger makes 2-pt hook shot from 5 ft (assist by J. Crowder),44,45
190,2,1:49.0,Turnover by J. Holiday (bad pass),,44,45
191,2,1:38.0,,Turnover by E. Turner (lost ball),44,45
192,2,1:38.0,T. Evans enters the game for D. Cunningham,,44,45
193,2,1:25.0,E. Gordon makes 2-pt layup from 1 ft,,46,45
194,2,1:00.0,,J. Crowder misses 3-pt jump shot from 25 ft,46,45
195,2,1:00.0,Defensive rebound by J. Holiday,,46,45
196,2,0:52.0,Shooting foul by J. Crowder (drawn by A. Davis),,46,45
197,2,0:52.0,A. Davis makes 2-pt jump shot from 6 ft (assist by E. Gordon),,48,45
198,2,0:52.0,D. Cunningham enters the game for R. Anderson,,48,45
199,2,0:52.0,A. Davis makes free throw 1 of 1,,49,45
200,2,0:32.0,,J. Sullinger makes 2-pt dunk at rim (assist by E. Turner),49,47
201,2,0:10.0,T. Evans misses 2-pt jump shot from 8 ft,,49,47
202,2,0:09.0,,Defensive rebound by E. Turner,49,47
203,2,0:05.0,,J. Crowder makes 2-pt layup at rim (assist by A. Bradley),49,49
204,2,0:02.0,Turnover by J. Holiday (lost ball; steal by M. Smart),,49,49
205,3,11:49.0,,E. Turner makes 2-pt layup at rim,49,51
206,3,11:27.0,A. Davis makes 2-pt hook shot from 4 ft,,51,51
207,3,11:07.0,,T. Zeller misses 2-pt hook shot from 5 ft,51,51
208,3,11:05.0,,Offensive rebound by J. Sullinger,51,51
209,3,11:05.0,,J. Sullinger makes 2-pt tip-in from 1 ft,51,53
210,3,10:46.0,Turnover by E. Gordon (lost ball; steal by E. Turner),,51,53
211,3,10:41.0,,A. Bradley makes 2-pt layup from 1 ft (assist by E. Turner),51,55
212,3,10:19.0,A. Davis makes 2-pt jump shot from 18 ft (assist by E. Gordon),,53,55
213,3,9:59.0,,J. Sullinger misses 2-pt jump shot from 9 ft,53,55
214,3,9:58.0,Defensive rebound by A. Davis,,53,55
215,3,9:47.0,A. Davis misses 2-pt jump shot from 3 ft,,53,55
216,3,9:46.0,,Defensive rebound by J. Crowder,53,55
217,3,9:41.0,,Turnover by A. Bradley (bad pass; steal by Ö. Aşık),53,55
218,3,9:25.0,Personal foul by A. Bradley (drawn by E. Gordon),,53,55
219,3,9:14.0,T. Evans misses 2-pt layup from 1 ft,,53,55
220,3,9:13.0,Offensive rebound by Ö. Aşık,,53,55
221,3,9:11.0,T. Evans makes 2-pt layup at rim (assist by D. Cunningham),,55,55
222,3,9:11.0,Shooting foul by T. Zeller (drawn by T. Evans),,55,55
223,3,9:11.0,T. Evans makes free throw 1 of 1,,56,55
224,3,8:52.0,,J. Crowder misses 2-pt jump shot from 11 ft,56,55
225,3,8:51.0,,Offensive rebound by T. Zeller,56,55
226,3,8:51.0,,T. Zeller misses 2-pt tip-in at rim,56,55
227,3,8:49.0,Defensive rebound by T. Evans,,56,55
228,3,8:33.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by T. Evans),,59,55
229,3,8:14.0,,J. Sullinger misses 2-pt jump shot from 6 ft (block by A. Davis),59,55
230,3,8:12.0,,Offensive rebound by J. Sullinger,59,55
231,3,8:08.0,,A. Bradley misses 3-pt jump shot from 25 ft,59,55
232,3,8:07.0,Defensive rebound by Ö. Aşık,,59,55
233,3,7:59.0,Shooting foul by T. Zeller (drawn by Ö. Aşık),,59,55
234,3,7:59.0,Ö. Aşık makes free throw 1 of 2,,60,55
235,3,7:59.0,,K. Olynyk enters the game for T. Zeller,60,55
236,3,7:59.0,Ö. Aşık makes free throw 2 of 2,,61,55
237,3,7:47.0,,E. Turner makes 2-pt jump shot from 13 ft,61,57
238,3,7:29.0,A. Davis misses 2-pt jump shot from 16 ft,,61,57
239,3,7:28.0,,Defensive rebound by E. Turner,61,57
240,3,7:18.0,,J. Crowder misses 2-pt jump shot from 19 ft,61,57
241,3,7:17.0,Defensive rebound by A. Davis,,61,57
242,3,7:04.0,E. Gordon misses 3-pt jump shot from 25 ft,,61,57
243,3,7:02.0,,Defensive rebound by J. Sullinger,61,57
244,3,6:54.0,,J. Sullinger misses 3-pt jump shot from 25 ft,61,57
245,3,6:53.0,Defensive rebound by T. Evans,,61,57
246,3,6:40.0,Shooting foul by K. Olynyk (drawn by A. Davis),,61,57
247,3,6:40.0,A. Davis makes free throw 1 of 2,,62,57
248,3,6:40.0,A. Davis makes free throw 2 of 2,,63,57
249,3,6:25.0,,J. Crowder makes 2-pt jump shot from 19 ft (assist by J. Sullinger),63,59
250,3,6:07.0,A. Davis misses 2-pt layup from 2 ft,,63,59
251,3,6:06.0,,Defensive rebound by E. Turner,63,59
252,3,5:51.0,,J. Crowder makes 2-pt layup from 1 ft (assist by J. Sullinger),63,61
253,3,5:34.0,T. Evans makes 3-pt jump shot from 24 ft,,66,61
254,3,5:20.0,,E. Turner misses 3-pt jump shot from 25 ft,66,61
255,3,5:19.0,Defensive rebound by T. Evans,,66,61
256,3,5:12.0,Turnover by T. Evans (lost ball; steal by J. Crowder),,66,61
257,3,5:06.0,,E. Turner misses 2-pt layup from 2 ft,66,61
258,3,5:04.0,,Offensive rebound by E. Turner,66,61
259,3,5:04.0,,Shooting foul by Ö. Aşık (drawn by E. Turner),66,61
260,3,5:04.0,,Boston full timeout,66,61
261,3,5:04.0,,E. Turner misses free throw 1 of 2,66,61
262,3,5:04.0,,Offensive rebound by Team,66,61
263,3,5:04.0,,E. Turner makes free throw 2 of 2,66,62
264,3,4:41.0,D. Cunningham makes 2-pt jump shot from 19 ft (assist by T. Evans),,68,62
265,3,4:14.0,,J. Sullinger misses 2-pt layup from 2 ft (block by A. Davis),68,62
266,3,4:12.0,,Offensive rebound by J. Sullinger,68,62
267,3,4:12.0,,J. Sullinger makes 2-pt tip-in at rim,68,64
268,3,3:48.0,A. Davis misses 2-pt jump shot from 6 ft,,68,64
269,3,3:46.0,Offensive rebound by Ö. Aşık,,68,64
270,3,3:46.0,Ö. Aşık misses 2-pt tip-in at rim,,68,64
271,3,3:44.0,Offensive rebound by D. Cunningham,,68,64
272,3,3:29.0,Shooting foul by K. Olynyk (drawn by Ö. Aşık),,68,64
273,3,3:29.0,Ö. Aşık misses free throw 1 of 2,,68,64
274,3,3:29.0,Offensive rebound by Team,,68,64
275,3,3:29.0,,M. Thornton enters the game for J. Sullinger,68,64
276,3,3:29.0,,B. Bass enters the game for A. Bradley,68,64
277,3,3:29.0,,M. Smart enters the game for E. Turner,68,64
278,3,3:29.0,,G. Wallace enters the game for K. Olynyk,68,64
279,3,3:29.0,Ö. Aşık makes free throw 2 of 2,,69,64
280,3,3:14.0,,M. Smart makes 2-pt jump shot from 15 ft,69,66
281,3,2:59.0,Turnover by E. Gordon (traveling),,69,66
282,3,2:59.0,New Orleans full timeout,,69,66
283,3,2:59.0,L. Babbitt enters the game for D. Cunningham,,69,66
284,3,2:59.0,R. Anderson enters the game for Ö. Aşık,,69,66
285,3,2:44.0,,M. Thornton misses 2-pt layup from 2 ft,69,66
286,3,2:43.0,Defensive rebound by A. Davis,,69,66
287,3,2:34.0,L. Babbitt misses 3-pt jump shot from 23 ft,,69,66
288,3,2:32.0,Offensive rebound by E. Gordon,,69,66
289,3,2:28.0,T. Evans misses 2-pt layup from 2 ft (block by J. Crowder),,69,66
290,3,2:26.0,,Defensive rebound by J. Crowder,69,66
291,3,2:13.0,,M. Thornton misses 2-pt layup from 2 ft,69,66
292,3,2:12.0,,Offensive rebound by G. Wallace,69,66
293,3,2:10.0,,Turnover by G. Wallace (bad pass),69,66
294,3,1:51.0,A. Davis makes 2-pt layup from 2 ft (assist by E. Gordon),,71,66
295,3,1:38.0,,Personal foul by L. Babbitt (drawn by J. Crowder),71,66
296,3,1:38.0,,J. Young enters the game for J. Crowder,71,66
297,3,1:38.0,J. Fredette enters the game for T. Evans,,71,66
298,3,1:25.0,,B. Bass misses 2-pt layup from 2 ft,71,66
299,3,1:24.0,,Offensive rebound by G. Wallace,71,66
300,3,1:23.0,,Personal foul by A. Davis (drawn by G. Wallace),71,66
301,3,1:23.0,,G. Wallace misses free throw 1 of 2,71,66
302,3,1:23.0,,Offensive rebound by Team,71,66
303,3,1:23.0,,G. Wallace makes free throw 2 of 2,71,67
304,3,1:04.0,E. Gordon makes 2-pt layup from 1 ft (assist by A. Davis),,73,67
305,3,0:55.0,,Shooting block foul by A. Davis (drawn by M. Thornton),73,67
306,3,0:55.0,,M. Thornton makes 2-pt layup from 1 ft,73,69
307,3,0:55.0,,T. Zeller enters the game for G. Wallace,73,69
308,3,0:55.0,,M. Thornton makes free throw 1 of 1,73,70
309,3,0:35.0,E. Gordon makes 2-pt layup at rim,,75,70
310,3,0:27.0,,M. Smart misses 3-pt jump shot from 24 ft,75,70
311,3,0:25.0,Defensive rebound by Team,,75,70
312,3,0:25.0,,Loose ball foul by M. Thornton (drawn by J. Fredette),75,70
313,3,0:25.0,J. Fredette misses free throw 1 of 2,,75,70
314,3,0:25.0,Offensive rebound by Team,,75,70
315,3,0:25.0,D. Cunningham enters the game for A. Davis,,75,70
316,3,0:25.0,J. Fredette makes free throw 2 of 2,,76,70
317,3,0:07.0,,Shooting foul by E. Gordon (drawn by M. Thornton),76,70
318,3,0:07.0,,M. Thornton makes free throw 1 of 3,76,71
319,3,0:07.0,,M. Thornton makes free throw 2 of 3,76,72
320,3,0:07.0,,G. Wallace enters the game for J. Young,76,72
321,3,0:07.0,,M. Thornton misses free throw 3 of 3,76,72
322,3,0:07.0,Defensive rebound by L. Babbitt,,76,72
323,3,0:04.0,Turnover by J. Fredette (bad pass),,76,72
324,3,0:04.0,,J. Sullinger enters the game for T. Zeller,76,72
325,3,0:01.0,,J. Sullinger misses 2-pt hook shot from 8 ft,76,72
326,3,0:00.0,,Offensive rebound by Team,76,72
327,4,11:49.0,Turnover by T. Evans (kicked ball),,76,72
328,4,11:37.0,,Personal foul by T. Evans (drawn by M. Thornton),76,72
329,4,11:27.0,,T. Zeller makes 2-pt layup from 3 ft (assist by M. Smart),76,74
330,4,11:02.0,R. Anderson misses 2-pt layup from 1 ft,,76,74
331,4,11:01.0,,Defensive rebound by J. Young,76,74
332,4,10:55.0,,M. Thornton makes 3-pt jump shot from 25 ft,76,77
333,4,10:55.0,Technical foul by R. Anderson,,76,77
334,4,10:55.0,,M. Thornton makes technical free throw,76,78
335,4,10:42.0,Shooting foul by M. Thornton (drawn by J. Fredette),,76,78
336,4,10:42.0,J. Fredette makes free throw 1 of 2,,77,78
337,4,10:42.0,D. Cunningham enters the game for L. Babbitt,,77,78
338,4,10:42.0,J. Fredette makes free throw 2 of 2,,78,78
339,4,10:30.0,,M. Thornton misses 2-pt jump shot from 5 ft (block by J. Withey),78,78
340,4,10:29.0,Defensive rebound by R. Anderson,,78,78
341,4,10:25.0,J. Withey misses 2-pt layup from 2 ft (block by T. Zeller),,78,78
342,4,10:24.0,Offensive rebound by D. Cunningham,,78,78
343,4,10:23.0,D. Cunningham makes 2-pt layup at rim,,80,78
344,4,10:10.0,,Turnover by B. Bass (lost ball; steal by J. Fredette),80,78
345,4,10:05.0,J. Fredette misses 2-pt layup from 1 ft,,80,78
346,4,10:04.0,Offensive rebound by T. Evans,,80,78
347,4,9:57.0,Shooting foul by B. Bass (drawn by T. Evans),,80,78
348,4,9:57.0,T. Evans makes free throw 1 of 2,,81,78
349,4,9:57.0,T. Evans misses free throw 2 of 2,,81,78
350,4,9:56.0,,Defensive rebound by T. Zeller,81,78
351,4,9:43.0,,M. Thornton misses 3-pt jump shot from 24 ft,81,78
352,4,9:42.0,Defensive rebound by Team,,81,78
353,4,9:42.0,A. Davis enters the game for J. Withey,,81,78
354,4,9:27.0,T. Evans misses 2-pt layup from 2 ft,,81,78
355,4,9:26.0,Offensive rebound by A. Davis,,81,78
356,4,9:25.0,Shooting foul by M. Smart (drawn by A. Davis),,81,78
357,4,9:25.0,A. Davis misses free throw 1 of 2,,81,78
358,4,9:25.0,Offensive rebound by Team,,81,78
359,4,9:25.0,,J. Sullinger enters the game for T. Zeller,81,78
360,4,9:25.0,A. Davis makes free throw 2 of 2,,82,78
361,4,9:03.0,,Shooting foul by A. Davis (drawn by B. Bass),82,78
362,4,9:03.0,,B. Bass makes free throw 1 of 2,82,79
363,4,9:03.0,,A. Bradley enters the game for J. Young,82,79
364,4,9:03.0,,B. Bass makes free throw 2 of 2,82,80
365,4,8:52.0,A. Davis makes 2-pt dunk at rim (assist by J. Fredette),,84,80
366,4,8:37.0,,M. Smart misses 3-pt jump shot from 25 ft,84,80
367,4,8:36.0,,Offensive rebound by J. Sullinger,84,80
368,4,8:29.0,,B. Bass makes 2-pt jump shot from 17 ft (assist by M. Smart),84,82
369,4,8:01.0,T. Evans misses 3-pt jump shot from 24 ft,,84,82
370,4,8:00.0,Offensive rebound by A. Davis,,84,82
371,4,7:57.0,A. Davis makes 2-pt hook shot from 4 ft,,86,82
372,4,7:39.0,,B. Bass misses 2-pt jump shot from 17 ft,86,82
373,4,7:38.0,,Offensive rebound by J. Sullinger,86,82
374,4,7:38.0,,J. Sullinger misses 2-pt tip-in at rim,86,82
375,4,7:36.0,Defensive rebound by D. Cunningham,,86,82
376,4,7:32.0,A. Davis makes 2-pt dunk at rim (assist by J. Fredette),,88,82
377,4,7:32.0,,Boston full timeout,88,82
378,4,7:32.0,,J. Crowder enters the game for M. Thornton,88,82
379,4,7:32.0,E. Gordon enters the game for J. Fredette,,88,82
380,4,7:19.0,,J. Sullinger makes 2-pt layup from 2 ft,88,84
381,4,7:19.0,,Shooting foul by R. Anderson (drawn by J. Sullinger),88,84
382,4,7:19.0,,J. Sullinger makes free throw 1 of 1,88,85
383,4,6:54.0,T. Evans misses 2-pt layup from 2 ft,,88,85
384,4,6:53.0,,Defensive rebound by M. Smart,88,85
385,4,6:48.0,,M. Smart misses 2-pt layup from 2 ft,88,85
386,4,6:47.0,,Offensive rebound by J. Sullinger,88,85
