,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
39,1,7:27.0,T. Ross misses 3-pt jump shot from 24 ft,,7,8
40,1,7:25.0,,Defensive rebound by B. Bass,7,8
41,1,7:17.0,,Turnover by E. Turner (bad pass; steal by T. Hansbrough),7,8
42,1,7:16.0,,Loose ball foul by E. Turner (drawn by T. Hansbrough),7,8
43,1,6:58.0,Offensive foul by K. Lowry (drawn by M. Smart),,7,8
44,1,6:58.0,Turnover by K. Lowry (offensive foul),,7,8
45,1,6:49.0,,A. Bradley misses 2-pt jump shot from 18 ft,7,8
46,1,6:47.0,Defensive rebound by G. Vásquez,,7,8
47,1,6:42.0,Turnover by K. Lowry (bad pass; steal by E. Turner),,7,8
48,1,6:36.0,,M. Smart makes 2-pt layup from 1 ft (assist by E. Turner),7,10
49,1,6:14.0,G. Vásquez makes 2-pt jump shot from 7 ft,,9,10
50,1,6:09.0,,T. Zeller makes 2-pt layup at rim (assist by E. Turner),9,12
51,1,5:57.0,Toronto full timeout,,9,12
52,1,5:57.0,L. Williams enters the game for G. Vásquez,,9,12
53,1,5:44.0,T. Ross makes 3-pt jump shot from 23 ft (assist by K. Lowry),,12,12
54,1,5:24.0,,T. Zeller misses 2-pt hook shot from 6 ft,12,12
55,1,5:23.0,Defensive rebound by T. Hansbrough,,12,12
56,1,5:16.0,L. Williams makes 2-pt jump shot from 12 ft,,14,12
57,1,5:01.0,,E. Turner makes 2-pt jump shot from 11 ft,14,14
58,1,4:45.0,Personal foul by T. Zeller (drawn by J. Valančiūnas),,14,14
59,1,4:45.0,,I. Thomas enters the game for A. Bradley,14,14
60,1,4:45.0,,K. Olynyk enters the game for T. Zeller,14,14
61,1,4:32.0,J. Valančiūnas misses 2-pt jump shot from 14 ft,,14,14
62,1,4:31.0,Offensive rebound by Team,,14,14
63,1,4:31.0,Turnover by Team (shot clock),,14,14
64,1,4:16.0,,B. Bass makes 2-pt dunk at rim (assist by I. Thomas),14,16
65,1,4:09.0,Shooting foul by K. Olynyk (drawn by K. Lowry),,14,16
66,1,4:09.0,K. Lowry makes free throw 1 of 2,,15,16
67,1,4:09.0,P. Patterson enters the game for J. Valančiūnas,,15,16
68,1,4:09.0,A. Johnson enters the game for T. Hansbrough,,15,16
69,1,4:09.0,K. Lowry misses free throw 2 of 2,,15,16
70,1,4:09.0,,Defensive rebound by K. Olynyk,15,16
71,1,3:55.0,,Turnover by E. Turner (bad pass; steal by A. Johnson),15,16
72,1,3:51.0,L. Williams misses 2-pt jump shot from 14 ft,,15,16
73,1,3:50.0,Offensive rebound by Team,,15,16
74,1,3:48.0,T. Ross makes 2-pt layup at rim (assist by K. Lowry),,17,16
75,1,3:30.0,,M. Smart misses 2-pt jump shot from 3 ft (block by A. Johnson),17,16
76,1,3:29.0,,Offensive rebound by Team,17,16
77,1,3:29.0,Loose ball foul by A. Johnson (drawn by B. Bass),,17,16
78,1,3:29.0,,J. Crowder enters the game for E. Turner,17,16
79,1,3:26.0,,I. Thomas misses 3-pt jump shot from 27 ft,17,16
80,1,3:25.0,Defensive rebound by K. Lowry,,17,16
81,1,3:14.0,K. Lowry misses 2-pt layup from 2 ft,,17,16
82,1,3:13.0,,Defensive rebound by K. Olynyk,17,16
83,1,3:06.0,,M. Smart misses 3-pt jump shot from 24 ft,17,16
84,1,3:05.0,Defensive rebound by L. Williams,,17,16
85,1,2:48.0,T. Ross misses 3-pt jump shot from 25 ft,,17,16
86,1,2:46.0,Offensive rebound by A. Johnson,,17,16
87,1,2:45.0,A. Johnson makes 2-pt layup from 1 ft,,19,16
88,1,2:29.0,,B. Bass misses 3-pt jump shot from 23 ft,19,16
89,1,2:28.0,Defensive rebound by T. Ross,,19,16
90,1,2:13.0,P. Patterson misses 3-pt jump shot from 24 ft,,19,16
91,1,2:12.0,,Defensive rebound by B. Bass,19,16
92,1,2:06.0,,Boston full timeout,19,16
93,1,2:06.0,,J. Jerebko enters the game for B. Bass,19,16
94,1,2:06.0,J. Johnson enters the game for K. Lowry,,19,16
95,1,2:06.0,G. Vásquez enters the game for T. Ross,,19,16
96,1,1:56.0,,J. Crowder misses 3-pt jump shot from 25 ft,19,16
97,1,1:55.0,Defensive rebound by A. Johnson,,19,16
98,1,1:45.0,G. Vásquez misses 3-pt jump shot from 26 ft,,19,16
99,1,1:43.0,,Defensive rebound by I. Thomas,19,16
100,1,1:39.0,,Turnover by I. Thomas (lost ball),19,16
101,1,1:32.0,Personal foul by I. Thomas (drawn by L. Williams),,19,16
102,1,1:32.0,,Technical foul by I. Thomas,19,16
103,1,1:32.0,L. Williams makes technical free throw,,20,16
104,1,1:32.0,L. Williams makes free throw 1 of 2,,21,16
105,1,1:32.0,L. Williams makes free throw 2 of 2,,22,16
106,1,1:12.0,,K. Olynyk misses 2-pt jump shot from 11 ft,22,16
107,1,1:10.0,Defensive rebound by L. Williams,,22,16
108,1,0:58.0,A. Johnson makes 2-pt hook shot from 5 ft (assist by J. Johnson),,24,16
109,1,0:45.0,,I. Thomas misses 3-pt jump shot from 25 ft,24,16
110,1,0:44.0,Defensive rebound by P. Patterson,,24,16
111,1,0:32.0,J. Johnson misses 3-pt jump shot from 25 ft,,24,16
112,1,0:31.0,,Defensive rebound by J. Jerebko,24,16
113,1,0:22.0,,M. Smart misses 2-pt jump shot from 3 ft,24,16
114,1,0:21.0,,Offensive rebound by M. Smart,24,16
115,1,0:20.0,,I. Thomas makes 3-pt jump shot from 22 ft (assist by M. Smart),24,19
116,1,0:01.0,Shooting foul by J. Jerebko (drawn by L. Williams),,24,19
117,1,0:01.0,L. Williams makes free throw 1 of 2,,25,19
118,1,0:01.0,L. Williams makes free throw 2 of 2,,26,19
119,2,11:37.0,,Turnover by A. Bradley (lost ball; steal by G. Vásquez),26,19
120,2,11:16.0,L. Williams misses 2-pt jump shot from 17 ft,,26,19
121,2,11:15.0,,Defensive rebound by J. Crowder,26,19
122,2,11:11.0,,Turnover by J. Crowder (bad pass),26,19
123,2,11:11.0,,L. Datome enters the game for J. Crowder,26,19
124,2,10:58.0,P. Patterson misses 2-pt jump shot from 10 ft,,26,19
125,2,10:57.0,Offensive rebound by Team,,26,19
126,2,10:57.0,,Loose ball foul by K. Olynyk (drawn by A. Johnson),26,19
127,2,10:57.0,,J. Sullinger enters the game for K. Olynyk,26,19
128,2,10:42.0,J. Johnson makes 2-pt dunk at rim (assist by G. Vásquez),,28,19
129,2,10:28.0,,Personal foul by L. Williams (drawn by I. Thomas),28,19
130,2,10:20.0,,A. Bradley misses 3-pt jump shot from 24 ft,28,19
131,2,10:19.0,Defensive rebound by A. Johnson,,28,19
132,2,10:00.0,A. Johnson misses 2-pt jump shot from 7 ft (block by J. Sullinger),,28,19
133,2,9:59.0,Offensive rebound by A. Johnson,,28,19
134,2,9:57.0,L. Williams misses 3-pt jump shot from 25 ft,,28,19
135,2,9:53.0,,Defensive rebound by J. Jerebko,28,19
136,2,9:48.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Jerebko),28,22
137,2,9:27.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by L. Williams),,31,22
138,2,9:09.0,,J. Sullinger makes 2-pt jump shot from 17 ft (assist by A. Bradley),31,24
139,2,8:54.0,Shooting foul by A. Bradley (drawn by L. Williams),,31,24
140,2,8:54.0,Official timeout,,31,24
141,2,8:54.0,L. Williams makes free throw 1 of 2,,32,24
142,2,8:54.0,J. Valančiūnas enters the game for A. Johnson,,32,24
143,2,8:54.0,L. Williams makes free throw 2 of 2,,33,24
144,2,8:40.0,,L. Datome misses 2-pt jump shot from 13 ft,33,24
145,2,8:39.0,Defensive rebound by J. Valančiūnas,,33,24
146,2,8:25.0,Turnover by L. Williams (bad pass; steal by J. Jerebko),,33,24
147,2,8:19.0,,L. Datome misses 2-pt jump shot from 19 ft,33,24
148,2,8:18.0,,Offensive rebound by J. Jerebko,33,24
149,2,8:09.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by J. Sullinger),33,26
150,2,7:47.0,Shooting foul by J. Sullinger (drawn by L. Williams),,33,26
151,2,7:47.0,,E. Turner enters the game for I. Thomas,33,26
152,2,7:47.0,L. Williams makes free throw 1 of 2,,34,26
153,2,7:47.0,L. Williams makes free throw 2 of 2,,35,26
154,2,7:30.0,,J. Sullinger misses 2-pt jump shot from 19 ft,35,26
155,2,7:29.0,Defensive rebound by J. Valančiūnas,,35,26
156,2,7:26.0,Turnover by J. Valančiūnas (bad pass; steal by L. Datome),,35,26
157,2,7:21.0,,Personal foul by J. Johnson (drawn by E. Turner),35,26
158,2,7:21.0,T. Hansbrough enters the game for P. Patterson,,35,26
159,2,7:21.0,K. Lowry enters the game for L. Williams,,35,26
160,2,7:18.0,,Shooting foul by K. Lowry (drawn by A. Bradley),35,26
161,2,7:18.0,,A. Bradley makes free throw 1 of 3,35,27
162,2,7:18.0,,A. Bradley makes free throw 2 of 3,35,28
163,2,7:18.0,,A. Bradley makes free throw 3 of 3,35,29
164,2,7:06.0,G. Vásquez makes 3-pt jump shot from 26 ft,,38,29
165,2,6:56.0,,Turnover by J. Jerebko (offensive foul),38,29
166,2,6:56.0,,Offensive foul by J. Jerebko (drawn by K. Lowry),38,29
167,2,6:41.0,,Offensive charge foul by J. Johnson (drawn by L. Datome),38,29
168,2,6:41.0,Turnover by J. Johnson (offensive foul),,38,29
169,2,6:28.0,,E. Turner misses 2-pt jump shot from 14 ft,38,29
170,2,6:28.0,Defensive rebound by G. Vásquez,,38,29
171,2,6:15.0,J. Johnson makes 2-pt dunk at rim (assist by G. Vásquez),,40,29
172,2,6:08.0,,A. Bradley makes 2-pt jump shot from 18 ft,40,31
173,2,5:46.0,K. Lowry misses 3-pt jump shot from 24 ft,,40,31
174,2,5:45.0,,Defensive rebound by J. Sullinger,40,31
175,2,5:38.0,,A. Bradley misses 3-pt jump shot from 25 ft,40,31
176,2,5:37.0,,Offensive rebound by J. Jerebko,40,31
177,2,5:36.0,,J. Jerebko misses 2-pt layup from 1 ft (block by J. Johnson),40,31
178,2,5:35.0,Defensive rebound by T. Hansbrough,,40,31
179,2,5:28.0,Turnover by J. Johnson (traveling),,40,31
180,2,5:28.0,,Boston full timeout,40,31
181,2,5:28.0,,J. Crowder enters the game for L. Datome,40,31
182,2,5:28.0,,B. Bass enters the game for J. Jerebko,40,31
183,2,5:28.0,T. Ross enters the game for J. Johnson,,40,31
184,2,5:08.0,,J. Crowder misses 3-pt jump shot from 25 ft,40,31
185,2,5:07.0,Defensive rebound by G. Vásquez,,40,31
186,2,4:57.0,K. Lowry misses 3-pt jump shot from 25 ft,,40,31
187,2,4:56.0,,Defensive rebound by A. Bradley,40,31
188,2,4:45.0,,B. Bass makes 2-pt jump shot from 13 ft,40,33
189,2,4:28.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,42,33
190,2,4:18.0,,A. Bradley misses 2-pt jump shot from 19 ft,42,33
191,2,4:17.0,Defensive rebound by K. Lowry,,42,33
192,2,4:16.0,Turnover by T. Ross (step out of bounds),,42,33
193,2,4:08.0,,J. Crowder makes 2-pt layup from 1 ft,42,35
194,2,3:38.0,K. Lowry makes 2-pt jump shot from 17 ft (assist by G. Vásquez),,44,35
195,2,3:18.0,,A. Bradley makes 2-pt jump shot from 21 ft (assist by E. Turner),44,37
196,2,2:50.0,T. Ross makes 3-pt jump shot from 23 ft (assist by G. Vásquez),,47,37
197,2,2:38.0,,Turnover by E. Turner (bad pass; steal by J. Valančiūnas),47,37
198,2,2:32.0,G. Vásquez makes 3-pt jump shot from 25 ft (assist by K. Lowry),,50,37
199,2,2:21.0,,Turnover by E. Turner (lost ball; steal by T. Hansbrough),50,37
200,2,2:20.0,,Loose ball foul by E. Turner (drawn by T. Hansbrough),50,37
201,2,2:20.0,Toronto full timeout,,50,37
202,2,2:20.0,L. Williams enters the game for G. Vásquez,,50,37
203,2,2:20.0,,T. Zeller enters the game for J. Sullinger,50,37
204,2,2:07.0,T. Ross misses 3-pt jump shot from 26 ft,,50,37
205,2,2:05.0,Offensive rebound by T. Hansbrough,,50,37
206,2,2:02.0,T. Ross makes 2-pt jump shot from 15 ft,,52,37
207,2,1:52.0,,B. Bass misses 2-pt jump shot from 15 ft,52,37
208,2,1:51.0,,Offensive rebound by J. Crowder,52,37
209,2,1:49.0,,J. Crowder makes 2-pt layup at rim,52,39
210,2,1:26.0,Turnover by J. Valančiūnas (offensive foul),,52,39
211,2,1:26.0,Offensive foul by J. Valančiūnas (drawn by T. Zeller),,52,39
212,2,1:26.0,,I. Thomas enters the game for B. Bass,52,39
213,2,1:26.0,,M. Smart enters the game for E. Turner,52,39
214,2,1:13.0,,M. Smart misses 2-pt layup from 1 ft,52,39
215,2,1:11.0,,Offensive rebound by T. Zeller,52,39
216,2,1:11.0,,T. Zeller misses 2-pt layup from 1 ft,52,39
217,2,1:10.0,Defensive rebound by L. Williams,,52,39
218,2,0:54.0,L. Williams misses 2-pt jump shot from 17 ft,,52,39
219,2,0:53.0,,Defensive rebound by T. Zeller,52,39
220,2,0:47.0,,A. Bradley makes 2-pt jump shot from 22 ft (assist by I. Thomas),52,41
221,2,0:36.0,Personal foul by A. Bradley (drawn by K. Lowry),,52,41
222,2,0:36.0,K. Lowry misses free throw 1 of 2,,52,41
223,2,0:36.0,Offensive rebound by Team,,52,41
224,2,0:36.0,P. Patterson enters the game for J. Valančiūnas,,52,41
225,2,0:36.0,K. Lowry makes free throw 2 of 2,,53,41
226,2,0:29.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Thomas),53,44
227,2,0:06.0,K. Lowry misses 2-pt jump shot from 19 ft,,53,44
228,2,0:05.0,,Defensive rebound by Team,53,44
229,2,0:05.0,,Boston full timeout,53,44
230,2,0:05.0,J. Johnson enters the game for K. Lowry,,53,44
231,2,0:02.0,,M. Smart makes 2-pt dunk at rim (assist by T. Zeller),53,46
232,2,0:00.0,T. Ross misses 3-pt jump shot from 65 ft,,53,46
233,2,0:00.0,Offensive rebound by Team,,53,46
234,3,11:44.0,,E. Turner misses 2-pt jump shot from 5 ft,53,46
235,3,11:43.0,Defensive rebound by Team,,53,46
236,3,11:29.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by G. Vásquez),,56,46
237,3,11:16.0,,Turnover by A. Bradley (lost ball; steal by T. Ross),56,46
238,3,11:11.0,T. Ross makes 2-pt dunk at rim,,58,46
239,3,10:53.0,,T. Zeller makes 2-pt jump shot from 4 ft (assist by B. Bass),58,48
240,3,10:45.0,Turnover by T. Ross (step out of bounds),,58,48
241,3,10:34.0,,M. Smart misses 2-pt jump shot from 18 ft,58,48
242,3,10:33.0,Defensive rebound by J. Valančiūnas,,58,48
243,3,10:24.0,K. Lowry misses 2-pt jump shot from 17 ft,,58,48
244,3,10:23.0,,Defensive rebound by A. Bradley,58,48
245,3,10:22.0,,Turnover by A. Bradley (bad pass; steal by K. Lowry),58,48
246,3,10:19.0,K. Lowry misses 2-pt layup at rim (block by A. Bradley),,58,48
247,3,10:17.0,,Defensive rebound by T. Zeller,58,48
248,3,10:11.0,,E. Turner makes 2-pt jump shot from 17 ft (assist by A. Bradley),58,50
249,3,9:59.0,Turnover by G. Vásquez (back court),,58,50
250,3,9:59.0,,I. Thomas enters the game for A. Bradley,58,50
251,3,9:43.0,,Shooting foul by T. Hansbrough (drawn by B. Bass),58,50
252,3,9:43.0,,B. Bass makes free throw 1 of 3,58,51
253,3,9:43.0,,B. Bass makes free throw 2 of 3,58,52
254,3,9:43.0,,B. Bass makes free throw 3 of 3,58,53
255,3,9:23.0,T. Ross misses 2-pt jump shot from 7 ft,,58,53
256,3,9:22.0,,Defensive rebound by E. Turner,58,53
257,3,9:13.0,,T. Zeller makes 2-pt layup from 1 ft (assist by E. Turner),58,55
258,3,8:46.0,K. Lowry makes 3-pt jump shot from 24 ft,,61,55
259,3,8:33.0,,I. Thomas misses 3-pt jump shot from 25 ft,61,55
260,3,8:32.0,Defensive rebound by K. Lowry,,61,55
261,3,8:23.0,K. Lowry misses 2-pt jump shot from 14 ft (block by M. Smart),,61,55
262,3,8:21.0,Offensive rebound by K. Lowry,,61,55
263,3,8:18.0,K. Lowry misses 2-pt layup at rim,,61,55
264,3,8:17.0,Offensive rebound by J. Valančiūnas,,61,55
265,3,8:17.0,J. Valančiūnas makes 2-pt layup at rim,,63,55
266,3,8:11.0,,M. Smart misses 3-pt jump shot from 23 ft,63,55
267,3,8:10.0,,Offensive rebound by T. Zeller,63,55
268,3,8:10.0,,Personal foul by T. Hansbrough (drawn by T. Zeller),63,55
269,3,7:54.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Turner),63,58
270,3,7:26.0,T. Ross misses 2-pt jump shot from 15 ft (block by E. Turner),,63,58
271,3,7:25.0,Offensive rebound by Team,,63,58
272,3,7:25.0,Turnover by Team (shot clock),,63,58
273,3,7:02.0,,I. Thomas misses 2-pt jump shot from 17 ft,63,58
274,3,7:01.0,,Offensive rebound by M. Smart,63,58
275,3,6:46.0,,T. Zeller misses 2-pt jump shot from 17 ft,63,58
276,3,6:45.0,Defensive rebound by G. Vásquez,,63,58
277,3,6:29.0,G. Vásquez misses 3-pt jump shot from 25 ft,,63,58
278,3,6:28.0,Offensive rebound by Team,,63,58
279,3,6:28.0,,Loose ball foul by T. Zeller (drawn by J. Valančiūnas),63,58
280,3,6:17.0,,Offensive charge foul by J. Valančiūnas (drawn by T. Zeller),63,58
281,3,6:17.0,Turnover by J. Valančiūnas (offensive foul),,63,58
282,3,6:04.0,,E. Turner makes 2-pt jump shot from 12 ft,63,60
283,3,5:49.0,K. Lowry misses 2-pt jump shot from 19 ft,,63,60
284,3,5:48.0,,Defensive rebound by E. Turner,63,60
285,3,5:40.0,,M. Smart makes 2-pt dunk at rim (assist by E. Turner),63,62
286,3,5:40.0,Toronto full timeout,,63,62
287,3,5:40.0,P. Patterson enters the game for T. Hansbrough,,63,62
288,3,5:40.0,L. Williams enters the game for G. Vásquez,,63,62
289,3,5:29.0,K. Lowry misses 2-pt layup from 2 ft (block by T. Zeller),,63,62
290,3,5:28.0,,Defensive rebound by M. Smart,63,62
291,3,5:23.0,,M. Smart misses 3-pt jump shot from 24 ft,63,62
292,3,5:23.0,,Offensive rebound by Team,63,62
293,3,5:23.0,Loose ball foul by T. Ross (drawn by B. Bass),,63,62
294,3,5:07.0,,Shooting foul by J. Valančiūnas (drawn by T. Zeller),63,62
295,3,5:07.0,,T. Zeller makes free throw 1 of 2,63,63
296,3,5:07.0,,T. Zeller makes free throw 2 of 2,63,64
297,3,4:55.0,L. Williams misses 2-pt layup at rim,,63,64
298,3,4:54.0,,Defensive rebound by B. Bass,63,64
299,3,4:42.0,,Turnover by E. Turner (bad pass; steal by T. Ross),63,64
300,3,4:36.0,Shooting foul by M. Smart (drawn by J. Valančiūnas),,63,64
301,3,4:36.0,J. Valančiūnas misses free throw 1 of 2,,63,64
302,3,4:36.0,Offensive rebound by Team,,63,64
303,3,4:36.0,,J. Crowder enters the game for E. Turner,63,64
304,3,4:36.0,J. Valančiūnas makes free throw 2 of 2,,64,64
305,3,4:12.0,,I. Thomas misses 3-pt jump shot from 23 ft,64,64
306,3,4:12.0,,Offensive rebound by Team,64,64
307,3,3:51.0,,B. Bass misses 2-pt jump shot from 16 ft,64,64
308,3,3:50.0,Defensive rebound by T. Ross,,64,64
309,3,3:41.0,Turnover by P. Patterson (bad pass),,64,64
310,3,3:32.0,,I. Thomas makes 2-pt layup from 1 ft,64,66
311,3,3:12.0,Turnover by L. Williams (lost ball; steal by M. Smart),,64,66
312,3,3:08.0,,B. Bass misses 2-pt dunk from 1 ft,64,66
313,3,3:07.0,,Offensive rebound by T. Zeller,64,66
314,3,3:06.0,,T. Zeller misses 2-pt layup at rim (block by J. Valančiūnas),64,66
315,3,3:05.0,,Offensive rebound by B. Bass,64,66
316,3,3:04.0,,B. Bass misses 2-pt layup at rim (block by J. Valančiūnas),64,66
317,3,3:03.0,Defensive rebound by J. Valančiūnas,,64,66
318,3,3:02.0,Offensive foul by J. Valančiūnas (drawn by B. Bass),,64,66
319,3,3:02.0,Turnover by J. Valančiūnas (offensive foul),,64,66
320,3,3:02.0,,Boston full timeout,64,66
321,3,3:02.0,,K. Olynyk enters the game for T. Zeller,64,66
322,3,3:02.0,,J. Sullinger enters the game for B. Bass,64,66
323,3,3:02.0,A. Johnson enters the game for J. Valančiūnas,,64,66
324,3,2:54.0,,J. Crowder misses 3-pt jump shot from 24 ft,64,66
325,3,2:53.0,Defensive rebound by A. Johnson,,64,66
326,3,2:47.0,Personal foul by J. Sullinger (drawn by A. Johnson),,64,66
327,3,2:30.0,A. Johnson makes 2-pt layup from 1 ft (assist by L. Williams),,66,66
328,3,2:20.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by I. Thomas),66,69
329,3,2:04.0,P. Patterson makes 2-pt layup at rim (assist by L. Williams),,68,69
330,3,1:42.0,,K. Olynyk misses 2-pt jump shot from 6 ft,68,69
331,3,1:41.0,Defensive rebound by K. Lowry,,68,69
332,3,1:35.0,L. Williams misses 3-pt jump shot from 23 ft,,68,69
333,3,1:34.0,,Defensive rebound by J. Crowder,68,69
334,3,1:26.0,,K. Olynyk misses 3-pt jump shot from 23 ft,68,69
335,3,1:25.0,,Offensive rebound by J. Sullinger,68,69
336,3,1:24.0,,Shooting foul by P. Patterson (drawn by J. Sullinger),68,69
337,3,1:24.0,,J. Sullinger makes free throw 1 of 2,68,70
338,3,1:24.0,,J. Jerebko enters the game for M. Smart,68,70
339,3,1:24.0,,J. Sullinger makes free throw 2 of 2,68,71
340,3,1:13.0,K. Lowry misses 2-pt layup from 1 ft,,68,71
341,3,1:11.0,,Defensive rebound by J. Jerebko,68,71
342,3,0:59.0,,J. Jerebko makes 2-pt layup from 1 ft (assist by I. Thomas),68,73
343,3,0:48.0,L. Williams makes 2-pt layup at rim,,70,73
344,3,0:42.0,,J. Sullinger misses 3-pt jump shot from 24 ft,70,73
345,3,0:41.0,Defensive rebound by T. Ross,,70,73
346,3,0:36.0,Personal block foul by J. Sullinger (drawn by K. Lowry),,70,73
347,3,0:36.0,J. Johnson enters the game for T. Ross,,70,73
348,3,0:36.0,,B. Bass enters the game for J. Sullinger,70,73
349,3,0:27.0,L. Williams misses 2-pt jump shot from 22 ft,,70,73
350,3,0:26.0,,Defensive rebound by K. Olynyk,70,73
351,3,0:20.0,,I. Thomas misses 2-pt layup from 2 ft,70,73
352,3,0:20.0,,Offensive rebound by B. Bass,70,73
353,3,0:00.0,,J. Jerebko misses 3-pt jump shot from 24 ft,70,73
354,3,0:00.0,,Offensive rebound by Team,70,73
355,4,11:44.0,P. Patterson makes 2-pt jump shot from 10 ft,,72,73
356,4,11:44.0,Shooting foul by K. Olynyk (drawn by P. Patterson),,72,73
357,4,11:44.0,P. Patterson misses free throw 1 of 1,,72,73
358,4,11:44.0,,Defensive rebound by J. Jerebko,72,73
359,4,11:22.0,,J. Sullinger misses 2-pt jump shot from 10 ft,72,73
360,4,11:21.0,Defensive rebound by J. Johnson,,72,73
361,4,11:11.0,Turnover by P. Patterson (bad pass; steal by J. Crowder),,72,73
362,4,11:07.0,,J. Crowder makes 2-pt jump shot from 3 ft,72,75
363,4,11:07.0,,Shooting foul by G. Vásquez (drawn by J. Crowder),72,75
364,4,11:07.0,,J. Crowder makes free throw 1 of 1,72,76
365,4,10:44.0,P. Patterson misses 2-pt jump shot from 19 ft,,72,76
366,4,10:43.0,,Defensive rebound by J. Crowder,72,76
367,4,10:35.0,,J. Crowder misses 2-pt jump shot from 7 ft,72,76
368,4,10:34.0,Defensive rebound by Team,,72,76
369,4,10:34.0,,Loose ball foul by J. Jerebko (drawn by G. Vásquez),72,76
370,4,10:34.0,,P. Pressey enters the game for I. Thomas,72,76
371,4,10:20.0,Turnover by A. Johnson (3 sec),,72,76
372,4,10:05.0,,J. Crowder misses 3-pt jump shot from 25 ft,72,76
373,4,10:04.0,Defensive rebound by A. Johnson,,72,76
374,4,9:51.0,J. Johnson makes 2-pt layup from 1 ft,,74,76
375,4,9:34.0,,J. Jerebko misses 2-pt jump shot from 7 ft (block by A. Johnson),74,76
376,4,9:33.0,Defensive rebound by A. Johnson,,74,76
377,4,9:27.0,J. Johnson makes 2-pt layup at rim (assist by A. Johnson),,76,76
378,4,9:07.0,,P. Pressey misses 3-pt jump shot from 25 ft,76,76
379,4,9:06.0,,Offensive rebound by K. Olynyk,76,76
380,4,9:04.0,,E. Turner enters the game for J. Sullinger,76,76
381,4,8:52.0,,E. Turner misses 2-pt jump shot from 16 ft,76,76
382,4,8:51.0,Defensive rebound by A. Johnson,,76,76
383,4,8:45.0,Shooting foul by K. Olynyk (drawn by L. Williams),,76,76
384,4,8:45.0,Official timeout,,76,76
385,4,8:45.0,L. Williams misses free throw 1 of 2,,76,76
