,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
81,1,3:17.0,,Q. Pondexter misses 2-pt layup from 2 ft,31,8
82,1,3:16.0,Defensive rebound by D. Cousins,,31,8
83,1,3:04.0,D. Cousins makes 2-pt jump shot from 8 ft,,33,8
84,1,2:38.0,,Q. Pondexter makes 3-pt jump shot from 31 ft,33,11
85,1,2:16.0,R. Gay makes 2-pt layup at rim,,35,11
86,1,2:03.0,,C. Lee misses 2-pt jump shot from 16 ft,35,11
87,1,2:02.0,Defensive rebound by R. Gay,,35,11
88,1,1:43.0,D. Cousins misses 2-pt layup at rim,,35,11
89,1,1:42.0,,Defensive rebound by Team,35,11
90,1,1:42.0,O. Casspi enters the game for D. Cousins,,35,11
91,1,1:42.0,C. Landry enters the game for R. Gay,,35,11
92,1,1:25.0,,K. Koufos makes 2-pt dunk at rim (assist by Q. Pondexter),35,13
93,1,1:10.0,B. McLemore misses 3-pt jump shot from 27 ft,,35,13
94,1,1:09.0,,Defensive rebound by Team,35,13
95,1,1:09.0,Loose ball foul by J. Thompson (drawn by K. Koufos),,35,13
96,1,1:09.0,R. Evans enters the game for J. Thompson,,35,13
97,1,0:56.0,,Shooting foul by R. Evans (drawn by J. Leuer),35,13
98,1,0:56.0,,J. Leuer makes free throw 1 of 2,35,14
99,1,0:56.0,,J. Leuer misses free throw 2 of 2,35,14
100,1,0:56.0,Defensive rebound by R. Evans,,35,14
101,1,0:32.0,B. McLemore makes 3-pt jump shot from 30 ft,,38,14
102,1,0:18.0,,Turnover by J. Leuer (bad pass; steal by R. Evans),38,14
103,1,0:13.0,Turnover by O. Casspi (bad pass; steal by C. Lee),,38,14
104,1,0:09.0,,C. Lee makes 2-pt layup at rim,38,16
105,1,0:01.0,D. Collison misses 2-pt jump shot from 16 ft,,38,16
106,1,0:00.0,Offensive rebound by Team,,38,16
107,2,11:38.0,C. Landry makes 2-pt layup from 1 ft,,40,16
108,2,11:22.0,,M. Conley misses 2-pt jump shot from 17 ft,40,16
109,2,11:21.0,Defensive rebound by N. Stauskas,,40,16
110,2,11:03.0,C. Landry misses 2-pt jump shot from 16 ft,,40,16
111,2,11:02.0,,Defensive rebound by K. Koufos,40,16
112,2,10:54.0,,K. Koufos misses 2-pt jump shot from 18 ft,40,16
113,2,10:53.0,Defensive rebound by O. Casspi,,40,16
114,2,10:46.0,Shooting foul by K. Koufos (drawn by R. Sessions),,40,16
115,2,10:46.0,R. Sessions makes free throw 1 of 2,,41,16
116,2,10:46.0,R. Sessions makes free throw 2 of 2,,42,16
117,2,10:40.0,,Personal foul by O. Casspi (drawn by M. Conley),42,16
118,2,10:33.0,,M. Conley makes 2-pt layup from 2 ft,42,18
119,2,10:14.0,C. Landry makes 2-pt layup from 2 ft (assist by N. Stauskas),,44,18
120,2,9:57.0,,J. Leuer makes 2-pt jump shot from 18 ft (assist by M. Conley),44,20
121,2,9:29.0,O. Casspi misses 2-pt jump shot from 4 ft,,44,20
122,2,9:27.0,Offensive rebound by C. Landry,,44,20
123,2,9:25.0,C. Landry misses 2-pt jump shot from 4 ft (block by K. Koufos),,44,20
124,2,9:24.0,,Defensive rebound by C. Lee,44,20
125,2,9:13.0,,J. Leuer makes 2-pt layup at rim (assist by M. Conley),44,22
126,2,9:12.0,Sacramento full timeout,,44,22
127,2,9:12.0,,V. Carter enters the game for Q. Pondexter,44,22
128,2,8:54.0,N. Stauskas misses 2-pt jump shot from 19 ft,,44,22
129,2,8:53.0,,Defensive rebound by J. Leuer,44,22
130,2,8:40.0,,K. Koufos makes 2-pt layup at rim (assist by M. Conley),44,24
131,2,8:25.0,C. Landry misses 2-pt jump shot from 3 ft,,44,24
132,2,8:25.0,,Defensive rebound by V. Carter,44,24
133,2,8:16.0,,M. Conley makes 2-pt jump shot from 21 ft,44,26
134,2,8:02.0,Shooting foul by K. Koufos (drawn by R. Sessions),,44,26
135,2,8:02.0,R. Sessions misses free throw 1 of 2,,44,26
136,2,8:02.0,Offensive rebound by Team,,44,26
137,2,8:02.0,R. Gay enters the game for O. Casspi,,44,26
138,2,8:02.0,D. Cousins enters the game for R. Evans,,44,26
139,2,8:02.0,R. Sessions makes free throw 2 of 2,,45,26
140,2,7:46.0,,J. Leuer misses 2-pt jump shot from 21 ft,45,26
141,2,7:45.0,Defensive rebound by D. Cousins,,45,26
142,2,7:35.0,,T. Allen enters the game for C. Lee,45,26
143,2,7:22.0,D. Cousins misses 2-pt jump shot from 3 ft (block by V. Carter),,45,26
144,2,7:20.0,,Defensive rebound by T. Allen,45,26
145,2,7:12.0,,M. Conley misses 3-pt jump shot from 26 ft,45,26
146,2,7:11.0,,Offensive rebound by V. Carter,45,26
147,2,7:11.0,,V. Carter makes 2-pt tip-in at rim,45,28
148,2,6:49.0,D. Cousins misses 2-pt jump shot from 6 ft,,45,28
149,2,6:48.0,,Defensive rebound by J. Leuer,45,28
150,2,6:40.0,,K. Koufos makes 2-pt jump shot from 4 ft (assist by M. Conley),45,30
151,2,6:40.0,Sacramento full timeout,,45,30
152,2,6:40.0,D. Collison enters the game for N. Stauskas,,45,30
153,2,6:40.0,B. McLemore enters the game for R. Sessions,,45,30
154,2,6:24.0,D. Cousins misses 2-pt layup from 2 ft,,45,30
155,2,6:24.0,Offensive rebound by R. Gay,,45,30
156,2,6:24.0,,Loose ball foul by J. Leuer (drawn by R. Gay),45,30
157,2,6:14.0,Turnover by D. Collison (bad pass),,45,30
158,2,6:03.0,,Shooting foul by R. Gay (drawn by K. Koufos),45,30
159,2,6:03.0,,K. Koufos makes free throw 1 of 2,45,31
160,2,6:03.0,,K. Koufos makes free throw 2 of 2,45,32
161,2,5:51.0,R. Gay misses 2-pt jump shot from 11 ft,,45,32
162,2,5:50.0,Offensive rebound by C. Landry,,45,32
163,2,5:49.0,Shooting foul by K. Koufos (drawn by C. Landry),,45,32
164,2,5:49.0,C. Landry makes free throw 1 of 2,,46,32
165,2,5:49.0,,M. Gasol enters the game for K. Koufos,46,32
166,2,5:49.0,,Violation by M. Gasol (lane),46,32
167,2,5:49.0,C. Landry makes free throw 2 of 2,,47,32
168,2,5:34.0,,Turnover by V. Carter (bad pass; steal by D. Cousins),47,32
169,2,5:31.0,B. McLemore makes 2-pt dunk at rim (assist by R. Gay),,49,32
170,2,5:30.0,,Memphis full timeout,49,32
171,2,5:30.0,,Z. Randolph enters the game for J. Leuer,49,32
172,2,5:17.0,,Turnover by M. Conley (lost ball),49,32
173,2,5:10.0,Personal foul by T. Allen (drawn by R. Gay),,49,32
174,2,5:10.0,R. Gay makes free throw 1 of 2,,50,32
175,2,5:10.0,R. Gay makes free throw 2 of 2,,51,32
176,2,4:54.0,,C. Lee enters the game for V. Carter,51,32
177,2,4:49.0,,M. Gasol makes 2-pt jump shot from 20 ft (assist by M. Conley),51,34
178,2,4:26.0,Shooting foul by C. Lee (drawn by C. Landry),,51,34
179,2,4:26.0,C. Landry makes free throw 1 of 2,,52,34
180,2,4:26.0,C. Landry makes free throw 2 of 2,,53,34
181,2,4:11.0,,M. Conley misses 2-pt jump shot from 7 ft,53,34
182,2,4:07.0,,Offensive rebound by T. Allen,53,34
183,2,4:07.0,,T. Allen misses 2-pt tip-in at rim (block by D. Cousins),53,34
184,2,4:06.0,Defensive rebound by D. Cousins,,53,34
185,2,4:00.0,Turnover by D. Cousins (lost ball; steal by M. Conley),,53,34
186,2,3:57.0,,Turnover by T. Allen (lost ball; steal by D. Cousins),53,34
187,2,3:53.0,B. McLemore makes 2-pt jump shot from 15 ft (assist by R. Gay),,55,34
188,2,3:35.0,,Personal foul by R. Gay (drawn by T. Allen),55,34
189,2,3:35.0,,B. Udrih enters the game for M. Conley,55,34
190,2,3:24.0,,B. Udrih makes 2-pt jump shot from 18 ft,55,36
191,2,3:06.0,Turnover by D. Collison (lost ball; steal by M. Gasol),,55,36
192,2,2:51.0,,Shooting foul by C. Landry (drawn by M. Gasol),55,36
193,2,2:51.0,,M. Gasol makes free throw 1 of 2,55,37
194,2,2:51.0,,M. Gasol makes free throw 2 of 2,55,38
195,2,2:32.0,D. Collison makes 3-pt jump shot from 26 ft,,58,38
196,2,2:09.0,,M. Gasol misses 2-pt jump shot from 7 ft,58,38
197,2,2:06.0,Defensive rebound by D. Cousins,,58,38
198,2,2:04.0,Shooting foul by B. Udrih (drawn by D. Collison),,58,38
199,2,2:04.0,,Memphis full timeout,58,38
200,2,2:04.0,O. Casspi enters the game for R. Gay,,58,38
201,2,2:04.0,,M. Conley enters the game for B. Udrih,58,38
202,2,2:04.0,D. Collison makes free throw 1 of 2,,59,38
203,2,2:04.0,D. Collison makes free throw 2 of 2,,60,38
204,2,1:53.0,,C. Lee makes 2-pt jump shot from 8 ft (assist by M. Conley),60,40
205,2,1:40.0,Turnover by B. McLemore (step out of bounds),,60,40
206,2,1:40.0,,V. Carter enters the game for T. Allen,60,40
207,2,1:28.0,,V. Carter misses 3-pt jump shot from 25 ft,60,40
208,2,1:27.0,,Offensive rebound by M. Gasol,60,40
209,2,1:26.0,,Personal foul by C. Landry (drawn by M. Gasol),60,40
210,2,1:26.0,,M. Gasol makes free throw 1 of 2,60,41
211,2,1:26.0,,M. Gasol misses free throw 2 of 2,60,41
212,2,1:26.0,Defensive rebound by D. Cousins,,60,41
213,2,1:17.0,Offensive foul by D. Cousins (drawn by V. Carter),,60,41
214,2,1:17.0,Turnover by D. Cousins (offensive foul),,60,41
215,2,1:17.0,J. Thompson enters the game for D. Cousins,,60,41
216,2,1:09.0,,Shooting foul by D. Collison (drawn by M. Conley),60,41
217,2,1:09.0,,M. Conley makes free throw 1 of 2,60,42
218,2,1:09.0,,T. Allen enters the game for V. Carter,60,42
219,2,1:09.0,,M. Conley misses free throw 2 of 2,60,42
220,2,1:08.0,,Offensive rebound by M. Gasol,60,42
221,2,1:02.0,,C. Lee makes 2-pt jump shot from 15 ft,60,44
222,2,0:45.0,D. Collison makes 2-pt jump shot from 14 ft,,62,44
223,2,0:33.0,,Z. Randolph misses 2-pt jump shot from 7 ft,62,44
224,2,0:31.0,Defensive rebound by O. Casspi,,62,44
225,2,0:24.0,B. McLemore misses 3-pt jump shot from 22 ft,,62,44
226,2,0:23.0,,Defensive rebound by M. Conley,62,44
227,2,0:02.0,,Shooting foul by D. Collison (drawn by M. Conley),62,44
228,2,0:02.0,,M. Conley makes free throw 1 of 2,62,45
229,2,0:02.0,,J. Leuer enters the game for M. Gasol,62,45
230,2,0:02.0,,Q. Pondexter enters the game for Z. Randolph,62,45
231,2,0:02.0,,M. Conley makes free throw 2 of 2,62,46
232,3,11:35.0,B. McLemore misses 2-pt jump shot from 14 ft,,62,46
233,3,11:34.0,,Defensive rebound by Z. Randolph,62,46
234,3,11:11.0,,M. Conley misses 2-pt jump shot from 5 ft (block by D. Collison),62,46
235,3,11:09.0,Defensive rebound by D. Cousins,,62,46
236,3,10:50.0,R. Gay makes 2-pt jump shot from 11 ft,,64,46
237,3,10:23.0,,M. Gasol makes 2-pt jump shot from 10 ft,64,48
238,3,10:08.0,B. McLemore makes 2-pt dunk at rim (assist by D. Cousins),,66,48
239,3,9:46.0,,Z. Randolph makes 2-pt jump shot from 6 ft (assist by T. Prince),66,50
240,3,9:29.0,D. Collison makes 2-pt layup from 1 ft,,68,50
241,3,9:12.0,,T. Prince makes 2-pt jump shot from 20 ft (assist by Z. Randolph),68,52
242,3,8:54.0,R. Gay makes 2-pt jump shot from 16 ft,,70,52
243,3,8:41.0,,Z. Randolph misses 2-pt jump shot from 7 ft,70,52
244,3,8:40.0,Defensive rebound by D. Cousins,,70,52
245,3,8:20.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by D. Collison),,73,52
246,3,8:03.0,,Shooting foul by J. Thompson (drawn by M. Gasol),73,52
247,3,8:03.0,,M. Gasol makes free throw 1 of 2,73,53
248,3,8:03.0,,C. Lee enters the game for T. Prince,73,53
249,3,8:03.0,,M. Gasol makes free throw 2 of 2,73,54
250,3,7:48.0,Personal foul by M. Conley (drawn by D. Collison),,73,54
251,3,7:39.0,J. Thompson misses 2-pt jump shot from 21 ft,,73,54
252,3,7:39.0,Offensive rebound by Team,,73,54
253,3,7:39.0,Personal foul by Z. Randolph (drawn by D. Cousins),,73,54
254,3,7:39.0,,Technical foul by Z. Randolph,73,54
255,3,7:39.0,R. Gay makes technical free throw,,74,54
256,3,7:36.0,D. Cousins misses 2-pt layup from 2 ft,,74,54
257,3,7:36.0,Offensive rebound by D. Cousins,,74,54
258,3,7:36.0,Shooting foul by Z. Randolph (drawn by D. Cousins),,74,54
259,3,7:36.0,D. Cousins makes free throw 1 of 2,,75,54
260,3,7:36.0,D. Cousins makes free throw 2 of 2,,76,54
261,3,7:24.0,,C. Lee misses 2-pt jump shot from 19 ft,76,54
262,3,7:23.0,Defensive rebound by B. McLemore,,76,54
263,3,7:18.0,Shooting foul by C. Lee (drawn by B. McLemore),,76,54
264,3,7:18.0,,Memphis full timeout,76,54
265,3,7:18.0,B. McLemore makes free throw 1 of 2,,77,54
266,3,7:18.0,B. McLemore makes free throw 2 of 2,,78,54
267,3,7:03.0,,Z. Randolph makes 2-pt jump shot from 14 ft,78,56
268,3,6:48.0,Turnover by D. Collison (bad pass; steal by T. Allen),,78,56
269,3,6:42.0,,Z. Randolph makes 2-pt jump shot from 3 ft (assist by M. Conley),78,58
270,3,6:31.0,Personal foul by T. Allen (drawn by R. Gay),,78,58
271,3,6:31.0,R. Gay makes free throw 1 of 2,,79,58
272,3,6:31.0,R. Gay makes free throw 2 of 2,,80,58
273,3,6:15.0,,M. Gasol misses 2-pt layup at rim (block by R. Gay),80,58
274,3,6:15.0,,Offensive rebound by Team,80,58
275,3,6:11.0,,C. Lee makes 2-pt jump shot from 11 ft (assist by T. Allen),80,60
276,3,5:48.0,D. Cousins misses 2-pt jump shot from 4 ft,,80,60
277,3,5:47.0,,Defensive rebound by Z. Randolph,80,60
278,3,5:37.0,,Personal foul by D. Cousins (drawn by M. Gasol),80,60
279,3,5:27.0,,M. Gasol misses 2-pt jump shot from 19 ft,80,60
280,3,5:26.0,Defensive rebound by J. Thompson,,80,60
281,3,5:06.0,J. Thompson makes 2-pt layup from 1 ft,,82,60
282,3,4:48.0,,Z. Randolph makes 2-pt layup at rim (assist by T. Allen),82,62
283,3,4:32.0,D. Cousins makes 2-pt jump shot from 18 ft (assist by D. Collison),,84,62
284,3,4:16.0,,Personal foul by J. Thompson (drawn by M. Gasol),84,62
285,3,4:16.0,C. Landry enters the game for J. Thompson,,84,62
286,3,4:03.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by M. Gasol),84,65
287,3,4:02.0,Sacramento full timeout,,84,65
288,3,3:44.0,Shooting foul by M. Gasol (drawn by D. Collison),,84,65
289,3,3:44.0,D. Collison makes free throw 1 of 2,,85,65
290,3,3:44.0,D. Collison makes free throw 2 of 2,,86,65
291,3,3:31.0,,Shooting foul by D. Cousins (drawn by Z. Randolph),86,65
292,3,3:31.0,,Z. Randolph makes free throw 1 of 2,86,66
293,3,3:31.0,R. Evans enters the game for D. Cousins,,86,66
294,3,3:31.0,,Z. Randolph misses free throw 2 of 2,86,66
295,3,3:30.0,Defensive rebound by C. Landry,,86,66
296,3,3:09.0,B. McLemore misses 2-pt jump shot from 18 ft,,86,66
297,3,3:07.0,Offensive rebound by R. Gay,,86,66
298,3,3:07.0,R. Gay misses 2-pt tip-in from 1 ft,,86,66
299,3,3:07.0,Offensive rebound by Team,,86,66
300,3,3:07.0,Turnover by Team (shot clock),,86,66
301,3,2:49.0,,M. Gasol misses 2-pt hook shot from 4 ft,86,66
302,3,2:47.0,Defensive rebound by C. Landry,,86,66
303,3,2:26.0,C. Landry misses 2-pt jump shot from 19 ft,,86,66
304,3,2:25.0,,Defensive rebound by Z. Randolph,86,66
305,3,2:07.0,,Shooting foul by B. McLemore (drawn by M. Gasol),86,66
306,3,2:07.0,,M. Gasol makes free throw 1 of 2,86,67
307,3,2:07.0,,M. Gasol makes free throw 2 of 2,86,68
308,3,1:53.0,R. Gay misses 2-pt jump shot from 9 ft (block by M. Gasol),,86,68
309,3,1:51.0,Offensive rebound by R. Gay,,86,68
310,3,1:49.0,R. Gay makes 2-pt layup from 2 ft,,88,68
311,3,1:36.0,,M. Conley makes 2-pt jump shot from 6 ft,88,70
312,3,1:12.0,B. McLemore misses 2-pt jump shot from 17 ft,,88,70
313,3,1:12.0,,Defensive rebound by Team,88,70
314,3,1:12.0,Loose ball foul by R. Evans (drawn by Z. Randolph),,88,70
315,3,1:12.0,,Z. Randolph makes free throw 1 of 2,88,71
316,3,1:12.0,,Z. Randolph makes free throw 2 of 2,88,72
317,3,0:49.0,R. Gay misses 2-pt jump shot from 13 ft,,88,72
318,3,0:47.0,Offensive rebound by R. Evans,,88,72
319,3,0:45.0,R. Evans misses 2-pt jump shot from 13 ft (block by M. Gasol),,88,72
320,3,0:45.0,,Defensive rebound by Team,88,72
321,3,0:45.0,Loose ball foul by R. Gay (drawn by C. Lee),,88,72
322,3,0:45.0,,C. Lee makes free throw 1 of 2,88,73
323,3,0:45.0,,C. Lee makes free throw 2 of 2,88,74
324,3,0:25.0,R. Gay misses 2-pt jump shot from 8 ft,,88,74
325,3,0:21.0,Offensive rebound by R. Evans,,88,74
326,3,0:16.0,Turnover by R. Evans (bad pass),,88,74
327,3,0:16.0,,V. Carter enters the game for T. Allen,88,74
328,3,0:04.0,,M. Gasol makes 2-pt layup at rim (assist by M. Conley),88,76
329,3,0:01.0,D. Collison makes 3-pt jump shot from 26 ft,,91,76
330,4,11:38.0,,M. Conley misses 2-pt jump shot from 20 ft,91,76
331,4,11:36.0,Defensive rebound by R. Evans,,91,76
332,4,11:20.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by R. Sessions),,94,76
333,4,11:02.0,,M. Conley makes 2-pt layup from 1 ft,94,78
334,4,11:02.0,,Violation by Team (delay of game),94,78
335,4,10:43.0,Turnover by R. Sessions (bad pass; steal by C. Lee),,94,78
336,4,10:32.0,,Z. Randolph makes 2-pt layup at rim (assist by C. Lee),94,80
337,4,10:24.0,Sacramento full timeout,,94,80
338,4,10:24.0,,J. Leuer enters the game for Z. Randolph,94,80
339,4,10:11.0,C. Landry makes 2-pt jump shot from 5 ft,,96,80
340,4,9:47.0,,Turnover by C. Lee (lost ball),96,80
341,4,9:26.0,R. Sessions misses 2-pt jump shot from 7 ft,,96,80
342,4,9:25.0,Offensive rebound by R. Sessions,,96,80
343,4,9:24.0,Personal foul by M. Conley (drawn by R. Sessions),,96,80
344,4,9:12.0,Personal block foul by J. Leuer (drawn by R. Gay),,96,80
345,4,9:05.0,R. Sessions misses 3-pt jump shot from 25 ft,,96,80
346,4,9:04.0,,Defensive rebound by M. Gasol,96,80
347,4,8:55.0,,M. Conley misses 2-pt layup from 1 ft,96,80
348,4,8:55.0,,Offensive rebound by Team,96,80
349,4,8:54.0,Loose ball foul by C. Landry (drawn by M. Gasol),,96,80
350,4,8:54.0,,Personal foul by R. Evans (drawn by M. Gasol),96,80
351,4,8:45.0,,J. Leuer makes 2-pt layup at rim (assist by V. Carter),96,82
352,4,8:28.0,R. Evans makes 2-pt layup at rim,,98,82
353,4,8:08.0,,M. Conley misses 2-pt jump shot from 4 ft,98,82
354,4,8:08.0,,Offensive rebound by J. Leuer,98,82
355,4,8:08.0,,Shooting foul by C. Landry (drawn by J. Leuer),98,82
356,4,8:08.0,,Technical foul by M. Conley,98,82
357,4,8:08.0,R. Gay makes technical free throw,,99,82
358,4,8:08.0,,J. Leuer misses free throw 1 of 2,99,82
359,4,8:08.0,,Offensive rebound by Team,99,82
360,4,8:08.0,D. Cousins enters the game for R. Evans,,99,82
361,4,8:08.0,,J. Leuer makes free throw 2 of 2,99,83
362,4,7:50.0,D. Cousins makes 2-pt jump shot from 21 ft (assist by R. Sessions),,101,83
363,4,7:37.0,,Shooting foul by D. Cousins (drawn by M. Conley),101,83
364,4,7:37.0,Technical foul by D. Cousins,,101,83
365,4,7:37.0,,C. Lee makes technical free throw,101,84
366,4,7:37.0,,M. Conley makes free throw 1 of 2,101,85
367,4,7:37.0,,Z. Randolph enters the game for J. Leuer,101,85
368,4,7:37.0,J. Thompson enters the game for D. Cousins,,101,85
369,4,7:37.0,Violation by R. Sessions (lane),,101,85
370,4,7:37.0,,M. Conley makes free throw 2 of 2,101,86
371,4,7:22.0,R. Sessions makes 2-pt jump shot from 10 ft,,103,86
372,4,7:11.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by C. Lee),103,89
373,4,6:50.0,Turnover by J. Thompson (bad pass; steal by M. Gasol),,103,89
374,4,6:40.0,,Shooting foul by J. Thompson (drawn by Z. Randolph),103,89
375,4,6:40.0,,Z. Randolph misses free throw 1 of 2,103,89
376,4,6:40.0,,Offensive rebound by Team,103,89
377,4,6:40.0,B. McLemore enters the game for R. Sessions,,103,89
378,4,6:40.0,D. Collison enters the game for N. Stauskas,,103,89
379,4,6:40.0,,Z. Randolph makes free throw 2 of 2,103,90
380,4,6:21.0,R. Gay misses 3-pt jump shot from 25 ft,,103,90
381,4,6:20.0,,Defensive rebound by Z. Randolph,103,90
382,4,6:15.0,,Shooting foul by C. Landry (drawn by M. Gasol),103,90
383,4,6:15.0,,M. Gasol makes 2-pt jump shot from 4 ft (assist by M. Conley),103,92
384,4,6:15.0,,M. Gasol makes free throw 1 of 1,103,93
385,4,5:54.0,D. Collison misses 2-pt jump shot from 20 ft,,103,93
386,4,5:51.0,,Defensive rebound by Z. Randolph,103,93
387,4,5:42.0,,M. Gasol misses 2-pt jump shot from 11 ft,103,93
388,4,5:40.0,Defensive rebound by J. Thompson,,103,93
389,4,5:35.0,Shooting foul by C. Lee (drawn by D. Collison),,103,93
390,4,5:35.0,Official timeout,,103,93
391,4,5:35.0,D. Collison makes free throw 1 of 2,,104,93
392,4,5:35.0,D. Collison misses free throw 2 of 2,,104,93
