,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
133,2,8:43.0,P. Hairston misses 2-pt jump shot from 21 ft,,13,40
134,2,8:43.0,,Defensive rebound by Team,13,40
135,2,8:43.0,Official timeout,,13,40
136,2,8:43.0,M. Williams enters the game for N. Vonleh,,13,40
137,2,8:43.0,G. Henderson enters the game for P. Hairston,,13,40
138,2,8:32.0,,G. Monroe misses 2-pt hook shot from 4 ft,13,40
139,2,8:30.0,Defensive rebound by J. Maxiell,,13,40
140,2,8:22.0,J. Maxiell misses 2-pt dunk at rim,,13,40
141,2,8:20.0,,Defensive rebound by J. Lucas III,13,40
142,2,8:14.0,,A. Tolliver misses 3-pt jump shot from 25 ft,13,40
143,2,8:13.0,Defensive rebound by B. Roberts,,13,40
144,2,8:04.0,,Offensive charge foul by M. Williams (drawn by J. Lucas III),13,40
145,2,8:04.0,Turnover by M. Williams (offensive foul),,13,40
146,2,7:40.0,,J. Lucas III misses 2-pt jump shot from 10 ft,13,40
147,2,7:39.0,Defensive rebound by T. Daniels,,13,40
148,2,7:32.0,Turnover by T. Daniels (lost ball; steal by J. Meeks),,13,40
149,2,7:26.0,,A. Tolliver makes 2-pt layup at rim (assist by J. Lucas III),13,42
150,2,7:20.0,Charlotte full timeout,,13,42
151,2,7:09.0,Shooting foul by A. Tolliver (drawn by M. Williams),,13,42
152,2,7:09.0,M. Williams makes free throw 1 of 2,,14,42
153,2,7:09.0,M. Williams makes free throw 2 of 2,,15,42
154,2,6:56.0,,J. Meeks makes 2-pt jump shot from 14 ft (assist by J. Lucas III),15,44
155,2,6:44.0,Personal foul by A. Tolliver (drawn by B. Roberts),,15,44
156,2,6:44.0,B. Roberts makes free throw 1 of 2,,16,44
157,2,6:44.0,,A. Drummond enters the game for A. Tolliver,16,44
158,2,6:44.0,K. Walker enters the game for T. Daniels,,16,44
159,2,6:44.0,B. Roberts makes free throw 2 of 2,,17,44
160,2,6:27.0,,J. Lucas III makes 2-pt jump shot from 19 ft (assist by A. Drummond),17,46
161,2,6:14.0,B. Roberts misses 2-pt jump shot from 6 ft,,17,46
162,2,6:12.0,,Defensive rebound by G. Monroe,17,46
163,2,6:06.0,,J. Meeks makes 3-pt jump shot from 26 ft,17,49
164,2,5:48.0,J. Maxiell makes 2-pt jump shot from 8 ft (assist by K. Walker),,19,49
165,2,5:31.0,,J. Meeks misses 3-pt jump shot from 26 ft,19,49
166,2,5:30.0,Defensive rebound by M. Williams,,19,49
167,2,5:16.0,G. Henderson misses 2-pt jump shot from 13 ft,,19,49
168,2,5:15.0,,Defensive rebound by A. Drummond,19,49
169,2,4:55.0,,A. Drummond makes 2-pt jump shot from 7 ft (assist by G. Monroe),19,51
170,2,4:38.0,B. Roberts misses 2-pt jump shot from 14 ft,,19,51
171,2,4:37.0,,Defensive rebound by A. Drummond,19,51
172,2,4:28.0,,J. Lucas III makes 2-pt jump shot from 20 ft,19,53
173,2,4:14.0,Charlotte full timeout,,19,53
174,2,4:14.0,,R. Jackson enters the game for Q. Miller,19,53
175,2,4:14.0,,K. Caldwell-Pope enters the game for J. Lucas III,19,53
176,2,4:14.0,N. Vonleh enters the game for M. Williams,,19,53
177,2,4:14.0,T. Daniels enters the game for J. Maxiell,,19,53
178,2,4:14.0,B. Biyombo enters the game for B. Roberts,,19,53
179,2,3:50.0,K. Walker makes 3-pt jump shot from 27 ft (assist by G. Henderson),,22,53
180,2,3:39.0,,Shooting foul by N. Vonleh (drawn by G. Monroe),22,53
181,2,3:39.0,,G. Monroe makes free throw 1 of 2,22,54
182,2,3:39.0,,G. Monroe makes free throw 2 of 2,22,55
183,2,3:14.0,G. Henderson makes 2-pt hook shot at rim,,24,55
184,2,2:51.0,,Detroit full timeout,24,55
185,2,2:48.0,,G. Monroe misses 2-pt jump shot from 6 ft,24,55
186,2,2:48.0,,Offensive rebound by Team,24,55
187,2,2:48.0,,Turnover by Team (shot clock),24,55
188,2,2:33.0,N. Vonleh misses 3-pt jump shot from 26 ft,,24,55
189,2,2:32.0,,Defensive rebound by K. Caldwell-Pope,24,55
190,2,2:17.0,,R. Jackson misses 2-pt jump shot from 15 ft,24,55
191,2,2:16.0,Defensive rebound by G. Henderson,,24,55
192,2,2:08.0,G. Henderson misses 2-pt jump shot from 13 ft,,24,55
193,2,2:06.0,Offensive rebound by N. Vonleh,,24,55
194,2,2:05.0,N. Vonleh makes 2-pt dunk at rim,,26,55
195,2,1:53.0,,J. Meeks misses 2-pt jump shot from 21 ft,26,55
196,2,1:52.0,Defensive rebound by N. Vonleh,,26,55
197,2,1:38.0,Shooting foul by A. Drummond (drawn by N. Vonleh),,26,55
198,2,1:38.0,N. Vonleh makes free throw 1 of 2,,27,55
199,2,1:38.0,,S. Williams enters the game for A. Drummond,27,55
200,2,1:38.0,N. Vonleh makes free throw 2 of 2,,28,55
201,2,1:25.0,,S. Williams misses 2-pt jump shot from 22 ft,28,55
202,2,1:24.0,,Offensive rebound by G. Monroe,28,55
203,2,1:24.0,,Shooting foul by G. Henderson (drawn by G. Monroe),28,55
204,2,1:24.0,,G. Monroe makes free throw 1 of 2,28,56
205,2,1:24.0,,G. Monroe makes free throw 2 of 2,28,57
206,2,1:02.0,B. Biyombo misses 2-pt layup from 1 ft (block by G. Monroe),,28,57
207,2,1:01.0,Offensive rebound by N. Vonleh,,28,57
208,2,1:00.0,N. Vonleh makes 2-pt dunk at rim,,30,57
209,2,0:43.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,30,57
210,2,0:42.0,Defensive rebound by N. Vonleh,,30,57
211,2,0:38.0,G. Henderson makes 2-pt layup at rim (assist by K. Walker),,32,57
212,2,0:38.0,Shooting foul by S. Williams (drawn by G. Henderson),,32,57
213,2,0:38.0,G. Henderson misses free throw 1 of 1,,32,57
214,2,0:37.0,,Defensive rebound by G. Monroe,32,57
215,2,0:30.0,,R. Jackson makes 2-pt layup at rim,32,59
216,2,0:08.0,G. Henderson makes 2-pt layup at rim (assist by K. Walker),,34,59
217,2,0:01.0,,S. Williams misses 3-pt jump shot from 22 ft,34,59
218,2,0:00.0,,Offensive rebound by Team,34,59
219,3,11:47.0,G. Henderson makes 2-pt layup at rim (assist by K. Walker),,36,59
220,3,11:28.0,,Def 3 sec tech foul by B. Biyombo,36,59
221,3,11:28.0,,R. Jackson makes technical free throw,36,60
222,3,11:18.0,,Q. Miller misses 3-pt jump shot from 26 ft,36,60
223,3,11:17.0,Defensive rebound by B. Biyombo,,36,60
224,3,11:09.0,G. Henderson misses 2-pt jump shot from 17 ft,,36,60
225,3,11:08.0,,Defensive rebound by A. Drummond,36,60
226,3,10:55.0,,Q. Miller misses 2-pt layup at rim (block by B. Biyombo),36,60
227,3,10:53.0,Defensive rebound by G. Henderson,,36,60
228,3,10:48.0,G. Henderson makes 2-pt layup at rim,,38,60
229,3,10:29.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),38,62
230,3,10:03.0,Turnover by G. Henderson (bad pass; steal by G. Monroe),,38,62
231,3,9:55.0,,Turnover by K. Caldwell-Pope (lost ball; steal by G. Henderson),38,62
232,3,9:46.0,J. Taylor makes 2-pt layup at rim,,40,62
233,3,9:46.0,Shooting foul by Q. Miller (drawn by J. Taylor),,40,62
234,3,9:46.0,J. Taylor makes free throw 1 of 1,,41,62
235,3,9:27.0,,Turnover by K. Caldwell-Pope (lost ball; steal by G. Henderson),41,62
236,3,9:21.0,G. Henderson misses 2-pt layup from 1 ft,,41,62
237,3,9:20.0,,Defensive rebound by R. Jackson,41,62
238,3,9:07.0,,Q. Miller misses 3-pt jump shot from 26 ft,41,62
239,3,9:06.0,,Offensive rebound by Q. Miller,41,62
240,3,9:04.0,,Turnover by Q. Miller (lost ball; steal by K. Walker),41,62
241,3,8:59.0,Turnover by J. Taylor (traveling),,41,62
242,3,8:59.0,,Detroit full timeout,41,62
243,3,8:35.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by A. Drummond),41,64
244,3,8:18.0,G. Henderson makes 2-pt jump shot from 10 ft (assist by K. Walker),,43,64
245,3,7:57.0,,R. Jackson misses 2-pt jump shot from 15 ft,43,64
246,3,7:55.0,Defensive rebound by M. Williams,,43,64
247,3,7:37.0,B. Biyombo makes 2-pt hook shot from 5 ft (assist by M. Williams),,45,64
248,3,7:27.0,,Shooting foul by G. Henderson (drawn by R. Jackson),45,64
249,3,7:27.0,,R. Jackson makes free throw 1 of 2,45,65
250,3,7:27.0,,R. Jackson makes free throw 2 of 2,45,66
251,3,7:10.0,G. Henderson misses 2-pt jump shot from 19 ft,,45,66
252,3,7:08.0,,Defensive rebound by G. Monroe,45,66
253,3,6:48.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by G. Monroe),45,69
254,3,6:21.0,K. Walker misses 2-pt jump shot from 16 ft,,45,69
255,3,6:20.0,,Defensive rebound by A. Drummond,45,69
256,3,6:13.0,,G. Monroe misses 2-pt hook shot from 6 ft,45,69
257,3,6:11.0,Defensive rebound by B. Biyombo,,45,69
258,3,5:59.0,G. Henderson misses 2-pt hook shot from 5 ft,,45,69
259,3,5:56.0,,Defensive rebound by A. Drummond,45,69
260,3,5:48.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,45,69
261,3,5:47.0,Defensive rebound by J. Taylor,,45,69
262,3,5:36.0,Shooting foul by A. Drummond (drawn by B. Biyombo),,45,69
263,3,5:36.0,B. Biyombo misses free throw 1 of 2,,45,69
264,3,5:36.0,Offensive rebound by Team,,45,69
265,3,5:36.0,N. Vonleh enters the game for M. Williams,,45,69
266,3,5:36.0,,A. Tolliver enters the game for A. Drummond,45,69
267,3,5:36.0,B. Biyombo makes free throw 2 of 2,,46,69
268,3,5:12.0,,Q. Miller misses 3-pt jump shot from 26 ft,46,69
269,3,5:11.0,,Offensive rebound by A. Tolliver,46,69
270,3,5:11.0,,Turnover by A. Tolliver (back court),46,69
271,3,5:03.0,G. Henderson misses 2-pt jump shot from 14 ft,,46,69
272,3,5:01.0,,Defensive rebound by A. Tolliver,46,69
273,3,4:56.0,,Turnover by R. Jackson (bad pass; steal by G. Henderson),46,69
274,3,4:36.0,K. Walker misses 3-pt jump shot from 26 ft,,46,69
275,3,4:34.0,,Defensive rebound by K. Caldwell-Pope,46,69
276,3,4:30.0,,Shooting foul by B. Biyombo (drawn by G. Monroe),46,69
277,3,4:30.0,,G. Monroe makes free throw 1 of 2,46,70
278,3,4:30.0,,J. Meeks enters the game for Q. Miller,46,70
279,3,4:30.0,T. Daniels enters the game for G. Henderson,,46,70
280,3,4:30.0,,G. Monroe makes free throw 2 of 2,46,71
281,3,4:20.0,Shooting foul by A. Tolliver (drawn by K. Walker),,46,71
282,3,4:20.0,K. Walker makes free throw 1 of 2,,47,71
283,3,4:20.0,K. Walker makes free throw 2 of 2,,48,71
284,3,4:06.0,,J. Meeks makes 3-pt jump shot from 28 ft (assist by R. Jackson),48,74
285,3,3:51.0,T. Daniels misses 2-pt jump shot from 14 ft,,48,74
286,3,3:51.0,Offensive rebound by Team,,48,74
287,3,3:51.0,P. Hairston enters the game for J. Taylor,,48,74
288,3,3:43.0,Personal foul by R. Jackson (drawn by B. Biyombo),,48,74
289,3,3:34.0,Shooting foul by G. Monroe (drawn by N. Vonleh),,48,74
290,3,3:34.0,N. Vonleh misses free throw 1 of 2,,48,74
291,3,3:34.0,Offensive rebound by Team,,48,74
292,3,3:34.0,N. Vonleh misses free throw 2 of 2,,48,74
293,3,3:33.0,,Defensive rebound by G. Monroe,48,74
294,3,3:20.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Jackson),48,77
295,3,3:02.0,N. Vonleh makes 2-pt layup from 1 ft (assist by P. Hairston),,50,77
296,3,2:51.0,,Personal foul by B. Biyombo (drawn by G. Monroe),50,77
297,3,2:51.0,Charlotte full timeout,,50,77
298,3,2:41.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by R. Jackson),50,80
299,3,2:25.0,Turnover by K. Walker (lost ball; steal by J. Meeks),,50,80
300,3,2:18.0,,J. Meeks misses 3-pt jump shot from 26 ft,50,80
301,3,2:17.0,Defensive rebound by N. Vonleh,,50,80
302,3,2:00.0,Turnover by N. Vonleh (bad pass; steal by J. Meeks),,50,80
303,3,1:57.0,,Offensive foul by R. Jackson (drawn by P. Hairston),50,80
304,3,1:57.0,,Turnover by R. Jackson (offensive foul),50,80
305,3,1:57.0,J. Maxiell enters the game for B. Biyombo,,50,80
306,3,1:42.0,T. Daniels makes 2-pt jump shot from 5 ft (assist by K. Walker),,52,80
307,3,1:30.0,,Turnover by J. Meeks (lost ball),52,80
308,3,1:13.0,Turnover by N. Vonleh (bad pass; steal by K. Caldwell-Pope),,52,80
309,3,1:09.0,,K. Caldwell-Pope misses 2-pt dunk at rim,52,80
310,3,1:06.0,Defensive rebound by T. Daniels,,52,80
311,3,0:47.0,K. Walker misses 2-pt layup from 1 ft,,52,80
312,3,0:45.0,,Defensive rebound by K. Caldwell-Pope,52,80
313,3,0:41.0,,Shooting foul by P. Hairston (drawn by G. Monroe),52,80
314,3,0:41.0,,G. Monroe makes free throw 1 of 2,52,81
315,3,0:41.0,,J. Lucas III enters the game for R. Jackson,52,81
316,3,0:41.0,,G. Monroe makes free throw 2 of 2,52,82
317,3,0:23.0,P. Hairston makes 2-pt layup at rim (assist by T. Daniels),,54,82
318,3,0:03.0,,Turnover by J. Lucas III (lost ball; steal by N. Vonleh),54,82
319,3,0:01.0,K. Walker misses 3-pt jump shot from 53 ft,,54,82
320,3,0:00.0,Offensive rebound by Team,,54,82
321,4,11:46.0,,A. Drummond misses 2-pt hook shot from 7 ft,54,82
322,4,11:44.0,Defensive rebound by N. Vonleh,,54,82
323,4,11:30.0,N. Vonleh misses 2-pt layup from 2 ft (block by A. Drummond),,54,82
324,4,11:28.0,,Defensive rebound by J. Meeks,54,82
325,4,11:22.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by Q. Miller),54,85
326,4,11:04.0,J. Maxiell misses 2-pt jump shot from 16 ft,,54,85
327,4,11:03.0,,Defensive rebound by A. Tolliver,54,85
328,4,10:49.0,,Q. Miller makes 3-pt jump shot from 26 ft (assist by J. Lucas III),54,88
329,4,10:49.0,Charlotte full timeout,,54,88
330,4,10:32.0,T. Daniels misses 3-pt jump shot from 25 ft,,54,88
331,4,10:30.0,,Defensive rebound by J. Lucas III,54,88
332,4,10:12.0,,J. Lucas III makes 2-pt jump shot from 21 ft,54,90
333,4,9:57.0,T. Daniels misses 2-pt layup at rim,,54,90
334,4,9:56.0,,Defensive rebound by Q. Miller,54,90
335,4,9:49.0,,Q. Miller misses 2-pt jump shot from 6 ft,54,90
336,4,9:47.0,Defensive rebound by Team,,54,90
337,4,9:36.0,B. Roberts makes 3-pt jump shot from 26 ft,,57,90
338,4,9:21.0,,Turnover by J. Meeks (lost ball; steal by T. Daniels),57,90
339,4,9:19.0,B. Roberts makes 2-pt layup at rim,,59,90
340,4,9:19.0,Shooting foul by J. Meeks (drawn by B. Roberts),,59,90
341,4,9:19.0,B. Roberts misses free throw 1 of 1,,59,90
342,4,9:18.0,Offensive rebound by J. Maxiell,,59,90
343,4,9:17.0,J. Maxiell makes 2-pt layup at rim,,61,90
344,4,9:17.0,,Detroit full timeout,61,90
345,4,9:02.0,,A. Drummond misses 2-pt hook shot from 4 ft,61,90
346,4,8:59.0,Defensive rebound by N. Vonleh,,61,90
347,4,8:56.0,Charlotte full timeout,,61,90
348,4,8:56.0,J. Taylor enters the game for P. Hairston,,61,90
349,4,8:51.0,T. Daniels misses 3-pt jump shot from 25 ft,,61,90
350,4,8:50.0,,Defensive rebound by Team,61,90
351,4,8:27.0,,J. Lucas III misses 2-pt jump shot from 17 ft,61,90
352,4,8:25.0,Defensive rebound by J. Maxiell,,61,90
353,4,8:11.0,J. Maxiell misses 2-pt jump shot from 5 ft,,61,90
354,4,8:10.0,,Defensive rebound by Q. Miller,61,90
355,4,8:04.0,,J. Lucas III misses 2-pt layup at rim,61,90
356,4,8:03.0,Defensive rebound by N. Vonleh,,61,90
357,4,7:54.0,J. Taylor misses 2-pt jump shot from 6 ft (block by A. Drummond),,61,90
358,4,7:54.0,Offensive rebound by Team,,61,90
359,4,7:45.0,Shooting foul by A. Tolliver (drawn by J. Taylor),,61,90
360,4,7:45.0,J. Taylor misses free throw 1 of 2,,61,90
361,4,7:45.0,Offensive rebound by Team,,61,90
362,4,7:45.0,J. Taylor makes free throw 2 of 2,,62,90
363,4,7:32.0,,J. Meeks makes 2-pt jump shot from 13 ft (assist by J. Lucas III),62,92
364,4,7:18.0,J. Taylor makes 2-pt jump shot from 15 ft (assist by B. Roberts),,64,92
365,4,7:00.0,,J. Meeks makes 2-pt layup at rim (assist by A. Drummond),64,94
366,4,6:41.0,N. Vonleh makes 2-pt jump shot from 15 ft (assist by B. Roberts),,66,94
367,4,6:32.0,,Turnover by A. Tolliver (offensive foul),66,94
368,4,6:32.0,,Offensive foul by A. Tolliver (drawn by T. Daniels),66,94
369,4,6:32.0,,S. Williams enters the game for A. Tolliver,66,94
370,4,6:15.0,J. Taylor makes 2-pt jump shot from 17 ft,,68,94
371,4,5:48.0,,J. Lucas III misses 2-pt jump shot from 5 ft,68,94
372,4,5:47.0,Defensive rebound by N. Vonleh,,68,94
373,4,5:39.0,B. Roberts makes 3-pt jump shot from 26 ft,,71,94
374,4,5:21.0,,Offensive foul by A. Drummond (drawn by B. Roberts),71,94
375,4,5:21.0,,Turnover by A. Drummond (offensive foul),71,94
376,4,5:21.0,B. Biyombo enters the game for J. Maxiell,,71,94
377,4,5:21.0,,R. Jackson enters the game for J. Lucas III,71,94
378,4,5:21.0,,K. Caldwell-Pope enters the game for Q. Miller,71,94
379,4,5:06.0,B. Roberts misses 2-pt jump shot from 18 ft,,71,94
380,4,5:05.0,,Defensive rebound by K. Caldwell-Pope,71,94
381,4,4:54.0,,J. Meeks misses 3-pt jump shot from 22 ft,71,94
