,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
62,1,4:06.0,,Defensive rebound by G. Hayward,16,21
63,1,4:04.0,,Clear path foul by M. Morris,16,21
64,1,4:04.0,Technical foul by G. Dragić,,16,21
65,1,4:04.0,,A. Burks makes technical free throw,16,22
66,1,4:04.0,,A. Burks makes clear path free throw 1 of 2,16,23
67,1,4:04.0,,A. Burks makes clear path free throw 2 of 2,16,24
68,1,4:04.0,,T. Booker enters the game for E. Freedom,16,24
69,1,4:04.0,,R. Hood enters the game for G. Hayward,16,24
70,1,4:04.0,A. Tolliver enters the game for M. Morris,,16,24
71,1,4:04.0,G. Green enters the game for M. Morris,,16,24
72,1,4:02.0,I. Thomas enters the game for E. Bledsoe,,16,24
73,1,3:55.0,,D. Favors misses 2-pt jump shot from 3 ft,16,24
74,1,3:54.0,Defensive rebound by A. Tolliver,,16,24
75,1,3:52.0,Turnover by A. Tolliver (bad pass; steal by D. Favors),,16,24
76,1,3:49.0,,D. Favors makes 2-pt layup at rim,16,26
77,1,3:31.0,G. Green makes 2-pt jump shot from 6 ft (assist by A. Len),,18,26
78,1,3:15.0,,A. Burks makes 2-pt dunk at rim (assist by T. Booker),18,28
79,1,3:01.0,G. Green misses 2-pt jump shot from 8 ft,,18,28
80,1,3:00.0,,Defensive rebound by D. Favors,18,28
81,1,2:41.0,,R. Hood misses 3-pt jump shot from 24 ft,18,28
82,1,2:40.0,,Offensive rebound by Team,18,28
83,1,2:40.0,Phoenix full timeout,,18,28
84,1,2:26.0,,T. Burke misses 3-pt jump shot from 23 ft,18,28
85,1,2:24.0,Defensive rebound by Team,,18,28
86,1,2:02.0,G. Dragić misses 2-pt jump shot from 18 ft,,18,28
87,1,2:01.0,,Defensive rebound by T. Burke,18,28
88,1,1:45.0,,D. Favors misses 2-pt jump shot from 14 ft,18,28
89,1,1:44.0,Defensive rebound by A. Tolliver,,18,28
90,1,1:37.0,I. Thomas misses 2-pt jump shot from 5 ft (block by T. Burke),,18,28
91,1,1:34.0,Offensive rebound by I. Thomas,,18,28
92,1,1:26.0,G. Green makes 2-pt jump shot from 15 ft,,20,28
93,1,1:11.0,,Shooting foul by G. Dragić (drawn by T. Burke),20,28
94,1,1:11.0,,A. Burks makes free throw 1 of 3,20,29
95,1,1:11.0,,D. Exum enters the game for T. Burke,20,29
96,1,1:11.0,,A. Burks makes free throw 2 of 3,20,30
97,1,1:11.0,,R. Gobert enters the game for D. Favors,20,30
98,1,1:11.0,,A. Burks makes free throw 3 of 3,20,31
99,1,0:56.0,A. Tolliver misses 3-pt jump shot from 23 ft,,20,31
100,1,0:55.0,,Defensive rebound by Team,20,31
101,1,0:55.0,A. Goodwin enters the game for G. Dragić,,20,31
102,1,0:40.0,,Turnover by A. Burks (bad pass; steal by G. Green),20,31
103,1,0:34.0,A. Tolliver makes 2-pt layup from 1 ft (assist by I. Thomas),,22,31
104,1,0:18.0,,T. Booker makes 2-pt jump shot from 8 ft,22,33
105,2,11:37.0,,G. Hayward misses 3-pt jump shot from 24 ft,22,33
106,2,11:34.0,,Offensive rebound by T. Booker,22,33
107,2,11:29.0,,R. Hood misses 2-pt jump shot from 6 ft,22,33
108,2,11:29.0,,Offensive rebound by Team,22,33
109,2,11:29.0,M. Morris enters the game for A. Tolliver,,22,33
110,2,11:22.0,,Shooting foul by A. Goodwin (drawn by R. Hood),22,33
111,2,11:22.0,,R. Hood makes free throw 1 of 2,22,34
112,2,11:22.0,,R. Hood makes free throw 2 of 2,22,35
113,2,11:03.0,G. Green makes 2-pt jump shot from 19 ft,,24,35
114,2,10:53.0,,Turnover by T. Booker (bad pass),24,35
115,2,10:53.0,Personal foul by G. Hayward (drawn by A. Goodwin),,24,35
116,2,10:53.0,,J. Ingles enters the game for R. Hood,24,35
117,2,10:38.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Goodwin),,27,35
118,2,10:22.0,,R. Gobert misses 2-pt hook shot from 6 ft,27,35
119,2,10:20.0,Defensive rebound by Team,,27,35
120,2,10:08.0,G. Green misses 2-pt jump shot from 17 ft,,27,35
121,2,10:06.0,,Defensive rebound by R. Gobert,27,35
122,2,9:49.0,,T. Booker misses 3-pt jump shot from 23 ft,27,35
123,2,9:47.0,,Offensive rebound by R. Gobert,27,35
124,2,9:43.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by G. Hayward),27,38
125,2,9:26.0,I. Thomas misses 3-pt jump shot from 24 ft (block by D. Exum),,27,38
126,2,9:24.0,,Defensive rebound by R. Gobert,27,38
127,2,9:20.0,,T. Booker makes 2-pt dunk at rim (assist by D. Exum),27,40
128,2,9:07.0,Personal foul by R. Gobert (drawn by I. Thomas),,27,40
129,2,9:07.0,,E. Freedom enters the game for T. Booker,27,40
130,2,9:03.0,G. Green misses 3-pt jump shot from 25 ft,,27,40
131,2,9:00.0,,Defensive rebound by J. Ingles,27,40
132,2,8:54.0,,E. Freedom makes 2-pt dunk at rim (assist by J. Ingles),27,42
133,2,8:54.0,,Shooting foul by M. Plumlee (drawn by E. Freedom),27,42
134,2,8:54.0,Official timeout,,27,42
135,2,8:54.0,E. Bledsoe enters the game for A. Goodwin,,27,42
136,2,8:54.0,,E. Freedom makes free throw 1 of 1,27,43
137,2,8:41.0,M. Morris misses 2-pt jump shot from 5 ft,,27,43
138,2,8:39.0,,Defensive rebound by D. Exum,27,43
139,2,8:27.0,,Personal foul by E. Bledsoe (drawn by G. Hayward),27,43
140,2,8:16.0,M. Morris makes 2-pt jump shot from 12 ft,,29,43
141,2,7:57.0,,D. Exum makes 3-pt jump shot from 22 ft (assist by J. Ingles),29,46
142,2,7:44.0,M. Plumlee makes 2-pt layup from 3 ft (assist by I. Thomas),,31,46
143,2,7:35.0,,G. Hayward makes 3-pt jump shot from 24 ft,31,49
144,2,7:15.0,M. Morris misses 2-pt hook shot from 5 ft,,31,49
145,2,7:13.0,Offensive rebound by Team,,31,49
146,2,7:13.0,G. Dragić enters the game for I. Thomas,,31,49
147,2,7:13.0,,D. Favors enters the game for R. Gobert,31,49
148,2,7:13.0,,T. Burke enters the game for D. Exum,31,49
149,2,7:04.0,Turnover by M. Morris (bad pass; steal by J. Ingles),,31,49
150,2,6:59.0,,T. Burke misses 2-pt jump shot from 3 ft (block by E. Bledsoe),31,49
151,2,6:54.0,Defensive rebound by G. Dragić,,31,49
152,2,6:54.0,Shooting foul by E. Freedom (drawn by E. Bledsoe),,31,49
153,2,6:54.0,E. Bledsoe makes free throw 1 of 2,,32,49
154,2,6:54.0,E. Bledsoe makes free throw 2 of 2,,33,49
155,2,6:42.0,,J. Ingles misses 2-pt jump shot from 4 ft,33,49
156,2,6:41.0,Defensive rebound by G. Dragić,,33,49
157,2,6:35.0,G. Green misses 3-pt jump shot from 25 ft,,33,49
158,2,6:33.0,,Defensive rebound by G. Hayward,33,49
159,2,6:08.0,,G. Hayward misses 2-pt jump shot from 10 ft,33,49
160,2,6:07.0,Defensive rebound by M. Morris,,33,49
161,2,6:02.0,G. Green makes 3-pt jump shot from 24 ft (assist by G. Dragić),,36,49
162,2,5:55.0,,Utah full timeout,36,49
163,2,5:55.0,,A. Burks enters the game for J. Ingles,36,49
164,2,5:50.0,,Turnover by G. Hayward (lost ball),36,49
165,2,5:36.0,G. Green misses 3-pt jump shot from 24 ft,,36,49
166,2,5:34.0,,Defensive rebound by E. Freedom,36,49
167,2,5:28.0,,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),36,51
168,2,5:15.0,M. Morris makes 2-pt jump shot from 7 ft,,38,51
169,2,5:01.0,,T. Burke misses 2-pt jump shot from 22 ft,38,51
170,2,5:00.0,,Offensive rebound by G. Hayward,38,51
171,2,4:59.0,A. Len enters the game for M. Plumlee,,38,51
172,2,4:58.0,,Turnover by A. Burks (bad pass; steal by G. Green),38,51
173,2,4:52.0,G. Dragić makes 2-pt layup from 1 ft (assist by A. Len),,40,51
174,2,4:39.0,,D. Favors misses 2-pt jump shot from 11 ft,40,51
175,2,4:38.0,Defensive rebound by M. Morris,,40,51
176,2,4:33.0,Shooting foul by E. Freedom (drawn by M. Morris),,40,51
177,2,4:33.0,M. Morris makes free throw 1 of 2,,41,51
178,2,4:33.0,,T. Booker enters the game for E. Freedom,41,51
179,2,4:33.0,M. Morris misses free throw 2 of 2,,41,51
180,2,4:31.0,Offensive rebound by A. Len,,41,51
181,2,4:26.0,G. Green makes 3-pt jump shot from 24 ft,,44,51
182,2,4:06.0,,D. Favors misses 2-pt jump shot from 6 ft (block by A. Len),44,51
183,2,4:04.0,,Offensive rebound by D. Favors,44,51
184,2,4:02.0,,D. Favors misses 2-pt jump shot from 7 ft (block by A. Len),44,51
185,2,4:00.0,Defensive rebound by G. Green,,44,51
186,2,3:58.0,G. Dragić makes 2-pt layup from 1 ft (assist by E. Bledsoe),,46,51
187,2,3:51.0,,Turnover by A. Burks (lost ball; steal by G. Green),46,51
188,2,3:49.0,Shooting foul by A. Burks (drawn by G. Green),,46,51
189,2,3:49.0,G. Green makes free throw 1 of 2,,47,51
190,2,3:49.0,,R. Hood enters the game for G. Hayward,47,51
191,2,3:49.0,G. Green makes free throw 2 of 2,,48,51
192,2,3:34.0,,A. Burks misses 3-pt jump shot from 22 ft,48,51
193,2,3:33.0,Defensive rebound by G. Green,,48,51
194,2,3:18.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,48,51
195,2,3:16.0,Offensive rebound by Team,,48,51
196,2,3:06.0,M. Morris makes 2-pt jump shot from 16 ft,,50,51
197,2,2:46.0,,D. Favors misses 2-pt jump shot from 4 ft (block by A. Len),50,51
198,2,2:45.0,Defensive rebound by M. Morris,,50,51
199,2,2:38.0,Turnover by G. Dragić (bad pass; steal by T. Booker),,50,51
200,2,2:26.0,,D. Favors makes 2-pt jump shot from 2 ft,50,53
201,2,2:26.0,,Shooting foul by M. Morris (drawn by D. Favors),50,53
202,2,2:26.0,Phoenix full timeout,,50,53
203,2,2:26.0,,G. Hayward enters the game for R. Hood,50,53
204,2,2:26.0,,D. Favors makes free throw 1 of 1,50,54
205,2,2:12.0,G. Green misses 2-pt jump shot from 12 ft,,50,54
206,2,2:11.0,,Defensive rebound by D. Favors,50,54
207,2,1:50.0,,D. Favors makes 2-pt dunk at rim (assist by A. Burks),50,56
208,2,1:36.0,E. Bledsoe makes 2-pt jump shot from 18 ft,,52,56
209,2,1:11.0,,G. Hayward misses 3-pt jump shot from 24 ft,52,56
210,2,1:08.0,,Offensive rebound by T. Booker,52,56
211,2,1:08.0,,Shooting foul by A. Len (drawn by D. Favors),52,56
212,2,1:08.0,,D. Favors makes free throw 1 of 2,52,57
213,2,1:08.0,,D. Favors misses free throw 2 of 2,52,57
214,2,1:07.0,Defensive rebound by G. Green,,52,57
215,2,0:50.0,E. Bledsoe misses 2-pt layup from 2 ft (block by D. Favors),,52,57
216,2,0:50.0,,Defensive rebound by Team,52,57
217,2,0:50.0,Loose ball foul by E. Bledsoe (drawn by D. Favors),,52,57
218,2,0:50.0,,D. Favors makes free throw 1 of 2,52,58
219,2,0:50.0,,D. Favors makes free throw 2 of 2,52,59
220,2,0:35.0,E. Bledsoe makes 2-pt layup from 2 ft,,54,59
221,2,0:35.0,Shooting foul by D. Favors (drawn by E. Bledsoe),,54,59
222,2,0:35.0,E. Bledsoe makes free throw 1 of 1,,55,59
223,2,0:17.0,,T. Burke misses 2-pt jump shot from 18 ft,55,59
224,2,0:15.0,,Offensive rebound by D. Favors,55,59
225,2,0:00.0,,T. Burke misses 3-pt jump shot from 23 ft,55,59
226,2,0:00.0,,Offensive rebound by Team,55,59
227,3,11:41.0,,Turnover by E. Freedom (offensive foul),55,59
228,3,11:41.0,,Offensive foul by E. Freedom (drawn by E. Bledsoe),55,59
229,3,11:41.0,,T. Booker enters the game for E. Freedom,55,59
230,3,11:30.0,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,58,59
231,3,11:12.0,,T. Burke misses 3-pt jump shot from 25 ft,58,59
232,3,11:11.0,Defensive rebound by M. Morris,,58,59
233,3,10:58.0,M. Plumlee makes 2-pt layup from 1 ft,,60,59
234,3,10:43.0,,A. Burks misses 2-pt jump shot from 19 ft,60,59
235,3,10:40.0,,Offensive rebound by T. Booker,60,59
236,3,10:40.0,,T. Booker makes 2-pt layup from 1 ft,60,61
237,3,10:21.0,M. Plumlee misses 2-pt hook shot from 6 ft,,60,61
238,3,10:20.0,,Defensive rebound by T. Booker,60,61
239,3,9:58.0,,A. Burks misses 2-pt jump shot from 5 ft,60,61
240,3,9:56.0,Defensive rebound by M. Morris,,60,61
241,3,9:50.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,60,61
242,3,9:48.0,,Defensive rebound by T. Booker,60,61
243,3,9:43.0,,G. Hayward makes 2-pt layup from 2 ft (assist by T. Booker),60,63
244,3,9:23.0,Turnover by E. Bledsoe (bad pass; steal by D. Favors),,60,63
245,3,9:12.0,,T. Booker makes 2-pt dunk at rim (assist by T. Burke),60,65
246,3,9:12.0,Phoenix full timeout,,60,65
247,3,8:56.0,M. Morris misses 2-pt jump shot from 15 ft,,60,65
248,3,8:54.0,,Defensive rebound by T. Burke,60,65
249,3,8:39.0,,D. Favors misses 2-pt layup from 3 ft,60,65
250,3,8:38.0,Defensive rebound by M. Plumlee,,60,65
251,3,8:31.0,E. Bledsoe misses 2-pt jump shot from 19 ft,,60,65
252,3,8:29.0,,Defensive rebound by A. Burks,60,65
253,3,8:16.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Burke),60,68
254,3,8:12.0,Turnover by M. Morris (bad pass; steal by G. Hayward),,60,68
255,3,8:04.0,,G. Hayward makes 2-pt jump shot from 5 ft,60,70
256,3,7:45.0,M. Plumlee makes 2-pt layup from 1 ft,,62,70
257,3,7:21.0,,Shooting foul by M. Morris (drawn by T. Burke),62,70
258,3,7:21.0,,T. Burke misses free throw 1 of 2,62,70
259,3,7:21.0,,Offensive rebound by Team,62,70
260,3,7:21.0,,T. Burke makes free throw 2 of 2,62,71
261,3,7:02.0,G. Dragić makes 2-pt jump shot from 15 ft,,64,71
262,3,6:42.0,,G. Hayward makes 2-pt layup at rim,64,73
263,3,6:16.0,Turnover by Team (shot clock),,64,73
264,3,6:16.0,A. Len enters the game for M. Plumlee,,64,73
265,3,5:53.0,,D. Favors misses 2-pt jump shot from 3 ft,64,73
266,3,5:51.0,Defensive rebound by M. Morris,,64,73
267,3,5:45.0,G. Dragić misses 3-pt jump shot from 25 ft,,64,73
268,3,5:44.0,,Defensive rebound by G. Hayward,64,73
269,3,5:40.0,,Shooting foul by E. Bledsoe (drawn by D. Favors),64,73
270,3,5:40.0,,D. Favors makes free throw 1 of 2,64,74
271,3,5:40.0,I. Thomas enters the game for M. Morris,,64,74
272,3,5:40.0,G. Green enters the game for E. Bledsoe,,64,74
273,3,5:40.0,,R. Hood enters the game for A. Burks,64,74
274,3,5:40.0,,D. Favors makes free throw 2 of 2,64,75
275,3,5:14.0,M. Morris misses 3-pt jump shot from 25 ft,,64,75
276,3,5:12.0,,Defensive rebound by R. Hood,64,75
277,3,4:59.0,,D. Favors misses 2-pt jump shot from 1 ft,64,75
278,3,4:58.0,,Offensive rebound by D. Favors,64,75
279,3,4:58.0,,D. Favors makes 2-pt layup from 1 ft,64,77
280,3,4:58.0,,Shooting foul by G. Green (drawn by D. Favors),64,77
281,3,4:58.0,,J. Ingles enters the game for T. Booker,64,77
282,3,4:58.0,,D. Favors makes free throw 1 of 1,64,78
283,3,4:41.0,I. Thomas makes 3-pt jump shot from 24 ft,,67,78
284,3,4:25.0,,R. Hood misses 3-pt jump shot from 22 ft,67,78
285,3,4:24.0,Defensive rebound by M. Morris,,67,78
286,3,4:15.0,G. Green misses 2-pt jump shot from 9 ft,,67,78
287,3,4:14.0,,Defensive rebound by D. Favors,67,78
288,3,4:10.0,,Turnover by T. Burke (traveling),67,78
289,3,3:58.0,I. Thomas misses 3-pt jump shot from 24 ft,,67,78
290,3,3:57.0,,Defensive rebound by G. Hayward,67,78
291,3,3:48.0,,R. Hood misses 3-pt jump shot from 24 ft,67,78
292,3,3:47.0,Defensive rebound by A. Len,,67,78
293,3,3:35.0,I. Thomas misses 3-pt jump shot from 24 ft,,67,78
294,3,3:35.0,Offensive rebound by Team,,67,78
295,3,3:35.0,E. Bledsoe enters the game for G. Green,,67,78
296,3,3:35.0,,R. Gobert enters the game for D. Favors,67,78
297,3,3:35.0,,D. Exum enters the game for T. Burke,67,78
298,3,3:30.0,I. Thomas misses 2-pt layup from 2 ft,,67,78
299,3,3:29.0,Offensive rebound by I. Thomas,,67,78
300,3,3:16.0,M. Morris makes 2-pt jump shot from 16 ft,,69,78
301,3,2:57.0,,Shooting foul by A. Len (drawn by G. Hayward),69,78
302,3,2:57.0,,Utah full timeout,69,78
303,3,2:57.0,,G. Hayward makes free throw 1 of 2,69,79
304,3,2:57.0,,G. Hayward makes free throw 2 of 2,69,80
305,3,2:40.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,69,80
306,3,2:39.0,,Defensive rebound by R. Gobert,69,80
307,3,2:23.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Ingles),69,83
308,3,2:09.0,Personal foul by D. Exum (drawn by I. Thomas),,69,83
309,3,2:09.0,G. Green enters the game for G. Dragić,,69,83
310,3,2:05.0,Shooting foul by D. Exum (drawn by I. Thomas),,69,83
311,3,2:05.0,I. Thomas makes free throw 1 of 2,,70,83
312,3,2:05.0,I. Thomas makes free throw 2 of 2,,71,83
313,3,1:58.0,,Shooting foul by A. Len (drawn by D. Exum),71,83
314,3,1:58.0,,D. Exum misses free throw 1 of 2,71,83
315,3,1:58.0,,Offensive rebound by Team,71,83
316,3,1:58.0,,D. Exum makes free throw 2 of 2,71,84
317,3,1:39.0,A. Len makes 2-pt layup from 2 ft (assist by E. Bledsoe),,73,84
318,3,1:23.0,,G. Hayward misses 2-pt jump shot from 15 ft,73,84
319,3,1:22.0,,Offensive rebound by R. Gobert,73,84
320,3,1:22.0,,Shooting foul by A. Len (drawn by R. Gobert),73,84
321,3,1:22.0,,R. Gobert makes free throw 1 of 2,73,85
322,3,1:22.0,,R. Gobert makes free throw 2 of 2,73,86
323,3,1:07.0,E. Bledsoe makes 2-pt jump shot from 3 ft,,75,86
324,3,0:48.0,,J. Ingles misses 3-pt jump shot from 24 ft,75,86
325,3,0:47.0,Defensive rebound by I. Thomas,,75,86
326,3,0:42.0,G. Green misses 3-pt jump shot from 25 ft,,75,86
327,3,0:40.0,,Defensive rebound by R. Hood,75,86
328,3,0:34.0,,R. Hood makes 2-pt jump shot from 5 ft,75,88
329,3,0:34.0,,Shooting foul by A. Len (drawn by R. Hood),75,88
330,3,0:34.0,,R. Hood makes free throw 1 of 1,75,89
331,3,0:12.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,75,89
332,3,0:11.0,,Defensive rebound by G. Hayward,75,89
333,3,0:02.0,,G. Hayward misses 2-pt jump shot from 3 ft (block by A. Len),75,89
334,3,0:01.0,Defensive rebound by A. Len,,75,89
335,3,0:00.0,G. Green misses 3-pt jump shot from 48 ft,,75,89
336,3,0:00.0,Offensive rebound by Team,,75,89
337,4,11:39.0,G. Green misses 2-pt jump shot from 17 ft,,75,89
338,4,11:38.0,,Defensive rebound by A. Burks,75,89
339,4,11:24.0,,Shooting foul by E. Bledsoe (drawn by R. Gobert),75,89
340,4,11:24.0,,R. Gobert makes free throw 1 of 2,75,90
341,4,11:24.0,G. Dragić enters the game for E. Bledsoe,,75,90
342,4,11:24.0,,R. Gobert makes free throw 2 of 2,75,91
343,4,11:04.0,I. Thomas makes 2-pt jump shot from 6 ft,,77,91
344,4,10:43.0,,Personal foul by I. Thomas (drawn by D. Exum),77,91
345,4,10:33.0,,Turnover by D. Exum (bad pass; steal by M. Morris),77,91
346,4,10:30.0,Personal foul by D. Exum (drawn by I. Thomas),,77,91
347,4,10:17.0,I. Thomas misses 2-pt jump shot from 20 ft,,77,91
348,4,10:15.0,Offensive rebound by M. Morris,,77,91
349,4,10:11.0,I. Thomas misses 2-pt jump shot from 8 ft,,77,91
350,4,10:10.0,,Defensive rebound by R. Gobert,77,91
351,4,9:50.0,,A. Burks misses 3-pt jump shot from 24 ft,77,91
352,4,9:49.0,Defensive rebound by G. Dragić,,77,91
353,4,9:42.0,G. Dragić makes 2-pt layup from 1 ft,,79,91
354,4,9:36.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by A. Burks),79,94
355,4,9:19.0,Personal foul by E. Freedom (drawn by M. Morris),,79,94
356,4,9:19.0,,T. Booker enters the game for E. Freedom,79,94
357,4,9:14.0,Turnover by G. Dragić (bad pass; steal by D. Exum),,79,94
358,4,9:10.0,,D. Exum misses flagrant free throw 1 of 2,79,94
359,4,9:10.0,,Offensive rebound by Team,79,94
360,4,9:10.0,,D. Exum misses flagrant free throw 2 of 2,79,94
361,4,9:10.0,,Offensive rebound by Team,79,94
362,4,9:02.0,,T. Booker misses 3-pt jump shot from 24 ft,79,94
363,4,9:02.0,Defensive rebound by Team,,79,94
364,4,8:45.0,M. Morris misses 2-pt jump shot from 14 ft,,79,94
365,4,8:43.0,,Defensive rebound by A. Burks,79,94
366,4,8:35.0,,J. Ingles misses 3-pt jump shot from 24 ft,79,94
367,4,8:33.0,,Offensive rebound by T. Booker,79,94
368,4,8:33.0,,T. Booker makes 2-pt tip-in from 2 ft,79,96
369,4,8:25.0,G. Dragić misses 2-pt layup from 1 ft,,79,96
370,4,8:23.0,,Defensive rebound by T. Booker,79,96
371,4,8:17.0,,Turnover by T. Booker (bad pass; steal by G. Green),79,96
372,4,8:12.0,G. Dragić makes 2-pt layup from 1 ft,,81,96
373,4,8:03.0,,R. Gobert makes 2-pt dunk at rim (assist by A. Burks),81,98
374,4,7:47.0,G. Dragić misses 3-pt jump shot from 24 ft,,81,98
375,4,7:45.0,Offensive rebound by S. Randolph,,81,98
376,4,7:45.0,S. Randolph misses 2-pt layup at rim,,81,98
377,4,7:39.0,,Defensive rebound by J. Ingles,81,98
378,4,7:21.0,,D. Exum misses 3-pt jump shot from 25 ft,81,98
379,4,7:16.0,,Offensive rebound by R. Gobert,81,98
380,4,7:16.0,,Personal foul by G. Dragić (drawn by A. Burks),81,98
381,4,7:16.0,Official timeout,,81,98
382,4,7:16.0,E. Bledsoe enters the game for G. Dragić,,81,98
383,4,7:16.0,G. Dragić enters the game for G. Green,,81,98
384,4,7:16.0,M. Morris enters the game for S. Randolph,,81,98
385,4,7:16.0,,T. Burke enters the game for D. Exum,81,98
386,4,7:16.0,,D. Favors enters the game for R. Gobert,81,98
387,4,7:16.0,,G. Hayward enters the game for J. Ingles,81,98
388,4,6:57.0,,T. Booker makes 2-pt layup at rim,81,100
389,4,6:41.0,M. Morris misses 3-pt jump shot from 25 ft,,81,100
390,4,6:40.0,,Defensive rebound by T. Booker,81,100
391,4,6:18.0,,T. Burke makes 2-pt jump shot from 18 ft,81,102
392,4,6:06.0,I. Thomas misses 2-pt jump shot from 5 ft,,81,102
