,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
89,1,1:26.0,A. Brooks makes free throw 1 of 1,,22,28
90,1,1:05.0,,B. Bass misses 3-pt jump shot from 22 ft,22,28
91,1,1:05.0,,Offensive rebound by Team,22,28
92,1,1:05.0,Loose ball foul by A. Brooks (drawn by T. Zeller),,22,28
93,1,1:05.0,,K. Olynyk enters the game for T. Zeller,22,28
94,1,0:51.0,,B. Bass misses 2-pt jump shot from 4 ft (block by N. Mirotić),22,28
95,1,0:50.0,,Offensive rebound by B. Bass,22,28
96,1,0:49.0,,B. Bass makes 2-pt layup from 3 ft,22,30
97,1,0:39.0,Turnover by N. Mirotić (bad pass; steal by M. Thornton),,22,30
98,1,0:35.0,,Personal foul by K. Hinrich (drawn by M. Thornton),22,30
99,1,0:35.0,,M. Thornton makes free throw 1 of 2,22,31
100,1,0:35.0,,M. Thornton makes free throw 2 of 2,22,32
101,1,0:29.0,A. Brooks makes 2-pt jump shot from 7 ft,,24,32
102,1,0:08.0,,E. Turner misses 2-pt jump shot from 16 ft,24,32
103,1,0:08.0,,Offensive rebound by Team,24,32
104,1,0:08.0,Loose ball foul by M. Dunleavy (drawn by K. Olynyk),,24,32
105,1,0:08.0,Technical foul by Team,,24,32
106,1,0:08.0,,M. Thornton makes technical free throw,24,33
107,1,0:08.0,,K. Olynyk makes free throw 1 of 2,24,34
108,1,0:08.0,,K. Olynyk makes free throw 2 of 2,24,35
109,1,0:02.0,P. Gasol misses 2-pt layup from 1 ft,,24,35
110,1,0:01.0,Offensive rebound by P. Gasol,,24,35
111,1,0:01.0,P. Gasol misses 2-pt tip-in from 1 ft,,24,35
112,1,0:00.0,Offensive rebound by Team,,24,35
113,2,11:55.0,,Personal foul by A. Brooks (drawn by P. Pressey),24,35
114,2,11:45.0,,J. Green makes 2-pt jump shot from 8 ft,24,37
115,2,11:36.0,Personal foul by J. Green (drawn by N. Mirotić),,24,37
116,2,11:19.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by J. Butler),,27,37
117,2,11:06.0,,P. Pressey misses 2-pt layup from 2 ft (block by J. Noah),27,37
118,2,11:04.0,Defensive rebound by J. Noah,,27,37
119,2,10:56.0,N. Mirotić makes 2-pt layup at rim (assist by A. Brooks),,29,37
120,2,10:39.0,,J. Sullinger misses 2-pt jump shot from 9 ft,29,37
121,2,10:38.0,Defensive rebound by J. Butler,,29,37
122,2,10:27.0,Personal block foul by J. Green (drawn by J. Butler),,29,37
123,2,10:27.0,,E. Turner enters the game for J. Green,29,37
124,2,10:22.0,Shooting foul by P. Pressey (drawn by J. Noah),,29,37
125,2,10:22.0,J. Noah makes free throw 1 of 2,,30,37
126,2,10:22.0,J. Noah makes free throw 2 of 2,,31,37
127,2,10:05.0,,K. Olynyk misses 2-pt jump shot from 6 ft (block by J. Noah),31,37
128,2,10:03.0,,Offensive rebound by K. Olynyk,31,37
129,2,10:02.0,,K. Olynyk misses 2-pt layup from 2 ft,31,37
130,2,10:01.0,,Offensive rebound by K. Olynyk,31,37
131,2,10:00.0,,K. Olynyk misses 2-pt layup from 1 ft (block by J. Noah),31,37
132,2,10:00.0,Defensive rebound by Team,,31,37
133,2,9:53.0,A. Brooks misses 3-pt jump shot from 24 ft,,31,37
134,2,9:51.0,,Defensive rebound by E. Turner,31,37
135,2,9:40.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by P. Pressey),31,39
136,2,9:19.0,Turnover by J. Noah (bad pass; steal by E. Turner),,31,39
137,2,9:13.0,,E. Turner misses 2-pt jump shot from 3 ft (block by N. Mirotić),31,39
138,2,9:11.0,,Offensive rebound by E. Turner,31,39
139,2,9:10.0,,Shooting foul by J. Noah (drawn by E. Turner),31,39
140,2,9:10.0,,E. Turner makes free throw 1 of 2,31,40
141,2,9:10.0,,E. Turner makes free throw 2 of 2,31,41
142,2,9:02.0,Turnover by A. Brooks (lost ball),,31,41
143,2,8:43.0,,E. Turner makes 2-pt jump shot from 16 ft,31,43
144,2,8:23.0,J. Noah misses 2-pt layup at rim,,31,43
145,2,8:22.0,Offensive rebound by J. Noah,,31,43
146,2,8:21.0,Shooting foul by K. Olynyk (drawn by J. Noah),,31,43
147,2,8:21.0,Official timeout,,31,43
148,2,8:21.0,,B. Bass enters the game for K. Olynyk,31,43
149,2,8:21.0,J. Noah makes free throw 1 of 2,,32,43
150,2,8:21.0,J. Noah makes free throw 2 of 2,,33,43
151,2,8:00.0,,J. Sullinger misses 2-pt layup at rim,33,43
152,2,7:59.0,,Offensive rebound by J. Sullinger,33,43
153,2,7:59.0,,J. Sullinger makes 2-pt layup at rim,33,45
154,2,7:34.0,J. Butler misses 2-pt layup from 2 ft,,33,45
155,2,7:33.0,,Defensive rebound by P. Pressey,33,45
156,2,7:27.0,,Personal foul by N. Mirotić (drawn by B. Bass),33,45
157,2,7:27.0,Technical foul by J. Noah,,33,45
158,2,7:27.0,,M. Thornton makes technical free throw,33,46
159,2,7:27.0,,B. Bass makes free throw 1 of 2,33,47
160,2,7:27.0,,A. Bradley enters the game for M. Thornton,33,47
161,2,7:27.0,,B. Bass misses free throw 2 of 2,33,47
162,2,7:24.0,Defensive rebound by K. Hinrich,,33,47
163,2,7:18.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Noah),,35,47
164,2,7:06.0,,E. Turner misses 2-pt jump shot from 14 ft,35,47
165,2,7:05.0,,Offensive rebound by B. Bass,35,47
166,2,7:05.0,,B. Bass makes 2-pt tip-in at rim,35,49
167,2,6:47.0,J. Noah makes 2-pt jump shot from 2 ft (assist by K. Hinrich),,37,49
168,2,6:38.0,,Shooting foul by J. Noah (drawn by B. Bass),37,49
169,2,6:38.0,,B. Bass misses free throw 1 of 2,37,49
170,2,6:38.0,,Offensive rebound by Team,37,49
171,2,6:38.0,,T. Zeller enters the game for J. Sullinger,37,49
172,2,6:38.0,,R. Rondo enters the game for P. Pressey,37,49
173,2,6:38.0,D. McDermott enters the game for K. Hinrich,,37,49
174,2,6:38.0,D. Rose enters the game for A. Brooks,,37,49
175,2,6:38.0,,B. Bass makes free throw 2 of 2,37,50
176,2,6:27.0,D. Rose misses 2-pt jump shot from 8 ft,,37,50
177,2,6:26.0,,Defensive rebound by T. Zeller,37,50
178,2,6:03.0,,R. Rondo makes 2-pt jump shot from 7 ft (assist by T. Zeller),37,52
179,2,5:55.0,Shooting foul by B. Bass (drawn by D. McDermott),,37,52
180,2,5:55.0,,Boston full timeout,37,52
181,2,5:55.0,P. Gasol enters the game for J. Noah,,37,52
182,2,5:55.0,D. McDermott misses free throw 1 of 2,,37,52
183,2,5:55.0,Offensive rebound by Team,,37,52
184,2,5:55.0,D. McDermott makes free throw 2 of 2,,38,52
185,2,5:40.0,,T. Zeller makes 2-pt layup from 2 ft (assist by E. Turner),38,54
186,2,5:25.0,P. Gasol misses 2-pt jump shot from 18 ft,,38,54
187,2,5:24.0,,Defensive rebound by B. Bass,38,54
188,2,5:20.0,,Turnover by T. Zeller (lost ball),38,54
189,2,5:02.0,P. Gasol makes 2-pt layup from 1 ft,,40,54
190,2,4:47.0,,E. Turner makes 2-pt jump shot from 13 ft,40,56
191,2,4:35.0,Shooting foul by A. Bradley (drawn by J. Butler),,40,56
192,2,4:35.0,J. Butler makes free throw 1 of 2,,41,56
193,2,4:35.0,M. Dunleavy enters the game for D. McDermott,,41,56
194,2,4:35.0,J. Butler makes free throw 2 of 2,,42,56
195,2,4:14.0,,T. Zeller misses 2-pt layup from 2 ft (block by N. Mirotić),42,56
196,2,4:13.0,Defensive rebound by N. Mirotić,,42,56
197,2,4:09.0,J. Butler makes 2-pt layup at rim (assist by D. Rose),,44,56
198,2,3:58.0,,Turnover by B. Bass (bad pass),44,56
199,2,3:45.0,N. Mirotić misses 2-pt layup from 2 ft,,44,56
200,2,3:44.0,,Defensive rebound by T. Zeller,44,56
201,2,3:39.0,,Turnover by E. Turner (lost ball),44,56
202,2,3:24.0,P. Gasol misses 2-pt jump shot from 11 ft,,44,56
203,2,3:23.0,,Defensive rebound by T. Zeller,44,56
204,2,3:15.0,,T. Zeller makes 2-pt layup from 1 ft (assist by R. Rondo),44,58
205,2,2:58.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Rose),,47,58
206,2,2:50.0,,Turnover by E. Turner (lost ball; steal by N. Mirotić),47,58
207,2,2:46.0,J. Butler makes 2-pt layup at rim (assist by N. Mirotić),,49,58
208,2,2:46.0,,Boston full timeout,49,58
209,2,2:46.0,Chicago full timeout,,49,58
210,2,2:46.0,,J. Sullinger enters the game for B. Bass,49,58
211,2,2:31.0,,Personal foul by D. Rose (drawn by T. Zeller),49,58
212,2,2:31.0,J. Noah enters the game for N. Mirotić,,49,58
213,2,2:31.0,,T. Zeller makes free throw 1 of 2,49,59
214,2,2:31.0,,T. Zeller makes free throw 2 of 2,49,60
215,2,2:07.0,J. Butler misses 3-pt jump shot from 23 ft,,49,60
216,2,2:06.0,Offensive rebound by J. Noah,,49,60
217,2,2:00.0,M. Dunleavy misses 2-pt jump shot from 19 ft,,49,60
218,2,1:58.0,Offensive rebound by J. Noah,,49,60
219,2,1:57.0,J. Noah misses 2-pt tip-in from 1 ft,,49,60
220,2,1:57.0,Offensive rebound by J. Noah,,49,60
221,2,1:55.0,P. Gasol makes 2-pt dunk at rim (assist by J. Noah),,51,60
222,2,1:38.0,,J. Sullinger misses 3-pt jump shot from 22 ft,51,60
223,2,1:37.0,Defensive rebound by D. Rose,,51,60
224,2,1:32.0,D. Rose makes 2-pt layup from 2 ft,,53,60
225,2,1:14.0,,E. Turner misses 2-pt jump shot from 13 ft,53,60
226,2,1:13.0,Defensive rebound by P. Gasol,,53,60
227,2,1:05.0,D. Rose misses 3-pt jump shot from 24 ft,,53,60
228,2,1:04.0,,Defensive rebound by J. Sullinger,53,60
229,2,0:50.0,,E. Turner misses 2-pt jump shot from 11 ft,53,60
230,2,0:48.0,,Offensive rebound by J. Sullinger,53,60
231,2,0:48.0,,J. Sullinger misses 2-pt tip-in at rim,53,60
232,2,0:47.0,Defensive rebound by M. Dunleavy,,53,60
233,2,0:41.0,Shooting foul by T. Zeller (drawn by P. Gasol),,53,60
234,2,0:41.0,P. Gasol misses free throw 1 of 2,,53,60
235,2,0:41.0,Offensive rebound by Team,,53,60
236,2,0:41.0,,M. Thornton enters the game for A. Bradley,53,60
237,2,0:41.0,P. Gasol makes free throw 2 of 2,,54,60
238,2,0:22.0,,M. Thornton misses 3-pt jump shot from 24 ft,54,60
239,2,0:20.0,Defensive rebound by M. Dunleavy,,54,60
240,2,0:02.0,D. Rose misses 2-pt jump shot from 4 ft,,54,60
241,2,0:01.0,,Defensive rebound by J. Sullinger,54,60
242,2,0:00.0,,J. Sullinger misses 3-pt jump shot from 51 ft,54,60
243,2,0:00.0,,Offensive rebound by Team,54,60
244,3,11:44.0,,J. Green makes 2-pt hook shot from 4 ft,54,62
245,3,11:30.0,D. Rose makes 3-pt jump shot from 24 ft,,57,62
246,3,11:13.0,,J. Green misses 2-pt jump shot from 12 ft,57,62
247,3,11:12.0,Defensive rebound by P. Gasol,,57,62
248,3,11:00.0,D. Rose misses 3-pt jump shot from 25 ft,,57,62
249,3,10:59.0,,Defensive rebound by R. Rondo,57,62
250,3,10:51.0,,J. Sullinger makes 3-pt jump shot from 25 ft (assist by R. Rondo),57,65
251,3,10:31.0,P. Gasol misses 2-pt jump shot from 13 ft,,57,65
252,3,10:30.0,,Defensive rebound by R. Rondo,57,65
253,3,10:24.0,,K. Olynyk misses 3-pt jump shot from 25 ft,57,65
254,3,10:23.0,Defensive rebound by P. Gasol,,57,65
255,3,10:07.0,D. Rose makes 2-pt jump shot from 7 ft (assist by J. Noah),,59,65
256,3,9:52.0,,K. Olynyk misses 2-pt layup from 1 ft (block by D. Rose),59,65
257,3,9:51.0,Defensive rebound by P. Gasol,,59,65
258,3,9:47.0,J. Butler misses 2-pt layup at rim,,59,65
259,3,9:46.0,Offensive rebound by D. Rose,,59,65
260,3,9:45.0,D. Rose makes 2-pt layup from 1 ft,,61,65
261,3,9:34.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by R. Rondo),61,68
262,3,9:07.0,D. Rose makes 2-pt layup at rim (assist by P. Gasol),,63,68
263,3,8:58.0,,J. Green misses 3-pt jump shot from 25 ft,63,68
264,3,8:57.0,Defensive rebound by D. Rose,,63,68
265,3,8:49.0,J. Butler misses 3-pt jump shot from 22 ft,,63,68
266,3,8:48.0,Offensive rebound by P. Gasol,,63,68
267,3,8:46.0,P. Gasol misses 2-pt layup at rim,,63,68
268,3,8:44.0,,Defensive rebound by K. Olynyk,63,68
269,3,8:40.0,Offensive charge foul by J. Green (drawn by D. Rose),,63,68
270,3,8:40.0,,Turnover by J. Green (offensive foul),63,68
271,3,8:40.0,,B. Bass enters the game for K. Olynyk,63,68
272,3,8:27.0,J. Noah misses 2-pt jump shot from 8 ft,,63,68
273,3,8:26.0,Offensive rebound by J. Butler,,63,68
274,3,8:22.0,J. Butler makes 2-pt jump shot from 8 ft,,65,68
275,3,8:08.0,,J. Sullinger misses 3-pt jump shot from 25 ft,65,68
276,3,8:07.0,Defensive rebound by P. Gasol,,65,68
277,3,8:01.0,D. Rose makes 3-pt jump shot from 25 ft,,68,68
278,3,8:00.0,,Boston full timeout,68,68
279,3,7:46.0,,B. Bass misses 2-pt jump shot from 16 ft,68,68
280,3,7:45.0,Defensive rebound by P. Gasol,,68,68
281,3,7:23.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,68,68
282,3,7:22.0,,Defensive rebound by R. Rondo,68,68
283,3,7:14.0,,J. Green misses 2-pt jump shot from 20 ft,68,68
284,3,7:12.0,Defensive rebound by P. Gasol,,68,68
285,3,7:01.0,J. Butler makes 2-pt jump shot from 15 ft,,70,68
286,3,6:49.0,,J. Green makes 2-pt dunk at rim (assist by R. Rondo),70,70
287,3,6:29.0,P. Gasol misses 2-pt jump shot from 11 ft,,70,70
288,3,6:28.0,,Defensive rebound by R. Rondo,70,70
289,3,6:20.0,,Personal foul by J. Noah (drawn by B. Bass),70,70
290,3,6:20.0,,B. Bass makes free throw 1 of 2,70,71
291,3,6:20.0,,E. Turner enters the game for J. Green,70,71
292,3,6:20.0,,B. Bass misses free throw 2 of 2,70,71
293,3,6:19.0,Defensive rebound by P. Gasol,,70,71
294,3,6:07.0,Turnover by D. Rose (lost ball; steal by E. Turner),,70,71
295,3,6:03.0,,Personal foul by M. Dunleavy (drawn by E. Turner),70,71
296,3,6:03.0,,E. Turner makes free throw 1 of 2,70,72
297,3,6:03.0,,E. Turner makes free throw 2 of 2,70,73
298,3,5:51.0,Turnover by J. Butler (traveling),,70,73
299,3,5:40.0,,B. Bass misses 2-pt jump shot from 15 ft,70,73
300,3,5:39.0,Defensive rebound by P. Gasol,,70,73
301,3,5:28.0,,T. Zeller enters the game for J. Sullinger,70,73
302,3,5:16.0,P. Gasol misses 2-pt hook shot from 8 ft,,70,73
303,3,5:15.0,,Defensive rebound by R. Rondo,70,73
304,3,5:08.0,,Turnover by R. Rondo (bad pass; steal by J. Butler),70,73
305,3,5:02.0,Turnover by M. Dunleavy (lost ball),,70,73
306,3,4:52.0,,Shooting foul by M. Dunleavy (drawn by A. Bradley),70,73
307,3,4:52.0,,A. Bradley makes free throw 1 of 2,70,74
308,3,4:52.0,K. Hinrich enters the game for D. Rose,,70,74
309,3,4:52.0,,A. Bradley makes free throw 2 of 2,70,75
310,3,4:32.0,J. Butler makes 2-pt jump shot from 8 ft,,72,75
311,3,4:20.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by B. Bass),72,77
312,3,3:57.0,J. Noah misses 2-pt jump shot from 9 ft,,72,77
313,3,3:54.0,,Defensive rebound by Team,72,77
314,3,3:40.0,,A. Bradley makes 2-pt jump shot from 9 ft (assist by R. Rondo),72,79
315,3,3:17.0,Turnover by J. Butler (bad pass; steal by A. Bradley),,72,79
316,3,3:12.0,,A. Bradley makes 2-pt layup at rim,72,81
317,3,3:12.0,Chicago full timeout,,72,81
318,3,3:12.0,N. Mirotić enters the game for J. Noah,,72,81
319,3,2:52.0,J. Butler misses 2-pt jump shot from 8 ft,,72,81
320,3,2:51.0,Offensive rebound by N. Mirotić,,72,81
321,3,2:51.0,Shooting foul by E. Turner (drawn by N. Mirotić),,72,81
322,3,2:51.0,N. Mirotić makes free throw 1 of 2,,73,81
323,3,2:51.0,N. Mirotić makes free throw 2 of 2,,74,81
324,3,2:40.0,,A. Bradley misses 2-pt jump shot from 19 ft,74,81
325,3,2:37.0,,Offensive rebound by B. Bass,74,81
326,3,2:37.0,,B. Bass misses 2-pt tip-in at rim,74,81
327,3,2:36.0,,Offensive rebound by B. Bass,74,81
328,3,2:34.0,,Turnover by B. Bass (back court),74,81
329,3,2:34.0,,P. Pressey enters the game for R. Rondo,74,81
330,3,2:19.0,N. Mirotić misses 2-pt jump shot from 5 ft,,74,81
331,3,2:18.0,Offensive rebound by Team,,74,81
332,3,2:09.0,Shooting block foul by T. Zeller (drawn by J. Butler),,74,81
333,3,2:09.0,J. Butler makes free throw 1 of 2,,75,81
334,3,2:09.0,,J. Sullinger enters the game for T. Zeller,75,81
335,3,2:09.0,J. Butler makes free throw 2 of 2,,76,81
336,3,1:54.0,,A. Bradley makes 2-pt layup from 1 ft,76,83
337,3,1:37.0,Turnover by J. Butler (bad pass; steal by B. Bass),,76,83
338,3,1:34.0,,Shooting foul by M. Dunleavy (drawn by B. Bass),76,83
339,3,1:34.0,,B. Bass makes free throw 1 of 2,76,84
340,3,1:34.0,A. Brooks enters the game for J. Butler,,76,84
341,3,1:34.0,T. Snell enters the game for M. Dunleavy,,76,84
342,3,1:34.0,,B. Bass makes free throw 2 of 2,76,85
343,3,1:21.0,K. Hinrich makes 3-pt jump shot from 23 ft (assist by N. Mirotić),,79,85
344,3,1:09.0,,E. Turner makes 2-pt jump shot from 13 ft,79,87
345,3,1:09.0,,Shooting foul by T. Snell (drawn by E. Turner),79,87
346,3,1:09.0,,E. Turner makes free throw 1 of 1,79,88
347,3,1:00.0,A. Brooks makes 2-pt jump shot from 5 ft,,81,88
348,3,0:51.0,,Turnover by E. Turner (bad pass; steal by K. Hinrich),81,88
349,3,0:40.0,A. Brooks misses 3-pt jump shot from 24 ft,,81,88
350,3,0:40.0,Offensive rebound by Team,,81,88
351,3,0:40.0,,Loose ball foul by B. Bass (drawn by N. Mirotić),81,88
352,3,0:38.0,P. Gasol misses 2-pt layup from 2 ft (block by J. Sullinger),,81,88
353,3,0:38.0,Offensive rebound by Team,,81,88
354,3,0:36.0,Personal foul by B. Bass (drawn by N. Mirotić),,81,88
355,3,0:36.0,N. Mirotić makes free throw 1 of 2,,82,88
356,3,0:36.0,,K. Olynyk enters the game for B. Bass,82,88
357,3,0:36.0,N. Mirotić makes free throw 2 of 2,,83,88
358,3,0:26.0,,Offensive foul by E. Turner (drawn by T. Snell),83,88
359,3,0:26.0,,Turnover by E. Turner (offensive foul),83,88
360,3,0:07.0,P. Gasol makes 2-pt layup at rim (assist by A. Brooks),,85,88
361,3,0:00.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by A. Bradley),85,91
362,4,11:45.0,A. Brooks misses 2-pt hook shot from 6 ft,,85,91
363,4,11:44.0,,Defensive rebound by J. Sullinger,85,91
364,4,11:22.0,,J. Sullinger misses 2-pt hook shot from 5 ft,85,91
365,4,11:21.0,Defensive rebound by J. Noah,,85,91
366,4,11:13.0,T. Snell misses 2-pt jump shot from 22 ft,,85,91
367,4,11:12.0,,Defensive rebound by J. Sullinger,85,91
368,4,11:04.0,,J. Sullinger misses 3-pt jump shot from 24 ft,85,91
369,4,11:03.0,Defensive rebound by A. Brooks,,85,91
370,4,10:57.0,A. Brooks misses 3-pt jump shot from 24 ft,,85,91
371,4,10:56.0,Offensive rebound by N. Mirotić,,85,91
372,4,10:55.0,N. Mirotić makes 2-pt layup from 2 ft,,87,91
373,4,10:35.0,,P. Pressey misses 3-pt jump shot from 26 ft,87,91
374,4,10:34.0,Defensive rebound by N. Mirotić,,87,91
375,4,10:25.0,J. Noah makes 2-pt jump shot from 19 ft (assist by A. Brooks),,89,91
376,4,10:00.0,,P. Pressey misses 3-pt jump shot from 24 ft,89,91
377,4,9:59.0,Defensive rebound by N. Mirotić,,89,91
378,4,9:48.0,T. Snell misses 2-pt jump shot from 8 ft,,89,91
379,4,9:47.0,,Defensive rebound by J. Sullinger,89,91
380,4,9:33.0,,J. Sullinger misses 2-pt hook shot from 8 ft,89,91
381,4,9:32.0,Defensive rebound by J. Noah,,89,91
382,4,9:27.0,A. Brooks makes 2-pt layup from 1 ft,,91,91
383,4,9:27.0,Shooting foul by P. Pressey (drawn by A. Brooks),,91,91
384,4,9:27.0,J. Butler enters the game for T. Snell,,91,91
385,4,9:27.0,A. Brooks makes free throw 1 of 1,,92,91
386,4,9:05.0,,M. Thornton misses 2-pt layup at rim (block by N. Mirotić),92,91
387,4,9:04.0,Defensive rebound by J. Noah,,92,91
388,4,9:00.0,Turnover by K. Hinrich (bad pass; steal by J. Sullinger),,92,91
389,4,8:55.0,,M. Thornton misses 2-pt jump shot from 17 ft,92,91
390,4,8:54.0,,Offensive rebound by P. Pressey,92,91
