,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
40,1,5:29.0,,G. Vásquez misses 2-pt jump shot from 20 ft,8,15
41,1,5:28.0,Defensive rebound by P. Gasol,,8,15
42,1,5:22.0,Turnover by A. Brooks (bad pass; steal by T. Ross),,8,15
43,1,5:21.0,,Personal foul by M. Dunleavy (drawn by D. DeRozan),8,15
44,1,5:21.0,,Toronto full timeout,8,15
45,1,5:21.0,T. Gibson enters the game for J. Noah,,8,15
46,1,5:07.0,,T. Ross makes 2-pt jump shot from 16 ft,8,17
47,1,4:40.0,J. Butler makes 2-pt jump shot from 16 ft,,10,17
48,1,4:21.0,,G. Vásquez makes 3-pt jump shot from 26 ft,10,20
49,1,4:04.0,P. Gasol misses 2-pt jump shot from 15 ft,,10,20
50,1,4:03.0,,Defensive rebound by A. Johnson,10,20
51,1,3:55.0,,Turnover by G. Vásquez (lost ball),10,20
52,1,3:55.0,K. Hinrich enters the game for A. Brooks,,10,20
53,1,3:55.0,N. Mirotić enters the game for M. Dunleavy,,10,20
54,1,3:45.0,Turnover by K. Hinrich (bad pass; steal by G. Vásquez),,10,20
55,1,3:28.0,,A. Johnson misses 2-pt jump shot from 5 ft,10,20
56,1,3:27.0,,Offensive rebound by J. Valančiūnas,10,20
57,1,3:25.0,,J. Valančiūnas misses 2-pt tip-in from 1 ft,10,20
58,1,3:24.0,,Offensive rebound by J. Valančiūnas,10,20
59,1,3:21.0,,J. Valančiūnas makes 2-pt tip-in from 2 ft,10,22
60,1,3:02.0,Shooting foul by T. Ross (drawn by N. Mirotić),,10,22
61,1,3:02.0,N. Mirotić makes free throw 1 of 2,,11,22
62,1,3:02.0,,P. Patterson enters the game for A. Johnson,11,22
63,1,3:02.0,N. Mirotić makes free throw 2 of 2,,12,22
64,1,2:47.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),12,25
65,1,2:25.0,P. Gasol makes 2-pt jump shot from 13 ft,,14,25
66,1,2:09.0,,T. Ross makes 2-pt jump shot from 13 ft (assist by D. DeRozan),14,27
67,1,1:43.0,N. Mirotić makes 2-pt jump shot from 17 ft,,16,27
68,1,1:23.0,,T. Ross misses 3-pt jump shot from 27 ft,16,27
69,1,1:22.0,Defensive rebound by K. Hinrich,,16,27
70,1,1:10.0,Turnover by N. Mirotić (bad pass; steal by D. DeRozan),,16,27
71,1,1:04.0,,Shooting foul by T. Gibson (drawn by D. DeRozan),16,27
72,1,1:04.0,Chicago full timeout,,16,27
73,1,1:04.0,,J. Johnson enters the game for T. Ross,16,27
74,1,1:04.0,,L. Williams enters the game for J. Valančiūnas,16,27
75,1,1:04.0,,T. Hansbrough enters the game for G. Vásquez,16,27
76,1,1:04.0,,D. DeRozan makes free throw 1 of 2,16,28
77,1,1:04.0,,D. DeRozan makes free throw 2 of 2,16,29
78,1,0:50.0,N. Mirotić makes 2-pt jump shot from 11 ft,,18,29
79,1,0:28.0,,D. DeRozan misses 2-pt jump shot from 17 ft,18,29
80,1,0:27.0,Defensive rebound by K. Hinrich,,18,29
81,1,0:15.0,P. Gasol makes 2-pt hook shot from 4 ft,,20,29
82,1,0:00.0,,T. Hansbrough misses 2-pt layup from 3 ft,20,29
83,1,0:00.0,,Offensive rebound by Team,20,29
84,2,11:41.0,,P. Patterson misses 3-pt jump shot from 25 ft,20,29
85,2,11:40.0,Defensive rebound by M. Dunleavy,,20,29
86,2,11:24.0,J. Noah makes 2-pt layup from 3 ft (assist by M. Dunleavy),,22,29
87,2,11:06.0,,L. Williams makes 2-pt jump shot from 19 ft (assist by J. Johnson),22,31
88,2,10:53.0,K. Hinrich makes 3-pt jump shot from 23 ft (assist by J. Noah),,25,31
89,2,10:37.0,,L. Williams misses 2-pt jump shot from 13 ft,25,31
90,2,10:36.0,Defensive rebound by M. Dunleavy,,25,31
91,2,10:23.0,,Offensive charge foul by M. Dunleavy (drawn by T. Hansbrough),25,31
92,2,10:23.0,Turnover by M. Dunleavy (offensive foul),,25,31
93,2,10:08.0,,T. Hansbrough misses 2-pt hook shot from 2 ft,25,31
94,2,10:07.0,Defensive rebound by M. Dunleavy,,25,31
95,2,9:59.0,T. Snell makes 3-pt jump shot from 26 ft (assist by J. Noah),,28,31
96,2,9:42.0,,D. DeRozan makes 2-pt layup from 2 ft,28,33
97,2,9:26.0,T. Snell makes 2-pt jump shot from 19 ft,,30,33
98,2,9:03.0,,J. Johnson makes 2-pt layup from 1 ft,30,35
99,2,8:44.0,N. Mirotić misses 3-pt jump shot from 24 ft,,30,35
100,2,8:43.0,,Defensive rebound by J. Johnson,30,35
101,2,8:37.0,,J. Johnson misses 2-pt layup from 4 ft (block by M. Dunleavy),30,35
102,2,8:37.0,Defensive rebound by Team,,30,35
103,2,8:37.0,Official timeout,,30,35
104,2,8:37.0,,A. Johnson enters the game for D. DeRozan,30,35
105,2,8:37.0,,T. Ross enters the game for T. Hansbrough,30,35
106,2,8:18.0,Turnover by N. Mirotić (bad pass; steal by L. Williams),,30,35
107,2,8:15.0,,J. Johnson makes 2-pt dunk at rim (assist by L. Williams),30,37
108,2,7:56.0,N. Mirotić makes 2-pt jump shot from 11 ft,,32,37
109,2,7:40.0,,Turnover by L. Williams (bad pass; steal by M. Dunleavy),32,37
110,2,7:38.0,Personal foul by P. Patterson (drawn by M. Dunleavy),,32,37
111,2,7:24.0,Shooting foul by A. Johnson (drawn by J. Noah),,32,37
112,2,7:24.0,J. Noah misses free throw 1 of 2,,32,37
113,2,7:24.0,Offensive rebound by Team,,32,37
114,2,7:24.0,J. Noah makes free throw 2 of 2,,33,37
115,2,7:09.0,,A. Johnson makes 2-pt layup from 3 ft (assist by P. Patterson),33,39
116,2,6:52.0,K. Hinrich misses 2-pt jump shot from 17 ft,,33,39
117,2,6:51.0,,Defensive rebound by A. Johnson,33,39
118,2,6:41.0,,L. Williams makes 2-pt layup at rim,33,41
119,2,6:32.0,Chicago full timeout,,33,41
120,2,6:32.0,A. Brooks enters the game for K. Hinrich,,33,41
121,2,6:21.0,T. Snell misses 3-pt jump shot from 26 ft,,33,41
122,2,6:20.0,,Defensive rebound by A. Johnson,33,41
123,2,6:12.0,,Shooting foul by T. Snell (drawn by J. Johnson),33,41
124,2,6:12.0,,J. Johnson makes free throw 1 of 2,33,42
125,2,6:12.0,J. Butler enters the game for T. Snell,,33,42
126,2,6:12.0,,J. Johnson makes free throw 2 of 2,33,43
127,2,5:55.0,N. Mirotić makes 2-pt jump shot from 14 ft,,35,43
128,2,5:39.0,,T. Ross makes 2-pt jump shot from 17 ft (assist by A. Johnson),35,45
129,2,5:24.0,A. Brooks makes 3-pt jump shot from 27 ft,,38,45
130,2,5:13.0,,L. Williams makes 2-pt jump shot from 20 ft,38,47
131,2,4:47.0,N. Mirotić misses 2-pt jump shot from 22 ft,,38,47
132,2,4:46.0,,Defensive rebound by A. Johnson,38,47
133,2,4:30.0,,J. Johnson misses 2-pt jump shot from 3 ft (block by M. Dunleavy),38,47
134,2,4:30.0,Defensive rebound by Team,,38,47
135,2,4:30.0,,Loose ball foul by J. Johnson (drawn by M. Dunleavy),38,47
136,2,4:30.0,,D. DeRozan enters the game for P. Patterson,38,47
137,2,4:30.0,,J. Valančiūnas enters the game for J. Johnson,38,47
138,2,4:30.0,,G. Vásquez enters the game for L. Williams,38,47
139,2,4:30.0,P. Gasol enters the game for J. Noah,,38,47
140,2,4:13.0,J. Butler makes 2-pt jump shot from 14 ft,,40,47
141,2,3:59.0,,Shooting foul by N. Mirotić (drawn by A. Johnson),40,47
142,2,3:59.0,,A. Johnson misses free throw 1 of 2,40,47
143,2,3:59.0,,Offensive rebound by Team,40,47
144,2,3:59.0,,A. Johnson misses free throw 2 of 2,40,47
145,2,3:58.0,Defensive rebound by N. Mirotić,,40,47
146,2,3:50.0,J. Butler makes 2-pt dunk at rim (assist by A. Brooks),,42,47
147,2,3:41.0,,Toronto full timeout,42,47
148,2,3:20.0,,G. Vásquez makes 3-pt jump shot from 25 ft,42,50
149,2,2:58.0,A. Brooks makes 3-pt jump shot from 26 ft,,45,50
150,2,2:41.0,,D. DeRozan misses 2-pt jump shot from 4 ft,45,50
151,2,2:40.0,Defensive rebound by M. Dunleavy,,45,50
152,2,2:33.0,A. Brooks misses 3-pt jump shot from 25 ft,,45,50
153,2,2:33.0,Offensive rebound by J. Butler,,45,50
154,2,2:33.0,Personal foul by G. Vásquez (drawn by J. Butler),,45,50
155,2,2:19.0,P. Gasol makes 2-pt hook shot from 6 ft,,47,50
156,2,1:52.0,,D. DeRozan misses 2-pt dunk at rim,47,50
157,2,1:51.0,Defensive rebound by A. Brooks,,47,50
158,2,1:44.0,N. Mirotić misses 3-pt jump shot from 25 ft,,47,50
159,2,1:43.0,Offensive rebound by Team,,47,50
160,2,1:41.0,,L. Williams enters the game for T. Ross,47,50
161,2,1:41.0,,P. Patterson enters the game for A. Johnson,47,50
162,2,1:31.0,Turnover by J. Butler (offensive foul),,47,50
163,2,1:31.0,,Offensive charge foul by J. Butler (drawn by P. Patterson),47,50
164,2,1:18.0,,Toronto full timeout,47,50
165,2,1:13.0,,D. DeRozan makes 2-pt jump shot from 13 ft,47,52
166,2,0:57.0,N. Mirotić misses 3-pt jump shot from 22 ft,,47,52
167,2,0:56.0,,Defensive rebound by L. Williams,47,52
168,2,0:43.0,,Shooting foul by A. Brooks (drawn by G. Vásquez),47,52
169,2,0:43.0,,G. Vásquez makes free throw 1 of 2,47,53
170,2,0:43.0,,G. Vásquez makes free throw 2 of 2,47,54
171,2,0:27.0,N. Mirotić misses 2-pt jump shot from 3 ft (block by P. Patterson),,47,54
172,2,0:26.0,,Defensive rebound by P. Patterson,47,54
173,2,0:15.0,,D. DeRozan misses 2-pt jump shot from 5 ft,47,54
174,2,0:14.0,Defensive rebound by A. Brooks,,47,54
175,2,0:09.0,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by A. Brooks),,50,54
176,2,0:00.0,,L. Williams misses 3-pt jump shot from 26 ft,50,54
177,2,0:00.0,,Offensive rebound by Team,50,54
178,3,11:46.0,,D. DeRozan makes 2-pt jump shot from 11 ft,50,56
179,3,11:30.0,A. Brooks makes 2-pt jump shot from 14 ft,,52,56
180,3,11:11.0,,Personal foul by M. Dunleavy (drawn by T. Ross),52,56
181,3,11:05.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by G. Vásquez),52,58
182,3,10:48.0,Shooting foul by J. Valančiūnas (drawn by J. Butler),,52,58
183,3,10:48.0,J. Butler makes free throw 1 of 2,,53,58
184,3,10:48.0,J. Butler makes free throw 2 of 2,,54,58
185,3,10:28.0,,G. Vásquez misses 2-pt jump shot from 6 ft (block by A. Brooks),54,58
186,3,10:25.0,Defensive rebound by J. Noah,,54,58
187,3,10:19.0,Personal foul by G. Vásquez (drawn by P. Gasol),,54,58
188,3,10:02.0,A. Brooks misses 2-pt hook shot from 5 ft,,54,58
189,3,10:01.0,,Defensive rebound by J. Valančiūnas,54,58
190,3,9:50.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),54,61
191,3,9:33.0,M. Dunleavy makes 2-pt jump shot from 17 ft (assist by J. Noah),,56,61
192,3,9:18.0,,Shooting foul by J. Noah (drawn by A. Johnson),56,61
193,3,9:18.0,,A. Johnson makes free throw 1 of 2,56,62
194,3,9:18.0,,A. Johnson makes free throw 2 of 2,56,63
195,3,9:09.0,,Violation by G. Vásquez (kicked ball),56,63
196,3,8:58.0,M. Dunleavy makes 2-pt jump shot from 19 ft (assist by P. Gasol),,58,63
197,3,8:43.0,,D. DeRozan misses 2-pt jump shot from 12 ft,58,63
198,3,8:41.0,,Offensive rebound by A. Johnson,58,63
199,3,8:38.0,,A. Johnson makes 2-pt tip-in from 2 ft,58,65
200,3,8:21.0,A. Brooks misses 2-pt jump shot from 16 ft,,58,65
201,3,8:20.0,,Defensive rebound by A. Johnson,58,65
202,3,8:07.0,,D. DeRozan makes 2-pt jump shot from 9 ft,58,67
203,3,7:43.0,P. Gasol makes 2-pt jump shot from 11 ft,,60,67
204,3,7:26.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by D. DeRozan),60,69
205,3,7:09.0,P. Gasol misses 2-pt jump shot from 20 ft,,60,69
206,3,7:09.0,,Defensive rebound by J. Valančiūnas,60,69
207,3,6:54.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,60,69
208,3,6:53.0,Defensive rebound by P. Gasol,,60,69
209,3,6:47.0,A. Brooks misses 3-pt jump shot from 25 ft,,60,69
210,3,6:46.0,,Defensive rebound by A. Johnson,60,69
211,3,6:38.0,,G. Vásquez misses 3-pt jump shot from 24 ft,60,69
212,3,6:38.0,,Offensive rebound by Team,60,69
213,3,6:38.0,,Personal foul by J. Noah (drawn by J. Valančiūnas),60,69
214,3,6:38.0,,Toronto full timeout,60,69
215,3,6:28.0,,D. DeRozan misses 2-pt jump shot from 19 ft,60,69
216,3,6:27.0,Defensive rebound by J. Noah,,60,69
217,3,6:08.0,P. Gasol misses 2-pt jump shot from 5 ft,,60,69
218,3,6:08.0,,Defensive rebound by Team,60,69
219,3,5:54.0,,T. Ross makes 2-pt hook shot from 2 ft (assist by D. DeRozan),60,71
220,3,5:44.0,Personal foul by T. Ross (drawn by M. Dunleavy),,60,71
221,3,5:36.0,M. Dunleavy makes 2-pt jump shot from 20 ft (assist by A. Brooks),,62,71
222,3,5:14.0,,T. Ross misses 2-pt jump shot from 12 ft,62,71
223,3,5:13.0,Defensive rebound by M. Dunleavy,,62,71
224,3,5:04.0,J. Noah makes 2-pt jump shot from 7 ft (assist by M. Dunleavy),,64,71
225,3,4:50.0,,A. Johnson makes 2-pt layup from 1 ft (assist by G. Vásquez),64,73
226,3,4:50.0,,Shooting foul by J. Noah (drawn by A. Johnson),64,73
227,3,4:50.0,T. Gibson enters the game for J. Noah,,64,73
228,3,4:50.0,,L. Williams enters the game for G. Vásquez,64,73
229,3,4:50.0,,A. Johnson misses free throw 1 of 1,64,73
230,3,4:49.0,,Offensive rebound by J. Valančiūnas,64,73
231,3,4:48.0,,J. Valančiūnas misses 2-pt layup from 2 ft (block by P. Gasol),64,73
232,3,4:48.0,Defensive rebound by Team,,64,73
233,3,4:48.0,,Loose ball foul by J. Valančiūnas (drawn by P. Gasol),64,73
234,3,4:32.0,J. Butler makes 3-pt jump shot from 25 ft (assist by A. Brooks),,67,73
235,3,4:09.0,,A. Johnson misses 2-pt layup from 2 ft,67,73
236,3,4:08.0,Defensive rebound by M. Dunleavy,,67,73
237,3,4:03.0,Shooting block foul by A. Johnson (drawn by J. Butler),,67,73
238,3,4:03.0,J. Butler makes free throw 1 of 2,,68,73
239,3,4:03.0,,P. Patterson enters the game for A. Johnson,68,73
240,3,4:03.0,J. Butler makes free throw 2 of 2,,69,73
241,3,3:45.0,,D. DeRozan misses 2-pt jump shot from 17 ft,69,73
242,3,3:44.0,Defensive rebound by A. Brooks,,69,73
243,3,3:34.0,T. Gibson makes 2-pt dunk at rim (assist by J. Butler),,71,73
244,3,3:18.0,,L. Williams makes 2-pt jump shot from 15 ft,71,75
245,3,2:55.0,P. Gasol misses 2-pt hook shot from 6 ft,,71,75
246,3,2:54.0,,Defensive rebound by J. Valančiūnas,71,75
247,3,2:52.0,,Turnover by J. Valančiūnas (bad pass; steal by A. Brooks),71,75
248,3,2:49.0,Turnover by A. Brooks (bad pass; steal by J. Valančiūnas),,71,75
249,3,2:43.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by J. Valančiūnas),71,77
250,3,2:22.0,Shooting foul by D. DeRozan (drawn by J. Butler),,71,77
251,3,2:22.0,Chicago full timeout,,71,77
252,3,2:22.0,T. Snell enters the game for M. Dunleavy,,71,77
253,3,2:22.0,K. Hinrich enters the game for A. Brooks,,71,77
254,3,2:22.0,J. Butler misses free throw 1 of 2,,71,77
255,3,2:22.0,Offensive rebound by Team,,71,77
256,3,2:22.0,J. Butler misses free throw 2 of 2,,71,77
257,3,2:21.0,,Defensive rebound by D. DeRozan,71,77
258,3,2:04.0,,J. Valančiūnas makes 2-pt jump shot from 3 ft (assist by P. Patterson),71,79
259,3,1:40.0,J. Butler makes 3-pt jump shot from 23 ft (assist by P. Gasol),,74,79
260,3,1:15.0,,L. Williams makes 3-pt jump shot from 26 ft,74,82
261,3,0:47.0,P. Gasol misses 3-pt jump shot from 23 ft,,74,82
262,3,0:46.0,,Defensive rebound by L. Williams,74,82
263,3,0:39.0,,L. Williams misses 3-pt jump shot from 23 ft,74,82
264,3,0:38.0,,Offensive rebound by P. Patterson,74,82
265,3,0:35.0,,T. Ross misses 3-pt jump shot from 26 ft,74,82
266,3,0:33.0,Defensive rebound by P. Gasol,,74,82
267,3,0:23.0,T. Snell makes 3-pt jump shot from 25 ft (assist by T. Gibson),,77,82
268,3,0:00.0,,D. DeRozan misses 2-pt jump shot from 16 ft,77,82
269,3,0:00.0,,Offensive rebound by Team,77,82
270,4,12:00.0,,Technical foul by D. DeRozan,77,82
271,4,12:00.0,J. Butler makes technical free throw,,78,82
272,4,11:39.0,J. Noah makes 2-pt layup at rim (assist by K. Hinrich),,80,82
273,4,11:13.0,,G. Vásquez makes 2-pt jump shot from 10 ft,80,84
274,4,10:55.0,K. Hinrich misses 2-pt jump shot from 6 ft,,80,84
275,4,10:54.0,,Defensive rebound by J. Johnson,80,84
276,4,10:30.0,,J. Johnson misses 2-pt layup from 4 ft,80,84
277,4,10:29.0,Defensive rebound by N. Mirotić,,80,84
278,4,10:15.0,J. Noah makes 2-pt layup from 1 ft (assist by J. Butler),,82,84
279,4,9:57.0,,G. Vásquez makes 3-pt jump shot from 24 ft,82,87
280,4,9:30.0,K. Hinrich makes 2-pt jump shot from 22 ft (assist by T. Gibson),,84,87
281,4,9:20.0,,Turnover by G. Vásquez (lost ball),84,87
282,4,9:20.0,T. Snell enters the game for J. Butler,,84,87
283,4,9:07.0,T. Snell makes 2-pt jump shot from 2 ft (assist by J. Noah),,86,87
284,4,8:44.0,,Shooting foul by J. Noah (drawn by J. Johnson),86,87
285,4,8:44.0,Official timeout,,86,87
286,4,8:44.0,,J. Johnson makes free throw 1 of 2,86,88
287,4,8:44.0,,J. Johnson makes free throw 2 of 2,86,89
288,4,8:32.0,T. Snell misses 3-pt jump shot from 24 ft,,86,89
289,4,8:31.0,,Defensive rebound by A. Johnson,86,89
290,4,8:17.0,,L. Williams misses 3-pt jump shot from 25 ft,86,89
291,4,8:16.0,,Offensive rebound by P. Patterson,86,89
292,4,8:15.0,,P. Patterson makes 2-pt hook shot from 2 ft,86,91
293,4,8:15.0,,Shooting foul by N. Mirotić (drawn by P. Patterson),86,91
294,4,8:15.0,A. Brooks enters the game for T. Gibson,,86,91
295,4,8:15.0,,P. Patterson makes free throw 1 of 1,86,92
296,4,8:01.0,T. Snell makes 2-pt jump shot from 20 ft,,88,92
297,4,7:47.0,,G. Vásquez misses 3-pt jump shot from 25 ft,88,92
298,4,7:46.0,Defensive rebound by T. Snell,,88,92
299,4,7:28.0,T. Snell makes 3-pt jump shot from 25 ft (assist by K. Hinrich),,91,92
300,4,7:10.0,,L. Williams makes 2-pt jump shot from 11 ft,91,94
301,4,7:10.0,,Shooting block foul by N. Mirotić (drawn by L. Williams),91,94
302,4,7:10.0,,D. DeRozan enters the game for J. Johnson,91,94
303,4,7:10.0,,L. Williams makes free throw 1 of 1,91,95
304,4,7:00.0,Personal foul by A. Johnson (drawn by N. Mirotić),,91,95
305,4,6:57.0,A. Brooks makes 2-pt layup from 2 ft (assist by T. Snell),,93,95
306,4,6:37.0,,P. Patterson misses 2-pt jump shot from 8 ft,93,95
307,4,6:36.0,Defensive rebound by J. Noah,,93,95
308,4,6:30.0,K. Hinrich makes 2-pt jump shot from 20 ft (assist by N. Mirotić),,95,95
309,4,6:26.0,,Toronto full timeout,95,95
310,4,6:26.0,,T. Ross enters the game for L. Williams,95,95
311,4,6:14.0,,D. DeRozan misses 2-pt jump shot from 21 ft,95,95
312,4,6:13.0,,Offensive rebound by G. Vásquez,95,95
313,4,6:04.0,J. Butler enters the game for K. Hinrich,,95,95
314,4,6:04.0,,Turnover by A. Johnson (lost ball; steal by J. Noah),95,95
315,4,5:47.0,N. Mirotić makes 2-pt layup from 2 ft,,97,95
316,4,5:27.0,,Shooting foul by N. Mirotić (drawn by D. DeRozan),97,95
317,4,5:27.0,,D. DeRozan makes free throw 1 of 2,97,96
318,4,5:27.0,,D. DeRozan makes free throw 2 of 2,97,97
319,4,5:16.0,A. Brooks misses 2-pt layup from 3 ft,,97,97
320,4,5:15.0,,Defensive rebound by D. DeRozan,97,97
321,4,5:05.0,,Turnover by D. DeRozan (lost ball; steal by N. Mirotić),97,97
322,4,5:05.0,Chicago full timeout,,97,97
323,4,5:05.0,P. Gasol enters the game for J. Noah,,97,97
324,4,4:55.0,P. Gasol makes 2-pt layup from 1 ft (assist by N. Mirotić),,99,97
325,4,4:41.0,,D. DeRozan misses 2-pt jump shot from 15 ft,99,97
326,4,4:40.0,Defensive rebound by J. Butler,,99,97
327,4,4:18.0,A. Brooks makes 3-pt jump shot from 27 ft,,102,97
328,4,3:57.0,,G. Vásquez misses 3-pt jump shot from 25 ft,102,97
329,4,3:56.0,,Offensive rebound by A. Johnson,102,97
330,4,3:47.0,,G. Vásquez misses 3-pt jump shot from 22 ft,102,97
331,4,3:46.0,Defensive rebound by J. Butler,,102,97
332,4,3:42.0,Shooting foul by P. Patterson (drawn by J. Butler),,102,97
333,4,3:42.0,J. Butler makes free throw 1 of 2,,103,97
334,4,3:42.0,,L. Williams enters the game for G. Vásquez,103,97
335,4,3:42.0,,J. Valančiūnas enters the game for A. Johnson,103,97
336,4,3:42.0,J. Butler makes free throw 2 of 2,,104,97
337,4,3:25.0,,D. DeRozan misses 2-pt jump shot from 4 ft,104,97
338,4,3:24.0,,Offensive rebound by J. Valančiūnas,104,97
339,4,3:18.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,104,97
340,4,3:18.0,Defensive rebound by J. Butler,,104,97
341,4,3:01.0,P. Gasol misses 2-pt jump shot from 19 ft,,104,97
342,4,3:00.0,,Defensive rebound by J. Valančiūnas,104,97
343,4,2:53.0,,L. Williams makes 2-pt jump shot from 4 ft,104,99
344,4,2:29.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by T. Snell),,107,99
345,4,2:14.0,,L. Williams makes 2-pt jump shot from 10 ft,107,101
346,4,1:59.0,J. Butler makes 2-pt jump shot from 18 ft (assist by A. Brooks),,109,101
347,4,1:46.0,,Shooting foul by P. Gasol (drawn by D. DeRozan),109,101
348,4,1:46.0,Chicago full timeout,,109,101
349,4,1:46.0,,D. DeRozan makes free throw 1 of 2,109,102
350,4,1:46.0,,D. DeRozan makes free throw 2 of 2,109,103
351,4,1:32.0,A. Brooks makes 3-pt jump shot from 24 ft,,112,103
352,4,1:21.0,,Turnover by D. DeRozan (bad pass),112,103
353,4,0:57.0,A. Brooks misses 3-pt jump shot from 26 ft,,112,103
354,4,0:56.0,,Defensive rebound by P. Patterson,112,103
355,4,0:48.0,,L. Williams misses 3-pt jump shot from 25 ft,112,103
356,4,0:47.0,Defensive rebound by A. Brooks,,112,103
357,4,0:31.0,Shooting foul by L. Williams (drawn by P. Gasol),,112,103
358,4,0:31.0,P. Gasol makes free throw 1 of 2,,113,103
359,4,0:31.0,P. Gasol makes free throw 2 of 2,,114,103
360,4,0:31.0,,Toronto full timeout,114,103
361,4,0:28.0,,D. DeRozan misses 2-pt layup from 2 ft,114,103
362,4,0:27.0,Defensive rebound by P. Gasol,,114,103
363,4,0:07.0,T. Snell makes 2-pt jump shot from 3 ft,,116,103
