,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
116,1,0:53.0,,I. Smith makes free throw 2 of 2,25,24
117,1,0:42.0,J. Jack makes 2-pt jump shot from 14 ft,,27,24
118,1,0:32.0,,I. Smith makes 2-pt layup at rim,27,26
119,1,0:09.0,J. Jack misses 2-pt jump shot from 16 ft,,27,26
120,1,0:06.0,,Defensive rebound by R. Covington,27,26
121,1,0:02.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by G. Robinson),27,29
122,1,0:00.0,A. Anderson misses 3-pt jump shot from 51 ft,,27,29
123,1,0:00.0,Offensive rebound by Team,,27,29
124,2,11:46.0,,Personal foul by M. Plumlee (drawn by N. Noel),27,29
125,2,11:39.0,,G. Robinson misses 2-pt layup from 2 ft,27,29
126,2,11:37.0,Defensive rebound by M. Plumlee,,27,29
127,2,11:25.0,T. Young makes 2-pt layup from 2 ft (assist by J. Jack),,29,29
128,2,11:05.0,,G. Robinson misses 2-pt layup from 1 ft (block by M. Plumlee),29,29
129,2,11:05.0,,Offensive rebound by Team,29,29
130,2,10:58.0,,I. Canaan makes 2-pt jump shot from 14 ft,29,31
131,2,10:39.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,29,31
132,2,10:38.0,,Defensive rebound by T. Robinson,29,31
133,2,10:28.0,,H. Thompson misses 3-pt jump shot from 26 ft,29,31
134,2,10:26.0,,Offensive rebound by T. Robinson,29,31
135,2,10:24.0,,T. Robinson makes 2-pt layup from 1 ft,29,33
136,2,10:17.0,A. Anderson makes 2-pt layup from 1 ft (assist by J. Jack),,31,33
137,2,9:52.0,,I. Canaan misses 3-pt jump shot from 25 ft,31,33
138,2,9:50.0,Defensive rebound by T. Young,,31,33
139,2,9:43.0,A. Anderson makes 3-pt jump shot from 24 ft (assist by J. Jack),,34,33
140,2,9:41.0,,Philadelphia full timeout,34,33
141,2,9:41.0,C. Jefferson enters the game for T. Young,,34,33
142,2,9:41.0,,J. Grant enters the game for T. Robinson,34,33
143,2,9:21.0,,N. Noel makes 2-pt layup from 1 ft (assist by I. Canaan),34,35
144,2,9:09.0,M. Plumlee misses 2-pt jump shot from 4 ft (block by N. Noel),,34,35
145,2,9:08.0,Offensive rebound by Team,,34,35
146,2,9:08.0,,J. Sampson enters the game for G. Robinson,34,35
147,2,9:06.0,A. Anderson misses 3-pt jump shot from 26 ft,,34,35
148,2,9:04.0,,Defensive rebound by H. Thompson,34,35
149,2,9:00.0,,I. Canaan makes 2-pt jump shot from 3 ft (assist by H. Thompson),34,37
150,2,8:48.0,J. Jack makes 2-pt layup at rim,,36,37
151,2,8:25.0,,Turnover by N. Noel (lost ball; steal by C. Jefferson),36,37
152,2,8:18.0,A. Anderson misses 3-pt jump shot from 24 ft,,36,37
153,2,8:17.0,,Defensive rebound by J. Sampson,36,37
154,2,8:09.0,,H. Thompson misses 3-pt jump shot from 24 ft,36,37
155,2,8:08.0,Defensive rebound by C. Jefferson,,36,37
156,2,8:01.0,J. Jack misses 2-pt jump shot from 19 ft,,36,37
157,2,7:58.0,,Defensive rebound by H. Thompson,36,37
158,2,7:53.0,,I. Canaan misses 3-pt jump shot from 24 ft,36,37
159,2,7:51.0,Defensive rebound by C. Jefferson,,36,37
160,2,7:30.0,M. Plumlee misses 2-pt layup at rim,,36,37
161,2,7:29.0,,Defensive rebound by N. Noel,36,37
162,2,7:22.0,,Turnover by J. Grant (bad pass; steal by A. Anderson),36,37
163,2,7:13.0,Turnover by J. Jack (bad pass),,36,37
164,2,6:51.0,,J. Grant misses 2-pt jump shot from 3 ft,36,37
165,2,6:49.0,,Offensive rebound by Team,36,37
166,2,6:49.0,,Turnover by Team (shot clock),36,37
167,2,6:39.0,B. Bogdanović makes 2-pt hook shot from 6 ft,,38,37
168,2,6:24.0,,J. Grant misses 3-pt jump shot from 24 ft,38,37
169,2,6:23.0,Defensive rebound by A. Anderson,,38,37
170,2,6:18.0,Personal foul by J. Grant (drawn by A. Anderson),,38,37
171,2,6:13.0,J. Jack misses 2-pt jump shot from 4 ft,,38,37
172,2,6:12.0,,Defensive rebound by J. Grant,38,37
173,2,6:03.0,,Turnover by J. Grant (lost ball; steal by J. Jack),38,37
174,2,5:58.0,Turnover by C. Jefferson (bad pass; steal by H. Thompson),,38,37
175,2,5:52.0,,J. Grant misses 3-pt jump shot from 25 ft,38,37
176,2,5:51.0,Defensive rebound by M. Plumlee,,38,37
177,2,5:37.0,A. Anderson misses 2-pt layup from 2 ft (block by J. Grant),,38,37
178,2,5:35.0,,Defensive rebound by N. Noel,38,37
179,2,5:34.0,Violation by M. Plumlee (def goaltending),,38,37
180,2,5:34.0,,I. Canaan makes 2-pt layup from 2 ft,38,39
181,2,5:23.0,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Jack),,40,39
182,2,5:10.0,,J. Grant misses 2-pt jump shot from 15 ft,40,39
183,2,5:09.0,Defensive rebound by A. Anderson,,40,39
184,2,4:55.0,M. Plumlee misses 2-pt jump shot from 3 ft,,40,39
185,2,4:54.0,Offensive rebound by C. Jefferson,,40,39
186,2,4:54.0,C. Jefferson makes 2-pt dunk at rim,,42,39
187,2,4:45.0,,N. Noel misses 2-pt jump shot from 5 ft,42,39
188,2,4:43.0,Defensive rebound by C. Jefferson,,42,39
189,2,4:32.0,M. Plumlee makes 2-pt layup from 1 ft (assist by C. Jefferson),,44,39
190,2,4:26.0,,Philadelphia full timeout,44,39
191,2,4:26.0,Official timeout,,44,39
192,2,4:26.0,B. Lopez enters the game for J. Jack,,44,39
193,2,4:26.0,D. Williams enters the game for M. Plumlee,,44,39
194,2,4:26.0,,I. Smith enters the game for I. Canaan,44,39
195,2,4:26.0,,R. Covington enters the game for H. Thompson,44,39
196,2,4:13.0,,I. Smith misses 2-pt jump shot from 5 ft,44,39
197,2,4:11.0,,Offensive rebound by J. Grant,44,39
198,2,4:11.0,,J. Grant makes 2-pt tip-in from 1 ft,44,41
199,2,3:58.0,Turnover by B. Bogdanović (lost ball; steal by I. Smith),,44,41
200,2,3:56.0,,J. Richardson enters the game for J. Sampson,44,41
201,2,3:56.0,J. Johnson enters the game for B. Bogdanović,,44,41
202,2,3:46.0,,J. Grant misses 3-pt jump shot from 25 ft,44,41
203,2,3:45.0,Defensive rebound by D. Williams,,44,41
204,2,3:35.0,A. Anderson makes 2-pt jump shot from 4 ft (assist by D. Williams),,46,41
205,2,3:24.0,,N. Noel makes 2-pt jump shot from 17 ft (assist by J. Richardson),46,43
206,2,3:08.0,Turnover by J. Johnson (traveling),,46,43
207,2,2:54.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by J. Richardson),46,46
208,2,2:43.0,B. Lopez misses 2-pt jump shot from 6 ft (block by N. Noel),,46,46
209,2,2:41.0,,Defensive rebound by R. Covington,46,46
210,2,2:35.0,,R. Covington makes 2-pt dunk at rim (assist by J. Richardson),46,48
211,2,2:24.0,B. Lopez misses 2-pt layup from 2 ft,,46,48
212,2,2:22.0,Offensive rebound by C. Jefferson,,46,48
213,2,2:22.0,C. Jefferson makes 2-pt layup from 1 ft,,48,48
214,2,2:13.0,,N. Noel misses 2-pt layup from 1 ft,48,48
215,2,2:11.0,,Offensive rebound by J. Richardson,48,48
216,2,2:11.0,,J. Richardson makes 2-pt layup from 1 ft,48,50
217,2,2:04.0,Shooting foul by J. Richardson (drawn by D. Williams),,48,50
218,2,2:04.0,Brooklyn full timeout,,48,50
219,2,2:04.0,T. Young enters the game for C. Jefferson,,48,50
220,2,2:04.0,,H. Sims enters the game for J. Grant,48,50
221,2,2:04.0,,T. Robinson enters the game for N. Noel,48,50
222,2,2:04.0,D. Williams misses free throw 1 of 2,,48,50
223,2,2:04.0,Offensive rebound by Team,,48,50
224,2,2:04.0,D. Williams makes free throw 2 of 2,,49,50
225,2,1:52.0,,R. Covington misses 2-pt jump shot from 5 ft,49,50
226,2,1:51.0,,Offensive rebound by T. Robinson,49,50
227,2,1:50.0,,T. Robinson misses 2-pt jump shot from 3 ft,49,50
228,2,1:50.0,,Offensive rebound by H. Sims,49,50
229,2,1:50.0,,Shooting foul by T. Young (drawn by H. Sims),49,50
230,2,1:50.0,,H. Sims makes free throw 1 of 2,49,51
231,2,1:50.0,,H. Sims makes free throw 2 of 2,49,52
232,2,1:37.0,Turnover by A. Anderson (lost ball),,49,52
233,2,1:37.0,J. Jack enters the game for D. Williams,,49,52
234,2,1:28.0,,I. Smith misses 2-pt layup from 1 ft,49,52
235,2,1:26.0,Defensive rebound by B. Lopez,,49,52
236,2,1:07.0,A. Anderson makes 2-pt jump shot from 9 ft (assist by J. Johnson),,51,52
237,2,0:53.0,,J. Richardson misses 3-pt jump shot from 27 ft,51,52
238,2,0:50.0,Defensive rebound by A. Anderson,,51,52
239,2,0:42.0,J. Jack misses 2-pt jump shot from 4 ft,,51,52
240,2,0:40.0,,Defensive rebound by T. Robinson,51,52
241,2,0:35.0,,Shooting foul by T. Young (drawn by H. Sims),51,52
242,2,0:35.0,,H. Sims makes free throw 1 of 2,51,53
243,2,0:35.0,C. Jefferson enters the game for T. Young,,51,53
244,2,0:35.0,,H. Sims misses free throw 2 of 2,51,53
245,2,0:34.0,Defensive rebound by Team,,51,53
246,2,0:15.0,J. Jack misses 3-pt jump shot from 23 ft,,51,53
247,2,0:13.0,,Defensive rebound by T. Robinson,51,53
248,2,0:00.0,,I. Smith makes 3-pt jump shot from 26 ft,51,56
249,3,11:44.0,,J. Richardson misses 2-pt jump shot from 20 ft,51,56
250,3,11:44.0,Defensive rebound by Team,,51,56
251,3,11:26.0,D. Williams makes 2-pt jump shot from 17 ft,,53,56
252,3,11:12.0,,N. Noel misses 2-pt layup at rim,53,56
253,3,11:10.0,Defensive rebound by J. Johnson,,53,56
254,3,11:05.0,D. Williams misses 3-pt jump shot from 25 ft,,53,56
255,3,11:02.0,,Defensive rebound by I. Canaan,53,56
256,3,10:51.0,,I. Canaan misses 3-pt jump shot from 24 ft,53,56
257,3,10:50.0,Defensive rebound by Team,,53,56
258,3,10:32.0,B. Lopez makes 2-pt jump shot from 14 ft (assist by J. Johnson),,55,56
259,3,10:17.0,,Offensive foul by J. Sampson (drawn by D. Williams),55,56
260,3,10:17.0,,Turnover by J. Sampson (offensive foul),55,56
261,3,10:04.0,J. Johnson makes 2-pt jump shot from 17 ft,,57,56
262,3,9:38.0,,J. Richardson misses 2-pt jump shot from 14 ft,57,56
263,3,9:36.0,Defensive rebound by B. Lopez,,57,56
264,3,9:28.0,,Offensive charge foul by B. Lopez (drawn by J. Grant),57,56
265,3,9:28.0,Turnover by B. Lopez (offensive foul),,57,56
266,3,9:05.0,,J. Richardson misses 3-pt jump shot from 24 ft,57,56
267,3,9:03.0,Defensive rebound by M. Brown,,57,56
268,3,8:53.0,J. Johnson misses 3-pt jump shot from 25 ft,,57,56
269,3,8:51.0,,Defensive rebound by J. Sampson,57,56
270,3,8:33.0,,J. Sampson misses 3-pt jump shot from 22 ft,57,56
271,3,8:32.0,Defensive rebound by J. Johnson,,57,56
272,3,8:27.0,Personal foul by I. Canaan (drawn by T. Young),,57,56
273,3,8:19.0,B. Lopez misses 2-pt jump shot from 17 ft,,57,56
274,3,8:18.0,,Defensive rebound by J. Richardson,57,56
275,3,7:59.0,,I. Canaan makes 2-pt jump shot from 4 ft,57,58
276,3,7:39.0,J. Johnson makes 2-pt jump shot from 3 ft,,59,58
277,3,7:19.0,,N. Noel makes 2-pt hook shot from 3 ft (assist by I. Canaan),59,60
278,3,6:54.0,J. Johnson makes 2-pt jump shot from 6 ft,,61,60
279,3,6:40.0,,J. Richardson misses 2-pt layup from 2 ft,61,60
280,3,6:38.0,,Offensive rebound by N. Noel,61,60
281,3,6:38.0,,N. Noel makes 2-pt dunk at rim,61,62
282,3,6:25.0,T. Young makes 3-pt jump shot from 24 ft (assist by D. Williams),,64,62
283,3,6:24.0,,Philadelphia full timeout,64,62
284,3,6:02.0,,Turnover by N. Noel (bad pass; steal by T. Young),64,62
285,3,5:59.0,Turnover by D. Williams (bad pass),,64,62
286,3,5:36.0,,I. Canaan misses 3-pt jump shot from 24 ft,64,62
287,3,5:34.0,Defensive rebound by J. Johnson,,64,62
288,3,5:15.0,Offensive foul by J. Johnson (drawn by J. Sampson),,64,62
289,3,5:15.0,Turnover by J. Johnson (offensive foul),,64,62
290,3,5:15.0,,I. Smith enters the game for I. Canaan,64,62
291,3,5:15.0,,R. Covington enters the game for J. Sampson,64,62
292,3,5:06.0,,N. Noel makes 2-pt dunk at rim (assist by J. Grant),64,64
293,3,4:50.0,J. Johnson misses 2-pt jump shot from 8 ft,,64,64
294,3,4:49.0,,Defensive rebound by N. Noel,64,64
295,3,4:40.0,,R. Covington misses 3-pt jump shot from 25 ft,64,64
296,3,4:39.0,Defensive rebound by M. Brown,,64,64
297,3,4:25.0,D. Williams misses 2-pt jump shot from 6 ft,,64,64
298,3,4:23.0,,Defensive rebound by R. Covington,64,64
299,3,4:16.0,,J. Richardson misses 3-pt jump shot from 23 ft,64,64
300,3,4:15.0,Defensive rebound by M. Brown,,64,64
301,3,4:06.0,M. Brown misses 3-pt jump shot from 23 ft,,64,64
302,3,4:03.0,,Defensive rebound by I. Smith,64,64
303,3,3:42.0,,I. Smith misses 3-pt jump shot from 25 ft,64,64
304,3,3:41.0,Defensive rebound by T. Young,,64,64
305,3,3:41.0,Brooklyn full timeout,,64,64
306,3,3:41.0,J. Jack enters the game for B. Lopez,,64,64
307,3,3:41.0,M. Plumlee enters the game for M. Brown,,64,64
308,3,3:41.0,B. Bogdanović enters the game for D. Williams,,64,64
309,3,3:41.0,,H. Thompson enters the game for J. Grant,64,64
310,3,3:41.0,,H. Sims enters the game for N. Noel,64,64
311,3,3:41.0,,T. Robinson enters the game for J. Richardson,64,64
312,3,3:28.0,T. Young makes 2-pt layup from 1 ft,,66,64
313,3,3:15.0,,I. Smith misses 2-pt jump shot from 5 ft,66,64
314,3,3:14.0,Defensive rebound by T. Young,,66,64
315,3,3:02.0,T. Young makes 2-pt layup at rim (assist by J. Jack),,68,64
316,3,3:02.0,Shooting foul by H. Sims (drawn by T. Young),,68,64
317,3,3:02.0,T. Young misses free throw 1 of 1,,68,64
318,3,3:00.0,,Defensive rebound by T. Robinson,68,64
319,3,2:41.0,Offensive charge foul by T. Robinson (drawn by T. Young),,68,64
320,3,2:41.0,,Turnover by T. Robinson (offensive foul),68,64
321,3,2:30.0,J. Jack makes 2-pt layup from 1 ft,,70,64
322,3,2:22.0,,H. Thompson misses 3-pt jump shot from 25 ft,70,64
323,3,2:20.0,Defensive rebound by Team,,70,64
324,3,2:11.0,J. Jack makes 2-pt jump shot from 8 ft,,72,64
325,3,2:10.0,,Philadelphia full timeout,72,64
326,3,2:10.0,A. Anderson enters the game for J. Johnson,,72,64
327,3,1:59.0,,H. Sims misses 2-pt jump shot from 3 ft,72,64
328,3,1:57.0,Defensive rebound by T. Young,,72,64
329,3,1:47.0,T. Young misses 2-pt jump shot from 3 ft,,72,64
330,3,1:46.0,,Defensive rebound by T. Robinson,72,64
331,3,1:34.0,,I. Smith misses 3-pt jump shot from 25 ft,72,64
332,3,1:33.0,,Offensive rebound by Team,72,64
333,3,1:33.0,Loose ball foul by M. Plumlee (drawn by T. Robinson),,72,64
334,3,1:26.0,,H. Thompson makes 2-pt jump shot from 21 ft (assist by H. Sims),72,66
335,3,1:09.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,74,66
336,3,0:50.0,,R. Covington misses 3-pt jump shot from 25 ft,74,66
337,3,0:49.0,Defensive rebound by J. Jack,,74,66
338,3,0:39.0,J. Jack misses 2-pt jump shot from 21 ft,,74,66
339,3,0:38.0,,Defensive rebound by T. Robinson,74,66
340,3,0:31.0,,Turnover by I. Smith (bad pass),74,66
341,3,0:11.0,J. Jack misses 2-pt jump shot from 9 ft,,74,66
342,3,0:10.0,,Defensive rebound by T. Robinson,74,66
343,3,0:02.0,,Turnover by R. Covington (lost ball; steal by A. Anderson),74,66
344,3,0:02.0,Personal foul by R. Covington (drawn by M. Plumlee),,74,66
345,3,0:02.0,C. Jefferson enters the game for T. Young,,74,66
346,3,0:00.0,J. Jack misses 3-pt jump shot from 38 ft,,74,66
347,3,0:00.0,Offensive rebound by Team,,74,66
348,4,11:50.0,Personal foul by R. Covington (drawn by B. Bogdanović),,74,66
349,4,11:39.0,C. Jefferson makes 2-pt jump shot from 16 ft (assist by A. Anderson),,76,66
350,4,11:20.0,,H. Thompson misses 2-pt layup from 3 ft,76,66
351,4,11:18.0,,Offensive rebound by H. Sims,76,66
352,4,11:17.0,,H. Sims misses 2-pt layup from 1 ft,76,66
353,4,11:15.0,Defensive rebound by M. Plumlee,,76,66
354,4,11:06.0,A. Anderson misses 3-pt jump shot from 27 ft,,76,66
355,4,11:04.0,Offensive rebound by M. Plumlee,,76,66
356,4,10:52.0,Turnover by J. Jack (bad pass; steal by I. Smith),,76,66
357,4,10:49.0,,I. Smith makes 2-pt jump shot from 4 ft,76,68
358,4,10:37.0,Personal foul by H. Thompson (drawn by C. Jefferson),,76,68
359,4,10:34.0,Turnover by J. Jack (offensive foul),,76,68
360,4,10:34.0,Offensive foul by J. Jack (drawn by I. Smith),,76,68
361,4,10:20.0,,Turnover by H. Sims (bad pass; steal by B. Bogdanović),76,68
362,4,10:09.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,76,68
363,4,10:08.0,Offensive rebound by Team,,76,68
364,4,10:01.0,B. Bogdanović misses 2-pt jump shot from 3 ft (block by H. Sims),,76,68
365,4,9:58.0,,Defensive rebound by T. Robinson,76,68
366,4,9:50.0,,R. Covington misses 3-pt jump shot from 23 ft,76,68
367,4,9:48.0,Defensive rebound by A. Anderson,,76,68
368,4,9:35.0,A. Anderson misses 2-pt jump shot from 9 ft (block by H. Thompson),,76,68
369,4,9:33.0,,Defensive rebound by I. Smith,76,68
370,4,9:26.0,,H. Sims misses 2-pt jump shot from 18 ft,76,68
371,4,9:26.0,Defensive rebound by Team,,76,68
372,4,9:26.0,,N. Noel enters the game for T. Robinson,76,68
373,4,9:10.0,J. Jack makes 2-pt jump shot from 14 ft (assist by M. Plumlee),,78,68
374,4,9:03.0,,I. Smith misses 2-pt jump shot from 7 ft (block by C. Jefferson),78,68
375,4,9:01.0,Defensive rebound by M. Plumlee,,78,68
376,4,8:57.0,Shooting foul by N. Noel (drawn by A. Anderson),,78,68
377,4,8:57.0,Official timeout,,78,68
378,4,8:57.0,A. Anderson makes free throw 1 of 2,,79,68
379,4,8:57.0,A. Anderson misses free throw 2 of 2,,79,68
380,4,8:55.0,,Defensive rebound by Team,79,68
381,4,8:36.0,,R. Covington makes 2-pt jump shot from 12 ft,79,70
382,4,8:06.0,A. Anderson misses 3-pt jump shot from 25 ft,,79,70
383,4,8:05.0,,Defensive rebound by H. Thompson,79,70
384,4,7:50.0,,H. Sims misses 2-pt hook shot from 9 ft,79,70
385,4,7:47.0,Defensive rebound by J. Jack,,79,70
386,4,7:43.0,M. Plumlee misses 2-pt dunk at rim,,79,70
387,4,7:40.0,,Defensive rebound by H. Sims,79,70
388,4,7:35.0,,R. Covington misses 3-pt jump shot from 26 ft,79,70
389,4,7:33.0,,Offensive rebound by H. Sims,79,70
390,4,7:29.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by H. Sims),79,73
391,4,7:22.0,Brooklyn full timeout,,79,73
392,4,7:22.0,J. Johnson enters the game for J. Jack,,79,73
